sample,outcome,specification,term,coefficient,cluster_se,ci_low,ci_high,p_value
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,intercept,-9.755936165254163,11.26326773889101,-31.831940933480542,12.320068602972217,0.3881239255710147
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,incumbent_i,9.115649406260648,4.270865965369288,0.7447521141368423,17.48654669838445,0.03484612764529231
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,absolute_np_z,-9.81322813438986,10.29665049717429,-29.99466310885147,10.36820684007175,0.3424802705746254
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,nonwhite_share,29.10740419263993,15.160064733342784,-0.6063226847119267,58.821131069991786,0.057230745771055996
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,white_college_share,53.693921880599596,11.56268790288736,31.03105359094037,76.35679017025882,8.825985089870518e-06
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,cycle_2002,1.0692473562610818,5.5683926076404076,-9.844802154714117,11.98329686723628,0.8480504520470955
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,cycle_2006,-22.49954330693331,5.166474386581942,-32.62583310463392,-12.373253509232706,2.8198509005542867e-05
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,cycle_2010,-15.43899685150887,5.217145218446621,-25.66460147966425,-5.213392223353493,0.00371606029783749
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,cycle_2014,-10.692673893559894,5.564414131377756,-21.598925591060294,0.21357780394050785,0.0570252955912106
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,cycle_2018,-14.497849465626258,6.381237826072194,-27.005075604727757,-1.9906233265247568,0.024870462171340525
Republicans,candidate_presidential_overperformance,republican_incumbency_calibration,chamber_senate,4.1221006291932465,3.539907751933428,-2.8161185645962723,11.060319822982766,0.24654520954300377
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,intercept,41.561347715699824,3.775061692094282,34.16222679919503,48.960468632204616,3.335225532989846e-19
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,absolute_np_z,10.981217531543189,3.9793540824777365,3.1816835298868256,18.780751533199552,0.006830887747301822
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,nonwhite_share,5.774968920551955,9.678399223946908,-13.194693558383982,24.744631399487893,0.5520011553590816
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,white_college_share,-78.12059871157156,19.11728392771411,-115.59047520989121,-40.65072221325191,8.589517337184454e-05
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,cycle_2002,11.972616225433423,2.9095634917187834,6.269871781664608,17.675360669202238,7.724050404093251e-05
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,cycle_2006,31.355344017601002,4.19712983061854,23.128969549588664,39.58171848561334,2.4755146479277216e-11
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,cycle_2010,-3.9518256737928112,3.3041048290244865,-10.427871138680805,2.5242197910951827,0.23437675108974576
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,cycle_2014,0.5848855433979401,4.7487671161007885,-8.722698004159605,9.892469090955485,0.9022112820796478
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,cycle_2018,-0.01065947285996316,9.182976603897277,-18.009293616498628,17.9879746707787,0.999076029310701
Democrats,republican_calibrated_outcome,republican_calibrated_candidate_presidential_overperformance,chamber_senate,-0.054055452259329395,2.5357150391564036,-5.02405692900588,4.915946024487221,0.9830327329357194
