person_id,candidate,election_cycle,roll_call_id,bill_number,vote_date,human_issue_code,policy_direction_of_yea,vote,candidate_position,evidence_timing,source_url,state_link
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Nay,"opposes: authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",pre_or_during_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
ALPERSON-CRAIG-FORD,Craig Ford,2014,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Yea,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",post_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Nay,"opposes: authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",post_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Yea,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",post_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Nay,"opposes: authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",post_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,538769,SB92,2016-04-27,public_private_partnerships,"authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",Nay,"opposes: authorizes private design, financing, ownership, operation, and maintenance arrangements for major transportation projects",post_election,https://legiscan.com/AL/bill/SB92/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB92
ALPERSON-ALAN-HARPER,Alan Harper,2010,87114,SB136,2011-06-02,ethics_government,expands and accelerates electronic campaign-finance disclosure,Yea,expands and accelerates electronic campaign-finance disclosure,post_election,https://legiscan.com/AL/bill/SB136/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB136
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,87114,SB136,2011-06-02,ethics_government,expands and accelerates electronic campaign-finance disclosure,Yea,expands and accelerates electronic campaign-finance disclosure,pre_or_during_election,https://legiscan.com/AL/bill/SB136/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB136
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,87114,SB136,2011-06-02,ethics_government,expands and accelerates electronic campaign-finance disclosure,Yea,expands and accelerates electronic campaign-finance disclosure,pre_or_during_election,https://legiscan.com/AL/bill/SB136/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB136
ALPERSON-CRAIG-FORD,Craig Ford,2014,87114,SB136,2011-06-02,ethics_government,expands and accelerates electronic campaign-finance disclosure,Yea,expands and accelerates electronic campaign-finance disclosure,pre_or_during_election,https://legiscan.com/AL/bill/SB136/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB136
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,87114,SB136,2011-06-02,ethics_government,expands and accelerates electronic campaign-finance disclosure,Nay,opposes: expands and accelerates electronic campaign-finance disclosure,post_election,https://legiscan.com/AL/bill/SB136/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB136
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,852080,SB220,2019-04-25,gambling,establishes an Alabama lottery and provides for distribution of proceeds,Nay,opposes: establishes an Alabama lottery and provides for distribution of proceeds,post_election,https://legiscan.com/AL/bill/SB220/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB220&WIN_TYPE=SELECTED_STATUS
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,852080,SB220,2019-04-25,gambling,establishes an Alabama lottery and provides for distribution of proceeds,Nay,opposes: establishes an Alabama lottery and provides for distribution of proceeds,post_election,https://legiscan.com/AL/bill/SB220/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB220&WIN_TYPE=SELECTED_STATUS
ALPERSON-DAVID-COACH-BURKETTE,"David ""Coach"" Burkette",2018,852080,SB220,2019-04-25,gambling,establishes an Alabama lottery and provides for distribution of proceeds,Nay,opposes: establishes an Alabama lottery and provides for distribution of proceeds,post_election,https://legiscan.com/AL/bill/SB220/2019,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB220&WIN_TYPE=SELECTED_STATUS
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,90957,HB58,2011-06-09,ethics_government,requires disclosure of public officials or spouses employed by or contracting with government,Yea,requires disclosure of public officials or spouses employed by or contracting with government,post_election,https://legiscan.com/AL/bill/HB58/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB58
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,90957,HB58,2011-06-09,ethics_government,requires disclosure of public officials or spouses employed by or contracting with government,Yea,requires disclosure of public officials or spouses employed by or contracting with government,post_election,https://legiscan.com/AL/bill/HB58/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB58
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,90957,HB58,2011-06-09,ethics_government,requires disclosure of public officials or spouses employed by or contracting with government,Yea,requires disclosure of public officials or spouses employed by or contracting with government,post_election,https://legiscan.com/AL/bill/HB58/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB58
ALPERSON-ALAN-HARPER,Alan Harper,2010,731215,SB267,2018-03-28,ethics_government,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",Yea,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",post_election,https://legiscan.com/AL/bill/SB267/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB267&WIN_TYPE=SELECTED_STATUS
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,731215,SB267,2018-03-28,ethics_government,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",Yea,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",post_election,https://legiscan.com/AL/bill/SB267/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB267&WIN_TYPE=SELECTED_STATUS
ALPERSON-JOHNNY-MACK-MORROW,Johnny Mack Morrow,2018,731215,SB267,2018-03-28,ethics_government,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",Yea,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",pre_or_during_election,https://legiscan.com/AL/bill/SB267/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB267&WIN_TYPE=SELECTED_STATUS
ALPERSON-CRAIG-FORD,Craig Ford,2014,731215,SB267,2018-03-28,ethics_government,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",Yea,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",post_election,https://legiscan.com/AL/bill/SB267/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB267&WIN_TYPE=SELECTED_STATUS
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,731215,SB267,2018-03-28,ethics_government,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",Yea,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",post_election,https://legiscan.com/AL/bill/SB267/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB267&WIN_TYPE=SELECTED_STATUS
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,731215,SB267,2018-03-28,ethics_government,"expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",Nay,"opposes: expands the category of minor ethics violations eligible for consent-based administrative resolution, raises the maximum administrative fine from $1,000 to $6,000, and makes an approved administrative resolution preclude later state or local criminal prosecution",post_election,https://legiscan.com/AL/bill/SB267/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=SB267&WIN_TYPE=SELECTED_STATUS
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,77267,HB62,2011-05-05,ethics_government,protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,Yea,protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,post_election,https://legiscan.com/AL/bill/HB62/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB62
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,77267,HB62,2011-05-05,ethics_government,protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,Yea,protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,post_election,https://legiscan.com/AL/bill/HB62/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB62
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,77267,HB62,2011-05-05,ethics_government,protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,Nay,opposes: protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,post_election,https://legiscan.com/AL/bill/HB62/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB62
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,77267,HB62,2011-05-05,ethics_government,protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,Yea,protects Ethics Commission funding through a fixed General Fund share and legislative approval for reductions,post_election,https://legiscan.com/AL/bill/HB62/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB62
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,1645238,SB133,2026-02-25,gambling,expands simulcast racing and pari-mutuel wagering authority in Greene County,Yea,expands simulcast racing and pari-mutuel wagering authority in Greene County,post_election,https://legiscan.com/AL/bill/SB133/2026,https://alison.legislature.state.al.us/bill-search
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,1645238,SB133,2026-02-25,gambling,expands simulcast racing and pari-mutuel wagering authority in Greene County,Yea,expands simulcast racing and pari-mutuel wagering authority in Greene County,post_election,https://legiscan.com/AL/bill/SB133/2026,https://alison.legislature.state.al.us/bill-search
ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2010,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
ALPERSON-ALAN-HARPER,Alan Harper,2010,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
ALPERSON-CRAIG-FORD,Craig Ford,2014,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
ALPERSON-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,2010,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
ALPERSON-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,2010,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,722179,HB346,2018-03-13,ethics_government,requires electronic campaign-finance filing without exceptions,Yea,requires electronic campaign-finance filing without exceptions,post_election,https://legiscan.com/AL/bill/HB346/2018,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB346&WIN_TYPE=SELECTED_STATUS
