sample,outcome,specification,n,people,term,status,coefficient,cluster_se,ci_low,ci_high,p_value,primary_bh_q_value,congruence_bh_q_value
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:market_governance,279,258,primitive_convergence_market_governance,estimated,4.108088725756374,2.4771386906161377,-0.747103107851256,8.963280559364003,0.09845655379968789,,
D,candidate_cmo,issue_total:primitive:tax_burden,70,69,primitive_conservative_tax_burden,estimated,-5.434162085933903,5.128174996343627,-15.485385078767411,4.617060906899606,0.29304526290505345,,
D,candidate_cmo,issue_mediator_adjusted:primitive:tax_burden,52,52,primitive_conservative_tax_burden,estimated,-8.653351532146482,6.101868239339788,-20.613013281252464,3.306310216959501,0.16222933577878823,,
D,candidate_cmo,issue_district_congruence:primitive:tax_burden,64,63,primitive_conservative_tax_burden,estimated,-6.700261659319494,4.990029400808111,-16.480719284903394,3.0801959662644034,0.18425485320272644,,
D,candidate_cmo,issue_district_congruence:primitive:tax_burden,64,63,primitive_congruence_tax_burden,estimated,-4.256970105719767,2.9210810412370876,-9.982288946544458,1.4683487351049243,0.15007271906685474,,
D:2008_2014,candidate_cmo,issue_era:primitive:tax_burden,3,3,primitive_conservative_tax_burden,underpowered,,,,,,,
D:post_2016,candidate_cmo,issue_era:primitive:tax_burden,20,20,primitive_conservative_tax_burden,estimated,-4.0311637435584835,4.4471388054660155,-12.747555802271874,4.685228315154907,0.3760439949938015,,
D:pre_2008,candidate_cmo,issue_era:primitive:tax_burden,47,46,primitive_conservative_tax_burden,estimated,-4.314189192348475,5.767585226003047,-15.618656235314447,6.990277850617496,0.4583479523655012,,
D,candidate_statewide_overperformance,issue_total:primitive:tax_burden,70,69,primitive_conservative_tax_burden,estimated,-9.0682454519054,5.053216619203436,-18.972550025544134,0.8360591217333351,0.0771702311415332,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:tax_burden,52,52,primitive_conservative_tax_burden,estimated,-7.444888731869188,5.767887699908533,-18.74994862368991,3.860171159951536,0.20261191886853486,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:tax_burden,64,63,primitive_conservative_tax_burden,estimated,-9.170017340907016,5.0094165625957245,-18.988473803594637,0.6484391217806031,0.07197388248339325,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:tax_burden,64,63,primitive_congruence_tax_burden,estimated,-7.353671929823878,3.362536656867438,-13.944243777284058,-0.7631000823636986,0.03252821720076799,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:tax_burden,3,3,primitive_conservative_tax_burden,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:tax_burden,20,20,primitive_conservative_tax_burden,estimated,1.5547884575271267,1.721938982884844,-1.8202119489271675,4.929788863981421,0.37786897446615697,,
D:pre_2008,candidate_statewide_overperformance,issue_era:primitive:tax_burden,47,46,primitive_conservative_tax_burden,estimated,-2.442770912022982,6.534280608769007,-15.249960905210234,10.364419081164272,0.71027951218632,,
D,candidate_federal_overperformance,issue_total:primitive:tax_burden,64,63,primitive_conservative_tax_burden,estimated,-9.795434653429183,6.454688140413989,-22.4466234086406,2.855754101782235,0.13420590286339698,0.3358101513319655,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:tax_burden,47,47,primitive_conservative_tax_burden,estimated,-11.826478740270367,8.059787726037367,-27.623662683303607,3.970705202762872,0.14908695848339293,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:tax_burden,64,63,primitive_conservative_tax_burden,estimated,-9.656984765731975,6.138519491122309,-21.688482968331698,2.3745134368677494,0.12076720910016446,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:tax_burden,64,63,primitive_congruence_tax_burden,estimated,-8.509139936315263,3.6547768295977705,-15.672502522326893,-1.3457773503036332,0.023177048761751112,,0.14568430650243558
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:tax_burden,3,3,primitive_conservative_tax_burden,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:tax_burden,20,20,primitive_conservative_tax_burden,estimated,-4.454894582621982,3.7220027902459982,-11.750020051504139,2.8402308862601746,0.24606381063755745,,
D:pre_2008,candidate_federal_overperformance,issue_era:primitive:tax_burden,41,40,primitive_conservative_tax_burden,estimated,-11.101004366703867,7.085291328567362,-24.9881753706959,2.7861666372881633,0.12524807032731186,,
D,candidate_presidential_overperformance,issue_total:primitive:tax_burden,70,69,primitive_conservative_tax_burden,estimated,-7.2959828357386245,5.976329191459157,-19.009588050998573,4.417622379521323,0.2263729676410491,0.42444931432696703,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:tax_burden,52,52,primitive_conservative_tax_burden,estimated,-8.576934053911401,5.719894586825619,-19.787927444089615,2.6340593362668123,0.13991144389685237,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:tax_burden,64,63,primitive_conservative_tax_burden,estimated,-8.802578894020096,5.42400027002045,-19.433619423260176,1.8284616352199858,0.10968636733836487,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:tax_burden,64,63,primitive_congruence_tax_burden,estimated,-6.755378234576387,4.158350070352859,-14.905744372467991,1.3949879033152168,0.10933554960274258,,0.28298612838356907
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:tax_burden,3,3,primitive_conservative_tax_burden,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:tax_burden,20,20,primitive_conservative_tax_burden,estimated,-6.128148567800704,3.6093762352315095,-13.202525988854461,0.9462288532530545,0.10585650199962265,,
D:pre_2008,candidate_presidential_overperformance,issue_era:primitive:tax_burden,47,46,primitive_conservative_tax_burden,estimated,0.36789208170634646,8.344203461591578,-15.986746703013145,16.72253086642584,0.9650280974967418,,
R,candidate_cmo,issue_total:primitive:tax_burden,68,66,primitive_conservative_tax_burden,estimated,-6.101239380793482,5.01422554898221,-15.929121456798612,3.7266426952116483,0.2280853963794285,,
R,candidate_cmo,issue_mediator_adjusted:primitive:tax_burden,50,50,primitive_conservative_tax_burden,estimated,0.17579185399007669,7.08208081265168,-13.705086538807215,14.05667024678737,0.980297706244843,,
R,candidate_cmo,issue_district_congruence:primitive:tax_burden,65,63,primitive_conservative_tax_burden,estimated,-6.1686713757735605,4.652591651557325,-15.287751012825918,2.9504082612787963,0.1897513386636663,,
R,candidate_cmo,issue_district_congruence:primitive:tax_burden,65,63,primitive_congruence_tax_burden,estimated,-1.0744332110379529,4.416380582347428,-9.730539152438912,7.581672730363007,0.8085888013116938,,
R:2008_2014,candidate_cmo,issue_era:primitive:tax_burden,10,10,primitive_conservative_tax_burden,underpowered,,,,,,,
R:post_2016,candidate_cmo,issue_era:primitive:tax_burden,19,19,primitive_conservative_tax_burden,no_variation,,,,,,,
R:pre_2008,candidate_cmo,issue_era:primitive:tax_burden,39,38,primitive_conservative_tax_burden,estimated,-3.6555169608381433,6.767509557045076,-16.91983569264649,9.608801770970205,0.5923255044334271,,
R,candidate_statewide_overperformance,issue_total:primitive:tax_burden,68,66,primitive_conservative_tax_burden,estimated,-7.8306000394472175,4.51770119256331,-16.685294376871305,1.0240942979768697,0.08778136451179419,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:tax_burden,50,50,primitive_conservative_tax_burden,estimated,-3.1468990869209117,6.10984113462627,-15.122187710788403,8.828389536946577,0.6088309899534289,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:tax_burden,65,63,primitive_conservative_tax_burden,estimated,-9.125141865419407,4.4566513218276445,-17.860178456201588,-0.39010527463722333,0.04484850174791906,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:tax_burden,65,63,primitive_congruence_tax_burden,estimated,-0.3545932355879696,3.6032029548955715,-7.41687102718329,6.70768455600735,0.9219237640256528,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:tax_burden,10,10,primitive_conservative_tax_burden,underpowered,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:tax_burden,19,19,primitive_conservative_tax_burden,no_variation,,,,,,,
R:pre_2008,candidate_statewide_overperformance,issue_era:primitive:tax_burden,39,38,primitive_conservative_tax_burden,estimated,-5.367323265600137,6.094670233145024,-17.312876922564385,6.57823039136411,0.38418745065339666,,
R,candidate_federal_overperformance,issue_total:primitive:tax_burden,65,63,primitive_conservative_tax_burden,estimated,-14.009732962616704,5.645674246628718,-25.07525448600899,-2.944211439224418,0.01580798266822962,0.10357446860865517,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:tax_burden,47,47,primitive_conservative_tax_burden,estimated,-8.686176045430782,6.994009519084485,-22.39443470283637,5.022082611974808,0.22055179464395355,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:tax_burden,65,63,primitive_conservative_tax_burden,estimated,-14.069822481167895,4.931185857961605,-23.73494676277264,-4.40469819956315,0.005874904742103549,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:tax_burden,65,63,primitive_congruence_tax_burden,estimated,1.0772802704673168,3.9017084669707462,-6.570068324795345,8.72462886572998,0.7833858753199836,,0.9739391963437635
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:tax_burden,10,10,primitive_conservative_tax_burden,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:tax_burden,19,19,primitive_conservative_tax_burden,no_variation,,,,,,,
R:pre_2008,candidate_federal_overperformance,issue_era:primitive:tax_burden,36,35,primitive_conservative_tax_burden,estimated,-9.638406114006118,9.058168832190022,-27.39241702509856,8.115604797086325,0.2948019101046783,,
R,candidate_presidential_overperformance,issue_total:primitive:tax_burden,66,64,primitive_conservative_tax_burden,estimated,-17.72238957348468,6.474263558837177,-30.411946148805548,-5.032832998163814,0.008040001930183857,0.08475375311881954,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:tax_burden,49,49,primitive_conservative_tax_burden,estimated,-12.197129506323272,9.994885230723359,-31.787104558541053,7.3928455458945095,0.22829862281926547,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:tax_burden,63,61,primitive_conservative_tax_burden,estimated,-18.66815188087088,5.741508764843405,-29.921509059963952,-7.414794701777806,0.0018858083482519836,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:tax_burden,63,61,primitive_congruence_tax_burden,estimated,-5.191822730349246,5.200798307770527,-15.38538741357948,5.001741952880987,0.3221554960559688,,0.7407084767051915
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:tax_burden,9,9,primitive_conservative_tax_burden,underpowered,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:tax_burden,19,19,primitive_conservative_tax_burden,no_variation,,,,,,,
R:pre_2008,candidate_presidential_overperformance,issue_era:primitive:tax_burden,38,37,primitive_conservative_tax_burden,estimated,-16.73842186373763,9.155699911786161,-34.68359369083851,1.2067499633632437,0.07581623222803671,,
all,candidate_cmo,issue_pooled_convergence:primitive:tax_burden,138,135,primitive_convergence_tax_burden,estimated,-5.917914551697694,2.2001611635742444,-10.230230432303212,-1.6055986710921752,0.008059740819718619,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:tax_burden,138,135,primitive_convergence_tax_burden,estimated,-2.4588914755548044,2.259234588201632,-6.886991268430004,1.9692083173203945,0.278383798655428,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:tax_burden,129,126,primitive_convergence_tax_burden,estimated,-10.852671985749526,3.3779255260240855,-17.473406016756734,-4.231937954742318,0.0016719410807987743,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:tax_burden,136,133,primitive_convergence_tax_burden,estimated,-7.8199050693044905,3.6196170128025464,-14.914354414397481,-0.7254557242114998,0.032545786464705684,,
