canonical_candidate_id,person_id,canonical_candidate,election_year,chamber,district,party,votesmart_candidate_id,votesmart_candidate,match_method,name_score,score_margin,accepted,review_required
AL-2014-house-17-D-DON-BARNWELL,ALPERSON-DON-BARNWELL,Don Barnwell,2014,house,17,D,81500.0,Don Barnwell,same_race_party,100.0,100.0,True,False
AL-2014-house-17-R-MIKE-MILLICAN,ALPERSON-MIKE-MILLICAN,Mike Millican,2014,house,17,R,,Michael Millican,unmatched,82.759,82.759,False,True
AL-2014-house-18-D-JOHNNY-MACK-MORROW,ALPERSON-JOHNNY-MACK-MORROW,Johnny MacK Morrow,2014,house,18,D,5688.0,Johnny Morrow,same_race_party,95.0,95.0,True,False
AL-2014-house-18-R-GERRY-WALLACE,ALPERSON-GERRY-WALLACE,Gerry Wallace,2014,house,18,R,,Gerald Wallace,unmatched,81.481,81.481,False,True
AL-2014-house-19-D-LAURA-HALL,ALPERSON-LAURA-HALL,Laura Hall,2014,house,19,D,5652.0,Laura Hall,same_race_party,100.0,100.0,True,False
AL-2014-house-20-R-HOWARD-SANDERFORD,ALPERSON-HOWARD-SANDERFORD,Howard Sanderford,2014,house,20,R,5706.0,Howard Sanderford,same_race_party,100.0,100.0,True,False
AL-2014-house-21-D-C-TERRY-JONES,ALPERSON-C-TERRY-JONES,C. Terry Jones,2014,house,21,D,149960.0,Terry Jones,same_race_party,95.0,95.0,True,False
AL-2014-house-21-R-JIM-PATTERSON,ALPERSON-JIM-PATTERSON,Jim Patterson,2014,house,21,R,27483.0,"Jim Patterson, Jr.",same_race_party,95.0,95.0,True,False
AL-2014-house-22-D-DENNIS-W-STEPHENS,ALPERSON-DENNIS-W-STEPHENS,Dennis W. Stephens,2014,house,22,D,149994.0,Dennis Stephens,same_race_party,95.0,95.0,True,False
AL-2014-house-22-R-RITCHIE-WHORTON,ALPERSON-RITCHIE-WHORTON,Ritchie Whorton,2014,house,22,R,150005.0,Ritchie Whorton,same_race_party,100.0,100.0,True,False
AL-2014-house-23-D-JOHN-ROBINSON,ALPERSON-JOHN-ROBINSON,John Robinson,2014,house,23,D,5703.0,John Robinson,same_race_party,100.0,100.0,True,False
AL-2014-house-23-R-JAMES-T-TOMMY-HANES-JR,ALPERSON-JAMES-T-TOMMY-HANES-JR,"James T. ""Tommy"" Hanes Jr.",2014,house,23,R,149948.0,Tommy Hanes,same_race_party,90.0,90.0,True,False
AL-2014-house-24-D-BEDDINGFIELD,ALPERSON-BEDDINGFIELD,Beddingfield,2014,house,24,D,149902.0,David Beddingfield,same_race_party,90.0,90.0,True,False
AL-2014-house-24-R-LEDBETTER,ALPERSON-LEDBETTER,Ledbetter,2014,house,24,R,121452.0,Nathaniel Ledbetter,same_race_party,90.0,90.0,True,False
AL-2014-house-25-R-MAC-MCCUTCHEON,ALPERSON-MAC-MCCUTCHEON,Mac McCutcheon,2014,house,25,R,60420.0,Mac McCutcheon,same_race_party,100.0,100.0,True,False
AL-2014-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,Kerry Rich,2014,house,26,R,121517.0,Kerry Rich,same_race_party,100.0,100.0,True,False
AL-2014-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,house,27,D,53380.0,Jeff McLaughlin,same_race_party,100.0,100.0,True,False
AL-2014-house-27-R-WILL-AINSWORTH,ALPERSON-WILL-AINSWORTH,Will Ainsworth,2014,house,27,R,149894.0,Will Ainsworth,same_race_party,100.0,100.0,True,False
AL-2014-house-28-D-CRAIG-FORD,ALPERSON-CRAIG-FORD,Craig Ford,2014,house,28,D,53381.0,Craig Ford,same_race_party,100.0,100.0,True,False
AL-2014-house-28-R-DOUG-SHERROD,ALPERSON-DOUG-SHERROD,Doug Sherrod,2014,house,28,R,149990.0,Doug Sherrod,same_race_party,100.0,100.0,True,False
AL-2014-house-29-D-MICHAEL-J-GLADDEN,ALPERSON-MICHAEL-J-GLADDEN,Michael J. Gladden,2014,house,29,D,149942.0,Michael Gladden,same_race_party,95.0,95.0,True,False
AL-2014-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,Becky Nordgren,2014,house,29,R,27464.0,Becky Nordgren,same_race_party,100.0,100.0,True,False
AL-2014-house-30-R-MACK-N-BUTLER,ALPERSON-MACK-N-BUTLER,MacK N. Butler,2014,house,30,R,143699.0,Mack Butler,same_race_party,95.0,95.0,True,False
AL-2014-house-31-R-MIKE-HOLMES,ALPERSON-MIKE-HOLMES,Mike Holmes,2014,house,31,R,145595.0,Mike Holmes,same_race_party,100.0,100.0,True,False
AL-2014-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,Barbara Bigsby Boyd,2014,house,32,D,,Barbara Boyd,unmatched,85.5,85.5,False,True
AL-2014-house-33-D-ANTHONY-ZACHERO,ALPERSON-ANTHONY-ZACHERO,Anthony Zachero,2014,house,33,D,150010.0,Anthony Zachero,same_race_party,100.0,100.0,True,False
AL-2014-house-33-R-RON-JOHNSON,ALPERSON-RON-JOHNSON,Ron Johnson,2014,house,33,R,5668.0,Ronald Johnson,same_race_party,88.0,88.0,True,False
AL-2014-house-34-R-DAVID-STANDRIDGE,ALPERSON-DAVID-STANDRIDGE,David Standridge,2014,house,34,R,82406.0,David Standridge,same_race_party,100.0,100.0,True,False
AL-2014-house-35-R-STEVE-HURST,ALPERSON-STEVE-HURST,Steve Hurst,2014,house,35,R,15975.0,Steve Hurst,same_race_party,100.0,100.0,True,False
AL-2014-house-36-R-RANDY-WOOD,ALPERSON-RANDY-WOOD,Randy Wood,2014,house,36,R,27617.0,Randy Wood,same_race_party,100.0,100.0,True,False
AL-2014-house-37-D-JOSH-BURNS,ALPERSON-JOSH-BURNS,Josh Burns,2014,house,37,D,149910.0,Josh Burns,same_race_party,100.0,100.0,True,False
AL-2014-house-37-R-BOB-FINCHER,ALPERSON-BOB-FINCHER,Bob Fincher,2014,house,37,R,121529.0,Bob Fincher,same_race_party,100.0,100.0,True,False
AL-2014-house-38-R-ISAAC-WHORTON,ALPERSON-ISAAC-WHORTON,Isaac Whorton,2014,house,38,R,150006.0,Isaac Whorton,same_race_party,100.0,100.0,True,False
AL-2014-house-39-D-RICHARD-LINDSEY,ALPERSON-RICHARD-LINDSEY,Richard Lindsey,2014,house,39,D,5675.0,Richard Lindsey,same_race_party,100.0,100.0,True,False
AL-2014-house-39-R-HEATH-JONES,ALPERSON-HEATH-JONES,Heath Jones,2014,house,39,R,149961.0,Heath Jones,same_race_party,100.0,100.0,True,False
AL-2014-house-40-D-COPELAND,ALPERSON-COPELAND,Copeland,2014,house,40,D,,Ted Copland,unmatched,73.684,73.684,False,False
AL-2014-house-40-R-BROWN,ALPERSON-BROWN,Brown,2014,house,40,R,119442.0,K.L. Brown,same_race_party,90.0,90.0,True,False
AL-2014-house-41-R-MIKE-HILL,ALPERSON-MIKE-HILL,Mike Hill,2014,house,41,R,5659.0,Mike Hill,same_race_party,100.0,100.0,True,False
AL-2014-house-42-R-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,"James M. ""Jimmy"" Martin",2014,house,42,R,,James Martin,unmatched,85.5,85.5,False,True
AL-2014-house-43-R-ARNOLD-MOONEY,ALPERSON-ARNOLD-MOONEY,Arnold Mooney,2014,house,43,R,149974.0,Arnold Mooney II,same_race_party,95.0,95.0,True,False
AL-2014-house-44-R-DANNY-GARRETT,ALPERSON-DANNY-GARRETT,Danny Garrett,2014,house,44,R,149938.0,Danny Garrett,same_race_party,100.0,100.0,True,False
AL-2014-house-45-R-DICKIE-DRAKE,ALPERSON-DICKIE-DRAKE,Dickie Drake,2014,house,45,R,142504.0,Dickie Drake,same_race_party,100.0,100.0,True,False
AL-2014-house-46-R-DAVID-FAULKNER,ALPERSON-DAVID-FAULKNER,David Faulkner,2014,house,46,R,149930.0,David Faulkner,same_race_party,100.0,100.0,True,False
AL-2014-house-47-D-SALVATORE-BAMBINELLI,ALPERSON-SALVATORE-BAMBINELLI,Salvatore Bambinelli,2014,house,47,D,149899.0,Salvatore Bambinelli,same_race_party,100.0,100.0,True,False
AL-2014-house-47-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,Jack Williams,2014,house,47,R,27636.0,Jack Williams,same_race_party,100.0,100.0,True,False
AL-2014-house-48-R-JIM-CARNS,ALPERSON-JIM-CARNS,Jim Carns,2014,house,48,R,5630.0,Jim Carns,same_race_party,100.0,100.0,True,False
AL-2014-house-49-R-APRIL-WEAVER,ALPERSON-APRIL-WEAVER,April Weaver,2014,house,49,R,121534.0,April Weaver,same_race_party,100.0,100.0,True,False
AL-2014-house-50-R-JIM-HILL,ALPERSON-JIM-HILL,Jim Hill,2014,house,50,R,149953.0,Jim Hill,same_race_party,100.0,100.0,True,False
AL-2014-house-51-R-ALLEN-TREADAWAY,ALPERSON-ALLEN-TREADAWAY,Allen Treadaway,2014,house,51,R,60429.0,Allen Treadaway,same_race_party,100.0,100.0,True,False
AL-2014-house-52-D-JOHN-W-ROGERS-JR,ALPERSON-JOHN-W-ROGERS-JR,John W. Rogers  Jr.,2014,house,52,D,5704.0,"John Rogers, Jr.",same_race_party,95.0,95.0,True,False
AL-2014-house-52-R-PHILLIP-BAHAKEL,ALPERSON-PHILLIP-BAHAKEL,Phillip Bahakel,2014,house,52,R,149897.0,Phillip Bahakel,same_race_party,100.0,100.0,True,False
AL-2014-house-53-D-ANTHONY-DANIELS,ALPERSON-ANTHONY-DANIELS,Anthony Daniels,2014,house,53,D,149925.0,Anthony Daniels,same_race_party,100.0,33.333,True,False
AL-2014-house-53-R-CHRISTOPHER-HORN,ALPERSON-CHRISTOPHER-HORN,Christopher Horn,2014,house,53,R,,Christian Horn,unmatched,73.333,46.19,False,False
AL-2014-house-54-D-PATRICIA-A-TODD,ALPERSON-PATRICIA-A-TODD,Patricia A. Todd,2014,house,54,D,60432.0,Patricia Todd,same_race_party,95.0,95.0,True,False
AL-2014-house-55-D-RODERICK-ROD-SCOTT,ALPERSON-RODERICK-ROD-SCOTT,"Roderick ""Rod"" Scott",2014,house,55,D,57297.0,Rod Scott,same_race_party,90.0,90.0,True,False
AL-2014-house-56-D-LOUISE-ALEXANDER,ALPERSON-LOUISE-ALEXANDER,Louise Alexander,2014,house,56,D,71443.0,Louise Alexander,same_race_party,100.0,100.0,True,False
AL-2014-house-56-R-DARIUS-FOSTER,ALPERSON-DARIUS-FOSTER,Darius Foster,2014,house,56,R,149933.0,Darius Foster,same_race_party,100.0,100.0,True,False
AL-2014-house-57-D-MERIKA-COLEMAN,ALPERSON-MERIKA-COLEMAN,Merika Coleman,2014,house,57,D,27693.0,Merika Coleman,same_race_party,100.0,100.0,True,False
AL-2014-house-58-D-OLIVER-ROBINSON,ALPERSON-OLIVER-ROBINSON,Oliver Robinson,2014,house,58,D,16003.0,Oliver Robinson,same_race_party,100.0,100.0,True,False
AL-2014-house-59-D-MARY-MOORE,ALPERSON-MARY-MOORE,Mary Moore,2014,house,59,D,27576.0,Mary Moore,same_race_party,100.0,100.0,True,False
AL-2014-house-60-D-JUANDALYNN-LELE-GIVAN,ALPERSON-JUANDALYNN-LELE-GIVAN,"Juandalynn ""Lele"" Givan",2014,house,60,D,121471.0,Juandalynn Givan,same_race_party,95.0,95.0,True,False
AL-2014-house-61-R-ALAN-HARPER,ALPERSON-ALAN-HARPER,Alan Harper,2014,house,61,R,56862.0,Alan Harper,same_race_party,100.0,100.0,True,False
AL-2014-house-62-R-RICH-WINGO,ALPERSON-RICH-WINGO,Rich Wingo,2014,house,62,R,150009.0,Rich Wingo,same_race_party,100.0,100.0,True,False
AL-2014-house-63-R-BILL-POOLE,ALPERSON-BILL-POOLE,Bill Poole,2014,house,63,R,121537.0,Bill Poole III,same_race_party,95.0,95.0,True,False
AL-2014-house-64-R-HARRY-SHIVER,ALPERSON-HARRY-SHIVER,Harry Shiver,2014,house,64,R,60437.0,Harry Shiver,same_race_party,100.0,100.0,True,False
AL-2014-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,Elaine Beech,2014,house,65,D,119435.0,Elaine Beech,same_race_party,100.0,100.0,True,False
AL-2014-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,Alan Baker,2014,house,66,R,60439.0,Alan Baker,same_race_party,100.0,100.0,True,False
AL-2014-house-67-D-DARRIO-MELTON,ALPERSON-DARRIO-MELTON,Darrio Melton,2014,house,67,D,121476.0,Darrio Melton,same_race_party,100.0,100.0,True,False
AL-2014-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,"Thomas E ""Action"" Jackson",2014,house,68,D,,"Thomas Jackson, Jr.",unmatched,85.806,85.806,False,True
AL-2014-house-69-D-KELVIN-J-LAWRENCE,ALPERSON-KELVIN-J-LAWRENCE,Kelvin J. Lawrence,2014,house,69,D,149963.0,Kelvin Lawrence,same_race_party,95.0,95.0,True,False
AL-2014-house-69-R-LORETTA-G-GRANT,ALPERSON-LORETTA-G-GRANT,Loretta G. Grant,2014,house,69,R,149943.0,Loretta Grant,same_race_party,95.0,95.0,True,False
AL-2014-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,Christopher John England,2014,house,70,D,,Chris England,unmatched,85.5,85.5,False,True
AL-2014-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,Artis (A.J.) McCampbell,2014,house,71,D,60444.0,A.J. McCampbell,same_race_party,95.0,95.0,True,False
AL-2014-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,Ralph A. Howard,2014,house,72,D,27614.0,Ralph Howard,same_race_party,95.0,95.0,True,False
AL-2014-house-73-R-MATT-FRIDY,ALPERSON-MATT-FRIDY,Matt Fridy,2014,house,73,R,149935.0,Matt Fridy,same_race_party,100.0,100.0,True,False
AL-2014-house-74-D-ZACK-BUCKNER,ALPERSON-ZACK-BUCKNER,Zack Buckner,2014,house,74,D,149909.0,"Zack Buckner, Sr.",same_race_party,95.0,95.0,True,False
AL-2014-house-74-R-DIMITRI-POLIZOS,ALPERSON-DIMITRI-POLIZOS,Dimitri Polizos,2014,house,74,R,81534.0,Dimitri Polizos,same_race_party,100.0,100.0,True,False
AL-2014-house-75-R-REED-INGRAM,ALPERSON-REED-INGRAM,Reed Ingram,2014,house,75,R,81538.0,Reed Ingram,same_race_party,100.0,100.0,True,False
AL-2014-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2014,house,76,D,5678.0,Thad McClammy,same_race_party,100.0,100.0,True,False
AL-2014-house-77-D-JOHN-KNIGHT,ALPERSON-JOHN-KNIGHT,John Knight,2014,house,77,D,5672.0,"John Knight, Jr.",same_race_party,95.0,95.0,True,False
AL-2014-house-77-R-DAVID-GRIMES,ALPERSON-DAVID-GRIMES,David Grimes,2014,house,77,R,27557.0,David Grimes,same_race_party,100.0,100.0,True,False
AL-2014-house-78-D-ALVIN-HOLMES,ALPERSON-ALVIN-HOLMES,Alvin Holmes,2014,house,78,D,5663.0,Alvin Holmes,same_race_party,100.0,100.0,True,False
AL-2014-house-78-R-TIJUANNA-ADETUNJI,ALPERSON-TIJUANNA-ADETUNJI,Tijuanna Adetunji,2014,house,78,R,149893.0,Tijuanna Adetunji,same_race_party,100.0,100.0,True,False
AL-2014-house-79-D-SHIRLEY-SCOTT-HARRIS,ALPERSON-SHIRLEY-SCOTT-HARRIS,Shirley Scott-Harris,2014,house,79,D,149983.0,Shirley Scott-Harris,same_race_party,100.0,100.0,True,False
AL-2014-house-79-R-MIKE-HUBBARD,ALPERSON-MIKE-HUBBARD,Mike Hubbard,2014,house,79,R,15923.0,Mike Hubbard,same_race_party,100.0,100.0,True,False
AL-2014-house-80-D-TILLMAN-PUGH,ALPERSON-TILLMAN-PUGH,Tillman Pugh,2014,house,80,D,114218.0,Tillman Pugh,same_race_party,100.0,100.0,True,False
AL-2014-house-80-R-LESLEY-VANCE,ALPERSON-LESLEY-VANCE,Lesley Vance,2014,house,80,R,5718.0,Lesley Vance,same_race_party,100.0,100.0,True,False
AL-2014-house-81-D-DYLAN-V-OLIVER,ALPERSON-DYLAN-V-OLIVER,Dylan V. Oliver,2014,house,81,D,149976.0,Dylan Oliver,same_race_party,95.0,95.0,True,False
AL-2014-house-81-R-MARK-M-TUGGLE,ALPERSON-MARK-M-TUGGLE,Mark M. Tuggle,2014,house,81,R,121543.0,Mark Tuggle,same_race_party,95.0,95.0,True,False
AL-2014-house-82-D-PEBBLIN-W-WARREN,ALPERSON-PEBBLIN-W-WARREN,Pebblin W. Warren,2014,house,82,D,27675.0,Pebblin Warren,same_race_party,95.0,95.0,True,False
AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,ALPERSON-GEORGE-TOOTIE-BANDY,"George ""Tootie"" Bandy",2014,house,83,D,,George Bandy,unmatched,85.5,85.5,False,True
AL-2014-house-83-R-GARY-HEAD,ALPERSON-GARY-HEAD,Gary Head,2014,house,83,R,149950.0,"Gary Head, Sr.",same_race_party,95.0,95.0,True,False
AL-2014-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,Berry Forte,2014,house,84,D,81792.0,Berry Forte,same_race_party,100.0,100.0,True,False
AL-2014-house-84-R-JERRY-A-MCGILVRAY,ALPERSON-JERRY-A-MCGILVRAY,Jerry A. McGilvray,2014,house,84,R,149969.0,Jerry McGilvray,same_race_party,95.0,95.0,True,False
AL-2014-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2014,house,85,D,121489.0,Dexter Grimsley,same_race_party,100.0,100.0,True,False
AL-2014-house-85-R-BOBBY-LEWIS,ALPERSON-BOBBY-LEWIS,Bobby Lewis,2014,house,85,R,121546.0,Bobby Lewis,same_race_party,100.0,100.0,True,False
AL-2014-house-86-R-PAUL-W-LEE,ALPERSON-PAUL-W-LEE,Paul W. Lee,2014,house,86,R,71487.0,Paul Lee,same_race_party,95.0,95.0,True,False
AL-2014-house-87-R-DONNIE-CHESTEEN,ALPERSON-DONNIE-CHESTEEN,Donnie Chesteen,2014,house,87,R,121549.0,Donnie Chesteen,same_race_party,100.0,100.0,True,False
AL-2014-house-88-R-PAUL-BECKMAN,ALPERSON-PAUL-BECKMAN,Paul Beckman,2014,house,88,R,121550.0,Paul Beckman,same_race_party,100.0,100.0,True,False
AL-2014-house-89-D-JOEL-LEE-WILLIAMS,ALPERSON-JOEL-LEE-WILLIAMS,Joel Lee Williams,2014,house,89,D,15986.0,Joel Lee Williams,same_race_party,100.0,100.0,True,False
AL-2014-house-89-R-ALAN-C-BOOTHE,ALPERSON-ALAN-C-BOOTHE,Alan C. Boothe,2014,house,89,R,16046.0,Alan Boothe,same_race_party,95.0,95.0,True,False
AL-2014-house-90-D-WALTON-HICKMAN,ALPERSON-WALTON-HICKMAN,Walton Hickman,2014,house,90,D,149952.0,Walton Hickman,same_race_party,100.0,100.0,True,False
AL-2014-house-90-R-CHRIS-SELLS,ALPERSON-CHRIS-SELLS,Chris Sells,2014,house,90,R,149986.0,Chris Sells,same_race_party,100.0,100.0,True,False
AL-2014-house-91-R-BARRY-MOORE,ALPERSON-BARRY-MOORE,Barry Moore,2014,house,91,R,121792.0,Barry Moore,same_race_party,100.0,100.0,True,False
AL-2014-house-92-R-MIKE-JONES-JR,ALPERSON-MIKE-JONES-JR,"Mike Jones, Jr.",2014,house,92,R,121551.0,"Mike Jones, Jr.",same_race_party,100.0,100.0,True,False
AL-2014-house-93-D-JENNIFER-MARSDEN,ALPERSON-JENNIFER-MARSDEN,Jennifer Marsden,2014,house,93,D,149965.0,Jennifer Marsden,same_race_party,100.0,100.0,True,False
AL-2014-house-93-R-STEVE-CLOUSE,ALPERSON-STEVE-CLOUSE,Steve Clouse,2014,house,93,R,5635.0,Steve Clouse,same_race_party,100.0,100.0,True,False
AL-2014-house-94-R-T-JOE-FAUST,ALPERSON-T-JOE-FAUST,T. Joe Faust,2014,house,94,R,,"Joe Faust, Sr.",unmatched,85.5,85.5,False,True
AL-2014-house-95-R-STEVE-MCMILLAN,ALPERSON-STEVE-MCMILLAN,Steve McMillan,2014,house,95,R,5681.0,Steve McMillan,same_race_party,100.0,100.0,True,False
AL-2014-house-96-R-RANDY-DAVIS,ALPERSON-RANDY-DAVIS,Randy Davis,2014,house,96,R,27608.0,Randy Davis,same_race_party,100.0,100.0,True,False
AL-2014-house-97-D-ADLINE-C-CLARKE,ALPERSON-ADLINE-C-CLARKE,Adline C. Clarke,2014,house,97,D,144285.0,Adline Clarke,same_race_party,95.0,95.0,True,False
AL-2014-house-98-D-NAPOLEON-BRACY-JR,ALPERSON-NAPOLEON-BRACY-JR,"Napoleon Bracy, Jr.",2014,house,98,D,121495.0,"Napoleon Bracy, Jr.",same_race_party,100.0,100.0,True,False
AL-2014-house-98-R-WAYNE-E-BIGGS,ALPERSON-WAYNE-E-BIGGS,Wayne E. Biggs,2014,house,98,R,149905.0,Wayne Biggs,same_race_party,95.0,95.0,True,False
AL-2014-house-99-D-JAMES-E-BUSKEY,ALPERSON-JAMES-E-BUSKEY,James E. Buskey,2014,house,99,D,5629.0,James Buskey,same_race_party,95.0,95.0,True,False
AL-2014-house-100-R-VICTOR-GASTON,ALPERSON-VICTOR-GASTON,Victor Gaston,2014,house,100,R,5647.0,Victor Gaston,same_race_party,100.0,100.0,True,False
AL-2014-house-101-R-CHRIS-PRINGLE,ALPERSON-CHRIS-PRINGLE,Chris Pringle,2014,house,101,R,5701.0,Chris Pringle,same_race_party,100.0,100.0,True,False
AL-2014-house-102-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,Jack Williams,2014,house,102,R,153872.0,Jack Williams,same_race_party,100.0,100.0,True,False
AL-2014-house-103-D-BARBARA-A-DRUMMOND,ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,2014,house,103,D,149928.0,Barbara Drummond,same_race_party,95.0,95.0,True,False
AL-2014-house-103-R-RALPH-CARMICHAEL,ALPERSON-RALPH-CARMICHAEL,Ralph Carmichael,2014,house,103,R,145301.0,"Ralph Carmichael, Sr.",same_race_party,95.0,95.0,True,False
AL-2014-house-104-R-MARGIE-WILCOX,ALPERSON-MARGIE-WILCOX,Margie Wilcox,2014,house,104,R,145310.0,Margie Wilcox,same_race_party,100.0,100.0,True,False
AL-2014-house-105-R-DAVID-SESSIONS,ALPERSON-DAVID-SESSIONS,David Sessions,2014,house,105,R,129898.0,David Sessions,same_race_party,100.0,100.0,True,False
AL-2014-senate-1-D-MIKE-CURTIS,ALPERSON-MIKE-CURTIS,Mike Curtis,2014,senate,1,D,60393.0,Mike Curtis,same_race_party,100.0,100.0,True,False
AL-2014-senate-1-R-TIM-MELSON,ALPERSON-TIM-MELSON,Tim Melson,2014,senate,1,R,149972.0,Tim Melson,same_race_party,100.0,100.0,True,False
AL-2014-senate-2-R-BILL-HOLTZCLAW,ALPERSON-BILL-HOLTZCLAW,Bill Holtzclaw,2014,senate,2,R,111312.0,Bill Holtzclaw,same_race_party,100.0,100.0,True,False
AL-2014-senate-3-R-ARTHUR-ORR,ALPERSON-ARTHUR-ORR,Arthur Orr,2014,senate,3,R,57118.0,Arthur Orr,same_race_party,100.0,100.0,True,False
AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,ALPERSON-ANGELO-DOC-MANCUSO,"Angelo ""Doc"" Mancuso",2014,senate,4,D,16102.0,Angelo Mancuso,same_race_party,95.0,95.0,True,False
AL-2014-senate-4-R-PAUL-BUSSMAN,ALPERSON-PAUL-BUSSMAN,Paul Bussman,2014,senate,4,R,121557.0,Paul Bussman,same_race_party,100.0,100.0,True,False
AL-2014-senate-5-R-GREG-REED,ALPERSON-GREG-REED,Greg Reed,2014,senate,5,R,121561.0,Greg Reed,same_race_party,100.0,100.0,True,False
AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,senate,6,D,5592.0,"Roger Bedford, Jr.",same_race_party,100.0,100.0,True,False
AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014,senate,6,R,152242.0,Larry Stutts,same_race_party,100.0,100.0,True,False
AL-2014-senate-7-D-BRYAN-BENNETT,ALPERSON-BRYAN-BENNETT,Bryan Bennett,2014,senate,7,D,155783.0,Bryan Bennett,same_race_party,100.0,85.185,True,False
AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,senate,7,R,115767.0,Paul Sanford,same_race_party,95.0,95.0,True,False
AL-2014-senate-8-D-HORACE-CLEMMONS,ALPERSON-HORACE-CLEMMONS,Horace Clemmons,2014,senate,8,D,114116.0,Horace Clemmons,same_race_party,100.0,100.0,True,False
AL-2014-senate-8-R-STEVE-LIVINGSTON,ALPERSON-STEVE-LIVINGSTON,Steve Livingston,2014,senate,8,R,149964.0,Steve Livingston,same_race_party,100.0,100.0,True,False
AL-2014-senate-9-R-CLAY-SCOFIELD,ALPERSON-CLAY-SCOFIELD,Clay Scofield,2014,senate,9,R,121565.0,Clay Scofield,same_race_party,100.0,100.0,True,False
AL-2014-senate-10-D-LARRY-MEANS,ALPERSON-LARRY-MEANS,Larry Means,2014,senate,10,D,15978.0,Larry Means,same_race_party,100.0,100.0,True,False
AL-2014-senate-10-R-PHIL-WILLIAMS,ALPERSON-PHIL-WILLIAMS,Phil Williams,2014,senate,10,R,128429.0,Phil Williams,same_race_party,100.0,100.0,True,False
AL-2014-senate-11-D-RON-CRUMPTON,ALPERSON-RON-CRUMPTON,Ron Crumpton,2014,senate,11,D,149922.0,Ron Crumpton,same_race_party,100.0,100.0,True,False
AL-2014-senate-11-R-JIM-MCCLENDON,ALPERSON-JIM-MCCLENDON,Jim McClendon,2014,senate,11,R,27471.0,Jim McClendon,same_race_party,100.0,100.0,True,False
AL-2014-senate-12-D-TAYLOR-STEWART,ALPERSON-TAYLOR-STEWART,Taylor Stewart,2014,senate,12,D,149995.0,Taylor Stewart,same_race_party,100.0,100.0,True,False
AL-2014-senate-12-R-DEL-MARSH,ALPERSON-DEL-MARSH,Del Marsh,2014,senate,12,R,15983.0,Del Marsh,same_race_party,100.0,100.0,True,False
AL-2014-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,Darrell Turner,2014,senate,13,D,150000.0,Darrell Turner,same_race_party,100.0,100.0,True,False
AL-2014-senate-13-R-GERALD-DIAL,ALPERSON-GERALD-DIAL,Gerald Dial,2014,senate,13,R,5598.0,Gerald Dial,same_race_party,100.0,100.0,True,False
AL-2014-senate-14-R-CAM-WARD,ALPERSON-CAM-WARD,Cam Ward,2014,senate,14,R,121570.0,Cam Ward,same_race_party,100.0,100.0,True,False
AL-2014-senate-15-R-SLADE-BLACKWELL,ALPERSON-SLADE-BLACKWELL,Slade Blackwell,2014,senate,15,R,121571.0,Slade Blackwell,same_race_party,100.0,100.0,True,False
AL-2014-senate-16-D-CINDY-BELL,ALPERSON-CINDY-BELL,Cindy Bell,2014,senate,16,D,149903.0,Cindy Bell,same_race_party,100.0,100.0,True,False
AL-2014-senate-16-R-J-T-JABO-WAGGONER,ALPERSON-J-T-JABO-WAGGONER,"J.T. ""Jabo"" Waggoner",2014,senate,16,R,5619.0,Jabo Waggoner,same_race_party,95.0,95.0,True,False
AL-2014-senate-17-R-SHAY-SHELNUTT,ALPERSON-SHAY-SHELNUTT,Shay Shelnutt,2014,senate,17,R,149989.0,Shay Shelnutt,same_race_party,100.0,100.0,True,False
