canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,identity_status,identity_match_method,member_source_id,member_display_name,first_session,last_session,legislative_sessions,legislative_ideology_available,coverage_status,score_member_source_id,identity_member_source_id,votes_used,possible_votes,legislative_evidence_rows,legislative_issue_axes,effective_window_member_id,member_source_id_window,raw_yea_nay_votes,raw_rollcalls,scoring_eligible_votes,scoring_eligible_rollcalls,mapped_issue_votes,mapped_issue_rollcalls,legiscan_identity_resolved,pre_election_identity_resolved,gap_reason
AL-2014-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,2014,house,71,D,Artis (A.J.) McCampbell,1,1,True,True,Artis (A.J.) McCampbell,resolved,exact_name_same_chamber_district,LEGISCAN-3358,Artis McCampbell,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3358,LEGISCAN-3358,544.0,871.0,32,12,LEGISCAN-3358,LEGISCAN-3358,2441,2441,544,544,30,30,True,True,score_and_issue_evidence_available
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,2018,house,71,D,"Artis ""A.J."" McCampbell",1,1,True,True,"Artis ""A.J."" McCampbell",resolved,exact_name_same_chamber_district,LEGISCAN-3358,Artis McCampbell,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3358,LEGISCAN-3358,566.0,876.0,30,11,LEGISCAN-3358,LEGISCAN-3358,2130,2130,566,566,29,29,True,True,score_and_issue_evidence_available
AL-1998-house-66-R-AUST,ALPERSON-AUST,1998,house,66,R,Aust,0,0,False,False,Aust,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2018-house-30-R-B-CRAIG-LIPSCOMB,ALPERSON-B-CRAIG-LIPSCOMB,2018,house,30,R,B. Craig Lipscomb,0,1,False,False,Brandon Craig Lipscomb,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-senate-29-D-BAILEY,ALPERSON-BAILEY,1994,senate,29,D,Bailey,0,1,False,False,Bailey,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1994-house-85-D-BAKER,ALPERSON-BAKER,1994,house,85,D,Baker,0,1,False,False,"Locy ""Sonny"" Baker",resolved,exact_name_same_chamber_district,LEGISCAN-3366,Locy Baker,2010.0,2010.0,1,False,archive_unavailable_1994,,LEGISCAN-3366,,,0,0,LEGISCAN-3366,,0,0,0,0,0,0,True,True,archive_unavailable_1994
AL-2006-house-85-D-BAKER,ALPERSON-BAKER,2006,house,85,D,BAKER,0,0,True,True,Locy 'Sonny' Baker,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3366,Locy Baker,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3366,,,0,0,LEGISCAN-3366,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-house-85-D-BAKER-LOCY-SUNNY,ALPERSON-BAKER-LOCY-SUNNY,2002,house,85,D,"Baker, Locy ""Sunny""",0,1,False,False,"Locy ""Sunny"" Baker",resolved,exact_name_same_chamber_district,LEGISCAN-3366,Locy Baker,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3366,,,0,0,LEGISCAN-3366,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-1998-house-9-R-BALL,ALPERSON-BALL,1998,house,9,R,Ball,0,0,False,False,Ball,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,2002,house,10,R,"Ball, Mike",0,1,False,False,"Ball, Mike",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-83-D-BANDY,ALPERSON-BANDY,1994,house,83,D,Bandy,0,1,False,False,Bandy,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2002-house-83-D-BANDY-GEORGE-TOOTIE,ALPERSON-BANDY-GEORGE-TOOTIE,2002,house,83,D,"Bandy, George (Tootie)",0,1,False,False,"Bandy, George (Tootie)",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-house-103-D-BARBARA-A-DRUMMOND,ALPERSON-BARBARA-A-DRUMMOND,2014,house,103,D,Barbara A. Drummond,0,1,False,False,Barbara A. Drummond,resolved,first_initial_surname_same_chamber_district,LEGISCAN-17624,Barbara Drummond,2015.0,2026.0,12,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-17624,,,0,0,LEGISCAN-17624,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,2006,house,32,D,BARBARA BIGSBY BOYD,0,1,False,False,BARBARA BIGSBY BOYD,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3360,Barbara Boyd,2010.0,2026.0,17,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3360,,,0,0,LEGISCAN-3360,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,2010,house,32,D,BARBARA BIGSBY BOYD,1,1,True,True,BARBARA BIGSBY BOYD,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3360,Barbara Boyd,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3360,LEGISCAN-3360,43.0,643.0,1,1,LEGISCAN-3360,LEGISCAN-3360,331,331,43,43,1,1,True,True,score_and_issue_evidence_available
AL-2014-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,2014,house,32,D,Barbara Bigsby Boyd,1,1,True,True,Barbara Bigsby Boyd,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3360,Barbara Boyd,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3360,LEGISCAN-3360,656.0,871.0,35,12,LEGISCAN-3360,LEGISCAN-3360,2953,2953,656,656,33,33,True,True,score_and_issue_evidence_available
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,2018,house,32,D,Barbara Bigsby Boyd,1,1,True,True,Barbara Bigsby Boyd,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3360,Barbara Boyd,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3360,LEGISCAN-3360,683.0,876.0,38,13,LEGISCAN-3360,LEGISCAN-3360,2574,2574,683,683,37,37,True,True,score_and_issue_evidence_available
AL-2018-house-103-D-BARBARA-DRUMMOND,ALPERSON-BARBARA-DRUMMOND,2018,house,103,D,Barbara Drummond,1,1,False,True,Barbara Drummond,resolved,exact_name_same_chamber_district,LEGISCAN-17624,Barbara Drummond,2015.0,2026.0,12,True,scored_pre_election_legislative_behavior,LEGISCAN-17624,LEGISCAN-17624,755.0,876.0,38,14,LEGISCAN-17624,LEGISCAN-17624,2533,2533,755,755,37,37,True,True,score_and_issue_evidence_available
AL-2002-house-3-R-BARNES-STEVEN-C,ALPERSON-BARNES-STEVEN-C,2002,house,3,R,"Barnes, Steven C.",0,0,False,False,Steven C. Barnes,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-senate-8-D-BARRON,ALPERSON-BARRON,1994,senate,8,D,Barron,0,1,False,False,Barron,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-senate-8-D-BARRON,ALPERSON-BARRON,1998,senate,8,D,Barron,0,1,True,True,Lowell Ray Barron,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3476,Lowell Barron,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3476,,,0,0,LEGISCAN-3476,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-senate-8-D-BARRON-LOWELL,ALPERSON-BARRON-LOWELL,2002,senate,8,D,"Barron, Lowell",0,1,False,False,Lowell Ray Barron,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3476,Lowell Barron,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3476,,,0,0,LEGISCAN-3476,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2006-house-31-R-BARRY-MASK,ALPERSON-BARRY-MASK,2006,house,31,R,BARRY MASK,0,1,False,False,BARRY MASK,resolved,exact_name_same_chamber_district,LEGISCAN-3433,Barry Mask,2010.0,2013.0,4,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3433,,,0,0,LEGISCAN-3433,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-31-R-BARRY-MASK,ALPERSON-BARRY-MASK,2010,house,31,R,BARRY MASK,1,1,True,True,BARRY MASK,resolved,exact_name_same_chamber_district,LEGISCAN-3433,Barry Mask,2010.0,2013.0,4,True,scored_pre_election_legislative_behavior,LEGISCAN-3433,LEGISCAN-3433,46.0,643.0,3,3,LEGISCAN-3433,LEGISCAN-3433,308,308,46,46,3,3,True,True,score_and_issue_evidence_available
AL-2010-house-91-R-BARRY-MOORE,ALPERSON-BARRY-MOORE,2010,house,91,R,BARRY MOORE,0,1,False,False,BARRY MOORE,resolved,exact_name_same_chamber_district,LEGISCAN-12501,Barry Moore,2010.0,2018.0,9,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12501,,,0,0,LEGISCAN-12501,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-91-R-BARRY-MOORE,ALPERSON-BARRY-MOORE,2014,house,91,R,Barry Moore,1,1,True,True,Barry Moore,resolved,exact_name_same_chamber_district,LEGISCAN-12501,Barry Moore,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-12501,LEGISCAN-12501,802.0,871.0,46,12,LEGISCAN-12501,LEGISCAN-12501,3008,3008,802,802,43,43,True,True,score_and_issue_evidence_available
AL-2002-house-104-R-BARTON-JIM,ALPERSON-BARTON-JIM,2002,house,104,R,"Barton, Jim",0,1,False,False,"Barton, Jim",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-senate-7-D-BATTS,ALPERSON-BATTS,1998,senate,7,D,Batts,0,0,False,False,Batts,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-house-97-R-BAUMHAUER,ALPERSON-BAUMHAUER,1994,house,97,R,Baumhauer,0,0,False,False,Baumhauer,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-house-84-D-BEASLEY,ALPERSON-BEASLEY,1998,house,84,D,Beasley,0,1,False,False,Beasley,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-84-D-BEASLEY-BILLY,ALPERSON-BEASLEY-BILLY,2002,house,84,D,"Beasley, Billy",0,1,False,False,"Beasley, Billy",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-51-R-BEASON-SCOTT,ALPERSON-BEASON-SCOTT,2002,house,51,R,"Beason, Scott",0,1,False,False,"Beason, Scott",unmatched,unmatched,,,,,0,True,scored_pre_election_legislative_behavior,AL1999L040,,1193.0,1477.0,43,12,AL1999L040,AL1999L040,4248,4248,1193,1193,40,40,False,True,score_and_issue_evidence_available
AL-2014-senate-35-D-BEAU-DOOLITTLE,ALPERSON-BEAU-DOOLITTLE,2014,senate,35,D,Beau Doolittle,0,0,False,False,Beau Doolittle,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-87-R-BECK-WARREN-HARRIS,ALPERSON-BECK-WARREN-HARRIS,2002,house,87,R,"Beck, Warren Harris",0,1,False,False,"Beck, Warren Harris",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,2010,house,29,R,BECKY NORDGREN,0,1,False,False,Becky Nordgren,resolved,exact_name_same_chamber_district,LEGISCAN-12506,Becky Nordgren,2010.0,2022.0,13,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12506,,,0,0,LEGISCAN-12506,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,2014,house,29,R,Becky Nordgren,1,1,True,True,Becky Nordgren,resolved,exact_name_same_chamber_district,LEGISCAN-12506,Becky Nordgren,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-12506,LEGISCAN-12506,779.0,871.0,43,12,LEGISCAN-12506,LEGISCAN-12506,2997,2997,779,779,40,40,True,True,score_and_issue_evidence_available
AL-2018-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,2018,house,29,R,Becky Nordgren,1,1,True,True,Becky Nordgren,resolved,exact_name_same_chamber_district,LEGISCAN-12506,Becky Nordgren,2010.0,2022.0,13,True,scored_pre_election_legislative_behavior,LEGISCAN-12506,LEGISCAN-12506,773.0,876.0,38,13,LEGISCAN-12506,LEGISCAN-12506,2549,2549,773,773,37,37,True,True,score_and_issue_evidence_available
AL-2014-house-24-D-BEDDINGFIELD,ALPERSON-BEDDINGFIELD,2014,house,24,D,Beddingfield,0,0,False,False,David Beddingfield,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1994-senate-6-D-BEDFORD,ALPERSON-BEDFORD,1994,senate,6,D,Bedford,0,1,False,False,Bedford,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,1998,senate,6,D,Bedford,0,1,True,True,Roger H. Bedford Jr.,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3473,Roger Bedford,2010.0,2014.0,5,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3473,,,0,0,LEGISCAN-3473,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2002-senate-6-D-BEDFORD-ROGER,ALPERSON-BEDFORD-ROGER,2002,senate,6,D,"Bedford, Roger",0,1,False,False,Roger H. Bedford Jr.,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3473,Roger Bedford,2010.0,2014.0,5,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3473,,,0,0,LEGISCAN-3473,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-1998-house-1-R-BEER,ALPERSON-BEER,1998,house,1,R,Beer,0,0,False,False,Greg Beer,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-senate-35-R-BEN-BROOKS,ALPERSON-BEN-BROOKS,2006,senate,35,R,BEN BROOKS,0,1,False,False,Ben Brooks,resolved,exact_name_same_chamber_district,LEGISCAN-3463,Ben Brooks,2010.0,2012.0,3,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3463,,,0,0,LEGISCAN-3463,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-senate-35-R-BEN-BROOKS,ALPERSON-BEN-BROOKS,2010,senate,35,R,BEN BROOKS,1,1,True,True,BEN BROOKS,resolved,exact_name_same_chamber_district,LEGISCAN-3463,Ben Brooks,2010.0,2012.0,3,True,scored_pre_election_legislative_behavior,LEGISCAN-3463,LEGISCAN-3463,39.0,548.0,1,1,LEGISCAN-3463,LEGISCAN-3463,273,273,39,39,1,1,True,True,score_and_issue_evidence_available
AL-2006-house-32-R-BEN-LITTLE,ALPERSON-BEN-LITTLE,2006,house,32,R,BEN LITTLE,0,0,False,False,Benjamin L. Little,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-1998-senate-21-R-BENTLEY,ALPERSON-BENTLEY,1998,senate,21,R,Bentley,0,0,False,False,Robert J. Bentley,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2002-house-63-R-BENTLEY-ROBERT,ALPERSON-BENTLEY-ROBERT,2002,house,63,R,"Bentley, Robert",0,1,False,False,Robert J. Bentley,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3440,Robert Bentley,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3440,,,0,0,LEGISCAN-3440,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,2010,house,84,D,BERRY FORTE,0,1,False,False,BERRY FORTE,resolved,exact_name_same_chamber_district,LEGISCAN-12543,Berry Forte,2010.0,2026.0,17,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12543,,,0,0,LEGISCAN-12543,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,2014,house,84,D,Berry Forte,1,1,True,True,Berry Forte,resolved,exact_name_same_chamber_district,LEGISCAN-12543,Berry Forte,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-12543,LEGISCAN-12543,689.0,871.0,40,12,LEGISCAN-12543,LEGISCAN-12543,2974,2974,689,689,37,37,True,True,score_and_issue_evidence_available
AL-2018-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,2018,house,84,D,Berry Forte,1,1,True,True,Berry Forte,resolved,exact_name_same_chamber_district,LEGISCAN-12543,Berry Forte,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-12543,LEGISCAN-12543,721.0,876.0,39,14,LEGISCAN-12543,LEGISCAN-12543,2600,2600,721,721,38,38,True,True,score_and_issue_evidence_available
AL-2002-house-12-R-BESHEARS-MITCHELL,ALPERSON-BESHEARS-MITCHELL,2002,house,12,R,"BeShears, Mitchell",0,0,False,False,"BeShears, Mitchell",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-81-D-BETTY-CAROL-GRAHAM,ALPERSON-BETTY-CAROL-GRAHAM,2006,house,81,D,BETTY CAROL GRAHAM,0,1,False,False,BETTY CAROL GRAHAM,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3365,Betty Graham,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3365,,,0,0,LEGISCAN-3365,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-house-81-D-BETTY-CAROL-GRAHAM,ALPERSON-BETTY-CAROL-GRAHAM,2010,house,81,D,BETTY CAROL GRAHAM,1,0,True,True,BETTY CAROL GRAHAM,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3365,Betty Graham,2010.0,2010.0,1,True,scored_pre_election_legislative_behavior,LEGISCAN-3365,LEGISCAN-3365,45.0,643.0,2,2,LEGISCAN-3365,LEGISCAN-3365,331,331,45,45,2,2,True,True,score_and_issue_evidence_available
AL-1994-house-42-R-BIALAS,ALPERSON-BIALAS,1994,house,42,R,Bialas,0,0,False,False,Howard Bialas,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-1994-senate-17-D-BIDDLE,ALPERSON-BIDDLE,1994,senate,17,D,Biddle,0,1,False,False,Biddle,unmatched,unmatched,,,,,0,False,archive_unavailable_1994,,,,,0,0,,,0,0,0,0,0,0,False,False,archive_unavailable_1994
AL-2002-senate-17-R-BIDDLE-JACK-III,ALPERSON-BIDDLE-JACK-III,2002,senate,17,R,"Biddle, Jack, III",0,1,False,False,"Biddle, Jack, III",unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2014-senate-35-R-BILL-HIGHTOWER,ALPERSON-BILL-HIGHTOWER,2014,senate,35,R,Bill Hightower,0,1,False,False,Bill Hightower,resolved,exact_name_same_chamber_district,LEGISCAN-15984,Bill Hightower,2013.0,2018.0,6,True,scored_pre_election_legislative_behavior,LEGISCAN-15984,LEGISCAN-15984,526.0,1050.0,11,5,LEGISCAN-15984,LEGISCAN-15984,1150,1150,526,526,9,9,True,True,score_and_issue_evidence_available
AL-2010-senate-2-R-BILL-HOLTZCLAW,ALPERSON-BILL-HOLTZCLAW,2010,senate,2,R,BILL HOLTZCLAW,0,1,False,False,BILL HOLTZCLAW,resolved,exact_name_same_chamber_district,LEGISCAN-12497,Bill Holtzclaw,2010.0,2018.0,9,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12497,,,0,0,LEGISCAN-12497,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-senate-2-R-BILL-HOLTZCLAW,ALPERSON-BILL-HOLTZCLAW,2014,senate,2,R,Bill Holtzclaw,1,1,True,True,Bill Holtzclaw,resolved,exact_name_same_chamber_district,LEGISCAN-12497,Bill Holtzclaw,2010.0,2018.0,9,True,scored_pre_election_legislative_behavior,LEGISCAN-12497,LEGISCAN-12497,943.0,1050.0,33,14,LEGISCAN-12497,LEGISCAN-12497,2631,2631,943,943,30,30,True,True,score_and_issue_evidence_available
AL-2006-senate-9-R-BILL-INGRAM,ALPERSON-BILL-INGRAM,2006,senate,9,R,BILL INGRAM,0,0,False,False,BILL INGRAM,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2006-house-8-D-BILL-J-DUKES,ALPERSON-BILL-J-DUKES,2006,house,8,D,BILL J. DUKES,0,1,False,False,BILL J. DUKES,resolved,first_initial_surname_same_chamber_district,LEGISCAN-3384,Bill Dukes,2010.0,2010.0,1,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-3384,,,0,0,LEGISCAN-3384,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2018-house-27-D-BILL-JONES,ALPERSON-BILL-JONES,2018,house,27,D,Bill Jones,0,0,False,False,Bill Jones,unmatched,unmatched,,,,,0,False,no_verified_legislative_identity,,,,,0,0,,,0,0,0,0,0,0,False,False,no_verified_pre_election_legislative_identity
AL-2010-house-63-R-BILL-POOLE,ALPERSON-BILL-POOLE,2010,house,63,R,BILL POOLE,0,1,False,False,Bill Poole III,resolved,manual_verified_legislator_identity,LEGISCAN-12530,William Poole,2010.0,2021.0,12,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12530,,,0,0,LEGISCAN-12530,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2014-house-63-R-BILL-POOLE,ALPERSON-BILL-POOLE,2014,house,63,R,Bill Poole,1,1,True,True,Bill Poole,resolved,officeholder_same_chamber_district_party_surname,LEGISCAN-12530,William Poole,2010.0,2021.0,12,True,scored_pre_election_legislative_behavior,LEGISCAN-12530,LEGISCAN-12530,759.0,871.0,45,12,LEGISCAN-12530,LEGISCAN-12530,2876,2876,759,759,42,42,True,True,score_and_issue_evidence_available
AL-2018-house-63-R-BILL-POOLE,ALPERSON-BILL-POOLE,2018,house,63,R,Bill Poole,1,1,True,True,Bill Poole,resolved,officeholder_same_chamber_district_party_surname,LEGISCAN-12530,William Poole,2010.0,2021.0,12,True,scored_pre_election_legislative_behavior,LEGISCAN-12530,LEGISCAN-12530,728.0,876.0,37,13,LEGISCAN-12530,LEGISCAN-12530,2367,2367,728,728,36,36,True,True,score_and_issue_evidence_available
AL-2010-house-13-R-BILL-ROBERTS,ALPERSON-BILL-ROBERTS,2010,house,13,R,BILL ROBERTS,0,1,False,False,BILL ROBERTS,resolved,manual_verified_legislator_identity,LEGISCAN-12487,William Roberts,2010.0,2014.0,5,False,verified_identity_no_scored_pre_election_service,,LEGISCAN-12487,,,0,0,LEGISCAN-12487,,0,0,0,0,0,0,True,True,identity_resolved_no_window_votes
AL-2010-senate-28-D-BILLY-BEASLEY,ALPERSON-BILLY-BEASLEY,2010,senate,28,D,BILLY BEASLEY,0,1,False,False,BILLY BEASLEY,resolved,manual_verified_legislator_identity,LEGISCAN-3386,William Beasley,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3386,LEGISCAN-3386,51.0,643.0,3,3,LEGISCAN-3386,,0,0,0,0,0,0,True,True,score_and_issue_evidence_available
AL-2014-senate-28-D-BILLY-BEASLEY,ALPERSON-BILLY-BEASLEY,2014,senate,28,D,Billy Beasley,1,1,True,True,"William Martin ""Billy"" Beasley",resolved,first_initial_surname_same_chamber_district,LEGISCAN-3386,William Beasley,2010.0,2026.0,17,True,scored_pre_election_legislative_behavior,LEGISCAN-3386,LEGISCAN-3386,927.0,1050.0,33,12,LEGISCAN-3386,LEGISCAN-3386,2898,2898,927,927,29,29,True,True,score_and_issue_evidence_available
