votesmart_candidate_id,candidate,issue_category,organization,interest_group_id,scorecard_id,rating,rating_period,rating_year_start,rating_year_end,source_type,source_url,candidate_page_url
121452,Nathaniel Ledbetter,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,14258,33%,2024,2024,2024,interest_group_rating,https://votesmart.org/interest-group/599/rating/14258,https://j.futurefacts.votesmart.io/candidate/evaluations/121452/nathaniel-ledbetter
121452,Nathaniel Ledbetter,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,13774,33%,2023,2023,2023,interest_group_rating,https://votesmart.org/interest-group/599/rating/13774,https://j.futurefacts.votesmart.io/candidate/evaluations/121452/nathaniel-ledbetter
121453,Randall White,Business and Consumers,League of Southeastern Credit Unions,1991,5850,100%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1991/rating/5850,https://j.futurefacts.votesmart.io/candidate/evaluations/121453/randall-white
121453,Randall White,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121453/randall-white
121454,"Wally Burns, Jr.",Business and Consumers,League of Southeastern Credit Unions,1991,5850,100%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1991/rating/5850,https://j.futurefacts.votesmart.io/candidate/evaluations/121454/wally-burns-jr
121454,"Wally Burns, Jr.",Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121454/wally-burns-jr
121455,Gary Bearden,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121455/gary-bearden
121457,Huey Long,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,75%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121457/huey-long
121459,Ricky Whaley,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,92%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121459/ricky-whaley
121460,Virginia Sweet,Business and Consumers,League of Southeastern Credit Unions,1991,5850,100%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1991/rating/5850,https://j.futurefacts.votesmart.io/candidate/evaluations/121460/virginia-sweet
121460,Virginia Sweet,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,67%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121460/virginia-sweet
121461,Charlene Cannon,Business and Consumers,League of Southeastern Credit Unions,1991,5850,100%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1991/rating/5850,https://j.futurefacts.votesmart.io/candidate/evaluations/121461/charlene-cannon
121461,Charlene Cannon,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,0%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121461/charlene-cannon
121471,Juandalynn Givan,Business and Consumers,National Federation of Independent Business - Alabama,608,13405,50%,2019-2022,2019,2022,interest_group_rating,https://votesmart.org/interest-group/608/rating/13405,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,67%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,57%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,13783,19%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13783,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,13784,36%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13784,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,13079,38%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13079,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,10896,33%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,10895,50%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,10590,28%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10590,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,10589,36%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,10112,10%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,10128,25%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,9175,57%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,9176,33%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Conservative,American Conservative Union (ACU),1481,10283,9%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Guns,LEAP Forward,2867,13052,95%,2021,2021,2021,interest_group_rating,https://votesmart.org/interest-group/2867/rating/13052,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Guns,National Rifle Association (NRA),1034,14237,17%,2024,2024,2024,interest_group_rating,https://votesmart.org/interest-group/1034/rating/14237,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Guns,National Rifle Association (NRA),1034,13506,17%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1034/rating/13506,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Guns,National Rifle Association (NRA),1034,12493,17%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1034/rating/12493,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,7257,43%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1557/rating/7257,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,14258,100%,2024,2024,2024,interest_group_rating,https://votesmart.org/interest-group/599/rating/14258,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121471,Juandalynn Givan,Marijuana,NORML (National Organization for the Reform of Marijuana Laws),599,13774,100%,2023,2023,2023,interest_group_rating,https://votesmart.org/interest-group/599/rating/13774,https://j.futurefacts.votesmart.io/candidate/evaluations/121471/juandalynn-givan
121475,Susan Hamill,Business and Consumers,League of Southeastern Credit Unions,1991,5850,100%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1991/rating/5850,https://j.futurefacts.votesmart.io/candidate/evaluations/121475/susan-hamill
121475,Susan Hamill,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,42%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121475/susan-hamill
121476,Darrio Melton,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,45%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/121476/darrio-melton
121476,Darrio Melton,Conservative,American Conservative Union (ACU),1481,10112,25%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10112,https://j.futurefacts.votesmart.io/candidate/evaluations/121476/darrio-melton
121476,Darrio Melton,Conservative,American Conservative Union (ACU),1481,10128,27%,2016,2016,2016,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10128,https://j.futurefacts.votesmart.io/candidate/evaluations/121476/darrio-melton
121476,Darrio Melton,Conservative,American Conservative Union (ACU),1481,9175,47%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/121476/darrio-melton
121476,Darrio Melton,Conservative,American Conservative Union (ACU),1481,9176,28%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/121476/darrio-melton
121476,Darrio Melton,Conservative,American Conservative Union (ACU),1481,10283,8%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/121476/darrio-melton
121478,David Colston,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,44%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/121478/david-colston
121478,David Colston,Conservative,American Conservative Union (ACU),1481,10283,0%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/121478/david-colston
121483,Joseph Hubbard,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,78%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/121483/joseph-hubbard
121483,Joseph Hubbard,Conservative,American Conservative Union (ACU),1481,10283,50%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/121483/joseph-hubbard
121483,Joseph Hubbard,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,42%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/121483/joseph-hubbard
121489,Dexter Grimsley,Business and Consumers,National Federation of Independent Business - Alabama,608,13405,71%,2019-2022,2019,2022,interest_group_rating,https://votesmart.org/interest-group/608/rating/13405,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Business and Consumers,National Federation of Independent Business - Alabama,608,12078,70%,2015-2018,2015,2018,interest_group_rating,https://votesmart.org/interest-group/608/rating/12078,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,33%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Conservative,American Conservative Union (ACU),1481,13784,35%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13784,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Conservative,American Conservative Union (ACU),1481,13783,19%,2022,2022,2022,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13783,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Conservative,American Conservative Union (ACU),1481,13079,57%,2020,2020,2020,interest_group_rating,https://votesmart.org/interest-group/1481/rating/13079,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Conservative,American Conservative Union (ACU),1481,10895,50%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10895,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Conservative,American Conservative Union (ACU),1481,10896,29%,2018,2018,2018,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10896,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
121489,Dexter Grimsley,Conservative,American Conservative Union (ACU),1481,10589,46%,2017,2017,2017,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10589,https://j.futurefacts.votesmart.io/candidate/evaluations/121489/dexter-grimsley
