canonical_candidate_id,election_cycle,family,evidence_weight,evidence_records,distinct_issues,source_type_count,person_id,candidate_name,family_valence,family_score_available,model_family_valence
AL-2002-house-45-R-MORTON-ALBERT,2002.0,material_support,3.0,3,1,1,ALPERSON-MORTON-ALBERT,"Morton, Albert",1.0,False,
AL-2002-house-45-R-MORTON-ALBERT,2002.0,order_justice,13.0,13,1,1,ALPERSON-MORTON-ALBERT,"Morton, Albert",0.8461538461538461,False,
AL-2002-house-45-R-MORTON-ALBERT,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-MORTON-ALBERT,"Morton, Albert",-0.25,True,-0.25
AL-2002-house-46-R-GAINES-MARK,2002.0,environment_resources,1.0,1,1,1,ALPERSON-GAINES-MARK,"Gaines, Mark",-1.0,False,
AL-2002-house-46-R-GAINES-MARK,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-GAINES-MARK,"Gaines, Mark",-1.0,False,
AL-2002-house-46-R-GAINES-MARK,2002.0,material_support,3.0,3,1,1,ALPERSON-GAINES-MARK,"Gaines, Mark",1.0,False,
AL-2002-house-46-R-GAINES-MARK,2002.0,order_justice,11.0,11,1,1,ALPERSON-GAINES-MARK,"Gaines, Mark",0.8181818181818182,False,
AL-2002-house-46-R-GAINES-MARK,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-GAINES-MARK,"Gaines, Mark",-0.5,True,-0.5
AL-2002-house-47-R-HAWKINS-JOHN-H,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-HAWKINS-JOHN-H,"Hawkins, John H.",-1.0,False,
AL-2002-house-48-R-CARNS-JIM,2002.0,environment_resources,1.0,1,1,1,ALPERSON-CARNS-JIM,"Carns, Jim",-1.0,False,
AL-2002-house-48-R-CARNS-JIM,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-CARNS-JIM,"Carns, Jim",-1.0,False,
AL-2002-house-48-R-CARNS-JIM,2002.0,material_support,3.0,3,1,1,ALPERSON-CARNS-JIM,"Carns, Jim",1.0,False,
AL-2002-house-48-R-CARNS-JIM,2002.0,order_justice,12.0,12,1,1,ALPERSON-CARNS-JIM,"Carns, Jim",0.8333333333333334,False,
AL-2002-house-48-R-CARNS-JIM,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-CARNS-JIM,"Carns, Jim",-0.25,True,-0.25
AL-2002-house-5-D-CARTER-TOMMY,2002.0,environment_resources,1.0,1,1,1,ALPERSON-CARTER-TOMMY,"Carter, Tommy",1.0,False,
AL-2002-house-5-D-CARTER-TOMMY,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-CARTER-TOMMY,"Carter, Tommy",-1.0,False,
AL-2002-house-5-D-CARTER-TOMMY,2002.0,material_support,3.0,3,1,1,ALPERSON-CARTER-TOMMY,"Carter, Tommy",1.0,False,
AL-2002-house-5-D-CARTER-TOMMY,2002.0,order_justice,5.0,5,1,1,ALPERSON-CARTER-TOMMY,"Carter, Tommy",1.0,False,
AL-2002-house-5-D-CARTER-TOMMY,2002.0,social_liberty_equality,2.0,2,1,1,ALPERSON-CARTER-TOMMY,"Carter, Tommy",-1.0,False,
AL-2002-house-5-R-COFFMAN-RONNIE-G,2002.0,environment_resources,3.0,3,2,1,ALPERSON-COFFMAN-RONNIE-G,"Coffman, Ronnie G.",0.16666666666666666,True,0.16666666666666666
AL-2002-house-5-R-COFFMAN-RONNIE-G,2002.0,market_government_direction,3.0,3,1,1,ALPERSON-COFFMAN-RONNIE-G,"Coffman, Ronnie G.",1.0,False,
AL-2002-house-5-R-COFFMAN-RONNIE-G,2002.0,material_support,7.0,7,3,1,ALPERSON-COFFMAN-RONNIE-G,"Coffman, Ronnie G.",0.7142857142857143,True,0.7142857142857143
AL-2002-house-5-R-COFFMAN-RONNIE-G,2002.0,order_justice,6.0,6,1,1,ALPERSON-COFFMAN-RONNIE-G,"Coffman, Ronnie G.",0.25,False,
AL-2002-house-5-R-COFFMAN-RONNIE-G,2002.0,social_liberty_equality,11.0,11,4,1,ALPERSON-COFFMAN-RONNIE-G,"Coffman, Ronnie G.",-0.2727272727272727,True,-0.2727272727272727
AL-2002-house-50-R-MCCLENDON-JIM,2002.0,environment_resources,1.0,1,1,1,ALPERSON-MCCLENDON-JIM,"McClendon, Jim",0.5,False,
AL-2002-house-50-R-MCCLENDON-JIM,2002.0,market_government_direction,1.0,1,1,1,ALPERSON-MCCLENDON-JIM,"McClendon, Jim",-1.0,False,
AL-2002-house-50-R-MCCLENDON-JIM,2002.0,material_support,5.0,5,2,1,ALPERSON-MCCLENDON-JIM,"McClendon, Jim",0.7,True,0.7
AL-2002-house-50-R-MCCLENDON-JIM,2002.0,order_justice,5.0,5,1,1,ALPERSON-MCCLENDON-JIM,"McClendon, Jim",0.5,False,
AL-2002-house-50-R-MCCLENDON-JIM,2002.0,social_liberty_equality,10.0,10,4,1,ALPERSON-MCCLENDON-JIM,"McClendon, Jim",-0.2,True,-0.2
AL-2002-house-51-R-BEASON-SCOTT,2002.0,environment_resources,1.0,1,1,1,ALPERSON-BEASON-SCOTT,"Beason, Scott",-1.0,False,
AL-2002-house-51-R-BEASON-SCOTT,2002.0,material_support,3.0,3,1,1,ALPERSON-BEASON-SCOTT,"Beason, Scott",1.0,False,
AL-2002-house-51-R-BEASON-SCOTT,2002.0,order_justice,12.0,12,1,1,ALPERSON-BEASON-SCOTT,"Beason, Scott",1.0,False,
AL-2002-house-51-R-BEASON-SCOTT,2002.0,social_liberty_equality,7.0,7,3,1,ALPERSON-BEASON-SCOTT,"Beason, Scott",-0.42857142857142855,True,-0.42857142857142855
AL-2002-house-53-D-NEWTON-DEMETRIUS-C,2002.0,environment_resources,2.0,2,2,1,ALPERSON-NEWTON-DEMETRIUS-C,"Newton, Demetrius C.",0.75,True,0.75
AL-2002-house-53-D-NEWTON-DEMETRIUS-C,2002.0,market_government_direction,4.65,5,1,2,ALPERSON-NEWTON-DEMETRIUS-C,"Newton, Demetrius C.",0.4776344086021505,False,
AL-2002-house-53-D-NEWTON-DEMETRIUS-C,2002.0,material_support,10.0,10,3,1,ALPERSON-NEWTON-DEMETRIUS-C,"Newton, Demetrius C.",0.95,True,0.95
AL-2002-house-53-D-NEWTON-DEMETRIUS-C,2002.0,order_justice,3.0,3,1,1,ALPERSON-NEWTON-DEMETRIUS-C,"Newton, Demetrius C.",-0.3333333333333333,False,
AL-2002-house-53-D-NEWTON-DEMETRIUS-C,2002.0,social_liberty_equality,10.0,10,3,1,ALPERSON-NEWTON-DEMETRIUS-C,"Newton, Demetrius C.",1.0,True,1.0
AL-2002-house-54-D-PERDUE-GEORGE,2002.0,environment_resources,1.0,1,1,1,ALPERSON-PERDUE-GEORGE,"Perdue, George",1.0,False,
AL-2002-house-54-D-PERDUE-GEORGE,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-PERDUE-GEORGE,"Perdue, George",-0.2,False,
AL-2002-house-54-D-PERDUE-GEORGE,2002.0,material_support,3.0,3,1,1,ALPERSON-PERDUE-GEORGE,"Perdue, George",1.0,False,
AL-2002-house-54-D-PERDUE-GEORGE,2002.0,order_justice,10.0,10,1,1,ALPERSON-PERDUE-GEORGE,"Perdue, George",0.6,False,
AL-2002-house-54-D-PERDUE-GEORGE,2002.0,social_liberty_equality,5.0,5,3,1,ALPERSON-PERDUE-GEORGE,"Perdue, George",1.0,True,1.0
AL-2002-house-55-D-MAJOR-ERIC,2002.0,environment_resources,1.0,1,1,1,ALPERSON-MAJOR-ERIC,"Major, Eric",1.0,False,
AL-2002-house-55-D-MAJOR-ERIC,2002.0,material_support,3.0,3,1,1,ALPERSON-MAJOR-ERIC,"Major, Eric",1.0,False,
AL-2002-house-55-D-MAJOR-ERIC,2002.0,order_justice,10.0,10,1,1,ALPERSON-MAJOR-ERIC,"Major, Eric",-0.2,False,
AL-2002-house-55-D-MAJOR-ERIC,2002.0,social_liberty_equality,7.0,7,3,1,ALPERSON-MAJOR-ERIC,"Major, Eric",0.7142857142857143,True,0.7142857142857143
AL-2002-house-57-D-COLEMAN-MERIKA,2002.0,environment_resources,1.0,1,1,1,ALPERSON-COLEMAN-MERIKA,"Coleman, Merika",0.5,False,
AL-2002-house-57-D-COLEMAN-MERIKA,2002.0,market_government_direction,3.0,3,1,1,ALPERSON-COLEMAN-MERIKA,"Coleman, Merika",1.0,False,
AL-2002-house-57-D-COLEMAN-MERIKA,2002.0,material_support,10.0,10,3,1,ALPERSON-COLEMAN-MERIKA,"Coleman, Merika",0.9,True,0.9
AL-2002-house-57-D-COLEMAN-MERIKA,2002.0,order_justice,3.0,3,1,1,ALPERSON-COLEMAN-MERIKA,"Coleman, Merika",-0.5,False,
AL-2002-house-57-D-COLEMAN-MERIKA,2002.0,social_liberty_equality,9.0,9,3,1,ALPERSON-COLEMAN-MERIKA,"Coleman, Merika",1.0,True,1.0
AL-2002-house-58-D-ROBINSON-OLIVER,2002.0,environment_resources,1.0,1,1,1,ALPERSON-ROBINSON-OLIVER,"Robinson, Oliver",1.0,False,
AL-2002-house-58-D-ROBINSON-OLIVER,2002.0,material_support,3.0,3,1,1,ALPERSON-ROBINSON-OLIVER,"Robinson, Oliver",1.0,False,
AL-2002-house-58-D-ROBINSON-OLIVER,2002.0,order_justice,12.0,12,1,1,ALPERSON-ROBINSON-OLIVER,"Robinson, Oliver",0.16666666666666666,False,
AL-2002-house-58-D-ROBINSON-OLIVER,2002.0,social_liberty_equality,6.0,6,3,1,ALPERSON-ROBINSON-OLIVER,"Robinson, Oliver",1.0,True,1.0
AL-2002-house-59-D-MOORE-MARY,2002.0,environment_resources,1.0,1,1,1,ALPERSON-MOORE-MARY,"Moore, Mary",1.0,False,
AL-2002-house-59-D-MOORE-MARY,2002.0,market_government_direction,3.0,3,1,1,ALPERSON-MOORE-MARY,"Moore, Mary",0.3333333333333333,False,
AL-2002-house-59-D-MOORE-MARY,2002.0,material_support,9.0,9,3,1,ALPERSON-MOORE-MARY,"Moore, Mary",1.0,True,1.0
AL-2002-house-59-D-MOORE-MARY,2002.0,order_justice,3.0,3,1,1,ALPERSON-MOORE-MARY,"Moore, Mary",-0.3333333333333333,False,
AL-2002-house-59-D-MOORE-MARY,2002.0,social_liberty_equality,10.0,10,3,1,ALPERSON-MOORE-MARY,"Moore, Mary",0.6,True,0.6
AL-2002-house-6-R-FARGERSON-SHAWN,2002.0,environment_resources,3.0,3,2,1,ALPERSON-FARGERSON-SHAWN,"Fargerson, Shawn",0.0,True,0.0
AL-2002-house-6-R-FARGERSON-SHAWN,2002.0,market_government_direction,4.0,4,1,1,ALPERSON-FARGERSON-SHAWN,"Fargerson, Shawn",0.5,False,
AL-2002-house-6-R-FARGERSON-SHAWN,2002.0,material_support,11.0,11,3,1,ALPERSON-FARGERSON-SHAWN,"Fargerson, Shawn",0.5909090909090909,True,0.5909090909090909
AL-2002-house-6-R-FARGERSON-SHAWN,2002.0,order_justice,7.0,7,1,1,ALPERSON-FARGERSON-SHAWN,"Fargerson, Shawn",0.35714285714285715,False,
AL-2002-house-6-R-FARGERSON-SHAWN,2002.0,social_liberty_equality,9.0,9,4,1,ALPERSON-FARGERSON-SHAWN,"Fargerson, Shawn",-0.3333333333333333,True,-0.3333333333333333
AL-2002-house-60-D-COLEMAN-LINDA,2002.0,environment_resources,2.0,2,1,1,ALPERSON-COLEMAN-LINDA,"Coleman, Linda",-0.25,False,
AL-2002-house-60-D-COLEMAN-LINDA,2002.0,market_government_direction,4.0,4,1,1,ALPERSON-COLEMAN-LINDA,"Coleman, Linda",0.5,False,
AL-2002-house-60-D-COLEMAN-LINDA,2002.0,material_support,7.0,7,3,1,ALPERSON-COLEMAN-LINDA,"Coleman, Linda",0.8571428571428571,True,0.8571428571428571
AL-2002-house-60-D-COLEMAN-LINDA,2002.0,order_justice,3.0,3,1,1,ALPERSON-COLEMAN-LINDA,"Coleman, Linda",-0.5,False,
AL-2002-house-60-D-COLEMAN-LINDA,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-COLEMAN-LINDA,"Coleman, Linda",1.0,True,1.0
AL-2002-house-61-D-LAYSON-ALLEN,2002.0,environment_resources,1.0,1,1,1,ALPERSON-LAYSON-ALLEN,"Layson, Allen",1.0,False,
AL-2002-house-61-D-LAYSON-ALLEN,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-LAYSON-ALLEN,"Layson, Allen",-1.0,False,
AL-2002-house-61-D-LAYSON-ALLEN,2002.0,material_support,2.0,2,1,1,ALPERSON-LAYSON-ALLEN,"Layson, Allen",1.0,False,
AL-2002-house-61-D-LAYSON-ALLEN,2002.0,order_justice,12.0,12,1,1,ALPERSON-LAYSON-ALLEN,"Layson, Allen",0.8333333333333334,False,
AL-2002-house-61-D-LAYSON-ALLEN,2002.0,social_liberty_equality,7.0,7,3,1,ALPERSON-LAYSON-ALLEN,"Layson, Allen",-0.42857142857142855,True,-0.42857142857142855
AL-2002-house-62-R-ALLEN-GERALD,2002.0,environment_resources,1.0,1,1,1,ALPERSON-ALLEN-GERALD,"Allen, Gerald",1.0,False,
AL-2002-house-62-R-ALLEN-GERALD,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-ALLEN-GERALD,"Allen, Gerald",-1.0,False,
AL-2002-house-62-R-ALLEN-GERALD,2002.0,material_support,3.0,3,1,1,ALPERSON-ALLEN-GERALD,"Allen, Gerald",1.0,False,
AL-2002-house-62-R-ALLEN-GERALD,2002.0,order_justice,13.0,13,1,1,ALPERSON-ALLEN-GERALD,"Allen, Gerald",0.8461538461538461,False,
AL-2002-house-62-R-ALLEN-GERALD,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-ALLEN-GERALD,"Allen, Gerald",-0.25,True,-0.25
AL-2002-house-65-D-DOLBARE-JEFF,2002.0,environment_resources,1.0,1,1,1,ALPERSON-DOLBARE-JEFF,"Dolbare, Jeff",1.0,False,
AL-2002-house-65-D-DOLBARE-JEFF,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-DOLBARE-JEFF,"Dolbare, Jeff",-0.2,False,
AL-2002-house-65-D-DOLBARE-JEFF,2002.0,material_support,3.75,4,1,2,ALPERSON-DOLBARE-JEFF,"Dolbare, Jeff",1.0,False,
AL-2002-house-65-D-DOLBARE-JEFF,2002.0,order_justice,8.0,8,1,1,ALPERSON-DOLBARE-JEFF,"Dolbare, Jeff",1.0,False,
AL-2002-house-65-D-DOLBARE-JEFF,2002.0,social_liberty_equality,7.0,7,3,1,ALPERSON-DOLBARE-JEFF,"Dolbare, Jeff",-0.7142857142857143,True,-0.7142857142857143
AL-2002-house-65-R-WILLIAMS-NICK,2002.0,environment_resources,2.0,2,1,1,ALPERSON-WILLIAMS-NICK,"Williams, Nick",-0.5,False,
AL-2002-house-65-R-WILLIAMS-NICK,2002.0,market_government_direction,4.0,4,1,1,ALPERSON-WILLIAMS-NICK,"Williams, Nick",0.5,False,
AL-2002-house-65-R-WILLIAMS-NICK,2002.0,material_support,7.0,7,3,1,ALPERSON-WILLIAMS-NICK,"Williams, Nick",0.6428571428571429,True,0.6428571428571429
AL-2002-house-65-R-WILLIAMS-NICK,2002.0,order_justice,8.0,8,1,1,ALPERSON-WILLIAMS-NICK,"Williams, Nick",0.4375,False,
AL-2002-house-65-R-WILLIAMS-NICK,2002.0,social_liberty_equality,7.0,7,4,1,ALPERSON-WILLIAMS-NICK,"Williams, Nick",-0.7142857142857143,True,-0.7142857142857143
AL-2002-house-66-D-WHITE-F-P-SKIPPY,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-WHITE-F-P-SKIPPY,"White, F.P. ""Skippy""",-1.0,False,
AL-2002-house-67-D-SALAAM-Y,2002.0,social_liberty_equality,0.9,1,1,1,ALPERSON-SALAAM-Y,"Salaam, Y.",1.0,False,
AL-2002-house-68-D-JACKSON-THOMAS-E,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-JACKSON-THOMAS-E,"Jackson, Thomas E.",-0.14,False,
AL-2002-house-69-D-THOMAS-JAMES-L,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-THOMAS-JAMES-L,"Thomas, James L.",-0.2,False,
AL-2002-house-70-D-MELTON-BRYANT,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-MELTON-BRYANT,"Melton, Bryant",0.14,False,
AL-2002-house-71-D-BLACK-LUCIUS,2002.0,environment_resources,1.0,1,1,1,ALPERSON-BLACK-LUCIUS,"Black, Lucius",1.0,False,
AL-2002-house-71-D-BLACK-LUCIUS,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-BLACK-LUCIUS,"Black, Lucius",0.0,False,
AL-2002-house-71-D-BLACK-LUCIUS,2002.0,material_support,3.0,3,1,1,ALPERSON-BLACK-LUCIUS,"Black, Lucius",1.0,False,
AL-2002-house-71-D-BLACK-LUCIUS,2002.0,order_justice,9.0,9,1,1,ALPERSON-BLACK-LUCIUS,"Black, Lucius",0.3333333333333333,False,
AL-2002-house-71-D-BLACK-LUCIUS,2002.0,social_liberty_equality,6.0,6,3,1,ALPERSON-BLACK-LUCIUS,"Black, Lucius",0.3333333333333333,True,0.3333333333333333
AL-2002-house-73-R-GRIMES-DAVID,2002.0,environment_resources,3.0,3,2,1,ALPERSON-GRIMES-DAVID,"Grimes, David",0.6666666666666666,True,0.6666666666666666
AL-2002-house-73-R-GRIMES-DAVID,2002.0,market_government_direction,3.0,3,1,1,ALPERSON-GRIMES-DAVID,"Grimes, David",0.3333333333333333,False,
AL-2002-house-73-R-GRIMES-DAVID,2002.0,material_support,6.0,6,3,1,ALPERSON-GRIMES-DAVID,"Grimes, David",0.6666666666666666,True,0.6666666666666666
AL-2002-house-73-R-GRIMES-DAVID,2002.0,order_justice,8.0,8,1,1,ALPERSON-GRIMES-DAVID,"Grimes, David",0.375,False,
AL-2002-house-73-R-GRIMES-DAVID,2002.0,social_liberty_equality,8.0,8,4,1,ALPERSON-GRIMES-DAVID,"Grimes, David",-1.0,True,-1.0
AL-2002-house-74-D-OTT-RUTH-MITCHELL,2002.0,environment_resources,3.0,3,2,1,ALPERSON-OTT-RUTH-MITCHELL,"Ott, Ruth Mitchell",0.8333333333333334,True,0.8333333333333334
AL-2002-house-74-D-OTT-RUTH-MITCHELL,2002.0,market_government_direction,2.0,2,1,1,ALPERSON-OTT-RUTH-MITCHELL,"Ott, Ruth Mitchell",1.0,False,
AL-2002-house-74-D-OTT-RUTH-MITCHELL,2002.0,material_support,8.0,8,3,1,ALPERSON-OTT-RUTH-MITCHELL,"Ott, Ruth Mitchell",0.875,True,0.875
AL-2002-house-74-D-OTT-RUTH-MITCHELL,2002.0,order_justice,5.0,5,1,1,ALPERSON-OTT-RUTH-MITCHELL,"Ott, Ruth Mitchell",0.1,False,
AL-2002-house-74-D-OTT-RUTH-MITCHELL,2002.0,social_liberty_equality,4.0,4,2,1,ALPERSON-OTT-RUTH-MITCHELL,"Ott, Ruth Mitchell",1.0,True,1.0
AL-2002-house-76-D-MCCLAMMY-THAD,2002.0,environment_resources,4.0,4,2,2,ALPERSON-MCCLAMMY-THAD,"McClammy, Thad",0.375,True,0.375
AL-2002-house-76-D-MCCLAMMY-THAD,2002.0,market_government_direction,3.65,4,1,2,ALPERSON-MCCLAMMY-THAD,"McClammy, Thad",0.8646575342465754,False,
AL-2002-house-76-D-MCCLAMMY-THAD,2002.0,material_support,13.0,13,3,2,ALPERSON-MCCLAMMY-THAD,"McClammy, Thad",0.8846153846153846,True,0.8846153846153846
AL-2002-house-76-D-MCCLAMMY-THAD,2002.0,order_justice,12.0,12,1,2,ALPERSON-MCCLAMMY-THAD,"McClammy, Thad",-0.08333333333333333,False,
AL-2002-house-76-D-MCCLAMMY-THAD,2002.0,social_liberty_equality,17.0,17,5,2,ALPERSON-MCCLAMMY-THAD,"McClammy, Thad",0.5294117647058824,True,0.5294117647058824
AL-2002-house-77-D-KNIGHT-JOHN,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-KNIGHT-JOHN,"Knight, John",0.66,False,
AL-2002-house-78-D-HOLMES-ALVIN,2002.0,material_support,2.0,2,1,1,ALPERSON-HOLMES-ALVIN,"Holmes, Alvin",1.0,False,
AL-2002-house-78-D-HOLMES-ALVIN,2002.0,order_justice,8.0,8,1,1,ALPERSON-HOLMES-ALVIN,"Holmes, Alvin",-0.25,False,
AL-2002-house-78-D-HOLMES-ALVIN,2002.0,social_liberty_equality,4.0,4,3,1,ALPERSON-HOLMES-ALVIN,"Holmes, Alvin",0.5,True,0.5
AL-2002-house-79-R-HUBBARD-MIKE,2002.0,environment_resources,1.0,1,1,1,ALPERSON-HUBBARD-MIKE,"Hubbard, Mike",1.0,False,
AL-2002-house-79-R-HUBBARD-MIKE,2002.0,material_support,3.0,3,1,1,ALPERSON-HUBBARD-MIKE,"Hubbard, Mike",1.0,False,
AL-2002-house-79-R-HUBBARD-MIKE,2002.0,order_justice,13.0,13,1,1,ALPERSON-HUBBARD-MIKE,"Hubbard, Mike",0.8461538461538461,False,
AL-2002-house-79-R-HUBBARD-MIKE,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-HUBBARD-MIKE,"Hubbard, Mike",-0.25,True,-0.25
AL-2002-house-8-D-DUKES-BILL-J,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-DUKES-BILL-J,"Dukes, Bill J.",-1.0,False,
AL-2002-house-80-D-VANCE-LESLEY,2002.0,environment_resources,1.0,1,1,1,ALPERSON-VANCE-LESLEY,"Vance, Lesley",1.0,False,
AL-2002-house-80-D-VANCE-LESLEY,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-VANCE-LESLEY,"Vance, Lesley",-1.0,False,
AL-2002-house-80-D-VANCE-LESLEY,2002.0,material_support,2.0,2,1,1,ALPERSON-VANCE-LESLEY,"Vance, Lesley",1.0,False,
AL-2002-house-80-D-VANCE-LESLEY,2002.0,order_justice,10.0,10,1,1,ALPERSON-VANCE-LESLEY,"Vance, Lesley",1.0,False,
AL-2002-house-80-D-VANCE-LESLEY,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-VANCE-LESLEY,"Vance, Lesley",-0.5,True,-0.5
AL-2002-house-81-D-GRAHAM-BETTY-CAROL,2002.0,labor_capital,0.75,1,1,1,ALPERSON-GRAHAM-BETTY-CAROL,"Graham, Betty Carol",1.0,False,
AL-2002-house-81-D-GRAHAM-BETTY-CAROL,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-GRAHAM-BETTY-CAROL,"Graham, Betty Carol",-0.6,False,
AL-2002-house-82-D-FORD-JOHNNY,2002.0,order_justice,5.0,5,1,1,ALPERSON-FORD-JOHNNY,"Ford, Johnny",0.6,False,
AL-2002-house-82-D-FORD-JOHNNY,2002.0,social_liberty_equality,1.0,1,1,1,ALPERSON-FORD-JOHNNY,"Ford, Johnny",1.0,False,
AL-2002-house-85-R-SMITH-GARY-L,2002.0,environment_resources,3.0,3,2,1,ALPERSON-SMITH-GARY-L,"Smith, Gary L.",-0.6666666666666666,True,-0.6666666666666666
AL-2002-house-85-R-SMITH-GARY-L,2002.0,market_government_direction,1.0,1,1,1,ALPERSON-SMITH-GARY-L,"Smith, Gary L.",1.0,False,
AL-2002-house-85-R-SMITH-GARY-L,2002.0,material_support,6.0,6,3,1,ALPERSON-SMITH-GARY-L,"Smith, Gary L.",0.16666666666666666,True,0.16666666666666666
AL-2002-house-85-R-SMITH-GARY-L,2002.0,order_justice,5.0,5,1,1,ALPERSON-SMITH-GARY-L,"Smith, Gary L.",0.0,False,
AL-2002-house-85-R-SMITH-GARY-L,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-SMITH-GARY-L,"Smith, Gary L.",-0.5,True,-0.5
AL-2002-house-86-D-CAROTHERS-JOE,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-CAROTHERS-JOE,"Carothers, Joe",-1.0,False,
AL-2002-house-87-D-HUTTO-MICKEY-A,2002.0,environment_resources,3.0,3,2,1,ALPERSON-HUTTO-MICKEY-A,"Hutto, Mickey A.",0.0,True,0.0
AL-2002-house-87-D-HUTTO-MICKEY-A,2002.0,market_government_direction,4.0,4,1,1,ALPERSON-HUTTO-MICKEY-A,"Hutto, Mickey A.",0.5,False,
AL-2002-house-87-D-HUTTO-MICKEY-A,2002.0,material_support,10.0,10,3,1,ALPERSON-HUTTO-MICKEY-A,"Hutto, Mickey A.",0.85,True,0.85
AL-2002-house-87-D-HUTTO-MICKEY-A,2002.0,order_justice,7.0,7,1,1,ALPERSON-HUTTO-MICKEY-A,"Hutto, Mickey A.",0.2857142857142857,False,
AL-2002-house-87-D-HUTTO-MICKEY-A,2002.0,social_liberty_equality,11.0,11,4,1,ALPERSON-HUTTO-MICKEY-A,"Hutto, Mickey A.",-0.09090909090909091,True,-0.09090909090909091
AL-2002-house-88-R-GIPSON-H-MAC,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-GIPSON-H-MAC,"Gipson, H. Mac",-1.0,False,
AL-2002-house-89-D-BOOTHE-ALAN,2002.0,environment_resources,1.0,1,1,1,ALPERSON-BOOTHE-ALAN,"Boothe, Alan",1.0,False,
AL-2002-house-89-D-BOOTHE-ALAN,2002.0,material_support,3.0,3,1,1,ALPERSON-BOOTHE-ALAN,"Boothe, Alan",1.0,False,
AL-2002-house-89-D-BOOTHE-ALAN,2002.0,order_justice,11.0,11,1,1,ALPERSON-BOOTHE-ALAN,"Boothe, Alan",1.0,False,
AL-2002-house-89-D-BOOTHE-ALAN,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-BOOTHE-ALAN,"Boothe, Alan",-0.5,True,-0.5
AL-2002-house-9-D-GRANTLAND-RONALD,2002.0,environment_resources,1.0,1,1,1,ALPERSON-GRANTLAND-RONALD,"Grantland, Ronald",1.0,False,
AL-2002-house-9-D-GRANTLAND-RONALD,2002.0,material_support,3.0,3,1,1,ALPERSON-GRANTLAND-RONALD,"Grantland, Ronald",1.0,False,
AL-2002-house-9-D-GRANTLAND-RONALD,2002.0,order_justice,12.0,12,1,1,ALPERSON-GRANTLAND-RONALD,"Grantland, Ronald",1.0,False,
AL-2002-house-9-D-GRANTLAND-RONALD,2002.0,social_liberty_equality,8.0,8,3,1,ALPERSON-GRANTLAND-RONALD,"Grantland, Ronald",-0.5,True,-0.5
AL-2002-house-9-R-COLEY-ROY,2002.0,labor_capital,0.75,1,1,1,ALPERSON-COLEY-ROY,"Coley, Roy",-1.0,False,
AL-2002-house-90-D-NEWTON-CHARLES,2002.0,environment_resources,1.0,1,1,1,ALPERSON-NEWTON-CHARLES,"Newton, Charles",1.0,False,
AL-2002-house-90-D-NEWTON-CHARLES,2002.0,market_government_direction,0.65,1,1,1,ALPERSON-NEWTON-CHARLES,"Newton, Charles",-0.8200000000000001,False,
AL-2002-house-90-D-NEWTON-CHARLES,2002.0,material_support,3.0,3,1,1,ALPERSON-NEWTON-CHARLES,"Newton, Charles",1.0,False,
AL-2002-house-90-D-NEWTON-CHARLES,2002.0,order_justice,12.0,12,1,1,ALPERSON-NEWTON-CHARLES,"Newton, Charles",1.0,False,
AL-2002-house-90-D-NEWTON-CHARLES,2002.0,social_liberty_equality,6.0,6,3,1,ALPERSON-NEWTON-CHARLES,"Newton, Charles",-0.3333333333333333,True,-0.3333333333333333
AL-2002-house-91-D-SPICER-TERRY,2002.0,environment_resources,1.0,1,1,1,ALPERSON-SPICER-TERRY,"Spicer, Terry",1.0,False,
AL-2002-house-91-D-SPICER-TERRY,2002.0,material_support,3.0,3,1,1,ALPERSON-SPICER-TERRY,"Spicer, Terry",1.0,False,
AL-2002-house-91-D-SPICER-TERRY,2002.0,order_justice,11.0,11,1,1,ALPERSON-SPICER-TERRY,"Spicer, Terry",1.0,False,
