legislator_name,chamber,district,party,rating,rating_year,organization,source_url,local_path,source_sha256,election_cycle,name_key,canonical_candidate_id,person_id,canonical_name,year_num,district_num,canonical_party
GLOVER,senate,34.0,R,69.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,GLOVER,,,,,,
HIGHTOWER,senate,35.0,R,76.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,HIGHTOWER,,,,,,
HOLLEY,senate,31.0,R,64.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,HOLLEY,,,,,,
HOLTZCLAW,senate,2.0,R,83.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,HOLTZCLAW,,,,,,
LIVINGSTON,senate,8.0,R,79.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,LIVINGSTON,,,,,,
MARSH,senate,12.0,R,64.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,MARSH,,,,,,
MCCLENDON,senate,11.0,R,80.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,MCCLENDON,,,,,,
MELSON,senate,1.0,R,77.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,MELSON,,,,,,
ORR,senate,3.0,R,71.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,ORR,,,,,,
PITTMAN,senate,32.0,R,84.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,PITTMAN,,,,,,
REED,senate,5.0,R,73.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,REED,,,,,,
Sanders,senate,23.0,D,69.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SANDERS,,,,,,
SANFORD,senate,7.0,R,69.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SANFORD,,,,,,
SCOFIELD,senate,9.0,R,69.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SCOFIELD,,,,,,
SHELNUTT,senate,17.0,R,91.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SHELNUTT,,,,,,
Singleton,senate,24.0,D,75.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SINGLETON,,,,,,
Smitherman,senate,18.0,D,71.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SMITHERMAN,,,,,,
STUTTS,senate,6.0,R,69.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,STUTTS,,,,,,
WAGGONER,senate,16.0,R,67.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,WAGGONER,,,,,,
WARD,senate,14.0,R,80.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,WARD,,,,,,
WHATLEY,senate,27.0,R,67.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,WHATLEY,,,,,,
WILLIAMS,senate,10.0,R,75.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,WILLIAMS,,,,,,
AINSWORTH,house,27.0,R,75.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,AINSWORTH,,,,,,
Alexander,house,56.0,D,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,ALEXANDER,,,,,,
BAKER,house,66.0,R,55.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BAKER,,,,,,
BALL,house,10.0,R,45.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BALL,,,,,,
BECKMAN,house,88.0,R,40.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BECKMAN,,,,,,
Beech,house,65.0,D,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BEECH,,,,,,
Black,house,3.0,D,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BLACK,,,,,,
BLACKSHEAR,house,80.0,R,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BLACKSHEAR,,,,,,
BOOTHE,house,89.0,R,55.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BOOTHE,,,,,,
Boyd,house,32.0,D,60.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BOYD,,,,,,
Bracy,house,98.0,D,44.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BRACY,,,,,,
BROWN,house,40.0,R,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BROWN,,,,,,
Buskey,house,99.0,D,44.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BUSKEY,,,,,,
BUTLER,house,30.0,R,44.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,BUTLER,,,,,,
CARNS,house,48.0,R,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,CARNS,,,,,,
CHESTEEN,house,87.0,R,55.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,CHESTEEN,,,,,,
Chestnut,house,67.0,D,38.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,CHESTNUT,,,,,,
Clarke,house,97.0,D,40.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,CLARKE,,,,,,
CLOUSE,house,93.0,R,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,CLOUSE,,,,,,
Coleman,house,57.0,D,42.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,COLEMAN,,,,,,
COLLINS,house,8.0,R,60.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,COLLINS,,,,,,
CRAWFORD,house,5.0,R,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,CRAWFORD,,,,,,
Daniels,house,53.0,D,38.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,DANIELS,,,,,,
DAVIS,house,96.0,R,56.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,DAVIS,,,,,,
DRAKE,house,45.0,R,56.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,DRAKE,,,,,,
Drummond,house,103.0,D,40.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,DRUMMOND,,,,,,
Scott,house,55.0,D,44.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SCOTT,,,,,,
SELLS,house,90.0,R,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SELLS,,,,,,
SESSIONS,house,105.0,R,50.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SESSIONS,,,,,,
SHEDD,house,11.0,R,60.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SHEDD,,,,,,
SHIVER,house,64.0,R,40.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SHIVER,,,,,,
SOUTH,house,16.0,R,63.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,SOUTH,,,,,,
STANDRIDGE,house,34.0,R,55.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,STANDRIDGE,,,,,,
Todd,house,54.0,D,40.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,TODD,,,,,,
TREADAWAY,house,51.0,R,63.0,2018,American Conservative Union (ACU),https://web.archive.org/web/20190430111223/http://acuratings.conservative.org/wp-content/uploads/sites/5/2018/10/Alabama_2018_web-1.pdf,data\raw\ballotpedia\linked_scorecards\4ebdf0f6bc253650_Alabama_2018_web-1.pdf,47234d287b1a5e5ee9f7d88f4a59acb225cc5bdc3d02e206aa839028b0e7813d,2018,TREADAWAY,,,,,,
