votesmart_candidate_id,candidate,endorsement_year,organization,interest_group_id,source_type,source_url,candidate_page_url
53382,DuWayne Bridges,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/53382/duwayne-bridges
5591,Lowell Barron,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5591/lowell-barron
5591,Lowell Barron,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5591/lowell-barron
5592,"Roger Bedford, Jr.",2014,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5592/roger-bedford-jr
5594,Tom Butler,2022,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5594/tom-butler
5594,Tom Butler,2022,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5594/tom-butler
5594,Tom Butler,2022,Alabama Grocers Association,2587,interest_group_endorsement,https://votesmart.org/interest-group/2587/alabama-grocers-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5594/tom-butler
5594,Tom Butler,2022,Alabama Retail Association,2593,interest_group_endorsement,https://votesmart.org/interest-group/2593/alabama-retail-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5594/tom-butler
5594,Tom Butler,2022,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5594/tom-butler
5594,Tom Butler,2022,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5594/tom-butler
5608,T.D. Little,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5608/td-little
5608,T.D. Little,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5608/td-little
5608,T.D. Little,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5608/td-little
5610,Wendell Mitchell,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5610/wendell-mitchell
5610,Wendell Mitchell,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5610/wendell-mitchell
5610,Wendell Mitchell,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5610/wendell-mitchell
5619,Jabo Waggoner,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5619/jabo-waggoner
5621,Gerald Allen,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5621/gerald-allen
5622,Locy Baker,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5622/locy-baker
5627,Barbara Boyd,2022,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5627/barbara-boyd
5627,Barbara Boyd,2022,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5627/barbara-boyd
5627,Barbara Boyd,2022,Alabama Grocers Association,2587,interest_group_endorsement,https://votesmart.org/interest-group/2587/alabama-grocers-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5627/barbara-boyd
5627,Barbara Boyd,2022,Alabama Retail Association,2593,interest_group_endorsement,https://votesmart.org/interest-group/2593/alabama-retail-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5627/barbara-boyd
5627,Barbara Boyd,2022,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5627/barbara-boyd
5627,Barbara Boyd,2022,United Mine Workers of America,2334,interest_group_endorsement,https://votesmart.org/interest-group/2334/united-mine-workers-of-america,https://j.futurefacts.votesmart.io/candidate/evaluations/5627/barbara-boyd
5629,James Buskey,2014,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5629/james-buskey
5629,James Buskey,2014,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5629/james-buskey
5630,Jim Carns,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5630/jim-carns
5635,Steve Clouse,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5635
5641,Bill Dukes,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5641/bill-dukes
5646,Blaine Galliher,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5646
5646,Blaine Galliher,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5646
5646,Blaine Galliher,2010,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5646
5646,Blaine Galliher,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5646
5646,Blaine Galliher,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5646
5647,Victor Gaston,2018,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5647/victor-gaston
5647,Victor Gaston,2018,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5647/victor-gaston
5647,Victor Gaston,2018,Alabama Forestry Association,2294,interest_group_endorsement,https://votesmart.org/interest-group/2294/alabama-forestry-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5647/victor-gaston
5647,Victor Gaston,2018,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5647/victor-gaston
5647,Victor Gaston,2018,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5647/victor-gaston
5647,Victor Gaston,2018,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5647/victor-gaston
5648,"H. Mac Gipson, Jr.",2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5648/h-mac-gipson-jr
5648,"H. Mac Gipson, Jr.",2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5648/h-mac-gipson-jr
5649,Betty Graham,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5649/betty-graham
5649,Betty Graham,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5649/betty-graham
5649,Betty Graham,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5649/betty-graham
5650,"Ken Guin, Jr.",2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5650/ken-guin-jr
5650,"Ken Guin, Jr.",2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5650/ken-guin-jr
5650,"Ken Guin, Jr.",2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5650/ken-guin-jr
5659,Mike Hill,2014,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5659/mike-hill
5659,Mike Hill,2014,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5659/mike-hill
5661,Randy Hinshaw,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5661/randy-hinshaw
5661,Randy Hinshaw,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5661/randy-hinshaw
5661,Randy Hinshaw,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5661/randy-hinshaw
5664,"Perry Hooper, Jr.",2002,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5664/perry-hooper-jr
5668,Ronald Johnson,2018,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5668/ronald-johnson
5668,Ronald Johnson,2018,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5668/ronald-johnson
5668,Ronald Johnson,2018,Alabama Retail Association,2593,interest_group_endorsement,https://votesmart.org/interest-group/2593/alabama-retail-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5668/ronald-johnson
5668,Ronald Johnson,2018,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5668/ronald-johnson
5668,Ronald Johnson,2018,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5668/ronald-johnson
5670,Yvonne Kennedy,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5670/yvonne-kennedy
5673,"Richard Laird, Sr.",2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5673/richard-laird-sr
5673,"Richard Laird, Sr.",2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5673/richard-laird-sr
5673,"Richard Laird, Sr.",2010,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5673/richard-laird-sr
5673,"Richard Laird, Sr.",2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5673/richard-laird-sr
5677,Lawrence McAdory,2014,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5677/lawrence-mcadory
5678,Thad McClammy,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5678/thad-mcclammy
5678,Thad McClammy,2018,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5678/thad-mcclammy
5678,Thad McClammy,2018,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5678/thad-mcclammy
5678,Thad McClammy,2018,Alabama Retail Association,2593,interest_group_endorsement,https://votesmart.org/interest-group/2593/alabama-retail-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5678/thad-mcclammy
5678,Thad McClammy,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/5678/thad-mcclammy
56809,Owen Drake,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/56809/owen-drake
56809,Owen Drake,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/56809/owen-drake
56809,Owen Drake,2010,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/56809/owen-drake
5681,Steve McMillan,2018,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5681/steve-mcmillan
5681,Steve McMillan,2018,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5681/steve-mcmillan
5681,Steve McMillan,2018,Alabama Forestry Association,2294,interest_group_endorsement,https://votesmart.org/interest-group/2294/alabama-forestry-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5681/steve-mcmillan
5681,Steve McMillan,2018,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5681/steve-mcmillan
5681,Steve McMillan,2018,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5681/steve-mcmillan
5681,Steve McMillan,2018,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5681/steve-mcmillan
5683,Michael Millican,2014,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5683/michael-millican
5683,Michael Millican,2014,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5683/michael-millican
5683,Michael Millican,2014,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5683/michael-millican
5683,Michael Millican,2014,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,interest_group_endorsement,https://votesmart.org/interest-group/1557/national-rifle-association-political-victory-fund-nra-pvf-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5683/michael-millican
56862,Alan Harper,2014,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/56862/alan-harper
56862,Alan Harper,2014,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/56862/alan-harper
56862,Alan Harper,2014,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/56862/alan-harper
56862,Alan Harper,2014,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,interest_group_endorsement,https://votesmart.org/interest-group/1557/national-rifle-association-political-victory-fund-nra-pvf-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/56862/alan-harper
56863,"Frank Chandler, Jr.",2018,United Mine Workers of America,2334,interest_group_endorsement,https://votesmart.org/interest-group/2334/united-mine-workers-of-america,https://j.futurefacts.votesmart.io/candidate/evaluations/56863/frank-chandler-jr
5688,Johnny Morrow,2018,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5688/johnny-morrow
5688,Johnny Morrow,2018,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5688/johnny-morrow
5688,Johnny Morrow,2018,"United Automobile, Aerospace and Agricultural Implement Workers of America (UAW)",1268,interest_group_endorsement,https://votesmart.org/interest-group/1268/united-automobile-aerospace-and-agricultural-implement-workers-of-america-uaw,https://j.futurefacts.votesmart.io/candidate/evaluations/5688/johnny-morrow
5690,Jim Murphree,2014,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,interest_group_endorsement,https://votesmart.org/interest-group/1557/national-rifle-association-political-victory-fund-nra-pvf-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5690/jim-murphree
5691,Charles Newton,2014,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5691/charles-newton
5692,"Demetrius Newton, Sr.",2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5692/demetrius-newton-sr
5692,"Demetrius Newton, Sr.",2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5692/demetrius-newton-sr
5693,Jack Page III,2010,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5693/jack-page-iii
5693,Jack Page III,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5693/jack-page-iii
5693,Jack Page III,2010,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5693/jack-page-iii
5697,Arthur Payne,2010,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5697/arthur-payne
5701,Chris Pringle,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5701/chris-pringle
5703,John Robinson,2014,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5703/john-robinson
5703,John Robinson,2014,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,interest_group_endorsement,https://votesmart.org/interest-group/1557/national-rifle-association-political-victory-fund-nra-pvf-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5703/john-robinson
5704,"John Rogers, Jr.",2022,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/5704
5704,"John Rogers, Jr.",2022,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5704
5704,"John Rogers, Jr.",2022,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5704
5704,"John Rogers, Jr.",2022,Alabama Grocers Association,2587,interest_group_endorsement,https://votesmart.org/interest-group/2587/alabama-grocers-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5704
5704,"John Rogers, Jr.",2022,United Mine Workers of America,2334,interest_group_endorsement,https://votesmart.org/interest-group/2334/united-mine-workers-of-america,https://j.futurefacts.votesmart.io/candidate/evaluations/5704
5705,Mike Rogers,2026,AIPAC PAC (American Israel Public Affairs Committee),3310,interest_group_endorsement,https://votesmart.org/interest-group/3310/aipac-pac-american-israel-public-affairs-committee,https://j.futurefacts.votesmart.io/candidate/evaluations/5705/mike-rogers
5706,Howard Sanderford,2018,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,2018,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,2018,Alabama Forestry Association,2294,interest_group_endorsement,https://votesmart.org/interest-group/2294/alabama-forestry-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,2018,Alabama Retail Association,2593,interest_group_endorsement,https://votesmart.org/interest-group/2593/alabama-retail-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,2018,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,2018,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
5706,Howard Sanderford,2018,National Rifle Association (NRA),1034,interest_group_endorsement,https://votesmart.org/interest-group/1034/national-rifle-association-nra,https://j.futurefacts.votesmart.io/candidate/evaluations/5706/howard-sanderford
57118,Arthur Orr,2026,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/57118/arthur-orr
5714,James Thomas,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5718,Lesley Vance,2014,Alabama Farmers Federation,2202,interest_group_endorsement,https://votesmart.org/interest-group/2202/alabama-farmers-federation,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,2014,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,2014,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,2014,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,interest_group_endorsement,https://votesmart.org/interest-group/1557/national-rifle-association-political-victory-fund-nra-pvf-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
57224,Greg Canfield,2010,Alabama State Employees Association,1454,interest_group_endorsement,https://votesmart.org/interest-group/1454/alabama-state-employees-association,https://j.futurefacts.votesmart.io/candidate/evaluations/57224/greg-canfield
57224,Greg Canfield,2010,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/57224/greg-canfield
57297,Rod Scott,2022,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/57297/rod-scott
57297,Rod Scott,2022,Alabama Grocers Association,2587,interest_group_endorsement,https://votesmart.org/interest-group/2587/alabama-grocers-association,https://j.futurefacts.votesmart.io/candidate/evaluations/57297/rod-scott
57297,Rod Scott,2022,Business Council of Alabama,2586,interest_group_endorsement,https://votesmart.org/interest-group/2586/business-council-of-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/57297/rod-scott
58595,Barry Mask,2010,National Federation of Independent Business - Alabama,608,interest_group_endorsement,https://votesmart.org/interest-group/608/national-federation-of-independent-business-alabama,https://j.futurefacts.votesmart.io/candidate/evaluations/58595/barry-mask
60120,Fred Plump,2022,Alabama AFL-CIO,1968,interest_group_endorsement,https://votesmart.org/interest-group/1968/alabama-afl-cio,https://j.futurefacts.votesmart.io/candidate/evaluations/60120/fred-plump
60120,Fred Plump,2022,Alabama Association of Realtors,2718,interest_group_endorsement,https://votesmart.org/interest-group/2718/alabama-association-of-realtors,https://j.futurefacts.votesmart.io/candidate/evaluations/60120/fred-plump
60120,Fred Plump,2022,Alabama Grocers Association,2587,interest_group_endorsement,https://votesmart.org/interest-group/2587/alabama-grocers-association,https://j.futurefacts.votesmart.io/candidate/evaluations/60120/fred-plump
