year,election_type,dimension,group,metric,value,source_vintage,source_url
2014,us_house,intersectional,AAPI Non-College,dem_two_party_share_pct,64.37,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,AAPI Women,dem_two_party_share_pct,70.19,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black 18-29,dem_two_party_share_pct,91.94,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black 30-44,dem_two_party_share_pct,91.3,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black 45-64,dem_two_party_share_pct,91.3,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black 65+,dem_two_party_share_pct,91.13,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black College,dem_two_party_share_pct,89.65,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black Men,dem_two_party_share_pct,88.34,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black Non-College,dem_two_party_share_pct,92.13,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Black Women,dem_two_party_share_pct,93.23,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Latino 18-29,dem_two_party_share_pct,70.28,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Latino 30-44,dem_two_party_share_pct,63.21,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Latino 45-64,dem_two_party_share_pct,61.88,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Latino 65+,dem_two_party_share_pct,61.71,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Latino College,dem_two_party_share_pct,61.28,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Latino Men,dem_two_party_share_pct,58.31,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Latino Non-College,dem_two_party_share_pct,64.26,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other 18-29,dem_two_party_share_pct,67.82,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other 30-44,dem_two_party_share_pct,61.05,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other 45-64,dem_two_party_share_pct,56.91,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other 65+,dem_two_party_share_pct,54.25,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other College,dem_two_party_share_pct,60.27,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other Men,dem_two_party_share_pct,51.74,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other Non-College,dem_two_party_share_pct,56.53,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Other Women,dem_two_party_share_pct,63.4,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Rural AAPI,dem_two_party_share_pct,54.3,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Rural Black,dem_two_party_share_pct,87.68,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Rural Latino,dem_two_party_share_pct,46.84,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Rural Other,dem_two_party_share_pct,46.6,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Rural White,dem_two_party_share_pct,29.62,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Suburban AAPI,dem_two_party_share_pct,61.85,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Suburban Black,dem_two_party_share_pct,90.44,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Suburban Latino,dem_two_party_share_pct,58.3,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Suburban Other,dem_two_party_share_pct,56.31,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Suburban White,dem_two_party_share_pct,39.9,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Urban AAPI,dem_two_party_share_pct,73.57,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Urban Black,dem_two_party_share_pct,95.2,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Urban Latino,dem_two_party_share_pct,73.82,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Urban Other,dem_two_party_share_pct,75.31,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,Urban White,dem_two_party_share_pct,61.61,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White 18-29,dem_two_party_share_pct,47.98,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White 30-44,dem_two_party_share_pct,40.42,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White 45-64,dem_two_party_share_pct,38.26,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White 65+,dem_two_party_share_pct,39.4,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White College,dem_two_party_share_pct,43.59,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White College Men,dem_two_party_share_pct,37.27,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White College Women,dem_two_party_share_pct,49.84,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Married Men,dem_two_party_share_pct,30.55,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Married Women,dem_two_party_share_pct,40.3,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Men,dem_two_party_share_pct,33.96,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Non-College,dem_two_party_share_pct,37.12,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Non-College Men,dem_two_party_share_pct,31.58,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Non-College Women,dem_two_party_share_pct,41.96,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Single Men,dem_two_party_share_pct,41.16,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Single Women,dem_two_party_share_pct,52.22,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,intersectional,White Women,dem_two_party_share_pct,45.02,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Baby Boomers,dem_two_party_share_pct,47.01,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Female 18-29,dem_two_party_share_pct,63.92,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Female 30-44,dem_two_party_share_pct,56.37,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Female 45-64,dem_two_party_share_pct,52.23,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Female 65+,dem_two_party_share_pct,50.25,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Gen X,dem_two_party_share_pct,47.35,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Gen Z / Millennials,dem_two_party_share_pct,56.84,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Latina Women,dem_two_party_share_pct,67.21,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Male 18-29,dem_two_party_share_pct,51.02,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Male 30-44,dem_two_party_share_pct,43.42,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Male 45-64,dem_two_party_share_pct,40.15,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Male 65+,dem_two_party_share_pct,39.03,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Married,dem_two_party_share_pct,42.2,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Modeled Historical Democrat,dem_two_party_share_pct,93.06,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Modeled Historical Middle,dem_two_party_share_pct,47.49,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Modeled Historical Republican,dem_two_party_share_pct,7.95,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Rural,dem_two_party_share_pct,34.32,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Rural 18-29,dem_two_party_share_pct,40.12,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Rural 30-44,dem_two_party_share_pct,32.21,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Rural 45-64,dem_two_party_share_pct,33.54,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Rural 65+,dem_two_party_share_pct,35.19,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Silent / Greatest,dem_two_party_share_pct,44.31,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Single,dem_two_party_share_pct,56.6,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Suburban,dem_two_party_share_pct,47.1,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Suburban 18-29,dem_two_party_share_pct,57.1,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Suburban 30-44,dem_two_party_share_pct,49.66,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Suburban 45-64,dem_two_party_share_pct,46.08,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Suburban 65+,dem_two_party_share_pct,44.35,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Urban,dem_two_party_share_pct,70.18,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Urban 18-29,dem_two_party_share_pct,77.55,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Urban 30-44,dem_two_party_share_pct,74.25,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Urban 45-64,dem_two_party_share_pct,69.52,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,other,Urban 65+,dem_two_party_share_pct,65.31,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,overall,Total,dem_two_party_share_pct,47.71,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,race,AAPI,dem_two_party_share_pct,66.07,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,race,Black,dem_two_party_share_pct,91.33,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,race,Latino,dem_two_party_share_pct,63.22,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,race,Other,dem_two_party_share_pct,58.01,2024_workbook,https://catalist.us/whathappened2024/
2014,us_house,race,White,dem_two_party_share_pct,39.72,2024_workbook,https://catalist.us/whathappened2024/
2016,president,age,18-29,dem_two_party_share_pct,62.96,2024_workbook,https://catalist.us/whathappened2024/
2016,president,age,30-44,dem_two_party_share_pct,55.51,2024_workbook,https://catalist.us/whathappened2024/
2016,president,age,45-64,dem_two_party_share_pct,47.83,2024_workbook,https://catalist.us/whathappened2024/
2016,president,age,65+,dem_two_party_share_pct,46.46,2024_workbook,https://catalist.us/whathappened2024/
2016,president,education,College,dem_two_party_share_pct,55.99,2024_workbook,https://catalist.us/whathappened2024/
2016,president,education,Non-College,dem_two_party_share_pct,48.53,2024_workbook,https://catalist.us/whathappened2024/
2016,president,gender,Men,dem_two_party_share_pct,44.75,2024_workbook,https://catalist.us/whathappened2024/
2016,president,gender,Women,dem_two_party_share_pct,56.53,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI 18-29,dem_two_party_share_pct,79.71,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI 30-44,dem_two_party_share_pct,72.8,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI 45-64,dem_two_party_share_pct,66.18,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI 65+,dem_two_party_share_pct,65.14,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI College,dem_two_party_share_pct,72.07,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI Men,dem_two_party_share_pct,64.47,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI Non-College,dem_two_party_share_pct,68.5,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,AAPI Women,dem_two_party_share_pct,75.11,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black 18-29,dem_two_party_share_pct,93.56,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black 30-44,dem_two_party_share_pct,93.49,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black 45-64,dem_two_party_share_pct,93.04,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black 65+,dem_two_party_share_pct,93.41,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black College,dem_two_party_share_pct,92.44,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black Men,dem_two_party_share_pct,89.75,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black Non-College,dem_two_party_share_pct,93.68,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Black Women,dem_two_party_share_pct,95.5,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Latino 18-29,dem_two_party_share_pct,76.17,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Latino 30-44,dem_two_party_share_pct,70.15,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Latino 45-64,dem_two_party_share_pct,66.92,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Latino 65+,dem_two_party_share_pct,68.14,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Latino College,dem_two_party_share_pct,67.88,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Latino Men,dem_two_party_share_pct,61.12,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Latino Non-College,dem_two_party_share_pct,71.0,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Other 18-29,dem_two_party_share_pct,70.37,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Other 30-44,dem_two_party_share_pct,64.37,2024_workbook,https://catalist.us/whathappened2024/
2016,president,intersectional,Other 45-64,dem_two_party_share_pct,58.29,2024_workbook,https://catalist.us/whathappened2024/
