bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member,rollcalls,mapped_rollcalls,current_axes,current_poles,authorities,terminal_statuses,issue_codes,classification_sources,text_documents,documents_present,document_types,taxonomy_warning,review_priority,frontier_review_status,frontier_decision,frontier_axes,frontier_poles,frontier_confidence,frontier_rationale
780702,1159,2015,Regular Session 2015,SB488,"Barbour Co., levy two mil ad valorem tax, distrib., election","Barbour Co., levy two mil ad valorem tax, distrib., election",4,2015-06-02,https://legiscan.com/AL/bill/SB488/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB488,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip,AL/2015-2015_Regular_Session/bill/SB488.json,2,2,tax_burden,increase,prior_v3_audit,v3_direction_accepted,taxes_budget,none,2,2,Enrolled|Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_property;local_fiscal_authority;local_direct_democracy,increase;expand;election,high,Authorizes a two-mill Barbour County property tax with an election. It combines local property-tax incidence and voter-controlled fiscal authority.
781373,1159,2015,Regular Session 2015,SB501,"Sales tax, exemption for certain motor vehicles exported or removed from this state, eliminated under certain conditions, Sec. 40-23-2 am'd.","Sales tax, exemption for certain motor vehicles exported or removed from this state, eliminated under certain conditions, Sec. 40-23-2 am'd.",2,2015-05-28,https://legiscan.com/AL/bill/SB501/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB501,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip,AL/2015-2015_Regular_Session/bill/SB501.json,2,1,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,2,2,Engrossed|Introduced,tax_incidence_collapsed,1,reviewed,map,tax_vehicle_sales,expand_liability,high,Eliminates a sales-tax exemption for certain vehicles exported or removed from Alabama. The inherited decrease label reverses the fiscal direction because repeal of an exemption expands taxable liability.
743401,1159,2015,Regular Session 2015,SB71,"Accountability Act of 2013, revised to clarify intent of educational choice, define academic year, define family, further provide for tax credits, limits amount of administrative and operating expenses paid from revenue, annual reporting to Department of Revenue, Secs. 16-6D-4, 16-6D-9 am'd.","Accountability Act of 2013, revised to clarify intent of educational choice, define academic year, define family, further provide for tax credits, limits amount of administrative and operating expenses paid from revenue, annual reporting to Department of Revenue, Secs. 16-6D-4, 16-6D-9 am'd.",4,2015-06-04,https://legiscan.com/AL/bill/SB71/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB71,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip,AL/2015-2015_Regular_Session/bill/SB71.json,13,7,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,3,3,Engrossed|Enrolled|Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_private_school_choice;education_market_choice;program_accountability,restructure;expand;expand,high,"Revises Accountability Act tax credits and definitions while limiting administrative expenses and adding reporting. It advances tax-supported educational choice with added accountability provisions, not generic tax relief."
743255,1159,2015,Regular Session 2015,SB85,"Athens, ad valorem tax, additional levied","Athens, ad valorem tax, additional levied",2,2015-03-17,https://legiscan.com/AL/bill/SB85/2015,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB85,AL_2015-2015_Regular_Session_JSON_20150604_3e60f84eb6c02669a3d22d98c47f1394.zip,AL/2015-2015_Regular_Session/bill/SB85.json,1,1,tax_burden,increase,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,map,tax_property,increase,high,"Levies an additional Athens property tax. This is a direct local ad valorem increase, although the synopsis does not identify its spending purpose."
836454,1172,2016,Regular Session 2016,HB109,"Health Savings Accounts, income tax deduction auth. for contributions to, Sec. 40-18-15.6 added.","Health Savings Accounts, income tax deduction auth. for contributions to, Sec. 40-18-15.6 added.",4,2016-05-04,https://legiscan.com/AL/bill/HB109/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB109,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB109.json,2,2,tax_burden,decrease,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,tax_incidence_collapsed,1,reviewed,map,tax_private_health_savings_incentive,expand,high,Allows deductions for Health Savings Account contributions. This is targeted tax support for individually controlled health savings rather than a broad income-tax reduction.
845876,1172,2016,Regular Session 2016,HB224,"Taxation, tax credits for certain capital contributions to small businesses in Alabama, established, Dept. of Commerce to administer, Alabama Small Business Investment Company Act","Taxation, tax credits for certain capital contributions to small businesses in Alabama, established, Dept. of Commerce to administer, Alabama Small Business Investment Company Act",2,2016-04-05,https://legiscan.com/AL/bill/HB224/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB224,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB224.json,2,1,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_small_business_investment_incentive;industrial_policy,expand;expand,high,Creates credits for capital contributions to Alabama small businesses. This is targeted investment subsidy policy rather than a general tax cut.
884512,1253,2016,First Special Session 2016,HB27,"Medicaid, prescription drugs, supplemental tax of 15 cents per prescription by Act 2015-537, refunds as tax credit against original prescription drug taxes due, commencing October 1, 2016, Act 2015-537, 2015 Second Sp. Sess., repealed","Medicaid, prescription drugs, supplemental tax of 15 cents per prescription by Act 2015-537, refunds as tax credit against original prescription drug taxes due, commencing October 1, 2016, Act 2015-537, 2015 Second Sp. Sess., repealed",4,2016-08-24,https://legiscan.com/AL/bill/HB27/2016/X1,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HB27&WIN_TYPE=SELECTED_STATUS,AL_2016-2016_1st_Special_Session_JSON_20160907_29dfb7c54d2345633e29b79ff48ff66e.zip,AL/2016-2016_1st_Special_Session/bill/HB27.json,5,3,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_prescription_provider;medicaid_finance,reduce_supplemental_burden;restructure,high,"Repeals a supplemental per-prescription tax and converts related amounts into credits against the original provider tax. This restructures Medicaid financing and reduces the supplemental provider burden, not household prescription taxes."
833847,1172,2016,Regular Session 2016,HB34,"Alabama Renewal Act, certain tax credits for the state's port facilities and other tax credits, authorized, Secs. 40-18-400 to 40-18-403, inclusive, 40-18-410 to 40-18-416, inclusive, added","Alabama Renewal Act, certain tax credits for the state's port facilities and other tax credits, authorized, Secs. 40-18-400 to 40-18-403, inclusive, 40-18-410 to 40-18-416, inclusive, added",4,2016-03-22,https://legiscan.com/AL/bill/HB34/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB34,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB34.json,7,4,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,2,2,Engrossed|Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_port_development_incentive;tax_targeted_development_incentive;industrial_policy,expand;expand;expand,high,Authorizes port and other development credits under the Alabama Renewal Act. This is targeted industrial policy rather than broad tax relief.
833787,1172,2016,Regular Session 2016,HB36,"Small Business Act, tax credits for small business employers authorized under certain conditions, Sec. 40-18-321 am'd.","Small Business Act, tax credits for small business employers authorized under certain conditions, Sec. 40-18-321 am'd.",4,2016-04-20,https://legiscan.com/AL/bill/HB36/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB36,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB36.json,7,4,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,2,2,Engrossed|Introduced,deprecated_or_overbroad_axis,1,reviewed,map,tax_small_business_employment_incentive,expand,high,Authorizes conditional credits for small-business employers. This is targeted employment subsidy policy rather than a general business-tax reduction.
864914,1172,2016,Regular Session 2016,HB400,"Financial institution excise tax, tax credits, use only to offset state portion of tax and not county or municipal tax","Financial institution excise tax, tax credits, use only to offset state portion of tax and not county or municipal tax",4,2016-05-04,https://legiscan.com/AL/bill/HB400/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB400,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB400.json,3,2,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_financial_institution_credit;local_revenue_protection,restrict_to_state;protect,high,Limits financial-institution credits to the state portion of the excise tax and prevents offsets against county or municipal revenue. This constrains a credit while protecting local tax collections.
865043,1172,2016,Regular Session 2016,HB418,"Sumter Co., taxation, additional ad valorem tax providing for a referendum","Sumter Co., taxation, additional ad valorem tax providing for a referendum",4,2016-04-21,https://legiscan.com/AL/bill/HB418/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB418,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB418.json,2,2,tax_burden,increase,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_property;local_fiscal_authority;local_direct_democracy,increase;expand;referendum,high,Authorizes an additional Sumter County property tax subject to referendum. It combines local property-tax incidence and voter approval.
870434,1172,2016,Regular Session 2016,HB491,"Randolph Co., sales tax, co. commission authorized to levy additional tax, distrib. for jail construction, referendum","Randolph Co., sales tax, co. commission authorized to levy additional tax, distrib. for jail construction, referendum",4,2016-05-04,https://legiscan.com/AL/bill/HB491/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB491,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB491.json,2,2,tax_burden,increase,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,tax_incidence_collapsed,1,reviewed,multi_axis,tax_general_sales;public_safety_capital_funding;local_direct_democracy,increase;expand;referendum,high,"Authorizes a Randolph County sales-tax increase for jail construction subject to referendum. It combines regressive local taxation, public-safety capital spending, and voter approval."
870389,1172,2016,Regular Session 2016,HB492,"Chambers Co., county authorized to levy additional sales tax in areas of county outside of municipal corporate limits, general sales and use, motor vehicles, and farm equipment sales and use tax, distribution of tax proceeds","Chambers Co., county authorized to levy additional sales tax in areas of county outside of municipal corporate limits, general sales and use, motor vehicles, and farm equipment sales and use tax, distribution of tax proceeds",4,2016-04-21,https://legiscan.com/AL/bill/HB492/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB492,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB492.json,2,2,tax_burden,increase,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,tax_incidence_collapsed,1,reviewed,multi_axis,tax_general_sales;local_fiscal_authority,increase;expand,high,"Authorizes Chambers County to levy additional sales and use taxes outside municipalities, including vehicle and farm-equipment taxes. This expands local taxing authority and taxable consumption."
872082,1172,2016,Regular Session 2016,HB517,"Marion Co., provide for an additional 3 mill property tax for fire protection, const. amend.","Marion Co., provide for an additional 3 mill property tax for fire protection, const. amend.",4,2016-05-04,https://legiscan.com/AL/bill/HB517/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB517,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB517.json,3,3,tax_burden,increase,prior_v3_audit,v3_direction_accepted,taxes_budget,none,1,1,Introduced,tax_incidence_collapsed,1,reviewed,multi_axis,tax_property;fire_protection_funding;local_direct_democracy,increase;expand;constitutional_referendum,high,"Proposes an additional Marion County property tax dedicated to fire protection through a constitutional amendment. It combines property-tax incidence, emergency-service funding, and voter ratification."
835419,1172,2016,Regular Session 2016,HB62,"Taxation, tax credits for rehabilitation of qualified structures, credits extended until 2022, Secs.40-9F-4, 40-9F-7 am'd.","Taxation, tax credits for rehabilitation of qualified structures, credits extended until 2022, Secs.40-9F-4, 40-9F-7 am'd.",2,2016-04-05,https://legiscan.com/AL/bill/HB62/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB62,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/HB62.json,3,1,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,map,tax_historic_rehabilitation_incentive,extend,high,Extends rehabilitation credits for qualified structures through 2022. This continues a targeted preservation and development subsidy.
845842,1172,2016,Regular Session 2016,SB206,"Physician's Assistants Service Program, created, administered by the Board of Medical Scholarship Awards, funding of program, tax credits for participation","Physician's Assistants Service Program, created, administered by the Board of Medical Scholarship Awards, funding of program, tax credits for participation",4,2016-05-03,https://legiscan.com/AL/bill/SB206/2016,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=SB206,AL_2016-2016_Regular_Session_JSON_20160504_e800c0b0cdea4446e6a9ef36040ac9ba.zip,AL/2016-2016_Regular_Session/bill/SB206.json,6,3,tax_burden,decrease,prior_v3_audit,procedural_or_amendment_excluded|v3_direction_accepted,taxes_budget,none,1,1,Introduced,deprecated_or_overbroad_axis,1,reviewed,multi_axis,tax_rural_health_workforce_incentive;physician_assistant_training,expand;expand,high,Creates a physician-assistant service program with participation credits and public administration. This is targeted health-workforce and training support.
