state,year,chamber,district,dem_votes,rep_votes,total_votes,dem_two_party_share,dem_margin,precinct_fragment_rows
MO,2004,senate,96,9168.0,5795.0,15293.0,0.6127113546748647,0.22542270934972933,23
MO,2004,senate,97,7623.0,11143.0,18766.0,0.40621336459554513,-0.18757327080890973,18
MO,2004,senate,98,5924.0,9816.0,15740.0,0.3763659466327827,-0.24726810673443456,22
MO,2004,senate,99,,14277.0,14277.0,,,35
MO,2004,senate,100,11051.0,8389.0,19440.0,0.5684670781893004,0.13693415637860082,16
MO,2004,senate,101,8868.0,6920.0,15788.0,0.5616924246262984,0.1233848492525969,15
MO,2004,senate,102,8178.0,7902.0,16080.0,0.5085820895522388,0.017164179104477612,17
MO,2004,senate,103,9827.0,6504.0,16331.0,0.6017390239421958,0.20347804788439164,21
MO,2004,senate,104,10425.0,4546.0,14971.0,0.6963462694542782,0.39269253890855654,23
MO,2004,senate,105,11115.0,,11115.0,,,23
MO,2004,senate,106,6562.0,7847.0,14409.0,0.455409813311125,-0.08918037337775002,23
MO,2004,senate,107,7354.0,6417.0,13771.0,0.5340207682811706,0.06804153656234115,22
MO,2004,senate,108,11052.0,,11052.0,,,30
MO,2004,senate,109,,14968.0,14968.0,,,24
MO,2004,senate,110,10073.0,4451.0,14524.0,0.6935417240429633,0.38708344808592676,31
MO,2004,senate,111,,11837.0,11837.0,,,35
MO,2004,senate,112,4101.0,11937.0,16038.0,0.2557052001496446,-0.4885895997007108,49
MO,2004,senate,113,5005.0,10700.0,15705.0,0.3186883158229863,-0.36262336835402736,21
MO,2004,senate,114,5841.0,12521.0,18362.0,0.3181026032022655,-0.3637947935954689,18
MO,2004,senate,115,,13099.0,13099.0,,,42
MO,2004,senate,116,,13930.0,13930.0,,,26
MO,2004,senate,117,,12157.0,12157.0,,,35
MO,2004,senate,118,,12453.0,12453.0,,,32
MO,2004,senate,119,,13889.0,13889.0,,,45
MO,2004,senate,120,4919.0,11952.0,16871.0,0.29156540809673404,-0.41686918380653193,45
MO,2004,senate,121,,10112.0,11797.0,,,11
MO,2004,senate,122,7442.0,10029.0,17471.0,0.4259630244405014,-0.14807395111899718,31
MO,2004,senate,123,6693.0,11269.0,17962.0,0.37261997550384146,-0.25476004899231713,19
MO,2004,senate,124,6833.0,12027.0,18860.0,0.3623011664899258,-0.27539766702014845,25
MO,2004,senate,125,7300.0,8433.0,15733.0,0.4639928812051103,-0.07201423758977944,54
MO,2004,senate,126,4336.0,12133.0,16469.0,0.2632825308154715,-0.47343493836905703,54
MO,2004,senate,127,,12439.0,12439.0,,,25
MO,2004,senate,128,,12146.0,12146.0,,,20
MO,2004,senate,129,,10942.0,10942.0,,,24
MO,2004,senate,130,4345.0,9787.0,14132.0,0.3074582507783753,-0.38508349844324935,20
MO,2004,senate,131,3724.0,9954.0,13678.0,0.27226202661207777,-0.4554759467758444,25
MO,2004,senate,132,,12687.0,12687.0,,,20
MO,2004,senate,133,3197.0,11471.0,15357.0,0.21795745841287156,-0.5640850831742569,39
MO,2004,senate,134,5491.0,13911.0,19828.0,0.283012060612308,-0.43397587877538396,25
MO,2004,senate,135,6887.0,13982.0,20869.0,0.33001102113182235,-0.33997795773635536,25
MO,2004,senate,136,,14113.0,14113.0,,,22
MO,2004,senate,137,4810.0,5768.0,10869.0,0.4547173378710531,-0.09056532425789374,16
MO,2004,senate,138,8565.0,7528.0,16093.0,0.5322189771950537,0.0644379543901075,20
MO,2004,senate,139,5755.0,12434.0,18189.0,0.31640002199131345,-0.36719995601737315,30
MO,2004,senate,140,,12740.0,12740.0,,,24
MO,2004,senate,141,4538.0,13596.0,18134.0,0.250248152641447,-0.499503694717106,22
MO,2004,senate,142,,15177.0,16994.0,,,24
MO,2004,senate,143,4710.0,11094.0,15804.0,0.2980258162490509,-0.4039483675018983,38
MO,2004,senate,144,,13390.0,13390.0,,,49
MO,2004,senate,145,,13956.0,13956.0,,,23
MO,2004,senate,146,4016.0,11243.0,15259.0,0.26318893767612556,-0.4736221246477489,31
MO,2004,senate,147,4751.0,7216.0,12435.0,0.39700843987632656,-0.20598312024734686,40
MO,2004,senate,148,4144.0,7029.0,11173.0,0.3708941197529759,-0.25821176049404815,20
MO,2004,senate,149,6736.0,8583.0,15319.0,0.4397153861218095,-0.12056922775638096,31
MO,2004,senate,150,8532.0,5626.0,14158.0,0.6026274897584405,0.2052549795168809,34
MO,2004,senate,151,6113.0,8805.0,14918.0,0.4097734280734683,-0.1804531438530634,20
MO,2004,senate,152,9933.0,5228.0,15161.0,0.6551678649165622,0.31033572983312446,53
MO,2004,senate,153,5210.0,9444.0,14654.0,0.3555343250989491,-0.28893134980210183,45
MO,2004,senate,154,,11292.0,11292.0,,,19
MO,2004,senate,155,5638.0,12622.0,18269.0,0.30876232201533405,-0.38247535596933185,34
MO,2004,senate,156,5383.0,10031.0,15414.0,0.349227974568574,-0.30154405086285196,43
MO,2004,senate,157,,14880.0,14880.0,,,32
MO,2004,senate,158,,11809.0,11809.0,,,17
MO,2004,senate,159,6978.0,8518.0,15496.0,0.45030975735673723,-0.09938048528652556,28
MO,2004,senate,160,4811.0,10679.0,15683.0,0.3105874757908328,-0.3788250484183344,27
MO,2004,senate,161,4603.0,9298.0,13901.0,0.33112725703186824,-0.3377454859362636,74
MO,2004,senate,162,7919.0,3706.0,11625.0,0.6812043010752689,0.36240860215053766,33
MO,2004,senate,163,5497.0,6930.0,12427.0,0.4423432847831335,-0.115313430433733,28
MO,2006,house,1,5847.0,6959.0,12806.0,0.4565828517882243,-0.08683429642355146,50
MO,2006,house,2,5825.0,5674.0,11499.0,0.5065657883294199,0.013131576658839898,29
MO,2006,house,3,7304.0,6417.0,13721.0,0.5323227170031338,0.06464543400626777,71
MO,2006,house,4,4661.0,8176.0,12837.0,0.36309106489055076,-0.2738178702188985,38
MO,2006,house,5,6652.0,6942.0,13594.0,0.48933352949830805,-0.021332941003383846,34
MO,2006,house,6,10240.0,2123.0,12363.0,0.8282779260697242,0.6565558521394483,24
MO,2006,house,7,4471.0,8436.0,12907.0,0.34640117765553574,-0.30719764468892846,44
MO,2006,house,8,6734.0,6482.0,13216.0,0.5095338983050848,0.019067796610169493,54
MO,2006,house,9,7931.0,6041.0,13972.0,0.5676352705410822,0.13527054108216433,41
MO,2006,house,10,7165.0,4478.0,11643.0,0.6153912221935928,0.23078244438718543,42
MO,2006,house,11,7954.0,6851.0,15433.0,0.5372509287402905,0.07450185748058089,24
MO,2006,house,12,6674.0,9122.0,15796.0,0.42251202836161056,-0.15497594327677894,22
MO,2006,house,13,,16406.0,16406.0,,,32
MO,2006,house,14,5778.0,8838.0,14616.0,0.39532019704433496,-0.20935960591133004,20
MO,2006,house,15,6630.0,6907.0,13790.0,0.4897687818571323,-0.02046243628573539,24
MO,2006,house,16,6478.0,8034.0,14512.0,0.44638919514884234,-0.10722160970231533,23
MO,2006,house,17,7501.0,7796.0,15297.0,0.49035758645486044,-0.01928482709027914,27
MO,2006,house,18,5840.0,6534.0,12374.0,0.47195732988524325,-0.056085340229513496,21
MO,2006,house,19,6848.0,9447.0,16295.0,0.4202516109235962,-0.1594967781528076,24
MO,2006,house,20,4764.0,7391.0,12155.0,0.3919374742904155,-0.21612505141916907,23
MO,2006,house,21,6468.0,7084.0,13552.0,0.4772727272727273,-0.045454545454545456,34
MO,2006,house,22,5695.0,6554.0,12249.0,0.4649359131357662,-0.07012817372846764,44
MO,2006,house,23,11316.0,4150.0,15466.0,0.7316694685115738,0.46333893702314755,32
MO,2006,house,24,8765.0,8976.0,17741.0,0.49405332281156644,-0.011893354376867143,33
MO,2006,house,25,8671.0,,8671.0,,,22
MO,2006,house,26,10791.0,,10791.0,,,28
MO,2006,house,27,6993.0,3304.0,10297.0,0.6791298436437797,0.35825968728755947,16
MO,2006,house,28,,11351.0,11564.0,,,30
MO,2006,house,29,9661.0,3088.0,12749.0,0.7577849243077889,0.5155698486155776,25
MO,2006,house,30,6905.0,8948.0,15853.0,0.43556424651485526,-0.12887150697028954,59
MO,2006,house,31,8439.0,,8439.0,,,18
MO,2006,house,32,9272.0,6150.0,15422.0,0.601219037738296,0.20243807547659187,20
MO,2006,house,33,6833.0,6980.0,13813.0,0.49467892564975025,-0.010642148700499529,16
MO,2006,house,34,5511.0,8029.0,13540.0,0.4070162481536189,-0.1859675036927622,14
MO,2006,house,35,7843.0,11010.0,18853.0,0.4160080623773405,-0.16798387524531905,19
MO,2006,house,36,4759.0,7572.0,12331.0,0.3859378801394858,-0.2281242397210283,24
MO,2006,house,37,6956.0,,6956.0,,,20
MO,2006,house,38,5960.0,7480.0,13440.0,0.44345238095238093,-0.1130952380952381,14
MO,2006,house,39,9753.0,2183.0,11936.0,0.817107908847185,0.63421581769437,18
MO,2006,house,40,3962.0,,3962.0,,,16
MO,2006,house,41,5855.0,,5855.0,,,21
MO,2006,house,42,8516.0,,8516.0,,,27
MO,2006,house,43,8359.0,,8359.0,,,23
MO,2006,house,44,11237.0,,11237.0,,,22
MO,2006,house,45,8681.0,,9945.0,,,26
MO,2006,house,46,8378.0,6032.0,14410.0,0.5814018043025677,0.16280360860513532,30
MO,2006,house,47,7354.0,7732.0,15086.0,0.48747182818507223,-0.025056343629855496,29
MO,2006,house,48,7000.0,7646.0,14646.0,0.4779461969138331,-0.044107606172333745,41
MO,2006,house,49,10576.0,,10576.0,,,35
MO,2006,house,50,8182.0,,8182.0,,,23
MO,2006,house,51,7793.0,,7793.0,,,35
MO,2006,house,52,10424.0,5322.0,15746.0,0.6620093992124985,0.3240187984249968,42
MO,2006,house,53,7883.0,4298.0,12181.0,0.6471554059601018,0.2943108119202036,35
MO,2006,house,54,6078.0,9184.0,15262.0,0.39824400471759924,-0.20351199056480146,32
MO,2006,house,55,5269.0,8649.0,13918.0,0.37857450783158497,-0.24285098433683,37
MO,2006,house,56,,13916.0,13916.0,,,39
MO,2006,house,57,6899.0,,6899.0,,,21
MO,2006,house,58,7213.0,,7213.0,,,21
MO,2006,house,59,5780.0,,6511.0,,,19
MO,2006,house,60,7611.0,,7611.0,,,23
MO,2006,house,61,7618.0,,7618.0,,,22
MO,2006,house,62,4019.0,9710.0,13729.0,0.29273799985432297,-0.41452400029135406,24
MO,2006,house,63,7755.0,,8638.0,,,24
MO,2006,house,64,9090.0,,9090.0,,,23
MO,2006,house,65,10895.0,,10895.0,,,20
MO,2006,house,66,9502.0,,9502.0,,,21
MO,2006,house,67,7309.0,,8089.0,,,17
MO,2006,house,68,3144.0,7721.0,10865.0,0.28936953520478603,-0.421260929590428,23
MO,2006,house,69,7455.0,,7870.0,,,20
MO,2006,house,70,8508.0,,8508.0,,,16
MO,2006,house,71,8639.0,,8639.0,,,24
MO,2006,house,72,10403.0,,10403.0,,,23
MO,2006,house,73,9907.0,4247.0,14154.0,0.6999434788752296,0.39988695775045924,15
MO,2006,house,74,12469.0,,12469.0,,,17
MO,2006,house,75,10848.0,,10848.0,,,21
MO,2006,house,76,9230.0,,9230.0,,,26
MO,2006,house,77,8254.0,,8254.0,,,23
MO,2006,house,78,9632.0,,9632.0,,,22
MO,2006,house,79,9148.0,4174.0,13322.0,0.6866836811289596,0.3733673622579192,33
MO,2006,house,80,9802.0,,9802.0,,,27
MO,2006,house,81,9532.0,,9532.0,,,17
MO,2006,house,82,10035.0,5577.0,15612.0,0.6427747886241353,0.28554957724827057,27
MO,2006,house,83,10460.0,,10460.0,,,22
MO,2006,house,84,,13555.0,13555.0,,,29
MO,2006,house,85,6870.0,7438.0,14308.0,0.4801509644953872,-0.03969807100922561,21
MO,2006,house,86,7449.0,9597.0,17046.0,0.43699401619148187,-0.12601196761703626,21
MO,2006,house,87,8199.0,9986.0,18185.0,0.45086609843277425,-0.09826780313445146,33
MO,2006,house,88,,12350.0,12350.0,,,24
MO,2006,house,89,,12688.0,12688.0,,,20
MO,2006,house,90,6066.0,4777.0,10843.0,0.5594392695748409,0.11887853914968183,10
MO,2006,house,91,8513.0,8762.0,17275.0,0.4927930535455861,-0.014413892908827787,17
MO,2006,house,92,6874.0,8695.0,15569.0,0.4415184019525981,-0.11696319609480378,24
MO,2006,house,93,7239.0,7808.0,15047.0,0.48109257659334087,-0.037814846813318266,25
MO,2006,house,94,8760.0,9184.0,17944.0,0.4881854658938921,-0.023629068212215783,27
MO,2006,house,95,6764.0,10248.0,17012.0,0.39760169292264286,-0.2047966141547143,33
MO,2006,house,96,7967.0,3596.0,11563.0,0.6890080428954424,0.3780160857908847,20
MO,2006,house,97,5698.0,9359.0,15057.0,0.3784286378428638,-0.24314272431427242,18
MO,2006,house,98,5585.0,7470.0,13055.0,0.42780543852929914,-0.14438912294140177,23
MO,2006,house,99,5360.0,9643.0,15003.0,0.3572618809571419,-0.2854762380857162,34
MO,2006,house,100,13003.0,,13003.0,,,16
MO,2006,house,101,7964.0,3963.0,11927.0,0.6677286828204914,0.33545736564098266,9
MO,2006,house,102,7473.0,5062.0,12535.0,0.5961707219784603,0.19234144395692063,15
MO,2006,house,103,10949.0,,10949.0,,,18
MO,2006,house,104,8076.0,4236.0,12312.0,0.6559454191033138,0.31189083820662766,21
MO,2006,house,105,6830.0,5426.0,12256.0,0.5572780678851175,0.11455613577023499,22
MO,2006,house,106,,9265.0,9265.0,,,24
MO,2006,house,107,9283.0,,10591.0,,,23
MO,2006,house,108,7661.0,1661.0,9322.0,0.8218193520703712,0.6436387041407423,16
MO,2006,house,109,,12718.0,12718.0,,,25
MO,2006,house,110,10166.0,,10166.0,,,29
MO,2006,house,111,5405.0,7078.0,12483.0,0.4329888648562044,-0.13402227028759112,37
MO,2006,house,112,5652.0,8516.0,14168.0,0.398927159796725,-0.20214568040654998,47
MO,2006,house,113,5513.0,7141.0,12654.0,0.43567251461988304,-0.1286549707602339,20
MO,2006,house,114,4221.0,11061.0,15282.0,0.2762073027090695,-0.44758539458186103,17
MO,2006,house,115,3957.0,9150.0,13107.0,0.3018997482261387,-0.39620050354772257,38
MO,2006,house,116,,11866.0,11866.0,,,29
MO,2006,house,117,3767.0,8695.0,12462.0,0.30227892794094047,-0.39544214411811907,34
MO,2006,house,118,4651.0,7320.0,11971.0,0.3885222621334893,-0.22295547573302146,31
MO,2006,house,119,,10162.0,13541.0,,,47
MO,2006,house,120,6352.0,8051.0,14403.0,0.4410192321044227,-0.11796153579115462,48
MO,2006,house,121,2708.0,6405.0,9561.0,0.2971579062877208,-0.4056841874245583,11
MO,2006,house,122,6139.0,7948.0,14087.0,0.4357918648399233,-0.12841627032015332,26
MO,2006,house,123,,11342.0,11342.0,,,19
MO,2006,house,124,8071.0,8043.0,16114.0,0.5008688097306689,0.0017376194613379669,26
MO,2006,house,125,5131.0,7679.0,12810.0,0.4005464480874317,-0.1989071038251366,31
MO,2006,house,126,4179.0,9709.0,13888.0,0.3009072580645161,-0.39818548387096775,45
MO,2006,house,127,3683.0,8173.0,11856.0,0.31064439946018896,-0.37871120107962214,19
MO,2006,house,128,,9266.0,9266.0,,,16
MO,2006,house,129,,8260.0,8260.0,,,17
MO,2006,house,130,3088.0,8110.0,11198.0,0.27576352920164315,-0.4484729415967137,29
MO,2006,house,131,3409.0,7768.0,11177.0,0.30500134204169277,-0.38999731591661446,32
MO,2006,house,132,5924.0,6503.0,12427.0,0.47670395107427377,-0.046592097851452484,20
MO,2006,house,133,,10831.0,10831.0,,,31
MO,2006,house,134,5538.0,10492.0,16545.0,0.3454772301933874,-0.30904553961322523,16
MO,2006,house,135,7890.0,9865.0,17755.0,0.4443818642635877,-0.11123627147282455,16
MO,2006,house,136,6040.0,7678.0,13718.0,0.4402974194488993,-0.11940516110220149,13
MO,2006,house,137,4567.0,3600.0,8171.0,0.5592016652381535,0.11840333047630709,13
MO,2006,house,138,7172.0,5256.0,12428.0,0.5770840038622466,0.15416800772449307,15
MO,2006,house,139,6693.0,8370.0,15461.0,0.44433379804819756,-0.11133240390360485,20
MO,2006,house,140,4805.0,8953.0,14156.0,0.3492513446721907,-0.3014973106556185,17
MO,2006,house,141,4885.0,10773.0,15658.0,0.3119810959254055,-0.3760378081491889,45
MO,2006,house,142,,13614.0,13614.0,,,24
MO,2006,house,143,4181.0,8445.0,12626.0,0.3311420877554253,-0.3377158244891494,41
MO,2006,house,144,,11235.0,11235.0,,,41
MO,2006,house,145,,11887.0,11887.0,,,19
MO,2006,house,146,3419.0,9502.0,12921.0,0.2646080024765885,-0.470783995046823,29
MO,2006,house,147,3896.0,6309.0,10205.0,0.3817736403723665,-0.23645271925526704,32
MO,2006,house,148,2920.0,6088.0,9008.0,0.3241563055062167,-0.35168738898756663,18
MO,2006,house,149,5369.0,7106.0,12475.0,0.4303807615230461,-0.1392384769539078,20
MO,2006,house,150,4105.0,8119.0,12780.0,0.33581479057591623,-0.32837041884816753,34
MO,2006,house,151,3422.0,8279.0,11701.0,0.2924536364413298,-0.4150927271173404,20
MO,2006,house,152,10918.0,,10918.0,,,48
MO,2006,house,153,5787.0,6466.0,12253.0,0.4722924997959683,-0.05541500040806333,48
MO,2006,house,154,2802.0,7781.0,10583.0,0.26476424454313524,-0.4704715109137296,22
MO,2006,house,155,,12463.0,12463.0,,,31
MO,2006,house,156,5774.0,7503.0,13277.0,0.43488739926188147,-0.1302252014762371,41
MO,2006,house,157,,12605.0,12605.0,,,33
MO,2006,house,158,4251.0,7364.0,11938.0,0.36599225139905295,-0.2680154972018941,19
MO,2006,house,159,5513.0,7230.0,12743.0,0.43262967903947264,-0.1347406419210547,28
MO,2006,house,160,4676.0,6500.0,11176.0,0.4183965640658554,-0.1632068718682892,28
MO,2006,house,161,5501.0,5349.0,10850.0,0.5070046082949309,0.014009216589861751,72
MO,2006,house,162,6702.0,,6702.0,,,51
MO,2006,house,163,5451.0,3852.0,9303.0,0.5859400193485972,0.17188003869719445,35
MO,2006,senate,2,37650.0,44785.0,82435.0,0.4567234791047492,-0.0865530417905016,110
MO,2006,senate,4,40966.0,,40966.0,,,95
MO,2006,senate,6,20862.0,44103.0,64965.0,0.3211267605633803,-0.35774647887323946,113
MO,2006,senate,8,31120.0,43860.0,74980.0,0.41504401173646305,-0.16991197652707388,163
MO,2006,senate,10,37563.0,14536.0,52099.0,0.7209927253882032,0.44198545077640644,93
MO,2006,senate,12,25136.0,36481.0,61617.0,0.40793936738237824,-0.18412126523524353,200
MO,2006,senate,14,42489.0,,42489.0,,,102
MO,2006,senate,16,30435.0,27607.0,58042.0,0.5243616691361428,0.04872333827228559,123
MO,2006,senate,18,28795.0,26953.0,55748.0,0.516520772045634,0.033041544091267847,146
MO,2006,senate,20,28352.0,51495.0,79847.0,0.35507908875724825,-0.28984182248550355,99
MO,2006,senate,22,34682.0,22675.0,57357.0,0.6046690029115889,0.20933800582317763,57
MO,2006,senate,24,41173.0,26738.0,67911.0,0.6062788060844341,0.21255761216886807,127
MO,2006,senate,26,25556.0,44346.0,69902.0,0.365597550856914,-0.26880489828617204,113
MO,2006,senate,28,,36426.0,63601.0,,,163
MO,2006,senate,30,26934.0,36370.0,63304.0,0.42547074434474913,-0.1490585113105017,58
MO,2006,senate,32,,35240.0,55438.0,,,88
MO,2006,senate,34,24961.0,36645.0,61606.0,0.4051715741973184,-0.1896568516053631,71
MO,2008,house,1,6046.0,9439.0,15485.0,0.39044236357765577,-0.2191152728446884,48
MO,2008,house,2,8626.0,7169.0,15795.0,0.546122190566635,0.09224438113327002,28
MO,2008,house,3,6025.0,9924.0,15949.0,0.3777666311367484,-0.24446673772650324,66
MO,2008,house,4,4975.0,11266.0,16241.0,0.30632350224739857,-0.38735299550520286,40
MO,2008,house,5,7255.0,9602.0,16857.0,0.43038500326273954,-0.13922999347452097,33
MO,2008,house,6,14614.0,,14614.0,,,21
MO,2008,house,7,7509.0,7937.0,15446.0,0.4861452803314774,-0.02770943933704519,44
MO,2008,house,8,8655.0,7327.0,15982.0,0.541546740082593,0.08309348016518583,40
MO,2008,house,9,14451.0,,14451.0,,,43
MO,2008,house,10,8332.0,6160.0,14492.0,0.5749378967706321,0.14987579354126415,37
MO,2008,house,11,11653.0,8874.0,20915.0,0.5676913333658109,0.13538266673162178,22
MO,2008,house,12,8493.0,12838.0,21331.0,0.3981529229759505,-0.203694154048099,20
MO,2008,house,13,13703.0,19170.0,32873.0,0.4168466522678186,-0.16630669546436286,50
MO,2008,house,14,7219.0,11952.0,19171.0,0.37655834333107296,-0.24688331333785404,15
MO,2008,house,15,7848.0,11230.0,19078.0,0.41136387461998114,-0.17727225076003775,16
MO,2008,house,16,9171.0,10366.0,19537.0,0.46941700363413014,-0.061165992731739775,15
MO,2008,house,17,10950.0,10877.0,21827.0,0.5016722408026756,0.0033444816053511705,20
MO,2008,house,18,5750.0,9165.0,15432.0,0.3855179349648005,-0.22896413007039892,14
MO,2008,house,19,9140.0,13401.0,23359.0,0.40548334146666076,-0.1890333170666785,21
MO,2008,house,20,6008.0,10228.0,16236.0,0.3700418822370042,-0.25991623552599163,24
MO,2008,house,21,7897.0,10123.0,18020.0,0.43823529411764706,-0.12352941176470589,37
MO,2008,house,22,7361.0,7961.0,15322.0,0.4804203106644041,-0.03915937867119175,33
MO,2008,house,23,16884.0,,16884.0,,,36
MO,2008,house,24,12507.0,12091.0,24598.0,0.5084559720302464,0.016911944060492724,37
MO,2008,house,25,11686.0,6364.0,18050.0,0.6474238227146815,0.29484764542936287,27
MO,2008,house,26,13211.0,,13211.0,,,29
MO,2008,house,27,11926.0,,11926.0,,,14
MO,2008,house,28,8209.0,10246.0,18455.0,0.4448117041452181,-0.1103765917095638,26
MO,2008,house,29,14235.0,,14235.0,,,30
MO,2008,house,30,7982.0,13478.0,21460.0,0.37194780987884435,-0.2561043802423113,28
MO,2008,house,31,12347.0,,12347.0,,,18
MO,2008,house,32,18031.0,,18031.0,,,24
MO,2008,house,33,8323.0,9442.0,17765.0,0.4685054883197298,-0.0629890233605404,17
MO,2008,house,34,7055.0,11186.0,18241.0,0.38676607642124883,-0.22646784715750232,16
MO,2008,house,35,11075.0,16825.0,27900.0,0.39695340501792115,-0.2060931899641577,20
MO,2008,house,36,6278.0,9617.0,15895.0,0.39496697074551745,-0.2100660585089651,23
MO,2008,house,37,13929.0,,13929.0,,,17
MO,2008,house,38,8574.0,12083.0,20657.0,0.4150651111003534,-0.16986977779929321,14
MO,2008,house,39,13887.0,,16749.0,,,18
MO,2008,house,40,6654.0,,6654.0,,,16
MO,2008,house,41,10519.0,,10519.0,,,17
MO,2008,house,42,13851.0,,13851.0,,,23
MO,2008,house,43,14165.0,,14165.0,,,17
MO,2008,house,44,16082.0,,16082.0,,,19
MO,2008,house,45,11470.0,5370.0,16840.0,0.6811163895486936,0.36223277909738716,22
MO,2008,house,46,16869.0,,16869.0,,,25
MO,2008,house,47,8630.0,12610.0,21240.0,0.4063088512241055,-0.1873822975517891,24
MO,2008,house,48,8078.0,11170.0,19248.0,0.4196799667497922,-0.16064006650041562,33
MO,2008,house,49,12715.0,,12715.0,,,27
MO,2008,house,50,13421.0,,13421.0,,,18
MO,2008,house,51,9647.0,,9647.0,,,24
MO,2008,house,52,12559.0,7191.0,19750.0,0.6358987341772152,0.27179746835443036,32
MO,2008,house,53,10220.0,5976.0,16196.0,0.6310200049394913,0.26204000987898246,28
MO,2008,house,54,7630.0,12934.0,21190.0,0.3710367632756273,-0.25792647344874536,28
MO,2008,house,55,6838.0,12685.0,19919.0,0.3502535470982943,-0.29949290580341137,34
MO,2008,house,56,8508.0,14220.0,22728.0,0.3743400211193242,-0.25131995776135163,36
MO,2008,house,57,13773.0,,13773.0,,,20
MO,2008,house,58,13648.0,,13648.0,,,20
MO,2008,house,59,10654.0,,11734.0,,,18
MO,2008,house,60,14776.0,,14776.0,,,22
MO,2008,house,61,14233.0,,14233.0,,,21
MO,2008,house,62,5127.0,13944.0,19071.0,0.2688375019663363,-0.46232499606732735,22
MO,2008,house,63,13056.0,,15290.0,,,23
