left_node_id,right_node_id,name_score,code_exact,vote_score,shared_offices,composite_score,candidate_rank,score_margin,match_method,accepted,relationship,left_year,left_county_key,left_precinct_key,left_name_norm,left_precinct_code,right_precinct_key,right_name_norm,right_precinct_code
18429,20577,100.0,0,50.78328981723237,1,93.437771975631,1,16.08790178023233,review,0,unresolved,2012,BLOUNT,PINE MOUNTAIN,PINE MOUNTAIN,,PINE MOUNTAIN,PINE MOUNTAIN,
18420,20584,100.0,0,50.782778864970645,1,93.43770384866275,1,39.12850619699934,review,0,unresolved,2012,BLOUNT,SNEAD COMMUNITY CENTER,SNEAD COMMUNITY CENTER,,SNEAD COMMUNITY CENTER,SNEAD COMMUNITY CENTER,
18430,20564,100.0,0,50.71428571428571,1,93.42857142857143,1,93.42857142857143,review,0,unresolved,2012,BLOUNT,ALLGOOD TOWN HALL,ALLGOOD TOWN HALL,,ALLGOOD TOWN HALL,ALLGOOD TOWN HALL,
18410,20573,100.0,0,50.701590271281574,1,93.42687870283754,1,41.719675709385726,review,0,unresolved,2012,BLOUNT,MT. HIGH,MOUNT HIGH,,MT. HIGH,MOUNT HIGH,
18414,20586,100.0,0,50.690754516471834,1,93.42543393552958,1,93.42543393552958,review,0,unresolved,2012,BLOUNT,SUGAR CREEK BANGOR,SUGAR CREEK BANGOR,,SUGAR CREEK BANGOR,SUGAR CREEK BANGOR,
18428,20579,100.0,0,50.61412487205732,1,93.41521664960764,1,93.41521664960764,review,0,unresolved,2012,BLOUNT,REMLAP,REMLAP,,REMLAP,REMLAP,
18454,20624,100.0,0,52.03488372093024,1,93.6046511627907,1,19.399577167019032,review,0,unresolved,2012,CALHOUN,PIEDMONT COMM. BLDG.,PIEDMONT COMMUNITY BUILDING,,PIEDMONT COMM. BLDG.,PIEDMONT COMMUNITY BUILDING,
18462,20614,100.0,0,51.87500000000001,1,93.58333333333334,1,93.58333333333334,review,0,unresolved,2012,CALHOUN,HOBSON CITY - CITY HALL,HOBSON CITY CITY HALL,,HOBSON CITY - CITY HALL,HOBSON CITY CITY HALL,
18473,20632,100.0,0,51.77165354330708,1,93.56955380577428,1,34.98070094179404,review,0,unresolved,2012,CALHOUN,TRINITY MISSIONARY BAPTIST,TRINITY MISSIONARY BAPTIST,,TRINITY MISSIONARY BAPTIST,TRINITY MISSIONARY BAPTIST,
18455,20637,100.0,0,51.56794425087108,1,93.54239256678281,1,15.178629500580712,review,0,unresolved,2012,CALHOUN,WHITE PLAINS V.F.D.,WHITE PLAINS V F D,,WHITE PLAINS V.F.D.,WHITE PLAINS V F D,
18471,20613,100.0,0,51.509769094138534,1,93.53463587921847,1,93.53463587921847,review,0,unresolved,2012,CALHOUN,GODS COVENANT MINISTRY,GODS COVENANT MINISTRY,,GODS COVENANT MINISTRY,GODS COVENANT MINISTRY,
18442,20608,100.0,0,51.461988304093566,1,93.52826510721248,1,20.40038986354776,review,0,unresolved,2012,CALHOUN,EULATON UNITED METHODIST,EULATON UNITED METHODIST,,EULATON UNITED METHODIST,EULATON UNITED METHODIST,
18450,20599,100.0,0,51.36165577342048,1,93.51488743645606,1,19.499636891793756,review,0,unresolved,2012,CALHOUN,ASBERRY BAPTIST CHURCH,ASBERRY BAPTIST CHURCH,,ASBERRY BAPTIST CHURCH,ASBERRY BAPTIST CHURCH,
18470,20604,100.0,0,51.358695652173914,1,93.51449275362319,1,8.237575517480423,review,0,unresolved,2012,CALHOUN,CH. OF THE COVENANT PRSBY,CHURCH OF THE COVENANT PRSBY,,CH. OF THE COVENANT PRSBY,CHURCH OF THE COVENANT PRSBY,
18467,20603,100.0,0,51.35135135135135,1,93.51351351351352,1,31.547374498194166,review,0,unresolved,2012,CALHOUN,CALHOUN CO. HEALTH DEPT.,CALHOUN COUNTY HEALTH DEPARTMENT,,CALHOUN CO. HEALTH DEPT.,CALHOUN COUNTY HEALTH DEPARTMENT,
18440,20591,100.0,0,51.330049261083744,1,93.51067323481116,1,93.51067323481116,review,0,unresolved,2012,CALHOUN,ALEXANDRIA CIVITAN CLUB,ALEXANDRIA CIVITAN CLUB,,ALEXANDRIA CIVITAN CLUB,ALEXANDRIA CIVITAN CLUB,
18451,20626,100.0,0,51.305057096247964,1,93.5073409461664,1,34.528015012421506,review,0,unresolved,2012,CALHOUN,PIEDMONT NATIONAL GUARD ARMORY,PIEDMONT NATIONAL GUARD ARMORY,,PIEDMONT NATIONAL GUARD ARMORY,PIEDMONT NATIONAL GUARD ARMORY,
18468,20596,100.0,0,51.27092374457533,1,93.50278983261005,1,22.810498036784466,review,0,unresolved,2012,CALHOUN,ANNISTON MEETING CENTER,ANNISTON MEETING CENTER,,ANNISTON MEETING CENTER,ANNISTON MEETING CENTER,
18458,20605,100.0,0,51.25513464171612,1,93.50068461889549,1,23.685322973828818,review,0,unresolved,2012,CALHOUN,CHOCCOLOCCO COMMUNITY CENTER,CHOCCOLOCCO COMMUNITY CENTER,,CHOCCOLOCCO COMMUNITY CENTER,CHOCCOLOCCO COMMUNITY CENTER,
18474,20620,100.0,0,51.23042505592841,1,93.49739000745713,1,12.850037285607755,review,0,unresolved,2012,CALHOUN,OHATCHEE 1ST BAPTIST CHURCH,OHATCHEE FIRST BAPTIST CHURCH,,OHATCHEE 1ST BAPTIST CHURCH,OHATCHEE FIRST BAPTIST CHURCH,
18436,20612,100.0,0,51.20213713268031,1,93.49361828435738,1,93.49361828435738,review,0,unresolved,2012,CALHOUN,GLENWOOD MEADOWS MTG. RM.,GLENWOOD MEADOWS MTG RM,,GLENWOOD MEADOWS MTG. RM.,GLENWOOD MEADOWS MTG RM,
18469,20638,100.0,0,51.2013256006628,1,93.49351008008838,1,14.057165741783265,review,0,unresolved,2012,CALHOUN,WIGGINS COMMUNITY CENTER,WIGGINS COMMUNITY CENTER,,WIGGINS COMMUNITY CENTER,WIGGINS COMMUNITY CENTER,
18452,20625,100.0,0,51.178707224334595,1,93.49049429657795,1,20.881115335868188,review,0,unresolved,2012,CALHOUN,PIEDMONT FIRE STATION,PIEDMONT FIRE STATION,,PIEDMONT FIRE STATION,PIEDMONT FIRE STATION,
18463,20618,100.0,0,51.161771153003066,1,93.48823615373375,1,18.999970773052752,review,0,unresolved,2012,CALHOUN,MOORE AVE. CHU. OF CHRIST,MOORE AVE CHU OF CHRIST,,MOORE AVE. CHU. OF CHRIST,MOORE AVE CHU OF CHRIST,
18460,20621,100.0,0,51.15562403697997,1,93.487416538264,1,93.487416538264,review,0,unresolved,2012,CALHOUN,OXFORD CHEAHA CLUBHOUSE,OXFORD CHEAHA CLUBHOUSE,,OXFORD CHEAHA CLUBHOUSE,OXFORD CHEAHA CLUBHOUSE,
18479,20634,100.0,0,51.11281657712969,1,93.48170887695063,1,36.243178871040314,review,0,unresolved,2012,CALHOUN,WELLINGTON MT. VIEW BAPTIST,WELLINGTON MOUNT VIEW BAPTIST,,WELLINGTON MT. VIEW BAPTIST,WELLINGTON MOUNT VIEW BAPTIST,
18437,20607,100.0,0,51.086113266097755,1,93.47814843547971,1,8.682518748383757,review,0,unresolved,2012,CALHOUN,EAGLEPOINT CHURCH,EAGLEPOINT CHURCH,,EAGLEPOINT CHURCH,EAGLEPOINT CHURCH,
18456,20636,100.0,0,51.07594936708861,1,93.47679324894516,1,23.863291139240502,review,0,unresolved,2012,CALHOUN,WHITE PLAINS 1ST BAPTIST,WHITE PLAINS FIRST BAPTIST,,WHITE PLAINS 1ST BAPTIST,WHITE PLAINS FIRST BAPTIST,
18478,20611,100.0,0,51.054545454545455,1,93.4739393939394,1,22.503719548425437,review,0,unresolved,2012,CALHOUN,FRIENDSHIP COMMUNITY CENTER,FRIENDSHIP COMMUNITY CENTER,,FRIENDSHIP COMMUNITY CENTER,FRIENDSHIP COMMUNITY CENTER,
18438,20616,100.0,0,51.0477299185099,1,93.47303065580132,1,10.309097964511238,review,0,unresolved,2012,CALHOUN,JACKSONVILLE WESTSIDE BAPTIST,JACKSONVILLE WESTSIDE BAPTIST,,JACKSONVILLE WESTSIDE BAPTIST,JACKSONVILLE WESTSIDE BAPTIST,
18447,20592,100.0,0,51.03607060629317,1,93.4714760808391,1,11.81967255052443,review,0,unresolved,2012,CALHOUN,ANGEL FIRE STATION,ANGEL FIRE STATION,,ANGEL FIRE STATION,ANGEL FIRE STATION,
18477,20617,100.0,0,51.027397260273965,1,93.4703196347032,1,93.4703196347032,review,0,unresolved,2012,CALHOUN,LEATHERWOOD RD CIVIL DEF.,LEATHERWOOD RD CIVIL DEF,,LEATHERWOOD RD CIVIL DEF.,LEATHERWOOD RD CIVIL DEF,
18449,20633,100.0,0,51.00207325501036,1,93.46694310066805,1,13.239322736696607,review,0,unresolved,2012,CALHOUN,WEBSTERS CHAPEL FIRE DEPT,WEBSTERS CHAPEL FIRE DEPARTMENT,,WEBSTERS CHAPEL FIRE DEPT,WEBSTERS CHAPEL FIRE DEPARTMENT,
18446,20589,100.0,0,50.9940119760479,1,93.46586826347306,1,93.46586826347306,review,0,unresolved,2012,CALHOUN,1ST UNITED METH. - WEAVER,FIRST UNITED METH WEAVER,,1ST UNITED METH. - WEAVER,FIRST UNITED METH WEAVER,
18441,20609,100.0,0,50.98765432098765,1,93.46502057613169,1,11.164564995266076,review,0,unresolved,2012,CALHOUN,FOUR MILE METHODIST CHURCH,FOUR MILE METHODIST CHURCH,,FOUR MILE METHODIST CHURCH,FOUR MILE METHODIST CHURCH,
18453,20627,100.0,0,50.98522167487685,1,93.46469622331692,1,21.404388714733543,review,0,unresolved,2012,CALHOUN,PIEDMONT REC. BLDG.,PIEDMONT RECREATION BUILDING,,PIEDMONT REC. BLDG.,PIEDMONT RECREATION BUILDING,
18459,20622,100.0,0,50.970017636684304,1,93.46266901822457,1,93.46266901822457,review,0,unresolved,2012,CALHOUN,OXFORD LAKE PARK CIVIC CENTER,OXFORD LAKE PARK CIVIC CENTER,,OXFORD LAKE PARK CIVIC CENTER,OXFORD LAKE PARK CIVIC CENTER,
18465,20630,100.0,0,50.962176509621756,1,93.46162353461624,1,18.579822895453404,review,0,unresolved,2012,CALHOUN,SOUTH HIGHLAND COMMUNITY CNTR,SOUTH HIGHLAND COMMUNITY CENTER,,SOUTH HIGHLAND COMMUNITY CNTR,SOUTH HIGHLAND COMMUNITY CENTER,
18457,20606,100.0,0,50.957592339261296,1,93.46101231190151,1,21.173917008663935,review,0,unresolved,2012,CALHOUN,DEARMANVILLE UNITED METHODIST,DEARMANVILLE UNITED METHODIST,,DEARMANVILLE UNITED METHODIST,DEARMANVILLE UNITED METHODIST,
18461,20601,100.0,0,50.949720670391066,1,93.45996275605215,1,10.298965540157425,review,0,unresolved,2012,CALHOUN,BOILING SPRINGS BAPTIST CHURCH,BOILING SPRINGS BAPTIST CHURCH,,BOILING SPRINGS BAPTIST CHURCH,BOILING SPRINGS BAPTIST CHURCH,
18476,20629,100.0,0,50.94447624499141,1,93.4592634993322,1,34.04197672199963,review,0,unresolved,2012,CALHOUN,SAKS HIGH SCHOOL,SAKS HIGH SCHOOL,,SAKS HIGH SCHOOL,SAKS HIGH SCHOOL,
18439,20615,100.0,0,50.92524056254626,1,93.45669874167284,1,16.644191732274635,review,0,unresolved,2012,CALHOUN,JACKSONVILLE 1ST BAPTIST,JACKSONVILLE FIRST BAPTIST,,JACKSONVILLE 1ST BAPTIST,JACKSONVILLE FIRST BAPTIST,
18444,20635,100.0,0,50.9116409537167,1,93.45488546049556,1,34.04541246138474,review,0,unresolved,2012,CALHOUN,WEST PARK HEIGHTS BAPTIST,WEST PARK HEIGHTS BAPTIST,,WEST PARK HEIGHTS BAPTIST,WEST PARK HEIGHTS BAPTIST,
18448,20610,100.0,0,50.858232676414495,1,93.44776435685527,1,21.41750841750843,review,0,unresolved,2012,CALHOUN,FRIENDSHIP BAPTIST CHURCH,FRIENDSHIP BAPTIST CHURCH,,FRIENDSHIP BAPTIST CHURCH,FRIENDSHIP BAPTIST CHURCH,
18443,20602,100.0,0,50.79908675799088,1,93.43987823439879,1,28.39117199391174,review,0,unresolved,2012,CALHOUN,BYNUM SCHOOL,BYNUM SCHOOL,,BYNUM SCHOOL,BYNUM SCHOOL,
18445,20600,100.0,0,50.785854616895875,1,93.43811394891945,1,15.02573673870333,review,0,unresolved,2012,CALHOUN,BETTA VIEW CHURCH OF CHRIST,BETTA VIEW CHURCH OF CHRIST,,BETTA VIEW CHURCH OF CHRIST,BETTA VIEW CHURCH OF CHRIST,
18483,20631,100.0,0,50.74626865671642,1,93.43283582089552,1,14.631343283582083,review,0,unresolved,2012,CALHOUN,THE DONOHO SCHOOL,THE DONOHO SCHOOL,,THE DONOHO SCHOOL,THE DONOHO SCHOOL,
18482,20595,100.0,0,50.688559322033896,1,93.42514124293785,1,37.78269057561615,review,0,unresolved,2012,CALHOUN,ANNISTON GOLDEN SPRINGS,ANNISTON GOLDEN SPRINGS,,ANNISTON GOLDEN SPRINGS,ANNISTON GOLDEN SPRINGS,
18475,20619,100.0,0,50.667714061272584,1,93.42236187483635,1,18.930770505927683,review,0,unresolved,2012,CALHOUN,OAK GROVE BAPTIST CHURCH,OAK GROVE BAPTIST CHURCH,,OAK GROVE BAPTIST CHURCH,OAK GROVE BAPTIST CHURCH,
18480,20593,100.0,0,50.61655901350558,1,93.41554120180075,1,9.00432569974555,review,0,unresolved,2012,CALHOUN,ANNISTON 1ST PRSBY. CHURCH,ANNISTON FIRST PRSBY CHURCH,,ANNISTON 1ST PRSBY. CHURCH,ANNISTON FIRST PRSBY CHURCH,
18472,20623,100.0,0,50.60240963855422,1,93.4136546184739,1,93.4136546184739,review,0,unresolved,2012,CALHOUN,OXFORD PUBLIC LIBRARY,OXFORD PUBLIC LIBRARY,,OXFORD PUBLIC LIBRARY,OXFORD PUBLIC LIBRARY,
18466,20598,100.0,0,50.588235294117645,1,93.41176470588236,1,33.56572258533045,review,0,unresolved,2012,CALHOUN,ANNISTON THANKFUL BAPTIST,ANNISTON THANKFUL BAPTIST,,ANNISTON THANKFUL BAPTIST,ANNISTON THANKFUL BAPTIST,
18481,20597,100.0,0,50.571131879543096,1,93.40948425060574,1,15.292488750432668,review,0,unresolved,2012,CALHOUN,ANNISTON MENTAL HEALTH CENTER,ANNISTON MENTAL HEALTH CENTER,,ANNISTON MENTAL HEALTH CENTER,ANNISTON MENTAL HEALTH CENTER,
18464,20594,100.0,0,50.51282051282051,1,93.40170940170941,1,14.06937827977734,review,0,unresolved,2012,CALHOUN,ANNISTON CARVER CENTER,ANNISTON CARVER CENTER,,ANNISTON CARVER CENTER,ANNISTON CARVER CENTER,
18494,20650,100.0,0,52.8888888888889,1,93.71851851851852,1,93.71851851851852,review,0,unresolved,2012,CHAMBERS,PENTON,PENTON,,PENTON,PENTON,
18489,20648,100.0,0,51.873198847262245,1,93.58309317963497,1,93.58309317963497,review,0,unresolved,2012,CHAMBERS,MILLTOWN,MILLTOWN,,MILLTOWN,MILLTOWN,
18491,20658,100.0,0,51.61290322580645,1,93.54838709677419,1,93.54838709677419,review,0,unresolved,2012,CHAMBERS,UNION HILL,UNION HILL,,UNION HILL,UNION HILL,
18504,20641,100.0,0,51.61290322580645,1,93.54838709677419,1,93.54838709677419,review,0,unresolved,2012,CHAMBERS,CUSSETA,CUSSETA,,CUSSETA,CUSSETA,
18493,20640,100.0,0,51.40350877192983,1,93.52046783625731,1,93.52046783625731,review,0,unresolved,2012,CHAMBERS,BUFFALO,BUFFALO,,BUFFALO,BUFFALO,
18486,20655,100.0,0,51.4018691588785,1,93.5202492211838,1,93.5202492211838,review,0,unresolved,2012,CHAMBERS,STANDING ROCK,STANDING ROCK,,STANDING ROCK,STANDING ROCK,
18499,20645,100.0,0,51.34370579915135,1,93.51249410655352,1,22.820996385352814,review,0,unresolved,2012,CHAMBERS,LAFAYETTE,LAFAYETTE,,LAFAYETTE,LAFAYETTE,
18488,20649,100.0,0,51.29151291512915,1,93.50553505535056,1,93.50553505535056,review,0,unresolved,2012,CHAMBERS,MT. OLIVE,MOUNT OLIVE,,MT. OLIVE,MOUNT OLIVE,
18503,20657,100.0,0,51.28205128205128,1,93.50427350427351,1,93.50427350427351,review,0,unresolved,2012,CHAMBERS,STURKIE,STURKIE,,STURKIE,STURKIE,
18501,20661,100.0,0,51.262135922330096,1,93.50161812297735,1,93.50161812297735,review,0,unresolved,2012,CHAMBERS,WEST CHAMBERS,WEST CHAMBERS,,WEST CHAMBERS,WEST CHAMBERS,
18505,20659,100.0,0,51.217884551217885,1,93.4957179401624,1,93.4957179401624,review,0,unresolved,2012,CHAMBERS,VALLEY,VALLEY,,VALLEY,VALLEY,
18492,20642,100.0,0,51.21042830540037,1,93.49472377405338,1,93.49472377405338,review,0,unresolved,2012,CHAMBERS,FIVE POINTS,FIVE POINTS,,FIVE POINTS,FIVE POINTS,
18506,20644,100.0,0,51.16525423728814,1,93.48870056497175,1,93.48870056497175,review,0,unresolved,2012,CHAMBERS,HUGULEY,HUGULEY,,HUGULEY,HUGULEY,
18497,20652,100.0,0,51.12847222222222,1,93.4837962962963,1,93.4837962962963,review,0,unresolved,2012,CHAMBERS,RESCUE,RESCUE,,RESCUE,RESCUE,
18496,20647,100.0,0,50.95813953488373,1,93.46108527131784,1,32.08144702842378,review,0,unresolved,2012,CHAMBERS,LANETT,LANETT,,LANETT,LANETT,
18498,20646,100.0,0,50.955414012738856,1,93.46072186836518,1,93.46072186836518,review,0,unresolved,2012,CHAMBERS,LAKEVIEW,LAKEVIEW,,LAKEVIEW,LAKEVIEW,
18487,20656,100.0,0,50.877192982456144,1,93.45029239766082,1,93.45029239766082,review,0,unresolved,2012,CHAMBERS,STROUD,STROUD,,STROUD,STROUD,
18495,20643,100.0,0,50.79113924050633,1,93.43881856540085,1,93.43881856540085,review,0,unresolved,2012,CHAMBERS,FREDONIA,FREDONIA,,FREDONIA,FREDONIA,
18502,20660,100.0,0,50.526315789473685,1,93.40350877192984,1,93.40350877192984,review,0,unresolved,2012,CHAMBERS,WAVERLY,WAVERLY,,WAVERLY,WAVERLY,
18500,20653,100.0,0,50.39370078740157,1,93.38582677165354,1,93.38582677165354,review,0,unresolved,2012,CHAMBERS,RIDGE GROVE,RIDGE GROVE,,RIDGE GROVE,RIDGE GROVE,
18490,20654,100.0,0,50.0,1,93.33333333333334,1,93.33333333333334,review,0,unresolved,2012,CHAMBERS,SPARKLING SPRINGS,SPARKLING SPRINGS,,SPARKLING SPRINGS,SPARKLING SPRINGS,
18526,20665,100.0,0,53.76344086021505,1,93.83512544802868,1,25.89360498019242,review,0,unresolved,2012,CHEROKEE,CONGREGATIONAL METHODIST,CONGREGATIONAL METHODIST,,CONGREGATIONAL METHODIST,CONGREGATIONAL METHODIST,
18529,20678,100.0,0,53.00546448087431,1,93.73406193078324,1,10.85708351351704,review,0,unresolved,2012,CHEROKEE,ROCK RUN CHURCH,ROCK RUN CHURCH,,ROCK RUN CHURCH,ROCK RUN CHURCH,
18510,20673,100.0,0,52.19780219780219,1,93.62637362637363,1,7.365201465201466,review,0,unresolved,2012,CHEROKEE,MT CALVARY BAPTIST CHURCH,MOUNT CALVARY BAPTIST CHURCH,,MT CALVARY BAPTIST CHURCH,MOUNT CALVARY BAPTIST CHURCH,
18527,20681,100.0,0,52.02797202797203,1,93.6037296037296,1,22.293706293706293,review,0,unresolved,2012,CHEROKEE,SPRING CREEK FIRE HALL,SPRING CREEK FIRE HALL,,SPRING CREEK FIRE HALL,SPRING CREEK FIRE HALL,
18514,20669,100.0,0,51.809210526315795,1,93.57456140350878,1,93.57456140350878,review,0,unresolved,2012,CHEROKEE,GAYLESVILLE CITY HALL,GAYLESVILLE CITY HALL,,GAYLESVILLE CITY HALL,GAYLESVILLE CITY HALL,
18521,20683,100.0,0,51.66702985399869,1,93.55560398053316,1,19.025590179414536,review,0,unresolved,2012,CHEROKEE,THE ROC,THE ROC,,THE ROC,THE ROC,
18517,20664,100.0,0,51.61803713527851,1,93.54907161803715,1,93.54907161803715,review,0,unresolved,2012,CHEROKEE,CEDAR BLUFF 1ST BAPTIST,CEDAR BLUFF FIRST BAPTIST,,CEDAR BLUFF 1ST BAPTIST,CEDAR BLUFF FIRST BAPTIST,
18515,20685,100.0,0,51.59235668789809,1,93.54564755838642,1,21.179936305732497,review,0,unresolved,2012,CHEROKEE,TUCKERS CHAPEL FIRE DEPT,TUCKERS CHAPEL FIRE DEPARTMENT,,TUCKERS CHAPEL FIRE DEPT,TUCKERS CHAPEL FIRE DEPARTMENT,
18524,20674,100.0,0,51.42118863049095,1,93.52282515073213,1,26.78036175710595,review,0,unresolved,2012,CHEROKEE,MT. WEISNER FIRE HALL,MOUNT WEISNER FIRE HALL,,MT. WEISNER FIRE HALL,MOUNT WEISNER FIRE HALL,
18513,20686,100.0,0,51.31313131313131,1,93.50841750841751,1,40.94949494949495,review,0,unresolved,2012,CHEROKEE,UNITY MISSIONARY BAPTIST,UNITY MISSIONARY BAPTIST,,UNITY MISSIONARY BAPTIST,UNITY MISSIONARY BAPTIST,
18528,20675,100.0,0,51.26353790613718,1,93.50180505415163,1,93.50180505415163,review,0,unresolved,2012,CHEROKEE,MCCORDS CROSSROADS FIRE,MCCORDS CROSSROADS FIRE,,MCCORDS CROSSROADS FIRE,MCCORDS CROSSROADS FIRE,
18509,20668,100.0,0,51.23674911660777,1,93.49823321554771,1,28.440047114252067,review,0,unresolved,2012,CHEROKEE,FRIENDSHIP BAP FELLOWSHIP,FRIENDSHIP BAP FELLOWSHIP,,FRIENDSHIP BAP FELLOWSHIP,FRIENDSHIP BAP FELLOWSHIP,
18511,20663,100.0,0,51.22950819672132,1,93.49726775956285,1,27.32103825136612,review,0,unresolved,2012,CHEROKEE,BROOMTOWN FIRE DEPT.,BROOMTOWN FIRE DEPARTMENT,,BROOMTOWN FIRE DEPT.,BROOMTOWN FIRE DEPARTMENT,
18519,20679,100.0,0,51.131541725601124,1,93.48420556341348,1,93.48420556341348,review,0,unresolved,2012,CHEROKEE,SAND ROCK TOWN HALL,SAND ROCK TOWN HALL,,SAND ROCK TOWN HALL,SAND ROCK TOWN HALL,
18518,20676,100.0,0,51.075268817204304,1,93.47670250896059,1,30.606288428475693,review,0,unresolved,2012,CHEROKEE,NEW HOPE METHODIST,NEW HOPE METHODIST,,NEW HOPE METHODIST,NEW HOPE METHODIST,
18525,20672,100.0,0,51.02040816326531,1,93.46938775510205,1,26.201058201058203,review,0,unresolved,2012,CHEROKEE,MELROSE BAPTIST CHURCH,MELROSE BAPTIST CHURCH,,MELROSE BAPTIST CHURCH,MELROSE BAPTIST CHURCH,
18523,20680,100.0,0,50.920245398773,1,93.4560327198364,1,15.47055214723926,review,0,unresolved,2012,CHEROKEE,SHADY GROVE CHURCH,SHADY GROVE CHURCH,,SHADY GROVE CHURCH,SHADY GROVE CHURCH,
18512,20684,100.0,0,50.85910652920962,1,93.44788087056129,1,14.9950744558992,review,0,unresolved,2012,CHEROKEE,THE VALLEY CHURCH,THE VALLEY CHURCH,,THE VALLEY CHURCH,THE VALLEY CHURCH,
18522,20667,100.0,0,50.75757575757576,1,93.43434343434343,1,40.58510272795987,review,0,unresolved,2012,CHEROKEE,EBENEZER FELLOWSHIP HALL,EBENEZER FELLOWSHIP HALL,,EBENEZER FELLOWSHIP HALL,EBENEZER FELLOWSHIP HALL,
18520,20671,100.0,0,50.728155339805824,1,93.43042071197411,1,93.43042071197411,review,0,unresolved,2012,CHEROKEE,LEESBURG V.F.D.,LEESBURG V F D,,LEESBURG V.F.D.,LEESBURG V F D,
18530,20670,100.0,0,50.63752276867031,1,93.41833636915605,1,16.962537947783858,review,0,unresolved,2012,CHEROKEE,GOSHEN METHODIST CHURCH,GOSHEN METHODIST CHURCH,,GOSHEN METHODIST CHURCH,GOSHEN METHODIST CHURCH,
18531,20682,100.0,0,50.62713797035347,1,93.41695172938047,1,24.731004457344255,review,0,unresolved,2012,CHEROKEE,SPRING GARDEN FIRE STA.,SPRING GARDEN FIRE STA,,SPRING GARDEN FIRE STA.,SPRING GARDEN FIRE STA,
18516,20666,100.0,0,50.583657587548636,1,93.4111543450065,1,26.95512321660182,review,0,unresolved,2012,CHEROKEE,DANIELS CHAPEL FELLOWSHIP,DANIELS CHAPEL FELLOWSHIP,,DANIELS CHAPEL FELLOWSHIP,DANIELS CHAPEL FELLOWSHIP,
18540,20689,100.0,0,52.23628691983122,1,93.63150492264417,1,11.475246132208156,review,0,unresolved,2012,CHILTON,CANE CREEK GAP OF MT FIRE,CANE CREEK GAP OF MOUNT FIRE,,CANE CREEK GAP OF MT FIRE,CANE CREEK GAP OF MOUNT FIRE,
18548,20688,100.0,0,52.17807563427477,1,93.62374341790331,1,93.62374341790331,review,0,unresolved,2012,CHILTON,AMERICAN LEGION,AMERICAN LEGION,,AMERICAN LEGION,AMERICAN LEGION,
18539,20701,100.0,0,52.02578268876612,1,93.60343769183548,1,10.712768569674637,review,0,unresolved,2012,CHILTON,PROVIDENCE EAST CHILTON FIRE,PROVIDENCE EAST CHILTON FIRE,,PROVIDENCE EAST CHILTON FIRE,PROVIDENCE EAST CHILTON FIRE,
18546,20691,100.0,0,51.83553597650514,1,93.57807146353403,1,6.7965072177239705,review,0,unresolved,2012,CHILTON,COLLINS CHAPEL FIRE STATION,COLLINS CHAPEL FIRE STATION,,COLLINS CHAPEL FIRE STATION,COLLINS CHAPEL FIRE STATION,
18545,20704,100.0,0,51.74563591022444,1,93.56608478802993,1,36.29015696053983,review,0,unresolved,2012,CHILTON,THORSBY TOWN HALL,THORSBY TOWN HALL,,THORSBY TOWN HALL,THORSBY TOWN HALL,
18544,20699,100.0,0,51.697530864197525,1,93.559670781893,1,12.093415637860076,review,0,unresolved,2012,CHILTON,MARS HILL WEST CHILTON FIRE,MARS HILL WEST CHILTON FIRE,,MARS HILL WEST CHILTON FIRE,MARS HILL WEST CHILTON FIRE,
18535,20703,100.0,0,51.43678160919541,1,93.5249042145594,1,13.007279693486595,review,0,unresolved,2012,CHILTON,SOUTH CHILTON FIRE,SOUTH CHILTON FIRE,,SOUTH CHILTON FIRE,SOUTH CHILTON FIRE,
18536,20694,100.0,0,51.34228187919463,1,93.51230425055928,1,18.809752088754962,review,0,unresolved,2012,CHILTON,FAIRVIEW FIRE STATION,FAIRVIEW FIRE STATION,,FAIRVIEW FIRE STATION,FAIRVIEW FIRE STATION,
18542,20696,100.0,0,51.33483435188164,1,93.51131124691756,1,39.740601290371416,review,0,unresolved,2012,CHILTON,JEMISON CITY HALL,JEMISON CITY HALL,,JEMISON CITY HALL,JEMISON CITY HALL,
18550,20690,100.0,0,51.267175572519086,1,93.50229007633588,1,93.50229007633588,review,0,unresolved,2012,CHILTON,CLANTON FACILITY BUILDING,CLANTON FACILITY BUILDING,,CLANTON FACILITY BUILDING,CLANTON FACILITY BUILDING,
18547,20695,100.0,0,51.252408477842,1,93.50032113037894,1,12.974293904788766,review,0,unresolved,2012,CHILTON,ISABELLA FIRE STATION,ISABELLA FIRE STATION,,ISABELLA FIRE STATION,ISABELLA FIRE STATION,
18538,20706,100.0,0,51.25191619826265,1,93.50025549310169,1,22.233383601081798,review,0,unresolved,2012,CHILTON,VERBENA FIRE STATION,VERBENA FIRE STATION,,VERBENA FIRE STATION,VERBENA FIRE STATION,
18537,20693,100.0,0,51.240694789081886,1,93.49875930521092,1,20.7065227845423,review,0,unresolved,2012,CHILTON,ENTERPRISE FIRE STATION,ENTERPRISE FIRE STATION,,ENTERPRISE FIRE STATION,ENTERPRISE FIRE STATION,
18549,20697,100.0,0,51.20681495504022,1,93.49424199400536,1,11.222274806751855,review,0,unresolved,2012,CHILTON,LIBRARY,LIBRARY,,LIBRARY,LIBRARY,
