session_year,people_id,name,normalized_name,first_name,middle_name,last_name,suffix,party,party_id,role,role_id,district,source_archive,source_member
2022,16874,Shay Shelnutt,SHAY SHELNUTT,Shay,,Shelnutt,,R,2,Sen,2,SD-017,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/16874.json
2022,16875,Tim Melson,TIM MELSON,Tim,,Melson,,R,2,Sen,2,SD-001,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/16875.json
2022,16876,Larry Stutts,LARRY STUTTS,Larry,,Stutts,,R,2,Sen,2,SD-006,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/16876.json
2022,17025,Corey Harbison,COREY HARBISON,Corey,,Harbison,,R,2,Rep,1,HD-012,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17025.json
2022,17026,Phillip Pettus,PHILLIP PETTUS,Phillip,,Pettus,,R,2,Rep,1,HD-001,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17026.json
2022,17027,Ritchie Whorton,RITCHIE WHORTON,Ritchie,,Whorton,,R,2,Rep,1,HD-022,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17027.json
2022,17589,David Faulkner,DAVID FAULKNER,David,,Faulkner,,R,2,Rep,1,HD-046,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17589.json
2022,17591,Danny Garrett,DANNY GARRETT,Danny,,Garrett,,R,2,Rep,1,HD-044,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17591.json
2022,17592,James Hanes,JAMES HANES,James,T.,Hanes,Jr.,R,2,Rep,1,HD-023,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17592.json
2022,17593,Jim Hill,JIM HILL,Jim,,Hill,,R,2,Rep,1,HD-050,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17593.json
2022,17594,Reed Ingram,REED INGRAM,Reed,,Ingram,,R,2,Rep,1,HD-075,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17594.json
2022,17595,Nathaniel Ledbetter,NATHANIEL LEDBETTER,Nathaniel,,Ledbetter,,R,2,Rep,1,HD-024,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17595.json
2022,17596,Chris Sells,CHRIS SELLS,Chris,,Sells,,R,2,Rep,1,HD-090,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17596.json
2022,17597,Kyle South,KYLE SOUTH,Kyle,,South,,R,2,Rep,1,HD-016,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17597.json
2022,17598,Jack Williams,JACK WILLIAMS,Jack,W.,Williams,,R,2,Sen,2,SD-034,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17598.json
2022,17603,Chris Pringle,CHRIS PRINGLE,Chris,,Pringle,,R,2,Rep,1,HD-101,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17603.json
2022,17622,Bob Fincher,BOB FINCHER,Bob,,Fincher,,R,2,Rep,1,HD-037,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17622.json
2022,17624,Barbara Drummond,BARBARA DRUMMOND,Barbara,,Drummond,,D,1,Rep,1,HD-103,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17624.json
2022,17625,Kelvin Lawrence,KELVIN LAWRENCE,Kelvin,J.,Lawrence,,D,1,Rep,1,HD-069,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17625.json
2022,17632,Timothy Wadsworth,TIMOTHY WADSWORTH,Timothy,R.,Wadsworth,,R,2,Rep,1,HD-014,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17632.json
2022,17633,Rich Wingo,RICH WINGO,Rich,,Wingo,,R,2,Rep,1,HD-062,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17633.json
2022,17634,Arnold Mooney,ARNOLD MOONEY,Arnold,,Mooney,,R,2,Rep,1,HD-043,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17634.json
2022,17641,Louise Alexander,LOUISE ALEXANDER,Louise,,Alexander,,D,1,Rep,1,HD-056,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17641.json
2022,17642,Anthony Daniels,ANTHONY DANIELS,Anthony,,Daniels,,D,1,Rep,1,HD-053,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17642.json
2022,17874,Chris Blackshear,CHRIS BLACKSHEAR,Chris,,Blackshear,,R,2,Rep,1,HD-080,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17874.json
2022,17899,Danny Crawford,DANNY CRAWFORD,Danny,,Crawford,,R,2,Rep,1,HD-005,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/17899.json
2022,19256,Corley Ellis,CORLEY ELLIS,Corley,,Ellis,,R,2,Rep,1,HD-041,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/19256.json
2022,19257,Joe Lovvorn,JOE LOVVORN,Joe,,Lovvorn,,R,2,Rep,1,HD-079,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/19257.json
2022,19353,Rolanda Hollis,ROLANDA HOLLIS,Rolanda,,Hollis,,D,1,Rep,1,HD-058,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/19353.json
2022,19368,Prince Chestnut,PRINCE CHESTNUT,Prince,,Chestnut,,D,1,Rep,1,HD-067,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/19368.json
2022,19618,Rex Reynolds,REX REYNOLDS,Rex,,Reynolds,,R,2,Rep,1,HD-021,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/19618.json
2022,20421,Wes Kitchens,WES KITCHENS,Wes,,Kitchens,,R,2,Rep,1,HD-027,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/20421.json
2022,21169,Chris Elliott,CHRIS ELLIOTT,Chris,,Elliott,,R,2,Sen,2,SD-032,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21169.json
2022,21247,Will Dismukes,WILL DISMUKES,Will,,Dismukes,,R,2,Rep,1,HD-088,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21247.json
2022,21248,Craig Lipscomb,CRAIG LIPSCOMB,Craig,,Lipscomb,,R,2,Rep,1,HD-030,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21248.json
2022,21249,Scott Stadthagen,SCOTT STADTHAGEN,Scott,,Stadthagen,,R,2,Rep,1,HD-009,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21249.json
2022,21250,Shane Stringer,SHANE STRINGER,Shane,,Stringer,,R,2,Rep,1,HD-102,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21250.json
2022,21254,Randy Price,RANDY PRICE,Randy,,Price,,R,2,Sen,2,SD-013,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21254.json
2022,21283,Andrew Jones,ANDREW JONES,Andrew,,Jones,,R,2,Sen,2,SD-010,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21283.json
2022,21284,Dan Roberts,DAN ROBERTS,Dan,,Roberts,,R,2,Sen,2,SD-015,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21284.json
2022,21285,David Wheeler,DAVID WHEELER,David,,Wheeler,,R,2,Rep,1,HD-047,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21285.json
2022,21287,Chip Brown,CHIP BROWN,Chip,,Brown,,R,2,Rep,1,HD-105,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21287.json
2022,21288,Tracy Estes,TRACY ESTES,Tracy,,Estes,,R,2,Rep,1,HD-017,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21288.json
2022,21289,Matt Simpson,MATT SIMPSON,Matt,,Simpson,,R,2,Rep,1,HD-096,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21289.json
2022,21291,Andrew Sorrell,ANDREW SORRELL,Andrew,,Sorrell,,R,2,Rep,1,HD-003,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21291.json
2022,21297,Brett Easterbrook,BRETT EASTERBROOK,Brett,,Easterbrook,,R,2,Rep,1,HD-065,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21297.json
2022,21298,Jeremy Gray,JEREMY GRAY,Jeremy,,Gray,,D,1,Rep,1,HD-083,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21298.json
2022,21299,Kirk Hatcher,KIRK HATCHER,Kirk,,Hatcher,,D,1,Sen,2,SD-026,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21299.json
2022,21300,Gil Isbell,GIL ISBELL,Gil,F.,Isbell,,R,2,Rep,1,HD-028,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21300.json
2022,21301,Sam Jones,SAM JONES,Sam,,Jones,,D,1,Rep,1,HD-099,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21301.json
2022,21302,Jamie Kiel,JAMIE KIEL,Jamie,,Kiel,,R,2,Rep,1,HD-018,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21302.json
2022,21303,Rhett Marques,RHETT MARQUES,Rhett,,Marques,,R,2,Rep,1,HD-091,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21303.json
2022,21304,Parker Moore,PARKER MOORE,Parker,Duncan,Moore,,R,2,Rep,1,HD-004,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21304.json
2022,21305,TaShina Morris,TASHINA MORRIS,TaShina,,Morris,,D,1,Rep,1,HD-077,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21305.json
2022,21306,Ed Oliver,ED OLIVER,Ed,,Oliver,,R,2,Rep,1,HD-081,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21306.json
2022,21307,Proncey Robertson,PRONCEY ROBERTSON,Proncey,,Robertson,,R,2,Rep,1,HD-007,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21307.json
2022,21308,Ginny Shaver,GINNY SHAVER,Ginny,,Shaver,,R,2,Rep,1,HD-039,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21308.json
2022,21309,Jeff Sorrells,JEFF SORRELLS,Jeff,,Sorrells,,R,2,Rep,1,HD-087,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21309.json
2022,21310,Rodney Sullivan,RODNEY SULLIVAN,Rodney,,Sullivan,,R,2,Rep,1,HD-061,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21310.json
2022,21311,Andy Whitt,ANDY WHITT,Andy,,Whitt,,R,2,Rep,1,HD-006,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21311.json
2022,21312,Debbie Wood,DEBBIE WOOD,Debbie,Hamby,Wood,,R,2,Rep,1,HD-038,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21312.json
2022,21313,Will Barfoot,WILL BARFOOT,Will,,Barfoot,,R,2,Sen,2,SD-025,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21313.json
2022,21315,Sam Givhan,SAM GIVHAN,Sam,,Givhan,,R,2,Sen,2,SD-007,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21315.json
2022,21316,Garlan Gudger,GARLAN GUDGER,Garlan,,Gudger,,R,2,Sen,2,SD-004,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21316.json
2022,21317,Malika Sanders-Fortier,MALIKA SANDERS FORTIER,Malika,,Sanders-Fortier,,D,1,Sen,2,SD-023,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21317.json
2022,21318,Neil Rafferty,NEIL RAFFERTY,Neil,,Rafferty,,D,1,Rep,1,HD-054,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21318.json
2022,21322,Wes Allen,WES ALLEN,Wes,,Allen,,R,2,Rep,1,HD-089,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21322.json
2022,21416,Charlotte Meadows,CHARLOTTE MEADOWS,Charlotte,,Meadows,,R,2,Rep,1,HD-074,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21416.json
2022,21548,Van Smith,VAN SMITH,Ivan,,Smith,,R,2,Rep,1,HD-042,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/21548.json
2022,22671,Russell Bedsole,RUSSELL BEDSOLE,Russell,,Bedsole,,R,2,Rep,1,HD-049,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/22671.json
2022,22761,Ben Robbins,BEN ROBBINS,Ben,,Robbins,,R,2,Rep,1,HD-033,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/22761.json
2022,22952,Kenyatte Hassell,KENYATTE HASSELL,Kenyatte,,Hassell,,D,1,Rep,1,HD-078,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/22952.json
2022,22953,Kenneth Paschal,KENNETH PASCHAL,Kenneth,,Paschal,,R,2,Rep,1,HD-073,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/22953.json
2022,22964,Cynthia Almond,CYNTHIA ALMOND,Cynthia,,Almond,,R,2,Rep,1,HD-003,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/22964.json
2022,23107,Patrice McClammy,PATRICE MCCLAMMY,Patrice,,McClammy,,D,1,Rep,1,HD-076,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/23107.json
2022,3357,Laura Hall,LAURA HALL,Laura,,Hall,,D,1,Rep,1,HD-019,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3357.json
2022,3358,Artis McCampbell,ARTIS MCCAMPBELL,Artis,,McCampbell,,D,1,Rep,1,HD-071,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3358.json
2022,3360,Barbara Boyd,BARBARA BOYD,Barbara,Bigsby,Boyd,,D,1,Rep,1,HD-032,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3360.json
2022,3370,Pebblin Warren,PEBBLIN WARREN,Pebblin,W.,Warren,,D,1,Rep,1,HD-082,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3370.json
2022,3371,Ralph Howard,RALPH HOWARD,Ralph,A.,Howard,,D,1,Rep,1,HD-072,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3371.json
2022,3374,Christopher England,CHRISTOPHER ENGLAND,Christopher,John,England,,D,1,Rep,1,HD-070,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3374.json
2022,3382,Thomas Jackson,THOMAS JACKSON,Thomas,E.,Jackson,,D,1,Rep,1,HD-068,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3382.json
2022,3386,William Beasley,WILLIAM BEASLEY,William,M.,Beasley,,D,1,Sen,2,SD-028,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3386.json
2022,3387,Stephen Hurst,STEPHEN HURST,Stephen,W.,Hurst,,R,2,Rep,1,HD-035,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3387.json
2022,3389,Mary Moore,MARY MOORE,Mary,,Moore,,D,1,Rep,1,HD-059,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3389.json
2022,3391,Merika Coleman-Evans,MERIKA COLEMAN EVANS,Merika,,Coleman-Evans,,D,1,Rep,1,HD-057,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3391.json
2022,3411,Mac McCutcheon,MAC MCCUTCHEON,Mac,,McCutcheon,,R,2,Rep,1,HD-025,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3411.json
2022,3415,Victor Gaston,VICTOR GASTON,Victor,,Gaston,,R,2,Rep,1,HD-100,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3415.json
2022,3416,Mike Ball,MIKE BALL,Mike,,Ball,,R,2,Rep,1,HD-010,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3416.json
2022,3419,Dickie Drake,DICKIE DRAKE,Dickie,,Drake,,R,2,Rep,1,HD-045,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3419.json
2022,3420,Gerald Allen,GERALD ALLEN,Gerald,,Allen,,R,2,Sen,2,SD-021,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3420.json
2022,3423,Harry Shiver,HARRY SHIVER,Harry,,Shiver,,R,2,Rep,1,HD-064,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3423.json
2022,3424,Joe Faust,JOE FAUST,Joe,,Faust,Sr.,R,2,Rep,1,HD-094,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3424.json
2022,3426,Alan Baker,ALAN BAKER,Alan,,Baker,,R,2,Rep,1,HD-066,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3426.json
2022,3427,Steve McMillan,STEVE MCMILLAN,Steve,,McMillan,,R,2,Rep,1,HD-095,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3427.json
2022,3429,Jim McClendon,JIM MCCLENDON,Jim,,McClendon,,R,2,Sen,2,SD-011,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3429.json
2022,3430,Randy Wood,RANDY WOOD,Randy,,Wood,,R,2,Rep,1,HD-036,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3430.json
2022,3432,Steve Clouse,STEVE CLOUSE,Steve,,Clouse,,R,2,Rep,1,HD-093,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3432.json
2022,3435,Howard Sanderford,HOWARD SANDERFORD,Howard,,Sanderford,,R,2,Rep,1,HD-020,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3435.json
2022,3445,Allen Treadaway,ALLEN TREADAWAY,Allen,,Treadaway,,R,2,Rep,1,HD-051,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3445.json
2022,3454,John Rogers,JOHN ROGERS,John,W.,Rogers,Jr.,D,1,Rep,1,HD-052,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3454.json
2022,3456,Roderick Scott,RODERICK SCOTT,Roderick,,Scott,,D,1,Rep,1,HD-055,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3456.json
2022,3459,K.L. Brown,K L BROWN,K.L.,,Brown,,R,2,Rep,1,HD-040,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3459.json
2022,3461,J.T. Waggoner,J T WAGGONER,J. T.,,Waggoner,,R,2,Sen,2,SD-016,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3461.json
2022,3462,Del Marsh,DEL MARSH,Del,,Marsh,,R,2,Sen,2,SD-012,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3462.json
2022,3465,Rodger Smitherman,RODGER SMITHERMAN,Rodger,M.,Smitherman,,D,1,Sen,2,SD-018,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3465.json
2022,3479,Linda Coleman-Madison,LINDA COLEMAN MADISON,Linda,,Coleman-Madison,,D,1,Sen,2,SD-020,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3479.json
2022,3480,Priscilla Dunn,PRISCILLA DUNN,Priscilla,,Dunn,,D,1,Sen,2,SD-019,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3480.json
2022,3481,Arthur Orr,ARTHUR ORR,Arthur,,Orr,,R,2,Sen,2,SD-003,AL_2022-2022_Regular_Session_JSON_20220407_7dc12ea62a642080f5e7d5407a5ef9ca.zip,AL/2022-2022_Regular_Session/people/3481.json
