rollcall_id,session,session_year,bill_type,bill_number,motion_type,count_valid,act_id,act_citation,act_number,title,act_match_count,act_link_status,analytical_eligibility
JRC-77F5C527E77F079A,1998_RegularSession,1998,HB,282.0,final_passage,True,ALACT-CE78104D65F91105,98-541,541.0,,1,unique_act_match,True
JRC-C941E0A661D2726E,1998_RegularSession,1998,HB,283.0,budget_isolation_resolution,True,ALACT-3876FDFF80AFB88A,98-525,525.0,,1,unique_act_match,True
JRC-77AA5A33F5728DF7,1998_RegularSession,1998,HB,283.0,substitute,True,ALACT-3876FDFF80AFB88A,98-525,525.0,,1,unique_act_match,True
JRC-DE0C0FB15F012E26,1998_RegularSession,1998,HB,283.0,final_passage,True,ALACT-3876FDFF80AFB88A,98-525,525.0,,1,unique_act_match,True
JRC-5D9E08132D6C79CC,1998_RegularSession,1998,HB,284.0,budget_isolation_resolution,True,ALACT-CE18B6B61FA2E76B,98-353,353.0,,1,unique_act_match,True
JRC-594CCBF44D1200CA,1998_RegularSession,1998,HB,284.0,budget_isolation_resolution,True,ALACT-CE18B6B61FA2E76B,98-353,353.0,,1,unique_act_match,True
JRC-D2FE3825D987C9C4,1998_RegularSession,1998,HB,285.0,budget_isolation_resolution,True,ALACT-B150438EE6CCC4F3,98-360,360.0,,1,unique_act_match,True
JRC-1125E40A0155E7E3,1998_RegularSession,1998,,,substitute,True,,,,,0,no_act_match,False
JRC-835C760C5AB9C6A0,1998_RegularSession,1998,HB,285.0,final_passage,True,ALACT-B150438EE6CCC4F3,98-360,360.0,,1,unique_act_match,True
JRC-1D0055784D8704F5,1998_RegularSession,1998,HB,285.0,final_passage,True,ALACT-B150438EE6CCC4F3,98-360,360.0,,1,unique_act_match,True
JRC-04E2507304563F66,1998_RegularSession,1998,HB,286.0,budget_isolation_resolution,True,ALACT-3F29FCBEB0307277,98-356,356.0,,1,unique_act_match,True
JRC-C5F2B010598A6771,1998_RegularSession,1998,HB,286.0,substitute,True,ALACT-3F29FCBEB0307277,98-356,356.0,,1,unique_act_match,True
JRC-9A9280E5644BFA33,1998_RegularSession,1998,HB,286.0,final_passage,True,ALACT-3F29FCBEB0307277,98-356,356.0,,1,unique_act_match,True
JRC-F9CEC9E4251E159B,1998_RegularSession,1998,HB,287.0,budget_isolation_resolution,False,ALACT-8E49F9108E0BDCC4,98-544,544.0,,1,unique_act_match,False
JRC-ED543AE7A4A91F29,1998_RegularSession,1998,HB,287.0,substitute,True,ALACT-8E49F9108E0BDCC4,98-544,544.0,,1,unique_act_match,True
JRC-49D6A6303B384A42,1998_RegularSession,1998,HB,287.0,amendment_or_concurrence,True,ALACT-8E49F9108E0BDCC4,98-544,544.0,,1,unique_act_match,True
JRC-5A49EE324C27B8E6,1998_RegularSession,1998,HB,287.0,final_passage,True,ALACT-8E49F9108E0BDCC4,98-544,544.0,,1,unique_act_match,True
JRC-4F9898B54C05299B,1998_RegularSession,1998,HB,337.0,budget_isolation_resolution,True,ALACT-A8E5275F74FFDE10,98-559,559.0,,1,unique_act_match,True
JRC-3FFE01FADCCDF709,1998_RegularSession,1998,HB,337.0,budget_isolation_resolution,True,ALACT-A8E5275F74FFDE10,98-559,559.0,,1,unique_act_match,True
JRC-713D4FB4ED7460FD,1998_RegularSession,1998,HB,337.0,final_passage,True,ALACT-A8E5275F74FFDE10,98-559,559.0,,1,unique_act_match,True
JRC-4982FBF0ADD3E3D0,1998_RegularSession,1998,HB,481.0,budget_isolation_resolution,True,ALACT-93F8BC76B825203E,98-560,560.0,,1,unique_act_match,True
JRC-5D296BD97A1B0AFC,1998_RegularSession,1998,HB,481.0,budget_isolation_resolution,True,ALACT-93F8BC76B825203E,98-560,560.0,,1,unique_act_match,True
JRC-965AC258F8F26C28,1998_RegularSession,1998,HB,343.0,budget_isolation_resolution,True,ALACT-DF71D42F14F48B51,98-670,670.0,,1,unique_act_match,True
JRC-85A226EFEB173AFC,1998_RegularSession,1998,,,substitute,True,,,,,0,no_act_match,False
JRC-08FE1A9F832DD05B,1998_RegularSession,1998,HB,343.0,final_passage,True,ALACT-DF71D42F14F48B51,98-670,670.0,,1,unique_act_match,True
JRC-CE5B35BCDFF3A1E5,1998_RegularSession,1998,HB,344.0,budget_isolation_resolution,True,ALACT-9C7292CC9FBE4677,98-562,562.0,,1,unique_act_match,True
JRC-1A311FB3F515188E,1998_RegularSession,1998,HB,344.0,budget_isolation_resolution,True,ALACT-9C7292CC9FBE4677,98-562,562.0,,1,unique_act_match,True
JRC-E9D0F5225495F995,1998_RegularSession,1998,HB,344.0,final_passage,True,ALACT-9C7292CC9FBE4677,98-562,562.0,,1,unique_act_match,True
JRC-1F88056E152870DD,1998_RegularSession,1998,HB,344.0,final_passage,True,ALACT-9C7292CC9FBE4677,98-562,562.0,,1,unique_act_match,True
JRC-87B9C07D3F60A947,1998_RegularSession,1998,HB,346.0,budget_isolation_resolution,False,ALACT-6202A765F247258A,98-526,526.0,,1,unique_act_match,False
JRC-48A8BB7B2E45061D,1998_RegularSession,1998,HB,346.0,budget_isolation_resolution,True,ALACT-6202A765F247258A,98-526,526.0,,1,unique_act_match,True
JRC-616DEB19D0827D28,1998_RegularSession,1998,HB,346.0,amendment_or_concurrence,True,ALACT-6202A765F247258A,98-526,526.0,,1,unique_act_match,True
JRC-734C8BA385B273D4,1998_RegularSession,1998,HB,346.0,amendment_or_concurrence,False,ALACT-6202A765F247258A,98-526,526.0,,1,unique_act_match,False
JRC-6D6EE30F45D4E7E8,1998_RegularSession,1998,HB,346.0,final_passage,True,ALACT-6202A765F247258A,98-526,526.0,,1,unique_act_match,True
JRC-7A4847102D685C77,1998_RegularSession,1998,HB,349.0,budget_isolation_resolution,True,ALACT-19A2FECBE9709D19,98-555,555.0,,1,unique_act_match,True
JRC-9FB30354C68E5D45,1998_RegularSession,1998,HB,349.0,budget_isolation_resolution,True,ALACT-19A2FECBE9709D19,98-555,555.0,,1,unique_act_match,True
JRC-47850A065BB333A3,1998_RegularSession,1998,HB,351.0,budget_isolation_resolution,True,ALACT-0F39D0ACD808035F,98-553,553.0,,1,unique_act_match,True
JRC-77014589CB89F7CD,1998_RegularSession,1998,HB,351.0,budget_isolation_resolution,True,ALACT-0F39D0ACD808035F,98-553,553.0,,1,unique_act_match,True
JRC-932CAA2A5FE0F202,1998_RegularSession,1998,HB,351.0,final_passage,True,ALACT-0F39D0ACD808035F,98-553,553.0,,1,unique_act_match,True
JRC-88AB797E0DEE2329,1998_RegularSession,1998,HB,352.0,budget_isolation_resolution,True,ALACT-12C87AB8459FD279,98-552,552.0,,1,unique_act_match,True
JRC-EEB102DFE2C6AD6D,1998_RegularSession,1998,HB,352.0,budget_isolation_resolution,True,ALACT-12C87AB8459FD279,98-552,552.0,,1,unique_act_match,True
JRC-E4AC93333BAB618D,1998_RegularSession,1998,HB,352.0,budget_isolation_resolution,True,ALACT-12C87AB8459FD279,98-552,552.0,,1,unique_act_match,True
JRC-D3453FAD76B6A577,1998_RegularSession,1998,HB,352.0,amendment_or_concurrence,True,ALACT-12C87AB8459FD279,98-552,552.0,,1,unique_act_match,True
JRC-B62151BF7398374C,1998_RegularSession,1998,HB,353.0,budget_isolation_resolution,True,ALACT-AD6BE41815DC4A63,98-530,530.0,,1,unique_act_match,True
JRC-49EA623A628B9FCD,1998_RegularSession,1998,HB,354.0,budget_isolation_resolution,True,ALACT-434F7C9B6F75859B,98-527,527.0,,1,unique_act_match,True
JRC-BB2DC9399C464618,1998_RegularSession,1998,HB,354.0,budget_isolation_resolution,True,ALACT-434F7C9B6F75859B,98-527,527.0,,1,unique_act_match,True
JRC-3EF1DD30FA52005E,1998_RegularSession,1998,HB,354.0,final_passage,True,ALACT-434F7C9B6F75859B,98-527,527.0,,1,unique_act_match,True
JRC-41893C4A4EAC99D1,1998_RegularSession,1998,HB,356.0,budget_isolation_resolution,True,ALACT-88AA9FE4B473407B,98-528,528.0,,1,unique_act_match,True
JRC-8AA722238D531C74,1998_RegularSession,1998,HB,356.0,budget_isolation_resolution,True,ALACT-88AA9FE4B473407B,98-528,528.0,,1,unique_act_match,True
JRC-4BFD363E03CD233B,1998_RegularSession,1998,HB,267.0,budget_isolation_resolution,False,ALACT-55FB62B7F451B5C3,98-669,669.0,,1,unique_act_match,False
JRC-95545FABBC0B2BDE,1998_RegularSession,1998,,,substitute,True,,,,,0,no_act_match,False
JRC-DFF5E685B7046DF9,1998_RegularSession,1998,HB,267.0,final_passage,True,ALACT-55FB62B7F451B5C3,98-669,669.0,,1,unique_act_match,True
JRC-A09C27154D5C91E2,1998_RegularSession,1998,HB,494.0,budget_isolation_resolution,True,ALACT-8F0F78AA6B79E114,98-357,357.0,,1,unique_act_match,True
JRC-D33B750183C6F4ED,1998_RegularSession,1998,,,substitute,True,,,,,0,no_act_match,False
JRC-4DDC1D35B94EF0D3,1998_RegularSession,1998,HB,494.0,amendment_or_concurrence,True,ALACT-8F0F78AA6B79E114,98-357,357.0,,1,unique_act_match,True
JRC-FCB7EF56F81FEDEC,1998_RegularSession,1998,HB,494.0,final_passage,False,ALACT-8F0F78AA6B79E114,98-357,357.0,,1,unique_act_match,False
JRC-739937158F6D2CD2,1998_RegularSession,1998,HB,96.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-56847767053DCBB5,1998_RegularSession,1998,HB,175.0,budget_isolation_resolution,True,ALACT-8391B51ECA8CD7B0,98-62,62.0,,1,unique_act_match,True
JRC-73A0040B5FC524A5,1998_RegularSession,1998,HB,175.0,budget_isolation_resolution,True,ALACT-8391B51ECA8CD7B0,98-62,62.0,,1,unique_act_match,True
JRC-2C7A7DD9A8CE4B68,1998_RegularSession,1998,HB,176.0,budget_isolation_resolution,True,ALACT-A96AF30B92EA562B,98-58,58.0,,1,unique_act_match,True
JRC-85108DE352FCD776,1998_RegularSession,1998,HB,176.0,budget_isolation_resolution,True,ALACT-A96AF30B92EA562B,98-58,58.0,,1,unique_act_match,True
JRC-EEC9EAA5C5BC0438,1998_RegularSession,1998,HB,178.0,budget_isolation_resolution,True,ALACT-127F4B4524E66106,98-59,59.0,,1,unique_act_match,True
JRC-5A10D81A2B301BD9,1998_RegularSession,1998,HB,178.0,budget_isolation_resolution,True,ALACT-127F4B4524E66106,98-59,59.0,,1,unique_act_match,True
JRC-A409568B3701BCEE,1998_RegularSession,1998,HB,167.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-45993686F03ABDF5,1998_RegularSession,1998,HB,167.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-FA79E5BAFABD6A23,1998_RegularSession,1998,HB,51.0,budget_isolation_resolution,True,ALACT-93FA0C28940D3806,98-280,280.0,,1,unique_act_match,True
JRC-0B89EF8002623F98,1998_RegularSession,1998,HB,51.0,budget_isolation_resolution,True,ALACT-93FA0C28940D3806,98-280,280.0,,1,unique_act_match,True
JRC-3ECA4BEE2F88004C,1998_RegularSession,1998,HB,234.0,budget_isolation_resolution,True,ALACT-EB230763263E6F0A,98-385,385.0,,1,unique_act_match,True
JRC-E36F37EF4FCBCDB4,1998_RegularSession,1998,,,substitute,True,,,,,0,no_act_match,False
JRC-E2F297B51028C3ED,1998_RegularSession,1998,HB,234.0,final_passage,True,ALACT-EB230763263E6F0A,98-385,385.0,,1,unique_act_match,True
JRC-A817F65EC1E5CD53,1998_RegularSession,1998,HB,166.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-F6EC963B982169FB,1998_RegularSession,1998,HB,96.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-6795C9B66C7E69D8,1998_RegularSession,1998,HB,96.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B2A286EE09458E72,1998_RegularSession,1998,HB,222.0,budget_isolation_resolution,True,ALACT-EA76490F05753D91,98-279,279.0,,1,unique_act_match,True
JRC-A0CD5C1D6A3AC7BD,1998_RegularSession,1998,HB,222.0,budget_isolation_resolution,True,ALACT-EA76490F05753D91,98-279,279.0,,1,unique_act_match,True
JRC-FA665CAA6A34974C,1998_RegularSession,1998,HB,67.0,budget_isolation_resolution,True,ALACT-B4A2BBC37C274ED4,98-676,676.0,,1,unique_act_match,True
JRC-8987ACFE2C6C363D,1998_RegularSession,1998,HB,67.0,budget_isolation_resolution,True,ALACT-B4A2BBC37C274ED4,98-676,676.0,,1,unique_act_match,True
JRC-DE1FA4620F5A7B31,1998_RegularSession,1998,HB,45.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-225467E57EF3FB65,1998_RegularSession,1998,HB,45.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-BBAA8E2CEF7A79FF,1998_RegularSession,1998,HB,30.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-8A05630AFA6D12F6,1998_RegularSession,1998,HB,30.0,budget_isolation_resolution,False,,,,,0,no_act_match,False
JRC-491DB123E09786B9,1998_RegularSession,1998,HB,164.0,budget_isolation_resolution,True,ALACT-01BDBE3417214ABD,98-101,101.0,,1,unique_act_match,True
JRC-97AF0218761971AE,1998_RegularSession,1998,HB,164.0,budget_isolation_resolution,True,ALACT-01BDBE3417214ABD,98-101,101.0,,1,unique_act_match,True
JRC-F9BED058A636F7E9,1998_RegularSession,1998,HB,77.0,budget_isolation_resolution,True,ALACT-7A57DEB7DC47825D,98-105,105.0,,1,unique_act_match,True
JRC-A4FE8B45E8E470C2,1998_RegularSession,1998,HB,77.0,budget_isolation_resolution,True,ALACT-7A57DEB7DC47825D,98-105,105.0,,1,unique_act_match,True
JRC-6E9574DD92688FEA,1998_RegularSession,1998,HB,27.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-9428D8E979F4A1B2,1998_RegularSession,1998,HB,27.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-14B7BDDA289A1537,1998_RegularSession,1998,HB,27.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-C7726BB2864D9FC1,1998_RegularSession,1998,HJR,15.0,budget_isolation_resolution,True,ALACT-62B52290DBCC2888,98-4,4.0,COMMENDING CARL L. LIMBAUGH ON HIS OUTSTAND¬ ING PROFESSIONAL ACHIEVEMENTS,1,unique_act_match,True
JRC-627E4FC1FBC7DF6E,1998_RegularSession,1998,HB,19.0,budget_isolation_resolution,True,ALACT-9E2CFA7AC464B23F,98-381,381.0,,1,unique_act_match,True
JRC-38129D04D994EAAC,1998_RegularSession,1998,HB,19.0,budget_isolation_resolution,True,ALACT-9E2CFA7AC464B23F,98-381,381.0,,1,unique_act_match,True
JRC-1EA4ECC214028296,1998_RegularSession,1998,HB,19.0,budget_isolation_resolution,True,ALACT-9E2CFA7AC464B23F,98-381,381.0,,1,unique_act_match,True
JRC-696AA35B46BAAAB9,1998_RegularSession,1998,HB,19.0,final_passage,True,ALACT-9E2CFA7AC464B23F,98-381,381.0,,1,unique_act_match,True
JRC-DA0C3DF3B5A025DA,1998_RegularSession,1998,HB,400.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-D7348F595A5493BE,1998_RegularSession,1998,HB,400.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-714288776D27F376,1998_RegularSession,1998,HJR,49.0,other_recorded_motion,True,,,,,0,no_act_match,False
JRC-96F518A98E124BA8,1998_RegularSession,1998,HB,31.0,budget_isolation_resolution,True,ALACT-6A8B7B3DAB91A29C,98-230,230.0,,1,unique_act_match,True
JRC-3AA94D2725FA8696,1998_RegularSession,1998,HB,31.0,budget_isolation_resolution,True,ALACT-6A8B7B3DAB91A29C,98-230,230.0,,1,unique_act_match,True
JRC-FCF89C12205E0521,1998_RegularSession,1998,HB,185.0,budget_isolation_resolution,True,ALACT-92136CCEADE2874A,98-100,100.0,,1,unique_act_match,True
JRC-BD7CD913324CD6E9,1998_RegularSession,1998,HB,185.0,budget_isolation_resolution,True,ALACT-92136CCEADE2874A,98-100,100.0,,1,unique_act_match,True
JRC-C223153D15DFE05A,1998_RegularSession,1998,HB,186.0,budget_isolation_resolution,True,ALACT-3A7F9DE9D491DB3C,98-98,98.0,,1,unique_act_match,True
JRC-7F7AE4508E5841F5,1998_RegularSession,1998,HB,186.0,budget_isolation_resolution,True,ALACT-3A7F9DE9D491DB3C,98-98,98.0,,1,unique_act_match,True
JRC-F355CA1670814A02,1998_RegularSession,1998,HB,213.0,budget_isolation_resolution,True,ALACT-89AEF5A8413E3D23,98-125,125.0,,1,unique_act_match,True
JRC-17E50A5CC176FD5E,1998_RegularSession,1998,HB,213.0,budget_isolation_resolution,True,ALACT-89AEF5A8413E3D23,98-125,125.0,,1,unique_act_match,True
JRC-4BD7A9A419127303,1998_RegularSession,1998,HB,221.0,budget_isolation_resolution,True,ALACT-87CE15995FE63382,98-131,131.0,,1,unique_act_match,True
JRC-E1DA96C10DEE204C,1998_RegularSession,1998,HB,221.0,budget_isolation_resolution,True,ALACT-87CE15995FE63382,98-131,131.0,,1,unique_act_match,True
JRC-A7782815F60CC00C,1998_RegularSession,1998,HB,320.0,budget_isolation_resolution,True,ALACT-97EB8A66961B72BA,98-99,99.0,,1,unique_act_match,True
JRC-A56164A0CB5D3181,1998_RegularSession,1998,HB,320.0,budget_isolation_resolution,True,ALACT-97EB8A66961B72BA,98-99,99.0,,1,unique_act_match,True
JRC-2B29E15BC1ABC8C8,1998_RegularSession,1998,HB,71.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-477BAA598BB3770C,1998_RegularSession,1998,HB,71.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-48572D65CEE4292B,1998_RegularSession,1998,HB,88.0,budget_isolation_resolution,True,ALACT-DD0725CAD41A2FF6,98-229,229.0,,1,unique_act_match,True
JRC-79AE2878B8CBEEB2,1998_RegularSession,1998,HB,88.0,budget_isolation_resolution,True,ALACT-DD0725CAD41A2FF6,98-229,229.0,,1,unique_act_match,True
JRC-72FB15D88F136641,1998_RegularSession,1998,HB,148.0,budget_isolation_resolution,True,ALACT-16F7B1A27AC0FE24,98-663,663.0,,1,unique_act_match,True
JRC-7D8C8031EFF886DA,1998_RegularSession,1998,HB,148.0,budget_isolation_resolution,True,ALACT-16F7B1A27AC0FE24,98-663,663.0,,1,unique_act_match,True
JRC-74F2683F8566DF95,1998_RegularSession,1998,HB,148.0,amendment_or_concurrence,False,ALACT-16F7B1A27AC0FE24,98-663,663.0,,1,unique_act_match,False
JRC-BB262943AE27CC4C,1998_RegularSession,1998,HB,148.0,final_passage,True,ALACT-16F7B1A27AC0FE24,98-663,663.0,,1,unique_act_match,True
JRC-75DFE093CF9C8115,1998_RegularSession,1998,HB,197.0,budget_isolation_resolution,False,ALACT-1CD7DB924C232162,98-132,132.0,,1,unique_act_match,False
JRC-59736E70490FCB52,1998_RegularSession,1998,HB,197.0,budget_isolation_resolution,True,ALACT-1CD7DB924C232162,98-132,132.0,,1,unique_act_match,True
JRC-E4FDD79F1D1B5778,1998_RegularSession,1998,HB,197.0,final_passage,True,ALACT-1CD7DB924C232162,98-132,132.0,,1,unique_act_match,True
JRC-38A232C0A8E3B0B5,1998_RegularSession,1998,HB,182.0,budget_isolation_resolution,True,ALACT-E0E04269530FD77B,98-606,606.0,,1,unique_act_match,True
JRC-A74DDB360841034A,1998_RegularSession,1998,HB,182.0,budget_isolation_resolution,True,ALACT-E0E04269530FD77B,98-606,606.0,,1,unique_act_match,True
JRC-0ECBDD4F048EBAE6,1998_RegularSession,1998,HB,312.0,budget_isolation_resolution,True,ALACT-37A0F2E29F8C7CED,98-338,338.0,,1,unique_act_match,True
JRC-27DF5C5642653783,1998_RegularSession,1998,HB,312.0,budget_isolation_resolution,True,ALACT-37A0F2E29F8C7CED,98-338,338.0,,1,unique_act_match,True
JRC-2DD080A1AD2F9C5E,1998_RegularSession,1998,HB,312.0,budget_isolation_resolution,True,ALACT-37A0F2E29F8C7CED,98-338,338.0,,1,unique_act_match,True
JRC-B8152D52A14AD1BB,1998_RegularSession,1998,HB,312.0,amendment_or_concurrence,False,ALACT-37A0F2E29F8C7CED,98-338,338.0,,1,unique_act_match,False
JRC-3E01161709531791,1998_RegularSession,1998,HB,312.0,amendment_or_concurrence,True,ALACT-37A0F2E29F8C7CED,98-338,338.0,,1,unique_act_match,True
JRC-308970AD052DF9D2,1998_RegularSession,1998,HB,312.0,amendment_or_concurrence,True,ALACT-37A0F2E29F8C7CED,98-338,338.0,,1,unique_act_match,True
JRC-8539167E4278AFC1,1998_RegularSession,1998,HJR,20.0,other_recorded_motion,True,ALACT-07C42325284A9973,98-8,8.0,COMMENDING PETER SPEARS FOR OUTSTANDING PROFESSIONAL ACHIEVEMENTS,1,unique_act_match,True
JRC-453CF702E5B7F58D,1998_RegularSession,1998,HB,133.0,budget_isolation_resolution,True,ALACT-C3C8DE75A2E0DC51,98-124,124.0,,1,unique_act_match,True
JRC-A8E7D3700ECFCB19,1998_RegularSession,1998,HB,133.0,budget_isolation_resolution,True,ALACT-C3C8DE75A2E0DC51,98-124,124.0,,1,unique_act_match,True
JRC-F6A85C381A4F1FFF,1998_RegularSession,1998,HB,392.0,budget_isolation_resolution,True,ALACT-EC6A484F20B279A2,98-120,120.0,,1,unique_act_match,True
JRC-25B11552F3AA7781,1998_RegularSession,1998,HB,392.0,budget_isolation_resolution,True,ALACT-EC6A484F20B279A2,98-120,120.0,,1,unique_act_match,True
JRC-E5868DE5E86F206C,1998_RegularSession,1998,HB,393.0,budget_isolation_resolution,True,ALACT-CA994F75A4E6AA88,98-121,121.0,,2,ambiguous_act_match,False
JRC-E5868DE5E86F206C,1998_RegularSession,1998,HB,393.0,budget_isolation_resolution,True,ALACT-FFD03C23C1980A72,98-361,361.0,,2,ambiguous_act_match,False
JRC-B2D169D64ADE7E59,1998_RegularSession,1998,HB,393.0,budget_isolation_resolution,True,ALACT-CA994F75A4E6AA88,98-121,121.0,,2,ambiguous_act_match,False
JRC-B2D169D64ADE7E59,1998_RegularSession,1998,HB,393.0,budget_isolation_resolution,True,ALACT-FFD03C23C1980A72,98-361,361.0,,2,ambiguous_act_match,False
JRC-15BA8808FE33F362,1998_RegularSession,1998,HB,189.0,budget_isolation_resolution,True,ALACT-09FCEFCA23B6223F,98-290,290.0,,1,unique_act_match,True
JRC-980881ADED6EE94B,1998_RegularSession,1998,HB,189.0,budget_isolation_resolution,True,ALACT-09FCEFCA23B6223F,98-290,290.0,,1,unique_act_match,True
JRC-14AF048AA045D3DE,1998_RegularSession,1998,HB,32.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-7DE0310AC8B6CC27,1998_RegularSession,1998,HB,32.0,budget_isolation_resolution,True,,,,,0,no_act_match,False
JRC-B8681AC55A0D7EDB,1998_RegularSession,1998,,,substitute,True,,,,,0,no_act_match,False
JRC-D87836DDF9729C51,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-D4E0BA74D525E832,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,False,,,,,0,no_act_match,False
JRC-2A519CFAE4EBC133,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-A141AFFE408F704D,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-A6905E40B0A0E010,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,False,,,,,0,no_act_match,False
JRC-A79A8697451093F0,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-2E980747C5F0C2A4,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-B53E610D9523BA83,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-1D79C6EA795A3FE2,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,False,,,,,0,no_act_match,False
JRC-816F05552E229DD9,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-3F98386884B4A14B,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-A03702FEC625FA70,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-3AD38E0DDBF63328,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-C5F1E9A6C3B45AA3,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-812E953EF395B399,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-79157A6400F01C5F,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-99A8C81C2E658F90,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-EF607B9869FD77C3,1998_RegularSession,1998,HB,32.0,amendment_or_concurrence,True,,,,,0,no_act_match,False
JRC-6B53A23D4D820E61,1998_RegularSession,1998,HJR,7.0,other_recorded_motion,True,ALACT-CE748F438680FAD7,98-41,41.0,COMMENDING WILLIAM T. THRASH UPON HIS INDUC¬ TION INTO THE LIVING HALL OF FAME OF THE ORGA¬ NIZED LABOR AWARDS FOUNDATION,1,unique_act_match,True
