bill_id,bill_number,session_id,session_name,subject_id,subject_name
97979,HR851,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97980,HR852,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97981,HR853,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97982,HR855,29,Regular Session 2010,2927,"Resolutions, Miscellaneous"
97983,HR856,29,Regular Session 2010,2906,"Resolutions, Legislative"
97984,HR857,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97985,HR858,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97986,HR859,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97987,HR860,29,Regular Session 2010,2923,"Resolutions, Condolence"
97988,HR861,29,Regular Session 2010,2923,"Resolutions, Condolence"
97989,HR862,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97990,HR863,29,Regular Session 2010,2923,"Resolutions, Condolence"
97991,HR866,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97992,HR867,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97993,HR869,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97994,HR873,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97995,HR874,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97996,HR875,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97997,HR882,29,Regular Session 2010,2923,"Resolutions, Condolence"
97998,HR885,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97999,HR897,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98000,HR898,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98001,HR899,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98002,HR900,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98003,HR901,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98004,HR902,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98005,HR903,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98006,HR904,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98007,HR905,29,Regular Session 2010,2923,"Resolutions, Condolence"
98008,HR906,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98009,HR907,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98010,HR908,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98011,HR909,29,Regular Session 2010,2923,"Resolutions, Condolence"
98012,HR910,29,Regular Session 2010,2923,"Resolutions, Condolence"
98013,HR911,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98014,HR912,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98015,HR913,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98016,HR914,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98017,HR915,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98018,HR916,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98019,HR917,29,Regular Session 2010,2923,"Resolutions, Condolence"
98020,HR918,29,Regular Session 2010,2923,"Resolutions, Condolence"
98021,HR919,29,Regular Session 2010,2923,"Resolutions, Condolence"
98022,HR920,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98023,HR921,29,Regular Session 2010,2923,"Resolutions, Condolence"
98024,HR922,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98025,HR923,29,Regular Session 2010,2928,"Resolution, Legislative"
98026,HR924,29,Regular Session 2010,2923,"Resolutions, Condolence"
98027,HR925,29,Regular Session 2010,2906,"Resolutions, Legislative"
98028,HR926,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98029,HR927,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98030,HR933,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98031,HR934,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98032,HR935,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98033,HR939,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98034,HR940,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98035,HR941,29,Regular Session 2010,2923,"Resolutions, Condolence"
98036,HR942,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98037,HR944,29,Regular Session 2010,2923,"Resolutions, Condolence"
98038,HR945,29,Regular Session 2010,2923,"Resolutions, Condolence"
98039,HR947,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98040,HR950,29,Regular Session 2010,2928,"Resolution, Legislative"
98041,HR951,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98042,HR952,29,Regular Session 2010,2923,"Resolutions, Condolence"
98043,HR953,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98044,HR954,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98045,HR955,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98046,HR959,29,Regular Session 2010,2923,"Resolutions, Condolence"
98047,HR960,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98048,HR961,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98049,HR967,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98050,HR968,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98051,HR969,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98052,HR971,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98053,HR974,29,Regular Session 2010,2928,"Resolution, Legislative"
98054,HR975,29,Regular Session 2010,2906,"Resolutions, Legislative"
98055,HR976,29,Regular Session 2010,2923,"Resolutions, Condolence"
98056,HR977,29,Regular Session 2010,2923,"Resolutions, Condolence"
98057,HR978,29,Regular Session 2010,2923,"Resolutions, Condolence"
98058,HR979,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98059,HR980,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98060,HR981,29,Regular Session 2010,2923,"Resolutions, Condolence"
98061,HR982,29,Regular Session 2010,2923,"Resolutions, Condolence"
98062,HR983,29,Regular Session 2010,2923,"Resolutions, Condolence"
98063,HR984,29,Regular Session 2010,2923,"Resolutions, Condolence"
98064,HR985,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98065,HR986,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98066,HR987,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98067,HR988,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98068,HR989,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98069,HR990,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98070,HR991,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98071,HR992,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98072,HR993,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98073,HR994,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98074,HR995,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98075,HR996,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98076,HR997,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98077,HR998,29,Regular Session 2010,2928,"Resolution, Legislative"
98078,HR999,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98079,HR1000,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98080,HR1001,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98081,HR1002,29,Regular Session 2010,2923,"Resolutions, Condolence"
98082,HR1003,29,Regular Session 2010,2923,"Resolutions, Condolence"
98083,HR1004,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98084,HR1005,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98085,HR1006,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98086,HR1007,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98087,HR1008,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98088,HR1009,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98089,HR1010,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98090,HR1011,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98091,HR1012,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98092,HR1014,29,Regular Session 2010,2923,"Resolutions, Condolence"
98093,HR1015,29,Regular Session 2010,2923,"Resolutions, Condolence"
98094,HR1016,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98095,HR1018,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98096,HR1020,29,Regular Session 2010,2923,"Resolutions, Condolence"
98097,HR1021,29,Regular Session 2010,2923,"Resolutions, Condolence"
98098,HR1022,29,Regular Session 2010,2923,"Resolutions, Condolence"
98099,HR1023,29,Regular Session 2010,2923,"Resolutions, Condolence"
98100,HR1025,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98101,HR1026,29,Regular Session 2010,2906,"Resolutions, Legislative"
98102,HR1028,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98103,HR1029,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98104,HR1030,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98105,HR1032,29,Regular Session 2010,2923,"Resolutions, Condolence"
98106,HR1033,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98107,HR1034,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98108,HR1035,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98109,HR1037,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98110,HR1038,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98111,HR1039,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98112,HR1040,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98113,HR1041,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98114,HR1043,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98115,HR1044,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98116,HR1045,29,Regular Session 2010,2923,"Resolutions, Condolence"
98117,HR1047,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98118,HR1048,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98119,HR1049,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98120,HR1050,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98121,HR1051,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98122,HR1053,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98123,HR1054,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98124,HR1056,29,Regular Session 2010,2923,"Resolutions, Condolence"
98125,HR1057,29,Regular Session 2010,2928,"Resolution, Legislative"
98126,HR1058,29,Regular Session 2010,2923,"Resolutions, Condolence"
98127,HR1059,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98128,HR1060,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98129,HR1061,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98130,HR1062,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98131,HR1063,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98132,HR1064,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98133,HR1065,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98134,HR1066,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98135,HR1067,29,Regular Session 2010,2923,"Resolutions, Condolence"
98136,HR1068,29,Regular Session 2010,2906,"Resolutions, Legislative"
98872,SR2,29,Regular Session 2010,2906,"Resolutions, Legislative"
98873,SR32,29,Regular Session 2010,2906,"Resolutions, Legislative"
98874,SR33,29,Regular Session 2010,2906,"Resolutions, Legislative"
98875,SR51,29,Regular Session 2010,2906,"Resolutions, Legislative"
98876,SR52,29,Regular Session 2010,2906,"Resolutions, Legislative"
98877,SR56,29,Regular Session 2010,2906,"Resolutions, Legislative"
98878,SR60,29,Regular Session 2010,2906,"Resolutions, Legislative"
98879,SR61,29,Regular Session 2010,2906,"Resolutions, Legislative"
98880,SR62,29,Regular Session 2010,2906,"Resolutions, Legislative"
98881,SR66,29,Regular Session 2010,2906,"Resolutions, Legislative"
98882,SR68,29,Regular Session 2010,2906,"Resolutions, Legislative"
98883,SR70,29,Regular Session 2010,2906,"Resolutions, Legislative"
98884,SR74,29,Regular Session 2010,2906,"Resolutions, Legislative"
98885,SR82,29,Regular Session 2010,2906,"Resolutions, Legislative"
98886,SR89,29,Regular Session 2010,2906,"Resolutions, Legislative"
98887,SR90,29,Regular Session 2010,2906,"Resolutions, Legislative"
98888,SR96,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98889,SR99,29,Regular Session 2010,2906,"Resolutions, Legislative"
98890,SR102,29,Regular Session 2010,2906,"Resolutions, Legislative"
98891,SR104,29,Regular Session 2010,2906,"Resolutions, Legislative"
98892,SR107,29,Regular Session 2010,2906,"Resolutions, Legislative"
98893,SR111,29,Regular Session 2010,2906,"Resolutions, Legislative"
98894,SR112,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98895,SR119,29,Regular Session 2010,2906,"Resolutions, Legislative"
98896,SR121,29,Regular Session 2010,2906,"Resolutions, Legislative"
98897,SR124,29,Regular Session 2010,2906,"Resolutions, Legislative"
98898,SR126,29,Regular Session 2010,2906,"Resolutions, Legislative"
98899,SR138,29,Regular Session 2010,2906,"Resolutions, Legislative"
98900,SR141,29,Regular Session 2010,2906,"Resolutions, Legislative"
98901,SR146,29,Regular Session 2010,2906,"Resolutions, Legislative"
98902,SR157,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
98903,SR160,29,Regular Session 2010,2906,"Resolutions, Legislative"
98904,SR163,29,Regular Session 2010,2906,"Resolutions, Legislative"
98905,SR166,29,Regular Session 2010,2923,"Resolutions, Condolence"
98906,SR171,29,Regular Session 2010,2906,"Resolutions, Legislative"
98907,SR173,29,Regular Session 2010,2906,"Resolutions, Legislative"
98908,SR175,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97069,HJR2,29,Regular Session 2010,2906,"Resolutions, Legislative"
97070,HJR3,29,Regular Session 2010,2906,"Resolutions, Legislative"
97071,HJR4,29,Regular Session 2010,2906,"Resolutions, Legislative"
97072,HJR5,29,Regular Session 2010,2906,"Resolutions, Legislative"
97073,HJR7,29,Regular Session 2010,2923,"Resolutions, Condolence"
97074,HJR9,29,Regular Session 2010,2923,"Resolutions, Condolence"
97075,HJR10,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97076,HJR11,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97077,HJR12,29,Regular Session 2010,2906,"Resolutions, Legislative"
97078,HJR18,29,Regular Session 2010,2906,"Resolutions, Legislative"
97079,HJR19,29,Regular Session 2010,2925,"Resolutions, Designation"
97080,HJR20,29,Regular Session 2010,2925,"Resolutions, Designation"
97081,HJR21,29,Regular Session 2010,2906,"Resolutions, Legislative"
97082,HJR22,29,Regular Session 2010,2906,"Resolutions, Legislative"
97083,HJR23,29,Regular Session 2010,2906,"Resolutions, Legislative"
97084,HJR24,29,Regular Session 2010,2906,"Resolutions, Legislative"
97085,HJR25,29,Regular Session 2010,2906,"Resolutions, Legislative"
97086,HJR26,29,Regular Session 2010,2925,"Resolutions, Designation"
97087,HJR27,29,Regular Session 2010,2906,"Resolutions, Legislative"
97088,HJR28,29,Regular Session 2010,2906,"Resolutions, Legislative"
97089,HJR29,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97090,HJR30,29,Regular Session 2010,2906,"Resolutions, Legislative"
97091,HJR31,29,Regular Session 2010,2906,"Resolutions, Legislative"
97092,HJR35,29,Regular Session 2010,2923,"Resolutions, Condolence"
97093,HJR43,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97094,HJR46,29,Regular Session 2010,2923,"Resolutions, Condolence"
97095,HJR47,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97096,HJR49,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97097,HJR50,29,Regular Session 2010,2906,"Resolutions, Legislative"
97098,HJR51,29,Regular Session 2010,2906,"Resolutions, Legislative"
97099,HJR52,29,Regular Session 2010,2906,"Resolutions, Legislative"
97100,HJR53,29,Regular Session 2010,2906,"Resolutions, Legislative"
97101,HJR54,29,Regular Session 2010,2906,"Resolutions, Legislative"
97102,HJR55,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97103,HJR56,29,Regular Session 2010,2923,"Resolutions, Condolence"
97104,HJR57,29,Regular Session 2010,2923,"Resolutions, Condolence"
97105,HJR79,29,Regular Session 2010,2906,"Resolutions, Legislative"
97106,HJR80,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97107,HJR81,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97108,HJR82,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97109,HJR83,29,Regular Session 2010,2906,"Resolutions, Legislative"
97110,HJR84,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97111,HJR85,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97112,HJR88,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97113,HJR89,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97114,HJR90,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97115,HJR91,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97116,HJR92,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97117,HJR93,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97118,HJR94,29,Regular Session 2010,2923,"Resolutions, Condolence"
97119,HJR95,29,Regular Session 2010,2923,"Resolutions, Condolence"
97120,HJR96,29,Regular Session 2010,2925,"Resolutions, Designation"
97121,HJR97,29,Regular Session 2010,2906,"Resolutions, Legislative"
97122,HJR118,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
97123,HJR119,29,Regular Session 2010,2906,"Resolutions, Legislative"
97124,HJR125,29,Regular Session 2010,2924,"Resolutions, Congratulatory"
