session_year,people_id,name,party,role,district_legiscan,year,years_before_election,person_id,canonical_candidate_id,canonical_name,canonical_party,chamber,district_candidate,match_status,source_archive
2012,3406,Craig Ford,D,Rep,HD-028,2014.0,2.0,ALPERSON-CRAIG-FORD,AL-2014-house-28-D-CRAIG-FORD,Craig Ford,D,house,28.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3408,Randy Davis,R,Rep,HD-096,2014.0,2.0,ALPERSON-RANDY-DAVIS,AL-2014-house-96-R-RANDY-DAVIS,Randy Davis,R,house,96.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3410,Mike Hill,R,Rep,HD-041,2014.0,2.0,ALPERSON-MIKE-HILL,AL-2014-house-41-R-MIKE-HILL,Mike Hill,R,house,41.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3411,Mac McCutcheon,R,Rep,HD-025,2014.0,2.0,ALPERSON-MAC-MCCUTCHEON,AL-2014-house-25-R-MAC-MCCUTCHEON,Mac McCutcheon,R,house,25.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3411,Mac McCutcheon,R,Rep,HD-025,2018.0,6.0,ALPERSON-MAC-MCCUTCHEON,AL-2018-house-25-R-MAC-MCCUTCHEON,Mac McCutcheon                        ,R,house,25.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3415,Victor Gaston,R,Rep,HD-100,2014.0,2.0,ALPERSON-VICTOR-GASTON,AL-2014-house-100-R-VICTOR-GASTON,Victor Gaston,R,house,100.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3415,Victor Gaston,R,Rep,HD-100,2018.0,6.0,ALPERSON-VICTOR-GASTON,AL-2018-house-100-R-VICTOR-GASTON,Victor Gaston                         ,R,house,100.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3416,Mike Ball,R,Rep,HD-010,2014.0,2.0,ALPERSON-MIKE-BALL,AL-2014-house-10-R-MIKE-BALL,Mike Ball,R,house,10.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3416,Mike Ball,R,Rep,HD-010,2018.0,6.0,ALPERSON-MIKE-BALL,AL-2018-house-10-R-MIKE-BALL,Mike Ball                             ,R,house,10.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3418,Jack Williams,R,Rep,HD-047,2014.0,2.0,ALPERSON-JACK-WILLIAMS,AL-2014-house-47-R-JACK-WILLIAMS,Jack Williams,R,house,47.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3418,Jack Williams,R,Rep,HD-047,2014.0,2.0,ALPERSON-JACK-WILLIAMS,AL-2014-house-102-R-JACK-WILLIAMS,Jack Williams,R,house,102.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3418,Jack Williams,R,Rep,HD-047,2018.0,6.0,ALPERSON-JACK-WILLIAMS,AL-2018-senate-34-R-JACK-WILLIAMS,Jack Williams                         ,R,senate,34.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3419,Dickie Drake,R,Rep,HD-045,2014.0,2.0,ALPERSON-DICKIE-DRAKE,AL-2014-house-45-R-DICKIE-DRAKE,Dickie Drake,R,house,45.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3419,Dickie Drake,R,Rep,HD-045,2018.0,6.0,ALPERSON-DICKIE-DRAKE,AL-2018-house-45-R-DICKIE-DRAKE,Dickie Drake                          ,R,house,45.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3420,Gerald Allen,R,Sen,SD-021,2014.0,2.0,ALPERSON-GERALD-ALLEN,AL-2014-senate-21-R-GERALD-ALLEN,Gerald Allen,R,senate,21.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3420,Gerald Allen,R,Sen,SD-021,2018.0,6.0,ALPERSON-GERALD-ALLEN,AL-2018-senate-21-R-GERALD-ALLEN,Gerald Allen                          ,R,senate,21.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3421,Joseph Hubbard,D,Rep,HD-073,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3423,Harry Shiver,R,Rep,HD-064,2014.0,2.0,ALPERSON-HARRY-SHIVER,AL-2014-house-64-R-HARRY-SHIVER,Harry Shiver,R,house,64.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3423,Harry Shiver,R,Rep,HD-064,2018.0,6.0,ALPERSON-HARRY-SHIVER,AL-2018-house-64-R-HARRY-SHIVER,Harry Shiver                          ,R,house,64.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3424,Joe Faust,R,Rep,HD-094,2018.0,6.0,ALPERSON-JOE-FAUST,AL-2018-house-94-R-JOE-FAUST,Joe Faust                             ,R,house,94.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3426,Alan Baker,R,Rep,HD-066,2014.0,2.0,ALPERSON-ALAN-BAKER,AL-2014-house-66-R-ALAN-BAKER,Alan Baker,R,house,66.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3426,Alan Baker,R,Rep,HD-066,2018.0,6.0,ALPERSON-ALAN-BAKER,AL-2018-house-66-R-ALAN-BAKER,Alan Baker                            ,R,house,66.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3427,Steve McMillan,R,Rep,HD-095,2014.0,2.0,ALPERSON-STEVE-MCMILLAN,AL-2014-house-95-R-STEVE-MCMILLAN,Steve McMillan,R,house,95.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3427,Steve McMillan,R,Rep,HD-095,2018.0,6.0,ALPERSON-STEVE-MCMILLAN,AL-2018-house-95-R-STEVE-MCMILLAN,Steve McMillan                        ,R,house,95.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3428,James Ison,R,Rep,HD-101,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3429,Jim McClendon,R,Rep,SD-011,2014.0,2.0,ALPERSON-JIM-MCCLENDON,AL-2014-senate-11-R-JIM-MCCLENDON,Jim McClendon,R,senate,11.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3429,Jim McClendon,R,Rep,SD-011,2018.0,6.0,ALPERSON-JIM-MCCLENDON,AL-2018-senate-11-R-JIM-MCCLENDON,Jim McClendon                         ,R,senate,11.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3430,Randy Wood,R,Rep,HD-036,2014.0,2.0,ALPERSON-RANDY-WOOD,AL-2014-house-36-R-RANDY-WOOD,Randy Wood,R,house,36.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3430,Randy Wood,R,Rep,HD-036,2018.0,6.0,ALPERSON-RANDY-WOOD,AL-2018-house-36-R-RANDY-WOOD,Randy Wood                            ,R,house,36.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3432,Steve Clouse,R,Rep,HD-093,2014.0,2.0,ALPERSON-STEVE-CLOUSE,AL-2014-house-93-R-STEVE-CLOUSE,Steve Clouse,R,house,93.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3432,Steve Clouse,R,Rep,HD-093,2018.0,6.0,ALPERSON-STEVE-CLOUSE,AL-2018-house-93-R-STEVE-CLOUSE,Steve Clouse                          ,R,house,93.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3434,Harry Bridges,R,Rep,HD-038,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3435,Howard Sanderford,R,Rep,HD-020,2014.0,2.0,ALPERSON-HOWARD-SANDERFORD,AL-2014-house-20-R-HOWARD-SANDERFORD,Howard Sanderford,R,house,20.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3435,Howard Sanderford,R,Rep,HD-020,2018.0,6.0,ALPERSON-HOWARD-SANDERFORD,AL-2018-house-20-R-HOWARD-SANDERFORD,Howard Sanderford                     ,R,house,20.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3437,Phil Williams,R,Rep,HD-006,2014.0,2.0,ALPERSON-PHIL-WILLIAMS,AL-2014-house-6-R-PHIL-WILLIAMS,Phil Williams,R,house,6.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3437,Phil Williams,R,Rep,HD-006,2014.0,2.0,ALPERSON-PHIL-WILLIAMS,AL-2014-senate-10-R-PHIL-WILLIAMS,Phil Williams,R,senate,10.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3438,Micky Hammon,R,Rep,HD-004,2014.0,2.0,ALPERSON-MICKY-HAMMON,AL-2014-house-4-R-MICKY-HAMMON,Micky Hammon,R,house,4.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3439,Gregory Wren,R,Rep,HD-075,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3442,Alvin Holmes,D,Rep,HD-078,2014.0,2.0,ALPERSON-ALVIN-HOLMES,AL-2014-house-78-D-ALVIN-HOLMES,Alvin Holmes,D,house,78.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3445,Allen Treadaway,R,Rep,HD-051,2014.0,2.0,ALPERSON-ALLEN-TREADAWAY,AL-2014-house-51-R-ALLEN-TREADAWAY,Allen Treadaway,R,house,51.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3445,Allen Treadaway,R,Rep,HD-051,2018.0,6.0,ALPERSON-ALLEN-TREADAWAY,AL-2018-house-51-R-ALLEN-TREADAWAY,Allen Treadaway                       ,R,house,51.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3449,Ronald Johnson,R,Rep,HD-033,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3450,Alan Boothe,R,Rep,HD-089,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3453,Mary McClurkin,R,Rep,HD-043,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3454,John Rogers,D,Rep,HD-052,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3455,Elaine Beech,D,Rep,HD-065,2014.0,2.0,ALPERSON-ELAINE-BEECH,AL-2014-house-65-D-ELAINE-BEECH,Elaine Beech,D,house,65.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3455,Elaine Beech,D,Rep,HD-065,2018.0,6.0,ALPERSON-ELAINE-BEECH,AL-2018-house-65-D-ELAINE-BEECH,Elaine Beech                          ,D,house,65.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3456,Roderick Scott,D,Rep,HD-055,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3458,George Bandy,D,Rep,HD-083,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3459,K.L. Brown,R,Rep,HD-040,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3461,J.T. Waggoner,R,Sen,SD-016,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3462,Del Marsh,R,Sen,SD-012,2014.0,2.0,ALPERSON-DEL-MARSH,AL-2014-senate-12-R-DEL-MARSH,Del Marsh,R,senate,12.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3462,Del Marsh,R,Sen,SD-012,2018.0,6.0,ALPERSON-DEL-MARSH,AL-2018-senate-12-R-DEL-MARSH,Del Marsh                             ,R,senate,12.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3464,Trip Pittman,R,Sen,SD-032,2014.0,2.0,ALPERSON-TRIP-PITTMAN,AL-2014-senate-32-R-TRIP-PITTMAN,Trip Pittman,R,senate,32.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3465,Rodger Smitherman,D,Sen,SD-018,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3467,Paul Sanford,R,Sen,SD-007,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3469,Rusty Glover,R,Sen,SD-034,2014.0,2.0,ALPERSON-RUSTY-GLOVER,AL-2014-senate-34-R-RUSTY-GLOVER,Rusty Glover,R,senate,34.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3470,Hank Sanders,D,Sen,SD-023,2014.0,2.0,ALPERSON-HANK-SANDERS,AL-2014-senate-23-D-HANK-SANDERS,Hank Sanders,D,senate,23.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3472,Quinton Ross,D,Sen,SD-026,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3473,Roger Bedford,D,Sen,SD-006,2014.0,2.0,ALPERSON-ROGER-BEDFORD-JR,AL-2014-senate-6-D-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",D,senate,6.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3479,Linda Coleman-Madison,D,Sen,SD-020,2018.0,6.0,ALPERSON-LINDA-COLEMAN-MADISON,AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,Linda Coleman-Madison                 ,D,senate,20.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3480,Priscilla Dunn,D,Sen,SD-019,2014.0,2.0,ALPERSON-PRISCILLA-DUNN,AL-2014-senate-19-D-PRISCILLA-DUNN,Priscilla Dunn,D,senate,19.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3480,Priscilla Dunn,D,Sen,SD-019,2018.0,6.0,ALPERSON-PRISCILLA-DUNN,AL-2018-senate-19-D-PRISCILLA-DUNN,Priscilla Dunn                        ,D,senate,19.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3481,Arthur Orr,R,Sen,SD-003,2014.0,2.0,ALPERSON-ARTHUR-ORR,AL-2014-senate-3-R-ARTHUR-ORR,Arthur Orr,R,senate,3.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3481,Arthur Orr,R,Sen,SD-003,2018.0,6.0,ALPERSON-ARTHUR-ORR,AL-2018-senate-3-R-ARTHUR-ORR,Arthur Orr                            ,R,senate,3.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3482,Bobby Singleton,D,Sen,SD-024,2014.0,2.0,ALPERSON-BOBBY-SINGLETON,AL-2014-senate-24-D-BOBBY-SINGLETON,Bobby Singleton,D,senate,24.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3482,Bobby Singleton,D,Sen,SD-024,2018.0,6.0,ALPERSON-BOBBY-SINGLETON,AL-2018-senate-24-D-BOBBY-SINGLETON,Bobby Singleton                       ,D,senate,24.0,exact_name_candidate,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3485,George Keahey,D,Sen,SD-022,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3490,Vivian Figures,D,Sen,SD-033,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3491,Jimmy Holley,R,Sen,SD-031,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2012,3493,Harri Smith,I,Sen,SD-029,,,,,,,,,unmatched_or_out_of_window,AL_2012-2012_Regular_Session_JSON_20120516_99d8420a3145e22693b62d0b68b2f4ba.zip
2013,12485,Kerry Rich,R,Rep,HD-026,2014.0,1.0,ALPERSON-KERRY-RICH,AL-2014-house-26-R-KERRY-RICH,Kerry Rich,R,house,26.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12485,Kerry Rich,R,Rep,HD-026,2018.0,5.0,ALPERSON-KERRY-RICH,AL-2018-house-26-R-KERRY-RICH,Kerry Rich                            ,R,house,26.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12486,Terri Collins,R,Rep,HD-008,2014.0,1.0,ALPERSON-TERRI-COLLINS,AL-2014-house-8-R-TERRI-COLLINS,Terri Collins,R,house,8.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12486,Terri Collins,R,Rep,HD-008,2018.0,5.0,ALPERSON-TERRI-COLLINS,AL-2018-house-8-R-TERRI-COLLINS,Terri Collins                         ,R,house,8.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12487,William Roberts,R,Rep,HD-013,,,,,,,,,unmatched_or_out_of_window,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12488,Lynn Greer,R,Rep,HD-002,2014.0,1.0,ALPERSON-LYNN-GREER,AL-2014-house-2-R-LYNN-GREER,Lynn Greer,R,house,2.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12488,Lynn Greer,R,Rep,HD-002,2018.0,5.0,ALPERSON-LYNN-GREER,AL-2018-house-2-R-LYNN-GREER,Lynn Greer                            ,R,house,2.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12489,Dan Williams,R,Rep,HD-005,2014.0,1.0,ALPERSON-DAN-WILLIAMS,AL-2014-house-5-R-DAN-WILLIAMS,Dan Williams,R,house,5.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12492,Greg Reed,R,Sen,SD-005,2014.0,1.0,ALPERSON-GREG-REED,AL-2014-senate-5-R-GREG-REED,Greg Reed,R,senate,5.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12495,Dick Brewbaker,R,Sen,SD-025,,,,,,,,,unmatched_or_out_of_window,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12496,Paul Bussman,R,Sen,SD-004,2014.0,1.0,ALPERSON-PAUL-BUSSMAN,AL-2014-senate-4-R-PAUL-BUSSMAN,Paul Bussman,R,senate,4.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12497,Bill Holtzclaw,R,Sen,SD-002,2014.0,1.0,ALPERSON-BILL-HOLTZCLAW,AL-2014-senate-2-R-BILL-HOLTZCLAW,Bill Holtzclaw,R,senate,2.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12498,Phillip Williams,R,Sen,SD-010,,,,,,,,,unmatched_or_out_of_window,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12499,Clay Scofield,R,Sen,SD-009,2014.0,1.0,ALPERSON-CLAY-SCOFIELD,AL-2014-senate-9-R-CLAY-SCOFIELD,Clay Scofield,R,senate,9.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12499,Clay Scofield,R,Sen,SD-009,2018.0,5.0,ALPERSON-CLAY-SCOFIELD,AL-2018-senate-9-R-CLAY-SCOFIELD,Clay Scofield                         ,R,senate,9.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12500,April Weaver,R,Rep,HD-049,2014.0,1.0,ALPERSON-APRIL-WEAVER,AL-2014-house-49-R-APRIL-WEAVER,April Weaver,R,house,49.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12500,April Weaver,R,Rep,HD-049,2018.0,5.0,ALPERSON-APRIL-WEAVER,AL-2018-house-49-R-APRIL-WEAVER,April Weaver                          ,R,house,49.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12501,Barry Moore,R,Rep,HD-091,2014.0,1.0,ALPERSON-BARRY-MOORE,AL-2014-house-91-R-BARRY-MOORE,Barry Moore,R,house,91.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12502,Ed Henry,R,Rep,HD-009,2014.0,1.0,ALPERSON-ED-HENRY,AL-2014-house-9-R-ED-HENRY,Ed Henry,R,house,9.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12503,Mike Hubbard,R,Rep,HD-079,2014.0,1.0,ALPERSON-MIKE-HUBBARD,AL-2014-house-79-R-MIKE-HUBBARD,Mike Hubbard,R,house,79.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12506,Becky Nordgren,R,Rep,HD-029,2014.0,1.0,ALPERSON-BECKY-NORDGREN,AL-2014-house-29-R-BECKY-NORDGREN,Becky Nordgren,R,house,29.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12506,Becky Nordgren,R,Rep,HD-029,2018.0,5.0,ALPERSON-BECKY-NORDGREN,AL-2018-house-29-R-BECKY-NORDGREN,Becky Nordgren                        ,R,house,29.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12509,Donnie Chesteen,R,Rep,SD-029,2014.0,1.0,ALPERSON-DONNIE-CHESTEEN,AL-2014-house-87-R-DONNIE-CHESTEEN,Donnie Chesteen,R,house,87.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12509,Donnie Chesteen,R,Rep,SD-029,2018.0,5.0,ALPERSON-DONNIE-CHESTEEN,AL-2018-senate-29-R-DONNIE-CHESTEEN,Donnie Chesteen                       ,R,senate,29.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12512,Ken Johnson,R,Rep,HD-007,2014.0,1.0,ALPERSON-KEN-JOHNSON,AL-2014-house-7-R-KEN-JOHNSON,Ken Johnson,R,house,7.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12513,Jim Patterson,R,Rep,HD-021,2014.0,1.0,ALPERSON-JIM-PATTERSON,AL-2014-house-21-R-JIM-PATTERSON,Jim Patterson,R,house,21.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12515,Gerald Dial,R,Sen,SD-013,2014.0,1.0,ALPERSON-GERALD-DIAL,AL-2014-senate-13-R-GERALD-DIAL,Gerald Dial,R,senate,13.0,exact_name_candidate,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
2013,12517,Jerry Fielding,D,Sen,SD-011,,,,,,,,,unmatched_or_out_of_window,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip
