passage_event_id,session,session_year,asset,local_path,page,source_char_offset,bill_type,bill_number,outcome_text,nearest_rollcall_ordinal,rollcall_distance_characters,named_rollcall_detected,matched_rollcall_id,matched_rollcall_count_valid,matched_rollcall_same_measure,audit_status,context
SPASS-7F97A14CE1D145E5,1998_RegularSession,1998,1998RegularSession_Day08,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day08.pdf,22,72550,HB,164.0,passed,23,7,True,SJRC-FA926741928C5856,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 28 Nays 0 Yeas: Senators: Adams, Amari, Armistead, Barron, Biddle, Butler, Clay, Davidson, Dixon, Escott-Russell, Figures, Freeman, Ghee, Langford, Lind­ sey, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Poole, Roberts, Smith, Smitherman, Steele, Waggoner, and Windom -28 Nays: "
SPASS-60874F810C81531E,1998_RegularSession,1998,1998RegularSession_Day08,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day08.pdf,22,74720,SB,74.0,passed,26,63,True,SJRC-B431F98C58EB3017,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 28 Nays 0 <<<PAGE 23>>> 223 EIGHTH DAY Yeas: Senators: Adams, Amari, Armistead, Barron, Biddle, Butler, Clay, Davidson, Dixon, Escott-Russell, Figures, Freeman, Ghee, Langford, Lind­ sey, Lipscomb, Little, McClain, Mitchell, Mitch"
SPASS-7FE32919D2C152DC,1998_RegularSession,1998,1998RegularSession_Day08,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day08.pdf,23,77377,SB,49.0,passed,30,63,True,SJRC-931FA9182E5F3CB4,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 25 Nays 0 <<<PAGE 24>>> 224 EIGHTH DAY Yeas: Senators: Adams, Amari, Barron, Butler, Clay, Davidson, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lindsey, Mitchell, Myers, Poole, Roberts, Sanders, Sm"
SPASS-576BE568D34FD282,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,9,33149,HB,45.0,passed,3,4,True,SJRC-EAFCD4BECD82CD37,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 26 Nays 0 <<<PAGE 10>>> 234 NINTH DAY Yeas: Senators: Armistead, Bailey, Barron, Bedford, Biddle, Butler, Dial, Dixon, Figures, Freeman, Hill, Langford, Lindsey, Lipscomb, Little, Mc­ Clain, Mitchell, Mitchem, Poole, Roberts, Sanders, Smith, Smitherman, Steele, Waggoner, and Windom -26 N"
SPASS-9DC44891DF0CA54F,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,10,35020,HB,197.0,passed,5,4,True,SJRC-F2FF99E410B925F4,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 25 Nays 0 Yeas: Senators: Armistead, Bailey, Barron, Bedford, Butler, Denton, Dial, Dixon, Figures, Freeman, Hill, Langford, Lindsey, Lipscomb, Little, McClain, Mitchell, Myers, Poole, Roberts, Sanders, Smith, Smitherman, Waggoner, and Windom -25 Nays: - 0 BUDGET ISOLATION RESOLUTION "
SPASS-6296A8A407CC170E,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,12,45124,SB,310.0,passed,9,63,True,SJRC-1EB61954AD55EF2F,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 31 Nays 0 Yeas: Senators: Adams, Amari, Armistead, Bailey, Barron, Bedford, Butler, Clay, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Hill, Langford, Lindsey, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Poole, "
SPASS-F9F6E22DADC73432,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,14,49393,SB,292.0,passed,13,47,True,SJRC-56579353D9641344,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 26 Nays 0 Yeas: Senators: Adams, Amari, Armistead, Barron, Bedford, Butler, Denton, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hill, Langford, Lindsey, Little, McClain, Mitchell, Mitchem, Myers, Poole, Roberts, Sanders, Smitherman, Steele, an"
SPASS-39F8FD4AB014F05F,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,14,50495,SB,332.0,passed,15,45,True,SJRC-2068C18268EB9D43,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 16 Nays 2 Abstaining 2 Yeas: Senators: Amari, Barron, Bedford, Butler, Denton, Escott-Russell, Figures, Langford, Lindsey, McClain, Mitchell, Mitchem, Roberts, Smith­ erman, Steele, and Windom -16 Nays: Senators: Dixon and Smith - 2 Abstaining:"
SPASS-28F7A65EE651EB31,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,15,56667,SB,126.0,passed,17,47,True,SJRC-3275DEEFDE407257,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 28 Nays 1 Yeas: Senators: Adams, Amari, Armistead, Barron, Bedford, Biddle, Butler, Davidson, Denton, Dial, Dixon, Escott-Russell, Freeman, Ghee, Hill, Langford, Lindsey, Lipscomb, Little, McClain, Mitchell, Myers, Roberts, Sanders, Smitherman, S"
SPASS-4B61814CABC4389B,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,17,60156,SB,190.0,passed,21,63,True,SJRC-C514E8BE5309C52D,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 28 Nays 0 Yeas: Senators: Adams, Armistead, Bailey, Barron, Biddle, Butler, Clay, Davidson, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Hale, Hill, Lindsey, Lipscomb, Little, McClain, Mitchell, Myers, Poole, Roberts, Sm"
SPASS-203746A144E0A5F7,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,18,63618,HB,77.0,passed,24,6,True,SJRC-B8E5B3F7E620BFF3,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 24 Nays 0 Yeas: Senators: Adams, Bailey, Barron, Biddle, Butler, Clay, Davidson, Denton, Dixon, Escott-Russell, Freeman, Ghee, Hale, Langford, Lindsey, Lipscomb, Little, Mitchell, Myers, Roberts, Smith, Steele, Waggoner, and Windom -24 Nays: - 0 REPORT OF COMMITTEE ON RULES Mr. Pres"
SPASS-30F08769E3BE09D0,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,23,87065,SB,451.0,passed,28,63,True,SJRC-3DEEAABA57555BF6,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 24 Nays 0 Yeas: Senators: Adams, Bailey, Barron, Biddle, Butler, Clay, Davidson, Denton, Dixon, Escott-Russell, Freeman, Ghee, Hale, Langford, Lindsey, Lipscomb, Little, Mitchell, Myers, Roberts, Smith, Steele, Waggoner, and Windo"
SPASS-1B9502689601460D,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,23,88485,SB,183.0,passed,30,47,True,SJRC-97B76A48A6C6A9A3,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 31 Nays 0 Yeas: Senators: Armistead, Bailey, Barron, Bedford, Biddle, Butler, Davidson, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Poole, Roberts, Sander"
SPASS-AC1EF49A62C46CA9,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,24,91339,SB,284.0,passed,32,46,True,SJRC-A15751C57F3B4C86,True,True,matched_same_measure_count_valid,"was read a third time at length and passed and ordered sent forthwith to the House. Yeas 31 Nays 0 Yeas: Senators: Armistead, Bailey, Barron, Bedford, Biddle, Butler, Davidson, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Poole, Roberts, Sanders"
SPASS-15E14CFE23382C1E,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,27,111379,SB,76.0,passed,35,63,True,SJRC-7AAF474133292797,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 31 Nays 0 Yeas: Senators: Armistead, Bailey, Barron, Bedford, Biddle, Butler, Davidson, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Poole,"
SPASS-A1BC162B8041D198,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,28,113546,SB,416.0,passed,38,63,True,SJRC-C363556F42326540,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 30 Nays 0 Yeas: Senators: Adams, Armistead, Bailey, Barron, Bedford, Biddle, Butler, Clay, Davidson, Denton, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Langford, Lindsey, Little, McClain, Mitchell, Mitchem, Myers, Poole,"
SPASS-CE1B08A0C73DA49B,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,29,115234,SB,296.0,passed,40,45,True,SJRC-BC24716455069CC4,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 30 Nays 0 Yeas: Senators: Adams, Armistead, Bailey, Barron, Bedford, Biddle, Butler, Clay, Davidson, Denton, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Langford, Lindsey, Little, McClain, Mitchell, Mitchem, Myers, Poole, Roberts, Sanders,"
SPASS-C8BAA7FD3C266143,1998_RegularSession,1998,1998RegularSession_Day09,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day09.pdf,29,117938,HB,412.0,passed,42,4,True,SJRC-76B78807F568205B,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 29 Nays 0 Yeas: Senators: Adams, Armistead, Barron, Bedford, Butler, Clay, Davidson, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Hale, Lang­ ford, Lindsey, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Poole, Roberts, Smith, Smitherman, Steele, Waggoner, and Windom -29 "
SPASS-5612B0E8D525F068,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,9,40939,SB,398.0,passed,3,63,True,SJRC-FC5C0B1AA4A40115,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 33 Nays 0 Yeas: Senators: Adams, Amari, Armistead, Bailey, Barron, Bedford, Biddle, Butler, Clay, Davidson, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Little, McClain, Mitchell, Mitchem, Mye"
SPASS-609EDF90312FBD5F,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,14,66244,SB,133.0,passed,6,63,True,SJRC-36B69B90C822C5E0,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 30 Nays 0 Yeas: Senators: Adams, Amari, Bailey, Barron, Bedford, Biddle, Butler, Clay, Davidson, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Rober"
SPASS-8CA1D1C245FBD27A,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,14,67229,SB,134.0,passed,8,47,True,SJRC-BCC358BDA49D6819,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 30 Nays 0 Yeas: Senators: Adams, Amari, Bailey, Barron, Bedford, Biddle, Butler, Clay, Davidson, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers, Roberts, Smith, Smith"
SPASS-A166C476911C1484,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,14,68175,SB,135.0,passed,10,47,True,SJRC-E48AB4B524B5AF27,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 29 Nays 0 Yeas: Senators: Adams, Amari, Bailey, Barron, Bedford, Biddle, Butler, Clay, Davidson, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lipscomb, McClain, Mitchell, Myers, Poole, Roberts, Sanders, Smith, Smitherman, "
SPASS-DD193E121198D7BF,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,16,72475,SB,136.0,passed,16,45,True,SJRC-437EC89CD0E7BE86,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 22 Nays 5 Yeas: Senators: Amari, Bailey, Barron, Bedford, Butler, Davidson, Denton, Dial, Dixon, Freeman, Hale, Hill, Langford, Lipscomb, Mitchell, Mitchem, Myers, Poole, Roberts, Smith, Waggoner, and Windom -22 Nays: Senators: Escott-Russell, F"
SPASS-00061DB2B021E38E,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,16,74518,SB,137.0,passed,20,45,True,SJRC-0EC126096010268A,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 29 Nays 3 <<<PAGE 17>>> 271 TENTH DAY Yeas: Senators: Adams, Amari, Armistead, Bailey, Barron, Bedford, Butler, Clay, Davidson, Dial, Dixon, Freeman, Ghee, Hale, Hill, Langford, Lindsey, Lipscomb, Little, Mitchell, Myers, Poole, Roberts, Sanders, S"
SPASS-3614A1134AEF41C1,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,25,114046,SB,188.0,passed,25,63,True,SJRC-1370E6AB167732C3,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 28 Nays 7 Yeas: Senators: Adams, Amari, Armistead, Bailey, Barron, Bedford, Biddle, Butler, Clay, Davidson, Denton, Dial, Dixon, Freeman, Ghee, Hale, Hill, Lindsey, Lipscomb, Little, Mitchell, Mitchem, Myers, Poole, Roberts, Smith"
SPASS-36603A061EED04ED,1998_RegularSession,1998,1998RegularSession_Day10,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day10.pdf,26,117167,SB,119.0,passed,29,63,True,SJRC-63112B1EB5A154DB,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 32 Nays 0 Yeas: Senators: Amari, Armistead, Bailey, Barron, Bedford, Butler, Clay, Davidson, Denton, Dial, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lindsey, Lipscomb, Little, McClain, Mitchell, Mitchem, Myers,"
SPASS-03D582A99B97B30F,1998_RegularSession,1998,1998RegularSession_Day11,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day11.pdf,2,4352,SB,138.0,passed,3,45,True,SJRC-17F376D4650C5198,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 23 Nays 7 Yeas: Senators: Adams, Amari, Armistead, Bailey, Biddle, Davidson, Dial, Dixon, Freeman, Ghee, Hale, Hill, Lindsey, Lipscomb, Little, Mitchell, Mitchem, Myers, Poole, Roberts, Smith, Waggoner, and Windom -23 Nays: Senators: Escott-Russell"
SPASS-DCA982FAF08EBAB1,1998_RegularSession,1998,1998RegularSession_Day11,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day11.pdf,7,24909,SB,42.0,passed,7,45,True,SJRC-6B263F1D79F323C8,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House. Yeas 27 Nays 0 Yeas: Senators: Adams, Amari, Bedford, Biddle, Clay, Davidson, Denton, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lindsey, Little, McClain, Mitchell, Myers, Poole, Roberts, Sanders, Smith, Steele, Waggoner, and Wi"
SPASS-BC305789C4A781DD,1998_RegularSession,1998,1998RegularSession_Day12,data\raw\alabama_legislature\senate_journals\1998_RegularSession\1998RegularSession_Day12.pdf,17,97614,SB,409.0,passed,7,61,True,SJRC-82B96095FAA2F477,True,True,matched_same_measure_count_valid,"was read a third time at length and passed, and ordered sent forthwith to the House upon engrossment. Yeas 33 Nays 0 <<<PAGE 18>>> 309 TWELFTH DAY Yeas: Senators: Adams, Amari, Armistead, Bailey, Biddle, Butler, Clay, Davidson, Denton, Dial, Dixon, Escott-Russell, Figures, Freeman, Ghee, Hale, Hill, Langford, Lindsey, Lipscomb, Little, "
SPASS-FFF4F7B616E4F137,1999_RegularSession,1999,1999RegularSession_Day15,data\raw\alabama_legislature\senate_journals\1999_RegularSession\1999RegularSession_Day15.pdf,6,8195,HB,148.0,passed,10,2,True,SJRC-738D286F2F0C8E84,True,True,matched_same_measure_count_valid,"was read a third time at length and passed. Yeas 35 Nays 0 Yeas: Senators: Armistead, Barron, Bedford, Biddle, Butler, Callahan, Clay, Denton, Dial, Dixon, Enfinger, Escott-Russell, Figures, French, Holley, Langford, Lee, Lindsey, Lipscomb, Little (T), Little (Z), Marsh, McClain, Means, Mitchell, Mitchem, Myers, Poole, Preuitt, Roberts, "
