roll_call_id,bill_id,session_year,vote_date,chamber,vote_description,yea,nay,not_voting,absent,total,passed,url,state_link,source_archive,source_member
175052,416067,2012,2012-03-18,house,McCutcheon motion to Nonconcur and Appoint Conference Committee,82,0,0,23,105,1,,,AL_2010-2010_1st_Special_Session_JSON_20101216_62cd9d8f4a03c2adb5b406df6305d5e3.zip,AL/2010-2010_1st_Special_Session/vote/175052.json
175053,416067,2012,2012-03-19,senate,Marsh motion to Accede,28,2,0,5,35,1,,,AL_2010-2010_1st_Special_Session_JSON_20101216_62cd9d8f4a03c2adb5b406df6305d5e3.zip,AL/2010-2010_1st_Special_Session/vote/175053.json
175054,416067,2012,2012-03-18,house,McCutcheon motion to Concur In and Adopt,102,0,0,3,105,1,,,AL_2010-2010_1st_Special_Session_JSON_20101216_62cd9d8f4a03c2adb5b406df6305d5e3.zip,AL/2010-2010_1st_Special_Session/vote/175054.json
175055,416067,2012,2012-03-19,senate,Marsh motion to Concur In and Adopt,32,0,0,3,35,1,,,AL_2010-2010_1st_Special_Session_JSON_20101216_62cd9d8f4a03c2adb5b406df6305d5e3.zip,AL/2010-2010_1st_Special_Session/vote/175055.json
105935,98907,2010,2010-04-22,senate,Motion to Adopt,27,0,0,8,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/105935.json
105939,98906,2010,2010-04-21,senate,Barron motion to Adopt,30,0,0,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/105939.json
105956,98904,2010,2010-04-14,senate,Barron motion to Adopt,28,0,0,7,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/105956.json
105968,98903,2010,2010-04-13,senate,Barron motion to Adopt,32,0,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/105968.json
105988,98901,2010,2010-04-08,senate,Barron motion to Adopt,31,0,0,4,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/105988.json
105997,98900,2010,2010-04-08,senate,Barron motion to Adopt,24,0,0,11,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/105997.json
106003,98899,2010,2010-04-06,senate,Barron motion to Adopt,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106003.json
106026,98898,2010,2010-03-30,senate,Barron motion to Adopt,20,10,0,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106026.json
106044,98897,2010,2010-03-25,senate,Motion to Adopt,18,0,0,17,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106044.json
106045,98897,2010,2010-03-25,senate,Barron motion to Adopt,18,0,0,17,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106045.json
106079,98896,2010,2010-03-23,senate,Motion to Adopt,15,2,0,18,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106079.json
106080,98896,2010,2010-03-23,senate,Motion to Adopt,18,13,0,4,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106080.json
106147,98893,2010,2010-03-11,senate,Barron motion to Adopt,17,14,1,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106147.json
106175,98891,2010,2010-03-11,senate,Barron motion to Adopt,21,0,0,14,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106175.json
106194,98890,2010,2010-03-09,senate,Barron motion to Adopt,35,0,0,0,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106194.json
106221,98889,2010,2010-03-04,senate,Barron motion to Adopt,27,0,1,7,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106221.json
106268,98887,2010,2010-03-03,senate,Barron motion to Adopt,20,13,0,2,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106268.json
106302,98886,2010,2010-03-02,senate,Barron motion to Adopt,19,16,0,0,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106302.json
106311,98885,2010,2010-02-25,senate,Barron motion to Adopt,28,0,2,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106311.json
106373,98884,2010,2010-02-23,senate,Motion to Adopt,28,2,0,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106373.json
106387,98883,2010,2010-02-18,senate,Barron motion to Adopt,25,0,0,10,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106387.json
106412,98882,2010,2010-02-17,senate,Barron motion to Adopt,23,0,1,11,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106412.json
106444,98880,2010,2010-02-16,senate,Barron motion to Adopt,32,0,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106444.json
106475,98879,2010,2010-02-16,senate,Barron motion to Adopt,29,0,1,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106475.json
106491,98878,2010,2010-02-11,senate,Motion to Adopt,12,1,0,22,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106491.json
106492,98878,2010,2010-02-11,senate,Barron motion to Adopt,27,1,0,7,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106492.json
106517,98877,2010,2010-02-09,senate,Barron motion to Adopt,31,0,0,4,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106517.json
106541,98876,2010,2010-02-04,senate,Barron motion to Adopt,21,3,1,10,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106541.json
106552,98875,2010,2010-02-04,senate,Barron motion to Adopt,30,0,0,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106552.json
106688,98874,2010,2010-02-02,senate,Motion to Adopt,29,1,0,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106688.json
106705,98873,2010,2010-01-19,senate,Barron motion to Adopt,20,12,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106705.json
106721,98872,2010,2010-01-12,senate,Barron motion to Adopt,30,0,0,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106721.json
106756,98869,2010,2010-04-21,senate,Pittman motion to Adopt,32,0,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/106756.json
109220,98751,2010,2010-01-19,house,Guin motion to Concur In and Adopt,29,22,0,52,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109220.json
109435,98741,2010,2010-01-12,senate,Bedford motion to Adopt,18,10,0,7,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109435.json
109436,98741,2010,2010-01-14,house,Guin motion to Concur In and Adopt,42,32,1,28,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109436.json
109437,98741,2010,2010-01-28,senate,"Bedford motion to again adopt, Veto to the Contrary Not Withstanding",22,10,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109437.json
109438,98741,2010,2010-02-02,house,"Guin motion to again concur in and adopt, Veto to the Contrary Not Withstanding",53,25,2,23,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109438.json
109453,98740,2010,2010-03-02,senate,"Bedford motion to again adopt, Veto to the Contrary Not Withstanding",20,11,0,4,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109453.json
109454,98740,2010,2010-03-03,house,"Guin motion to Read a Third Time, Veto to the Contrary Not Withstanding",72,17,1,13,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109454.json
109644,98732,2010,2010-04-14,senate,Motion to Read a Third Time and Pass,28,0,0,7,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109644.json
109736,98728,2010,2010-04-13,senate,Motion to Read a Third Time and Pass,25,0,4,6,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109736.json
109737,98728,2010,2010-04-21,house,Motion to Read a Third Time and Pass,46,0,35,22,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109737.json
109801,98722,2010,2010-04-13,senate,Motion to Read a Third Time and Pass,25,0,4,6,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109801.json
109802,98722,2010,2010-04-21,house,Motion to Read a Third Time and Pass,42,0,46,15,103,0,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109802.json
109868,98719,2010,2010-04-13,senate,Motion to Read a Third Time and Pass,25,0,4,6,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109868.json
109869,98719,2010,2010-04-21,house,Motion to Read a Third Time and Pass,29,0,46,28,103,0,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109869.json
109891,98718,2010,2010-04-13,senate,B. I. R.,28,0,0,7,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109891.json
109892,98718,2010,2010-04-13,senate,Motion to Read a Third Time and Pass,26,0,1,8,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109892.json
109893,98718,2010,2010-04-21,house,Motion to Read a Third Time and Pass,42,0,39,22,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109893.json
109919,98717,2010,2010-04-13,senate,Motion to Adopt,20,0,2,13,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109919.json
109920,98717,2010,2010-04-13,senate,Motion to Adopt,20,0,2,13,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109920.json
109921,98717,2010,2010-04-13,senate,Motion to Read a Third Time and Pass,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109921.json
109922,98717,2010,2010-04-21,house,Motion to Adopt,66,0,12,25,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109922.json
109923,98717,2010,2010-04-21,house,Motion to Read a Third Time and Pass,68,0,9,26,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109923.json
109924,98717,2010,2010-04-22,senate,Pittman motion to Concur In and Adopt,26,0,2,7,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109924.json
109941,98716,2010,2010-04-08,senate,Motion to Adopt,32,0,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109941.json
109942,98716,2010,2010-04-08,senate,Motion to Read a Third Time and Pass,32,0,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109942.json
109984,98714,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109984.json
109985,98714,2010,2010-04-22,house,Motion to Read a Third Time and Pass,52,0,12,39,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/109985.json
110059,98711,2010,2010-04-08,senate,Motion to Adopt,31,0,0,4,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110059.json
110060,98711,2010,2010-04-08,senate,Motion to Read a Third Time and Pass,31,0,0,4,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110060.json
110061,98711,2010,2010-04-14,house,Motion to Read a Third Time and Pass,54,0,27,22,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110061.json
110216,98706,2010,2010-04-06,senate,Motion to Adopt,21,2,0,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110216.json
110217,98706,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,22,2,0,11,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110217.json
110218,98706,2010,2010-04-21,house,Motion to Adopt,67,14,3,19,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110218.json
110219,98706,2010,2010-04-22,house,Motion to Read a Third Time and Pass,69,20,2,12,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110219.json
110220,98706,2010,2010-04-22,senate,Smitherman motion to Concur In and Adopt,17,15,0,3,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110220.json
110319,98702,2010,2010-04-08,senate,Motion to Read a Third Time and Pass,22,0,0,13,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110319.json
110366,98700,2010,2010-04-06,senate,Motion to Adopt,19,6,0,10,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110366.json
110367,98700,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,20,5,0,10,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110367.json
110368,98700,2010,2010-04-14,house,Motion to Read a Third Time and Pass,95,0,0,8,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110368.json
110495,98696,2010,2010-04-13,senate,Motion to Read a Third Time and Pass,25,1,4,5,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110495.json
110544,98694,2010,2010-04-13,senate,Motion to Read a Third Time and Pass,25,0,4,6,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110544.json
110545,98694,2010,2010-04-21,house,Motion to Read a Third Time and Pass,39,0,11,53,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110545.json
110546,98694,2010,2010-04-22,house,Motion to again Read a Third Time and Pass,48,0,12,43,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110546.json
110591,98693,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,22,0,2,11,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110591.json
110592,98693,2010,2010-04-13,house,Motion to Read a Third Time and Pass,40,0,35,28,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110592.json
110716,98689,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110716.json
110717,98689,2010,2010-04-13,house,Motion to Read a Third Time and Pass,35,0,47,21,103,0,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110717.json
110741,98688,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110741.json
110764,98687,2010,2010-04-06,senate,Motion to Adopt,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110764.json
110765,98687,2010,2010-04-06,senate,Motion to Adopt,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110765.json
110767,98687,2010,2010-04-06,senate,Motion to Adopt,21,0,2,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110767.json
110768,98687,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,22,0,2,11,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110768.json
110769,98687,2010,2010-04-13,house,Motion to Read a Third Time and Pass,47,0,40,16,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110769.json
110797,98686,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,20,0,3,12,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110797.json
110798,98686,2010,2010-04-14,house,Motion to Adopt,43,1,44,15,103,0,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110798.json
110799,98686,2010,2010-04-14,house,Motion to Read a Third Time and Pass,41,0,50,12,103,0,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110799.json
110800,98686,2010,2010-04-22,senate,Bedford motion to Concur In and Adopt,21,0,4,10,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/110800.json
111021,98679,2010,2010-04-08,senate,Motion to Adopt,21,0,0,14,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111021.json
111022,98679,2010,2010-04-08,senate,Motion to Read a Third Time and Pass,21,0,0,14,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111022.json
111034,98678,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,23,0,2,10,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111034.json
111035,98678,2010,2010-04-13,house,Motion to Read a Third Time and Pass,39,0,27,37,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111035.json
111074,98677,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,19,3,0,13,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111074.json
111397,98666,2010,2010-04-06,senate,Motion to Adopt,26,0,0,9,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111397.json
111398,98666,2010,2010-04-06,senate,Motion to Read a Third Time and Pass,18,3,0,14,35,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111398.json
111399,98666,2010,2010-04-21,house,Motion to Adopt,100,0,1,2,103,1,,,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/vote/111399.json
