session,session_year,asset,local_path,sha256,pages,text_characters,rollcall_anchors
2002_RegularSession,2002,2002RegularSession_Day30,data\raw\alabama_legislature\house_journals\2002_RegularSession\Volume3_2002RegularSession\2002RegularSession_Day30.pdf,2db48a540ceb12f0109b511f1fc040a493b084a2149fd19c6d347137f728e464,136,286548,44
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day1.pdf,42c6a085ec8204ae70e44a56fc75d85aa4401e6adf2221f6d4c90620ef7b5e19,16,36200,0
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day10,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day10.pdf,5e08039f5c95be89dfbbf9c1a801f6beb72150380133d429011ebb7b99c71d7a,138,382058,24
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day11,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day11.pdf,d28f715c17c5de4591989c4969a4e563be5757727ad8957ae38e8f65f3fd34f5,160,400367,18
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day12,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day12.pdf,096052319733cc2a0aad4c80b6eee40ee7f531ad509bc5409551508953231f5a,52,149992,9
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day2.pdf,8c28725e5b67a3e3d452cd32c481a3208c43fd0d92104794bc6c9c1ab658de1f,12,24327,0
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day3.pdf,606ced3e327482d25b841e69e061a3222fdb4934930baeb394acdeb340e24a2f,72,167653,27
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day4.pdf,f26c08f316b72abd6ec2b702e8cec721437659ce714af8197f2d02d0baea1414,88,233672,19
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day5.pdf,d2a3223810dffc34fba4f6f8e5c0b36bc5ff6c58ad619e2ec1d8a2e7bdfe1da7,26,52772,3
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day6,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day6.pdf,e15947f6404271656eeaa9af5175059bc6e5f50a3958f0b0084c9df7ca509736,134,356259,20
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day7,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day7.pdf,1a13ca174a36d73a34124298c56552f676c659f1c73f0108150f4f8540d74561,74,177691,37
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day8,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day8.pdf,eb73bcb35316a91c85398af43565c8e400d37a589340747a3f97a25692f34a59,67,161976,25
2003_1stExtraordinarySession,2003,20031stExtraordinarySession_Day9,data\raw\alabama_legislature\house_journals\2003_1stExtraordinarySession\20031stExtraordinarySession_Day9.pdf,840f511109c5fce55ac8a8d2fce425407ee4b220f11a63da38568bf4892864a0,1,142,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day1.pdf,723be461ce79f37e86e70e9fe26b7901f5dd16977a2e97a0ecd849e3867b57f6,32,67945,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day2.pdf,487e39939262c5050fccbec5fa9308d5fbedcb854cc2cab46fe9dfca7144c953,44,94624,0
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day3.pdf,3e617526a9948664ba537ab88a6bf7861c307e531dda09ebe9879b01c6c522ea,54,122364,13
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day4.pdf,2f6be8c84f80be52cef5b8d4c67f446ff5182f4658420a25314ff90e7779d335,152,284970,42
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day5.pdf,37474064434befca65bc495e8488d2c298233c9ec56418c308ea196d3315d0e1,102,216214,62
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day6,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day6.pdf,0b8a7694518874fd2a1d18e1a59bd83245a680ad4423acb99541fe8c1fb701ad,102,213279,31
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day7,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day7.pdf,cd6cf7bf4c62b5607c050f3512b38ec6dd8a3ea4d44185c192596a887ac13f96,100,216058,55
2003_2ndExtraordinarySession,2003,20032ndExtraordinarySession_Day8,data\raw\alabama_legislature\house_journals\2003_2ndExtraordinarySession\20032ndExtraordinarySession_Day8.pdf,1efc3746b6a6f03a66497c79c98c5e11a9f0b2bb340b09da4030eb6a3ffb2e6d,80,159988,19
2003_OrganizationalSession,2003,2003OrganizationalSession_Day1,data\raw\alabama_legislature\house_journals\2003_OrganizationalSession\2003OrganizationalSession_Day1.pdf,0d5e1b807f0a62390762d42ef51e24fc3564a07c7247a58a846390678191d8d9,46,109471,1
2003_OrganizationalSession,2003,2003OrganizationalSession_Day2,data\raw\alabama_legislature\house_journals\2003_OrganizationalSession\2003OrganizationalSession_Day2.pdf,fd4e87948b7dd6cbe3ca13075ff0ae0ebe13b938e0e4ad52ea139e8e27c86890,36,66166,0
2003_OrganizationalSession,2003,2003OrganizationalSession_Day3,data\raw\alabama_legislature\house_journals\2003_OrganizationalSession\2003OrganizationalSession_Day3.pdf,fb9f750ace5333c5a6a134863ffe8d15f9be5a4c949c2444fda051a78a3a7dc9,13,23281,0
2003_RegularSession,2003,2003RegularSession_Day1,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day1.pdf,c5557429c700d3920ed4a772d2fc1ee616641612148fa565d1a96993b1b41a5f,72,156783,4
2003_RegularSession,2003,2003RegularSession_Day10,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day10.pdf,e8529f069ecc6e1860fbf97217acf0da5222b5d399453bf0a994d412869ccc6b,128,293882,68
2003_RegularSession,2003,2003RegularSession_Day11,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day11.pdf,8e3ecb060eb92a367a6c0cb1c4a395a893eede1f601cf334ac3151210602ad61,60,140186,19
2003_RegularSession,2003,2003RegularSession_Day12,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day12.pdf,9c2c2d1625abb80b1d95027387609cffef8ebce6a7ddc9b4fb14ca173f6635a9,77,164444,39
2003_RegularSession,2003,2003RegularSession_Day13,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day13.pdf,8b04af93e27abde42c3d95bdc499e081dad7bad829b7d54ce8bf7d41793aca6a,105,251008,50
2003_RegularSession,2003,2003RegularSession_Day2,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day2.pdf,d55f1aa18256e7c9f0a09d6a2d82ada6277f4f143bf1dade440813901d627e24,62,142196,0
2003_RegularSession,2003,2003RegularSession_Day3,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day3.pdf,50091dd1ff4239f2b78e2c933d7e8fd7d780fd283b75ddd4b18b8a83b5bc9773,88,190013,43
2003_RegularSession,2003,2003RegularSession_Day4,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day4.pdf,1c34f5cd103ea429e3fe7b3251224770b0e4248ebeb776310eccd64f51c717d8,68,153456,34
2003_RegularSession,2003,2003RegularSession_Day5,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day5.pdf,fd9c0752a694bd42b4d0e5f02a3ec94769f72c5e7f93d41bd742aeb22f488fb8,1,126,0
2003_RegularSession,2003,2003RegularSession_Day6,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day6.pdf,97d460b72315854d23fc98753a593eded53b9d72c6fae6187ae569393724c54e,73,152516,44
2003_RegularSession,2003,2003RegularSession_Day7,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day7.pdf,92d700a2257916c383d673635aedde7c33bfca119e23dda0f571c5426c86febd,50,105342,20
2003_RegularSession,2003,2003RegularSession_Day8,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day8.pdf,ec1b56465d4940e237bb2a12c6da654453955741ff933b8f5056059d5d9ccefb,112,248933,64
2003_RegularSession,2003,2003RegularSession_Day9,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume1_2003RegularSession\2003RegularSession_Day9.pdf,bfd3dad8d44aed447c27e0c773653b86a55fbfc79ee59106ac6f47cbd335f067,56,118954,21
2003_RegularSession,2003,2003RegularSession_Day14,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day14.pdf,45cdc92f8ba8691c230b73841fab94ba06fe9dd3689d6de3e0f7ec74a1c06221,108,263722,40
2003_RegularSession,2003,2003RegularSession_Day15,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day15.pdf,c6d68059330472d68e84abdb435f541a6f7ea5c13eeaa9842f4fe2fa5ab16ae5,44,98098,12
2003_RegularSession,2003,2003RegularSession_Day16,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day16.pdf,7869f217bfb4d4ab0d26128dca433701993f873155e68eac502853e4695b6ae5,138,317642,68
2003_RegularSession,2003,2003RegularSession_Day17,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day17.pdf,f0502245ade78516e36890decde1fd65e87b46c4db43ae89965e76b159195057,74,166061,35
2003_RegularSession,2003,2003RegularSession_Day18,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day18.pdf,2730244526eb3dfcfa5ca7260e71923fcaa9e66c1b821c20f7b3e6ac63aa2575,102,233875,48
2003_RegularSession,2003,2003RegularSession_Day19,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day19.pdf,9db73d97ee045580c5f610e03dae5451af1eb7984d305ca5d758a8fd979226cf,78,179757,34
2003_RegularSession,2003,2003RegularSession_Day20,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day20.pdf,bb2b0584325e5332f898e9ec1ed2bde5d3476e2256daf645b785b063febd90ef,71,140172,55
2003_RegularSession,2003,2003RegularSession_Day21,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day21.pdf,1af6c49f479d74c278f485eabf64188a0a2756716e6afe73eccda41a732bf31d,65,137017,42
2003_RegularSession,2003,2003RegularSession_Day22,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day22.pdf,a688a4730c2ec831f6da61d33f8327b82ab06abdfaf4673deadd7a1bb2c4b79b,106,218807,63
2003_RegularSession,2003,2003RegularSession_Day23,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day23.pdf,4ffae213bd261032d708c8a7881dbdd28a64f9d688e969dbaa18ff863f4f76ad,94,205335,55
2003_RegularSession,2003,2003RegularSession_Day24,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume2_2003RegularSession\2003RegularSession_Day24.pdf,abfb7bc53eea761b01de61ba827afe09be7a51e3bd775cc82a64f6f338106c04,94,211825,64
2003_RegularSession,2003,2003RegularSession_Day25,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume3_2003RegularSession\2003RegularSession_Day25.pdf,958335a5112f867a65a884d76a80b0fc51a02f188da6e01fa140c9733d681153,248,465883,136
2003_RegularSession,2003,2003RegularSession_Day26,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume3_2003RegularSession\2003RegularSession_Day26.pdf,7bf70646d88d84c81f8c8eabfa89d99cf06ec5dad2632daaeed4afd42de17c2a,46,105572,10
2003_RegularSession,2003,2003RegularSession_Day27,data\raw\alabama_legislature\house_journals\2003_RegularSession\Volume3_2003RegularSession\2003RegularSession_Day27.pdf,0cf82f8afbd2de507b2283d3676d7e631b1a90c2d4f903d33b06e0f4e56784d0,260,564740,154
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day1,data\raw\alabama_legislature\house_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day1.pdf,57b8572d9429a6bfaadf970d8e1c537b66cf1d953d0a5f852bde4508e7bf3dae,18,31876,0
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day2,data\raw\alabama_legislature\house_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day2.pdf,ef64478ff06ff17188538bf11b3a15fd46ec2da91192854d15dc595542d6ef90,28,59042,0
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day3,data\raw\alabama_legislature\house_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day3.pdf,dd3977bfcc44f0901878d9d12d16dd0a1516d0cb5995234b16af1231c45f32ef,60,141312,31
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day4,data\raw\alabama_legislature\house_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day4.pdf,fb0f2eca7ea0bdeaa834c05562c9536c6bd4434319af1615add36fae5fab57df,14,27950,2
2004_1stExtraordinarySession,2004,20041stExtraordinarySession_Day5,data\raw\alabama_legislature\house_journals\2004_1stExtraordinarySession\20041stExtraordinarySession_Day5.pdf,4581b572615418bcd975847ce20d5118159bc8bec56b24a79eec8f5e4ba66868,36,58692,7
2004_RegularSession,2004,2004RegularSession_Day1,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day1.pdf,aa634a098688c2770a5d939af65dfb03e66fe1061c83aa097ffa05a78dff7ecd,66,146840,0
2004_RegularSession,2004,2004RegularSession_Day10,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day10.pdf,90917f3874fdb732ff877148b9dece14434ebda579cfdf748a327154c5c09d08,76,164682,42
2004_RegularSession,2004,2004RegularSession_Day11,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day11.pdf,e5d43c1a651a87f6b78650f98d9b83ff148d5f618ffa46fc1c41fc5798d789ab,94,177971,50
2004_RegularSession,2004,2004RegularSession_Day12,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day12.pdf,5d53b543b5a0a507da503e527a07a91e5b430d5229775270f84a9cbe0ba5af81,82,180226,35
2004_RegularSession,2004,2004RegularSession_Day13,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day13.pdf,212ca9acff72e132f92e4991eff75c0699ecc6b25657441bf2fd3fd3a225c852,98,202496,60
2004_RegularSession,2004,2004RegularSession_Day14,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day14.pdf,568e9aa4531b828169a21d58f289c99cbc57e940de5de6dd148ac6bf7dc18cc2,76,172142,42
2004_RegularSession,2004,2004RegularSession_Day2,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day2.pdf,e929e4038800aa82eccf48a40049f21e48d230460a4aac5aef2abfb71c623cf3,44,106196,0
2004_RegularSession,2004,2004RegularSession_Day3,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day3.pdf,285a08b178cd1a6350fb39e6587bfc184332dca881b68730ef2d22de384fe4b9,70,146113,18
2004_RegularSession,2004,2004RegularSession_Day4,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day4.pdf,e0724b6221044565e45ab1801060a1927cb00552c55480b092885428c63c2e45,52,111447,28
2004_RegularSession,2004,2004RegularSession_Day5,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day5.pdf,123c89ad9e3021b10bf6c46d1aacce121cb685948f6538fc5640c103b0ba2489,38,65107,30
2004_RegularSession,2004,2004RegularSession_Day6,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day6.pdf,24d6404e56a6a436809b85ee9ca550671e3e99a7bd03aa5e1396c6ee22bb5b06,68,153795,18
2004_RegularSession,2004,2004RegularSession_Day7,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day7.pdf,ca3433ac7c250809cc76a889c1f8743b63e5850f9cb015208b4d2ac7191ea9f2,54,113290,13
2004_RegularSession,2004,2004RegularSession_Day8,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day8.pdf,2243788cbefc66247b86460803b35aaaf2cb7417cbc43a8269cf1a9e495e09d6,68,149704,35
2004_RegularSession,2004,2004RegularSession_Day9,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume1_2004RegularSession\2004RegularSession_Day9.pdf,8e927dbf6dc6da4225eae73a64d2444bd488ddbe93078f1bb64d78cb6d5f0af1,68,167076,18
2004_RegularSession,2004,2004RegularSession_Day15,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day15.pdf,ce1a8a5d52954b426b91bc47f84d99875081dd6e6424120270929b93d0ac423f,124,273848,90
2004_RegularSession,2004,2004RegularSession_Day16,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day16.pdf,0652620c9a53772a4fe80c912d617f32f6db8762097d9abb26e02123df4bad44,92,196905,54
2004_RegularSession,2004,2004RegularSession_Day17,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day17.pdf,202e14a81d6c088d57db48a3f613741520bceeec77e7d29179cc9a249a95c809,102,191864,26
2004_RegularSession,2004,2004RegularSession_Day18,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day18.pdf,c782c5672ec6638fbe1a92c992fed500be333f81a48628679adc7f7f74f3f59a,104,202656,32
2004_RegularSession,2004,2004RegularSession_Day19,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day19.pdf,eaa77fda2d712a62543403d41183ac16c7125f5ace25d501be523892ddd55050,136,323802,40
2004_RegularSession,2004,2004RegularSession_Day20,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day20.pdf,949fa315da5fb2967f8b856c18a89ee0739034e8aa87a06f7769f5a96338b6d6,74,167502,30
2004_RegularSession,2004,2004RegularSession_Day21,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day21.pdf,30b5449de8f007ff8f2fa42effe2672c07fd40431b8f63a6b9f83978203a3ced,118,238495,58
2004_RegularSession,2004,2004RegularSession_Day22,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day22.pdf,c74039025a4ef47b07a31885ea5339c6fcdedf3c21ce83dc034db421968de4a7,162,366645,50
2004_RegularSession,2004,2004RegularSession_Day23,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume2_2004RegularSession\2004RegularSession_Day23.pdf,59842fa11c99a7bcbfdcb94fffabbf2a2d6a5706f101e422184662c6eec12d47,142,283878,41
2004_RegularSession,2004,2004RegularSession_Day24,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume3_2004RegularSession\2004RegularSession_Day24.pdf,f666fb807ebadebe1b62d7b225e3d923a6057b9c440ef6ebff042e934ecfdbbb,88,170597,31
2004_RegularSession,2004,2004RegularSession_Day25,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume3_2004RegularSession\2004RegularSession_Day25.pdf,f021452fbbe31eb0aa8ae2ae4f152362c155de55212ab8005538abe5b703ed1a,206,429999,109
2004_RegularSession,2004,2004RegularSession_Day26,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume3_2004RegularSession\2004RegularSession_Day26.pdf,f56d8d4ba8d28c73bf921faf8e60885aeff9ba9c0400deb68fa3e3dc55ee08f0,150,346907,43
2004_RegularSession,2004,2004RegularSession_Day27,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume3_2004RegularSession\2004RegularSession_Day27.pdf,e0345e94abe13da8b3a72e1b3e8940af5d0aa43a1378bb0e2c73a349c93c6ebe,200,396882,99
2004_RegularSession,2004,2004RegularSession_Day28,data\raw\alabama_legislature\house_journals\2004_RegularSession\Volume3_2004RegularSession\2004RegularSession_Day28.pdf,e4441261a4e69f45cdb2ecdcb4102e56675b6c5113067d326a7cc71f47da3afe,148,325211,99
