roll_call_id,bill_id,session_year,vote_date,chamber,vote_description,yea,nay,not_voting,absent,total,passed,url,state_link,source_archive,source_member,source_file_id,bill_number,bill_type,title,description,cycle,recorded_yea_nay,minority_count,minority_share,eligible_ideal_point,reported_total_matches
282190,542636,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,12,0,7,16,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282190.json,SRC-062B8B9B9550F89A25DC,HB556,HB,"Wilcox Co., sheriff, authorized to provide retiring officer with badge and pistol, retroactive effect","Wilcox Co., sheriff, authorized to provide retiring officer with badge and pistol, retroactive effect",2014,12,0,0.0,False,1
282193,516310,2013,2013-05-22,senate,Marsh motion to Concur In and Adopt,20,0,5,10,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282193.json,SRC-062B8B9B9550F89A25DC,SB258,SB,"Children and incapacitated persons, day care providers, leaving child unattended in a motor vehicle prohibited, criminal penalties, Amiyah White Act","Children and incapacitated persons, day care providers, leaving child unattended in a motor vehicle prohibited, criminal penalties, Amiyah White Act",2014,20,0,0.0,False,1
282194,547304,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,26,4,0,5,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282194.json,SRC-062B8B9B9550F89A25DC,HB644,HB,"Fultondale, pretrial diversion program, city authorized to establish, basic operating standards provided","Fultondale, pretrial diversion program, city authorized to establish, basic operating standards provided",2014,30,4,0.13333333333333333,True,1
282195,542645,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,12,0,7,16,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282195.json,SRC-062B8B9B9550F89A25DC,HB553,HB,"Wilcox Co., sheriff authorized to sell certain abandoned, unclaimed, or stolen property, and firearms, notice, record keeping requirement, distribution of funds for law enforcement purposes","Wilcox Co., sheriff authorized to sell certain abandoned, unclaimed, or stolen property, and firearms, notice, record keeping requirement, distribution of funds for law enforcement purposes",2014,12,0,0.0,False,1
282213,483654,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,25,5,0,5,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282213.json,SRC-062B8B9B9550F89A25DC,HB109,HB,"Health Care Compact established, consent of U. S. Congress secured for return of authority to member states to regulate health care, Interstate Advisory Health Care Commission established, membership, duties, terms, funding","Health Care Compact established, consent of U. S. Congress secured for return of authority to member states to regulate health care, Interstate Advisory Health Care Commission established, membership, duties, terms, funding",2014,30,5,0.16666666666666666,True,1
282215,546453,2013,2013-05-22,senate,Smitherman motion to Adopt,19,0,4,12,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282215.json,SRC-062B8B9B9550F89A25DC,HB627,HB,"Counties with population of not less than 600,000, public transit system, creation authorized, Act 87-449, 1987 Reg. Sess., Act 204, 1971 Third Sp. Sess., Act 329, 1973 Reg. Sess., Act 508, 1973 Reg. Sess., Act 993, 1971 Reg. Sess., Act 2004-500, 2004 Reg. Sess. repealed","Counties with population of not less than 600,000, public transit system, creation authorized, Act 87-449, 1987 Reg. Sess., Act 204, 1971 Third Sp. Sess., Act 329, 1973 Reg. Sess., Act 508, 1973 Reg. Sess., Act 993, 1971 Reg. Sess., Act 2004-500, 2004 Reg. Sess. repealed",2014,19,0,0.0,False,1
282216,546453,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,20,0,4,11,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282216.json,SRC-062B8B9B9550F89A25DC,HB627,HB,"Counties with population of not less than 600,000, public transit system, creation authorized, Act 87-449, 1987 Reg. Sess., Act 204, 1971 Third Sp. Sess., Act 329, 1973 Reg. Sess., Act 508, 1973 Reg. Sess., Act 993, 1971 Reg. Sess., Act 2004-500, 2004 Reg. Sess. repealed","Counties with population of not less than 600,000, public transit system, creation authorized, Act 87-449, 1987 Reg. Sess., Act 204, 1971 Third Sp. Sess., Act 329, 1973 Reg. Sess., Act 508, 1973 Reg. Sess., Act 993, 1971 Reg. Sess., Act 2004-500, 2004 Reg. Sess. repealed",2014,20,0,0.0,False,1
282217,546453,2013,2013-05-22,house,Scott motion to Concur In and Adopt,95,0,6,3,104,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282217.json,SRC-062B8B9B9550F89A25DC,HB627,HB,"Counties with population of not less than 600,000, public transit system, creation authorized, Act 87-449, 1987 Reg. Sess., Act 204, 1971 Third Sp. Sess., Act 329, 1973 Reg. Sess., Act 508, 1973 Reg. Sess., Act 993, 1971 Reg. Sess., Act 2004-500, 2004 Reg. Sess. repealed","Counties with population of not less than 600,000, public transit system, creation authorized, Act 87-449, 1987 Reg. Sess., Act 204, 1971 Third Sp. Sess., Act 329, 1973 Reg. Sess., Act 508, 1973 Reg. Sess., Act 993, 1971 Reg. Sess., Act 2004-500, 2004 Reg. Sess. repealed",2014,95,0,0.0,False,1
282233,546466,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,27,1,2,5,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282233.json,SRC-062B8B9B9550F89A25DC,HB630,HB,"Fayette Co., judge of probate, special recording and indexing fees, Sec. 45-29-83.47 am'd.","Fayette Co., judge of probate, special recording and indexing fees, Sec. 45-29-83.47 am'd.",2014,28,1,0.03571428571428571,False,1
282245,536894,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,26,1,3,5,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282245.json,SRC-062B8B9B9550F89A25DC,HB451,HB,"Madison Co., law enforcement, delivery of currency seized as evidence to circuit clerk, deposit, forfeiture proceedings","Madison Co., law enforcement, delivery of currency seized as evidence to circuit clerk, deposit, forfeiture proceedings",2014,27,1,0.037037037037037035,False,1
282249,549808,2013,2013-05-22,senate,Dial motion to Adopt,14,0,7,14,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282249.json,SRC-062B8B9B9550F89A25DC,HB681,HB,"Elmore Co., and Tallapoosa Co., formation of districts for fire protection and emergency medical services near Lake Martin authorized, formation fee","Elmore Co., and Tallapoosa Co., formation of districts for fire protection and emergency medical services near Lake Martin authorized, formation fee",2014,14,0,0.0,False,1
282250,549808,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,14,0,7,14,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282250.json,SRC-062B8B9B9550F89A25DC,HB681,HB,"Elmore Co., and Tallapoosa Co., formation of districts for fire protection and emergency medical services near Lake Martin authorized, formation fee","Elmore Co., and Tallapoosa Co., formation of districts for fire protection and emergency medical services near Lake Martin authorized, formation fee",2014,14,0,0.0,False,1
282251,549808,2013,2013-05-22,house,Tuggle motion to Concur In and Adopt,97,0,2,5,104,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282251.json,SRC-062B8B9B9550F89A25DC,HB681,HB,"Elmore Co., and Tallapoosa Co., formation of districts for fire protection and emergency medical services near Lake Martin authorized, formation fee","Elmore Co., and Tallapoosa Co., formation of districts for fire protection and emergency medical services near Lake Martin authorized, formation fee",2014,97,0,0.0,False,1
282296,548899,2013,2013-05-22,house,Motion to Read a Third Time and Pass,72,0,23,9,104,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282296.json,SRC-062B8B9B9550F89A25DC,SB467,SB,"Alabaster, pretrial diversion program, city authorized to establish","Alabaster, pretrial diversion program, city authorized to establish",2014,72,0,0.0,False,1
282302,550024,2013,2013-05-22,house,Motion to Read a Third Time and Pass,60,0,39,5,104,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282302.json,SRC-062B8B9B9550F89A25DC,SB476,SB,"Chilton Co., sheriff, transaction fee increased on computer generated business in certain county offices, Sec. 45-11-12 am'd.","Chilton Co., sheriff, transaction fee increased on computer generated business in certain county offices, Sec. 45-11-12 am'd.",2014,60,0,0.0,False,1
282305,547112,2013,2013-05-22,senate,Motion to Read a Third Time and Pass,29,0,1,5,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282305.json,SRC-062B8B9B9550F89A25DC,HB634,HB,"Geneva Co., sheriff, expense allowance and compensation, retroactive effect","Geneva Co., sheriff, expense allowance and compensation, retroactive effect",2014,29,0,0.0,False,1
282308,541752,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,29,1,3,2,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282308.json,SRC-062B8B9B9550F89A25DC,HB498,HB,"Crenshaw Co., Superintendent of Education to be appointed by the co. board of education, Sec. 45-21-100 repealed","Crenshaw Co., Superintendent of Education to be appointed by the co. board of education, Sec. 45-21-100 repealed",2014,30,1,0.03333333333333333,False,1
282309,548216,2013,2013-05-23,senate,Dial motion to Adopt,17,0,2,16,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282309.json,SRC-062B8B9B9550F89A25DC,HB666,HB,"Morgan Co., Tennessee Valley Authority payments in lieu of taxes, disbursement for capital improvements, parks, senior centers, and Pre-K programs","Morgan Co., Tennessee Valley Authority payments in lieu of taxes, disbursement for capital improvements, parks, senior centers, and Pre-K programs",2014,17,0,0.0,False,1
282310,548216,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,17,0,2,16,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282310.json,SRC-062B8B9B9550F89A25DC,HB666,HB,"Morgan Co., Tennessee Valley Authority payments in lieu of taxes, disbursement for capital improvements, parks, senior centers, and Pre-K programs","Morgan Co., Tennessee Valley Authority payments in lieu of taxes, disbursement for capital improvements, parks, senior centers, and Pre-K programs",2014,17,0,0.0,False,1
282311,548216,2013,2013-05-22,house,Collins motion to Concur In and Adopt,80,0,9,15,104,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282311.json,SRC-062B8B9B9550F89A25DC,HB666,HB,"Morgan Co., Tennessee Valley Authority payments in lieu of taxes, disbursement for capital improvements, parks, senior centers, and Pre-K programs","Morgan Co., Tennessee Valley Authority payments in lieu of taxes, disbursement for capital improvements, parks, senior centers, and Pre-K programs",2014,80,0,0.0,False,1
282318,548256,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,26,4,0,5,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282318.json,SRC-062B8B9B9550F89A25DC,HB663,HB,"Birmingham, Firemen's and Policemen's Supplemental Pension System, membership of Board of Managers revised, appointment of temporary secretary, investment powers, Act 556, 2011 Reg. Sess., am'd.","Birmingham, Firemen's and Policemen's Supplemental Pension System, membership of Board of Managers revised, appointment of temporary secretary, investment powers, Act 556, 2011 Reg. Sess., am'd.",2014,30,4,0.13333333333333333,True,1
282322,536848,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,29,1,4,1,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282322.json,SRC-062B8B9B9550F89A25DC,HB445,HB,"Jacksonville, civil service board, vacation of office for failure to attend meetings under certain conditions, Sec. 45-8A-71.04 am'd.","Jacksonville, civil service board, vacation of office for failure to attend meetings under certain conditions, Sec. 45-8A-71.04 am'd.",2014,30,1,0.03333333333333333,False,1
282323,541924,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,18,0,4,13,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282323.json,SRC-062B8B9B9550F89A25DC,HB523,HB,"Class 1 municipalities, (Birmingham), fiscal year city council authorized October 1, to move start date to deadlines for submission of budget proposal and adoption of general fund budget, budget hearing, publication of notice of meeting, Act 452, 1955 Reg. Sess.; Act 792, 1973 Reg. Sess., am'd.","Class 1 municipalities, (Birmingham), fiscal year city council authorized October 1, to move start date to deadlines for submission of budget proposal and adoption of general fund budget, budget hearing, publication of notice of meeting, Act 452, 1955 Reg. Sess.; Act 792, 1973 Reg. Sess., am'd.",2014,18,0,0.0,False,1
282326,544620,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,27,1,2,5,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282326.json,SRC-062B8B9B9550F89A25DC,HB597,HB,"Monroe Co., sheriff, providing expense allowance, compensation","Monroe Co., sheriff, providing expense allowance, compensation",2014,28,1,0.03571428571428571,False,1
282328,541673,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,15,1,12,7,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282328.json,SRC-062B8B9B9550F89A25DC,HB497,HB,"Crenshaw Co., sales tax, co. commission authorized to levy additional tax for certain time period, distrib. for volunteer fire departments and public safety, referendum","Crenshaw Co., sales tax, co. commission authorized to levy additional tax for certain time period, distrib. for volunteer fire departments and public safety, referendum",2014,16,1,0.0625,False,1
282338,541961,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,14,0,7,14,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282338.json,SRC-062B8B9B9550F89A25DC,HB533,HB,"Montgomery, municipal employees, retirement system further provided for, Act 2009-473, 2009 Reg. Sess., am'd.","Montgomery, municipal employees, retirement system further provided for, Act 2009-473, 2009 Reg. Sess., am'd.",2014,14,0,0.0,False,1
282339,511988,2013,2013-05-23,senate,Scofield motion to Adopt,20,2,2,11,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282339.json,SRC-062B8B9B9550F89A25DC,HB339,HB,"Tennessee River, Aquatic Plant Management Board and Fund created, aquatic plant management programs, permits for aquatic plant removal or eradication","Tennessee River, Aquatic Plant Management Board and Fund created, aquatic plant management programs, permits for aquatic plant removal or eradication",2014,22,2,0.09090909090909091,True,1
282340,511988,2013,2013-05-23,senate,Motion to Read a Third Time and Pass,20,2,2,11,35,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282340.json,SRC-062B8B9B9550F89A25DC,HB339,HB,"Tennessee River, Aquatic Plant Management Board and Fund created, aquatic plant management programs, permits for aquatic plant removal or eradication","Tennessee River, Aquatic Plant Management Board and Fund created, aquatic plant management programs, permits for aquatic plant removal or eradication",2014,22,2,0.09090909090909091,True,1
282341,511988,2013,2013-05-22,house,Long motion to Concur In and Adopt,96,0,1,7,104,1,,,AL_2013-2013_Regular_Session_JSON_20130520_57dd2f44a1f468732ac4db74fd0e8e2e.zip,AL/2013-2013_Regular_Session/vote/282341.json,SRC-062B8B9B9550F89A25DC,HB339,HB,"Tennessee River, Aquatic Plant Management Board and Fund created, aquatic plant management programs, permits for aquatic plant removal or eradication","Tennessee River, Aquatic Plant Management Board and Fund created, aquatic plant management programs, permits for aquatic plant removal or eradication",2014,96,0,0.0,False,1
