county_norm,precinct,office,district,dem_allocated,rep_allocated,allocation_method,match_method
CULLMAN,KELLEY COMMUNITY CENTER,State House,9.0,59.54782608695652,405.704347826087,direct_precinct_activity,exact
CULLMAN,KELLEY COMMUNITY CENTER,State House,12.0,47.45217391304348,323.295652173913,direct_precinct_activity,exact
CULLMAN,KELLEY COMMUNITY CENTER,State Senate,4.0,107.0,729.0,direct_precinct_activity,exact
CULLMAN,CENTER HILL COMMUNITY CTR,State House,11.0,13.53846153846154,91.38461538461539,direct_precinct_activity,exact
CULLMAN,CENTER HILL COMMUNITY CTR,State House,12.0,26.46153846153846,178.6153846153846,direct_precinct_activity,exact
CULLMAN,CENTER HILL COMMUNITY CTR,State Senate,4.0,40.0,270.0,direct_precinct_activity,exact
CULLMAN,SIMCOE COMMUNITY CENTER,State House,11.0,64.0,501.0,direct_precinct_activity,exact
CULLMAN,SIMCOE COMMUNITY CENTER,State Senate,4.0,64.0,501.0,direct_precinct_activity,exact
CULLMAN,BALDWIN COMMUNITY CENTER,State House,12.0,64.0,372.0,direct_precinct_activity,exact
CULLMAN,BALDWIN COMMUNITY CENTER,State Senate,4.0,64.0,372.0,direct_precinct_activity,exact
CULLMAN,CULLMAN CO. HEALTH DEPT.,State House,12.0,46.0,362.0,direct_precinct_activity,exact
CULLMAN,CULLMAN CO. HEALTH DEPT.,State Senate,4.0,46.0,362.0,direct_precinct_activity,exact
CULLMAN,EAST POINT COMMUNITY CTR,State House,9.0,32.50151057401813,220.6163141993958,direct_precinct_activity,exact
CULLMAN,EAST POINT COMMUNITY CTR,State House,12.0,33.49848942598187,227.3836858006042,direct_precinct_activity,exact
CULLMAN,EAST POINT COMMUNITY CTR,State Senate,4.0,66.0,448.0,direct_precinct_activity,exact
CULLMAN,BOLTE-WHITE GROVE CHURCH,State House,12.0,65.0,396.0,direct_precinct_activity,exact
CULLMAN,BOLTE-WHITE GROVE CHURCH,State Senate,4.0,65.0,396.0,direct_precinct_activity,exact
DALE,OZARK CIVIC CENTER,State House,89.0,144.18352788586253,224.88002594033725,direct_precinct_activity,exact
DALE,OZARK CIVIC CENTER,State House,93.0,1849.8164721141375,2885.119974059663,direct_precinct_activity,exact
DALE,OZARK CIVIC CENTER,State Senate,29.0,1501.9656290531777,2342.584306095979,direct_precinct_activity,exact
DALE,OZARK CIVIC CENTER,State Senate,31.0,492.0343709468223,767.4156939040208,direct_precinct_activity,exact
DALE,CLAYHATCHEE COMM. HOUSE,State House,93.0,68.0,354.0,direct_precinct_activity,exact
DALE,CLAYHATCHEE COMM. HOUSE,State Senate,29.0,68.0,354.0,direct_precinct_activity,exact
DALE,DALEVILLE CULTURAL & CONV.,State House,93.0,679.0,1099.0,direct_precinct_activity,exact
DALE,DALEVILLE CULTURAL & CONV.,State Senate,29.0,679.0,1099.0,direct_precinct_activity,exact
DALE,NEWTON CITY HALL,State House,93.0,157.0,714.0,direct_precinct_activity,exact
DALE,NEWTON CITY HALL,State Senate,29.0,157.0,714.0,direct_precinct_activity,exact
DALE,ARGUTA VOTING HOUSE,State House,89.0,11.049999999999999,60.775,direct_precinct_activity,exact
DALE,ARGUTA VOTING HOUSE,State House,93.0,14.95,82.225,direct_precinct_activity,exact
DALE,ARGUTA VOTING HOUSE,State Senate,31.0,26.0,143.0,direct_precinct_activity,exact
DALE,PINCKARD CITY HALL,State House,93.0,153.0,826.0,direct_precinct_activity,exact
DALE,PINCKARD CITY HALL,State Senate,29.0,127.15886287625418,686.4916387959867,direct_precinct_activity,exact
DALE,PINCKARD CITY HALL,State Senate,31.0,25.84113712374582,139.50836120401337,direct_precinct_activity,exact
DALE,ROCKY HD COMMUNITY HOUSE,State House,89.0,53.0,538.0,direct_precinct_activity,exact
DALE,ROCKY HD COMMUNITY HOUSE,State Senate,31.0,53.0,538.0,direct_precinct_activity,exact
DALE,ROCKY HEAD FT RUCKER ELEM,State House,89.0,53.0,176.0,direct_precinct_activity,exact
DALE,ROCKY HEAD FT RUCKER ELEM,State Senate,31.0,53.0,176.0,direct_precinct_activity,exact
DALE,MIDLAND CITY VOTING HALL,State House,93.0,365.0,538.0,direct_precinct_activity,exact
DALE,MIDLAND CITY VOTING HALL,State Senate,29.0,365.0,538.0,direct_precinct_activity,exact
DALE,GRIMES COMMUNITY CTR.,State House,93.0,239.0,474.0,direct_precinct_activity,exact
DALE,GRIMES COMMUNITY CTR.,State Senate,29.0,224.72207792207791,445.6831168831169,direct_precinct_activity,exact
DALE,GRIMES COMMUNITY CTR.,State Senate,31.0,14.277922077922078,28.316883116883115,direct_precinct_activity,exact
DALE,SYLVAN GROVE VOTING HALL,State House,93.0,28.0,144.0,direct_precinct_activity,exact
DALE,SYLVAN GROVE VOTING HALL,State Senate,31.0,28.0,144.0,direct_precinct_activity,exact
DALE,ECHO VOTING HALL,State House,93.0,42.0,766.0,direct_precinct_activity,exact
DALE,ECHO VOTING HALL,State Senate,31.0,42.0,766.0,direct_precinct_activity,exact
DALE,CLOPTON VOTING HALL,State House,89.0,16.0,131.0,direct_precinct_activity,exact
DALE,CLOPTON VOTING HALL,State Senate,31.0,16.0,131.0,direct_precinct_activity,exact
DALE,SKIPPERVILLE VOTING HALL,State House,89.0,55.291428571428575,201.01714285714286,direct_precinct_activity,exact
DALE,SKIPPERVILLE VOTING HALL,State House,93.0,62.70857142857143,227.98285714285717,direct_precinct_activity,exact
DALE,SKIPPERVILLE VOTING HALL,State Senate,31.0,118.0,429.0,direct_precinct_activity,exact
DALE,ARITON CITY HALL,State House,89.0,115.0,455.0,direct_precinct_activity,exact
DALE,ARITON CITY HALL,State Senate,31.0,115.0,455.0,direct_precinct_activity,exact
DALE,BERTHA VOTING HALL,State House,89.0,28.0,216.0,direct_precinct_activity,exact
DALE,BERTHA VOTING HALL,State Senate,31.0,28.0,216.0,direct_precinct_activity,exact
DALE,EWELL VOTING HALL,State House,93.0,245.0,841.0,direct_precinct_activity,exact
DALE,EWELL VOTING HALL,State Senate,29.0,70.62407132243685,242.42793462109952,direct_precinct_activity,exact
DALE,EWELL VOTING HALL,State Senate,31.0,174.37592867756317,598.5720653789004,direct_precinct_activity,exact
DALE,MARLEY MILL FORESTRY,State House,89.0,144.6656050955414,453.49522292993635,direct_precinct_activity,exact
DALE,MARLEY MILL FORESTRY,State House,93.0,85.33439490445859,267.50477707006365,direct_precinct_activity,exact
DALE,MARLEY MILL FORESTRY,State Senate,29.0,9.156050955414011,28.702229299363054,direct_precinct_activity,exact
DALE,MARLEY MILL FORESTRY,State Senate,31.0,220.84394904458597,692.2977707006369,direct_precinct_activity,exact
DALE,LEVEL PLAINS COMM. CENTER,State House,89.0,0.0,0.0,direct_precinct_activity,exact
DALE,LEVEL PLAINS COMM. CENTER,State House,93.0,452.0,842.0,direct_precinct_activity,exact
DALE,LEVEL PLAINS COMM. CENTER,State Senate,29.0,452.0,842.0,direct_precinct_activity,exact
DALLAS,PLANTERSVILLE VFD,State House,67.0,134.0,166.0,direct_precinct_activity,exact
DALLAS,PLANTERSVILLE VFD,State Senate,23.0,134.0,166.0,direct_precinct_activity,exact
DALLAS,SUMMERFIELD VFD,State House,67.0,160.0,365.0,direct_precinct_activity,exact
DALLAS,SUMMERFIELD VFD,State Senate,23.0,160.0,365.0,direct_precinct_activity,exact
DALLAS,VALLEY GRANDE COMMUNITY CENTER,State House,67.0,555.0,1027.0,direct_precinct_activity,exact
DALLAS,VALLEY GRANDE COMMUNITY CENTER,State Senate,23.0,555.0,1027.0,direct_precinct_activity,exact
DALLAS,ORRVILLE COMMUNITY CENTER,State House,67.0,864.0,189.0,direct_precinct_activity,exact
DALLAS,ORRVILLE COMMUNITY CENTER,State Senate,23.0,864.0,189.0,direct_precinct_activity,exact
DALLAS,BELOIT COMMUNITY CENTER,State House,67.0,126.0,11.0,direct_precinct_activity,exact
DALLAS,BELOIT COMMUNITY CENTER,State Senate,23.0,126.0,11.0,direct_precinct_activity,exact
DALLAS,TIPTON SCHOOL,State House,67.0,1860.0,84.0,direct_precinct_activity,exact
DALLAS,TIPTON SCHOOL,State Senate,23.0,1860.0,84.0,direct_precinct_activity,exact
DALLAS,SELMONT WATER WORKS,State House,67.0,373.0,75.0,direct_precinct_activity,exact
DALLAS,SELMONT WATER WORKS,State Senate,23.0,373.0,75.0,direct_precinct_activity,exact
DALLAS,TYLER COMMUNITY CENTER,State House,67.0,87.0,203.0,direct_precinct_activity,exact
DALLAS,TYLER COMMUNITY CENTER,State Senate,23.0,87.0,203.0,direct_precinct_activity,exact
DALLAS,GOOD HOPE CHURCH,State House,67.0,32.0,51.0,direct_precinct_activity,exact
DALLAS,GOOD HOPE CHURCH,State Senate,23.0,32.0,51.0,direct_precinct_activity,exact
DALLAS,MT. ZION CHURCH,State House,67.0,589.0,381.0,direct_precinct_activity,exact
DALLAS,MT. ZION CHURCH,State Senate,23.0,589.0,381.0,direct_precinct_activity,exact
DALLAS,UNION OLD NATIONAL GRD ARMORY,State House,67.0,645.0,657.0,direct_precinct_activity,fuzzy
DALLAS,UNION OLD NATIONAL GRD ARMORY,State Senate,23.0,645.0,657.0,direct_precinct_activity,fuzzy
DALLAS,UNION NEW NATIONAL GRD ARMORY,State House,67.0,245.0,549.0,direct_precinct_activity,fuzzy
DALLAS,UNION NEW NATIONAL GRD ARMORY,State Senate,23.0,245.0,549.0,direct_precinct_activity,fuzzy
DALLAS,SAFFORD COMMUNITY CENTER,State House,67.0,94.0,50.0,direct_precinct_activity,exact
DALLAS,SAFFORD COMMUNITY CENTER,State Senate,23.0,94.0,50.0,direct_precinct_activity,exact
DALLAS,MARION JCT. BLACKBELT EXP,State House,67.0,282.0,110.0,direct_precinct_activity,exact
DALLAS,MARION JCT. BLACKBELT EXP,State Senate,23.0,282.0,110.0,direct_precinct_activity,exact
DALLAS,SHILOH SCHOOL BUILDING,State House,67.0,422.0,133.0,direct_precinct_activity,exact
DALLAS,SHILOH SCHOOL BUILDING,State Senate,23.0,422.0,133.0,direct_precinct_activity,exact
DALLAS,CARLOWVILLE MINTER VFD,State House,67.0,207.0,60.0,direct_precinct_activity,exact
DALLAS,CARLOWVILLE MINTER VFD,State Senate,23.0,207.0,60.0,direct_precinct_activity,exact
DALLAS,DALLAS COUNTY COURTHOUSE,State House,67.0,191.0,116.0,direct_precinct_activity,exact
DALLAS,DALLAS COUNTY COURTHOUSE,State Senate,23.0,191.0,116.0,direct_precinct_activity,exact
DALLAS,EASTEND FIRE STATION,State House,67.0,708.0,13.0,direct_precinct_activity,exact
DALLAS,EASTEND FIRE STATION,State Senate,23.0,708.0,13.0,direct_precinct_activity,exact
DALLAS,GWC HOMES CENTER,State House,67.0,484.0,4.0,direct_precinct_activity,exact
DALLAS,GWC HOMES CENTER,State Senate,23.0,484.0,4.0,direct_precinct_activity,exact
DALLAS,SELMA MALL,State House,67.0,560.0,38.0,direct_precinct_activity,exact
DALLAS,SELMA MALL,State Senate,23.0,560.0,38.0,direct_precinct_activity,exact
DALLAS,WOODROW AVE. FIRE STATION,State House,67.0,1018.0,112.0,direct_precinct_activity,exact
DALLAS,WOODROW AVE. FIRE STATION,State Senate,23.0,1018.0,112.0,direct_precinct_activity,exact
DALLAS,RANGEDALE CENTER,State House,67.0,675.0,5.0,direct_precinct_activity,exact
DALLAS,RANGEDALE CENTER,State Senate,23.0,675.0,5.0,direct_precinct_activity,exact
DALLAS,NEW ST. JOHNS MINISTRIES,State House,67.0,723.0,9.0,direct_precinct_activity,exact
DALLAS,NEW ST. JOHNS MINISTRIES,State Senate,23.0,723.0,9.0,direct_precinct_activity,exact
DALLAS,BROAD STREET FIRE STATION,State House,67.0,771.0,0.0,direct_precinct_activity,exact
DALLAS,BROAD STREET FIRE STATION,State Senate,23.0,771.0,0.0,direct_precinct_activity,exact
DALLAS,MEMORIAL STADIUM,State House,67.0,168.0,470.0,direct_precinct_activity,exact
DALLAS,MEMORIAL STADIUM,State Senate,23.0,168.0,470.0,direct_precinct_activity,exact
DALLAS,OLD NATIONAL GUARD ARMORY,State House,67.0,263.0,535.0,direct_precinct_activity,exact
DALLAS,OLD NATIONAL GUARD ARMORY,State Senate,23.0,263.0,535.0,direct_precinct_activity,exact
DALLAS,CAHABA ROAD FIRE STATION,State House,67.0,759.0,358.0,direct_precinct_activity,exact
DALLAS,CAHABA ROAD FIRE STATION,State Senate,23.0,759.0,358.0,direct_precinct_activity,exact
DALLAS,CHRISTIAN OUTREACH ALLIANCE,State House,67.0,593.0,120.0,direct_precinct_activity,fuzzy
DALLAS,CHRISTIAN OUTREACH ALLIANCE,State Senate,23.0,593.0,120.0,direct_precinct_activity,fuzzy
DALLAS,QUEEN OF PEACE SCHOOL,State House,67.0,388.0,53.0,direct_precinct_activity,exact
DALLAS,QUEEN OF PEACE SCHOOL,State Senate,23.0,388.0,53.0,direct_precinct_activity,exact
DEKALB,HENAGAR RURITAN BUILDING,State House,24.0,181.0,705.0,direct_precinct_activity,exact
DEKALB,HENAGAR RURITAN BUILDING,State Senate,8.0,181.0,705.0,direct_precinct_activity,exact
DEKALB,PEA RIDGE CHURCH,State House,24.0,31.0,118.0,direct_precinct_activity,exact
DEKALB,PEA RIDGE CHURCH,State Senate,8.0,31.0,118.0,direct_precinct_activity,exact
DEKALB,IDER SENIOR CENTER,State House,24.0,229.0,661.0,direct_precinct_activity,exact
DEKALB,IDER SENIOR CENTER,State Senate,8.0,229.0,661.0,direct_precinct_activity,exact
DEKALB,CARTERSVILLE FIRE HALL,State House,24.0,114.0,393.0,direct_precinct_activity,exact
DEKALB,CARTERSVILLE FIRE HALL,State Senate,8.0,114.0,393.0,direct_precinct_activity,exact
DEKALB,PAYNE GAP CHURCH,State House,24.0,53.0,288.0,direct_precinct_activity,exact
DEKALB,PAYNE GAP CHURCH,State Senate,8.0,53.0,288.0,direct_precinct_activity,exact
DEKALB,WILLS VALLEY REC CENTER 1,State House,24.0,94.0,362.0,direct_precinct_activity,exact
DEKALB,WILLS VALLEY REC CENTER 1,State Senate,8.0,94.0,362.0,direct_precinct_activity,exact
DEKALB,WILLS VALLEY REC CENTER 2,State House,24.0,192.0,675.0,direct_precinct_activity,exact
DEKALB,WILLS VALLEY REC CENTER 2,State Senate,8.0,192.0,675.0,direct_precinct_activity,exact
DEKALB,SULPHUR SPRINGS COMM CENTER,State House,24.0,46.0,78.0,direct_precinct_activity,exact
DEKALB,SULPHUR SPRINGS COMM CENTER,State Senate,8.0,46.0,78.0,direct_precinct_activity,exact
DEKALB,MENTONE TOWN HALL,State House,24.0,202.0,589.0,direct_precinct_activity,exact
DEKALB,MENTONE TOWN HALL,State Senate,8.0,202.0,589.0,direct_precinct_activity,exact
DEKALB,RODENTOWN COMMUNITY CENTER,State House,10.0,28.93394077448747,134.69248291571753,direct_precinct_activity,exact
DEKALB,RODENTOWN COMMUNITY CENTER,State House,29.0,29.066059225512532,135.30751708428247,direct_precinct_activity,exact
DEKALB,ARONEY FIRE HALL,State House,10.0,39.67099567099567,151.15151515151516,direct_precinct_activity,exact
DEKALB,ARONEY FIRE HALL,State House,29.0,39.32900432900433,149.84848484848484,direct_precinct_activity,exact
DEKALB,SAND MTN RESEARCH CENTER,State House,9.0,40.19157472417252,249.11534603811435,direct_precinct_activity,exact
DEKALB,SAND MTN RESEARCH CENTER,State House,10.0,9.574724172517552,59.346038114343024,direct_precinct_activity,exact
DEKALB,SAND MTN RESEARCH CENTER,State House,24.0,0.33400200601805413,2.0702106318956868,direct_precinct_activity,exact
DEKALB,SAND MTN RESEARCH CENTER,State House,26.0,0.0,0.0,direct_precinct_activity,exact
DEKALB,SAND MTN RESEARCH CENTER,State House,29.0,60.89969909729187,377.4684052156469,direct_precinct_activity,exact
DEKALB,SKIRUM COMMUNITY CENTER,State House,9.0,38.01994301994302,114.95441595441595,direct_precinct_activity,exact
DEKALB,SKIRUM COMMUNITY CENTER,State House,24.0,11.866096866096866,35.87749287749288,direct_precinct_activity,exact
DEKALB,SKIRUM COMMUNITY CENTER,State House,26.0,18.162393162393162,54.914529914529915,direct_precinct_activity,exact
DEKALB,SKIRUM COMMUNITY CENTER,State House,29.0,16.951566951566953,51.25356125356125,direct_precinct_activity,exact
DEKALB,GERALDINE 1ST BAPTIST,State House,9.0,68.6,322.42,direct_precinct_activity,exact
DEKALB,GERALDINE 1ST BAPTIST,State House,26.0,60.199999999999996,282.94,direct_precinct_activity,exact
DEKALB,GERALDINE 1ST BAPTIST,State House,27.0,11.200000000000001,52.64,direct_precinct_activity,exact
DEKALB,MACEDONIA BAPTIST CHURCH,State House,9.0,11.693548387096774,41.16129032258064,direct_precinct_activity,exact
DEKALB,MACEDONIA BAPTIST CHURCH,State House,26.0,10.483870967741936,36.903225806451616,direct_precinct_activity,exact
DEKALB,MACEDONIA BAPTIST CHURCH,State House,29.0,2.82258064516129,9.935483870967742,direct_precinct_activity,exact
DEKALB,PAINTER-LIBERTY BAPTIST CHURCH,State House,9.0,39.92125984251968,131.53543307086613,direct_precinct_activity,exact
DEKALB,PAINTER-LIBERTY BAPTIST CHURCH,State House,26.0,38.07874015748032,125.46456692913387,direct_precinct_activity,exact
DEKALB,PAINTER-LIBERTY BAPTIST CHURCH,State House,29.0,0.0,0.0,direct_precinct_activity,exact
DEKALB,WHITON-OLD SCHOOL BUILDING,State House,9.0,32.24242424242424,81.0090909090909,direct_precinct_activity,exact
DEKALB,WHITON-OLD SCHOOL BUILDING,State House,26.0,8.484848484848484,21.31818181818182,direct_precinct_activity,exact
DEKALB,WHITON-OLD SCHOOL BUILDING,State House,27.0,39.27272727272727,98.67272727272727,direct_precinct_activity,exact
DEKALB,GROVE OAK CLUB HOUSE,State House,9.0,37.89575971731448,136.68021201413427,direct_precinct_activity,exact
DEKALB,GROVE OAK CLUB HOUSE,State House,27.0,51.10424028268551,184.3197879858657,direct_precinct_activity,exact
DEKALB,MCKESTES COMMUNITY CENTER,State House,9.0,37.998007968127496,103.88446215139443,direct_precinct_activity,exact
DEKALB,MCKESTES COMMUNITY CENTER,State House,24.0,60.362549800796806,165.02788844621512,direct_precinct_activity,exact
DEKALB,MCKESTES COMMUNITY CENTER,State House,26.0,10.639442231075696,29.087649402390436,direct_precinct_activity,exact
DEKALB,MCKESTES COMMUNITY CENTER,State House,39.0,0.0,0.0,direct_precinct_activity,exact
DEKALB,MCKESTES COMMUNITY CENTER,State Senate,8.0,109.0,298.0,direct_precinct_activity,exact
DEKALB,SHADY GROVE BAPTIST CHURCH,State House,39.0,62.0,284.0,direct_precinct_activity,exact
DEKALB,SHADY GROVE BAPTIST CHURCH,State Senate,8.0,62.0,284.0,direct_precinct_activity,exact
DEKALB,DOGTOWN MASONIC LODGE,State House,39.0,103.0,451.0,direct_precinct_activity,exact
DEKALB,DOGTOWN MASONIC LODGE,State Senate,8.0,103.0,451.0,direct_precinct_activity,exact
DEKALB,ADAMSBURG FIRE DEPARTMENT,State House,24.0,64.0,293.0,direct_precinct_activity,exact
DEKALB,ADAMSBURG FIRE DEPARTMENT,State Senate,8.0,64.0,293.0,direct_precinct_activity,exact
DEKALB,COPELAND BRG-LIBERTY HILL,State House,10.0,10.053191489361701,54.36170212765957,direct_precinct_activity,exact
DEKALB,COPELAND BRG-LIBERTY HILL,State House,24.0,6.8936170212765955,37.27659574468085,direct_precinct_activity,exact
DEKALB,COPELAND BRG-LIBERTY HILL,State House,29.0,10.053191489361701,54.36170212765957,direct_precinct_activity,exact
DEKALB,COPELAND BRG-LIBERTY HILL,State Senate,8.0,27.0,146.0,direct_precinct_activity,exact
DEKALB,COLLINSVILLE-NATL GRD ARMORY,State House,10.0,44.09375,98.28125,direct_precinct_activity,fuzzy
DEKALB,COLLINSVILLE-NATL GRD ARMORY,State House,24.0,0.32421875,0.72265625,direct_precinct_activity,fuzzy
DEKALB,COLLINSVILLE-NATL GRD ARMORY,State House,29.0,71.9765625,160.4296875,direct_precinct_activity,fuzzy
DEKALB,COLLINSVILLE-NATL GRD ARMORY,State House,39.0,49.60546875,110.56640625,direct_precinct_activity,fuzzy
DEKALB,COLLINSVILLE-NATL GRD ARMORY,State Senate,8.0,166.0,370.0,direct_precinct_activity,fuzzy
DEKALB,PORTERSVILLE BAPTIST CHURCH,State House,24.0,4.5,14.0,direct_precinct_activity,exact
DEKALB,PORTERSVILLE BAPTIST CHURCH,State House,39.0,31.5,98.0,direct_precinct_activity,exact
DEKALB,PORTERSVILLE BAPTIST CHURCH,State Senate,8.0,36.0,112.0,direct_precinct_activity,exact
DEKALB,LEBANON CHURCH,State House,24.0,8.757575757575758,15.969696969696969,direct_precinct_activity,exact
DEKALB,LEBANON CHURCH,State House,39.0,42.24242424242424,77.03030303030303,direct_precinct_activity,exact
DEKALB,LEBANON CHURCH,State Senate,8.0,51.0,93.0,direct_precinct_activity,exact
DEKALB,PINE RIDGE COMMUNITY CTR  3-9,State House,24.0,11.049999999999999,79.05,direct_precinct_activity,fuzzy
DEKALB,PINE RIDGE COMMUNITY CTR  3-9,State House,39.0,1.95,13.95,direct_precinct_activity,fuzzy
DEKALB,PINE RIDGE COMMUNITY CTR  3-9,State Senate,8.0,13.0,93.0,direct_precinct_activity,fuzzy
DEKALB,PINE RIDGE COMMUNITY CTR  4-10,State House,24.0,20.869565217391305,75.65217391304347,direct_precinct_activity,fuzzy
DEKALB,PINE RIDGE COMMUNITY CTR  4-10,State House,39.0,3.1304347826086953,11.347826086956522,direct_precinct_activity,fuzzy
DEKALB,PINE RIDGE COMMUNITY CTR  4-10,State Senate,8.0,24.0,87.0,direct_precinct_activity,fuzzy
DEKALB,SENIOR CITIZEN CENTER 1  3-10,State House,24.0,70.0,196.0,direct_precinct_activity,fuzzy
DEKALB,SENIOR CITIZEN CENTER 1  3-10,State Senate,8.0,70.0,196.0,direct_precinct_activity,fuzzy
DEKALB,SENIOR CITIZEN CENTER 2  3-10,State House,24.0,183.0,401.0,direct_precinct_activity,fuzzy
DEKALB,SENIOR CITIZEN CENTER 2  3-10,State Senate,8.0,183.0,401.0,direct_precinct_activity,fuzzy
DEKALB,SENIOR CITIZEN FIVE POINT,State House,24.0,85.0,323.0,direct_precinct_activity,exact
DEKALB,SENIOR CITIZEN FIVE POINT,State Senate,8.0,85.0,323.0,direct_precinct_activity,exact
DEKALB,VFW HALL LOBBY 1,State House,24.0,103.0,237.0,direct_precinct_activity,exact
DEKALB,VFW HALL LOBBY 1,State Senate,8.0,103.0,237.0,direct_precinct_activity,exact
DEKALB,VFW HALL LOBBY 2,State House,24.0,176.0,383.0,direct_precinct_activity,exact
DEKALB,VFW HALL LOBBY 2,State Senate,8.0,176.0,383.0,direct_precinct_activity,exact
DEKALB,PLEASANT HILL COMMUNITY CENTER,State House,24.0,84.0,289.0,direct_precinct_activity,exact
DEKALB,PLEASANT HILL COMMUNITY CENTER,State House,39.0,0.0,0.0,direct_precinct_activity,exact
DEKALB,PLEASANT HILL COMMUNITY CENTER,State Senate,8.0,84.0,289.0,direct_precinct_activity,exact
DEKALB,FYFFE SENIOR CENTER,State House,23.0,0.7554347826086957,2.0815217391304346,direct_precinct_activity,exact
DEKALB,FYFFE SENIOR CENTER,State House,24.0,138.2445652173913,380.91847826086956,direct_precinct_activity,exact
DEKALB,FYFFE SENIOR CENTER,State Senate,8.0,139.0,383.0,direct_precinct_activity,exact
DEKALB,SHILOH TOWN HALL,State House,24.0,38.0,141.0,direct_precinct_activity,exact
