cycle,county_key,precinct_key,dem_candidate,rep_candidate,source_file,dem_votes,rep_votes
1992,DEKALB,RECREATION CENTER,Bill Clinton,George H. W. Bush,DEKALB.XLS,234.0,250.0
1992,DEKALB,RODENTOWN,Bill Clinton,George H. W. Bush,DEKALB.XLS,105.0,130.0
1992,DEKALB,SHILOH,Bill Clinton,George H. W. Bush,DEKALB.XLS,216.0,202.0
1992,DEKALB,SKIRUM,Bill Clinton,George H. W. Bush,DEKALB.XLS,145.0,55.0
1992,DEKALB,SULPHUR SPRINGS,Bill Clinton,George H. W. Bush,DEKALB.XLS,77.0,45.0
1992,DEKALB,SYLVANIA,Bill Clinton,George H. W. Bush,DEKALB.XLS,264.0,314.0
1992,DEKALB,TENBROOK,Bill Clinton,George H. W. Bush,DEKALB.XLS,145.0,109.0
1992,DEKALB,VALLEY HEAD CITY HALL,Bill Clinton,George H. W. Bush,DEKALB.XLS,189.0,137.0
1992,DEKALB,WHITON OLD SCHOOL,Bill Clinton,George H. W. Bush,DEKALB.XLS,92.0,54.0
1992,DEKALB,WILLIAMS AVENUE SCHOOL,Bill Clinton,George H. W. Bush,DEKALB.XLS,240.0,398.0
1992,DEKALB,WILLS VALLEY,Bill Clinton,George H. W. Bush,DEKALB.XLS,69.0,110.0
1992,ELMORE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,ELMORE.XLS,247.0,331.0
1992,ELMORE,BLUE RIDGE VOTING HOUSE,Bill Clinton,George H. W. Bush,ELMORE.XLS,170.0,470.0
1992,ELMORE,BUYCK FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,140.0,316.0
1992,ELMORE,COUSADA CITY HALL,Bill Clinton,George H. W. Bush,ELMORE.XLS,272.0,260.0
1992,ELMORE,CRENSHAW PARK,Bill Clinton,George H. W. Bush,ELMORE.XLS,263.0,37.0
1992,ELMORE,DEATSVILLE LODGE,Bill Clinton,George H. W. Bush,ELMORE.XLS,35.0,117.0
1992,ELMORE,ECLECTIC CITY HALL,Bill Clinton,George H. W. Bush,ELMORE.XLS,338.0,437.0
1992,ELMORE,EDHILL VOTING HOUSE,Bill Clinton,George H. W. Bush,ELMORE.XLS,84.0,231.0
1992,ELMORE,FITZPATRICK COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ELMORE.XLS,189.0,423.0
1992,ELMORE,FRIENDSHIP FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,143.0,157.0
1992,ELMORE,GRANDVIEW PINES,Bill Clinton,George H. W. Bush,ELMORE.XLS,359.0,1141.0
1992,ELMORE,HOLTVILLE FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,290.0,743.0
1992,ELMORE,KENT COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ELMORE.XLS,94.0,263.0
1992,ELMORE,KOWALIGA FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,94.0,252.0
1992,ELMORE,LIGHTWOOD FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,120.0,231.0
1992,ELMORE,MILLBROOK MEMORIAL PARK,Bill Clinton,George H. W. Bush,ELMORE.XLS,722.0,1251.0
1992,ELMORE,PLEASANT HILL COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ELMORE.XLS,93.0,324.0
1992,ELMORE,REDLAND FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,287.0,669.0
1992,ELMORE,ROCK SPRINGS VOTING,Bill Clinton,George H. W. Bush,ELMORE.XLS,61.0,157.0
1992,ELMORE,SANTUCK COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ELMORE.XLS,218.0,339.0
1992,ELMORE,SEMAN FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,94.0,272.0
1992,ELMORE,TALLASSEE REC. CENTER,Bill Clinton,George H. W. Bush,ELMORE.XLS,414.0,911.0
1992,ELMORE,TALLASSEE SEWER PLANT,Bill Clinton,George H. W. Bush,ELMORE.XLS,191.0,36.0
1992,ELMORE,TITUS COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ELMORE.XLS,114.0,144.0
1992,ELMORE,WALLSBORO FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ELMORE.XLS,258.0,377.0
1992,ELMORE,WEOKA VOTING HOUSE,Bill Clinton,George H. W. Bush,ELMORE.XLS,61.0,183.0
1992,ELMORE,WETUMPKA ARMORY,Bill Clinton,George H. W. Bush,ELMORE.XLS,374.0,791.0
1992,ELMORE,WETUMPKA FAIN PARK,Bill Clinton,George H. W. Bush,ELMORE.XLS,498.0,493.0
1992,ESCAMBIA,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,104.0,165.0
1992,ESCAMBIA,ALCO-JDJC MUSEUM,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,244.0,214.0
1992,ESCAMBIA,APPLETON,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,70.0,159.0
1992,ESCAMBIA,ATMORE CITY HALL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,966.0,88.0
1992,ESCAMBIA,ATMORE COUNTY ROAD DEPARTMENT,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,286.0,397.0
1992,ESCAMBIA,ATMORE INDUSTRIAL DEVELOPMENT BUILD.,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,104.0,362.0
1992,ESCAMBIA,ATMORE STAFF CHEVROLET,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,318.0,936.0
1992,ESCAMBIA,BARNETT'S CROSSROAD,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,19.0,59.0
1992,ESCAMBIA,BETHEL-ROBERTS,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,45.0,49.0
1992,ESCAMBIA,BRADLEY - ROCK CREE,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,17.0,41.0
1992,ESCAMBIA,BREWTON COURTHOUSE,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,154.0,79.0
1992,ESCAMBIA,BREWTON ELEMENTARY SCHOOL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,715.0,908.0
1992,ESCAMBIA,BUTLER STREET,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,18.0,42.0
1992,ESCAMBIA,CANOE CIVIV CLUB,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,68.0,144.0
1992,ESCAMBIA,DAMASCUS,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,150.0,67.0
1992,ESCAMBIA,DIXIE VFD,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,19.0,19.0
1992,ESCAMBIA,EAST BREWTON CITY HALL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,196.0,214.0
1992,ESCAMBIA,EAST BREWTON-NEAL SCHOOL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,275.0,277.0
1992,ESCAMBIA,FLOMATION CITY HALL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,137.0,199.0
1992,ESCAMBIA,GFLOMATION COMMUNITY HOUSE,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,162.0,250.0
1992,ESCAMBIA,HUXFORD,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,13.0,76.0
1992,ESCAMBIA,KIRKLAND,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,141.0,186.0
1992,ESCAMBIA,LITTLE ESCAMBIA,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,41.0,79.0
1992,ESCAMBIA,LITTLE ROCK,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,12.0,40.0
1992,ESCAMBIA,MCCALL SCHOOL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,100.0,334.0
1992,ESCAMBIA,MCCULLOUGH,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,55.0,89.0
1992,ESCAMBIA,NOKOMIS,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,41.0,71.0
1992,ESCAMBIA,NOMONIS,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,0.0,0.0
1992,ESCAMBIA,PINEVIEW,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,53.0,59.0
1992,ESCAMBIA,POLLARD,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,71.0,112.0
1992,ESCAMBIA,RIVERVIEW TOWN HALL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,84.0,140.0
1992,ESCAMBIA,ROCK HILL,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,68.0,62.0
1992,ESCAMBIA,WALLACE,Bill Clinton,George H. W. Bush,ESCAMBIA.XLS,63.0,38.0
1992,ETOWAH,12TH STREET BAPTIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,265.0,87.0
1992,ETOWAH,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,ETOWAH.XLS,580.0,620.0
1992,ETOWAH,ALABAMA TECHNICAL COLLEGE,Bill Clinton,George H. W. Bush,ETOWAH.XLS,482.0,383.0
1992,ETOWAH,ALTOONA RECREATION CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,221.0,193.0
1992,ETOWAH,AMERICAN LEGION HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,378.0,100.0
1992,ETOWAH,ATTALLA CITY HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,265.0,83.0
1992,ETOWAH,AURORA BAPTIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,92.0,52.0
1992,ETOWAH,BLACK CREEK VOLUNTEER FIRE DEPT.,Bill Clinton,George H. W. Bush,ETOWAH.XLS,106.0,99.0
1992,ETOWAH,CARLISLE SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,339.0,302.0
1992,ETOWAH,CARNES RECREATION CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,443.0,436.0
1992,ETOWAH,CARVER COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,1265.0,47.0
1992,ETOWAH,CAVE SPRINGS COMM. CLUB HOUSE,Bill Clinton,George H. W. Bush,ETOWAH.XLS,114.0,92.0
1992,ETOWAH,CLEAR CREEK METHODIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,44.0,53.0
1992,ETOWAH,COATES BEND FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ETOWAH.XLS,240.0,128.0
1992,ETOWAH,CORY SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,669.0,135.0
1992,ETOWAH,CURTISTON SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,335.0,231.0
1992,ETOWAH,DISQUE SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,893.0,735.0
1992,ETOWAH,DISTRICT #3 MAINTENANCE SHOP,Bill Clinton,George H. W. Bush,ETOWAH.XLS,261.0,251.0
1992,ETOWAH,DUCK SPRINGS SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,129.0,122.0
1992,ETOWAH,EAST GADSDEN RECREATION CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,571.0,383.0
1992,ETOWAH,EGYPT VOLUNTEER FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ETOWAH.XLS,138.0,89.0
1992,ETOWAH,ELLIOTT COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,986.0,653.0
1992,ETOWAH,ETOWAH MIDDLE SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,375.0,261.0
1992,ETOWAH,EURA BROWN RECREATION CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,401.0,1161.0
1992,ETOWAH,GALLANT COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,97.0,157.0
1992,ETOWAH,GASTON SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,139.0,141.0
1992,ETOWAH,GLENCOE SENIOR CITIZEN CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,476.0,982.0
1992,ETOWAH,HIGHLAND SCHOOL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,485.0,335.0
1992,ETOWAH,HOKES BLUFF COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,1045.0,911.0
1992,ETOWAH,IVALEE VOLUNTEER FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,ETOWAH.XLS,201.0,185.0
1992,ETOWAH,JESSIE DEAN SMITH RECREAT. CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,361.0,219.0
1992,ETOWAH,KEENER COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,59.0,41.0
1992,ETOWAH,LIBERTY METHODIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,80.0,61.0
1992,ETOWAH,LOCAL 487 UNION HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,962.0,281.0
1992,ETOWAH,MORTON CHAPEL CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,194.0,135.0
1992,ETOWAH,MT. PISGAH  BAPTIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,59.0,78.0
1992,ETOWAH,NEW UNION COMMUNITY CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,223.0,285.0
1992,ETOWAH,NOCCALULA KIWANIS PAVILLION,Bill Clinton,George H. W. Bush,ETOWAH.XLS,830.0,1213.0
1992,ETOWAH,NORTH GADSDEN BAPTIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,743.0,462.0
1992,ETOWAH,RAINBOW CITY HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,981.0,1532.0
1992,ETOWAH,REECE CITY TOWN HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,149.0,177.0
1992,ETOWAH,RIDDLES BEND BAPTIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,187.0,167.0
1992,ETOWAH,RIDGEVILLE TOWN HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,93.0,31.0
1992,ETOWAH,SARDIS CITY HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,222.0,351.0
1992,ETOWAH,SOUTHSIDE TOWN HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,1005.0,1495.0
1992,ETOWAH,STONE'S REPAIR SHOP,Bill Clinton,George H. W. Bush,ETOWAH.XLS,218.0,209.0
1992,ETOWAH,UNION #3 BAPTIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,101.0,91.0
1992,ETOWAH,UNION HILL METHODIST CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,226.0,274.0
1992,ETOWAH,WALNUT GROVE MASONIC HALL,Bill Clinton,George H. W. Bush,ETOWAH.XLS,119.0,123.0
1992,ETOWAH,WALNUT PARK RECREATION CENTER,Bill Clinton,George H. W. Bush,ETOWAH.XLS,649.0,333.0
1992,ETOWAH,WHORTON BEND FIRE STATION,Bill Clinton,George H. W. Bush,ETOWAH.XLS,182.0,299.0
1992,ETOWAH,YOUNGS CHAPEL CHURCH,Bill Clinton,George H. W. Bush,ETOWAH.XLS,180.0,203.0
1992,FAYETTE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,FAYETTE.XLS,84.0,86.0
1992,FAYETTE,BELK,Bill Clinton,George H. W. Bush,FAYETTE.XLS,83.0,118.0
1992,FAYETTE,BERRY,Bill Clinton,George H. W. Bush,FAYETTE.XLS,325.0,266.0
1992,FAYETTE,BOLEY,Bill Clinton,George H. W. Bush,FAYETTE.XLS,104.0,70.0
1992,FAYETTE,BYLOR,Bill Clinton,George H. W. Bush,FAYETTE.XLS,137.0,119.0
1992,FAYETTE,CIVIC CENTER,Bill Clinton,George H. W. Bush,FAYETTE.XLS,622.0,880.0
1992,FAYETTE,CLEAR CREEK,Bill Clinton,George H. W. Bush,FAYETTE.XLS,88.0,65.0
1992,FAYETTE,COLLINS,Bill Clinton,George H. W. Bush,FAYETTE.XLS,78.0,146.0
1992,FAYETTE,COVIN,Bill Clinton,George H. W. Bush,FAYETTE.XLS,107.0,67.0
1992,FAYETTE,FORDS,Bill Clinton,George H. W. Bush,FAYETTE.XLS,41.0,58.0
1992,FAYETTE,GEORGE'S CREEK,Bill Clinton,George H. W. Bush,FAYETTE.XLS,49.0,68.0
1992,FAYETTE,GILPIN,Bill Clinton,George H. W. Bush,FAYETTE.XLS,108.0,147.0
1992,FAYETTE,GLEN ALLEN,Bill Clinton,George H. W. Bush,FAYETTE.XLS,149.0,78.0
1992,FAYETTE,HICO,Bill Clinton,George H. W. Bush,FAYETTE.XLS,125.0,49.0
1992,FAYETTE,KILLINGSWORTH,Bill Clinton,George H. W. Bush,FAYETTE.XLS,68.0,51.0
1992,FAYETTE,NEW RIVER,Bill Clinton,George H. W. Bush,FAYETTE.XLS,62.0,44.0
1992,FAYETTE,OAKRIDGE,Bill Clinton,George H. W. Bush,FAYETTE.XLS,25.0,43.0
1992,FAYETTE,PLEASANT GROVE,Bill Clinton,George H. W. Bush,FAYETTE.XLS,51.0,32.0
1992,FAYETTE,RIDGE,Bill Clinton,George H. W. Bush,FAYETTE.XLS,81.0,56.0
1992,FAYETTE,RUSSELL,Bill Clinton,George H. W. Bush,FAYETTE.XLS,263.0,243.0
1992,FAYETTE,STONEWALL,Bill Clinton,George H. W. Bush,FAYETTE.XLS,170.0,49.0
1992,FAYETTE,STOUGH,Bill Clinton,George H. W. Bush,FAYETTE.XLS,130.0,171.0
1992,FAYETTE,STUDDARD'S CROSSROADS,Bill Clinton,George H. W. Bush,FAYETTE.XLS,16.0,22.0
1992,FAYETTE,SUGAR CREEK,Bill Clinton,George H. W. Bush,FAYETTE.XLS,43.0,60.0
1992,FAYETTE,THOMPSON,Bill Clinton,George H. W. Bush,FAYETTE.XLS,64.0,77.0
1992,FAYETTE,WEBSTER,Bill Clinton,George H. W. Bush,FAYETTE.XLS,84.0,102.0
1992,FAYETTE,WHITE'S CHAPEL,Bill Clinton,George H. W. Bush,FAYETTE.XLS,112.0,71.0
1992,FAYETTE,YOUTH CENTER,Bill Clinton,George H. W. Bush,FAYETTE.XLS,561.0,366.0
1992,FRANKLIN,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,317.0,178.0
1992,FRANKLIN,BELGREEN,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,267.0,165.0
1992,FRANKLIN,CHUCKY MULLINS CENTER,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,370.0,61.0
1992,FRANKLIN,ELECTRIC WAREHOUSE,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,411.0,318.0
1992,FRANKLIN,FRANKFORT,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,76.0,60.0
1992,FRANKLIN,HALLTOWN,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,170.0,217.0
1992,FRANKLIN,HODGES,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,103.0,118.0
1992,FRANKLIN,JONESBORO,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,108.0,93.0
1992,FRANKLIN,LAWLARS,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,151.0,147.0
1992,FRANKLIN,MT. STAR,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,163.0,137.0
1992,FRANKLIN,NEWBURG,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,121.0,34.0
1992,FRANKLIN,PHIL CAMPBELL,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,479.0,330.0
1992,FRANKLIN,PLEASANT SITE,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,52.0,91.0
1992,FRANKLIN,RED BAY,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,674.0,749.0
1992,FRANKLIN,ROCKWOOD,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,190.0,171.0
1992,FRANKLIN,RUSSELLVILLE COLLEGE AVENUE,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,403.0,224.0
1992,FRANKLIN,RUSSELLVILLE COURTHOUSE,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,332.0,202.0
1992,FRANKLIN,RUSSELLVILLE HIGH SCHOOL,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,347.0,432.0
1992,FRANKLIN,SPRUCE PINE,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,221.0,205.0
1992,FRANKLIN,ST. CROSSROADS,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,106.0,70.0
1992,FRANKLIN,THARPTOWN,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,170.0,139.0
1992,FRANKLIN,TRAPTOWN,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,212.0,219.0
1992,FRANKLIN,UNION,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,161.0,151.0
1992,FRANKLIN,VINA,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,207.0,171.0
1992,FRANKLIN,WACO,Bill Clinton,George H. W. Bush,FRANKLIN.XLS,142.0,112.0
1992,GENEVA,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,GENEVA.XLS,115.0,162.0
1992,GENEVA,BELLWOOD,Bill Clinton,George H. W. Bush,GENEVA.XLS,122.0,74.0
1992,GENEVA,BLACK,Bill Clinton,George H. W. Bush,GENEVA.XLS,51.0,78.0
1992,GENEVA,CHANCELLOR,Bill Clinton,George H. W. Bush,GENEVA.XLS,103.0,134.0
1992,GENEVA,COFFEE SPRINGS,Bill Clinton,George H. W. Bush,GENEVA.XLS,145.0,138.0
1992,GENEVA,COMMUNITY CENTER,Bill Clinton,George H. W. Bush,GENEVA.XLS,178.0,202.0
1992,GENEVA,DUNDEE,Bill Clinton,George H. W. Bush,GENEVA.XLS,57.0,133.0
1992,GENEVA,EUNOLA STOCKYARD,Bill Clinton,George H. W. Bush,GENEVA.XLS,93.0,121.0
1992,GENEVA,FADETTE,Bill Clinton,George H. W. Bush,GENEVA.XLS,122.0,233.0
1992,GENEVA,FLAT CREEK,Bill Clinton,George H. W. Bush,GENEVA.XLS,52.0,53.0
1992,GENEVA,GENEVA ARMORY,Bill Clinton,George H. W. Bush,GENEVA.XLS,128.0,196.0
1992,GENEVA,GENEVA CITY HALL,Bill Clinton,George H. W. Bush,GENEVA.XLS,204.0,148.0
1992,GENEVA,GENEVA COMMUNITY CENTER,Bill Clinton,George H. W. Bush,GENEVA.XLS,120.0,202.0
1992,GENEVA,GENEVA COURTHOUSE,Bill Clinton,George H. W. Bush,GENEVA.XLS,242.0,288.0
1992,GENEVA,GENEVA VOTING HOUSE,Bill Clinton,George H. W. Bush,GENEVA.XLS,114.0,140.0
1992,GENEVA,GILMORE,Bill Clinton,George H. W. Bush,GENEVA.XLS,39.0,55.0
1992,GENEVA,HACODA,Bill Clinton,George H. W. Bush,GENEVA.XLS,38.0,44.0
1992,GENEVA,HARTFORD ARMORU,Bill Clinton,George H. W. Bush,GENEVA.XLS,110.0,178.0
1992,GENEVA,HARTFORD ARMORY,Bill Clinton,George H. W. Bush,GENEVA.XLS,80.0,255.0
1992,GENEVA,HARTFORD CITY HALL,Bill Clinton,George H. W. Bush,GENEVA.XLS,135.0,193.0
1992,GENEVA,HUGHES,Bill Clinton,George H. W. Bush,GENEVA.XLS,30.0,87.0
1992,GENEVA,HURRICANE,Bill Clinton,George H. W. Bush,GENEVA.XLS,26.0,35.0
1992,GENEVA,KELLY CROSSROAD,Bill Clinton,George H. W. Bush,GENEVA.XLS,22.0,50.0
1992,GENEVA,LOWERY,Bill Clinton,George H. W. Bush,GENEVA.XLS,44.0,49.0
1992,GENEVA,LYTLE,Bill Clinton,George H. W. Bush,GENEVA.XLS,87.0,90.0
1992,GENEVA,MALVERN,Bill Clinton,George H. W. Bush,GENEVA.XLS,170.0,316.0
1992,GENEVA,PINEY GROVE,Bill Clinton,George H. W. Bush,GENEVA.XLS,80.0,63.0
1992,GENEVA,REVELS,Bill Clinton,George H. W. Bush,GENEVA.XLS,63.0,60.0
1992,GENEVA,SAMSON CITY HALL,Bill Clinton,George H. W. Bush,GENEVA.XLS,336.0,302.0
1992,GENEVA,SARDIS,Bill Clinton,George H. W. Bush,GENEVA.XLS,28.0,50.0
1992,GENEVA,SLOCOMB,Bill Clinton,George H. W. Bush,GENEVA.XLS,207.0,287.0
1992,GENEVA,SLOCOMB CITY HALL,Bill Clinton,George H. W. Bush,GENEVA.XLS,192.0,298.0
1992,GENEVA,"ST. PAUL, HARTFORD",Bill Clinton,George H. W. Bush,GENEVA.XLS,34.0,69.0
1992,GENEVA,TATE,Bill Clinton,George H. W. Bush,GENEVA.XLS,55.0,60.0
1992,GREENE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,GREENE.XLS,693.0,53.0
1992,GREENE,BOLIGEE TOWN HALL,Bill Clinton,George H. W. Bush,GREENE.XLS,263.0,69.0
1992,GREENE,CARVER SCHOOL,Bill Clinton,George H. W. Bush,GREENE.XLS,119.0,14.0
1992,GREENE,CLINTON COMMUNITY CENTER,Bill Clinton,George H. W. Bush,GREENE.XLS,87.0,15.0
1992,GREENE,DOLLARHIDE COMMUNITY CENTER,Bill Clinton,George H. W. Bush,GREENE.XLS,58.0,8.0
1992,GREENE,EATMAN SCHOOL,Bill Clinton,George H. W. Bush,GREENE.XLS,82.0,15.0
1992,GREENE,EUTAW ACTIVITY CENTER,Bill Clinton,George H. W. Bush,GREENE.XLS,285.0,7.0
1992,GREENE,EUTAW MOTEL,Bill Clinton,George H. W. Bush,GREENE.XLS,39.0,18.0
1992,GREENE,EUTAW PRE-SCHOOL,Bill Clinton,George H. W. Bush,GREENE.XLS,110.0,127.0
1992,GREENE,FORKLAND TOWN HALL,Bill Clinton,George H. W. Bush,GREENE.XLS,472.0,84.0
1992,GREENE,JENA CLUBHOUSE,Bill Clinton,George H. W. Bush,GREENE.XLS,49.0,27.0
1992,GREENE,MANTUA FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,GREENE.XLS,202.0,14.0
1992,GREENE,MONTGOMERY RECREATION CENTER,Bill Clinton,George H. W. Bush,GREENE.XLS,72.0,25.0
1992,GREENE,MORROW/BROWN CENTER,Bill Clinton,George H. W. Bush,GREENE.XLS,248.0,2.0
1992,GREENE,MT. HEBRON COMMUNITY CENTER,Bill Clinton,George H. W. Bush,GREENE.XLS,179.0,3.0
1992,GREENE,NATIONAL GURARD ARMORY,Bill Clinton,George H. W. Bush,GREENE.XLS,157.0,176.0
1992,GREENE,SHERIFF OFFICE,Bill Clinton,George H. W. Bush,GREENE.XLS,76.0,30.0
1992,GREENE,SOUTH FORK,Bill Clinton,George H. W. Bush,GREENE.XLS,112.0,12.0
1992,GREENE,SUMMERVILLE STORE,Bill Clinton,George H. W. Bush,GREENE.XLS,41.0,12.0
1992,GREENE,TAX ASSESSOR OFFICE,Bill Clinton,George H. W. Bush,GREENE.XLS,81.0,23.0
1992,GREENE,TISHABEE COMMUNITY CENTER,Bill Clinton,George H. W. Bush,GREENE.XLS,203.0,0.0
1992,GREENE,UNION CITY HALL,Bill Clinton,George H. W. Bush,GREENE.XLS,226.0,50.0
1992,GREENE,WEST GREENE FIRE DEPARTMENT,Bill Clinton,George H. W. Bush,GREENE.XLS,21.0,21.0
1992,HALE,ABSENTEE BALLOTS,Bill Clinton,George H. W. Bush,HALE.XLS,188.0,140.0
1992,HALE,AKRON,Bill Clinton,George H. W. Bush,HALE.XLS,274.0,121.0
1992,HALE,BUCKSNORT,Bill Clinton,George H. W. Bush,HALE.XLS,51.0,51.0
