state,election_year,election_date,official_url,retrieved_at,local_path,media_type,size_bytes,sha256,duplicate_of,coverage
KY,2014,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2014/statcnty.txt,2026-08-22T05:48:10+00:00,data/raw/southern_sos_elections/KY/2014/statcnty.txt,text/plain,18902,5d2f4bc4711c099c00c3eb7b6055bd881eb34ceb5fbd68e2e2e503a7f8593ed4,,county
KY,2014,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2014/statprct.txt,2026-08-22T05:48:10+00:00,data/raw/southern_sos_elections/KY/2014/statprct.txt,text/plain,849318,ad6f449a427714bf52e2c7246c1b2a12cf68c8899678000e07f9b628075ddab7,,precinct
KY,2014,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2010-2019/2014/otherstats.txt,2026-08-22T05:48:11+00:00,data/raw/southern_sos_elections/KY/2014/otherstats.txt,text/plain,4416600,fa6435a75aa9ad9402bab51a6a7afbfbb13ab40d6caa372bf7f45369ae5b44d4,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/00Gen_Statewidebyoffice.txt,2026-08-22T05:48:11+00:00,data/raw/southern_sos_elections/KY/2000/00Gen_Statewidebyoffice.txt,text/plain,95054,8934330c38f78e5558c08f2f9733354b5a44483a25ce3ac4c36b8bb53ee7a2d5,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/00Gen_Statewidebycounty.txt,2026-08-22T05:48:11+00:00,data/raw/southern_sos_elections/KY/2000/00Gen_Statewidebycounty.txt,text/plain,102277,5b5ade4455f51d6b993e5698597df2df5f3c2a6ffa70a6cc0b425e15e2d09d4d,,county
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/00Gen_congressionalregstat.txt,2026-08-22T05:48:11+00:00,data/raw/southern_sos_elections/KY/2000/00Gen_congressionalregstat.txt,text/plain,1245,8b432057a8750755b9dfbbad2bca947b1dacb56961c611aae7eb0bbf81822e89,,registration
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/00Gen_senateregstat.txt,2026-08-22T05:48:11+00:00,data/raw/southern_sos_elections/KY/2000/00Gen_senateregstat.txt,text/plain,5834,c4fce7a736c8b8e31476fd0ee0b4afcbda7cfb864371e1e611d298239bddd2b4,,registration
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/00Gen_houseregstat.txt,2026-08-22T05:48:11+00:00,data/raw/southern_sos_elections/KY/2000/00Gen_houseregstat.txt,text/plain,14750,fc3ab024bcd5f2c067c168aebaed92dbb322e404bb56d9db4a9f57330f272d19,,registration
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/00Gen_countyregstat.txt,2026-08-22T05:48:11+00:00,data/raw/southern_sos_elections/KY/2000/00Gen_countyregstat.txt,text/plain,17405,9ca03d5ea340d7aa9aacf40f13d94a5a34ac198c0365833c353f34891004ac26,,registration
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/00Gen_precinctstat.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/00Gen_precinctstat.txt,text/plain,610320,e89964d70c9b301780f30cf86313a59158e8c2ccd643c32f1317e1d8df8a6805,,precinct
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_adair3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_adair3.txt,text/plain,3704,9e96504506a54b1c6c96db833fbc3fbf28a7150959044e2591f323a7f1f0a2ed,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_allen3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_allen3.txt,text/plain,3549,6ea31ef69354c6ddacf8b20700388963d6c26bea218c91762ad8ca53e4d459e0,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_ANDERSON3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_ANDERSON3.txt,text/plain,3785,b84a13b5881ae1ee207d5e664c674b03188ab5ebd397c64c17407c671943590f,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BALLARD3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_BALLARD3.txt,text/plain,3019,5a9657df79b9f7c0e8d579d2f19dfd327b229f2c58a7da62ba5d191162855439,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BARREN3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_BARREN3.txt,text/plain,4074,6175ce3821c7f37d81766071e74cbdece5404e4b7a6ccb320737b4e46757d3f4,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BATH3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_BATH3.txt,text/plain,3781,352dd3c6b3ce6c425fd5c70c824a30dab4331b9be9e380d1fac3b02c41bddb8c,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BELL3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_BELL3.txt,text/plain,3700,c5378205a4753dfaff381a43793f98daff2adec48f8011da6c8dad4256d874f7,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BOONE3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_BOONE3.txt,text/plain,4531,8461244fa5fe6344903fc372ac9f5052bea1518ae7e81859e672bea0bcbf0f66,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BOURBON3.txt,2026-08-22T05:48:12+00:00,data/raw/southern_sos_elections/KY/2000/res_BOURBON3.txt,text/plain,3785,fc8ff33acf69d034127fefb5bcbe4e5749ac9f8ee0bfc53d49e95c0a35c0f045,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BOYD3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_BOYD3.txt,text/plain,4152,3929ce1b4a9db9ae2e4e6e32785394d907f2f4cc4f2b7b193acb4b298ee873d4,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BOYLE3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_BOYLE3.txt,text/plain,4310,1413fc19a6a43bae77663d6d602a5c48a38f4de4b3fd10dcb03cd34125ea1341,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BRACKEN3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_BRACKEN3.txt,text/plain,3183,cf68ce0b311551ac492a4648e14bff0fdd51ef6572de5596f9798e82092a0569,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BREATHIT3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_BREATHIT3.txt,text/plain,3627,87c6d737f7aafd21598c18098f4133d1bbb6572c265a156f0b70e8d85567abc3,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BRECKINR3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_BRECKINR3.txt,text/plain,3703,10fbe40863701d86e8a7e5037ef1df9d0c6bd7be114fcff9e6368bd9fe909f21,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Adair-Bullitt/res_BULLITT3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_BULLITT3.txt,text/plain,4215,01e4df5d30a193e4d41dddeeb603ed835c93e2448ea96d98771f184825d824e2,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_BUTLER3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_BUTLER3.txt,text/plain,3042,2b0d1e8ef1451d746c7968f7459ce7b5f9ed0130f1a2d673781a058a81680b72,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CALDWELL3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_CALDWELL3.txt,text/plain,3626,b3e5e312394e5588dc7b390009de3cdd922b16478aa5b1167bfa9362d87da4f7,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CALLOWAY3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_CALLOWAY3.txt,text/plain,3549,89070632801088dcb39660987f9f62103683123a89d2197633ed8f284ef5cdf7,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CAMPBELL3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_CAMPBELL3.txt,text/plain,4151,dbb452330d269cbe0f79162a8154b35abc6b69795a3fe28b828427d5b665a708,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CARLISLE3.txt,2026-08-22T05:48:13+00:00,data/raw/southern_sos_elections/KY/2000/res_CARLISLE3.txt,text/plain,3549,7d24d37d40e9c48bacd641c0fa555f5b146347079c5be8bf2c0b23b772cf1b48,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CARROLL3.txt,2026-08-22T05:48:14+00:00,data/raw/southern_sos_elections/KY/2000/res_CARROLL3.txt,text/plain,3119,cc91310cfb1832b895343fbf470410845bdb11183382ffe02fa7f433687f5d36,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CARTER3.txt,2026-08-22T05:48:14+00:00,data/raw/southern_sos_elections/KY/2000/res_CARTER3.txt,text/plain,3858,ec01efde017259e4f9270182044632cacf217a28b3a38e3bc2acdf2bab77942d,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CASEY3.txt,2026-08-22T05:48:14+00:00,data/raw/southern_sos_elections/KY/2000/res_CASEY3.txt,text/plain,3704,e60dc1a93cdd12226393d2a0b514762b8df470b780c2ecbb1bfeddb4c9e92701,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CHRISTIA3.txt,2026-08-22T05:48:14+00:00,data/raw/southern_sos_elections/KY/2000/res_CHRISTIA3.txt,text/plain,4371,ff199711d31d32947ba3d542cd751b3b78da63c2d2c709403dbcb0e6107edfb8,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CLARK3.txt,2026-08-22T05:48:14+00:00,data/raw/southern_sos_elections/KY/2000/res_CLARK3.txt,text/plain,4156,d058d74a97a41ee27e49aad1a0b75c6ce32f25eda0bd8985f0d61c206d722023,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CLAY3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_CLAY3.txt,text/plain,3627,7d7a2b0559f53e7d1559d9827de68f10bb4533620b490a10464a664836b90abe,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CLINTON3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_CLINTON3.txt,text/plain,2965,a0f7bfd25a222c0becfcf661fd1390448583058655246baa50ed71a1ae619f81,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CRITTEND3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_CRITTEND3.txt,text/plain,2965,fe91f6852ae93fd29d4aa32cedfdd51961048ac5a2ecd099402390754733afb5,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_CUMBERLA3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_CUMBERLA3.txt,text/plain,2965,fb6afda9142064ee8084574d167ad17c1ac6c00686748a5491f100df016a5afa,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Butler-Daviess/res_DAVIESS3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_DAVIESS3.txt,text/plain,4607,4465492fadc424ebd402f5fd04f5350c8a841275e729b537cd143647685059e6,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_EDMONSON3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_EDMONSON3.txt,text/plain,3780,e1142a5eff4b72abc8292f5ca35c8fdd1b38ff74a4c0a3fa2ec46eff5f249f52,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_ELLIOTT3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_ELLIOTT3.txt,text/plain,4306,d257951c59311d2d400c0638388e7ec74c7b900f659165fa199d3b2fec310d12,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_ESTILL3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_ESTILL3.txt,text/plain,3273,96f14ee1c22c0c51941b2ab96866c370ec7dad6bca6aa4c550631322ea2a5103,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_FAYETTE3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_FAYETTE3.txt,text/plain,7732,f0c52d83f34fed3f94f79b20c179701e1d065ff38f44af787afe56ae628c498a,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_FLEMING3.txt,2026-08-22T05:48:16+00:00,data/raw/southern_sos_elections/KY/2000/res_FLEMING3.txt,text/plain,3178,4ec6643de89ab4671d4baf12ec16e2182b3bfb357257039340de553b5eb76442,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_FLOYD3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_FLOYD3.txt,text/plain,3550,b0ed04337574d208bf0c22a5c38e752b6504e05255bdd1d3a438883ef4ed4e0b,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_FRANKLIN3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_FRANKLIN3.txt,text/plain,5133,5cf3a97abbe07a3e3b1db12500d92f1bce643541058b90dce293313cd108b822,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_FULTON3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_FULTON3.txt,text/plain,3549,6a5c8574a2d9ee1ffd55800d425047ca87df474f679b209bb2e4ab8398dbd35b,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_GALLATIN3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_GALLATIN3.txt,text/plain,3119,a5cb2628dc1e603eb2c057c69d48e469ed1136aeb4453fa3514e6218d9ffb3f5,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_GARRARD3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_GARRARD3.txt,text/plain,3858,3ab0951d90188ceaf9ecf8547a7dae5bc537fc71d5fe6d2eda8bb06d465d43a9,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_GRANT3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_GRANT3.txt,text/plain,3119,e614231885457c3c3974ed50a46b9aad80dd738e47306a4cb06838af117b8479,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_GRAVES3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_GRAVES3.txt,text/plain,2960,0362a95269dc6a60a9437c9a8c6b2dbf4807272f6955af7157cdd5fe23969a3b,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_GRAYSON3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_GRAYSON3.txt,text/plain,3761,5744b37fe9946e0dd3fcd6f357c92f999693ce5d34be2f7dade18a292363fef2,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_GREEN3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_GREEN3.txt,text/plain,3626,4d936d4b98105381b5cb4d258df3f52030b551c85e8b6df96aa52fe9e08dcbeb,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Edmonson-Greenup/res_GREENUP3.txt,2026-08-22T05:48:17+00:00,data/raw/southern_sos_elections/KY/2000/res_GREENUP3.txt,text/plain,3196,c0dac4d3031f5acb0cfb59595316824fd243aae89492c195bf7b6a8af47ca63b,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HANCOCK3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HANCOCK3.txt,text/plain,3196,ab3e8f094b8da6c69e82b303e0c9a6b68289dab82b4434e9cdbf9ef0d2e5af47,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HARDIN3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HARDIN3.txt,text/plain,4977,b5fec9733aa330107ecd64cbb38fb494d950176fa4f0a8357229e257b2c0694c,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HARLAN3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HARLAN3.txt,text/plain,3038,136833efeb736447b7fe11a252e6c5ab9ec0a6004d3220c013ac1e968ab10860,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HARRISON3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HARRISON3.txt,text/plain,3119,33079eb0f9f3bc5832a15d636999bdab049ed7ce1098812e2843f3e3e9f31233,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HART3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HART3.txt,text/plain,3780,ed0ec60149487ac0277578ce6c4160fa52eddfec59398285475d7ea2d50806cc,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HENDERSO3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HENDERSO3.txt,text/plain,3554,8a3c284918b57684ce96513c54c2ebbdbe206121d909d65e8f56f20c78558c3d,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HENRY3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HENRY3.txt,text/plain,4614,0fcaaa5e1845fe2d5b46a60e28c94c1232fdd2dc4f03caac62be3f66c8e2c816,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HICKMAN3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HICKMAN3.txt,text/plain,3549,8e347393c957c26457d47daba876c22076d0c8e7c0b11b4449f0a61fa251b829,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_HOPKINS3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_HOPKINS3.txt,text/plain,4006,b2015f212f2d85944f3ca9e48c539726867a959b81eb3118ce0c510861fe450a,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_JACKSON3.txt,2026-08-22T05:48:18+00:00,data/raw/southern_sos_elections/KY/2000/res_JACKSON3.txt,text/plain,3704,08b7ae50142bf633165b818e1685c6c09e497c0bec71e91b79d8ad382925ac68,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_JEFFERSO3.txt,2026-08-22T05:48:19+00:00,data/raw/southern_sos_elections/KY/2000/res_JEFFERSO3.txt,text/plain,14842,0a6b017005fd66db8fdfd27c422c4ff90ce78e2719eac9b01db62baf899ed891,,unknown
KY,2000,,https://elect.ky.gov/SiteCollectionDocuments/Election%20Results/2000-2009/2000/Gen%20Hancock-Knott/res_JESSAMIN3.txt,2026-08-22T05:48:19+00:00,data/raw/southern_sos_elections/KY/2000/res_JESSAMIN3.txt,text/plain,4310,6ef0ec07cf3fccd69dfb4a910edb9f8bc251bdf5462234afa1b373135b461146,,unknown
