source_file_id,provider,source_url,retrieved_at,sha256,media_type,size_bytes,license_or_terms,state_code,cycle,geography_vintage,authoritative_scope,ingest_status,acquisition_method,data_kind,local_path,request_parameters,query_scope,record_count,response_limit,notes
finance:ga:expenditures:2023:b5fc7c4a58:f3b3311f2ab9,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:39+00:00,f3b3311f2ab9cdbdf209647ff37cce99b98ceec9b8d025615dea8d29db6cb4db,text/csv,512100,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-02 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/02.csv,"{""fileName"":""expenditures_2023_02"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""02/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""02/28/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=02;kind=expenditures,1522,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:bfff80545e:56be2f0a9710,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:39+00:00,56be2f0a971057234d907adecd8ad7cfb40d5cce69894487720ed609f3c14899,text/csv,530927,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-03 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/03.csv,"{""fileName"":""expenditures_2023_03"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""03/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""03/31/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=03;kind=expenditures,1574,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:782c00a431:d433dc79b8d7,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:40+00:00,d433dc79b8d7c45052d1a36167a36b7650e87d4088bea8d5ca0a09bd3f802e82,text/csv,447160,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-04 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/04.csv,"{""fileName"":""expenditures_2023_04"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""04/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""04/30/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=04;kind=expenditures,1325,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:8527bd8799:da834dd682b5,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:40+00:00,da834dd682b52c5d77812a2473ec6b3e78eae12ad8ec84e6bbd2f174fceacef1,text/csv,486164,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-05 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/05.csv,"{""fileName"":""expenditures_2023_05"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""05/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""05/31/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=05;kind=expenditures,1432,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:b69744c382:e97cb137b997,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:41+00:00,e97cb137b997f234d081d72dd538c01ccb6d6c3ee5117a861769514163788d44,text/csv,508795,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-06 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/06.csv,"{""fileName"":""expenditures_2023_06"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""06/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""06/30/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=06;kind=expenditures,1512,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:215600ca3a:02dba820453a,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:41+00:00,02dba820453a5744b1273e7196bad4084e0bf649b3daaa66bbf6e8c45ea7dbe1,text/csv,461502,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-07 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/07.csv,"{""fileName"":""expenditures_2023_07"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""07/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""07/31/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=07;kind=expenditures,1382,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:6b5d0f12d4:55a3a088fe6a,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:42+00:00,55a3a088fe6a6b1234c83167bdafaa31ceba0a249a4692b5b1e3674b1145c62d,text/csv,499973,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-08 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/08.csv,"{""fileName"":""expenditures_2023_08"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""08/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""08/31/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=08;kind=expenditures,1496,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:36366f6fba:33b5781c1fdd,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:42+00:00,33b5781c1fdd2e20f25f413d9687eebd376b0455145039262802d464ed05ee4b,text/csv,523798,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-09 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/09.csv,"{""fileName"":""expenditures_2023_09"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""09/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""09/30/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=09;kind=expenditures,1574,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:dd39535207:51bf4433cd65,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:43+00:00,51bf4433cd65c67fe53ed3fb8b7cf070e04f8b33ce7953a9bbab81e8cd0c6384,text/csv,619062,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-10 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/10.csv,"{""fileName"":""expenditures_2023_10"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""10/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""10/31/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=10;kind=expenditures,1853,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:3282e25205:3402b9865ae2,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:43+00:00,3402b9865ae2c0582eed48b49491385dfbba3d8a696f371dc6a2cde7a6a5f1a6,text/csv,603773,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-11 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/11.csv,"{""fileName"":""expenditures_2023_11"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""11/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""11/30/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=11;kind=expenditures,1811,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:2954fa57c3:8a9f6e451eae,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-30T20:23:44+00:00,8a9f6e451eaeee69e31aa7fddcd52756fbcf7f8e00aae090e6407bf4588721a7,text/csv,667342,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported candidate expenditures dated in 2023-12 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,expenditures,data/raw/finance/southern/GA/recordsearch/expenditures/2023/12.csv,"{""fileName"":""expenditures_2023_12"",""openInNewTab"":false,""publicGridName"":""ExpendituresPublicGrid"",""transactionDetailsSearchFilter"":{""address"":"""",""candidateName"":"""",""city"":"""",""committeeType"":""CAN"",""district"":"""",""electionID"":null,""electionType"":null,""electionYear"":"""",""filerName"":"""",""fromDate"":""12/01/2023"",""measure"":"""",""officeSought"":"""",""pageNumber"":1,""pageSize"":10,""purpose"":null,""reportName"":"""",""searchedTransactionTypeCode"":null,""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceAddress"":"""",""sourceName"":"""",""sourceTypeCode"":null,""stance"":"""",""state"":"""",""toDate"":""12/31/2023"",""transactionAmountMax"":null,""transactionCategory"":"""",""transactionTypeCode"":""TEXP""},""type"":""CSV""}",system=recordsearch;year=2023;month=12;kind=expenditures,1995,,Raw official candidate CSV export partitioned by transaction month.
finance:ga:expenditures:2023:ab85e32fba:142176996da2,Georgia Government Transparency and Campaign Finance Commission,https://media.ethics.ga.gov/search/Campaign/campaign_ByExpendituresearchresults.aspx?Name=&ExpTypeID=0&OccEmp=&Purpose=&From=01%2F01%2F2023&To=12%2F31%2F2023&Item=&Paid=&Filer=&Candidate=&Committee=,2026-08-30T19:39:20+00:00,142176996da201052ce8f6e95a58fe9f91b5c15c040fb546b77ebf4c923a3474,application/vnd.ms-excel,4400,official public records; reuse terms not stated on download page,GA,2023,not_applicable,reported statewide campaign-finance expenditures dated in 2023,acquired_unparsed,official_webforms_export,expenditures,data/raw/finance/southern/GA/expenditures/2023.xls,"{""calendar_year"":2023,""filer_scope"":""statewide"",""transaction_type"":""expenditures""}",year=2023;kind=expenditures,8,,Raw official HTML-table XLS export; no format conversion applied.
finance:ga:contributions:2024:fa619e816d:4c1bd647ced9,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:30:56+00:00,4c1bd647ced96649aad88437f4b0003f680a7f9ad5745d2b7b788940c16aaf54,text/csv,2845075,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-01 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/01.csv,"{""fileName"":""contributions_2024_01"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""01/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""01/31/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=01;kind=contributions,9204,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:e859461d21:67903d9ee13e,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:31:00+00:00,67903d9ee13ea59cd17db3edc0296d10a63eee7d281058e46acd1d01da83b7c7,text/csv,1088572,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-02 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/02.csv,"{""fileName"":""contributions_2024_02"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""02/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""02/29/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=02;kind=contributions,3714,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:1fbea21406:bd11f9738f70,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:31:09+00:00,bd11f9738f7047a3f2eac8b7380bc36e3a52421f4dc73bcf8f9db35d0ea9538e,text/csv,2022588,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-03 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/03.csv,"{""fileName"":""contributions_2024_03"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""03/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""03/31/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=03;kind=contributions,6892,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:a55ef2cdd3:07867bfe0c20,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:31:22+00:00,07867bfe0c20a49f6de1befa27c9cc1708b566438f7697e9289a4bd7b387b00f,text/csv,3354267,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-04 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/04.csv,"{""fileName"":""contributions_2024_04"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""04/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""04/30/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=04;kind=contributions,10983,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:be1b8f124a:a0791972da21,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:31:42+00:00,a0791972da2156d68155eb79cb6c8f8acc7aaabeeb46a336b872f1b9cc3cce58,text/csv,4430704,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-05 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/05.csv,"{""fileName"":""contributions_2024_05"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""05/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""05/31/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=05;kind=contributions,16860,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:82bb47fb44:1476f3039b02,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:32:00+00:00,1476f3039b02d8473c6a6edb238aa88e170df5c61d5752029ec51a237ee3a974,text/csv,3373436,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-06 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/06.csv,"{""fileName"":""contributions_2024_06"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""06/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""06/30/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=06;kind=contributions,14081,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:e810c4b7ee:c945effbe0fe,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:32:14+00:00,c945effbe0fe891933c5f7529382829afff269aae5f7045b8a60426141474b0a,text/csv,2980269,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-07 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/07.csv,"{""fileName"":""contributions_2024_07"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""07/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""07/31/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=07;kind=contributions,11782,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
finance:ga:contributions:2024:5c23304a16:4d76a194ce5a,Georgia Government Transparency and Campaign Finance Commission,https://api-recordsearch.ethics.ga.gov/api/PublicGridDownload/DownloadPublicGridData,2026-08-31T12:32:34+00:00,4d76a194ce5af4e2d1b6890f815fc9bc6da8ecf45de6dd5d44e81dccd322bb57,text/csv,4412031,official public records; reuse terms not stated on download page,GA,2024,not_applicable,reported candidate contributions dated in 2024-08 in the official 2022-2025 Record Search system,acquired_unparsed,official_partitioned_public_grid_export,contributions,data/raw/finance/southern/GA/recordsearch_v2/contributions/2024/08.csv,"{""fileName"":""contributions_2024_08"",""openInNewTab"":false,""publicGridName"":""ContributionsPublicGrid"",""transactionDetailsSearchFilter"":{""byState"":"""",""committeeType"":""CAN"",""electionID"":"""",""electionType"":"""",""electionYear"":"""",""filerName"":"""",""filerRegistrationGuid"":null,""fromDate"":""08/01/2024"",""pageNumber"":1,""pageSize"":10,""reportName"":"""",""sortBy"":""Transaction Date"",""sortType"":""desc"",""sourceName"":"""",""sourceTypeCode"":"""",""toDate"":""08/31/2024"",""transactionAmountMax"":null,""transactionAmountMin"":null,""transactionSubTypeCode"":"""",""transactionTypeCode"":""TCON""},""type"":""CSV""}",system=recordsearch;year=2024;month=08;kind=contributions,16437,,Raw official candidate CSV export partitioned by transaction month. The version-2 collection preserves a refreshed replacement for the provider's defective first 2024 response set.
