cycle,county_key,precinct_key,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,suggested_donor_vtd_id,suggested_donor_name,name_match_method,name_match_score,name_match_margin,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates,intervening_submission_numbers,house_district_count,senate_district_count,is_split_precinct
1994,BARBOUR,JOHNNY BOYD'S STORE,JOHNNY BOYD S STORE,JOHNNY BOYD S STORE,2000,,,VTD2000-005-1,Woodham's Store,unmatched_name,64.70588235294117,1.3725490196078525,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,LOUISVILLE CITY HALL,LOUISVILLE CITY HALL,LOUISVILLE CITY HALL,2000,VTD2000-005-9,Louisville,VTD2000-005-9,Louisville,fuzzy_name,90.0,29.999999999999996,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,MCCOO SCHOOL COMPLEX,MCCOO SCHOOL COMPLEX,MCCOO SCHOOL COMPLEX,2000,,,VTD2000-005-2,Clio,unmatched_name,57.0,15.82352941176471,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,MT. ANDREW,MOUNT ANDREW,MOUNT ANDREW,2000,VTD2000-005-8,Mt. Andrew,VTD2000-005-8,Mt. Andrew,exact_name,100.0,100.0,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,NEW ARMORY,NEW ARMORY,NEW ARMORY,2000,VTD2000-005-10,Blue Springs,VTD2000-005-8,Mt. Andrew,adjacent_cycle_alias_graph,,99.99999990706934,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,OLD ARMORY,OLD ARMORY,OLD ARMORY,2000,,,VTD2000-005-1,Woodham's Store,unmatched_name,48.0,11.636363636363631,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,REBECCA COMER SCHOOL,REBECCA COMER SCHOOL,REBECCA COMER SCHOOL,2000,VTD2000-005-6,Springhill,VTD2000-005-2,Clio,named_place_geocode_to_containing_vtd,100.0,99.99999987668508,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,RICHARD'S CABINET STORE,RICHARD S CABINET STORE,RICHARD S CABINET STORE,2000,,,VTD2000-005-3,Coggin's Store,ambiguous_fuzzy_name,85.5,0.0001280121606939,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,SANFORD AVE. GYM,SANFORD AVE GYM,SANFORD AVE GYM,2000,VTD2000-005-5,Eufaula,VTD2000-005-7,Clayton,named_place_geocode_to_containing_vtd,95.0,99.99999981268994,23,10,overflow,0,False,1,0,,1,1,False
1994,BARBOUR,WOODHAM'S STORE,WOODHAM S STORE,WOODHAM S STORE,2000,VTD2000-005-1,Woodham's Store,VTD2000-005-1,Woodham's Store,exact_name,100.0,100.0,23,10,overflow,0,False,1,0,,1,1,False
1994,BIBB,BRENT-NORTH,BRENT NORTH,BRENT NORTH,2000,VTD2000-007-9,Brent National Guard Armory,VTD2000-007-9,Brent National Guard Armory,adjacent_cycle_alias_graph,,99.9999999999998,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,BRENT-SOUTH,BRENT SOUTH,BRENT SOUTH,2000,VTD2000-007-13,Brent-James Lot,VTD2000-007-9,Brent National Guard Armory,adjacent_cycle_alias_graph,,99.99999999999982,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,CEDAR GROVE,CEDAR GROVE,CEDAR GROVE,2000,VTD2000-007-2,Cedar Grove Fire Dept.,VTD2000-007-2,Cedar Grove Fire Dept.,fuzzy_name,90.0,47.142857142857146,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,CENTERVILLE,CENTERVILLE,CENTERVILLE,2000,VTD2000-007-5,Centerville City Hall,VTD2000-007-5,Centerville City Hall,fuzzy_name,90.0,26.470588235294123,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,CENTERVILLE-CENTRAL,CENTERVILLE CENTRAL,CENTERVILLE CENTRAL,2000,VTD2000-007-14,Rock Building,VTD2000-007-5,Centerville City Hall,adjacent_cycle_alias_graph,,100.00000000000024,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,EOLINE,EOLINE,EOLINE,2000,VTD2000-007-12,Eoline Fire Dept.,VTD2000-007-12,Eoline Fire Dept.,fuzzy_name,90.0,40.909090909090914,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,FURNACE,FURNACE,FURNACE,2000,VTD2000-007-6,Furnace-Brierfield Park-Mulberry Church,VTD2000-007-6,Furnace-Brierfield Park-Mulberry Church,fuzzy_name,90.0,24.23076923076924,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,GREENPOND,GREENPOND,GREENPOND,2000,VTD2000-007-1,Green Pond Fire Dept.,VTD2000-007-1,Green Pond Fire Dept.,adjacent_cycle_alias_graph,,99.9985791153334,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,HARRISBURG,HARRISBURG,HARRISBURG,2000,VTD2000-007-4,Harrisburg School,VTD2000-007-4,Harrisburg School,fuzzy_name,90.0,44.99999999999999,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,PONDVILLE,PONDVILLE,PONDVILLE,2000,VTD2000-007-3,Pondville School,VTD2000-007-3,Pondville School,fuzzy_name,90.0,30.0,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,RANDOLPH,RANDOLPH,RANDOLPH,2000,VTD2000-007-7,Randolph Fire Dept.,VTD2000-007-7,Randolph Fire Dept.,fuzzy_name,90.0,53.35714285714285,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,TABERNACLE,TABERNACLE,TABERNACLE,2000,VTD2000-007-8,Tabernacle Community Center,VTD2000-007-8,Tabernacle Community Center,fuzzy_name,90.0,37.05882352941176,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,WEST BLOCTON-EAST,WEST BLOCTON EAST,WEST BLOCTON EAST,2000,VTD2000-007-10,West Blocton Community Bldg.,VTD2000-007-11,West Blocton-District 1 Shop,adjacent_cycle_alias_graph,,99.99999994741044,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BIBB,WEST BLOCTON-WEST,WEST BLOCTON WEST,WEST BLOCTON WEST,2000,VTD2000-007-11,West Blocton-District 1 Shop,VTD2000-007-11,West Blocton-District 1 Shop,adjacent_cycle_alias_graph,,99.9999177411608,14,14,one_to_one,0,True,1,0,,1,1,False
1994,BLOUNT,A-C BLOUNTSVILLE,A C BLOUNTSVILLE,A C BLOUNTSVILLE,2000,VTD2000-009-7,Blountsville,VTD2000-009-7,Blountsville,fuzzy_name,95.0,35.74074074074075,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-D ONEONTA,A D ONEONTA,A D ONEONTA,2000,VTD2000-009-22,Oneonta,VTD2000-009-22,Oneonta,fuzzy_name,90.0,29.999999999999996,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-G DALLAS-SELFVILLE,A G DALLAS SELFVILLE,A G DALLAS SELFVILLE,2000,VTD2000-009-18,Dallas,VTD2000-009-18,Dallas,fuzzy_name,90.0,33.15789473684211,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-G HAYDEN,A G HAYDEN,A G HAYDEN,2000,VTD2000-009-4,Hayden,VTD2000-009-4,Hayden,fuzzy_name,90.0,50.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-G SNEAD,A G SNEAD,A G SNEAD,2000,VTD2000-009-11,Snead,VTD2000-009-11,Snead,fuzzy_name,90.0,36.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-G ST. MOUNTAIN,A G SAINT MOUNTAIN,A G SAINT MOUNTAIN,2000,VTD2000-009-14,St. Mountain,VTD2000-009-14,St. Mountain,fuzzy_name,95.0,22.61904761904762,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-I REMLAP,A I REMLAP,A I REMLAP,2000,VTD2000-009-19,Remlap,VTD2000-009-19,Remlap,fuzzy_name,90.0,48.333333333333336,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-J NECTAR,A J NECTAR,A J NECTAR,2000,VTD2000-009-6,Nectar,VTD2000-009-6,Nectar,fuzzy_name,90.0,36.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-J SUSAN MOORE,A J SUSAN MOORE,A J SUSAN MOORE,2000,VTD2000-009-12,Susan Moore,VTD2000-009-12,Susan Moore,fuzzy_name,95.0,43.57142857142858,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-K CLEVELAND,A K CLEVELAND,A K CLEVELAND,2000,VTD2000-009-16,Cleveland,VTD2000-009-16,Cleveland,fuzzy_name,95.0,41.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-L LOCUST FORK,A L LOCUST FORK,A L LOCUST FORK,2000,VTD2000-009-17,Locust Fork,VTD2000-009-17,Locust Fork,fuzzy_name,95.0,39.61538461538461,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-L MT. HIGH,A L MOUNT HIGH,A L MOUNT HIGH,2000,VTD2000-009-1,Mt. High,VTD2000-009-1,Mt. High,fuzzy_name,95.0,37.85714285714286,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-L SMOKE RISE,A L SMOKE RISE,A L SMOKE RISE,2000,VTD2000-009-2,Smokerise,VTD2000-009-2,Smokerise,district_constrained_nonexclusive_approximation,80.0,28.571428571428577,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,A-L SUMMIT,A L SUMMIT,A L SUMMIT,2000,VTD2000-009-8,Summit,VTD2000-009-8,Summit,fuzzy_name,90.0,40.909090909090914,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,ABSENTEE,ABSENTEE,ABSENTEE,2000,,,,,administrative_non_geographic,0.0,0.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,ALLGOOD,ALLGOOD,ALLGOOD,2000,VTD2000-009-21,Allgood,VTD2000-009-21,Allgood,exact_name,100.0,100.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,BLOUNT SPRINGS,BLOUNT SPRINGS,BLOUNT SPRINGS,2000,VTD2000-009-3,Blount Springs,VTD2000-009-3,Blount Springs,exact_name,100.0,100.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,BROOKSVILLE,BROOKSVILLE,BROOKSVILLE,2000,VTD2000-009-10,Brooksville,VTD2000-009-10,Brooksville,exact_name,100.0,100.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,D-I BLOUNTSVILLE,D I BLOUNTSVILLE,D I BLOUNTSVILLE,2000,VTD2000-009-7,Blountsville,VTD2000-009-7,Blountsville,fuzzy_name,95.0,35.74074074074075,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,E-H ONEONTA,E H ONEONTA,E H ONEONTA,2000,VTD2000-009-22,Oneonta,VTD2000-009-22,Oneonta,fuzzy_name,90.0,29.999999999999996,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,H-M DALLAS-SELFVILLE,H M DALLAS SELFVILLE,H M DALLAS SELFVILLE,2000,VTD2000-009-18,Dallas,VTD2000-009-18,Dallas,fuzzy_name,90.0,33.15789473684211,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,H-M SNEAD,H M SNEAD,H M SNEAD,2000,VTD2000-009-11,Snead,VTD2000-009-11,Snead,fuzzy_name,90.0,36.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,H-O ST. MOUNTAIN,H O SAINT MOUNTAIN,H O SAINT MOUNTAIN,2000,VTD2000-009-14,St. Mountain,VTD2000-009-14,St. Mountain,fuzzy_name,95.0,22.61904761904762,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,H-Q HAYDEN,H Q HAYDEN,H Q HAYDEN,2000,VTD2000-009-4,Hayden,VTD2000-009-4,Hayden,fuzzy_name,90.0,54.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,HOLLY SPRINGS,HOLLY SPRINGS,HOLLY SPRINGS,2000,VTD2000-009-15,Holly Springs,VTD2000-009-15,Holly Springs,exact_name,100.0,100.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,I-N ONEONTA,I N ONEONTA,I N ONEONTA,2000,VTD2000-009-22,Oneonta,VTD2000-009-22,Oneonta,fuzzy_name,90.0,29.999999999999996,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,J-P BLONTSVILLE,J P BLONTSVILLE,J P BLONTSVILLE,2000,VTD2000-009-7,Blountsville,VTD2000-009-7,Blountsville,district_constrained_nonexclusive_approximation,81.4814814814815,19.943019943019955,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,J-Z REMLAP,J Z REMLAP,J Z REMLAP,2000,VTD2000-009-19,Remlap,VTD2000-009-19,Remlap,fuzzy_name,90.0,50.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,K-Z NECTAR,K Z NECTAR,K Z NECTAR,2000,VTD2000-009-6,Nectar,VTD2000-009-6,Nectar,fuzzy_name,90.0,36.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,K-Z SUSAN MOORE,K Z SUSAN MOORE,K Z SUSAN MOORE,2000,VTD2000-009-12,Susan Moore,VTD2000-009-12,Susan Moore,fuzzy_name,95.0,43.57142857142858,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,L-Z CLEVELAND,L Z CLEVELAND,L Z CLEVELAND,2000,VTD2000-009-16,Cleveland,VTD2000-009-16,Cleveland,fuzzy_name,95.0,41.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,M-Z LOCUST FORK,M Z LOCUST FORK,M Z LOCUST FORK,2000,VTD2000-009-17,Locust Fork,VTD2000-009-17,Locust Fork,fuzzy_name,95.0,50.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,M-Z MT. HIGH,M Z MOUNT HIGH,M Z MOUNT HIGH,2000,VTD2000-009-1,Mt. High,VTD2000-009-1,Mt. High,fuzzy_name,95.0,43.14814814814814,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,M-Z SMOKE RISE,M Z SMOKE RISE,M Z SMOKE RISE,2000,VTD2000-009-2,Smokerise,VTD2000-009-2,Smokerise,named_place_geocode_to_containing_vtd,95.0,99.99999997444436,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,M-Z SUMMIT,M Z SUMMIT,M Z SUMMIT,2000,VTD2000-009-8,Summit,VTD2000-009-8,Summit,fuzzy_name,90.0,50.41666666666667,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,MURPHREE VALLEY,MURPHREE VALLEY,MURPHREE VALLEY,2000,VTD2000-009-13,Murphree Valley,VTD2000-009-13,Murphree Valley,exact_name,100.0,100.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,N-Z DALLAS-SELFVILLE,N Z DALLAS SELFVILLE,N Z DALLAS SELFVILLE,2000,VTD2000-009-18,Dallas,VTD2000-009-18,Dallas,fuzzy_name,90.0,33.15789473684211,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,N-Z SNEAD,N Z SNEAD,N Z SNEAD,2000,VTD2000-009-11,Snead,VTD2000-009-11,Snead,fuzzy_name,90.0,36.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,O-S ONEONTA,O S ONEONTA,O S ONEONTA,2000,VTD2000-009-22,Oneonta,VTD2000-009-22,Oneonta,fuzzy_name,90.0,29.999999999999996,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,P-Z ST. MOUNTAIN,P Z SAINT MOUNTAIN,P Z SAINT MOUNTAIN,2000,VTD2000-009-14,St. Mountain,VTD2000-009-14,St. Mountain,fuzzy_name,95.0,17.58064516129032,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,PINEMOUNTAIN,PINEMOUNTAIN,PINEMOUNTAIN,2000,VTD2000-009-20,Pine Mountain,VTD2000-009-20,Pine Mountain,fuzzy_name,96.0,19.07692307692308,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,Q-Z BLOUNTSVILLE,Q Z BLOUNTSVILLE,Q Z BLOUNTSVILLE,2000,VTD2000-009-7,Blountsville,VTD2000-009-7,Blountsville,fuzzy_name,95.0,35.74074074074075,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,R-Z HAYDEN,R Z HAYDEN,R Z HAYDEN,2000,VTD2000-009-4,Hayden,VTD2000-009-4,Hayden,fuzzy_name,90.0,52.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,ROSA,ROSA,ROSA,2000,VTD2000-009-23,Rosa,VTD2000-009-23,Rosa,exact_name,100.0,100.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,ROYAL,ROYAL,ROYAL,2000,VTD2000-009-9,Royal,VTD2000-009-9,Royal,exact_name,100.0,100.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,SUGAR CREEK-BANGOR,SUGAR CREEK BANGOR,SUGAR CREEK BANGOR,2000,VTD2000-009-5,Bangor,VTD2000-009-5,Bangor,fuzzy_name,90.0,36.0,46,24,overflow,0,False,2,0,,1,1,False
1994,BLOUNT,T-Z ONEONTA,T Z ONEONTA,T Z ONEONTA,2000,VTD2000-009-22,Oneonta,VTD2000-009-22,Oneonta,fuzzy_name,90.0,29.999999999999996,46,24,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ABERFOIL- MACHINE #1,ABERFOIL MACHINE,ABERFOIL MACHINE,2000,VTD2000-011-4-1,Aberfoil,VTD2000-011-4-1,Aberfoil,fuzzy_name,90.0,45.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ABSENTEE VOTES,ABSENTEE VOTES,ABSENTEE VOTES,2000,,,,,administrative_non_geographic,0.0,0.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #1,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #10,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #2,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #3,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #4,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #5,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #6,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #7,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #8,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,ARMORY- MACHINE #9,ARMORY MACHINE,ARMORY MACHINE,2000,,,VTD2000-011-3,Union Springs Armory,unmatched_name,57.0,12.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,CORINTH- MACHINE #1,CORINTH MACHINE,CORINTH MACHINE,2000,VTD2000-011-6-2,Corinth,VTD2000-011-6-2,Corinth,fuzzy_name,90.0,29.999999999999996,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,CORNERSTONE- MACHINE #1,CORNERSTONE MACHINE,CORNERSTONE MACHINE,2000,VTD2000-011-9,Hector,VTD2000-011-6-2,Corinth,named_place_geocode_to_containing_vtd,90.0,99.9999998960372,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,FITZPATRICK- MACHINE #1,FITZPATRICK MACHINE,FITZPATRICK MACHINE,2000,VTD2000-011-8-1,Fitzpatrick,VTD2000-011-8-1,Fitzpatrick,fuzzy_name,90.0,45.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,GURREYTON- MACHINE #1,GURREYTON MACHINE,GURREYTON MACHINE,2000,VTD2000-011-2-1,Guerryton,VTD2000-011-2-1,Guerryton,district_constrained_nonexclusive_approximation,80.0,35.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,INDIAN CREEK- MACHINE #1,INDIAN CREEK MACHINE,INDIAN CREEK MACHINE,2000,VTD2000-011-5,Indian Creek,VTD2000-011-5,Indian Creek,fuzzy_name,90.0,40.909090909090914,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,INVERNESS- MACHINE #1,INVERNESS MACHINE,INVERNESS MACHINE,2000,VTD2000-011-7,Inverness,VTD2000-011-7,Inverness,fuzzy_name,90.0,45.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,MIDWAY- MACHINE #1,MIDWAY MACHINE,MIDWAY MACHINE,2000,VTD2000-011-1-1,Midway,VTD2000-011-1-1,Midway,fuzzy_name,90.0,43.84615384615385,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,MIDWAY- MACHINE #2,MIDWAY MACHINE,MIDWAY MACHINE,2000,VTD2000-011-1-1,Midway,VTD2000-011-1-1,Midway,fuzzy_name,90.0,43.84615384615385,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,MIDWAY- MACHINE #3,MIDWAY MACHINE,MIDWAY MACHINE,2000,VTD2000-011-1-1,Midway,VTD2000-011-1-1,Midway,fuzzy_name,90.0,43.84615384615385,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,PEACHBURG- MACHINE #1,PEACHBURG MACHINE,PEACHBURG MACHINE,2000,VTD2000-011-2-2,Peachburg,VTD2000-011-2-2,Peachburg,fuzzy_name,90.0,45.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,PEROTE- MACHINE #1,PEROTE MACHINE,PEROTE MACHINE,2000,VTD2000-011-6-1,Perote,VTD2000-011-6-1,Perote,fuzzy_name,90.0,42.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,POST OAK- MACHINE #1,POST OAK MACHINE,POST OAK MACHINE,2000,VTD2000-011-10,Post Oak,VTD2000-011-10,Post Oak,fuzzy_name,90.0,36.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,SARDIS- MACHINE #1,SARDIS MACHINE,SARDIS MACHINE,2000,VTD2000-011-4-2,Sardis,VTD2000-011-4-2,Sardis,fuzzy_name,90.0,45.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,THOMPSON- MACHINE #1,THOMPSON MACHINE,THOMPSON MACHINE,2000,VTD2000-011-8-2,Thompson,VTD2000-011-8-2,Thompson,fuzzy_name,90.0,41.142857142857146,26,15,overflow,0,False,2,0,,1,1,False
1994,BULLOCK,THREE NOTCH- MACHINE #1,THREE NOTCH MACHINE,THREE NOTCH MACHINE,2000,VTD2000-011-1-2,Three Notch,VTD2000-011-1-2,Three Notch,fuzzy_name,90.0,45.0,26,15,overflow,0,False,2,0,,1,1,False
1994,BUTLER,ABSENTEE,ABSENTEE,ABSENTEE,2000,,,,,administrative_non_geographic,0.0,0.0,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,BOLLING,BOLLING,BOLLING,2000,VTD2000-013-20,Voting House at Bolling,VTD2000-013-20,Voting House at Bolling,fuzzy_name,90.0,33.0,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,BUTLER SPRINGS,BUTLER SPRINGS,BUTLER SPRINGS,2000,VTD2000-013-11,Voting House at Forest Home,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,named_place_geocode_to_containing_vtd,100.0,99.99999994651688,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,CENTER HILL,CENTER HILL,CENTER HILL,2000,VTD2000-013-17,Voting House at Center Hill,VTD2000-013-17,Voting House at Center Hill,fuzzy_name_district_constraint,90.0,99.99999985888395,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,CENTRAL A-K,CENTRAL A K,CENTRAL A K,2000,VTD2000-013-12-4-A,Central Volunteer Fire Department,VTD2000-013-12-4-A,Central Volunteer Fire Department,district_constrained_nonexclusive_approximation,85.5,20.35714285714286,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,CENTRAL L-Z,CENTRAL L Z,CENTRAL L Z,2000,VTD2000-013-12-4-A,Central Volunteer Fire Department,VTD2000-013-12-4-A,Central Volunteer Fire Department,district_constrained_nonexclusive_approximation,85.5,28.227272727272727,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,CHAPMAN A-L,CHAPMAN A L,CHAPMAN A L,2000,VTD2000-013-14-1,Chapman Post Office,VTD2000-013-14-1,Chapman Post Office,district_constrained_nonexclusive_approximation,85.5,38.86363636363637,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,CHAPMAN M-Z,CHAPMAN M Z,CHAPMAN M Z,2000,VTD2000-013-14-1,Chapman Post Office,VTD2000-013-14-1,Chapman Post Office,named_place_geocode_to_containing_vtd,90.0,100.00000000000004,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,DEAN'S STORE,DEAN S STORE,DEAN S STORE,2000,VTD2000-013-18,Voting House at McLain's,VTD2000-013-18,Voting House at McLain's,district_constrained_nonexclusive_approximation,85.5,11.425925925925924,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,DOCK,DOCK,DOCK,2000,VTD2000-013-6,Voting House at Midway,VTD2000-013-16,Voting House at Rocky Creek,named_place_geocode_to_containing_vtd,90.0,99.99999999999984,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,DUNBAR A-CAP,DUNBAR A CAP,DUNBAR A CAP,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,district_constrained_nonexclusive_approximation,85.5,40.5,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,DUNBAR CAR-G,DUNBAR CAR G,DUNBAR CAR G,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,district_constrained_nonexclusive_approximation,85.5,33.0,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,DUNBAR H-LEV,DUNBAR H LEV,DUNBAR H LEV,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,district_constrained_nonexclusive_approximation,85.5,42.642857142857146,51,23,overflow,0,False,1,0,,1,1,False
1994,BUTLER,DUNBAR LEW-O,DUNBAR LEW O,DUNBAR LEW O,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,district_constrained_nonexclusive_approximation,85.5,40.49999999999999,51,23,overflow,0,False,1,0,,1,1,False
