graph_node,cycle,county_key,precinct_key,donor_vtd_id,donor_name,donor_vintage,path_length_to_seed,match_method,confidence,verification_status
2010|CONECUH|SANDCUTT FIRE DEPT.,2010,CONECUH,SANDCUTT FIRE DEPT.,VTD2010-035-5-3,Sandcutt Fire Dept.,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|CONECUH|SANDCUTT FIRE DEPARTMENT,2008,CONECUH,SANDCUTT FIRE DEPARTMENT,VTD2010-035-5-3,Sandcutt Fire Dept.,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|CONECUH|SANDCUTT FIRE DEPARTMENT,2006,CONECUH,SANDCUTT FIRE DEPARTMENT,VTD2010-035-5-3,Sandcutt Fire Dept.,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|CULLMAN|1200 CRANE HILL FIRE DEPARTMENT,1998,CULLMAN,1200 CRANE HILL FIRE DEPARTMENT,VTD2000-043-12,Crane Hill Fire Dept.,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|CULLMAN|1200 CRANE HILL FIRE DEPARTMENT,2002,CULLMAN,1200 CRANE HILL FIRE DEPARTMENT,VTD2000-043-12,Crane Hill Fire Dept.,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|AUTAUGA|HAYNES COMMUNITY CENTER,2002,AUTAUGA,HAYNES COMMUNITY CENTER,VTD2000-001-4,Haynes Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|AUTAUGA|HAYNES COMMUNITY CTR SD3,1994,AUTAUGA,HAYNES COMMUNITY CTR SD3,VTD2000-001-4,Haynes Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|AUTAUGA|3120 HAYNES COMMUNITY CENTER,1998,AUTAUGA,3120 HAYNES COMMUNITY CENTER,VTD2000-001-4,Haynes Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|MADISON|CHAPMAN MIDDLE SCHOOL #1,2002,MADISON,CHAPMAN MIDDLE SCHOOL #1,VTD2000-089-5,Chapman Middle School,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|MADISON|CHAPMAN MIDDLE SCHOOL,1994,MADISON,CHAPMAN MIDDLE SCHOOL,VTD2000-089-5,Chapman Middle School,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|MADISON|CHAPMAN MIDDLE SCHOOL #2,2002,MADISON,CHAPMAN MIDDLE SCHOOL #2,VTD2000-089-5,Chapman Middle School,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|MADISON|0051 CHAPMAN MIDDLE SCH. #2,1998,MADISON,0051 CHAPMAN MIDDLE SCH. #2,VTD2000-089-5,Chapman Middle School,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|MADISON|0050 CHAPMAN MIDDLE SCH. #1,1998,MADISON,0050 CHAPMAN MIDDLE SCH. #1,VTD2000-089-5,Chapman Middle School,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|MONTGOMERY|LAGOON PARK FIRE 1,2008,MONTGOMERY,LAGOON PARK FIRE 1,VTD2010-101-0304,3D Lagoon Park Fire Station Voting District,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|MONTGOMERY|304 LAGOON PARK FIRE,2010,MONTGOMERY,304 LAGOON PARK FIRE,VTD2010-101-0304,3D Lagoon Park Fire Station Voting District,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|MONTGOMERY|LAGOON PARK FIRE 2,2008,MONTGOMERY,LAGOON PARK FIRE 2,VTD2010-101-0304,3D Lagoon Park Fire Station Voting District,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|JEFFERSON|5604 JONESBORO ELEM,2006,JEFFERSON,5604 JONESBORO ELEM,VTD2010-073-5604,Jonesboro Elementary School,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|JEFFERSON|5604 JONESBORO ELEM,2008,JEFFERSON,5604 JONESBORO ELEM,VTD2010-073-5604,Jonesboro Elementary School,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|JEFFERSON|5604 JONESBORO ELEM,2010,JEFFERSON,5604 JONESBORO ELEM,VTD2010-073-5604,Jonesboro Elementary School,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|BUTLER|CHAPMAN POST OFFICE,2006,BUTLER,CHAPMAN POST OFFICE,VTD2010-013-1401,CHAPMAN POST OFFICE,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|BUTLER|CHAPMAN POST OFFICE,2008,BUTLER,CHAPMAN POST OFFICE,VTD2010-013-1401,CHAPMAN POST OFFICE,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|BUTLER|CHAPMAN POST OFFICE,2010,BUTLER,CHAPMAN POST OFFICE,VTD2010-013-1401,CHAPMAN POST OFFICE,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|ETOWAH|MEADOW BROOK BAPTIST CHURCH,2002,ETOWAH,MEADOW BROOK BAPTIST CHURCH,VTD2000-055-1-13,Meadowbrook Baptist Church,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|ETOWAH|0230 MEADOW BROOK BAPTIST CHURCH,1998,ETOWAH,0230 MEADOW BROOK BAPTIST CHURCH,VTD2000-055-1-13,Meadowbrook Baptist Church,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|AUTAUGA|3130 JONES COMMUNITY CENTER,1998,AUTAUGA,3130 JONES COMMUNITY CENTER,VTD2000-001-1,Jones Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|AUTAUGA|JONES COMMUNITY CTR SD3,1994,AUTAUGA,JONES COMMUNITY CTR SD3,VTD2000-001-1,Jones Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|AUTAUGA|JONES COMMUNITY CENTER,2002,AUTAUGA,JONES COMMUNITY CENTER,VTD2000-001-1,Jones Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|TALLAPOOSA|WALL STREET COMM. CENTER,2010,TALLAPOOSA,WALL STREET COMM. CENTER,VTD2010-123-1204,Wall Street Community Center,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|TALLAPOOSA|WALL STREET COMMUNITY CENTER,2006,TALLAPOOSA,WALL STREET COMMUNITY CENTER,VTD2010-123-1204,Wall Street Community Center,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|TALLAPOOSA|WALL STREET COMMUNITY CENTER,2008,TALLAPOOSA,WALL STREET COMMUNITY CENTER,VTD2010-123-1204,Wall Street Community Center,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|ESCAMBIA|0060 EAST BREWTON CITY HALL,1998,ESCAMBIA,0060 EAST BREWTON CITY HALL,VTD2000-053-050D,East Brewton City Hall,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|ESCAMBIA|EAST BREWTON CITY HALL,1994,ESCAMBIA,EAST BREWTON CITY HALL,VTD2000-053-050D,East Brewton City Hall,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|DALLAS|EASTEND FIRE STATION,1994,DALLAS,EASTEND FIRE STATION,VTD2000-047-D18E,East End Fire Station,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|DALLAS|EASTEND FIRE STATION,2002,DALLAS,EASTEND FIRE STATION,VTD2000-047-D18E,East End Fire Station,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|DALLAS|0220 EASTEND FIRE STATION,1998,DALLAS,0220 EASTEND FIRE STATION,VTD2000-047-D18E,East End Fire Station,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|ETOWAH|TILLISON BEND WATER AUTHORITY,2002,ETOWAH,TILLISON BEND WATER AUTHORITY,VTD2000-055-3,Tillison Bend Water Authority,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|ETOWAH|TILLISON BEND WATER AUTH.,1994,ETOWAH,TILLISON BEND WATER AUTH.,VTD2000-055-3,Tillison Bend Water Authority,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|ETOWAH|0320 TILLISON BEND WATER AUTHORITY,1998,ETOWAH,0320 TILLISON BEND WATER AUTHORITY,VTD2000-055-3,Tillison Bend Water Authority,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|ETOWAH|REECE CITY TOWN HALL,2010,ETOWAH,REECE CITY TOWN HALL,VTD2010-055-1101,Reece City Town Hall,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|ETOWAH|REECE CITY TOWN HALL,2006,ETOWAH,REECE CITY TOWN HALL,VTD2010-055-1101,Reece City Town Hall,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|ETOWAH|REECE CITY TOWN HALL,2008,ETOWAH,REECE CITY TOWN HALL,VTD2010-055-1101,Reece City Town Hall,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|CULLMAN|0220 DODGE CITY TOWN HALL,2002,CULLMAN,0220 DODGE CITY TOWN HALL,VTD2000-043-2-2,Dodge City Fire Dept.,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|CULLMAN|0220 DODGE CITY FIRE DEPT.,1998,CULLMAN,0220 DODGE CITY FIRE DEPT.,VTD2000-043-2-2,Dodge City Fire Dept.,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|MADISON|MONTE SANO FIRE STATION 2,2010,MADISON,MONTE SANO FIRE STATION 2,VTD2010-089-10,Monte Sano Fire Station #4,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|MADISON|MONTE SANO FIRE STATION .4,2006,MADISON,MONTE SANO FIRE STATION .4,VTD2010-089-10,Monte Sano Fire Station #4,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|MADISON|MONTE SANO FIRE STATION #4,2008,MADISON,MONTE SANO FIRE STATION #4,VTD2010-089-10,Monte Sano Fire Station #4,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|JACKSON|BISHOP HALLS STORE,2006,JACKSON,BISHOP HALLS STORE,VTD2010-071-19,Bishop-Hall's Store,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|JACKSON|BISHOP HALLS STORE,2010,JACKSON,BISHOP HALLS STORE,VTD2010-071-19,Bishop-Hall's Store,2010,2,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|JACKSON|BISHOP HALLS STORE,2008,JACKSON,BISHOP HALLS STORE,VTD2010-071-19,Bishop-Hall's Store,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|DALLAS|CAHABA ROAD FIRE STATION,2006,DALLAS,CAHABA ROAD FIRE STATION,VTD2010-047-9521,Cahaba Rd Fire Station,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|DALLAS|CAHABA RD FIRE STATION,2008,DALLAS,CAHABA RD FIRE STATION,VTD2010-047-9521,Cahaba Rd Fire Station,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|DALLAS|CAHABA ROAD FIRE STATION,2010,DALLAS,CAHABA ROAD FIRE STATION,VTD2010-047-9521,Cahaba Rd Fire Station,2010,2,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|BALDWIN|ROCKWELL ELEM. SCHOOL,2010,BALDWIN,ROCKWELL ELEM. SCHOOL,VTD2010-003-007A,Rockwell Elementary School,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|BALDWIN|ROCKWELL ELEM_ SCHOOL,2006,BALDWIN,ROCKWELL ELEM_ SCHOOL,VTD2010-003-007A,Rockwell Elementary School,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|BALDWIN|ROCKWELL ELEM SCH,2008,BALDWIN,ROCKWELL ELEM SCH,VTD2010-003-007A,Rockwell Elementary School,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|TALLAPOOSA|TALLASSEE COMMUNITY LIBRARY,2008,TALLAPOOSA,TALLASSEE COMMUNITY LIBRARY,VTD2010-123-1203,Tallassee Community Library,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|TALLAPOOSA|TALLASSEE COMMUNITY LIBRARY,2006,TALLAPOOSA,TALLASSEE COMMUNITY LIBRARY,VTD2010-123-1203,Tallassee Community Library,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|TALLAPOOSA|TALLASSEE COMM. LIBRARY,2010,TALLAPOOSA,TALLASSEE COMM. LIBRARY,VTD2010-123-1203,Tallassee Community Library,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|LIMESTONE|ELKMONT FIRE DEPT,2008,LIMESTONE,ELKMONT FIRE DEPT,VTD2010-083-4,Elkmont FD,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|LIMESTONE|ELKMONT FIRE DEPT.,2010,LIMESTONE,ELKMONT FIRE DEPT.,VTD2010-083-4,Elkmont FD,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|LIMESTONE|0350 ELKMONT FIRE DEPT.,2006,LIMESTONE,0350 ELKMONT FIRE DEPT.,VTD2010-083-4,Elkmont FD,2010,2,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|MONROE|MONROEVILLE ARMORY 1,2006,MONROE,MONROEVILLE ARMORY 1,VTD2010-099-3C,Monroeville Armory,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|MONROE|MONROEVILLE ARMORY,2010,MONROE,MONROEVILLE ARMORY,VTD2010-099-3C,Monroeville Armory,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|MONROE|MONROEVILLE-ARMORY #2,2008,MONROE,MONROEVILLE-ARMORY #2,VTD2010-099-3C,Monroeville Armory,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|MONROE|MONROEVILLE ARMORY 2,2006,MONROE,MONROEVILLE ARMORY 2,VTD2010-099-3C,Monroeville Armory,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|MONROE|MONROEVILLE-ARMORY #1,2008,MONROE,MONROEVILLE-ARMORY #1,VTD2010-099-3C,Monroeville Armory,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|DALLAS|SELMA MALL,2002,DALLAS,SELMA MALL,VTD2000-047-D34E,Selma Mall,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|DALLAS|SELMA MALL,1994,DALLAS,SELMA MALL,VTD2000-047-D34E,Selma Mall,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|DALLAS|0240 SELMA MALL,1998,DALLAS,0240 SELMA MALL,VTD2000-047-D34E,Selma Mall,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|WALKER|020 CARBON HILL,1998,WALKER,020 CARBON HILL,VTD2000-127-20,Liberty Hill-Pleasant Field Bapt Church,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|WALKER|20-CARBON HILL METH.,2002,WALKER,20-CARBON HILL METH.,VTD2000-127-20,Liberty Hill-Pleasant Field Bapt Church,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|CRENSHAW|BRANTLEY COMMUNITY CTR.,2010,CRENSHAW,BRANTLEY COMMUNITY CTR.,VTD2010-041-9,Brantley Community Center,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|CRENSHAW|BRANTLEY COMMUNITY CENTER,2006,CRENSHAW,BRANTLEY COMMUNITY CENTER,VTD2010-041-9,Brantley Community Center,2010,2,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|CRENSHAW|BRANTLEY COMMUNITY CENTER,2008,CRENSHAW,BRANTLEY COMMUNITY CENTER,VTD2010-041-9,Brantley Community Center,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|JEFFERSON|5615 NEW BETH BAP CHR,2010,JEFFERSON,5615 NEW BETH BAP CHR,VTD2010-073-5615,New Bethel Baptist Church,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|JEFFERSON|5615 NEW BETH BAP CHR,2006,JEFFERSON,5615 NEW BETH BAP CHR,VTD2010-073-5615,New Bethel Baptist Church,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|JEFFERSON|5615 NEW BETH BAP CHR,2008,JEFFERSON,5615 NEW BETH BAP CHR,VTD2010-073-5615,New Bethel Baptist Church,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|PIKE|BANKS,1994,PIKE,BANKS,VTD2000-109-12,Banks City Hall,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|PIKE|BANKS CITY HALL,2002,PIKE,BANKS CITY HALL,VTD2000-109-12,Banks City Hall,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|PIKE|0012 BANKS CITY HALL,1998,PIKE,0012 BANKS CITY HALL,VTD2000-109-12,Banks City Hall,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|BUTLER|CENTRAL VOL. FIRE DEPT.,2010,BUTLER,CENTRAL VOL. FIRE DEPT.,VTD2010-013-12-4A,CENTRAL VOLUNTEER FIRE DEPT.,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|BUTLER|CENTRAL VOL_ FIRE DEPT_,2006,BUTLER,CENTRAL VOL_ FIRE DEPT_,VTD2010-013-12-4A,CENTRAL VOLUNTEER FIRE DEPT.,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|BUTLER|CENTRAL VOL_ FIRE DEPT_,2008,BUTLER,CENTRAL VOL_ FIRE DEPT_,VTD2010-013-12-4A,CENTRAL VOLUNTEER FIRE DEPT.,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|SHELBY|GREYSTONE FARMS CLUBHOUSE,2010,SHELBY,GREYSTONE FARMS CLUBHOUSE,VTD2010-117-12,Greystone Farms Clubhouse,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|SHELBY|GREYSTONE FARMS CLUBHOUSE,2008,SHELBY,GREYSTONE FARMS CLUBHOUSE,VTD2010-117-12,Greystone Farms Clubhouse,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|SHELBY|GREYSTONE FARMS CLUBHOUSE,2006,SHELBY,GREYSTONE FARMS CLUBHOUSE,VTD2010-117-12,Greystone Farms Clubhouse,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|MONTGOMERY|204 MONTG BOYS CLUB,2010,MONTGOMERY,204 MONTG BOYS CLUB,VTD2010-101-0204,2D Montgomery Boys Club Voting District,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|MONTGOMERY|MONTG BOYS CLUB 1,2008,MONTGOMERY,MONTG BOYS CLUB 1,VTD2010-101-0204,2D Montgomery Boys Club Voting District,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|MONTGOMERY|MONTG BOYS CLUB 2,2008,MONTGOMERY,MONTG BOYS CLUB 2,VTD2010-101-0204,2D Montgomery Boys Club Voting District,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|CULLMAN|1900 GOLD RIDGE COMM. CENTER,1998,CULLMAN,1900 GOLD RIDGE COMM. CENTER,VTD2000-043-19,Goldridge Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|CULLMAN|1900 GOLD RIDGE COMM. CENTER,2002,CULLMAN,1900 GOLD RIDGE COMM. CENTER,VTD2000-043-19,Goldridge Community Center,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|WALKER|022 POCAHONTAS,1998,WALKER,022 POCAHONTAS,VTD2000-127-22,Parrish HS Old Gym,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|WALKER|23-POCAHONTAS METH.,2002,WALKER,23-POCAHONTAS METH.,VTD2000-127-22,Parrish HS Old Gym,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|JEFFERSON|5704 NEW BETHEM BAPT,2008,JEFFERSON,5704 NEW BETHEM BAPT,VTD2010-073-5704,New Bethlehem Baptist Church,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|JEFFERSON|5704 NEW BETHEM BAPT,2010,JEFFERSON,5704 NEW BETHEM BAPT,VTD2010-073-5704,New Bethlehem Baptist Church,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|JEFFERSON|5704 NEW BETHEM BAPT,2006,JEFFERSON,5704 NEW BETHEM BAPT,VTD2010-073-5704,New Bethlehem Baptist Church,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|JEFFERSON|4405 CENTER POINT CTHS,2010,JEFFERSON,4405 CENTER POINT CTHS,VTD2010-073-4405,Center Point Courthouse Annex,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|JEFFERSON|4405 CENTER POINT CTHS,2008,JEFFERSON,4405 CENTER POINT CTHS,VTD2010-073-4405,Center Point Courthouse Annex,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|JEFFERSON|4405 CENTER POINT CTHS,2006,JEFFERSON,4405 CENTER POINT CTHS,VTD2010-073-4405,Center Point Courthouse Annex,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|COFFEE|EANON,2002,COFFEE,EANON,VTD2000-031-12,Eanon,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|COFFEE|0150 EANON,1998,COFFEE,0150 EANON,VTD2000-031-12,Eanon,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|COFFEE|EANON,1994,COFFEE,EANON,VTD2000-031-12,Eanon,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|AUTAUGA|MULBERRY STATESVILLE COMM_,2002,AUTAUGA,MULBERRY STATESVILLE COMM_,VTD2000-001-11,Mulberry-Statesville,2000,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|AUTAUGA|MULBERRY-STATESVILLE SD5,1994,AUTAUGA,MULBERRY-STATESVILLE SD5,VTD2000-001-11,Mulberry-Statesville,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|AUTAUGA|5250 MULBERRY STATESVILLE,1998,AUTAUGA,5250 MULBERRY STATESVILLE,VTD2000-001-11,Mulberry-Statesville,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|BLOUNT|ONEONTA #1,2006,BLOUNT,ONEONTA #1,VTD2010-009-22,Oneonta,2010,2,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|BLOUNT|ONEONTA #1,2008,BLOUNT,ONEONTA #1,VTD2010-009-22,Oneonta,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|BLOUNT|ONEONTA #2,2008,BLOUNT,ONEONTA #2,VTD2010-009-22,Oneonta,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|BLOUNT|ONEONTA,2010,BLOUNT,ONEONTA,VTD2010-009-22,Oneonta,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|BLOUNT|ONEONTA #2,2006,BLOUNT,ONEONTA #2,VTD2010-009-22,Oneonta,2010,2,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|CULLMAN|WALTER COMMUNITY CENTER,2006,CULLMAN,WALTER COMMUNITY CENTER,VTD2010-043-0240,Walter Community Center,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|CULLMAN|WALTER COMM. CENTER,2008,CULLMAN,WALTER COMM. CENTER,VTD2010-043-0240,Walter Community Center,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|CULLMAN|WALTER COMMUNITY CENTER,2010,CULLMAN,WALTER COMMUNITY CENTER,VTD2010-043-0240,Walter Community Center,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2002|ETOWAH|UNION #3 BAPTIST CHURCH,2002,ETOWAH,UNION #3 BAPTIST CHURCH,VTD2000-055-7,Union #3 Baptist Church,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1998|ETOWAH|0370 UNION #3 BAPTIST CHURCH,1998,ETOWAH,0370 UNION #3 BAPTIST CHURCH,VTD2000-055-7,Union #3 Baptist Church,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
1994|ETOWAH|UNION #3 BAPTIST CHURCH,1994,ETOWAH,UNION #3 BAPTIST CHURCH,VTD2000-055-7,Union #3 Baptist Church,2000,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2008|JEFFERSON|1506 PLEASANT GROVE BAPT,2008,JEFFERSON,1506 PLEASANT GROVE BAPT,VTD2010-073-1506,Pleasant Grove First Baptist Church,2010,1,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2006|JEFFERSON|1506 PLEASANT GROVE BAPT,2006,JEFFERSON,1506 PLEASANT GROVE BAPT,VTD2010-073-1506,Pleasant Grove First Baptist Church,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
2010|JEFFERSON|1506 PLEASANT GROVE BAPT,2010,JEFFERSON,1506 PLEASANT GROVE BAPT,VTD2010-073-1506,Pleasant Grove First Baptist Church,2010,0,adjacent_cycle_alias_graph,medium,inferred_from_adjacent_cycle_aliases
