link_id,cycle,county_key,precinct_key,donor_vintage,donor_vtd_id,donor_name,relationship,is_primary,vtd_to_precinct_weight,evidence_method,confidence,district_overlap_share,name_score,verification_status
PVL-001CE811D507A483,1994,BLOUNT,P-Z ST. MOUNTAIN,2000,VTD2000-009-14,St. Mountain,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-1C673FE94079CD07,1994,BLOUNT,PINEMOUNTAIN,2000,VTD2000-009-20,Pine Mountain,overflow_member,True,,fuzzy_name,medium,,96.0,audited_scalar_anchor
PVL-D11467E1CF130068,1994,BLOUNT,Q-Z BLOUNTSVILLE,2000,VTD2000-009-7,Blountsville,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-C533612E5A9368BE,1994,BLOUNT,R-Z HAYDEN,2000,VTD2000-009-4,Hayden,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-D4214F4DDB8EFEC9,1994,BLOUNT,ROSA,2000,VTD2000-009-23,Rosa,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-9A9CF18195E838C4,1994,BLOUNT,ROYAL,2000,VTD2000-009-9,Royal,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-99D6CD2B0112B4FD,1994,BLOUNT,SUGAR CREEK-BANGOR,2000,VTD2000-009-5,Bangor,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-BC4DFA9296D585D4,1994,BLOUNT,T-Z ONEONTA,2000,VTD2000-009-22,Oneonta,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-E134615D329259A4,1994,BULLOCK,ABERFOIL- MACHINE #1,2000,VTD2000-011-4-1,Aberfoil,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-60478683DFBC5612,1994,BULLOCK,CORINTH- MACHINE #1,2000,VTD2000-011-6-2,Corinth,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-22571FCCC20E2C40,1994,BULLOCK,CORNERSTONE- MACHINE #1,2000,VTD2000-011-9,Hector,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-73D539B9D54F21BF,1994,BULLOCK,FITZPATRICK- MACHINE #1,2000,VTD2000-011-8-1,Fitzpatrick,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-6C82CE24A3DB57D0,1994,BULLOCK,GURREYTON- MACHINE #1,2000,VTD2000-011-2-1,Guerryton,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,80.0,audited_scalar_anchor
PVL-76DF6A4E1B5AF5F3,1994,BULLOCK,INDIAN CREEK- MACHINE #1,2000,VTD2000-011-5,Indian Creek,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-747A011B96FA0636,1994,BULLOCK,INVERNESS- MACHINE #1,2000,VTD2000-011-7,Inverness,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-1A1A6FEA08E16C9C,1994,BULLOCK,MIDWAY- MACHINE #1,2000,VTD2000-011-1-1,Midway,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-8F13BB77B7C9DED4,1994,BULLOCK,MIDWAY- MACHINE #2,2000,VTD2000-011-1-1,Midway,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-22EEFD0AB471D769,1994,BULLOCK,MIDWAY- MACHINE #3,2000,VTD2000-011-1-1,Midway,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-2A06B5F5075E3BEF,1994,BULLOCK,PEACHBURG- MACHINE #1,2000,VTD2000-011-2-2,Peachburg,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-4091346279F7B558,1994,BULLOCK,PEROTE- MACHINE #1,2000,VTD2000-011-6-1,Perote,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-2DA9962DEDE84E4C,1994,BULLOCK,POST OAK- MACHINE #1,2000,VTD2000-011-10,Post Oak,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-AAB2A798C86CA7C6,1994,BULLOCK,SARDIS- MACHINE #1,2000,VTD2000-011-4-2,Sardis,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-EE3CDE817CDC0958,1994,BULLOCK,THOMPSON- MACHINE #1,2000,VTD2000-011-8-2,Thompson,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-40B4EA6F39AC6DD2,1994,BULLOCK,THREE NOTCH- MACHINE #1,2000,VTD2000-011-1-2,Three Notch,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-FD2619F8E33F84BA,1994,BUTLER,BOLLING,2000,VTD2000-013-20,Voting House at Bolling,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-E5990F887C2D2564,1994,BUTLER,BUTLER SPRINGS,2000,VTD2000-013-11,Voting House at Forest Home,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-27582ED2E4C95764,1994,BUTLER,CENTER HILL,2000,VTD2000-013-17,Voting House at Center Hill,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-765C743727B64C69,1994,BUTLER,CENTRAL A-K,2000,VTD2000-013-12-4-A,Central Volunteer Fire Department,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-338C83FDEC0F637C,1994,BUTLER,CENTRAL L-Z,2000,VTD2000-013-12-4-A,Central Volunteer Fire Department,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-18A1A24AE69B0627,1994,BUTLER,CHAPMAN A-L,2000,VTD2000-013-14-1,Chapman Post Office,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-A735B1B1AC5E1CD5,1994,BUTLER,CHAPMAN M-Z,2000,VTD2000-013-14-1,Chapman Post Office,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-519ED81027CCAE3B,1994,BUTLER,DEAN'S STORE,2000,VTD2000-013-18,Voting House at McLain's,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-519A217360B326A6,1994,BUTLER,DOCK,2000,VTD2000-013-6,Voting House at Midway,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-E041C49327391F94,1994,BUTLER,DUNBAR A-CAP,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-C9966AE3BD750E6D,1994,BUTLER,DUNBAR CAR-G,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-38D9014447F99838,1994,BUTLER,DUNBAR H-LEV,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-B76B59F8CA7815EE,1994,BUTLER,DUNBAR LEW-O,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-46C3B6C17BAFE247,1994,BUTLER,DUNBAR P-SL,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-166AF247C30EBF72,1994,BUTLER,DUNBAR SM-Z,2000,VTD2000-013-12-4-B,Dunbar Community Center in Greenville,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-4332CAB0C68CF745,1994,BUTLER,FOREST HOME,2000,VTD2000-013-11,Voting House at Forest Home,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-94C1AA75BDE03135,1994,BUTLER,GARLAND,2000,VTD2000-013-13,Voting House at Garland,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-5AD879B7CBCF3444,1994,BUTLER,GEORGIANA BAND ROOM A-G,2000,VTD2000-013-14-5,National Guard Armory at Georgiana,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-06C2B8AC8ED73B4A,1994,BUTLER,GEORGIANA BAND ROOM H-O,2000,VTD2000-013-14-5,National Guard Armory at Georgiana,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-72CB417EEBEC4C4B,1994,BUTLER,HARRISON BOX,2000,VTD2000-013-7,Voting House at Harrisons,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,68.57142857142857,audited_scalar_anchor
PVL-3197C69125E20A93,1994,BUTLER,INDIAN CREEK,2000,VTD2000-013-5,Steiner's Store,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-673D411DE0712DCC,1994,BUTLER,INDUSTRY,2000,VTD2000-013-2,Old School House at Industry,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-B07E693A272714E6,1994,BUTLER,LIBERTY,2000,VTD2000-013-12-2,New National Guard Armory at Greenville,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-66D26F2634E3451F,1994,BUTLER,MANNINGHAM,2000,VTD2000-013-9,Voting House at Manningham,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-D9CFBE329AB3062B,1994,BUTLER,MCKENZIE A-H,2000,VTD2000-013-19,McKenzie City Hall,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-396207981D48C3E7,1994,BUTLER,MCKENZIE I-Z,2000,VTD2000-013-19,McKenzie City Hall,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-EFE757B0AE5A1216,1994,BUTLER,MCLAINS,2000,VTD2000-013-18,Voting House at McLain's,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,77.14285714285715,audited_scalar_anchor
PVL-7AA37B920972CA19,1994,BUTLER,MIDWAY,2000,VTD2000-013-6,Voting House at Midway,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-507B94E02388E5E7,1994,BUTLER,MONTREY,2000,VTD2000-013-10,Old School House at Monterey,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,77.14285714285715,audited_scalar_anchor
PVL-58B100EDA05F505F,1994,BUTLER,MT. OLIVE- FRIENDSHIP,2000,VTD2000-013-15,Old School House at Friendship,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-79089F5C5D1B59EA,1994,BUTLER,OAKEY STREAK,2000,VTD2000-013-17,Voting House at Center Hill,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,95.65217391304348,audited_scalar_anchor
PVL-9F205AF1981E3FD8,1994,BUTLER,PROVIDENCE,2000,VTD2000-013-1,Voting House at Providence,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-5364BB4EB5673515,1994,BUTLER,ROCKY CREEK,2000,VTD2000-013-16,Voting House at Rocky Creek,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-EC76830C3030A80C,1994,BUTLER,SPRING HILL,2000,VTD2000-013-8,Searcy Volunteer Fire Department,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-7AAD4D75A01912CB,1994,BUTLER,STEINER'S STORE,2000,VTD2000-013-5,Steiner's Store,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-2A06037E6F144AFA,1994,CALHOUN,ALEXANDRIA CIVITIAN CLUB CT.,2000,VTD2000-015-2,Alexandria Civitan Club,overflow_member,True,,fuzzy_name,medium,,92.0,audited_scalar_anchor
PVL-1F71CCB1D4C83867,1994,CALHOUN,ANNISTON CARVER CENTER,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-005010925405CBDF,1994,CALHOUN,ANNISTON CITY AUDITORIUM,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-3A71EFE92DD61960,1994,CALHOUN,ANNISTON F & WILMER FIRE ST,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-DE729D52FBC41358,1994,CALHOUN,ANNISTON FIRST PRESBYTERIAN,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-F57696787837C587,1994,CALHOUN,ANNISTON GOLDEN SPRINGS COMM,2000,VTD2000-015-24,Anniston National Guard Armory,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,82.9090909090909,audited_scalar_anchor
PVL-A48C8A400521C263,1994,CALHOUN,ANNISTON LENLOCK FIRE ST.,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-DEACEDA116594458,1994,CALHOUN,ANNISTON MENTAL HEALTH CENTER,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-17C0EDD73F108E1B,1994,CALHOUN,ANNISTON MOORE AVE. CH OF CHRIST,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-7C1A83E2A99C2054,1994,CALHOUN,ANNISTON MOORE AVE. CH. OF CHRIST,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-E1A1A9AA37857215,1994,CALHOUN,ANNISTON NATIONAL GUARD ARMORY,2000,VTD2000-015-24,Anniston National Guard Armory,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-CB3609E6CAE042C2,1994,CALHOUN,ANNISTON THANKFUL BAPTIST CH,2000,VTD2000-015-15,Anniston,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-1945264DF41918AE,1994,CALHOUN,ASBERRY BAPTIST CHURCH,2000,VTD2000-015-8,Asberry Baptist Church,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-BB4541AAB8FC4607,1994,CALHOUN,BLUE MOUNTAIN BAPTIST CHURCH,2000,VTD2000-015-20,Blue Mountain,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-291EF654F2EC172A,1994,CALHOUN,BYNUM SCHOOL,2000,VTD2000-015-12,DeArmanville School,overflow_member,True,,fuzzy_name_district_constraint,medium,,85.5,audited_scalar_anchor
PVL-8F161D387E325DB4,1994,CALHOUN,CHOCCOLOCCO HARMONY CHURCH,2000,VTD2000-015-17,Choccolocco,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-E9D079419D53CB1C,1994,CALHOUN,DEARMANVILLE SCHOOL,2000,VTD2000-015-12,DeArmanville School,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-F6DDF74C86E8F754,1994,CALHOUN,EULATON CIVIC CENTER,2000,VTD2000-015-4,Oxford,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-5D47A47E78CFF038,1994,CALHOUN,FOUR MILE METHODIST CHURCH,2000,VTD2000-015-3,Four Mile Methodist Church,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-AE36697E98A4646F,1994,CALHOUN,FRIENDSHIP BAPTIST CHURCH,2000,VTD2000-015-6,Friendship Baptist Church,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-51269132665306A8,1994,CALHOUN,HOBSON CITY  CITY HALL,2000,VTD2000-015-15,Anniston,overflow_member,True,,iterative_adjacent_cycle_consensus,low,,,audited_scalar_anchor
PVL-6EE2CE596F1BC877,1994,CALHOUN,HOLLINGSWORTH HOLLEY'S CROSS,2000,VTD2000-015-10,Holley's Crossroad Baptist Church,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-CBA8D2E37D55529C,1994,CALHOUN,JACKSONVILLE FAITH TEMPLE CHURCH,2000,VTD2000-015-1,Jacksonville,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-D9607EB6C5C66B9E,1994,CALHOUN,JACKSONVILLE RECREATIONAL CT.,2000,VTD2000-015-1,Jacksonville,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-A893E88B9FD56F37,1994,CALHOUN,JACKSONVILLE ROEBUCK MANOR,2000,VTD2000-015-1,Jacksonville,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-476148289D8D2147,1994,CALHOUN,JACKSONVILLE WESTSIDE BAOT CH,2000,VTD2000-015-1,Jacksonville,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-AD30AC0D85DB69FB,1994,CALHOUN,LEATHERWOOD CIVIL DEFENSE,2000,VTD2000-015-20,Blue Mountain,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,90.0,audited_scalar_anchor
PVL-FE9C94DFA76B2E32,1994,CALHOUN,LLOYD'S CHAPEL BAPTIST CHURCH,2000,VTD2000-015-4,Oxford,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,98.24561403508773,audited_scalar_anchor
PVL-2144D21B92FF1A73,1994,CALHOUN,OHATCHEE FIRE STATION,2000,VTD2000-015-18,Ohatchee,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-EB5F352876FDF1E3,1994,CALHOUN,OXFORD CHEAHA CIVIC CENTER,2000,VTD2000-015-13,Oxford Lake Park,overflow_member,True,,district_constrained_nonexclusive_approximation,low,,85.5,audited_scalar_anchor
PVL-BFE023DCAA5A73FA,1994,CALHOUN,OXFORD CITY HALL,2000,VTD2000-015-4,Oxford,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-35BCA89FF6A3A901,1994,CALHOUN,OXFORD FIRE STATION #2,2000,VTD2000-015-4,Oxford,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-E0D7C6CA7D70F46A,1994,CALHOUN,OXFORD LAKE PARK CIVIC CTR.,2000,VTD2000-015-13,Oxford Lake Park,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-F4C6F88E82A7E16A,1994,CALHOUN,OXFORD MIDDLE SCHOOL,2000,VTD2000-015-4,Oxford,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-183EEFDEDA6198D8,1994,CALHOUN,PIEDMONT CITY HALL,2000,VTD2000-015-9,Piedmont,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-ACCDB54F5130A139,1994,CALHOUN,PIEDMONT COMMUNITY BLDG.,2000,VTD2000-015-9,Piedmont,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-9A56C8EA27C7726F,1994,CALHOUN,PIEDMONT NATIONAL GUARD ARMORY,2000,VTD2000-015-9,Piedmont,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-6D58770CA9DBBE32,1994,CALHOUN,PIEDMONT RECREATION BLDG.,2000,VTD2000-015-9,Piedmont,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-0F19576C08EF75B6,1994,CALHOUN,READ'S MILL  READ'S STORE,2000,VTD2000-015-19,Read's Mill Store,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-BF7C8FBBE71B0149,1994,CALHOUN,SAKS SCHOOL,2000,VTD2000-015-20,Blue Mountain,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,95.0,audited_scalar_anchor
PVL-15EB67B0D40D07D7,1994,CALHOUN,SULPHUR SPRINGS COOSA VALLEY,2000,VTD2000-015-14,Sulphur Springs,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-C653AB232FF45AEF,1994,CALHOUN,WEAVER 1ST METHODIST CHURCH,2000,VTD2000-015-5,Weaver First United Methodist Church,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-676A6E71C584985D,1994,CALHOUN,WEBSTER'S CHAPEL METHODIST,2000,VTD2000-015-7,Webster's Chapel,overflow_member,True,,fuzzy_name_district_constraint,medium,,90.0,audited_scalar_anchor
PVL-9EE26A9C0C1F8371,1994,CALHOUN,WELBORN HIGH SCHOOL,2000,VTD2000-015-4,Oxford,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,80.85106382978724,audited_scalar_anchor
PVL-BD48C2FB84123308,1994,CALHOUN,WELLINGTON MT. VIEW BAPTIST,2000,VTD2000-015-22,Wellington-Mt. View Baptist Church,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-B6A6B49284B289A7,1994,CALHOUN,WHITE PLAINS HIGH SCHOOL,2000,VTD2000-015-11,White Plains High School,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-C910696EA920C0AC,1994,CHAMBERS,BUFFALO,2000,VTD2000-017-5,Buffalo-Five Points,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-002B674998F29435,1994,CHAMBERS,CUSSETA,2000,VTD2000-017-12,Cusseta,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-DBA5E0D50E75A96E,1994,CHAMBERS,FAIRFAX,2000,VTD2000-017-13,Valley,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-12D322BB1900D4C0,1994,CHAMBERS,FIVE POINTS,2000,VTD2000-017-5,Buffalo-Five Points,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-80E159350FD36C39,1994,CHAMBERS,FREDONIA,2000,VTD2000-017-6,Fredonia-Adams,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-9B9380715FD3448B,1994,CHAMBERS,HUGULEY,2000,VTD2000-017-13,Valley,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-D7E9A4241AEB6552,1994,CHAMBERS,LAFAYETTE,2000,VTD2000-017-8,LaFayette,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-014A2D3EE9030421,1994,CHAMBERS,LANETT,2000,VTD2000-017-7,Lanett,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-A6F9FFC5505385A3,1994,CHAMBERS,LANGDALE,2000,VTD2000-017-13,Valley,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-5F437D34E722849E,1994,CHAMBERS,MILL TOWN,2000,VTD2000-017-4,Union Hill,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-BE04CB9A10826346,1994,CHAMBERS,MT. OLIVE,2000,VTD2000-017-3,Abanda-Milltown-Sparkling Springs,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-C13FF314E5F29A27,1994,CHAMBERS,PENTON,2000,VTD2000-017-9,Ridgegrove,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-DE982C7A98549C39,1994,CHAMBERS,RESCUE,2000,VTD2000-017-12,Cusseta,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-CA56EF931BD25B6C,1994,CHAMBERS,RIVERVIEW,2000,VTD2000-017-13,Valley,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,94.73684210526316,audited_scalar_anchor
PVL-6A2D83188111DCCB,1994,CHAMBERS,SHAWMUT,2000,VTD2000-017-13,Valley,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-57AAEC2254E63EA3,1994,CHAMBERS,SPARKLING SPRINGS,2000,VTD2000-017-3,Abanda-Milltown-Sparkling Springs,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-F622011EDA652BA6,1994,CHAMBERS,STANDING ROCK,2000,VTD2000-017-1,Welch-Standing Rock,overflow_member,True,,fuzzy_name,medium,,95.0,audited_scalar_anchor
PVL-9531A994B277867C,1994,CHAMBERS,STROUD,2000,VTD2000-017-2,Double Head-Happy Land,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-F5F40B0AD55A1EC4,1994,CHAMBERS,STURKIE,2000,VTD2000-017-10,Waverly-Culebra,overflow_member,True,,named_place_geocode_to_containing_vtd,low,,100.0,audited_scalar_anchor
PVL-45FBEA701A5EF24E,1994,CHAMBERS,UNION HILL,2000,VTD2000-017-4,Union Hill,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
PVL-0FD3C3FB2E3593CD,1994,CHAMBERS,WAVERLY,2000,VTD2000-017-10,Waverly-Culebra,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-941C333CF58BA8A8,1994,CHEROKEE,ALEXIS-LINDSEY STORE,2000,VTD2000-019-11,Sand Rock,overflow_member,True,,adjacent_cycle_alias_graph,medium,,,audited_scalar_anchor
PVL-682321E9226784D5,1994,CHEROKEE,BALLPLAY,2000,VTD2000-019-8,Ballplay-Woodsbend,overflow_member,True,,fuzzy_name,medium,,90.0,audited_scalar_anchor
PVL-094080132868DB8E,1994,CHEROKEE,BLANCHE,2000,VTD2000-019-21,Blanche,overflow_member,True,,exact_name,high,,100.0,audited_scalar_anchor
