result_id,source_file_id,year,chamber,district,county,candidate_name,normalized_name,party,votes,source_sheet
HLR-A2DFA2D1D259944939CC,SRC-434908383637C44840FB,1990,house,94,Baldwin,Verlee Young,VERLEE YOUNG,D,6271.0,Hse.90Gen.
HLR-2515B1A52F1B7BED71AA,SRC-434908383637C44840FB,1990,house,94,Baldwin,"Walter Penry, Jr.",WALTER PENRY,R,9672.0,Hse.90Gen.
HLR-78001200902A9A8E2F96,SRC-434908383637C44840FB,1990,house,83,Russell,Jane Gullatt,JANE GULLATT,D,4671.0,Hse.90Gen.
HLR-C20E90737F919472BC54,SRC-434908383637C44840FB,1990,house,95,Baldwin,Harry Shiver,HARRY SHIVER,D,5855.0,Hse.90Gen.
HLR-26E683AE7950E869A562,SRC-434908383637C44840FB,1990,house,95,Baldwin,Steve McMillan,STEVE MCMILLAN,R,6328.0,Hse.90Gen.
HLR-57DC6720AA9B15F737C5,SRC-434908383637C44840FB,1990,house,96,Mobile,Mike Box,MICHAEL BOX,D,6560.0,Hse.90Gen.
HLR-92D26FCE4C24C9FE8493,SRC-434908383637C44840FB,1990,house,96,Mobile,John Gartman,JOHN GARTMAN,R,3829.0,Hse.90Gen.
HLR-B70AA6FEE2480EFBB290,SRC-434908383637C44840FB,1990,house,97,Mobile,Mary Zoghby,MARY ZOGHBY,D,6333.0,Hse.90Gen.
HLR-68D16040934E5D297404,SRC-434908383637C44840FB,1990,house,98,Mobile,William Clark,WILLIAM CLARK,D,5085.0,Hse.90Gen.
HLR-B840CF8934949DB79FFC,SRC-434908383637C44840FB,1990,house,99,Mobile,James Buskey,JAMES BUSKEY,D,6738.0,Hse.90Gen.
HLR-682D03C0E2A6A99F2C52,SRC-434908383637C44840FB,1990,house,100,Mobile,Victor Gaston,VICTOR GASTON,R,8320.0,Hse.90Gen.
HLR-E7EC306C2CF45F0C4BE7,SRC-434908383637C44840FB,1990,house,101,Mobile,Ken Kvalheim,KEN KVALHEIM,R,7682.0,Hse.90Gen.
HLR-393FE4D5B7FB281494A5,SRC-434908383637C44840FB,1990,house,102,Mobile,Ken Megginson,KEN MEGGINSON,D,3922.0,Hse.90Gen.
HLR-CB8C21C40B4E00FF7B87,SRC-434908383637C44840FB,1990,house,102,Mobile,J.E. Turner,JE TURNER,R,7201.0,Hse.90Gen.
HLR-DDA38A6D3128604586D7,SRC-434908383637C44840FB,1990,house,103,Mobile,Yvonne Kennedy,YVONNE KENNEDY,D,4988.0,Hse.90Gen.
HLR-06C16DE14ED6AAA43656,SRC-434908383637C44840FB,1990,house,104,Mobile,Lois Rockhold,LOIS ROCKHOLD,D,5987.0,Hse.90Gen.
HLR-CEA67C3358EE9F1714E6,SRC-434908383637C44840FB,1990,house,105,Mobile,Taylor Harper,TAYLOR HARPER,D,4971.0,Hse.90Gen.
HLR-7356C90C25B9498A5E26,SRC-434908383637C44840FB,1990,house,105,Mobile,"Wm. Pope, Sr.",WM POPE,R,3598.0,Hse.90Gen.
