canonical_candidate_id,cycle,chamber,district,party,candidate,incumbent,prior_candidate_name,prior_party,match_method,match_confidence,review_status
AL-2006-senate-14-R-HANK-ERWIN,2006,senate,14,R,HANK ERWIN,1,"Erwin, Henry Jr.",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-15-R-STEVE-FRENCH,2006,senate,15,R,STEVE FRENCH,1,"French, Steve",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-16-D-RUSS-PARKER,2006,senate,16,D,RUSS PARKER,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-16-R-J-T-JABO-WAGGONER,2006,senate,16,R,"J. T. ""JABO"" WAGGONER",1,"Waggoner, JT",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-17-R-SCOTT-BEASON,2006,senate,17,R,SCOTT BEASON,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-18-D-RODGER-M-SMITHERMAN,2006,senate,18,D,RODGER M. SMITHERMAN,1,"Smitherman, Rodger",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-18-R-STANLEY-NANCE,2006,senate,18,R,STANLEY NANCE,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-19-D-E-B-MCCLAIN,2006,senate,19,D,E.B. MCCLAIN,1,McClain,D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-20-D-LINDA-COLEMAN,2006,senate,20,D,LINDA COLEMAN,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-20-R-MEL-GLENN,2006,senate,20,R,MEL GLENN,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-21-D-PHIL-POOLE,2006,senate,21,D,PHIL POOLE,1,"Poole, Phil",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-21-R-JOE-NATHAN-SAXTON-SR,2006,senate,21,R,"JOE NATHAN SAXTON, SR.",0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-22-D-PAT-LINDSEY,2006,senate,22,D,PAT LINDSEY,1,Lindsey,D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-22-R-JOHN-MCMILLAN,2006,senate,22,R,JOHN MCMILLAN,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-23-D-HANK-SANDERS,2006,senate,23,D,HANK SANDERS,1,"Sanders, Henry",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-23-R-BOB-DUKE,2006,senate,23,R,BOB DUKE,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-24-D-BOBBY-D-SINGLETON,2006,senate,24,D,BOBBY D. SINGLETON,1,"Singleton, Bobby",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-25-D-MIKE-CHAPPELL,2006,senate,25,D,MIKE CHAPPELL,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-25-R-LARRY-DIXON,2006,senate,25,R,LARRY DIXON,1,"Dixon, Larry",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-26-D-QUINTON-T-ROSS-JR,2006,senate,26,D,"QUINTON T. ROSS, JR.",1,"Ross, Quinton Jr.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-27-D-T-D-TED-LITTLE,2006,senate,27,D,T. D. (TED) LITTLE,1,"Little, T.D.",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-27-R-PEGGY-MARTIN,2006,senate,27,R,PEGGY MARTIN,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-28-D-MYRON-C-PENN,2006,senate,28,D,MYRON C. PENN,1,"Penn, Myron",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-29-D-RONNIE-HELMS,2006,senate,29,D,RONNIE HELMS,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-29-R-HARRI-ANNE-SMITH,2006,senate,29,R,HARRI ANNE SMITH,1,"Smith, Harri Anne",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-30-D-WALKING-WENDELL-MITCHELL,2006,senate,30,D,"""WALKING"" WENDELL MITCHELL",1,"Mitchell, Wendell",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-30-R-JOAN-REYNOLDS,2006,senate,30,R,JOAN REYNOLDS,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-31-D-JIMMY-W-HOLLEY,2006,senate,31,D,JIMMY W. HOLLEY,1,"Holley, Jimmy",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-31-R-DWIGHT-ADAMS,2006,senate,31,R,DWIGHT ADAMS,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-32-R-BRADLEY-BYRNE,2006,senate,32,R,BRADLEY BYRNE,1,"Byrne, Bradley",R,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-33-D-VIVIAN-DAVIS-FIGURES,2006,senate,33,D,VIVIAN DAVIS FIGURES,1,"Figures, Vivian",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-33-R-JEFFERY-JONES,2006,senate,33,R,JEFFERY JONES,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-34-R-RUSTY-GLOVER,2006,senate,34,R,RUSTY GLOVER,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
AL-2006-senate-35-D-GARY-TANNER,2006,senate,35,D,GARY TANNER,1,"Tanner, Gary",D,shor_pre_election_roster_district_or_unique_surname,high,supported
AL-2006-senate-35-R-BEN-BROOKS,2006,senate,35,R,BEN BROOKS,0,,,shor_pre_election_roster_district_or_unique_surname,low,unknown
