scenario,cycle,chamber,district,baseline_margin,baseline_definition
production_canonical_weights,2022,house,2.0,-71.90813990014385,expanded_equal
production_canonical_weights,2022,house,3.0,-38.216627925519504,expanded_equal
production_canonical_weights,2022,house,4.0,-46.6243791505521,expanded_equal
production_canonical_weights,2022,house,5.0,-56.20888935149403,expanded_equal
production_canonical_weights,2022,house,6.0,-38.4993396207477,expanded_equal
production_canonical_weights,2022,house,7.0,-59.7869880898342,expanded_equal
production_canonical_weights,2022,house,8.0,-41.687241966644834,expanded_equal
production_canonical_weights,2022,house,9.0,-78.78532908625691,expanded_equal
production_canonical_weights,2022,house,10.0,-12.72374535134807,expanded_equal
production_canonical_weights,2022,house,11.0,-87.24908887746555,expanded_equal
production_canonical_weights,2022,house,12.0,-83.55946523920822,expanded_equal
production_canonical_weights,2022,house,13.0,-75.7209440181503,expanded_equal
production_canonical_weights,2022,house,14.0,-84.84127093928876,expanded_equal
production_canonical_weights,2022,house,15.0,-27.226027348480816,expanded_equal
production_canonical_weights,2022,house,16.0,-79.1378225113041,expanded_equal
production_canonical_weights,2022,house,17.0,-84.51782551106955,expanded_equal
production_canonical_weights,2022,house,18.0,-76.2827721648935,expanded_equal
production_canonical_weights,2022,house,19.0,24.14221895284932,expanded_equal
production_canonical_weights,2022,house,20.0,-41.53876187810969,expanded_equal
production_canonical_weights,2022,house,21.0,-32.318462210528104,expanded_equal
production_canonical_weights,2022,house,22.0,-57.9965082925294,expanded_equal
production_canonical_weights,2022,house,23.0,-76.82587864536818,expanded_equal
production_canonical_weights,2022,house,24.0,-79.26227033801337,expanded_equal
production_canonical_weights,2022,house,25.0,-19.584559703998178,expanded_equal
production_canonical_weights,2022,house,26.0,-80.93899291357513,expanded_equal
production_canonical_weights,2022,house,27.0,-79.81039164367525,expanded_equal
production_canonical_weights,2022,house,28.0,-33.47675446334719,expanded_equal
production_canonical_weights,2022,house,29.0,-77.26672235154315,expanded_equal
production_canonical_weights,2022,house,30.0,-81.06240365701423,expanded_equal
production_canonical_weights,2022,house,31.0,-67.97214896444065,expanded_equal
production_canonical_weights,2022,house,32.0,1.028277976234991,expanded_equal
production_canonical_weights,2022,house,33.0,-41.92948677528657,expanded_equal
production_canonical_weights,2022,house,34.0,-86.85338441467867,expanded_equal
production_canonical_weights,2022,house,35.0,-63.32076949308452,expanded_equal
production_canonical_weights,2022,house,36.0,-57.8389321881848,expanded_equal
production_canonical_weights,2022,house,37.0,-53.77619136460432,expanded_equal
production_canonical_weights,2022,house,38.0,-48.98909778365479,expanded_equal
production_canonical_weights,2022,house,39.0,-82.1471999949396,expanded_equal
production_canonical_weights,2022,house,40.0,-68.51287206413434,expanded_equal
production_canonical_weights,2022,house,41.0,-54.300014071192095,expanded_equal
production_canonical_weights,2022,house,42.0,-76.85110673759588,expanded_equal
production_canonical_weights,2022,house,43.0,-56.37371607886514,expanded_equal
production_canonical_weights,2022,house,44.0,-39.52149459083832,expanded_equal
production_canonical_weights,2022,house,45.0,-53.08397223730994,expanded_equal
production_canonical_weights,2022,house,46.0,-36.2728101668526,expanded_equal
production_canonical_weights,2022,house,47.0,-27.815907809163633,expanded_equal
production_canonical_weights,2022,house,48.0,-50.36806079399926,expanded_equal
production_canonical_weights,2022,house,49.0,-56.89132878399628,expanded_equal
production_canonical_weights,2022,house,50.0,-69.57570386517413,expanded_equal
production_canonical_weights,2022,house,51.0,-66.39049488946084,expanded_equal
production_canonical_weights,2022,house,52.0,67.76098933672148,expanded_equal
production_canonical_weights,2022,house,53.0,31.429058108019177,expanded_equal
production_canonical_weights,2022,house,54.0,59.836285695608105,expanded_equal
production_canonical_weights,2022,house,55.0,73.64178680776976,expanded_equal
production_canonical_weights,2022,house,56.0,43.82386258285023,expanded_equal
production_canonical_weights,2022,house,57.0,28.525181698982006,expanded_equal
production_canonical_weights,2022,house,58.0,50.701821311862034,expanded_equal
production_canonical_weights,2022,house,59.0,63.66240832824797,expanded_equal
production_canonical_weights,2022,house,60.0,48.9829685334972,expanded_equal
production_canonical_weights,2022,house,61.0,-53.14258339188726,expanded_equal
production_canonical_weights,2022,house,62.0,-46.68282431796069,expanded_equal
production_canonical_weights,2022,house,63.0,-28.840985010251487,expanded_equal
production_canonical_weights,2022,house,64.0,-72.10699578772191,expanded_equal
production_canonical_weights,2022,house,65.0,-43.96456292169214,expanded_equal
production_canonical_weights,2022,house,66.0,-63.421172343218366,expanded_equal
production_canonical_weights,2022,house,67.0,29.895144798103107,expanded_equal
production_canonical_weights,2022,house,68.0,-1.2326007591511365,expanded_equal
production_canonical_weights,2022,house,69.0,5.358257221923389,expanded_equal
production_canonical_weights,2022,house,70.0,32.10212022647767,expanded_equal
production_canonical_weights,2022,house,71.0,11.341435056685535,expanded_equal
production_canonical_weights,2022,house,72.0,11.238114294835436,expanded_equal
production_canonical_weights,2022,house,73.0,-41.36041313236367,expanded_equal
production_canonical_weights,2022,house,74.0,15.00107973678702,expanded_equal
production_canonical_weights,2022,house,75.0,-39.39822645740734,expanded_equal
production_canonical_weights,2022,house,76.0,43.046734066596024,expanded_equal
production_canonical_weights,2022,house,77.0,33.60799628058115,expanded_equal
production_canonical_weights,2022,house,78.0,26.061663791720793,expanded_equal
production_canonical_weights,2022,house,79.0,-26.490016097764098,expanded_equal
production_canonical_weights,2022,house,80.0,-45.87268013236104,expanded_equal
production_canonical_weights,2022,house,81.0,-55.46918087377719,expanded_equal
production_canonical_weights,2022,house,82.0,17.626217054752,expanded_equal
production_canonical_weights,2022,house,83.0,-4.117598227756841,expanded_equal
production_canonical_weights,2022,house,84.0,0.752029306723316,expanded_equal
production_canonical_weights,2022,house,85.0,-32.53447716448935,expanded_equal
production_canonical_weights,2022,house,86.0,-65.86786329542363,expanded_equal
production_canonical_weights,2022,house,87.0,-78.42090976932387,expanded_equal
production_canonical_weights,2022,house,88.0,-53.25054905161981,expanded_equal
production_canonical_weights,2022,house,89.0,-42.31158638918882,expanded_equal
production_canonical_weights,2022,house,90.0,-46.64316788565657,expanded_equal
production_canonical_weights,2022,house,91.0,-61.633900364935755,expanded_equal
production_canonical_weights,2022,house,92.0,-75.98815268629166,expanded_equal
production_canonical_weights,2022,house,93.0,-59.49000127035486,expanded_equal
production_canonical_weights,2022,house,94.0,-63.57083849760562,expanded_equal
production_canonical_weights,2022,house,95.0,-73.05126239950334,expanded_equal
production_canonical_weights,2022,house,96.0,-56.60642372396786,expanded_equal
production_canonical_weights,2022,house,97.0,22.408473617550055,expanded_equal
production_canonical_weights,2022,house,98.0,4.604547385878974,expanded_equal
production_canonical_weights,2022,house,99.0,25.506789942398953,expanded_equal
production_canonical_weights,2022,house,100.0,-49.93548412852737,expanded_equal
production_canonical_weights,2022,house,101.0,-42.419108985681156,expanded_equal
production_canonical_weights,2022,house,102.0,-67.07365231207432,expanded_equal
production_canonical_weights,2022,house,103.0,16.845102737452873,expanded_equal
production_canonical_weights,2022,house,104.0,-34.07017354189447,expanded_equal
production_canonical_weights,2022,house,105.0,-64.39393843199065,expanded_equal
production_canonical_weights,2022,senate,1.0,-63.05376630341187,expanded_equal
production_canonical_weights,2022,senate,2.0,-13.050697355001931,expanded_equal
production_canonical_weights,2022,senate,3.0,-51.06402302984026,expanded_equal
production_canonical_weights,2022,senate,4.0,-86.05803060745995,expanded_equal
production_canonical_weights,2022,senate,5.0,-77.91772682131214,expanded_equal
production_canonical_weights,2022,senate,6.0,-59.3378964237917,expanded_equal
production_canonical_weights,2022,senate,7.0,-25.974390178755367,expanded_equal
production_canonical_weights,2022,senate,8.0,-62.92939407289498,expanded_equal
production_canonical_weights,2022,senate,9.0,-68.49873274411969,expanded_equal
production_canonical_weights,2022,senate,10.0,-68.41846507210913,expanded_equal
production_canonical_weights,2022,senate,11.0,-56.5884969000062,expanded_equal
production_canonical_weights,2022,senate,12.0,-49.176685917306465,expanded_equal
production_canonical_weights,2022,senate,13.0,-55.239952137645254,expanded_equal
production_canonical_weights,2022,senate,14.0,-53.57215873204143,expanded_equal
production_canonical_weights,2022,senate,15.0,-52.23428189921881,expanded_equal
production_canonical_weights,2022,senate,16.0,-39.33171791062113,expanded_equal
production_canonical_weights,2022,senate,17.0,-70.99712961800077,expanded_equal
production_canonical_weights,2022,senate,18.0,56.53032291128667,expanded_equal
production_canonical_weights,2022,senate,19.0,27.116154951566177,expanded_equal
production_canonical_weights,2022,senate,20.0,51.40141057347299,expanded_equal
production_canonical_weights,2022,senate,21.0,-37.15737081534475,expanded_equal
production_canonical_weights,2022,senate,22.0,-64.76695621363945,expanded_equal
production_canonical_weights,2022,senate,23.0,2.8420504082435314,expanded_equal
production_canonical_weights,2022,senate,24.0,13.764193434337358,expanded_equal
production_canonical_weights,2022,senate,25.0,-40.24806160540363,expanded_equal
production_canonical_weights,2022,senate,26.0,43.133807951889935,expanded_equal
production_canonical_weights,2022,senate,27.0,-38.88657330172171,expanded_equal
production_canonical_weights,2022,senate,28.0,-1.806672103177105,expanded_equal
production_canonical_weights,2022,senate,29.0,-66.88782801168281,expanded_equal
production_canonical_weights,2022,senate,30.0,-53.49004356459964,expanded_equal
production_canonical_weights,2022,senate,31.0,-63.39964156108178,expanded_equal
production_canonical_weights,2022,senate,32.0,-64.75010683632955,expanded_equal
production_canonical_weights,2022,senate,33.0,29.384002422300625,expanded_equal
production_canonical_weights,2022,senate,34.0,-44.15226589445734,expanded_equal
production_canonical_weights,2022,senate,35.0,-49.06394865758694,expanded_equal
strict_consensus,2010,house,1.0,-15.468941054688122,expanded_equal
strict_consensus,2010,house,2.0,-27.619409646337687,expanded_equal
strict_consensus,2010,house,3.0,-9.024082761817315,expanded_equal
strict_consensus,2010,house,4.0,-37.820970980838005,expanded_equal
strict_consensus,2010,house,5.0,-38.517348520323594,expanded_equal
strict_consensus,2010,house,6.0,-24.323651252439166,expanded_equal
strict_consensus,2010,house,7.0,-14.637086280423581,expanded_equal
strict_consensus,2010,house,8.0,-36.85200224383143,expanded_equal
strict_consensus,2010,house,9.0,-41.642642262947746,expanded_equal
strict_consensus,2010,house,10.0,-31.195316495005518,expanded_equal
strict_consensus,2010,house,11.0,-44.5638970884123,expanded_equal
strict_consensus,2010,house,12.0,-42.52102669486425,expanded_equal
strict_consensus,2010,house,13.0,-24.303325358841327,expanded_equal
strict_consensus,2010,house,14.0,-27.33975018758848,expanded_equal
strict_consensus,2010,house,15.0,-2.37017157259783,expanded_equal
strict_consensus,2010,house,16.0,-30.30088571483228,expanded_equal
strict_consensus,2010,house,17.0,-37.562224773667864,expanded_equal
strict_consensus,2010,house,18.0,-11.077882151389424,expanded_equal
strict_consensus,2010,house,19.0,10.959541848747516,expanded_equal
strict_consensus,2010,house,20.0,-29.356425202432924,expanded_equal
strict_consensus,2010,house,21.0,-23.60251992382092,expanded_equal
strict_consensus,2010,house,22.0,-29.724368377482733,expanded_equal
strict_consensus,2010,house,23.0,-16.956915048144168,expanded_equal
