person_id,candidate,max_cmo,min_cmo,median_cmo,stability_low,stability_high,cycles_observed,earliest_cycle,latest_cycle,chambers,districts,incumbent_cycles,wins,partial_issue_count,partial_evidence_records,full_name,identity_researchable,research_tail,extreme_cmo,tail_result_stable,priority_score,high_tail_rank,low_tail_rank,research_status,target_evidence
ALPERSON-DUKES,Dukes,59.16936170233136,45.27884920161773,52.224105451974545,49.94357144042699,54.504639463522096,2,1994,1998,house,8,0,2,2.0,2.0,False,True,high_overperformance,59.16936170233136,True,74.66242314567191,3,373,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MEANS,Means,-3.2190705512743545,-60.02678965435099,-31.622930102812674,-12.444860813178725,-50.80099939244663,2,1998,2014,house|senate,10,0,1,1.0,1.0,False,True,low_overperformance,-60.02678965435099,True,73.49306144334055,218,1,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SETH-HAMMETT,SETH HAMMETT,65.01077876458899,65.01077876458899,65.01077876458899,55.78498850268463,74.23656902649336,1,2006,2006,house,92,0,1,2.0,2.0,True,True,high_overperformance,65.01077876458899,True,73.46573590279974,2,377,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BARBARA-BIGSBY-BOYD,BARBARA BIGSBY BOYD,47.13961843144394,-11.613021108837456,44.38455619933887,37.91382816953957,-2.387230846933088,3,2006,2018,house,32,2,3,11.0,82.0,True,True,high_overperformance,47.13961843144394,True,70.07109023704339,5,110,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CRAIG-FORD,Craig Ford,46.316072835199336,46.316072835199336,46.316072835199336,37.09028257329497,55.5418630971037,1,2014,2014,house,28,1,1,12.0,83.0,True,True,high_overperformance,46.316072835199336,True,65.78180873799906,7,374,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ANDERSON,Anderson,113.6779848777372,113.6779848777372,113.6779848777372,104.45219461583282,122.90377513964155,1,1994,1994,senate,25,0,1,,,False,False,high_overperformance,113.6779848777372,True,65.46573590279974,1,378,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JOHNSON-GARY,"Johnson, Gary",-57.86702721515506,-57.86702721515506,-57.86702721515506,-67.09281747705943,-48.6412369532507,1,2002,2002,house,102,0,0,,,True,True,high_overperformance,-57.86702721515506,False,65.33276311795478,378,2,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ANTHONY-DANIELS,Anthony Daniels,54.82554248802292,54.82554248802292,54.82554248802292,45.59975222611856,64.05133274992728,1,2014,2014,house,53,0,1,,,True,True,high_overperformance,54.82554248802292,True,64.29127839082264,4,376,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-RICHARD-LINDSEY,RICHARD LINDSEY,42.26418942554788,33.33943093293965,37.801810179243766,33.03839916364352,42.565221194844014,2,2010,2014,house,39,2,2,14.0,85.0,True,True,high_overperformance,42.26418942554788,True,63.757250868888434,10,362,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-RONNIE-HELMS,RONNIE HELMS,-26.966973992439257,-44.869523349102096,-35.91824867077068,-36.19276425434363,-35.64373308719773,2,2006,2010,house|senate,29|93,0,0,2.0,2.0,True,True,low_overperformance,-44.869523349102096,True,60.36258479244265,345,7,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-RAYFORD-MACK,Rayford Mack,-52.488625515541344,-52.488625515541344,-52.488625515541344,-61.71441577744571,-43.26283525363698,1,2018,2018,house,74,0,0,,,True,True,high_overperformance,-52.488625515541344,False,59.95436141834107,377,3,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BOYD,Boyd,-9.75669913008032,-38.03882542956548,-23.8977622798229,-18.98248939198469,-28.81303516766111,2,1994,1998,house,32,0,2,17.0,46.0,False,True,low_overperformance,-38.03882542956548,True,59.53188687290603,268,13,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DOUG-SMITTY-SMITH,DOUG 'Smitty' SMITH,-49.32356288869572,-49.32356288869572,-49.32356288869572,-58.54935315060008,-40.09777262679136,1,2010,2010,senate,25,0,0,,,True,True,high_overperformance,-49.32356288869572,False,56.78929879149545,376,4,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-STEVE-HURST,STEVE HURST,41.16383342203754,12.134934197224656,26.649383809631097,31.938043160133173,21.360724459129024,2,2006,2010,house,35,1,2,2.0,2.0,True,True,high_overperformance,41.16383342203754,True,56.65689486537809,12,297,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CLARA-L-CURTIS,CLARA L. CURTIS,-49.1618761064091,-49.1618761064091,-49.1618761064091,-58.38766636831348,-39.93608584450473,1,2006,2006,house,33,0,0,,,True,True,high_overperformance,-49.1618761064091,False,56.62761200920883,375,5,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HAMMETT-SETH,"Hammett, Seth",43.137558170481846,43.137558170481846,43.137558170481846,33.911767908577474,52.36334843238622,1,2002,2002,house,92,0,1,2.0,3.0,True,True,high_overperformance,43.137558170481846,True,56.603294073281575,8,372,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CURTIS-CLARA,"Curtis, Clara",-38.82785792949809,-38.82785792949809,-38.82785792949809,-48.05364819140246,-29.60206766759372,1,2002,2002,house,33,0,0,13.0,45.0,True,True,high_overperformance,-38.82785792949809,False,56.293593832297816,372,9,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DEXTER-GRIMSLEY,DEXTER GRIMSLEY,33.271244669137644,-5.841013422195516,20.577442720900716,24.04545440723328,3.384776839708852,3,2010,2018,house,85,2,3,15.0,84.0,True,True,high_overperformance,33.271244669137644,True,56.202716474737095,23,149,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LAIRD-RICHARD,"Laird, Richard",42.410959267368455,42.410959267368455,42.410959267368455,33.18516900546409,51.63674952927282,1,2002,2002,house,37,0,1,2.0,3.0,True,True,high_overperformance,42.410959267368455,True,55.87669517016818,9,371,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BEAU-DOOLITTLE,Beau Doolittle,-38.12945766572942,-38.12945766572942,-38.12945766572942,-47.35524792763378,-28.90366740382505,1,2014,2014,senate,35,0,0,19.0,37.0,True,True,high_overperformance,-38.12945766572942,False,55.59519356852915,369,12,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ANTHONY-ZACHERO,Anthony Zachero,-47.66278099017045,-47.66278099017045,-47.66278099017045,-56.888571252074826,-38.43699072826608,1,2014,2014,house,33,0,0,,,True,True,high_overperformance,-47.66278099017045,False,55.128516892970175,374,6,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JOHNNY-MACK-MORROW,Johnny MacK Morrow,31.568762680511423,21.810340580376398,26.68955163044391,22.342972418607054,31.03613084228076,2,2014,2018,house|senate,6|18,1,1,14.0,83.0,True,True,high_overperformance,31.568762680511423,True,53.06182412385197,28,337,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JOHN-W-ROGERS-JR,John W. Rogers  Jr.,39.14221097877655,39.14221097877655,39.14221097877655,29.916420716872175,48.36800124068091,1,2014,2014,house,52,1,1,2.0,2.0,True,True,high_overperformance,39.14221097877655,True,52.60794688157628,14,368,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-TURNHAM,Turnham,46.440196081589306,46.440196081589306,46.440196081589306,37.21440581968494,55.66598634349367,1,1994,1994,house,79,0,1,,,False,False,high_overperformance,46.440196081589306,True,51.905931984389035,6,375,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JEFF-MCLAUGHLIN,JEFF McLAUGHLIN,31.960458693670056,30.229379756194437,31.094919224932248,22.734668431765687,39.4551700180988,2,2010,2014,house,27,1,0,4.0,6.0,True,True,high_overperformance,31.960458693670056,True,51.45352013701061,27,355,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ROBERTS-TOMMY-ED,"Roberts, Tommy Ed",37.35413206129893,37.35413206129893,37.35413206129893,28.128341799394565,46.579922323203306,1,2002,2002,senate,3,0,1,2.0,2.0,True,True,high_overperformance,37.35413206129893,True,50.819867964098655,16,366,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DUKES-BILL-J,"Dukes, Bill J.",37.10030559931506,37.10030559931506,37.10030559931506,27.874515337410696,46.32609586121943,1,2002,2002,house,8,0,1,2.0,2.0,True,True,high_overperformance,37.10030559931506,True,50.566041502114786,17,365,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DANIEL-H-BOMAN,Daniel H. Boman,-38.95169292126411,-38.95169292126411,-38.95169292126411,-48.17748318316848,-29.725902659359743,1,2014,2014,house,16,1,0,2.0,3.0,True,True,high_overperformance,-38.95169292126411,False,50.41742882406384,373,8,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LITTLE,Little,34.18176711942993,11.4009774018563,19.57907598132747,24.95597685752556,20.626767663760667,2,1994,1998,senate,4|27,0,3,2.0,2.0,False,True,high_overperformance,34.18176711942993,True,49.67482856277048,19,291,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-TOM-BUTLER,TOM BUTLER,33.69355286261754,10.94131897096511,22.317435916791325,24.46776260071317,20.16710923286948,2,2006,2010,senate,2,1,1,2.0,2.0,True,True,high_overperformance,33.69355286261754,True,49.18661430595809,20,287,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-BARBARA-A-DRUMMOND,Barbara A. Drummond,37.60086028335134,37.60086028335134,37.60086028335134,28.37507002144697,46.8266505452557,1,2014,2014,house,103,0,1,1.0,1.0,True,True,high_overperformance,37.60086028335134,True,49.06659618615107,15,367,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GRAHAM-BETTY-CAROL,"Graham, Betty Carol",39.56470838353962,39.56470838353962,39.56470838353962,30.338918121635256,48.79049864544399,1,2002,2002,house,81,0,1,,,True,True,high_overperformance,39.56470838353962,True,49.030444286339346,13,369,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MCDANIEL,Mcdaniel,33.43809480778745,3.935235096875818,18.686664952331633,24.21230454588308,13.161025358780186,2,1994,1998,house,26,0,2,2.0,2.0,False,True,high_overperformance,33.43809480778745,True,48.931156251128,22,229,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-PHIL-POOLE,PHIL POOLE,31.453187807188627,-5.979949678452761,7.553545627007064,22.22739754528426,3.2458405834516078,3,2006,2014,senate,21,1,1,2.0,2.0,True,True,high_overperformance,31.453187807188627,True,48.38465961278808,29,147,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ALAN-HARPER,ALAN HARPER,32.35293347162096,26.695119186433203,29.52402632902708,23.12714320971659,35.92090944833757,2,2006,2010,house,61,1,2,2.0,2.0,True,True,high_overperformance,32.35293347162096,True,47.84599491496151,26,350,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GSL032DBOY,GSL032DBOY,42.17428615545653,42.17428615545653,42.17428615545653,32.94849589355216,51.40007641736089,1,2022,2022,house,32,0,1,,,False,False,high_overperformance,42.17428615545653,True,47.64002205825626,11,370,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DAVID-A-SADLER,David A. Sadler,-37.33765507201147,-37.33765507201147,-37.33765507201147,-46.56344533391584,-28.111864810107104,1,2018,2018,senate,25,0,0,1.0,2.0,True,True,high_overperformance,-37.33765507201147,False,46.8033909748112,366,16,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MORRISON-NEAL,"Morrison, Neal",33.24121305653155,33.24121305653155,33.24121305653155,24.01542279462718,42.46700331843592,1,2002,2002,house,12,0,1,2.0,2.0,True,True,high_overperformance,33.24121305653155,True,46.70694895933128,24,361,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SALAAM-Y,"Salaam, Y.",-38.7217944367964,-38.7217944367964,-38.7217944367964,-47.947584698700766,-29.496004174892025,1,2002,2002,house,67,0,1,,,True,True,high_overperformance,-38.7217944367964,False,46.18753033959613,371,10,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LETSON-JOHN-JODY,"Letson, John (Jody)",34.64019193569554,34.64019193569554,34.64019193569554,25.41440167379117,43.86598219759991,1,2002,2002,house,7,0,1,1.0,1.0,True,True,high_overperformance,34.64019193569554,True,46.10592783849527,18,364,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-WALKING-WENDELL-MITCHELL,"""WALKING"" WENDELL MITCHELL",26.55861041727243,-7.559660668274514,9.499474874498958,17.33282015536806,1.6661295936298544,2,2006,2010,senate,30,1,1,4.0,5.0,True,True,high_overperformance,26.55861041727243,True,46.05167186061298,44,136,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-VENABLE-JACK-B,"Venable, Jack B.",32.570170160100844,32.570170160100844,32.570170160100844,23.344379898196475,41.79596042200521,1,2002,2002,house,31,0,1,2.0,3.0,True,True,high_overperformance,32.570170160100844,True,46.03590606290057,25,360,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-ROBERTS,Roberts,30.471410387789792,14.486707882484552,22.47905913513717,21.245620125885424,23.71249814438892,2,1994,1998,senate,3,0,2,2.0,2.0,False,True,high_overperformance,30.471410387789792,True,45.96447183113034,34,311,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-T-E-TOMMY-HUDSON,T. E. 'Tommy' HUDSON,-37.432730042203005,-37.432730042203005,-37.432730042203005,-46.65852030410737,-28.20693978029864,1,2010,2010,senate,17,0,0,,,True,True,high_overperformance,-37.432730042203005,False,44.898465945002734,367,15,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-NAPOLEON-BRACY-JR,"NAPOLEON BRACY, JR.",29.28120378406022,5.382901426975419,17.33205260551782,20.05541352215585,14.608691688879787,2,2010,2014,house,98,1,2,2.0,2.0,True,True,high_overperformance,29.28120378406022,True,44.77426522740077,36,245,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-RICHARD-LAIRD,RICHARD LAIRD,31.25914608666238,31.25914608666238,31.25914608666238,22.03335582475801,40.48493634856675,1,2006,2006,house,37,0,1,2.0,3.0,True,True,high_overperformance,31.25914608666238,True,44.724881989462105,30,359,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-LITTLE-T-D-TED,"Little, T.D. (Ted)",31.048822479845683,31.048822479845683,31.048822479845683,21.823032217941314,40.27461274175005,1,2002,2002,senate,27,0,1,2.0,2.0,True,True,high_overperformance,31.048822479845683,True,44.51455838264541,31,358,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HENDRIX-J-LUTHER,"Hendrix, J. Luther",-36.81053021625091,-36.81053021625091,-36.81053021625091,-46.03632047815528,-27.584739954346546,1,2002,2002,house,24,0,0,,,True,True,high_overperformance,-36.81053021625091,False,44.27626611905064,365,17,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-DAVID-COACH-BURKETTE,"David ""Coach"" Burkette",30.78600540903969,30.78600540903969,30.78600540903969,21.56021514713532,40.01179567094405,1,2018,2018,senate,26,1,1,2.0,3.0,True,True,high_overperformance,30.78600540903969,True,44.25174131183942,33,357,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-FRANK-CAMP,FRANK CAMP,-26.128383983342623,-26.128383983342623,-26.128383983342623,-35.354174245246995,-16.902593721438258,1,2006,2006,house,95,0,0,13.0,44.0,True,True,high_overperformance,-26.128383983342623,False,43.59411988614235,343,39,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GLENN-L-ALLEN,GLENN L. ALLEN,-35.677214480576424,-35.677214480576424,-35.677214480576424,-44.90300474248079,-26.451424218672056,1,2010,2010,house,75,0,0,,,True,True,high_overperformance,-35.677214480576424,False,43.14295038337615,362,20,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MITCHELL,Mitchell,27.31674640948221,-0.8591565581007536,13.228794925690728,18.09095614757784,8.366633703803615,2,1994,1998,house|senate,30|103,0,2,2.0,3.0,False,True,high_overperformance,27.31674640948221,True,42.80980785282276,41,190,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SALVATORE-BAMBINELLI,Salvatore Bambinelli,-35.08950923521943,-35.08950923521943,-35.08950923521943,-44.3152994971238,-25.863718973315063,1,2014,2014,house,47,0,0,,,True,True,high_overperformance,-35.08950923521943,False,42.55524513801916,360,22,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SMITH,Smith,31.043905616567105,-26.59221680666573,-3.6633457850144184,21.818115354662734,-17.366426544761364,2,1994,1998,house,4|10|42|50,0,1,,,False,True,high_overperformance,31.043905616567105,True,42.53696705990765,32,38,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MARCEL-BLACK,Marcel Black,22.820035575561132,22.820035575561132,22.820035575561132,13.594245313656767,32.0458258374655,1,2014,2014,house,3,1,1,14.0,86.0,True,True,high_overperformance,22.820035575561132,True,42.28577147836086,56,342,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HILLARD,Hillard,-38.61726362329635,-38.61726362329635,-38.61726362329635,-47.84305388520072,-29.391473361391984,1,1994,1994,house,60,0,1,,,False,False,high_overperformance,-38.61726362329635,False,42.08299952609608,370,11,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HURST,Hurst,-36.37337190971164,-36.37337190971164,-36.37337190971164,-45.599162171616,-27.147581647807268,1,1998,1998,house,35,0,0,1.0,1.0,False,False,high_overperformance,-36.37337190971164,False,41.83910781251137,364,18,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MILLICAN,Millican,26.110229714408806,-1.049476946173467,12.53037638411767,16.884439452504438,8.176313315730901,2,1994,1998,house,17,0,2,2.0,3.0,False,True,high_overperformance,26.110229714408806,True,41.603291157749354,45,188,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SUE-SCHMITZ,SUE SCHMITZ,28.08351197179504,28.08351197179504,28.08351197179504,18.857721709890672,37.30930223369941,1,2006,2006,house,6,0,1,2.0,2.0,True,True,high_overperformance,28.08351197179504,True,41.54924787459477,40,352,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-FLOYD,Floyd,-37.95177106497755,-37.95177106497755,-37.95177106497755,-47.17756132688192,-28.72598080307318,1,1994,1994,senate,10,0,0,,,False,False,high_overperformance,-37.95177106497755,False,41.41750696777728,368,14,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-CHANDLER-WAYNE,"Chandler, Wayne",-32.98113200902869,-32.98113200902869,-32.98113200902869,-42.20692227093306,-23.755341747124323,1,2002,2002,house,36,0,0,,,True,True,high_overperformance,-32.98113200902869,False,40.44686791182842,359,23,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-TURNER-JOHN,"Turner, John",-32.87093999273337,-32.87093999273337,-32.87093999273337,-42.09673025463773,-23.645149730829,1,2002,2002,senate,15,0,0,,,True,True,high_overperformance,-32.87093999273337,False,40.3366758955331,357,25,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HOLLEY-JIMMY-W,"Holley, Jimmy W.",28.793254778356797,28.793254778356797,28.793254778356797,19.567464516452425,38.01904504026116,1,2002,2002,senate,31,0,1,1.0,2.0,True,True,high_overperformance,28.793254778356797,True,40.258990681156526,37,354,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-HENRY-A-WHITE,HENRY A. WHITE,24.578048520048803,6.563382591543356,15.57071555579608,15.352258258144436,15.789172853447724,2,2010,2014,house,5,1,0,2.0,2.0,True,True,high_overperformance,24.578048520048803,True,40.071109963389354,50,253,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MITCHEM,Mitchem,24.52178314699228,8.381073752496835,16.451428449744558,15.295992885087909,17.606864014401204,2,1994,1998,senate,9,0,2,2.0,2.0,False,True,high_overperformance,24.52178314699228,True,40.01484459033283,51,273,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-VIVIAN-DAVIS-FIGURES,VIVIAN DAVIS FIGURES,24.503852028343584,2.244336094573842,13.374094061458713,15.278061766439215,11.470126356478213,2,2006,2010,senate,33,1,2,2.0,2.0,True,True,high_overperformance,24.503852028343584,True,39.99691347168413,52,215,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-MARC-KEAHEY,MARC KEAHEY,20.314058857298303,20.314058857298303,20.314058857298303,11.088268595393938,29.539849119202675,1,2010,2010,senate,22,0,1,6.0,6.0,True,True,high_overperformance,20.314058857298303,True,39.77979476009803,68,329,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-NEWTON,Newton,-35.80425939715704,-35.80425939715704,-35.80425939715704,-45.030049659061405,-26.57846913525267,1,1994,1994,house,53,0,1,,,False,False,high_overperformance,-35.80425939715704,False,39.26999529995677,363,19,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SANDERS,Sanders,33.58103532944433,33.58103532944433,33.58103532944433,24.355245067539965,42.8068255913487,1,1994,1994,senate,23,0,1,,,False,False,high_overperformance,33.58103532944433,True,39.04677123224406,21,363,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-EASON,Eason,-35.45455471055622,-35.45455471055622,-35.45455471055622,-44.68034497246059,-26.22876444865185,1,1998,1998,house,96,0,0,,,False,False,high_overperformance,-35.45455471055622,False,38.92029061335595,361,21,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-NEAL-MORRISON,NEAL MORRISON,25.4238562991944,25.4238562991944,25.4238562991944,16.19806603729003,34.64964656109876,1,2006,2006,house,12,0,1,2.0,2.0,True,True,high_overperformance,25.4238562991944,True,38.88959220199413,47,348,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GARRY-BEARDEN,GARRY BEARDEN,-27.326608737548,-27.326608737548,-27.326608737548,-36.552398999452365,-18.10081847564363,1,2010,2010,house,36,0,0,2.0,2.0,True,True,high_overperformance,-27.326608737548,False,38.79234464034772,348,34,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JOHN-KNIGHT,John Knight,19.250758317083616,19.250758317083616,19.250758317083616,10.024968055179247,28.476548578987984,1,2014,2014,house,77,1,1,14.0,75.0,True,True,high_overperformance,19.250758317083616,True,38.716494219883344,74,326,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JAMES-M-JIMMY-MARTIN,JAMES M. (JIMMY) MARTIN,27.105129480886944,4.60749623527437,15.856312858080656,17.879339218982576,13.833286497178738,2,2006,2010,house,42,1,1,,,True,True,high_overperformance,27.105129480886944,True,38.598190924227495,42,235,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-TILLMAN-PUGH,Tillman Pugh,-30.91485539156786,-30.91485539156786,-30.91485539156786,-40.14064565347223,-21.68906512966349,1,2014,2014,house,80,0,0,,,True,True,high_overperformance,-30.91485539156786,False,38.38059129436758,356,26,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-SPICER-TERRY,"Spicer, Terry",26.860973646808525,26.860973646808525,26.860973646808525,17.635183384904156,36.086763908712896,1,2002,2002,house,91,0,1,1.0,1.0,True,True,high_overperformance,26.860973646808525,True,38.32670954960825,43,351,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-JIMMY-W-HOLLEY,JIMMY W. HOLLEY,24.64211145923313,24.64211145923313,24.64211145923313,15.416321197328768,33.8679017211375,1,2006,2006,senate,31,0,1,2.0,3.0,True,True,high_overperformance,24.64211145923313,True,38.10784736203286,49,346,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-GRAHAM,Graham,30.34326012809452,30.34326012809452,30.34326012809452,21.117469866190152,39.56905038999889,1,1998,1998,house,81,0,1,1.0,1.0,False,False,high_overperformance,30.34326012809452,True,37.80899603089425,35,356,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
ALPERSON-M-BENJAMIN-ABERNATHY-I,"M. BENJAMIN ABERNATHY, I",-30.22447098891325,-30.22447098891325,-30.22447098891325,-39.45026125081762,-20.99868072700888,1,2006,2006,house,88,0,0,,,True,True,high_overperformance,-30.22447098891325,False,37.690206891712975,354,28,not_started,same-cycle questionnaire; campaign site; voter guide; explicit abortion/LGBT/cultural statement
