state,cycle,chamber,district,party,candidate,provider_candidate,committee_id,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,report_count,period_start,period_end,finance_observation_status,aggregation_status,source_name,source_measure,source_path,source_reported_total,data_run_id,generated_at_utc,build_code_sha256,build_config_id
MO,2020,house,71,D,"appelbaum, ladonna",LaDonna Appelbaum,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl189$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,72,D,"clemens, doug",Doug Clemens,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl80$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,72,R,"grant, darren l",Darren  Grant,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl105$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,73,D,"proudie, raychel",Raychel Proudie,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl152$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,74,D,"person, mike",Michael Person,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl69$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,75,D,"gray, alan",Alan Gray,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl63$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,76,D,"anderson, marlon",Marlon Anderson,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl91$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,77,D,"collins, kimberlyann",Kimberly Collins,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl116$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,78,D,"aldridge, rasheen, jr",Rasheen Aldridge,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl53$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,78,R,"gartin, timothy",Timothy  Gartin,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl245$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,79,D,"bosley, lakeysha",Lakeysha Bosley,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl47$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,80,D,"merideth, peter",Peter Merideth,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl219$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,81,D,"butz, steve",Steve Butz,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl242$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,82,D,"baringer, donna m",Donna Baringer,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl41$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,82,R,"crump, robert j",Robert  Crump,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl102$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,83,D,"doll, jo",Johanna Doll,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl111$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,84,D,"price, wiley, iv",Wiley Price,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl99$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,85,D,"windham, kevin l, jr",Kevin Windham,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl129$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,86,D,"adams, joe",Joe  Adams,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl185$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,87,D,"mackey, ian",Ian Mackey,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl82$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,88,D,"mccreery, tracy",Tracy McCreery,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl194$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,88,R,"pujji, karan",Karan Pujji,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl187$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,89,D,"barber, luke",Luke Barber,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl114$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,89,R,"plocher, dean",Dean Plocher,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl222$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,90,D,"phifer, barbara",Barbara Phifer,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl52$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,90,R,"landers, anne",,,,,,,,,,,,,unknown_summary_adapter_not_available,not_acquired,none,unknown,,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,91,D,"unsicker, sarah",Sarah Unsicker,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl247$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,92,D,"burton, michael",Michael Burton,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl146$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,92,R,"heisse, bill",William Heisse,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl64$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,93,D,"walshmoore, bridget",Bridget Moore,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl31$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,93,R,"jones, gabriel",Gabriel Jones,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl243$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,94,D,"pretto, jean",Emma Jean Pretto,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl84$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,94,R,"murphy, jim",James Murphy,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl49$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
MO,2020,house,95,D,"zimpfer, ann l",Ann Zimpfer,ctl00$ctl00$ContentPlaceHolder$ContentPlaceHolder1$grvElection$ctl72$lbtnComm,,,,,,,,,2019-01-01,2020-12-31,unknown_official_report_download_blocked_by_recaptcha,candidate_committee_identified_report_summary_not_acquired,Missouri Ethics Commission candidates-by-election search,unknown,data/raw/finance/southern_summaries/MO/modeled_candidate_mec_ids.jsonl,,southern-finance-summary-2026-09-01-1e29df4df11b,2026-09-01T04:55:42+00:00,1e29df4df11b665769579af897ad88edeebc3e5e2caf021315ecebacd079c09e,candidate_cycle_calendar_window_v1
