candidate_result_id,finance_candidate_cycle_id,build_run_id,state_code,cycle,chamber,district,party_family,candidate_name,total_fundraising,cash_contributions,other_receipts,in_kind_contributions,loans_received,expenditures,ending_cash,finance_observation_status,finance_observed,source_name,source_measure,match_method,match_score,incumbency_support
AL-2018-house-49-R-APRIL-WEAVER,FIN-E7578F5AF7FE08BA424D,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,49,republican,April Weaver,228241.73,227172.18,1069.55,5645.4,,136778.12,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-5-D-BRIAN-D-WILLIAMS,FIN-2DDBFAE574F683CEA627,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,5,democratic,Brian D Williams,9050.23,2888.1,6162.13,799.0,,9037.53,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-5-R-DANNY-F-CRAWFORD,FIN-93F81C52ACF2E2124ADA,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,5,republican,Danny F. Crawford,115701.0,115701.0,0.0,2106.64,,37261.3,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-50-R-JIM-HILL,FIN-1EF664744858EDF0A1F3,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,50,republican,Jim Hill,48289.0,48289.0,0.0,0.0,,8703.76,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-51-D-VERONICA-R-JOHNSON,FIN-7A0A0C5D662DA870A2B0,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,51,democratic,Veronica R. Johnson,3720.83,3720.83,0.0,50.0,,3735.57,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-51-R-ALLEN-TREADAWAY,FIN-CD2BB15C10B14EDA50B3,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,51,republican,Allen Treadaway,54200.0,54200.0,0.0,0.0,,23875.95,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-52-D-JOHN-W-ROGERS-JR,FIN-C85DA732F298C7776926,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,52,democratic,"John W. Rogers, Jr.",0.0,0.0,0.0,0.0,,0.0,,observed_zero,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-53-D-ANTHONY-DANIELS,FIN-1658FE20789F9ADC13FF,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,53,democratic,Anthony Daniels,196296.17,196296.17,0.0,1051.96,,131048.78,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-54-D-NEIL-RAFFERTY,FIN-DE9951E693ED147CF88D,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,54,democratic,Neil Rafferty,121250.16,119918.02,1332.14,1786.61,,122227.3,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-55-D-RODERICK-ROD-HAMPTON-SCOTT,FIN-3739730104768E4FF668,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,55,democratic,"Roderick ""Rod"" Hampton Scott",144699.0,144699.0,0.0,1795.89,,113263.04,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-56-D-LOUISE-LULU-ALEXANDER,FIN-6D5983038ADE9BC0D547,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,56,democratic,"Louise ""Lulu"" Alexander",68842.16,60150.0,8692.16,968.4,,66568.64,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-57-D-MERIKA-COLEMAN,FIN-0B5044C8E6D5ECE6404A,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,57,democratic,Merika Coleman,0.0,0.0,0.0,0.0,,0.0,,observed_zero,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-58-D-ROLANDA-HOLLIS,FIN-9BCD6B37F8256D8D9138,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,58,democratic,Rolanda Hollis,124275.46,113450.0,10825.46,4737.52,,71407.04000000001,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-59-D-MARY-MOORE,FIN-96E5BE07E28D965FEDBB,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,59,democratic,Mary Moore,49650.0,49650.0,0.0,2093.16,,46227.76,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-6-R-ANDY-WHITT,FIN-7E06B41B57C175C001E2,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,6,republican,Andy Whitt,85865.0,83365.0,2500.0,1723.16,,42010.9,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-60-D-JUANDALYNN-GIVAN,FIN-28490A2B43A7999427DB,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,60,democratic,Juandalynn Givan,63750.0,63750.0,0.0,533.54,,63673.01,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-61-D-THOMAS-TOMMY-HYCHE,FIN-2739861D01223EFC8789,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,61,democratic,"Thomas ""Tommy"" Hyche",22823.0,22823.0,0.0,9057.11,,20902.98,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-61-R-RODNEY-SULLIVAN,FIN-76757D8C43940782E0B5,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,61,republican,Rodney Sullivan,116749.73,114249.73,2500.0,541.0,,93865.47,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-62-D-WILL-BENTON,FIN-BA398611B13EBC45927F,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,62,democratic,Will Benton,14515.02,12763.03,1751.99,4225.52,,14671.21,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-62-R-RICH-WINGO,FIN-FAE00F35E357B8770879,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,62,republican,Rich Wingo,55000.0,55000.0,0.0,1293.25,,33957.36,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-63-R-BILL-POOLE,FIN-71845769A9434183DCF3,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,63,republican,Bill Poole,217100.0,217100.0,0.0,194.64,,62395.3,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-64-D-AMBER-SELMAN-LYNN,FIN-96CAB932CE5D8FFA0D85,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,64,democratic,Amber Selman-Lynn,11548.96,11548.96,0.0,7159.93,,11362.94,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-64-R-HARRY-SHIVER,FIN-F5D3D17C42DA66C4AC31,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,64,republican,Harry Shiver,125652.14,125652.14,0.0,2347.87,,113435.93,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-65-D-ELAINE-BEECH,FIN-E6BF09DB4B810EE434C1,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,65,democratic,Elaine Beech,213704.69,213704.69,0.0,9082.56,,170013.9,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-65-R-BRETT-EASTERBROOK,FIN-A0D87FF07B8D4E402C18,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,65,republican,Brett Easterbrook,125226.33,97694.05,27532.28,19552.08,,84992.22,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-66-D-SUSAN-E-SMITH,FIN-B6784E9854D282C998F4,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,66,democratic,Susan E. Smith,10654.84,10654.84,0.0,10142.0,,19832.49,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,approved_identity_adjudication:FINID-AL-SUSAN-SMITH-HD66,100.0,0
AL-2018-house-66-R-ALAN-BAKER,FIN-DB562878A80A0B292A25,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,66,republican,Alan Baker,113095.0,113095.0,0.0,2062.2,,59750.32,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-67-D-PRINCE-CHESTNUT,FIN-FCCF5B29434B0CF05CDA,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,67,democratic,Prince Chestnut,135341.66999999998,125341.67,10000.0,4151.3,,70477.79999999999,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,FIN-BC4846F43B7D2F4CEDB1,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,68,democratic,"Thomas E. ""Action"" Jackson",17550.0,17550.0,0.0,0.0,,21028.92,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,FIN-A294D2FF31659AC34779,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,69,democratic,Kelvin Jamichael Lawrence,75125.0,75125.0,0.0,1167.0,,44122.11,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-7-D-KENNETH-A-BRACKINS,FIN-5786867D22EF0D2BAF8F,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,7,democratic,Kenneth A. Brackins,22654.66,22654.66,0.0,12237.25,,22694.0,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-7-R-PRONCEY-ROBERTSON,FIN-9F7798F2F026D16E4AEA,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,7,republican,Proncey Robertson,88301.71,81901.71,6400.0,23543.4,,79706.28,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,FIN-6E5D055D54DBF15E684E,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,70,democratic,Christopher John England,52000.0,52000.0,0.0,0.0,,26930.68,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,FIN-81D5769A91182A049EE6,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,71,democratic,"Artis ""A.J."" McCampbell",55257.96,54800.0,457.96,1053.42,,34713.26,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-72-D-RALPH-A-HOWARD,FIN-8486D58F40A8307EC46A,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,72,democratic,Ralph A. Howard,0.0,0.0,0.0,0.0,,0.0,,observed_zero,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-73-D-JACK-JACOBS,FIN-72A3A634E8D67A770977,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,73,democratic,Jack Jacobs,28668.63,28668.63,0.0,10506.93,,28704.87,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-73-R-MATT-FRIDY,FIN-DF998418E73F437829CD,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,73,republican,Matt Fridy,204908.64,204626.76,281.88,12544.02,,151681.4,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-74-D-RAYFORD-MACK,FIN-76C7CB4ED9009E68EFE8,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,74,democratic,Rayford Mack,8485.0,8485.0,0.0,647.75,,7755.96,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-74-R-DIMITRI-POLIZOS,FIN-2A87D4E30FE83722BDBC,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,74,republican,Dimitri Polizos,102250.0,102250.0,0.0,7852.99,,94033.73,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-75-R-REED-INGRAM,FIN-1F7C80FAB1E4437979AD,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,75,republican,Reed Ingram,56250.0,56250.0,0.0,0.0,,2703.6,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-76-D-THAD-MCCLAMMY,FIN-DAAB60D0CBCAD12B4C95,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,76,democratic,Thad McClammy,0.0,0.0,0.0,0.0,,0.0,,observed_zero,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-77-D-TASHINA-MORRIS,FIN-58F32E2075B68A8F5872,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,77,democratic,Tashina Morris,31192.0,31192.0,0.0,2250.14,,18833.35,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-78-D-KIRK-HATCHER,FIN-FC1D8572FE323650C595,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,78,democratic,Kirk Hatcher,0.0,0.0,0.0,0.0,,0.0,,observed_zero,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-79-D-MARY-WYNNE-KLING,FIN-71C9D6FDF2BC8DA46A65,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,79,democratic,Mary Wynne Kling,22489.5,22489.5,0.0,4255.25,,21993.92,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-79-R-JOE-LOVVORN,FIN-E11F4CF5B3885B5B9E69,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,79,republican,Joe Lovvorn,211575.0,211575.0,0.0,7409.41,,127619.18,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-8-D-BILLY-JACKSON,FIN-D038428BC2575C090D3C,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,8,democratic,Billy Jackson,13436.0,12436.0,1000.0,500.0,,12146.69,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-8-R-TERRI-COLLINS,FIN-D2645628DF6401D1567E,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,8,republican,Terri Collins,170856.82,169200.0,1656.82,17417.67,,130172.57,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,FIN-183740AC9178AABD8FAF,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,80,democratic,"Christopher F. ""Apostle"" Davis",545.0,545.0,0.0,925.14,,545.0,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,FIN-B02F626A23002EEE1411,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,80,republican,Chris E. Blackshear,112950.0,112950.0,0.0,1055.06,,41461.01,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,FIN-3C9AC545BD0F33F9586A,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,81,democratic,"Jeremy ""J.J."" Jeffcoat",15170.14,15170.14,0.0,9010.42,,15170.14,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-81-R-ED-OLIVER,FIN-709495981A97B3E6A52F,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,81,republican,Ed Oliver,107225.0,104175.0,3050.0,5141.48,,97039.69,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,FIN-6067EA1B1F9CC5170D9A,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,82,democratic,Pebblin Walker Warren,149721.59,149566.63,154.96,4764.07,,125319.63,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,FIN-571BF6153BCEF235D649,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,83,democratic,"Jeremy ""Mr. Eyg"" Gray",79121.02,78321.02,800.0,1296.66,,74599.9,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-83-R-MICHAEL-J-HOLDEN-II,FIN-578FF7778D8EF08D7985,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,83,republican,Michael J Holden II,2745.0,2695.0,50.0,1340.58,,2657.74,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-84-D-BERRY-FORTE,FIN-2C770BDE97838A02C89E,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,84,democratic,Berry Forte,25100.0,25100.0,0.0,0.0,,22042.56,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-85-D-DEXTER-GRIMSLEY,FIN-47663D82B8B59094F97B,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,85,democratic,Dexter Grimsley,127844.0,127844.0,0.0,1459.89,,107793.67,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-85-R-J-RON-WILSON,FIN-07CDFB2A508FFF0082E9,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,85,republican,J. Ron Wilson,62200.0,57200.0,5000.0,1000.14,,59830.93,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,approved_identity_adjudication:FINID-AL-RON-WILSON-HD85,100.0,0
AL-2018-house-86-D-KRISTY-M-KIRKLAND,FIN-B483D17B7BA4E9392B76,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,86,democratic,Kristy M. Kirkland,0.0,0.0,0.0,0.0,,0.0,,observed_zero,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-86-R-PAUL-W-LEE,FIN-93C145EFBD64F8CD614A,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,86,republican,Paul W. Lee,167943.9,167750.0,193.9,6733.72,,46571.96,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,1
AL-2018-house-87-R-JEFF-SORRELLS,FIN-8A5A081A5BEB212DA918,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,87,republican,Jeff Sorrells,73705.0,67055.0,6650.0,1355.55,,46019.68,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-88-D-CORY-CREEL,FIN-CC49530E69C72751EA8F,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,88,democratic,Cory Creel,5046.92,4120.13,926.79,889.62,,5046.92,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-88-R-WILL-DISMUKES,FIN-6BC0C598E167012C4D1F,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,88,republican,Will Dismukes,0.0,0.0,0.0,0.0,,0.0,,observed_zero,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
AL-2018-house-89-D-JOEL-LEE-WILLIAMS,FIN-C9AF921DA32EF0BFBD43,RUN-133197C8B7B94F21A2939B438EDAF692,AL,2018,lower,89,democratic,Joel Lee Williams,47450.0,37450.0,10000.0,2110.26,,47450.0,,observed_positive,1,Alabama Secretary of State FCPA PCC summaries,cash_contributions_plus_other_receipts,exact_scope_and_normalized_name,100.0,0
