county,precinct,office,district,party,candidate,votes
Franklin,RUSSELLVILLE HIGH PRCT2-1,U.S. House,4,,Over Votes,0
Franklin,RUSSELLVILLE HIGH PRCT2-1,U.S. House,4,,Under Votes,14
Franklin,SPRUCE PINE PRCT 18,Attorney General,,DEM,Joseph Siegelman,130
Franklin,SPRUCE PINE PRCT 18,Attorney General,,NON,Write-ins,0
Franklin,SPRUCE PINE PRCT 18,Attorney General,,REP,Steve Marshall,277
Franklin,SPRUCE PINE PRCT 18,Attorney General,,,Over Votes,1
Franklin,SPRUCE PINE PRCT 18,Attorney General,,,Under Votes,13
Franklin,SPRUCE PINE PRCT 18,Ballots Cast,,,Ballots Cast - Total,421
Franklin,SPRUCE PINE PRCT 18,Commissioner of Agriculture and Industries,,NON,Write-ins,1
Franklin,SPRUCE PINE PRCT 18,Commissioner of Agriculture and Industries,,REP,Rick Pate,286
Franklin,SPRUCE PINE PRCT 18,Commissioner of Agriculture and Industries,,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,Commissioner of Agriculture and Industries,,,Under Votes,134
Franklin,SPRUCE PINE PRCT 18,Governor,,DEM,Walt Maddox,99
Franklin,SPRUCE PINE PRCT 18,Governor,,NON,Write-ins,4
Franklin,SPRUCE PINE PRCT 18,Governor,,REP,Kay Ivey,315
Franklin,SPRUCE PINE PRCT 18,Governor,,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,Governor,,,Under Votes,3
Franklin,SPRUCE PINE PRCT 18,Lieutenant Governor,,DEM,Will Boyd,87
Franklin,SPRUCE PINE PRCT 18,Lieutenant Governor,,NON,Write-ins,1
Franklin,SPRUCE PINE PRCT 18,Lieutenant Governor,,REP,Will Ainsworth,325
Franklin,SPRUCE PINE PRCT 18,Lieutenant Governor,,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,Lieutenant Governor,,,Under Votes,8
Franklin,SPRUCE PINE PRCT 18,Secretary of State,,DEM,Heather Milam,71
Franklin,SPRUCE PINE PRCT 18,Secretary of State,,NON,Write-ins,1
Franklin,SPRUCE PINE PRCT 18,Secretary of State,,REP,John H. Merrill,332
Franklin,SPRUCE PINE PRCT 18,Secretary of State,,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,Secretary of State,,,Under Votes,17
Franklin,SPRUCE PINE PRCT 18,State Auditor,,DEM,Miranda Karrine Joseph,79
Franklin,SPRUCE PINE PRCT 18,State Auditor,,NON,Write-ins,0
Franklin,SPRUCE PINE PRCT 18,State Auditor,,REP,Jim Zeigler,309
Franklin,SPRUCE PINE PRCT 18,State Auditor,,,Over Votes,1
Franklin,SPRUCE PINE PRCT 18,State Auditor,,,Under Votes,32
Franklin,SPRUCE PINE PRCT 18,State House,18,DEM,Eddie Britton,112
Franklin,SPRUCE PINE PRCT 18,State House,18,NON,Write-ins,1
Franklin,SPRUCE PINE PRCT 18,State House,18,REP,Jamie Kiel,302
Franklin,SPRUCE PINE PRCT 18,State House,18,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,State House,18,,Under Votes,6
Franklin,SPRUCE PINE PRCT 18,State Senate,6,DEM,Johnny Mack Morrow,233
Franklin,SPRUCE PINE PRCT 18,State Senate,6,NON,Write-ins,1
Franklin,SPRUCE PINE PRCT 18,State Senate,6,REP,Larry Stutts,177
Franklin,SPRUCE PINE PRCT 18,State Senate,6,,Over Votes,1
Franklin,SPRUCE PINE PRCT 18,State Senate,6,,Under Votes,9
Franklin,SPRUCE PINE PRCT 18,State Treasurer,,NON,Write-ins,1
Franklin,SPRUCE PINE PRCT 18,State Treasurer,,REP,John McMillan,289
Franklin,SPRUCE PINE PRCT 18,State Treasurer,,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,State Treasurer,,,Under Votes,131
Franklin,SPRUCE PINE PRCT 18,Straight Party,,DEM,Alabama Democratic Party,41
Franklin,SPRUCE PINE PRCT 18,Straight Party,,REP,Alabama Republican Party,120
Franklin,SPRUCE PINE PRCT 18,Straight Party,,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,Straight Party,,,Under Votes,260
Franklin,SPRUCE PINE PRCT 18,U.S. House,4,DEM,Lee Auman,83
Franklin,SPRUCE PINE PRCT 18,U.S. House,4,NON,Write-ins,0
Franklin,SPRUCE PINE PRCT 18,U.S. House,4,REP,Robert Aderholt,334
Franklin,SPRUCE PINE PRCT 18,U.S. House,4,,Over Votes,0
Franklin,SPRUCE PINE PRCT 18,U.S. House,4,,Under Votes,4
Franklin,THARPTOWN PRCT 13,Attorney General,,DEM,Joseph Siegelman,87
Franklin,THARPTOWN PRCT 13,Attorney General,,NON,Write-ins,0
Franklin,THARPTOWN PRCT 13,Attorney General,,REP,Steve Marshall,170
Franklin,THARPTOWN PRCT 13,Attorney General,,,Over Votes,0
Franklin,THARPTOWN PRCT 13,Attorney General,,,Under Votes,13
Franklin,THARPTOWN PRCT 13,Ballots Cast,,,Ballots Cast - Total,270
Franklin,THARPTOWN PRCT 13,Commissioner of Agriculture and Industries,,NON,Write-ins,2
Franklin,THARPTOWN PRCT 13,Commissioner of Agriculture and Industries,,REP,Rick Pate,168
Franklin,THARPTOWN PRCT 13,Commissioner of Agriculture and Industries,,,Over Votes,0
Franklin,THARPTOWN PRCT 13,Commissioner of Agriculture and Industries,,,Under Votes,100
Franklin,THARPTOWN PRCT 13,Governor,,DEM,Walt Maddox,67
Franklin,THARPTOWN PRCT 13,Governor,,NON,Write-ins,0
Franklin,THARPTOWN PRCT 13,Governor,,REP,Kay Ivey,195
Franklin,THARPTOWN PRCT 13,Governor,,,Over Votes,2
Franklin,THARPTOWN PRCT 13,Governor,,,Under Votes,6
Franklin,THARPTOWN PRCT 13,Lieutenant Governor,,DEM,Will Boyd,64
Franklin,THARPTOWN PRCT 13,Lieutenant Governor,,NON,Write-ins,0
Franklin,THARPTOWN PRCT 13,Lieutenant Governor,,REP,Will Ainsworth,193
Franklin,THARPTOWN PRCT 13,Lieutenant Governor,,,Over Votes,0
Franklin,THARPTOWN PRCT 13,Lieutenant Governor,,,Under Votes,13
Franklin,THARPTOWN PRCT 13,Secretary of State,,DEM,Heather Milam,63
Franklin,THARPTOWN PRCT 13,Secretary of State,,NON,Write-ins,0
Franklin,THARPTOWN PRCT 13,Secretary of State,,REP,John H. Merrill,188
Franklin,THARPTOWN PRCT 13,Secretary of State,,,Over Votes,0
Franklin,THARPTOWN PRCT 13,Secretary of State,,,Under Votes,19
Franklin,THARPTOWN PRCT 13,State Auditor,,DEM,Miranda Karrine Joseph,69
Franklin,THARPTOWN PRCT 13,State Auditor,,NON,Write-ins,0
Franklin,THARPTOWN PRCT 13,State Auditor,,REP,Jim Zeigler,173
Franklin,THARPTOWN PRCT 13,State Auditor,,,Over Votes,0
Franklin,THARPTOWN PRCT 13,State Auditor,,,Under Votes,28
Franklin,THARPTOWN PRCT 13,State House,7,DEM,Kenneth A. Brackins,75
Franklin,THARPTOWN PRCT 13,State House,7,NON,Write-ins,0
Franklin,THARPTOWN PRCT 13,State House,7,REP,Proncey Robertson,183
Franklin,THARPTOWN PRCT 13,State House,7,,Over Votes,0
Franklin,THARPTOWN PRCT 13,State House,7,,Under Votes,12
Franklin,THARPTOWN PRCT 13,State Senate,6,DEM,Johnny Mack Morrow,132
Franklin,THARPTOWN PRCT 13,State Senate,6,NON,Write-ins,1
Franklin,THARPTOWN PRCT 13,State Senate,6,REP,Larry Stutts,124
Franklin,THARPTOWN PRCT 13,State Senate,6,,Over Votes,0
Franklin,THARPTOWN PRCT 13,State Senate,6,,Under Votes,13
Franklin,THARPTOWN PRCT 13,State Treasurer,,NON,Write-ins,2
Franklin,THARPTOWN PRCT 13,State Treasurer,,REP,John McMillan,167
Franklin,THARPTOWN PRCT 13,State Treasurer,,,Over Votes,0
Franklin,THARPTOWN PRCT 13,State Treasurer,,,Under Votes,101
Franklin,THARPTOWN PRCT 13,Straight Party,,DEM,Alabama Democratic Party,31
Franklin,THARPTOWN PRCT 13,Straight Party,,REP,Alabama Republican Party,84
Franklin,THARPTOWN PRCT 13,Straight Party,,,Over Votes,0
Franklin,THARPTOWN PRCT 13,Straight Party,,,Under Votes,155
Franklin,THARPTOWN PRCT 13,U.S. House,4,DEM,Lee Auman,65
Franklin,THARPTOWN PRCT 13,U.S. House,4,NON,Write-ins,1
Franklin,THARPTOWN PRCT 13,U.S. House,4,REP,Robert Aderholt,197
Franklin,THARPTOWN PRCT 13,U.S. House,4,,Over Votes,0
Franklin,THARPTOWN PRCT 13,U.S. House,4,,Under Votes,7
Franklin,UNION COMMUNITY PRCT 1,Attorney General,,DEM,Joseph Siegelman,67
Franklin,UNION COMMUNITY PRCT 1,Attorney General,,NON,Write-ins,0
Franklin,UNION COMMUNITY PRCT 1,Attorney General,,REP,Steve Marshall,257
Franklin,UNION COMMUNITY PRCT 1,Attorney General,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,Attorney General,,,Under Votes,9
Franklin,UNION COMMUNITY PRCT 1,Ballots Cast,,,Ballots Cast - Total,333
Franklin,UNION COMMUNITY PRCT 1,Commissioner of Agriculture and Industries,,NON,Write-ins,1
Franklin,UNION COMMUNITY PRCT 1,Commissioner of Agriculture and Industries,,REP,Rick Pate,252
Franklin,UNION COMMUNITY PRCT 1,Commissioner of Agriculture and Industries,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,Commissioner of Agriculture and Industries,,,Under Votes,80
Franklin,UNION COMMUNITY PRCT 1,Governor,,DEM,Walt Maddox,56
Franklin,UNION COMMUNITY PRCT 1,Governor,,NON,Write-ins,0
Franklin,UNION COMMUNITY PRCT 1,Governor,,REP,Kay Ivey,273
Franklin,UNION COMMUNITY PRCT 1,Governor,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,Governor,,,Under Votes,4
Franklin,UNION COMMUNITY PRCT 1,Lieutenant Governor,,DEM,Will Boyd,31
Franklin,UNION COMMUNITY PRCT 1,Lieutenant Governor,,NON,Write-ins,0
Franklin,UNION COMMUNITY PRCT 1,Lieutenant Governor,,REP,Will Ainsworth,288
Franklin,UNION COMMUNITY PRCT 1,Lieutenant Governor,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,Lieutenant Governor,,,Under Votes,14
Franklin,UNION COMMUNITY PRCT 1,Secretary of State,,DEM,Heather Milam,24
Franklin,UNION COMMUNITY PRCT 1,Secretary of State,,NON,Write-ins,0
Franklin,UNION COMMUNITY PRCT 1,Secretary of State,,REP,John H. Merrill,294
Franklin,UNION COMMUNITY PRCT 1,Secretary of State,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,Secretary of State,,,Under Votes,15
Franklin,UNION COMMUNITY PRCT 1,State Auditor,,DEM,Miranda Karrine Joseph,32
Franklin,UNION COMMUNITY PRCT 1,State Auditor,,NON,Write-ins,0
Franklin,UNION COMMUNITY PRCT 1,State Auditor,,REP,Jim Zeigler,273
Franklin,UNION COMMUNITY PRCT 1,State Auditor,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,State Auditor,,,Under Votes,28
Franklin,UNION COMMUNITY PRCT 1,State House,7,DEM,Kenneth A. Brackins,67
Franklin,UNION COMMUNITY PRCT 1,State House,7,NON,Write-ins,0
Franklin,UNION COMMUNITY PRCT 1,State House,7,REP,Proncey Robertson,253
Franklin,UNION COMMUNITY PRCT 1,State House,7,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,State House,7,,Under Votes,13
Franklin,UNION COMMUNITY PRCT 1,State Senate,6,DEM,Johnny Mack Morrow,156
Franklin,UNION COMMUNITY PRCT 1,State Senate,6,NON,Write-ins,2
Franklin,UNION COMMUNITY PRCT 1,State Senate,6,REP,Larry Stutts,169
Franklin,UNION COMMUNITY PRCT 1,State Senate,6,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,State Senate,6,,Under Votes,6
Franklin,UNION COMMUNITY PRCT 1,State Treasurer,,NON,Write-ins,1
Franklin,UNION COMMUNITY PRCT 1,State Treasurer,,REP,John McMillan,255
Franklin,UNION COMMUNITY PRCT 1,State Treasurer,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,State Treasurer,,,Under Votes,77
Franklin,UNION COMMUNITY PRCT 1,Straight Party,,DEM,Alabama Democratic Party,7
Franklin,UNION COMMUNITY PRCT 1,Straight Party,,REP,Alabama Republican Party,114
Franklin,UNION COMMUNITY PRCT 1,Straight Party,,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,Straight Party,,,Under Votes,212
Franklin,UNION COMMUNITY PRCT 1,U.S. House,4,DEM,Lee Auman,22
Franklin,UNION COMMUNITY PRCT 1,U.S. House,4,NON,Write-ins,0
Franklin,UNION COMMUNITY PRCT 1,U.S. House,4,REP,Robert Aderholt,305
Franklin,UNION COMMUNITY PRCT 1,U.S. House,4,,Over Votes,0
Franklin,UNION COMMUNITY PRCT 1,U.S. House,4,,Under Votes,6
Franklin,VINA FIRE DEPT_ PRCT 6,Attorney General,,DEM,Joseph Siegelman,66
Franklin,VINA FIRE DEPT_ PRCT 6,Attorney General,,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,Attorney General,,REP,Steve Marshall,254
Franklin,VINA FIRE DEPT_ PRCT 6,Attorney General,,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,Attorney General,,,Under Votes,14
Franklin,VINA FIRE DEPT_ PRCT 6,Ballots Cast,,,Ballots Cast - Total,334
Franklin,VINA FIRE DEPT_ PRCT 6,Commissioner of Agriculture and Industries,,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,Commissioner of Agriculture and Industries,,REP,Rick Pate,252
Franklin,VINA FIRE DEPT_ PRCT 6,Commissioner of Agriculture and Industries,,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,Commissioner of Agriculture and Industries,,,Under Votes,82
Franklin,VINA FIRE DEPT_ PRCT 6,Governor,,DEM,Walt Maddox,53
Franklin,VINA FIRE DEPT_ PRCT 6,Governor,,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,Governor,,REP,Kay Ivey,272
Franklin,VINA FIRE DEPT_ PRCT 6,Governor,,,Over Votes,1
Franklin,VINA FIRE DEPT_ PRCT 6,Governor,,,Under Votes,8
Franklin,VINA FIRE DEPT_ PRCT 6,Lieutenant Governor,,DEM,Will Boyd,53
Franklin,VINA FIRE DEPT_ PRCT 6,Lieutenant Governor,,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,Lieutenant Governor,,REP,Will Ainsworth,264
Franklin,VINA FIRE DEPT_ PRCT 6,Lieutenant Governor,,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,Lieutenant Governor,,,Under Votes,17
Franklin,VINA FIRE DEPT_ PRCT 6,Secretary of State,,DEM,Heather Milam,64
Franklin,VINA FIRE DEPT_ PRCT 6,Secretary of State,,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,Secretary of State,,REP,John H. Merrill,251
Franklin,VINA FIRE DEPT_ PRCT 6,Secretary of State,,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,Secretary of State,,,Under Votes,19
Franklin,VINA FIRE DEPT_ PRCT 6,State Auditor,,DEM,Miranda Karrine Joseph,66
Franklin,VINA FIRE DEPT_ PRCT 6,State Auditor,,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,State Auditor,,REP,Jim Zeigler,243
Franklin,VINA FIRE DEPT_ PRCT 6,State Auditor,,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,State Auditor,,,Under Votes,25
Franklin,VINA FIRE DEPT_ PRCT 6,State House,18,DEM,Eddie Britton,61
Franklin,VINA FIRE DEPT_ PRCT 6,State House,18,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,State House,18,REP,Jamie Kiel,270
Franklin,VINA FIRE DEPT_ PRCT 6,State House,18,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,State House,18,,Under Votes,3
Franklin,VINA FIRE DEPT_ PRCT 6,State Senate,6,DEM,Johnny Mack Morrow,152
Franklin,VINA FIRE DEPT_ PRCT 6,State Senate,6,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,State Senate,6,REP,Larry Stutts,172
Franklin,VINA FIRE DEPT_ PRCT 6,State Senate,6,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,State Senate,6,,Under Votes,10
Franklin,VINA FIRE DEPT_ PRCT 6,State Treasurer,,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,State Treasurer,,REP,John McMillan,252
Franklin,VINA FIRE DEPT_ PRCT 6,State Treasurer,,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,State Treasurer,,,Under Votes,82
Franklin,VINA FIRE DEPT_ PRCT 6,Straight Party,,DEM,Alabama Democratic Party,21
Franklin,VINA FIRE DEPT_ PRCT 6,Straight Party,,REP,Alabama Republican Party,131
Franklin,VINA FIRE DEPT_ PRCT 6,Straight Party,,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,Straight Party,,,Under Votes,182
Franklin,VINA FIRE DEPT_ PRCT 6,U.S. House,4,DEM,Lee Auman,50
Franklin,VINA FIRE DEPT_ PRCT 6,U.S. House,4,NON,Write-ins,0
Franklin,VINA FIRE DEPT_ PRCT 6,U.S. House,4,REP,Robert Aderholt,272
Franklin,VINA FIRE DEPT_ PRCT 6,U.S. House,4,,Over Votes,0
Franklin,VINA FIRE DEPT_ PRCT 6,U.S. House,4,,Under Votes,12
Franklin,WACO CHURCH CHRIST PCT16,Attorney General,,DEM,Joseph Siegelman,67
Franklin,WACO CHURCH CHRIST PCT16,Attorney General,,NON,Write-ins,0
Franklin,WACO CHURCH CHRIST PCT16,Attorney General,,REP,Steve Marshall,106
Franklin,WACO CHURCH CHRIST PCT16,Attorney General,,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,Attorney General,,,Under Votes,8
Franklin,WACO CHURCH CHRIST PCT16,Ballots Cast,,,Ballots Cast - Total,181
Franklin,WACO CHURCH CHRIST PCT16,Commissioner of Agriculture and Industries,,NON,Write-ins,5
Franklin,WACO CHURCH CHRIST PCT16,Commissioner of Agriculture and Industries,,REP,Rick Pate,114
Franklin,WACO CHURCH CHRIST PCT16,Commissioner of Agriculture and Industries,,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,Commissioner of Agriculture and Industries,,,Under Votes,62
Franklin,WACO CHURCH CHRIST PCT16,Governor,,DEM,Walt Maddox,63
Franklin,WACO CHURCH CHRIST PCT16,Governor,,NON,Write-ins,2
Franklin,WACO CHURCH CHRIST PCT16,Governor,,REP,Kay Ivey,113
Franklin,WACO CHURCH CHRIST PCT16,Governor,,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,Governor,,,Under Votes,3
Franklin,WACO CHURCH CHRIST PCT16,Lieutenant Governor,,DEM,Will Boyd,55
Franklin,WACO CHURCH CHRIST PCT16,Lieutenant Governor,,NON,Write-ins,0
Franklin,WACO CHURCH CHRIST PCT16,Lieutenant Governor,,REP,Will Ainsworth,122
Franklin,WACO CHURCH CHRIST PCT16,Lieutenant Governor,,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,Lieutenant Governor,,,Under Votes,4
Franklin,WACO CHURCH CHRIST PCT16,Secretary of State,,DEM,Heather Milam,49
Franklin,WACO CHURCH CHRIST PCT16,Secretary of State,,NON,Write-ins,0
Franklin,WACO CHURCH CHRIST PCT16,Secretary of State,,REP,John H. Merrill,125
Franklin,WACO CHURCH CHRIST PCT16,Secretary of State,,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,Secretary of State,,,Under Votes,7
Franklin,WACO CHURCH CHRIST PCT16,State Auditor,,DEM,Miranda Karrine Joseph,57
Franklin,WACO CHURCH CHRIST PCT16,State Auditor,,NON,Write-ins,1
Franklin,WACO CHURCH CHRIST PCT16,State Auditor,,REP,Jim Zeigler,112
Franklin,WACO CHURCH CHRIST PCT16,State Auditor,,,Over Votes,1
Franklin,WACO CHURCH CHRIST PCT16,State Auditor,,,Under Votes,10
Franklin,WACO CHURCH CHRIST PCT16,State House,18,DEM,Eddie Britton,47
Franklin,WACO CHURCH CHRIST PCT16,State House,18,NON,Write-ins,0
Franklin,WACO CHURCH CHRIST PCT16,State House,18,REP,Jamie Kiel,102
Franklin,WACO CHURCH CHRIST PCT16,State House,18,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,State House,18,,Under Votes,2
Franklin,WACO CHURCH CHRIST PCT16,State House,7,DEM,Kenneth A. Brackins,9
Franklin,WACO CHURCH CHRIST PCT16,State House,7,NON,Write-ins,0
Franklin,WACO CHURCH CHRIST PCT16,State House,7,REP,Proncey Robertson,21
Franklin,WACO CHURCH CHRIST PCT16,State House,7,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,State House,7,,Under Votes,0
Franklin,WACO CHURCH CHRIST PCT16,State Senate,6,DEM,Johnny Mack Morrow,99
Franklin,WACO CHURCH CHRIST PCT16,State Senate,6,NON,Write-ins,1
Franklin,WACO CHURCH CHRIST PCT16,State Senate,6,REP,Larry Stutts,75
Franklin,WACO CHURCH CHRIST PCT16,State Senate,6,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,State Senate,6,,Under Votes,6
Franklin,WACO CHURCH CHRIST PCT16,State Treasurer,,NON,Write-ins,5
Franklin,WACO CHURCH CHRIST PCT16,State Treasurer,,REP,John McMillan,115
Franklin,WACO CHURCH CHRIST PCT16,State Treasurer,,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,State Treasurer,,,Under Votes,61
Franklin,WACO CHURCH CHRIST PCT16,Straight Party,,DEM,Alabama Democratic Party,32
Franklin,WACO CHURCH CHRIST PCT16,Straight Party,,REP,Alabama Republican Party,42
Franklin,WACO CHURCH CHRIST PCT16,Straight Party,,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,Straight Party,,,Under Votes,107
Franklin,WACO CHURCH CHRIST PCT16,U.S. House,4,DEM,Lee Auman,53
Franklin,WACO CHURCH CHRIST PCT16,U.S. House,4,NON,Write-ins,0
Franklin,WACO CHURCH CHRIST PCT16,U.S. House,4,REP,Robert Aderholt,125
Franklin,WACO CHURCH CHRIST PCT16,U.S. House,4,,Over Votes,0
Franklin,WACO CHURCH CHRIST PCT16,U.S. House,4,,Under Votes,3
Geneva,ABSENTEE,Attorney General,,DEM,Joseph Siegelman,32
Geneva,ABSENTEE,Attorney General,,NON,Write-ins,0
Geneva,ABSENTEE,Attorney General,,REP,Steve Marshall,149
Geneva,ABSENTEE,Attorney General,,,Over Votes,0
Geneva,ABSENTEE,Attorney General,,,Under Votes,2
Geneva,ABSENTEE,Ballots Cast,,,Ballots Cast - Total,180
Geneva,ABSENTEE,Commissioner of Agriculture and Industries,,NON,Write-ins,0
Geneva,ABSENTEE,Commissioner of Agriculture and Industries,,REP,Rick Pate,150
Geneva,ABSENTEE,Commissioner of Agriculture and Industries,,,Over Votes,0
Geneva,ABSENTEE,Commissioner of Agriculture and Industries,,,Under Votes,32
Geneva,ABSENTEE,Governor,,DEM,Walt Maddox,31
Geneva,ABSENTEE,Governor,,NON,Write-ins,0
Geneva,ABSENTEE,Governor,,REP,Kay Ivey,152
Geneva,ABSENTEE,Governor,,,Over Votes,0
Geneva,ABSENTEE,Governor,,,Under Votes,0
Geneva,ABSENTEE,Lieutenant Governor,,DEM,Will Boyd,28
Geneva,ABSENTEE,Lieutenant Governor,,NON,Write-ins,0
Geneva,ABSENTEE,Lieutenant Governor,,REP,Will Ainsworth,153
Geneva,ABSENTEE,Lieutenant Governor,,,Over Votes,0
Geneva,ABSENTEE,Lieutenant Governor,,,Under Votes,2
Geneva,ABSENTEE,Secretary of State,,DEM,Heather Milam,31
Geneva,ABSENTEE,Secretary of State,,NON,Write-ins,0
Geneva,ABSENTEE,Secretary of State,,REP,John H. Merrill,148
Geneva,ABSENTEE,Secretary of State,,,Over Votes,0
Geneva,ABSENTEE,Secretary of State,,,Under Votes,4
Geneva,ABSENTEE,State Auditor,,DEM,Miranda Karrine Joseph,30
Geneva,ABSENTEE,State Auditor,,NON,Write-ins,0
Geneva,ABSENTEE,State Auditor,,REP,Jim Zeigler,151
Geneva,ABSENTEE,State Auditor,,,Over Votes,0
Geneva,ABSENTEE,State Auditor,,,Under Votes,2
Geneva,ABSENTEE,State House,87,NON,Write-ins,0
Geneva,ABSENTEE,State House,87,REP,Jeff Sorrells,155
Geneva,ABSENTEE,State House,87,,Over Votes,0
Geneva,ABSENTEE,State House,87,,Under Votes,27
Geneva,ABSENTEE,State Senate,29,NON,Write-ins,5
Geneva,ABSENTEE,State Senate,29,REP,Donnie Chesteen,154
Geneva,ABSENTEE,State Senate,29,,Over Votes,0
Geneva,ABSENTEE,State Senate,29,,Under Votes,23
Geneva,ABSENTEE,State Treasurer,,NON,Write-ins,0
Geneva,ABSENTEE,State Treasurer,,REP,John McMillan,149
Geneva,ABSENTEE,State Treasurer,,,Over Votes,0
Geneva,ABSENTEE,State Treasurer,,,Under Votes,33
Geneva,ABSENTEE,Straight Party,,DEM,Alabama Democratic Party,16
Geneva,ABSENTEE,Straight Party,,REP,Alabama Republican Party,108
Geneva,ABSENTEE,Straight Party,,,Over Votes,0
Geneva,ABSENTEE,Straight Party,,,Under Votes,56
Geneva,ABSENTEE,U.S. House,2,DEM,Tabitha Isner,34
Geneva,ABSENTEE,U.S. House,2,NON,Write-ins,0
Geneva,ABSENTEE,U.S. House,2,REP,Martha Roby,148
Geneva,ABSENTEE,U.S. House,2,,Over Votes,0
Geneva,ABSENTEE,U.S. House,2,,Under Votes,1
Geneva,BELLWOOD COMMUNITY CTR_,Attorney General,,DEM,Joseph Siegelman,73
Geneva,BELLWOOD COMMUNITY CTR_,Attorney General,,NON,Write-ins,0
Geneva,BELLWOOD COMMUNITY CTR_,Attorney General,,REP,Steve Marshall,118
Geneva,BELLWOOD COMMUNITY CTR_,Attorney General,,,Over Votes,0
Geneva,BELLWOOD COMMUNITY CTR_,Attorney General,,,Under Votes,2
Geneva,BELLWOOD COMMUNITY CTR_,Ballots Cast,,,Ballots Cast - Total,193
Geneva,BELLWOOD COMMUNITY CTR_,Commissioner of Agriculture and Industries,,NON,Write-ins,1
Geneva,BELLWOOD COMMUNITY CTR_,Commissioner of Agriculture and Industries,,REP,Rick Pate,126
Geneva,BELLWOOD COMMUNITY CTR_,Commissioner of Agriculture and Industries,,,Over Votes,0
Geneva,BELLWOOD COMMUNITY CTR_,Commissioner of Agriculture and Industries,,,Under Votes,66
Geneva,BELLWOOD COMMUNITY CTR_,Governor,,DEM,Walt Maddox,73
Geneva,BELLWOOD COMMUNITY CTR_,Governor,,NON,Write-ins,1
Geneva,BELLWOOD COMMUNITY CTR_,Governor,,REP,Kay Ivey,119
Geneva,BELLWOOD COMMUNITY CTR_,Governor,,,Over Votes,0
Geneva,BELLWOOD COMMUNITY CTR_,Governor,,,Under Votes,0
Geneva,BELLWOOD COMMUNITY CTR_,Lieutenant Governor,,DEM,Will Boyd,70
Geneva,BELLWOOD COMMUNITY CTR_,Lieutenant Governor,,NON,Write-ins,0
Geneva,BELLWOOD COMMUNITY CTR_,Lieutenant Governor,,REP,Will Ainsworth,122
Geneva,BELLWOOD COMMUNITY CTR_,Lieutenant Governor,,,Over Votes,0
Geneva,BELLWOOD COMMUNITY CTR_,Lieutenant Governor,,,Under Votes,1
Geneva,BELLWOOD COMMUNITY CTR_,Secretary of State,,DEM,Heather Milam,71
Geneva,BELLWOOD COMMUNITY CTR_,Secretary of State,,NON,Write-ins,0
Geneva,BELLWOOD COMMUNITY CTR_,Secretary of State,,REP,John H. Merrill,120
