state,year,county,precinct,office,district,candidate,party,votes,source_file,source_sheet,source_row,duplicate_source_rows
AR,1996,MISSISSIPPI,7,USP,,RALPH NADER & WINONA LADUKE,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,5,1
AR,1996,MISSISSIPPI,7,USP,,ROSS PEROT & PAT CHOATE,OTH,37,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,10,1
AR,1996,MISSISSIPPI,7,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,130,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,19,1
AR,1996,MISSISSIPPI,7,USS,,CONGRESSMAN TIM HUTCHINSON,REP,182,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,20,1
AR,1996,MISSISSIPPI,7A,SLDU,28.0,JANET MOORE,REP,42,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,33,1
AR,1996,MISSISSIPPI,7A,SLDU,28.0,SENATOR MIKE BEARDEN,DEM,58,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,32,1
AR,1996,MISSISSIPPI,7A,USH,1.0,KEITH CARLE,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,24,1
AR,1996,MISSISSIPPI,7A,USH,1.0,MARION BERRY,DEM,49,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,23,1
AR,1996,MISSISSIPPI,7A,USH,1.0,WARREN DUPWE,REP,48,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,25,1
AR,1996,MISSISSIPPI,7A,USP,,BILL CLINTON & AL GORE,DEM,54,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,4,1
AR,1996,MISSISSIPPI,7A,USP,,BOB DOLE & JACK KEMP,REP,37,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,11,1
AR,1996,MISSISSIPPI,7A,USP,,HARRY BROWNE & JO JORGENSEN,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,6,1
AR,1996,MISSISSIPPI,7A,USP,,ISABELL MASTERS - PH. D. & SHIRLEY JEAN MASTERS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,7,1
AR,1996,MISSISSIPPI,7A,USP,,ROSS PEROT & PAT CHOATE,OTH,4,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,10,1
AR,1996,MISSISSIPPI,7A,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,45,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,19,1
AR,1996,MISSISSIPPI,7A,USS,,CONGRESSMAN TIM HUTCHINSON,REP,42,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,20,1
AR,1996,MISSISSIPPI,9,SLDU,28.0,JANET MOORE,REP,35,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,33,1
AR,1996,MISSISSIPPI,9,SLDU,28.0,SENATOR MIKE BEARDEN,DEM,42,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,32,1
AR,1996,MISSISSIPPI,9,USH,1.0,MARION BERRY,DEM,39,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,23,1
AR,1996,MISSISSIPPI,9,USH,1.0,WARREN DUPWE,REP,38,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,25,1
AR,1996,MISSISSIPPI,9,USP,,BILL CLINTON & AL GORE,DEM,45,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,4,1
AR,1996,MISSISSIPPI,9,USP,,BOB DOLE & JACK KEMP,REP,26,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,11,1
AR,1996,MISSISSIPPI,9,USP,,ROSS PEROT & PAT CHOATE,OTH,7,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,10,1
AR,1996,MISSISSIPPI,9,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,35,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,19,1
AR,1996,MISSISSIPPI,9,USS,,CONGRESSMAN TIM HUTCHINSON,REP,33,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,20,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,SLDU,28.0,JANET MOORE,REP,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,33,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,SLDU,28.0,SENATOR MIKE BEARDEN,DEM,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,32,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,USH,1.0,MARION BERRY,DEM,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,23,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,USH,1.0,WARREN DUPWE,REP,5,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,25,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,USP,,BILL CLINTON & AL GORE,DEM,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,4,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,USP,,BOB DOLE & JACK KEMP,REP,5,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,11,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,19,1
AR,1996,MISSISSIPPI,OVERSEAS ABSENTEES,USS,,CONGRESSMAN TIM HUTCHINSON,REP,5,data/raw/southern_sos_elections/AR/1996/precinct.xls,MISSISSIPPI,20,1
AR,1996,MONROE,01 BRINKLEY WARD 1,SLDL,91.0,PAT FLANAGIN,DEM,358,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,32,1
AR,1996,MONROE,01 BRINKLEY WARD 1,SLDL,91.0,PAUL SPEARS,REP,108,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,33,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USH,1.0,KEITH CARLE,OTH,4,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USH,1.0,MARION BERRY,DEM,282,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USH,1.0,WARREN DUPWE,REP,191,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USP,,BILL CLINTON & AL GORE,DEM,279,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USP,,BOB DOLE & JACK KEMP,REP,156,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USP,,HARRY BROWNE & JO JORGENSEN,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,6,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USP,,HOWARD PHILLIPS & HERBERT W. TITUS,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,14,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USP,,JUSTICE RALPH FORBES & PRO-LIFE ANDERSON,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,13,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USP,,RALPH NADER & WINONA LADUKE,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,5,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USP,,ROSS PEROT & PAT CHOATE,OTH,32,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,235,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,01 BRINKLEY WARD 1,USS,,CONGRESSMAN TIM HUTCHINSON,REP,223,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,02 BRINKLEY WARD 2,SLDL,91.0,PAT FLANAGIN,DEM,259,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,32,1
AR,1996,MONROE,02 BRINKLEY WARD 2,SLDL,91.0,PAUL SPEARS,REP,37,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,33,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USH,1.0,KEITH CARLE,OTH,5,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USH,1.0,MARION BERRY,DEM,237,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USH,1.0,WARREN DUPWE,REP,58,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USP,,BILL CLINTON & AL GORE,DEM,233,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USP,,BOB DOLE & JACK KEMP,REP,45,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USP,,HOWARD PHILLIPS & HERBERT W. TITUS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,14,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USP,,ISABELL MASTERS - PH. D. & SHIRLEY JEAN MASTERS,OTH,4,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,7,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USP,,ROSS PEROT & PAT CHOATE,OTH,6,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,231,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,02 BRINKLEY WARD 2,USS,,CONGRESSMAN TIM HUTCHINSON,REP,64,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,03 BRINKLEY WARD 3,SLDL,91.0,PAT FLANAGIN,DEM,315,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,32,1
AR,1996,MONROE,03 BRINKLEY WARD 3,SLDL,91.0,PAUL SPEARS,REP,105,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,33,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USH,1.0,KEITH CARLE,OTH,12,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USH,1.0,MARION BERRY,DEM,254,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USH,1.0,WARREN DUPWE,REP,171,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USP,,BILL CLINTON & AL GORE,DEM,260,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USP,,BOB DOLE & JACK KEMP,REP,134,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USP,,HOWARD PHILLIPS & HERBERT W. TITUS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,14,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USP,,MONICA MOOREHEAD & GLORIA LARIVA,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,16,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USP,,RALPH NADER & WINONA LADUKE,OTH,5,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,5,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USP,,ROSS PEROT & PAT CHOATE,OTH,26,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,219,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,03 BRINKLEY WARD 3,USS,,CONGRESSMAN TIM HUTCHINSON,REP,203,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,SLDL,91.0,PAT FLANAGIN,DEM,144,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,32,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,SLDL,91.0,PAUL SPEARS,REP,49,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,33,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USH,1.0,KEITH CARLE,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USH,1.0,MARION BERRY,DEM,103,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USH,1.0,WARREN DUPWE,REP,91,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USP,,BILL CLINTON & AL GORE,DEM,108,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USP,,BOB DOLE & JACK KEMP,REP,75,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USP,,ROSS PEROT & PAT CHOATE,OTH,9,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,98,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,04 BRINKLEY TOWNSHIP,USS,,CONGRESSMAN TIM HUTCHINSON,REP,98,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,SLDL,91.0,PAT FLANAGIN,DEM,81,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,32,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,SLDL,91.0,PAUL SPEARS,REP,31,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,33,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USH,1.0,KEITH CARLE,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USH,1.0,MARION BERRY,DEM,55,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USH,1.0,WARREN DUPWE,REP,58,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USP,,BILL CLINTON & AL GORE,DEM,56,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USP,,BOB DOLE & JACK KEMP,REP,50,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USP,,ROSS PEROT & PAT CHOATE,OTH,7,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,55,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,05 RICHLAND / GREENFIELD TOWNSHIPS,USS,,CONGRESSMAN TIM HUTCHINSON,REP,58,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,06 FARGO,SLDL,91.0,PAT FLANAGIN,DEM,33,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,32,1
AR,1996,MONROE,06 FARGO,SLDL,91.0,PAUL SPEARS,REP,11,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,33,1
AR,1996,MONROE,06 FARGO,USH,1.0,MARION BERRY,DEM,30,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,06 FARGO,USH,1.0,WARREN DUPWE,REP,15,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,06 FARGO,USP,,BILL CLINTON & AL GORE,DEM,32,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,06 FARGO,USP,,BOB DOLE & JACK KEMP,REP,14,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,06 FARGO,USP,,DR. JOHN HAGELIN & DR. MIKE TOMPKINS,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,8,1
AR,1996,MONROE,06 FARGO,USP,,ROSS PEROT & PAT CHOATE,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,06 FARGO,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,28,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,06 FARGO,USS,,CONGRESSMAN TIM HUTCHINSON,REP,14,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,07 CLARENDON WARD 1,USH,1.0,KEITH CARLE,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,07 CLARENDON WARD 1,USH,1.0,MARION BERRY,DEM,136,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,07 CLARENDON WARD 1,USH,1.0,WARREN DUPWE,REP,33,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,07 CLARENDON WARD 1,USP,,BILL CLINTON & AL GORE,DEM,142,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,07 CLARENDON WARD 1,USP,,BOB DOLE & JACK KEMP,REP,18,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,07 CLARENDON WARD 1,USP,,ROSS PEROT & PAT CHOATE,OTH,9,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,07 CLARENDON WARD 1,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,134,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,07 CLARENDON WARD 1,USS,,CONGRESSMAN TIM HUTCHINSON,REP,36,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,08 CLARENDON WARD 2,USH,1.0,KEITH CARLE,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,08 CLARENDON WARD 2,USH,1.0,MARION BERRY,DEM,115,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,08 CLARENDON WARD 2,USH,1.0,WARREN DUPWE,REP,54,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,08 CLARENDON WARD 2,USP,,BILL CLINTON & AL GORE,DEM,121,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,08 CLARENDON WARD 2,USP,,BOB DOLE & JACK KEMP,REP,42,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,08 CLARENDON WARD 2,USP,,RALPH NADER & WINONA LADUKE,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,5,1
AR,1996,MONROE,08 CLARENDON WARD 2,USP,,ROSS PEROT & PAT CHOATE,OTH,8,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,08 CLARENDON WARD 2,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,106,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,08 CLARENDON WARD 2,USS,,CONGRESSMAN TIM HUTCHINSON,REP,64,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,09 CLARENDON WARD 3,USH,1.0,KEITH CARLE,OTH,3,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,09 CLARENDON WARD 3,USH,1.0,MARION BERRY,DEM,138,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,09 CLARENDON WARD 3,USH,1.0,WARREN DUPWE,REP,88,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,09 CLARENDON WARD 3,USP,,BILL CLINTON & AL GORE,DEM,147,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,09 CLARENDON WARD 3,USP,,BOB DOLE & JACK KEMP,REP,68,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,09 CLARENDON WARD 3,USP,,RALPH NADER & WINONA LADUKE,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,5,1
AR,1996,MONROE,09 CLARENDON WARD 3,USP,,ROSS PEROT & PAT CHOATE,OTH,13,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,09 CLARENDON WARD 3,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,136,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,09 CLARENDON WARD 3,USS,,CONGRESSMAN TIM HUTCHINSON,REP,86,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USH,1.0,KEITH CARLE,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USH,1.0,MARION BERRY,DEM,63,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USH,1.0,WARREN DUPWE,REP,55,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USP,,BILL CLINTON & AL GORE,DEM,72,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USP,,BOB DOLE & JACK KEMP,REP,37,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USP,,ROSS PEROT & PAT CHOATE,OTH,8,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,64,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,10 CACHE / KEEVIL TOWNSHIPS,USS,,CONGRESSMAN TIM HUTCHINSON,REP,54,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USH,1.0,KEITH CARLE,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USH,1.0,MARION BERRY,DEM,44,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USH,1.0,WARREN DUPWE,REP,71,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USP,,BILL CLINTON & AL GORE,DEM,49,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USP,,BOB DOLE & JACK KEMP,REP,57,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USP,,HARRY BROWNE & JO JORGENSEN,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,6,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USP,,MARY CAL HOLLIS & ERIC CHESTER,OTH,2,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,12,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USP,,ROSS PEROT & PAT CHOATE,OTH,8,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,43,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,11 CYPRESS RIDGE TOWNSHIP,USS,,CONGRESSMAN TIM HUTCHINSON,REP,71,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USH,1.0,KEITH CARLE,OTH,1,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,24,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USH,1.0,MARION BERRY,DEM,37,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,23,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USH,1.0,WARREN DUPWE,REP,30,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,25,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USP,,BILL CLINTON & AL GORE,DEM,35,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,4,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USP,,BOB DOLE & JACK KEMP,REP,23,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,11,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USP,,ROSS PEROT & PAT CHOATE,OTH,8,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,10,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USS,,ATTORNEY GENERAL WINSTON BRYANT,DEM,31,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,19,1
AR,1996,MONROE,12 PINE RIDGE / HINDMAN TOWNSHIPS,USS,,CONGRESSMAN TIM HUTCHINSON,REP,35,data/raw/southern_sos_elections/AR/1996/precinct.xls,MONROE,20,1
