state,year,chamber,district,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,baseline_office,baseline_dem_votes,baseline_rep_votes,baseline_dem_margin,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,cycle_gate,coverage_gate,model_eligible_permissive,model_eligible,baseline_allocation_quality,panel_source
GA,2012,house,44,0.0,19634.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"parsons, donald l (don)",USP,8690.574852022204,16421.758236518395,-30.786400280841004,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,19634.0,-100.0,-69.21359971915899,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,45,0.0,23639.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"dollar, matthew k (matt)",USP,9429.393541279973,20455.459860865893,-36.895166160641764,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,23639.0,-100.0,-63.104833839358236,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,46,7132.0,19941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"westphal, kevin","carson, john k",USP,8101.697865331253,20438.38990361517,-43.22583776952181,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,7132.0,19941.0,-47.31282089166328,-4.0869831221414685,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,47,0.0,20198.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"jones, jan s",USP,6968.0,17498.0,-43.03931987247609,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,20198.0,-100.0,-56.96068012752391,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,48,0.0,15576.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"geisinger, harry c",USP,8035.0,12848.0,-23.04745486759565,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,15576.0,-100.0,-76.95254513240435,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,49,0.0,18338.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"martin, charles e (chuck), jr 1",USP,8130.0,14991.0,-29.674322044894254,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,18338.0,-100.0,-70.32567795510575,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,50,0.0,15674.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"riley, lynnette t (lynne)",USP,7270.0,12658.0,-27.037334403853873,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,15674.0,-100.0,-72.96266559614612,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,51,0.0,17036.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"willard, wendell k",USP,9961.0,13401.0,-14.724766715178495,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,17036.0,-100.0,-85.27523328482151,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,52,0.0,19151.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"wilkinson, joseph b (joe)",USP,9417.0,15865.0,-25.504311367771535,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,19151.0,-100.0,-74.49568863222846,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,53,18384.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"jones, sheila",,USP,17189.986367034806,5974.28949111405,48.41807680327394,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18384.0,0.0,100.0,51.58192319672606,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,54,8860.0,15254.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mckinney, lynn b","lindsey, edward",USP,10513.0,15044.0,-17.728997926204173,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,8860.0,15254.0,-26.515717010865057,-8.786719084660884,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,55,22464.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"brooks, tyrone",,USP,22508.0,4049.0,69.5070979402794,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,22464.0,0.0,100.0,30.492902059720606,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,56,14823.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"thomas, mabel (ablemable)",,USP,15376.0,1944.0,77.55196304849885,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,14823.0,0.0,100.0,22.44803695150115,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,57,20522.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"gardner, patricia p (pat)",,USP,20834.0,4010.0,67.71856383835132,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,20522.0,0.0,100.0,32.281436161648685,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,58,18313.0,2707.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bell, simone","cooper, earl",USP,20283.0,2605.0,77.23698007689619,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18313.0,2707.0,74.24357754519505,-2.993402531701136,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,59,20126.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"kaiser, margaret d",,USP,20872.0,2588.0,77.93691389599319,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,20126.0,0.0,100.0,22.063086104006814,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,60,13374.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"waites, keisha s",,USP,13903.0,1645.0,78.83972215075894,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,13374.0,0.0,100.0,21.160277849241055,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,61,18937.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bruce, roger b",,USP,18455.86513994911,3673.996607294317,66.7960274740355,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18937.0,0.0,100.0,33.2039725259645,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,62,20789.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"jones, ladawn b (lbj)",,USP,20002.630266075386,4403.340354767184,63.915875970064846,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,20789.0,0.0,100.0,36.084124029935154,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,63,20820.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"mabra, ronnie e (ronnie)",,USP,18819.376212361843,7271.696940861332,44.25911959881942,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,20820.0,0.0,100.0,55.74088040118058,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,64,19627.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"fludd, virgil l",,USP,17722.250785861957,7675.382988090711,39.55828281954015,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,19627.0,0.0,100.0,60.44171718045985,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,65,18793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"beasleyteague, sharon",,USP,18093.0,4259.0,61.8915533285612,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18793.0,0.0,100.0,38.1084466714388,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,66,11820.0,10752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"alexander, kimberly a","snelling, r j (bob)",USP,12546.369733924612,10691.659645232816,7.981357017972083,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,11820.0,10752.0,4.7315257841573635,-3.24983123381472,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,67,6855.0,14413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcmutry, leigh","gravley, micah t (micah)",USP,7080.583880214105,15210.065489708577,-36.470366899511596,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,6855.0,14413.0,-35.53695693059996,0.9334099689116329,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,68,0.0,17263.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"hightower, dustin w (dusty)",USP,5925.686975964226,15248.61710452767,-44.029452364164136,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,17263.0,-100.0,-55.970547635835864,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,69,4896.0,15369.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"giles, herbert","nix, randall o (randy)",USP,5557.893255871973,15933.187257352587,-48.27720967820192,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,4896.0,15369.0,-51.680236861584014,-3.4030271833820933,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,70,0.0,18350.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"smith, lynn r (lynn)",USP,7183.561288027042,15528.911403664828,-36.74346791263499,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,18350.0,-100.0,-63.25653208736501,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,71,0.0,21146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"stokely, robert",USP,5423.01502004362,19511.59719209641,-56.50211060909708,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,21146.0,-100.0,-43.49788939090292,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,72,0.0,24417.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"ramsey, matthew l (matt)",USP,6657.796693705537,22936.41147528672,-55.00608324650946,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,24417.0,-100.0,-44.99391675349054,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,73,0.0,18963.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"yates, john p",USP,8759.028987738438,16276.66468777878,-30.027670882520624,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,18963.0,-100.0,-69.97232911747938,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,74,15394.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"stovall, valencia",,USP,15363.055084745763,2238.60593220339,74.56369680057159,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,15394.0,0.0,100.0,25.43630319942841,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,75,18359.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"glanton, mike e (mike)",,USP,17559.906634614235,3248.475650446585,68.7772398070676,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18359.0,0.0,100.0,31.222760192932398,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,76,19406.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"givensscott, sandra g",,USP,18538.144023723777,4443.752165864961,61.32823741603994,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,19406.0,0.0,100.0,38.67176258396006,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,77,16533.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"jordan, darryl w",,USP,16773.0,1672.0,81.87042558959068,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,16533.0,0.0,100.0,18.12957441040932,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,78,18755.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"douglas, demetrius m",,USP,17191.093365385765,5375.524349553415,52.35861733949789,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18755.0,0.0,100.0,47.64138266050211,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,79,0.0,17065.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"taylor, thomas k (tom)",USP,9704.121756756756,13170.058885135135,-15.15218045463383,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,17065.0,-100.0,-84.84781954536616,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,80,0.0,16041.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"jacobs, michael j (mike)",USP,9430.848214285714,12357.677455357143,-13.432892548343792,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,16041.0,-100.0,-86.56710745165621,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,81,8725.0,6837.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"holcomb, m scott","boedeker, chris",USP,8742.722291133072,7784.53612082697,5.797611112637443,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,8725.0,6837.0,12.132116694512273,6.33450558187483,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,82,14779.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"oliver, mary m",,USP,11691.474222564211,7070.8247734690085,24.627309532121377,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,14779.0,0.0,100.0,75.37269046787863,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,83,22967.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"mosby, howard a",,USP,23473.0,3279.0,75.48594497607655,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,22967.0,0.0,100.0,24.514055023923447,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,84,23823.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"mayo, rahn",,USP,24321.15333734215,3662.3830426939267,73.82473042037151,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,23823.0,0.0,100.0,26.17526957962849,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,85,17227.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"drenner, karla l",,USP,17593.84666265785,2737.6169573060733,73.07014380786688,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,17227.0,0.0,100.0,26.929856192133116,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,86,16413.0,4856.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"henson, michele","kinnemore, lisa",USP,17557.1853190963,5015.032414400322,55.56455751392,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,16413.0,4856.0,54.33729841553435,-1.2272590983856517,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,87,21226.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"williams, earnest l (coach)",,USP,20829.468253727002,4009.2257151838417,67.717902396946,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,21226.0,0.0,100.0,32.282097603054,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,88,18437.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"mitchell, william w (billy)",,USP,17389.179942436942,4777.64463562758,56.893738940349955,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18437.0,0.0,100.0,43.106261059650045,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,89,23292.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"abrams, stacey y",,USP,24232.0,2459.0,81.57431343898692,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,23292.0,0.0,100.0,18.42568656101308,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,90,22704.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"stephenson, pamela s (pam)",,USP,21232.882898874403,6373.760628981833,53.82444357967352,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,22704.0,0.0,100.0,46.17555642032648,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,91,21081.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"dawkinshaigler, dorothea (dee)",,USP,18933.609778966544,7283.039591927454,44.439585021775045,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,21081.0,0.0,100.0,55.560414978224955,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,92,16315.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"anderson, tonya p",,USP,15763.839234130372,3531.631918346627,63.39418830005335,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,16315.0,0.0,100.0,36.60581169994665,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,93,18044.0,5668.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"kendrick, darshun n","hoffer, c tina",USP,19218.041195547004,5693.776553335433,54.28855003091166,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,18044.0,5668.0,52.19298245614035,-2.0955675747713087,1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,94,20674.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"bennett, karen l",,USP,19477.209322051338,4747.977069852972,60.80131650553844,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,20674.0,0.0,100.0,39.19868349446156,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,95,8884.0,12874.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"siskin, brooke","rice, thomas r (tom)",USP,9779.729481646864,12871.575708736673,-13.649748661734655,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,8884.0,12874.0,-18.338082544351504,-4.688333882616849,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,96,6799.0,5529.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"marin, pedro r (pete)","williams, mark a",USP,7385.575075085556,5461.297711324176,14.978566346488675,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,6799.0,5529.0,10.301752109020116,-4.676814237468559,0.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,97,0.0,18000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"coleman, brooks p",USP,7270.427306065531,14999.716783684156,-34.706957649080486,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,18000.0,-100.0,-65.2930423509195,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,98,0.0,16447.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"clark, josh",USP,6324.37344385878,14225.641445540688,-38.44896485090968,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,16447.0,-100.0,-61.55103514909032,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,99,6904.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"floyd, j hugh",,USP,6376.435536294692,2428.076923076923,44.84471606392123,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,6904.0,0.0,100.0,55.15528393607877,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,100,10120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"thomas, brian",,USP,9318.511999999999,2950.5376,51.9027521088512,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,10120.0,0.0,100.0,48.0972478911488,1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,101,8156.0,10492.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"swiney, timothy a","clark, valerie m",USP,9396.32861696658,10137.017155784062,-3.791918432380155,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,8156.0,10492.0,-12.526812526812527,-8.734894094432372,-1.0,True,True,True,True,True,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,102,0.0,14999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"brockway, buzz s (buzz)",USP,7988.373804267844,12316.747608535688,-21.316660542293327,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,14999.0,-100.0,-78.68333945770667,-1.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
GA,2012,house,103,0.0,19785.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"barr, timothy l",USP,5469.508950202144,18286.93546074823,-53.95347169308712,1.0,3852515.0,3852515.0,3222032.0,3222032.0,1.0,0.0,19785.0,-100.0,-46.04652830691288,0.0,False,True,True,False,False,oe_legislative_turnout_join_95pct,OpenElections context + Klarner outcome
