state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source
TN,2004,house,60,21315.0,,21315.0,,,23,USP,12849.17841470904,12668.256991802924,23.0,9.0,23.0,23.0,0.0,0.7090109959088825,includes_turnout_share_allocation,21315.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"west, ben, jr",,21315.0,0.0,100.0,99.29098900409112,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,61,,29063.0,29063.0,,,18,USP,10173.38646712453,27860.753135253224,18.0,5.0,18.0,18.0,0.0,-46.50392214215605,includes_turnout_share_allocation,0.0,29063.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"sargent, charles m, jr",0.0,29063.0,-100.0,-53.49607785784395,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,62,15717.0,,15717.0,,,39,USP,8423.085840147141,13473.374469175635,39.0,6.0,39.0,38.0,1.0,-23.064406564737087,partial_unresolved,15717.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"cobb, curt",,15717.0,0.0,100.0,123.06440656473708,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,63,,28741.0,28741.0,,,23,USP,10574.187470228708,27252.676110779146,23.0,6.0,23.0,23.0,0.0,-44.09165091055655,includes_turnout_share_allocation,0.0,28741.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"casada, glen",0.0,28741.0,-100.0,-55.90834908944345,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,64,11900.0,13272.0,25172.0,0.4727474972191324,-0.0545050055617352,20,USP,11753.0,16434.0,20.0,2.0,20.0,20.0,0.0,-16.6069464646823,includes_turnout_share_allocation,11900.0,13272.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"derryberry, guy z","dubois, j thomas (tom)",11900.0,13272.0,-5.450500556173526,11.156445908508772,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,65,11254.0,10458.0,21712.0,0.5183308769344142,0.0366617538688283,27,USP,9995.0,11988.0,27.0,0.0,27.0,27.0,0.0,-9.06609652913615,whole_precincts,11254.0,10458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"fowlkes, joe","moon, james p",11254.0,10458.0,3.6661753868828297,12.73227191601898,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,66,12785.0,10907.0,23692.0,0.5396336316056053,0.0792672632112105,21,USP,9865.0,15331.0,21.0,0.0,21.0,21.0,0.0,-21.693919669788855,whole_precincts,12785.0,10907.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"davidson, eugene (gene)","atkins, chris",12785.0,10907.0,7.926726321121054,29.620645990909907,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,67,10376.0,6672.0,17048.0,0.6086344439230408,0.2172688878460816,11,USP,7847.768169014832,10475.170807478571,11.0,2.0,11.0,11.0,0.0,-14.339417065321497,includes_turnout_share_allocation,10376.0,6672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcmillan, kim a","stout, cecil",10376.0,6672.0,21.726888784608164,36.06630584992966,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,68,10565.0,13044.0,23609.0,0.4474988351899699,-0.1050023296200601,13,USP,10051.340329398934,14916.72162973739,13.0,2.0,13.0,13.0,0.0,-19.486419523875437,includes_turnout_share_allocation,10565.0,13044.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"head, tommy","johnson, curtis g",10565.0,13044.0,-10.500232962006015,8.986186561869422,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,69,18278.0,,18278.0,,,30,USP,11024.56147950683,12987.546151282906,30.0,2.0,30.0,29.0,1.0,-8.174978648100932,partial_unresolved,18278.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"shepard, david a",,18278.0,0.0,100.0,108.17497864810093,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,70,9566.0,12064.0,21929.0,0.4422561257512714,-0.1154877484974572,49,USP,9194.209379443784,13338.321572604144,49.0,4.0,49.0,49.0,0.0,-18.391685345865287,includes_turnout_share_allocation,9566.0,12064.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"lyles, johnny","hensley, joey",9566.0,12064.0,-11.548774849745724,6.842910496119563,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,71,15854.0,,15854.0,,,52,USP,9023.29256761957,13068.334225578554,52.0,8.0,52.0,51.0,1.0,-18.310293288153986,partial_unresolved,15854.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"rinks, randy (bear)",,15854.0,0.0,100.0,118.31029328815399,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,72,5862.0,15415.0,21277.0,0.2755087653334586,-0.4489824693330826,60,USP,8410.498052936648,15481.344201817303,60.0,12.0,60.0,59.0,1.0,-29.59523201888591,partial_unresolved,5862.0,15415.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mason, david k 2","mcdaniel, steve k",5862.0,15415.0,-44.898246933308265,-15.303014914422356,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,73,6659.0,17089.0,23748.0,0.2804025602155971,-0.4391948795688058,34,USP,9358.861481439837,15623.67501338499,33.0,25.0,33.0,31.0,2.0,-25.076771260768172,partial_unresolved,6659.0,17089.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"caldwell, charlie","eldridge, jimmy a",6659.0,17089.0,-43.91948795688058,-18.842716696112408,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,74,14979.0,,14979.0,,,50,USP,10651.43852049317,9232.453848717094,50.0,4.0,50.0,49.0,1.0,7.13635260857346,partial_unresolved,14979.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"tidwell, john c",,14979.0,0.0,100.0,92.86364739142654,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,75,16974.0,7454.0,24428.0,0.6948583592598657,0.3897167185197314,34,USP,12461.0,13176.0,34.0,0.0,34.0,34.0,0.0,-2.7889378632445294,whole_precincts,16974.0,7454.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"borchert, willie b","blackwell, stephen r, sr",16974.0,7454.0,38.97167185197315,41.760609715217676,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,76,16692.0,,16692.0,,,28,USP,9326.810591520181,12361.033412528084,28.0,4.0,28.0,26.0,2.0,-13.990430862752115,partial_unresolved,16692.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"maddox, mark l",,16692.0,0.0,100.0,113.99043086275212,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,77,15238.0,6996.0,22234.0,0.6853467662139067,0.3706935324278133,35,USP,9579.625585196136,13797.600444140699,35.0,8.0,35.0,33.0,2.0,-18.04309396526042,partial_unresolved,16807.0,7454.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"pinion, phillip","arnett, shelly",16807.0,7454.0,38.55158484811014,56.594678813370564,1.0,True,True,False,-1569.0,-458.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,78,8945.0,13206.0,22151.0,0.4038192406663356,-0.1923615186673287,21,USP,9073.317564232995,15248.678316751666,21.0,5.0,21.0,21.0,0.0,-25.390024662189298,includes_turnout_share_allocation,8945.0,13206.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"campbell, tony","johnson, phillip",8945.0,13206.0,-19.23615186673288,6.153872795456419,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,79,8711.0,14002.0,22713.0,0.3835248536080659,-0.2329502927838682,54,USP,9842.189408479819,12656.966587471916,54.0,4.0,54.0,52.0,2.0,-12.510590083906077,partial_unresolved,8711.0,14002.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"jones, harris","crider, chris",8711.0,14002.0,-23.295029278386828,-10.78443919448075,-1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,80,14275.0,,14275.0,,,39,USP,11335.625421088514,8640.808719888531,39.0,37.0,39.0,37.0,2.0,13.489978652757591,partial_unresolved,14275.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"shaw, johnny w",,14275.0,0.0,100.0,86.51002134724241,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,81,12642.0,9185.0,21827.0,0.579190910340404,0.1583818206808081,44,USP,9865.843500608087,12447.778405633482,44.0,6.0,44.0,43.0,1.0,-11.571115240162673,partial_unresolved,12642.0,9185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"naifeh, jimmy (jimmy)","cannon, jessee j, jr",12642.0,9185.0,15.838182068080817,27.409297308243488,1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,82,12140.0,7693.0,19833.0,0.6121111279181163,0.2242222558362325,44,USP,9506.374414803864,10953.399555859296,44.0,8.0,44.0,42.0,2.0,-7.072537277930298,partial_unresolved,12140.0,7693.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"fitzhugh, craig","dahl, david n (dave)",12140.0,7693.0,22.422225583623256,29.494762861553554,1.0,True,True,False,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,83,6518.0,19409.0,25927.0,0.2513981563620935,-0.4972036872758129,23,USP,13291.741798274561,17439.07592151017,23.0,6.0,23.0,23.0,0.0,-13.495684238058935,includes_turnout_share_allocation,6518.0,19409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"prewitt, julian j","kelsey, brian",6518.0,19409.0,-49.72036872758129,-36.22468448952235,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,84,16911.0,,16911.0,,,19,USP,14431.599703445032,5763.6086234844415,19.0,5.0,19.0,19.0,0.0,42.921028293638265,includes_turnout_share_allocation,16911.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"towns, joe, jr",,16911.0,0.0,100.0,57.078971706361735,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,85,21881.0,,21881.0,,,20,USP,18416.017213649026,7876.314556241943,20.0,4.0,20.0,20.0,0.0,40.0866030052031,includes_turnout_share_allocation,21881.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"turner, larry",,21881.0,0.0,100.0,59.9133969947969,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,86,14291.0,4214.0,18505.0,0.7722777627668198,0.5445555255336395,20,USP,14073.213001589445,7266.431364437722,20.0,4.0,20.0,20.0,0.0,31.897352741211364,includes_turnout_share_allocation,14291.0,4214.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"cooper, barbara","edwards, george t, iii",14291.0,4214.0,54.45555255336396,22.558199812152594,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,87,12378.0,,12378.0,,,16,USP,11611.439712408595,4102.992104842683,16.0,7.0,16.0,16.0,0.0,47.78058599180881,includes_turnout_share_allocation,12378.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"bowers, kathryn i",,12378.0,0.0,100.0,52.21941400819119,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,88,13439.0,,13439.0,,,25,USP,12269.742090348422,4958.2669136681225,25.0,2.0,25.0,25.0,0.0,42.43946688776224,includes_turnout_share_allocation,13439.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"miller, larry j",,13439.0,0.0,100.0,57.56053311223776,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,89,9412.0,7329.0,16741.0,0.5622125321068037,0.1244250642136073,21,USP,11662.655202133914,7444.37918070662,21.0,4.0,21.0,21.0,0.0,22.0770839519481,includes_turnout_share_allocation,9412.0,7329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"robisonmarrero, beverly","jamieson, jim",9412.0,7329.0,12.442506421360731,-9.63457753058737,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,90,16514.0,,16514.0,,,27,USP,14853.654727649873,5566.302370398998,27.0,9.0,27.0,27.0,0.0,45.48174275125329,includes_turnout_share_allocation,16514.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"deberry, john j, jr",,16514.0,0.0,100.0,54.51825724874671,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,91,15739.0,,15739.0,,,22,USP,13210.092134706872,5461.640571427569,22.0,4.0,22.0,22.0,0.0,41.4982995163251,includes_turnout_share_allocation,15739.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"deberry, lois m 3",,15739.0,0.0,100.0,58.5017004836749,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,92,15890.0,5552.0,21442.0,0.7410689301371141,0.4821378602742281,28,USP,17275.166614865244,7338.314914804054,28.0,6.0,28.0,28.0,0.0,40.371581273795925,includes_turnout_share_allocation,15890.0,5552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"brooks, henri e","smith, d jack",15890.0,5552.0,48.21378602742281,7.842204753626888,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,93,11184.0,9068.0,20252.0,0.5522417539008493,0.1044835078016986,24,USP,13199.466738075216,9466.002465104266,24.0,5.0,24.0,24.0,0.0,16.47203611583397,includes_turnout_share_allocation,11184.0,9068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"kernell, michael (mike)","pellicciotti, john",11184.0,9068.0,10.448350780169859,-6.02368533566411,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,94,,16662.0,16662.0,,,43,USP,9398.669596863565,15950.737861092997,43.0,18.0,43.0,42.0,1.0,-25.847027292832824,partial_unresolved,0.0,16662.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"gresham, dolores",0.0,16662.0,-100.0,-74.15297270716718,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,95,,29771.0,29771.0,,,17,USP,14836.39503687849,21540.810380607447,17.0,3.0,17.0,17.0,0.0,-18.430264960667518,includes_turnout_share_allocation,0.0,29771.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"todd, curry",0.0,29771.0,-100.0,-81.56973503933249,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,96,,21548.0,21548.0,,,17,USP,11113.437345342525,15988.995442171617,17.0,4.0,17.0,17.0,0.0,-17.98937436743767,includes_turnout_share_allocation,0.0,21548.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"stanley, paul",0.0,21548.0,-100.0,-82.01062563256232,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,97,5683.0,18293.0,23976.0,0.2370286953620287,-0.5259426092759426,20,USP,12380.996982625697,15062.530842128519,20.0,4.0,20.0,20.0,0.0,-9.771097493828995,includes_turnout_share_allocation,5683.0,18293.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"slyfield, susan","hargett, tre",5683.0,18293.0,-52.59426092759426,-42.82316343376527,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,98,15912.0,,15912.0,,,21,USP,14034.357664161498,5499.569964668678,21.0,2.0,21.0,21.0,0.0,43.69212306743833,includes_turnout_share_allocation,15912.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"jones, ulysses, jr",,15912.0,0.0,100.0,56.30787693256167,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,house,99,,22032.0,22032.0,,,16,USP,10285.02403384559,17361.76438379715,16.0,3.0,16.0,16.0,0.0,-25.59697076943502,includes_turnout_share_allocation,0.0,22032.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,"pleasant, w c (bubba)",0.0,22032.0,-100.0,-74.40302923056498,-1.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,2,22867.0,43560.0,66427.0,0.3442425519743478,-0.3115148960513044,53,USP,21449.0,47189.0,53.0,0.0,53.0,53.0,0.0,-37.50109268918092,whole_precincts,22867.0,43560.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mckamey, wm h (john)","ramsey, ronald l (ron)",22867.0,43560.0,-31.151489605130443,6.349603084050479,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,4,,45160.0,45160.0,,,91,USP,22057.0,42328.0,91.0,0.0,91.0,91.0,0.0,-31.484041313970646,whole_precincts,0.0,45160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,"williams, michael r (mike)",0.0,45160.0,-100.0,-68.51595868602935,0.0,False,False,False,,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,6,21809.0,59367.0,81176.0,0.2686631516704444,-0.462673696659111,47,USP,50786.0,90882.0,47.0,0.0,47.0,47.0,0.0,-28.302792444306405,whole_precincts,21809.0,59367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcgill, cindy","woodson, jamie",21809.0,59367.0,-46.267369665911104,-17.9645772216047,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,8,20356.0,48200.0,71872.0,0.2969251414901686,-0.4061497170196627,76,USP,23668.0,55384.0,76.0,0.0,76.0,76.0,0.0,-40.12042706066892,whole_precincts,20356.0,48200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"dees, linda j","finney, raymond",20356.0,48200.0,-40.614971701966276,-0.4945446412973524,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,10,44256.0,17635.0,61891.0,0.7150635795188315,0.4301271590376629,104,USP,46424.0,45551.0,104.0,0.0,104.0,104.0,0.0,0.9491709703723838,whole_precincts,44256.0,17635.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"crutchfield, d ward","marceaux, basil 1",44256.0,17635.0,43.0127159037663,42.06354493339391,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,12,35624.0,29864.0,65488.0,0.5439775225995602,0.0879550451991204,109,USP,26915.0,42830.0,109.0,0.0,109.0,109.0,0.0,-22.81884006021937,whole_precincts,35624.0,29864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"kilby, tommy","sharp, jerry",35624.0,29864.0,8.795504519912045,31.614344580131416,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,14,47178.0,,47178.0,,,122,USP,30762.0,37452.0,122.0,0.0,122.0,122.0,0.0,-9.807370920925322,whole_precincts,47178.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"cooper, jerry",,47178.0,0.0,100.0,109.80737092092532,1.0,False,False,False,0.0,,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,16,34675.0,37125.0,71800.0,0.4829387186629526,-0.0341225626740947,61,USP,33157.0,52031.0,61.0,0.0,61.0,61.0,0.0,-22.155702681128798,whole_precincts,34675.0,37125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"trail, larry g","tracy, jim",34675.0,37125.0,-3.4122562674094707,18.743446413719326,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
TN,2004,senate,18,39894.0,42496.0,82390.0,0.48420924869523,-0.0315815026095399,58,USP,30962.0,54425.0,58.0,0.0,58.0,58.0,0.0,-27.478421773806318,whole_precincts,39894.0,42496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"graves, jo a","black, diane",39894.0,42496.0,-3.1581502609539993,24.32027151285232,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts
