"path","disposition","action","authority_route","code_reference_detected","manifest_reference_detected","reference_scan_scope","sha256_before","sha256_after","reason"
"project_docs/model/POST2016_SOUTHERN_WAR_V3.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","7d2f74d8aec3c73ee18d2fd606c327fa3d9ea014c968426c7a9a4259cb5f71ce","7d2f74d8aec3c73ee18d2fd606c327fa3d9ea014c968426c7a9a4259cb5f71ce","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/POST2016_SOUTHERN_WAR_V4_FIELD_CONTRACT.md","research_not_promoted","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","584750fd0d38fe0bdc7af29c20f3f3d5d3b2bba18cc239535aa64f6741f6dc33","584750fd0d38fe0bdc7af29c20f3f3d5d3b2bba18cc239535aa64f6741f6dc33","Research-only; documentation cleanup does not resolve coverage or approve promotion."
"project_docs/model/POST2016_SOUTHERN_WAR_V4.md","research_not_promoted","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","319c8c1c6a4fd94d725cbbcc4da9cfb7b8b2985ac1745db5d33390a3aeb79a3e","319c8c1c6a4fd94d725cbbcc4da9cfb7b8b2985ac1745db5d33390a3aeb79a3e","Research-only; documentation cleanup does not resolve coverage or approve promotion."
"project_docs/model/POST2016_SOUTHERN_WAR.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","f89bab6d045657c6d9ccc5da5b67af2a44fb98cab63292ca4fe5878cc5191013","f89bab6d045657c6d9ccc5da5b67af2a44fb98cab63292ca4fe5878cc5191013","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/PROSPECTIVE_MODEL_COMPARISON.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","c171c2ecb5cd3c7ef1030c8f9c432c79e5d9d8cd9a6314832204bfd422414e6b","c171c2ecb5cd3c7ef1030c8f9c432c79e5d9d8cd9a6314832204bfd422414e6b","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/REGIONAL_POLLING_CHALLENGERS.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","a09f8e49a3502728c628f50d1a0eb37eea485e3a5db211bb96105f82949126b3","a09f8e49a3502728c628f50d1a0eb37eea485e3a5db211bb96105f82949126b3","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/REGIONAL_WHITE_VOTING_EFFECTS.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","2dad0ee16266905791cff61a7289839f3f9b8f5d2a144c8b01c4fb5ddf723316","2dad0ee16266905791cff61a7289839f3f9b8f5d2a144c8b01c4fb5ddf723316","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/ROBUST_FORECAST_V1.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","32bfde2cbf0914e7e44d8ef8492a9ba643710d99f2b91c21e5ebb1cb155652cc","32bfde2cbf0914e7e44d8ef8492a9ba643710d99f2b91c21e5ebb1cb155652cc","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/SOUTHERN_HISTORICAL_WAR_MAP_FIELD_CONTRACT.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","29d9c12a4fa313175900b5e7169754d6ba4e69a257e959c166d9263672c7c159","29d9c12a4fa313175900b5e7169754d6ba4e69a257e959c166d9263672c7c159","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/SOUTHERN_HISTORICAL_WAR_V1.md","current_route_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","a0ca1abc812d29089da6509121027337be2f45b5ca7c8036adaa5bdac8b92373","a0ca1abc812d29089da6509121027337be2f45b5ca7c8036adaa5bdac8b92373","Used or linked by current routing; preserve versioned report/contract; validate its actual consumed run."
"project_docs/model/SOUTHERN_REGIME_FORECAST_REBUILD.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","e833c1d97df99619d3cc83a92c70c87cf2487d0461ecf1a2fc080e6d21593dd9","e833c1d97df99619d3cc83a92c70c87cf2487d0461ecf1a2fc080e6d21593dd9","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/SOUTHERN_WAR_PANEL_V1.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","69b94dfad10603024c19d3eb20c7982542fd600185916098f28b9e057b1ce0da","69b94dfad10603024c19d3eb20c7982542fd600185916098f28b9e057b1ce0da","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/SYMMETRIC_INCUMBENCY_IDEOLOGY.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","f5e1f303da6f3eda43fc30fa2218f33da35e6326640f23d383ae4b8d01dd49db","f5e1f303da6f3eda43fc30fa2218f33da35e6326640f23d383ae4b8d01dd49db","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/TAX_INCIDENCE_OVERPERFORMANCE.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","69bc57c3241b4e7107077499f64c7b5c1bff73aef401e73a6a60156cd93ea2d2","69bc57c3241b4e7107077499f64c7b5c1bff73aef401e73a6a60156cd93ea2d2","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/model/WHITE_AREA_VOTING_EFFECTS.md","research_or_compatibility_reference","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","f77e497f607800046d540c98ca30ab562f7f6b159a6af4351a835fbf5eb0e957","f77e497f607800046d540c98ca30ab562f7f6b159a6af4351a835fbf5eb0e957","Not an independently authoritative current product route; preserve research or compatibility evidence and trace consumers before removal."
"project_docs/pipelines/ALABAMA_1994_IDEOLOGY_ACQUISITION.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","4288dad2ad83daafe149e3cb8ace911ca53f82c83d2390ed6e034b68421d0f48","4288dad2ad83daafe149e3cb8ace911ca53f82c83d2390ed6e034b68421d0f48","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/BALLOTPEDIA_CANDIDATE_EVIDENCE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","3ba0503df6ff6d1e128b267180d183f59875207fee225914bf3a742f5a497ed2","3ba0503df6ff6d1e128b267180d183f59875207fee225914bf3a742f5a497ed2","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/CANDIDATE_CAMPAIGN_WEBSITES.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","c61298fd89e6a014b38ca403bb546386bb3d4190f4fd964e56523c9599bb1c76","c61298fd89e6a014b38ca403bb546386bb3d4190f4fd964e56523c9599bb1c76","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/CES_POLLING_TRANSFER.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","2063509c398d6f3ccdd2d2522f2b33dd87f945bfd4019f6369ed8d85308c01e1","2063509c398d6f3ccdd2d2522f2b33dd87f945bfd4019f6369ed8d85308c01e1","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/FRONTIER_LEGISLATIVE_REVIEW.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","ad3cfcd81abbbfe110a7be0002055046564fcf9fcdfc3fe44097e9b7054f5e5d","ad3cfcd81abbbfe110a7be0002055046564fcf9fcdfc3fe44097e9b7054f5e5d","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/HISTORICAL_HOUSE_ROLLCALL_PIPELINE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","9d08e489864c49de2842b72dfe64d90de7f7d75059747ddc1071444018ba8ff6","9d08e489864c49de2842b72dfe64d90de7f7d75059747ddc1071444018ba8ff6","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/LEGISCAN_ROLLCALL_PIPELINE.md","maintained_guidance_updated","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","ec36289cc6855fd7d1af604d6e378eb2808433ea80db7c68f1cfad1da31b0a20","f1b6c7b375d51d178905387c4513c63daceab5ac9a330c1d23cd6b3f4b96aa17","Reconciled entry point, lifecycle or coordination guidance with current architecture."
"project_docs/pipelines/PRECINCT_HISTORY_PIPELINE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","06209deb46872c6ef1dad1194e92537d16b2d132274ee5248add4c0cf07543e7","06209deb46872c6ef1dad1194e92537d16b2d132274ee5248add4c0cf07543e7","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/SOUTHERN_ELECTION_WAREHOUSE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","4312f50244af1f3581e0459cefd4783b67a115b898ef22fda6c5b8a4414ef518","4312f50244af1f3581e0459cefd4783b67a115b898ef22fda6c5b8a4414ef518","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/SOUTHERN_FINANCE_WAREHOUSE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","d7b441b0f50a2c117b2497ed842a456c1545e33e1780647eaeee4aaba52cf15e","d7b441b0f50a2c117b2497ed842a456c1545e33e1780647eaeee4aaba52cf15e","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/SOUTHERN_LEGISLATIVE_HISTORY_WAREHOUSE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","3bb22db778dc634d8c967fd9709f5c0baa8f18dbd0d39b149c9bdbb51d74f421","3bb22db778dc634d8c967fd9709f5c0baa8f18dbd0d39b149c9bdbb51d74f421","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/SOUTHERN_WAR_PREPARATION_NO_FINANCE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","95fa992c48ba7b1936807fd4e255e2105273049d7ae7ab1234a04b883b1bbd8e","95fa992c48ba7b1936807fd4e255e2105273049d7ae7ab1234a04b883b1bbd8e","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/VOTEHUB_CROSSTAB_PIPELINE.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","a8c8d7f6173cbff3045187b6b9271237eb8f8c2c4e66a82bacaf8c0a2d2bff8e","a8c8d7f6173cbff3045187b6b9271237eb8f8c2c4e66a82bacaf8c0a2d2bff8e","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/VOTESMART_ADJUDICATION_UI.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","4d68139a95bb7546f40ae369d3311b61d885238fbc961d3d8e12733821f73c7d","4d68139a95bb7546f40ae369d3311b61d885238fbc961d3d8e12733821f73c7d","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/pipelines/VOTESMART_CMO_INTEGRATION.md","scoped_snapshot_notice","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","345c6ab18e8e79c27909853ed7b2f6eaaefa95dae3d1118fe595dd08d5f4c8c0","3f9133eb32a2c0d270c44c5351880bd215f940d97e2ab6db6e989dc8e13af37b","Added current-status routing notice without rewriting historical measurements or source-selection evidence."
"project_docs/pipelines/VOTESMART_IDEOLOGY.md","component_reference","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","5da3c7e01b4f05a43231e9f9bb44d8c686c95d4f93b39aacfb3f2367151c3b15","5da3c7e01b4f05a43231e9f9bb44d8c686c95d4f93b39aacfb3f2367151c3b15","Component contract/commands retained; availability and counts are run-scoped, not an end-to-end product route."
"project_docs/REPOSITORY_LAYOUT.md","maintained_guidance_updated","updated","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","dd8834237720f35f36bbc8060da9ffaa7841ebe6b05c7759ad04bf401dd4691d","56c5bb46c5e36ee7d2bb10fcc68ac620545b9c6f778b222646945e6e955dd1e5","Reconciled entry point, lifecycle or coordination guidance with current architecture."
"project_docs/sources/ARKANSAS_PRE2000_PRECINCT_STAGING.md","source_acquisition_record","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","8d0d775a05d99f31c6d72d7f0e22d7d282bb61a1ac449d409750e167a046cd3e","8d0d775a05d99f31c6d72d7f0e22d7d282bb61a1ac449d409750e167a046cd3e","Preserve source terms, provenance and acquisition evidence; recheck current coverage before acting."
"project_docs/sources/HEDA_HISTORICAL_PRECINCT_STAGING.md","source_acquisition_record","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","41bfa0ee5e56a7ccd37cc386489d187ba49d978e9c434aa54ca6cc1bb42ec421","41bfa0ee5e56a7ccd37cc386489d187ba49d978e9c434aa54ca6cc1bb42ec421","Preserve source terms, provenance and acquisition evidence; recheck current coverage before acting."
