state,year,chamber,district,actual_dem_margin,environment_baseline_margin,incumbency_balance,source_era,gap
TX,2008,house,91.0,-26.092540132200188,-25.475800128305654,-1.0,historical_1994_2016,-0.6167400038945345
TX,2008,house,92.0,-27.4464159467522,-21.326096033402923,-1.0,historical_1994_2016,-6.120319913349277
TX,2008,house,93.0,16.884550084889643,8.024155272352715,1.0,historical_1994_2016,8.860394812536928
TX,2008,house,96.0,4.831116938253106,-2.73456256602324,-1.0,historical_1994_2016,7.565679504276346
TX,2008,house,97.0,-12.825717099961198,-17.315992568243534,0.0,historical_1994_2016,4.490275468282336
TX,2008,house,98.0,-45.10615711252654,-38.89805344770703,-1.0,historical_1994_2016,-6.208103664819511
TX,2008,house,99.0,-33.31796106011039,-29.5023551095638,-1.0,historical_1994_2016,-3.8156059505465905
TX,2008,house,101.0,1.1107557829655688,1.2578088969015977,0.0,historical_1994_2016,-0.14705311393602893
TX,2008,house,102.0,6.029106029106029,1.4075725966956814,-1.0,historical_1994_2016,4.621533432410348
TX,2008,house,105.0,-0.0478649703992946,4.1836515769148255,-1.0,historical_1994_2016,-4.23151654731412
TX,2008,house,106.0,13.533794852824604,0.3655378991724628,1.0,historical_1994_2016,13.168256953652142
TX,2008,house,107.0,3.5884874464176364,-1.315993187799969,1.0,historical_1994_2016,4.904480634217606
TX,2008,house,108.0,-21.21278022436072,-4.284770284839843,-1.0,historical_1994_2016,-16.928009939520877
TX,2008,house,111.0,60.72775437370077,55.14569618242468,1.0,historical_1994_2016,5.58205819127609
TX,2008,house,112.0,-17.157057278379348,-13.259951589250694,0.0,historical_1994_2016,-3.8971056891286544
TX,2008,house,113.0,-17.01387531756889,-11.376950347887083,-1.0,historical_1994_2016,-5.636924969681806
TX,2008,house,117.0,14.05672009864365,8.5707698514861,1.0,historical_1994_2016,5.48595024715755
TX,2008,house,118.0,24.21112138965978,6.750861632643224,1.0,historical_1994_2016,17.46025975701656
TX,2008,house,122.0,-37.672667230478034,-29.29052641360405,-1.0,historical_1994_2016,-8.382140816873985
TX,2008,house,126.0,-21.45307545385429,-16.186268571632166,-1.0,historical_1994_2016,-5.266806882222124
TX,2008,house,127.0,-34.05713428807078,-36.98149559316185,-1.0,historical_1994_2016,2.9243613050910753
TX,2008,house,129.0,-17.032736429770566,-27.19888050786716,-1.0,historical_1994_2016,10.166144078096593
TX,2008,house,133.0,1.2443353947071931,4.606610119918105,-1.0,historical_1994_2016,-3.3622747252109115
TX,2008,house,134.0,13.55960140855623,-0.7059489283440616,1.0,historical_1994_2016,14.265550336900292
TX,2008,house,135.0,-18.755285698796488,-17.299107142857142,-1.0,historical_1994_2016,-1.4561785559393456
TX,2008,house,138.0,-18.012963669045156,-11.17725931885224,-1.0,historical_1994_2016,-6.835704350192916
TX,2008,house,141.0,59.959945291129344,57.566332060888826,1.0,historical_1994_2016,2.3936132302405184
TX,2008,house,143.0,43.76815101645692,21.00298787275177,1.0,historical_1994_2016,22.76516314370515
TX,2008,house,144.0,-2.3093860412719547,-18.757197937008662,0.0,historical_1994_2016,16.447811895736706
TX,2008,house,145.0,40.70524138626848,24.63134898962316,0.0,historical_1994_2016,16.073892396645324
TX,2008,house,148.0,32.48231313442018,20.12777662752521,1.0,historical_1994_2016,12.35453650689497
TX,2008,house,149.0,12.67990566661524,9.492036160137753,1.0,historical_1994_2016,3.1878695064774867
TX,2008,house,150.0,-31.479488099509627,-29.77193107885894,-1.0,historical_1994_2016,-1.707557020650686
TX,2008,senate,6.0,44.889833285341226,29.369697424731587,1.0,historical_1994_2016,15.520135860609638
TX,2008,senate,9.0,-11.03508709814474,-4.729566858121307,-1.0,historical_1994_2016,-6.305520240023433
TX,2008,senate,10.0,2.458684058232173,-5.075306839364171,-1.0,historical_1994_2016,7.533990897596345
TX,2008,senate,11.0,-15.669843580023688,-26.70052917544201,-1.0,historical_1994_2016,11.030685595418323
TX,2008,senate,16.0,-15.625752532049011,-4.612336289161765,-1.0,historical_1994_2016,-11.013416242887246
TX,2008,senate,21.0,40.11290897118986,10.957405838404068,1.0,historical_1994_2016,29.155503132785793
TX,2010,house,1.0,-11.588369578277064,-22.14322279733804,1.0,historical_1994_2016,10.554853219060977
TX,2010,house,3.0,-15.3932811461914,-24.11855926500278,1.0,historical_1994_2016,8.72527811881138
TX,2010,house,8.0,-48.78704453441296,-28.574250905498847,-1.0,historical_1994_2016,-20.212793628914117
TX,2010,house,9.0,-44.300337150320445,-31.940684223480183,-1.0,historical_1994_2016,-12.359652926840262
TX,2010,house,11.0,-51.6368422526534,-34.48678182180359,-1.0,historical_1994_2016,-17.150060430849813
TX,2010,house,12.0,-15.271017242801747,-22.23807525528046,1.0,historical_1994_2016,6.967058012478713
TX,2010,house,17.0,-34.17192765937248,-18.42136470365012,-1.0,historical_1994_2016,-15.750562955722359
TX,2010,house,23.0,6.322930800542741,0.2008032128514056,1.0,historical_1994_2016,6.1221275876913355
TX,2010,house,26.0,-31.902807056473986,-16.9920901506122,-1.0,historical_1994_2016,-14.910716905861786
TX,2010,house,28.0,-42.87936230193448,-22.39858333468718,-1.0,historical_1994_2016,-20.480778967247296
TX,2010,house,33.0,-5.0115521949170345,1.1479591836734695,1.0,historical_1994_2016,-6.159511378590504
TX,2010,house,34.0,-7.91160135161378,-3.247728170683524,1.0,historical_1994_2016,-4.663873180930256
TX,2010,house,35.0,-5.624483043837882,-8.92437269696438,1.0,historical_1994_2016,3.299889653126497
TX,2010,house,41.0,13.960481099656358,5.721045273685342,1.0,historical_1994_2016,8.239435825971015
TX,2010,house,45.0,-7.827880014006147,-9.43533256672517,1.0,historical_1994_2016,1.6074525527190238
TX,2010,house,47.0,-3.642924053707109,3.460794218881107,1.0,historical_1994_2016,-7.103718272588216
TX,2010,house,48.0,0.0319769765768646,1.8456907477820024,1.0,historical_1994_2016,-1.8137137712051379
TX,2010,house,50.0,13.598812288977754,12.9055377705576,1.0,historical_1994_2016,0.6932745184201536
TX,2010,house,51.0,58.372476056853536,61.23374299009664,1.0,historical_1994_2016,-2.861266933243101
TX,2010,house,52.0,-20.3701512318652,-11.287063577839389,1.0,historical_1994_2016,-9.083087654025812
TX,2010,house,56.0,-21.373610715303503,-26.714623802047942,-1.0,historical_1994_2016,5.341013086744439
TX,2010,house,57.0,-6.073560846170856,-3.3966990863542588,1.0,historical_1994_2016,-2.676861759816597
TX,2010,house,58.0,-57.6019459150093,-39.34640522875817,-1.0,historical_1994_2016,-18.25554068625113
TX,2010,house,69.0,-48.343994314143565,-42.61793826441468,0.0,historical_1994_2016,-5.726056049728882
TX,2010,house,74.0,9.634899048017576,-2.129317980513729,1.0,historical_1994_2016,11.764217028531306
TX,2010,house,78.0,-4.818206670311645,0.1281030363881868,1.0,historical_1994_2016,-4.946309706699832
TX,2010,house,84.0,-36.39036377199526,-23.499500590211568,0.0,historical_1994_2016,-12.890863181783693
TX,2010,house,85.0,-23.829499804472253,-36.514828169843256,1.0,historical_1994_2016,12.685328365371003
TX,2010,house,87.0,-60.732711695934114,-43.25576995838063,0.0,historical_1994_2016,-17.47694173755348
TX,2010,house,90.0,30.6338917417291,36.29491208697868,1.0,historical_1994_2016,-5.661020345249575
TX,2010,house,92.0,-42.9665716824463,-26.762855622672216,-1.0,historical_1994_2016,-16.203716059774084
TX,2010,house,93.0,-1.7452925693460215,2.416118157007545,1.0,historical_1994_2016,-4.161410726353567
TX,2010,house,96.0,-4.773880432384734,-3.405502931889941,1.0,historical_1994_2016,-1.3683775004947933
TX,2010,house,101.0,-3.624433682237151,2.1137952956134773,1.0,historical_1994_2016,-5.738228977850628
TX,2010,house,102.0,-9.275574193051977,-4.926184926184926,1.0,historical_1994_2016,-4.349389266867051
TX,2010,house,105.0,-7.052406924353806,-4.075997940942487,-1.0,historical_1994_2016,-2.9764089834113197
TX,2010,house,106.0,-0.9671913521714394,0.1621982635244728,1.0,historical_1994_2016,-1.1293896156959122
TX,2010,house,107.0,-4.992073506098548,-1.093614701260383,1.0,historical_1994_2016,-3.8984588048381656
TX,2010,house,108.0,-32.989786732064694,-10.428220747340667,-1.0,historical_1994_2016,-22.561565984724027
TX,2010,house,113.0,-14.302457857906168,-12.345333799370849,-1.0,historical_1994_2016,-1.9571240585353191
TX,2010,house,114.0,-30.222969329823336,-14.701720179879873,-1.0,historical_1994_2016,-15.521249149943463
TX,2010,house,117.0,-3.775582215949188,2.3753477423496685,1.0,historical_1994_2016,-6.150929958298857
TX,2010,house,119.0,22.776453328443058,24.064665127020785,1.0,historical_1994_2016,-1.288211798577727
TX,2010,house,122.0,-54.75859057288682,-34.273015521371306,0.0,historical_1994_2016,-20.48557505151551
TX,2010,house,126.0,-36.28309137489325,-19.951697303099422,-1.0,historical_1994_2016,-16.33139407179383
TX,2010,house,127.0,-50.50567513115637,-34.40905533144681,0.0,historical_1994_2016,-16.096619799709565
TX,2010,house,132.0,-35.23425162309177,-20.17608217168012,-1.0,historical_1994_2016,-15.05816945141165
TX,2010,house,133.0,-14.014251781472684,-0.0562872903298435,1.0,historical_1994_2016,-13.95796449114284
TX,2010,house,134.0,-1.3688999980472183,8.157029136417602,1.0,historical_1994_2016,-9.525929134464821
TX,2010,house,137.0,17.430316914852998,22.212651928414203,1.0,historical_1994_2016,-4.782335013561205
TX,2010,house,138.0,-27.604323026118283,-6.293080964268415,-1.0,historical_1994_2016,-21.311242061849867
TX,2010,house,141.0,52.64511102454227,56.59005628517824,1.0,historical_1994_2016,-3.9449452606359756
TX,2010,house,143.0,36.60920070065456,37.165455715993744,1.0,historical_1994_2016,-0.5562550153391825
TX,2010,house,144.0,-21.66745543461114,-12.898697652655384,-1.0,historical_1994_2016,-8.768757781955754
TX,2010,house,148.0,17.359557675262735,29.52620545073375,1.0,historical_1994_2016,-12.166647775471017
TX,2010,house,149.0,4.464852229086659,8.821548821548822,1.0,historical_1994_2016,-4.356696592462163
TX,2010,house,150.0,-45.303774614770965,-31.1933471933472,-1.0,historical_1994_2016,-14.110427421423765
TX,2010,senate,2.0,-32.76726599516772,-18.467141285517386,-1.0,historical_1994_2016,-14.300124709650333
TX,2010,senate,5.0,-42.536635656250766,-24.0187659908974,-1.0,historical_1994_2016,-18.517869665353366
TX,2010,senate,13.0,56.34434304426222,61.20218579234973,1.0,historical_1994_2016,-4.8578427480875135
TX,2010,senate,14.0,25.99796793245277,23.2579185520362,1.0,historical_1994_2016,2.7400493804165684
TX,2010,senate,15.0,18.55907116220061,23.54192097161765,1.0,historical_1994_2016,-4.98284980941704
TX,2010,senate,18.0,-40.8529060125728,-23.65614211044033,-1.0,historical_1994_2016,-17.19676390213247
TX,2010,senate,19.0,7.260977166793469,6.216100607408674,1.0,historical_1994_2016,1.0448765593847948
TX,2010,senate,29.0,20.48279073099101,24.106376894480984,0.0,historical_1994_2016,-3.623586163489975
TX,2012,house,8.0,-45.92479983784332,-49.59725183605781,-1.0,historical_1994_2016,3.672451998214491
TX,2012,house,12.0,-13.784986648204926,-26.745367836760224,0.0,historical_1994_2016,12.960381188555298
TX,2012,house,14.0,-24.830902965306176,-28.58459775269701,0.0,historical_1994_2016,3.7536947873908346
TX,2012,house,17.0,-24.488896015393248,-23.951285520974288,-1.0,historical_1994_2016,-0.5376104944189599
TX,2012,house,23.0,7.863853926608757,-10.44538987060215,1.0,historical_1994_2016,18.309243797210907
TX,2012,house,24.0,-46.56384046728119,-49.064661654135335,0.0,historical_1994_2016,2.5008211868541466
TX,2012,house,26.0,-25.94480662712612,-27.42223581095216,0.0,historical_1994_2016,1.4774291838260396
TX,2012,house,27.0,40.02614898300316,38.65535332599261,1.0,historical_1994_2016,1.3707956570105537
TX,2012,house,29.0,-31.039819442205385,-28.23623304070232,0.0,historical_1994_2016,-2.8035864015030647
TX,2012,house,30.0,-36.66821279480501,-38.839886119504655,-1.0,historical_1994_2016,2.171673324699647
TX,2012,house,31.0,32.5876389252481,24.775754281054635,1.0,historical_1994_2016,7.811884644193466
TX,2012,house,34.0,14.345972627327798,10.514761883428164,-1.0,historical_1994_2016,3.831210743899634
TX,2012,house,38.0,47.45985785733088,33.4846553278816,1.0,historical_1994_2016,13.975202529449284
TX,2012,house,39.0,55.27845429452833,49.351658944618926,1.0,historical_1994_2016,5.926795349909405
TX,2012,house,41.0,23.45337298666117,14.434143681295026,0.0,historical_1994_2016,9.019229305366142
TX,2012,house,43.0,-3.0940196561248743,-5.177524121838935,-1.0,historical_1994_2016,2.083504465714061
TX,2012,house,45.0,-11.713568590947624,-13.763596809282088,-1.0,historical_1994_2016,2.0500282183344645
TX,2012,house,47.0,-22.26445090294856,-19.23361044991381,-1.0,historical_1994_2016,-3.030840453034749
TX,2012,house,48.0,24.97514576671951,17.94352772368556,1.0,historical_1994_2016,7.031618043033951
TX,2012,house,54.0,-15.027036269208574,-7.2674172521798015,-1.0,historical_1994_2016,-7.759619017028773
TX,2012,house,59.0,-56.46873268255254,-56.7056856187291,0.0,historical_1994_2016,0.23695293617655722
TX,2012,house,62.0,-51.3500291643931,-49.81283077320253,-1.0,historical_1994_2016,-1.5371983911905716
TX,2012,house,64.0,-27.97085201793722,-23.52127659574468,-1.0,historical_1994_2016,-4.449575422192538
TX,2012,house,65.0,-21.024929145699577,-16.958542480014874,0.0,historical_1994_2016,-4.066386665684703
TX,2012,house,74.0,20.7693947144075,15.662711309298867,0.0,historical_1994_2016,5.106683405108633
TX,2012,house,78.0,7.652091254752852,10.411120273294852,-1.0,historical_1994_2016,-2.759029018542
TX,2012,house,85.0,-16.69554228409531,-23.25137216268924,0.0,historical_1994_2016,6.555829878593929
TX,2012,house,87.0,-54.58451021812917,-55.17055191680165,-1.0,historical_1994_2016,0.5860416986724815
TX,2012,house,93.0,-22.204287724526115,-22.290244093870182,0.0,historical_1994_2016,0.0859563693440677
TX,2012,house,95.0,54.71418576896168,53.599447176944025,0.0,historical_1994_2016,1.1147385920176518
TX,2012,house,97.0,-22.44052778580372,-20.96801282540652,0.0,historical_1994_2016,-1.4725149603971985
TX,2012,house,99.0,-37.30879988032462,-34.12719698188775,-1.0,historical_1994_2016,-3.1816028984368714
TX,2012,house,102.0,-14.266860234921474,-7.82923406455425,-1.0,historical_1994_2016,-6.437626170367223
TX,2012,house,105.0,-1.834474992962372,-5.388898868331237,-1.0,historical_1994_2016,3.5544238753688653
TX,2012,house,107.0,-1.670400503085328,-5.005987098767816,-1.0,historical_1994_2016,3.3355865956824884
TX,2012,house,114.0,-8.301983038959383,-11.899588914766245,0.0,historical_1994_2016,3.5976058758068614
TX,2012,house,115.0,-14.347501277867336,-12.481655551633818,0.0,historical_1994_2016,-1.865845726233518
TX,2012,house,117.0,7.64941962461849,5.19990537023894,-1.0,historical_1994_2016,2.44951425437955
TX,2012,house,118.0,19.699653254172176,12.073600868213996,1.0,historical_1994_2016,7.626052385958181
TX,2012,house,119.0,23.78395685047903,21.928203132600448,1.0,historical_1994_2016,1.8557537178785815
TX,2012,house,125.0,24.496311316277662,19.777111739625987,0.0,historical_1994_2016,4.719199576651675
TX,2012,house,127.0,-40.42729279058362,-40.39762922949959,-1.0,historical_1994_2016,-0.029663561084028345
TX,2012,house,134.0,-9.280811698000598,-14.934420808993718,-1.0,historical_1994_2016,5.65360911099312
TX,2012,house,135.0,-20.720788645316947,-19.226909496376138,-1.0,historical_1994_2016,-1.4938791489408096
TX,2012,house,136.0,-13.160009784393893,-14.37644809540012,0.0,historical_1994_2016,1.2164383110062271
TX,2012,house,137.0,31.511400922041783,30.596709503151345,0.0,historical_1994_2016,0.9146914188904383
TX,2012,house,139.0,54.15794255915932,52.41766628182298,1.0,historical_1994_2016,1.740276277336342
TX,2012,house,141.0,75.70895225990944,75.72960641896321,1.0,historical_1994_2016,-0.020654159053776766
TX,2012,house,143.0,45.88572762749742,35.65909315095519,1.0,historical_1994_2016,10.22663447654223
TX,2012,house,144.0,6.690669066906691,2.935518942878649,0.0,historical_1994_2016,3.7551501240280416
TX,2012,house,149.0,22.23736139823341,15.47115429315234,1.0,historical_1994_2016,6.766207105081071
TX,2012,house,150.0,-39.36078498988981,-38.71970167806091,-1.0,historical_1994_2016,-0.6410833118289005
TX,2012,senate,1.0,-42.747653327807086,-45.7514003098558,-1.0,historical_1994_2016,3.0037469820487175
TX,2012,senate,6.0,41.89520115598145,34.313323747010486,1.0,historical_1994_2016,7.581877408970961
TX,2012,senate,7.0,-36.79986356627999,-35.231373089106185,-1.0,historical_1994_2016,-1.5684904771738033
TX,2012,senate,8.0,-28.576581255771007,-25.515748864999647,0.0,historical_1994_2016,-3.0608323907713597
TX,2012,senate,10.0,2.240416459606824,-8.047657486930222,1.0,historical_1994_2016,10.288073946537045
TX,2012,senate,11.0,-32.03369627423606,-31.97488118024044,0.0,historical_1994_2016,-0.0588150939956158
TX,2012,senate,15.0,24.687413935554943,19.49526870928219,1.0,historical_1994_2016,5.192145226272753
TX,2012,senate,19.0,18.806625967259013,10.595529729011185,1.0,historical_1994_2016,8.211096238247828
TX,2012,senate,20.0,23.066248538554834,15.666055893779252,1.0,historical_1994_2016,7.400192644775583
TX,2012,senate,21.0,39.72655787786539,18.92116097580959,1.0,historical_1994_2016,20.805396902055797
TX,2012,senate,25.0,-31.159029497384,-30.799193564172327,0.0,historical_1994_2016,-0.3598359332116736
TX,2012,senate,29.0,37.20114759324195,32.31778150375682,1.0,historical_1994_2016,4.883366089485129
TX,2018,house,2.0,-60.080314273243125,-55.91043557239463,-1.0,recent_2018_2024,-4.169878700848493
TX,2018,house,3.0,-52.00325147332385,-48.15243570324771,-1.0,recent_2018_2024,-3.8508157700761387
TX,2018,house,4.0,-50.78143459915612,-45.71925367074065,0.0,recent_2018_2024,-5.062180928415472
TX,2018,house,5.0,-58.693563880883765,-51.23767828821236,-1.0,recent_2018_2024,-7.455885592671407
TX,2018,house,8.0,-56.446709202243824,-49.23378840547356,0.0,recent_2018_2024,-7.212920796770263
TX,2018,house,10.0,-43.813710807285375,-40.13788753843136,-1.0,recent_2018_2024,-3.6758232688540176
