canonical_candidate_id,cycle,chamber,district,party,candidate,total_fundraising,finance_observation_status,source_name,source_measure,aggregation_status,match_score,match_margin
AL-2010-house-86-D-MERRITT-CAROTHERS,2010,house,86,D,MERRITT CAROTHERS,151322.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-house-86-R-PAUL-LEE,2010,house,86,R,PAUL LEE,267653.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,75.0
AL-2010-house-90-D-CHARLES-NEWTON,2010,house,90,D,CHARLES NEWTON,23198.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-house-90-R-JERRY-HARTIN,2010,house,90,R,JERRY HARTIN,6296.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-house-91-D-TERRY-SPICER,2010,house,91,D,TERRY SPICER,331170.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-house-91-R-BARRY-MOORE,2010,house,91,R,BARRY MOORE,320544.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-house-92-D-DAVID-S-DARBY,2010,house,92,D,DAVID S. DARBY,37580.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-house-92-R-MIKE-JONES-JR,2010,house,92,R,"MIKE JONES, JR.",188734.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,78.26086956521739,49.68944099378882
AL-2010-house-93-D-RONNIE-HELMS,2010,house,93,D,RONNIE HELMS,,unknown_unmatched,none,unknown,unmatched,,
AL-2010-house-93-R-STEVE-CLOUSE,2010,house,93,R,STEVE CLOUSE,125061.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-house-98-D-NAPOLEON-BRACY-JR,2010,house,98,D,"NAPOLEON BRACY, JR.",100075.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,69.23076923076923
AL-2010-house-98-R-SHARON-L-POWE,2010,house,98,R,SHARON L. POWE,,unknown_unmatched,none,unknown,unmatched,,
AL-2010-senate-1-D-TAMMY-L-IRONS,2010,senate,1,D,TAMMY L. IRONS,283031.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,68.0
AL-2010-senate-1-R-JERRY-FREEMAN,2010,senate,1,R,JERRY FREEMAN,31873.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,78.78787878787878,52.12121212121211
AL-2010-senate-2-D-TOM-BUTLER,2010,senate,2,D,TOM BUTLER,540189.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,86.95652173913044,86.95652173913044
AL-2010-senate-2-R-BILL-HOLTZCLAW,2010,senate,2,R,BILL HOLTZCLAW,343161.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,58.06451612903225,58.06451612903225
AL-2010-senate-4-D-ZEB-LITTLE,2010,senate,4,D,ZEB LITTLE,1159190.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-4-R-PAUL-BUSSMAN,2010,senate,4,R,PAUL BUSSMAN,431599.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,63.63636363636363
AL-2010-senate-5-D-BRETT-WADSWORTH,2010,senate,5,D,BRETT WADSWORTH,78476.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-5-R-GREG-REED,2010,senate,5,R,GREG REED,502717.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,58.333333333333336
AL-2010-senate-6-D-ROGER-BEDFORD-JR,2010,senate,6,D,"ROGER BEDFORD, JR.",1086969.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-6-R-JIM-BONNER,2010,senate,6,R,JIM BONNER,48321.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,81.81818181818181,81.81818181818181
AL-2010-senate-7-D-JEFF-ENFINGER,2010,senate,7,D,JEFF ENFINGER,549367.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-7-R-PAUL-L-SANFORD,2010,senate,7,R,PAUL L. SANFORD,415353.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-8-D-LOWELL-BARRON,2010,senate,8,D,LOWELL BARRON,1463978.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,92.85714285714286,92.85714285714286
AL-2010-senate-8-R-SHADRACK-MCGILL,2010,senate,8,R,SHADRACK McGILL,221861.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-9-D-TIM-MITCHELL,2010,senate,9,D,TIM MITCHELL,104527.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,64.28571428571429
AL-2010-senate-9-R-CLAY-SCOFIELD,2010,senate,9,R,CLAY SCOFIELD,305203.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,68.0
AL-2010-senate-10-D-LARRY-MEANS,2010,senate,10,D,LARRY MEANS,588936.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-10-R-PHIL-WILLIAMS,2010,senate,10,R,PHIL WILLIAMS,230067.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-11-D-JERRY-L-FIELDING,2010,senate,11,D,JERRY L. FIELDING,621876.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-11-R-RAY-ROBBINS,2010,senate,11,R,RAY ROBBINS,405910.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,73.33333333333333
AL-2010-senate-12-D-WALLACE-WYATT-JR,2010,senate,12,D,"WALLACE WYATT, JR.",116645.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-12-R-DEL-MARSH,2010,senate,12,R,DEL MARSH,702124.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-13-D-GREG-VARNER,2010,senate,13,D,GREG VARNER,1138885.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,68.0
AL-2010-senate-13-R-GERALD-DIAL,2010,senate,13,R,GERALD DIAL,404209.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-17-D-T-E-TOMMY-HUDSON,2010,senate,17,D,T. E. 'Tommy' HUDSON,27300.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,90.32258064516128,90.32258064516128
AL-2010-senate-17-R-SCOTT-BEASON,2010,senate,17,R,SCOTT BEASON,268494.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,91.66666666666666
AL-2010-senate-21-D-PHIL-POOLE,2010,senate,21,D,PHIL POOLE,275984.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-21-R-GERALD-ALLEN,2010,senate,21,R,GERALD ALLEN,434019.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-22-D-MARC-KEAHEY,2010,senate,22,D,MARC KEAHEY,636439.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-22-R-DANNY-B-JOYNER,2010,senate,22,R,DANNY B. JOYNER,52811.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,76.92307692307693
AL-2010-senate-25-D-DOUG-SMITTY-SMITH,2010,senate,25,D,DOUG 'Smitty' SMITH,,unknown_unmatched,none,unknown,unmatched,,
AL-2010-senate-25-R-DICK-L-BREWBAKER,2010,senate,25,R,DICK L. BREWBAKER,185013.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-27-D-T-D-TED-LITTLE,2010,senate,27,D,T. D. (Ted) LITTLE,429507.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,88.88888888888889,88.88888888888889
AL-2010-senate-27-R-TOM-WHATLEY,2010,senate,27,R,TOM WHATLEY,746919.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,93.33333333333331,93.33333333333331
AL-2010-senate-28-D-BILLY-BEASLEY,2010,senate,28,D,BILLY BEASLEY,858539.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,72.22222222222221,30.84291187739462
AL-2010-senate-28-R-KIM-WEST,2010,senate,28,R,KIM WEST,12681.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-30-D-WALKING-WENDELL-MITCHELL,2010,senate,30,D,'Walking' WENDELL MITCHELL,375420.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-30-R-BRYAN-TAYLOR,2010,senate,30,R,BRYAN TAYLOR,492395.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,61.90476190476191
AL-2010-senate-33-D-VIVIAN-DAVIS-FIGURES,2010,senate,33,D,VIVIAN DAVIS FIGURES,242533.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,82.35294117647058,64.1711229946524
AL-2010-senate-33-R-BRAD-MOSER,2010,senate,33,R,BRAD MOSER,,unknown_unmatched,none,unknown,unmatched,,
AL-2010-senate-35-D-SCOTT-A-BUZBEE,2010,senate,35,D,SCOTT A BUZBEE,79722.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2010-senate-35-R-BEN-BROOKS,2010,senate,35,R,BEN BROOKS,280704.0,observed_positive,DIME/FollowTheMoney recipient totals,total_receipts,accepted_candidate_match,100.0,100.0
AL-2014-house-1-D-GREG-BURDINE,2014,house,1,D,Greg Burdine,105027.84,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-1-R-PHILLIP-PETTUS,2014,house,1,R,Phillip Pettus,36261.99,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-2-D-ANDREW-ANDY-BETTERTON,2014,house,2,D,"Andrew ""Andy"" Betterton",28237.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-2-R-LYNN-GREER,2014,house,2,R,Lynn Greer,173874.9,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-3-D-MARCEL-BLACK,2014,house,3,D,Marcel Black,110679.33,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-3-R-FRED-JOLY,2014,house,3,R,Fred Joly,22353.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-5-D-HENRY-A-WHITE,2014,house,5,D,Henry A. White,7500.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-5-R-DAN-WILLIAMS,2014,house,5,R,Dan Williams,183314.9,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-7-D-JOHN-JODY-LETSON,2014,house,7,D,John (Jody) Letson,22201.2,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-7-R-KEN-JOHNSON,2014,house,7,R,Ken Johnson,266651.8,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-8-D-REX-CHEATHAM,2014,house,8,D,Rex Cheatham,107731.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-8-R-TERRI-COLLINS,2014,house,8,R,Terri Collins,243709.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-10-D-MEANS,2014,house,10,D,Means,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-house-10-R-MIKE-BALL,2014,house,10,R,Mike Ball,56099.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-16-D-DANIEL-H-BOMAN,2014,house,16,D,Daniel H. Boman,106750.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-16-R-KYLE-SOUTH,2014,house,16,R,Kyle South,254234.12,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-17-D-DON-BARNWELL,2014,house,17,D,Don Barnwell,26264.7,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-17-R-MIKE-MILLICAN,2014,house,17,R,Mike Millican,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-house-18-D-JOHNNY-MACK-MORROW,2014,house,18,D,Johnny MacK Morrow,261979.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-18-R-GERRY-WALLACE,2014,house,18,R,Gerry Wallace,14002.15,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-21-D-C-TERRY-JONES,2014,house,21,D,C. Terry Jones,83330.51000000001,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-21-R-JIM-PATTERSON,2014,house,21,R,Jim Patterson,224554.05,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-22-D-DENNIS-W-STEPHENS,2014,house,22,D,Dennis W. Stephens,8091.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-22-R-RITCHIE-WHORTON,2014,house,22,R,Ritchie Whorton,134292.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-23-D-JOHN-ROBINSON,2014,house,23,D,John Robinson,59138.6,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-23-R-JAMES-T-TOMMY-HANES-JR,2014,house,23,R,"James T. ""Tommy"" Hanes Jr.",102242.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-24-D-BEDDINGFIELD,2014,house,24,D,Beddingfield,75606.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-24-R-LEDBETTER,2014,house,24,R,Ledbetter,258672.29,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-27-D-JEFF-MCLAUGHLIN,2014,house,27,D,Jeff McLaughlin,40150.4,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-27-R-WILL-AINSWORTH,2014,house,27,R,Will Ainsworth,364628.2,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-28-D-CRAIG-FORD,2014,house,28,D,Craig Ford,436578.97,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-28-R-DOUG-SHERROD,2014,house,28,R,Doug Sherrod,64816.77,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-29-D-MICHAEL-J-GLADDEN,2014,house,29,D,Michael J. Gladden,48972.08,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-29-R-BECKY-NORDGREN,2014,house,29,R,Becky Nordgren,179358.65,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-33-D-ANTHONY-ZACHERO,2014,house,33,D,Anthony Zachero,476.02,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-33-R-RON-JOHNSON,2014,house,33,R,Ron Johnson,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-house-37-D-JOSH-BURNS,2014,house,37,D,Josh Burns,49550.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-37-R-BOB-FINCHER,2014,house,37,R,Bob Fincher,125550.07,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-39-D-RICHARD-LINDSEY,2014,house,39,D,Richard Lindsey,209740.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-39-R-HEATH-JONES,2014,house,39,R,Heath Jones,2480.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-40-D-COPELAND,2014,house,40,D,Copeland,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-house-40-R-BROWN,2014,house,40,R,Brown,63225.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-47-D-SALVATORE-BAMBINELLI,2014,house,47,D,Salvatore Bambinelli,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-house-47-R-JACK-WILLIAMS,2014,house,47,R,Jack Williams,546615.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-52-D-JOHN-W-ROGERS-JR,2014,house,52,D,John W. Rogers  Jr.,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-house-52-R-PHILLIP-BAHAKEL,2014,house,52,R,Phillip Bahakel,12200.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-53-D-ANTHONY-DANIELS,2014,house,53,D,Anthony Daniels,76489.41,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-53-R-CHRISTOPHER-HORN,2014,house,53,R,Christopher Horn,1950.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-56-D-LOUISE-ALEXANDER,2014,house,56,D,Louise Alexander,49250.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-56-R-DARIUS-FOSTER,2014,house,56,R,Darius Foster,149897.34,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-69-D-KELVIN-J-LAWRENCE,2014,house,69,D,Kelvin J. Lawrence,38100.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-69-R-LORETTA-G-GRANT,2014,house,69,R,Loretta G. Grant,5415.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-74-D-ZACK-BUCKNER,2014,house,74,D,Zack Buckner,1825.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-74-R-DIMITRI-POLIZOS,2014,house,74,R,Dimitri Polizos,154530.12,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-77-D-JOHN-KNIGHT,2014,house,77,D,John Knight,94122.04,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-77-R-DAVID-GRIMES,2014,house,77,R,David Grimes,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-house-78-D-ALVIN-HOLMES,2014,house,78,D,Alvin Holmes,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-house-78-R-TIJUANNA-ADETUNJI,2014,house,78,R,Tijuanna Adetunji,,unknown_unmatched,none,unknown,unmatched,,
AL-2014-house-79-D-SHIRLEY-SCOTT-HARRIS,2014,house,79,D,Shirley Scott-Harris,13338.05,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-79-R-MIKE-HUBBARD,2014,house,79,R,Mike Hubbard,1602130.24,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-80-D-TILLMAN-PUGH,2014,house,80,D,Tillman Pugh,11907.6,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-80-R-LESLEY-VANCE,2014,house,80,R,Lesley Vance,231700.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-81-D-DYLAN-V-OLIVER,2014,house,81,D,Dylan V. Oliver,4644.05,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-81-R-MARK-M-TUGGLE,2014,house,81,R,Mark M. Tuggle,167642.94,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,2014,house,83,D,"George ""Tootie"" Bandy",50070.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-83-R-GARY-HEAD,2014,house,83,R,Gary Head,20126.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-84-D-BERRY-FORTE,2014,house,84,D,Berry Forte,46600.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-84-R-JERRY-A-MCGILVRAY,2014,house,84,R,Jerry A. McGilvray,7239.43,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-85-D-DEXTER-GRIMSLEY,2014,house,85,D,Dexter Grimsley,84000.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-85-R-BOBBY-LEWIS,2014,house,85,R,Bobby Lewis,24258.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-89-D-JOEL-LEE-WILLIAMS,2014,house,89,D,Joel Lee Williams,51571.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-89-R-ALAN-C-BOOTHE,2014,house,89,R,Alan C. Boothe,275882.77,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-90-D-WALTON-HICKMAN,2014,house,90,D,Walton Hickman,31050.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-90-R-CHRIS-SELLS,2014,house,90,R,Chris Sells,302527.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-93-D-JENNIFER-MARSDEN,2014,house,93,D,Jennifer Marsden,38023.42,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-93-R-STEVE-CLOUSE,2014,house,93,R,Steve Clouse,257055.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-98-D-NAPOLEON-BRACY-JR,2014,house,98,D,"Napoleon Bracy, Jr.",145200.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-98-R-WAYNE-E-BIGGS,2014,house,98,R,Wayne E. Biggs,28627.43,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-103-D-BARBARA-A-DRUMMOND,2014,house,103,D,Barbara A. Drummond,83571.33,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-house-103-R-RALPH-CARMICHAEL,2014,house,103,R,Ralph Carmichael,0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-senate-1-D-MIKE-CURTIS,2014,senate,1,D,Mike Curtis,53600.0,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-1-R-TIM-MELSON,2014,senate,1,R,Tim Melson,587796.67,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,2014,senate,4,D,"Angelo ""Doc"" Mancuso",129986.86,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-4-R-PAUL-BUSSMAN,2014,senate,4,R,Paul Bussman,490948.32,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
AL-2014-senate-6-D-ROGER-BEDFORD-JR,2014,senate,6,D,"Roger Bedford, Jr.",0.0,observed_zero,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,committee_found_no_cycle_activity,,
AL-2014-senate-6-R-LARRY-STUTTS,2014,senate,6,R,Larry Stutts,464529.52,observed_positive,Alabama FCPA principal campaign committee summaries,cash_contributions_plus_other_receipts,single_active_pcc_record,,
