cycle,chamber,district,statewide_index_margin,statewide_index_offices,core_index_margin,core_index_offices,core_index_complete,baseline_quality,map_vintage
2022,house,11,-87.32690159777339,3,-87.5454363772098,2,True,complete_core_expanded,2021_enacted
2022,house,12,-83.46845283196369,3,-83.62030241973443,2,True,complete_core_expanded,2021_enacted
2022,house,13,-75.69548969157154,3,-75.94813912112949,2,True,complete_core_expanded,2021_enacted
2022,house,14,-85.26810745612775,3,-85.44075559791958,2,True,complete_core_expanded,2021_enacted
2022,house,15,-27.26484704162878,3,-27.79709396644822,2,True,complete_core_expanded,2021_enacted
2022,house,16,-80.51814564631078,3,-80.59131039318308,2,True,complete_core_expanded,2021_enacted
2022,house,17,-84.51831652680279,3,-84.64777620885656,2,True,complete_core_expanded,2021_enacted
2022,house,18,-76.5572071703994,3,-77.07498961867867,2,True,complete_core_expanded,2021_enacted
2022,house,19,26.337957727823436,3,25.340938692107045,2,True,complete_core_expanded,2021_enacted
2022,house,20,-42.16196749519556,3,-43.65850049395446,2,True,complete_core_expanded,2021_enacted
2022,house,21,-32.69097935565106,3,-33.91024567109351,2,True,complete_core_expanded,2021_enacted
2022,house,22,-59.3825225316848,3,-60.234223653324676,2,True,complete_core_expanded,2021_enacted
2022,house,23,-76.8220541497513,3,-77.07849026637993,2,True,complete_core_expanded,2021_enacted
2022,house,24,-79.172517665055,3,-79.62828414721793,2,True,complete_core_expanded,2021_enacted
2022,house,25,-19.389776051809367,3,-20.7731566739942,2,True,complete_core_expanded,2021_enacted
2022,house,26,-81.08993154927678,3,-81.37670478457474,2,True,complete_core_expanded,2021_enacted
2022,house,27,-79.7198822960616,3,-80.06977455137708,2,True,complete_core_expanded,2021_enacted
2022,house,28,-32.236826737533015,3,-32.78497531317578,2,True,complete_core_expanded,2021_enacted
2022,house,29,-77.9039349831519,3,-77.94506736056644,2,True,complete_core_expanded,2021_enacted
2022,house,30,-81.58356167249299,3,-81.63211729430299,2,True,complete_core_expanded,2021_enacted
2022,house,31,-68.13672610082854,3,-68.25834494740167,2,True,complete_core_expanded,2021_enacted
2022,house,32,2.479625249010408,3,2.012814911652081,2,True,complete_core_expanded,2021_enacted
2022,house,33,-42.032976202368076,3,-42.117701216490026,2,True,complete_core_expanded,2021_enacted
2022,house,34,-86.84966544468456,3,-87.07642154342423,2,True,complete_core_expanded,2021_enacted
2022,house,35,-63.66636998003261,3,-63.990072249914526,2,True,complete_core_expanded,2021_enacted
2022,house,36,-57.75905653509593,3,-58.056175933172845,2,True,complete_core_expanded,2021_enacted
2022,house,37,-53.719433214246486,3,-54.237136225415526,2,True,complete_core_expanded,2021_enacted
2022,house,38,-49.607107085274315,3,-50.08462352611845,2,True,complete_core_expanded,2021_enacted
2022,house,39,-82.24297483979878,3,-82.61821910307809,2,True,complete_core_expanded,2021_enacted
2022,house,40,-68.68015139658553,3,-69.12326032916266,2,True,complete_core_expanded,2021_enacted
2022,house,41,-54.34336622820095,3,-54.395435307618605,2,True,complete_core_expanded,2021_enacted
2022,house,42,-77.02549114991602,3,-77.16044292530663,2,True,complete_core_expanded,2021_enacted
2022,house,43,-56.46996841129086,3,-56.96050723398135,2,True,complete_core_expanded,2021_enacted
2022,house,44,-40.97978089693606,3,-41.3280207891074,2,True,complete_core_expanded,2021_enacted
2022,house,45,-53.6318455484004,3,-54.02327578949256,2,True,complete_core_expanded,2021_enacted
2022,house,46,-37.2419609102839,3,-38.536651648635555,2,True,complete_core_expanded,2021_enacted
2022,house,47,-28.986583896813816,3,-29.999132134792895,2,True,complete_core_expanded,2021_enacted
2022,house,48,-51.76743766472481,3,-52.71114566589427,2,True,complete_core_expanded,2021_enacted
2022,house,49,-56.813254138694475,3,-57.058629821212946,2,True,complete_core_expanded,2021_enacted
2022,house,50,-69.50368976513424,3,-69.67400353418986,2,True,complete_core_expanded,2021_enacted
2022,house,51,-68.52949944229611,3,-68.73143580248968,2,True,complete_core_expanded,2021_enacted
2022,house,52,69.49574416057153,3,68.7292580468887,2,True,complete_core_expanded,2021_enacted
2022,house,53,35.46995821977878,3,34.19524460878573,2,True,complete_core_expanded,2021_enacted
2022,house,54,61.32634503465993,3,60.11938728031588,2,True,complete_core_expanded,2021_enacted
2022,house,55,75.60976133766235,3,74.62641201687535,2,True,complete_core_expanded,2021_enacted
2022,house,56,45.44375933387428,3,44.801714050553436,2,True,complete_core_expanded,2021_enacted
2022,house,57,29.728532184592243,3,29.457048991812258,2,True,complete_core_expanded,2021_enacted
2022,house,58,51.997446119295155,3,51.146639703308566,2,True,complete_core_expanded,2021_enacted
2022,house,59,65.35885931656438,3,64.81026276264072,2,True,complete_core_expanded,2021_enacted
2022,house,60,50.05726279044699,3,49.6441909252775,2,True,complete_core_expanded,2021_enacted
2022,house,61,-53.936909850070585,3,-54.17999598702677,2,True,complete_core_expanded,2021_enacted
2022,house,62,-47.3610567911517,3,-47.45922715299551,2,True,complete_core_expanded,2021_enacted
2022,house,63,-29.101278820572343,3,-29.969234792333417,2,True,complete_core_expanded,2021_enacted
2022,house,64,-72.45013169464617,3,-72.77405658596972,2,True,complete_core_expanded,2021_enacted
2022,house,65,-44.26276175130041,3,-44.84017858026073,2,True,complete_core_expanded,2021_enacted
2022,house,66,-63.64476972625831,3,-64.00652691857104,2,True,complete_core_expanded,2021_enacted
2022,house,67,29.642990139505297,3,28.599600279785044,2,True,complete_core_expanded,2021_enacted
2022,house,68,-0.2938626492400294,3,-0.8231369738229318,2,True,complete_core_expanded,2021_enacted
2022,house,69,5.939972492107953,3,5.315075185185602,2,True,complete_core_expanded,2021_enacted
2022,house,70,34.39643553605692,3,33.949207018829455,2,True,complete_core_expanded,2021_enacted
2022,house,71,11.783048514017805,3,11.28904965924624,2,True,complete_core_expanded,2021_enacted
2022,house,72,11.660552150852148,3,11.339875677930147,2,True,complete_core_expanded,2021_enacted
2022,house,73,-41.003517467063,3,-41.47999548113096,2,True,complete_core_expanded,2021_enacted
2022,house,74,14.82024397409235,3,13.652889511673738,2,True,complete_core_expanded,2021_enacted
2022,house,75,-40.43634429786672,3,-41.35511129147952,2,True,complete_core_expanded,2021_enacted
2022,house,76,44.26131141231855,3,42.93480348902231,2,True,complete_core_expanded,2021_enacted
2022,house,77,34.37290737367379,3,32.61526234552002,2,True,complete_core_expanded,2021_enacted
2022,house,78,26.389511955295006,3,25.343799782932134,2,True,complete_core_expanded,2021_enacted
2022,house,79,-26.10152805915094,3,-27.21746940062893,2,True,complete_core_expanded,2021_enacted
2022,house,80,-46.91059738110474,3,-47.53576132402155,2,True,complete_core_expanded,2021_enacted
2022,house,81,-55.475839751790886,3,-55.88469257679901,2,True,complete_core_expanded,2021_enacted
2022,house,82,18.03902016383101,3,16.843294904205898,2,True,complete_core_expanded,2021_enacted
2022,house,83,-3.3462356633558574,3,-3.860114781767533,2,True,complete_core_expanded,2021_enacted
2022,house,84,0.9393228448288564,3,0.40219441176698556,2,True,complete_core_expanded,2021_enacted
2022,house,85,-31.60395500615311,3,-31.956824450130995,2,True,complete_core_expanded,2021_enacted
2022,house,86,-66.21769573400115,3,-66.42806206021218,2,True,complete_core_expanded,2021_enacted
2022,house,87,-78.71696775609838,3,-78.83170049200402,2,True,complete_core_expanded,2021_enacted
2022,house,88,-53.12686156207567,3,-53.51859905610597,2,True,complete_core_expanded,2021_enacted
2022,house,89,-42.370171877769906,3,-42.1780596976373,2,True,complete_core_expanded,2021_enacted
2022,house,90,-47.17963899435435,3,-47.589860356712265,2,True,complete_core_expanded,2021_enacted
2022,house,91,-61.433171282922025,3,-61.67286960796288,2,True,complete_core_expanded,2021_enacted
2022,house,92,-76.13417792614733,3,-76.34961432849477,2,True,complete_core_expanded,2021_enacted
2022,house,93,-59.47450015354445,3,-59.637684904378524,2,True,complete_core_expanded,2021_enacted
2022,house,94,-63.34617791334466,3,-63.90555268728136,2,True,complete_core_expanded,2021_enacted
2022,house,95,-73.2788039775719,3,-73.71773397530083,2,True,complete_core_expanded,2021_enacted
2022,house,96,-56.065911291029046,3,-56.5365397137569,2,True,complete_core_expanded,2021_enacted
2022,house,97,24.11455803750019,3,22.54500002658043,2,True,complete_core_expanded,2021_enacted
2022,house,98,5.630083109199927,3,4.721994153134103,2,True,complete_core_expanded,2021_enacted
2022,house,99,27.229196570862637,3,26.000521355170854,2,True,complete_core_expanded,2021_enacted
2022,house,100,-50.9981660434702,3,-51.76201204945266,2,True,complete_core_expanded,2021_enacted
2022,house,101,-43.3100648432893,3,-44.29715401361824,2,True,complete_core_expanded,2021_enacted
2022,house,102,-68.73707690093511,3,-69.0517612706789,2,True,complete_core_expanded,2021_enacted
2022,house,103,18.424574106920694,3,16.952249501508952,2,True,complete_core_expanded,2021_enacted
2022,house,104,-34.60225858407999,3,-35.55416358641864,2,True,complete_core_expanded,2021_enacted
2022,house,105,-66.2354249338192,3,-66.56418025675211,2,True,complete_core_expanded,2021_enacted
2022,senate,1,-63.32778479202301,3,-63.878892290453834,2,True,complete_core_expanded,2021_enacted
2022,senate,2,-12.54153208558985,3,-13.79697884865218,2,True,complete_core_expanded,2021_enacted
2022,senate,3,-50.76736323192961,3,-51.31195857143439,2,True,complete_core_expanded,2021_enacted
2022,senate,4,-86.05803060745995,3,-86.21885978580963,2,True,complete_core_expanded,2021_enacted
2022,senate,5,-78.5622005020517,3,-78.74590234993791,2,True,complete_core_expanded,2021_enacted
2022,senate,6,-59.29462557607755,3,-59.99621722669751,2,True,complete_core_expanded,2021_enacted
2022,senate,7,-26.15443657722931,3,-27.435538081567096,2,True,complete_core_expanded,2021_enacted
2022,senate,8,-63.1111230502255,3,-63.636967982930386,2,True,complete_core_expanded,2021_enacted
2022,senate,9,-68.79908680942877,3,-69.34105163695341,2,True,complete_core_expanded,2021_enacted
2022,senate,10,-68.43925995578975,3,-68.7340288136633,2,True,complete_core_expanded,2021_enacted
2022,senate,11,-56.55498877938228,3,-56.72954493670796,2,True,complete_core_expanded,2021_enacted
2022,senate,12,-49.22704093213554,3,-49.53713026811943,2,True,complete_core_expanded,2021_enacted
2022,senate,13,-55.39292853728315,3,-55.84043564981329,2,True,complete_core_expanded,2021_enacted
2022,senate,14,-53.41256180997544,3,-53.680221586311305,2,True,complete_core_expanded,2021_enacted
2022,senate,15,-53.14857222781679,3,-53.81233902058098,2,True,complete_core_expanded,2021_enacted
2022,senate,16,-40.05791959837149,3,-40.9573745200592,2,True,complete_core_expanded,2021_enacted
2022,senate,17,-72.15253620397895,3,-72.36201144024903,2,True,complete_core_expanded,2021_enacted
2022,senate,18,57.97821445280821,3,56.8347944043538,2,True,complete_core_expanded,2021_enacted
2022,senate,19,28.220123667846792,3,27.921993793086166,2,True,complete_core_expanded,2021_enacted
2022,senate,20,52.61170387328223,3,52.00651590563659,2,True,complete_core_expanded,2021_enacted
2022,senate,21,-37.5691846772871,3,-37.91891828005268,2,True,complete_core_expanded,2021_enacted
2022,senate,22,-65.14901632807057,3,-65.51456349320148,2,True,complete_core_expanded,2021_enacted
2022,senate,23,2.8420504082435314,3,2.158698507988192,2,True,complete_core_expanded,2021_enacted
2022,senate,24,14.431322946594399,3,13.860434308596137,2,True,complete_core_expanded,2021_enacted
2022,senate,25,-41.00209215512776,3,-41.663411295826265,2,True,complete_core_expanded,2021_enacted
2022,senate,26,44.372856193148046,3,43.037541556179264,2,True,complete_core_expanded,2021_enacted
2022,senate,27,-38.89518701705972,3,-39.58922920661779,2,True,complete_core_expanded,2021_enacted
2022,senate,28,-1.3203574095237716,3,-1.9802955874168104,2,True,complete_core_expanded,2021_enacted
2022,senate,29,-67.05153178275869,3,-67.2207379089735,2,True,complete_core_expanded,2021_enacted
2022,senate,30,-53.319585674204625,3,-53.577354654772975,2,True,complete_core_expanded,2021_enacted
2022,senate,31,-63.46943757650212,3,-63.54739203239767,2,True,complete_core_expanded,2021_enacted
2022,senate,32,-64.59859650085231,3,-65.101771160852,2,True,complete_core_expanded,2021_enacted
2022,senate,33,31.483854502653163,3,30.056139233067917,2,True,complete_core_expanded,2021_enacted
2022,senate,34,-45.123925959635706,3,-45.8188190673895,2,True,complete_core_expanded,2021_enacted
2022,senate,35,-50.20912965656752,3,-50.90739339715387,2,True,complete_core_expanded,2021_enacted
