county_key,precinct_key,district,district_activity,precinct_activity,allocation_weight,chamber,cycle
CHEROKEE,SAND ROCK TOWN HALL,39.0,543.0,543.0,1.0,house,2014
CHEROKEE,SHADY GROVE CHURCH,39.0,132.0,132.0,1.0,house,2014
CHEROKEE,SPRING CREEK VFD,39.0,268.0,268.0,1.0,house,2014
CHEROKEE,SPRING GARDEN FIRE STATION,39.0,325.0,325.0,1.0,house,2014
CHEROKEE,THE ROC,39.0,1826.0,1826.0,1.0,house,2014
CHEROKEE,THE VALLEY CHURCH,39.0,108.0,108.0,1.0,house,2014
CHEROKEE,TUCKERS CHAPEL FIRE DEPARTMENT,39.0,128.0,128.0,1.0,house,2014
CHEROKEE,UNITY MISSIONARY BAPTIST,39.0,173.0,173.0,1.0,house,2014
CHILTON,ABSENTEE,42.0,181.0,247.0,0.7327935222672065,house,2014
CHILTON,ABSENTEE,49.0,18.0,247.0,0.0728744939271255,house,2014
CHILTON,ABSENTEE,81.0,48.0,247.0,0.19433198380566802,house,2014
CHILTON,AMERICAN LEGION,42.0,428.0,428.0,1.0,house,2014
CHILTON,CANE CREEK GAP OF MT FIRE,81.0,412.0,412.0,1.0,house,2014
CHILTON,CLANTON RECREATION,42.0,1078.0,1078.0,1.0,house,2014
CHILTON,COLLINS CHAPEL FIRE STAT,42.0,210.0,210.0,1.0,house,2014
CHILTON,COURTHOUSE CLANTON,42.0,553.0,553.0,1.0,house,2014
CHILTON,ENTERPRISE FIRE STATION,42.0,511.0,511.0,1.0,house,2014
CHILTON,FAIRVIEW FIRE STATION,42.0,416.0,416.0,1.0,house,2014
CHILTON,ISABELLA FIRE STATION,42.0,267.0,267.0,1.0,house,2014
CHILTON,JEMISON CITY HALL,42.0,276.0,760.0,0.3631578947368421,house,2014
CHILTON,JEMISON CITY HALL,49.0,484.0,760.0,0.6368421052631579,house,2014
CHILTON,LIBRARY,42.0,648.0,648.0,1.0,house,2014
CHILTON,MAPLESVILLE PUBLIC LIBRARY,42.0,285.0,285.0,1.0,house,2014
CHILTON,MARS HILL W CHILTON FIRE,49.0,352.0,352.0,1.0,house,2014
CHILTON,PROVIDENCE BAPTIST CH,49.0,584.0,584.0,1.0,house,2014
CHILTON,PROVIDENCE E CHILTON FIRE,81.0,353.0,353.0,1.0,house,2014
CHILTON,PROVISIONAL,42.0,11.0,11.0,1.0,house,2014
CHILTON,PROVISIONAL,49.0,0.0,11.0,0.0,house,2014
CHILTON,PROVISIONAL,81.0,0.0,11.0,0.0,house,2014
CHILTON,SOUTH CHILTON FIRE,42.0,409.0,409.0,1.0,house,2014
CHILTON,THORSBY TOWN HALL,42.0,660.0,660.0,1.0,house,2014
CHILTON,UNION GROVE NEW FIRE STAT,42.0,603.0,603.0,1.0,house,2014
CHILTON,VERBENA FIRE STATION,81.0,685.0,685.0,1.0,house,2014
CHOCTAW,ABSENTEE,65.0,85.0,148.0,0.5743243243243243,house,2014
CHOCTAW,ABSENTEE,71.0,63.0,148.0,0.42567567567567566,house,2014
CHOCTAW,ARARAT,65.0,102.0,102.0,1.0,house,2014
CHOCTAW,BARRYTOWN,65.0,125.0,125.0,1.0,house,2014
CHOCTAW,BLADON SPRINGS,65.0,50.0,50.0,1.0,house,2014
CHOCTAW,BOGUELOOSA,65.0,166.0,166.0,1.0,house,2014
CHOCTAW,BRANCH,65.0,168.0,168.0,1.0,house,2014
CHOCTAW,BUTLER,65.0,758.0,841.0,0.901307966706302,house,2014
CHOCTAW,BUTLER,71.0,83.0,841.0,0.09869203329369798,house,2014
CHOCTAW,CHAPPELL HILL,65.0,153.0,153.0,1.0,house,2014
CHOCTAW,CROMWELL,71.0,76.0,76.0,1.0,house,2014
CHOCTAW,CROSSROADS,71.0,78.0,78.0,1.0,house,2014
CHOCTAW,CULLOMBURG,65.0,119.0,119.0,1.0,house,2014
CHOCTAW,GILBERTOWN,65.0,231.0,231.0,1.0,house,2014
CHOCTAW,HALSELL,71.0,48.0,48.0,1.0,house,2014
CHOCTAW,HURRICANE,65.0,29.0,29.0,1.0,house,2014
CHOCTAW,INTERSECTION,71.0,42.0,42.0,1.0,house,2014
CHOCTAW,ISNEY,65.0,44.0,44.0,1.0,house,2014
CHOCTAW,LAVACA,65.0,152.0,152.0,1.0,house,2014
CHOCTAW,LISMAN,65.0,0.0,172.0,0.0,house,2014
CHOCTAW,LISMAN,71.0,172.0,172.0,1.0,house,2014
CHOCTAW,LUSK,65.0,110.0,110.0,1.0,house,2014
CHOCTAW,MELVIN,65.0,91.0,91.0,1.0,house,2014
CHOCTAW,MT_ STERLING,65.0,129.0,129.0,1.0,house,2014
CHOCTAW,PELHAM,71.0,93.0,93.0,1.0,house,2014
CHOCTAW,PENNINGTON,71.0,263.0,263.0,1.0,house,2014
CHOCTAW,PLEASANT VALLEY,65.0,104.0,104.0,1.0,house,2014
CHOCTAW,PROVISIONAL,65.0,1.0,3.0,0.3333333333333333,house,2014
CHOCTAW,PROVISIONAL,71.0,2.0,3.0,0.6666666666666666,house,2014
CHOCTAW,PUSHMATAHA,65.0,0.0,95.0,0.0,house,2014
CHOCTAW,PUSHMATAHA,71.0,95.0,95.0,1.0,house,2014
CHOCTAW,RIDERWOOD,65.0,52.0,101.0,0.5148514851485149,house,2014
CHOCTAW,RIDERWOOD,71.0,49.0,101.0,0.48514851485148514,house,2014
CHOCTAW,ROCK SPRINGS,65.0,39.0,39.0,1.0,house,2014
CHOCTAW,SILAS,65.0,180.0,180.0,1.0,house,2014
CHOCTAW,SOUWILPA,65.0,48.0,48.0,1.0,house,2014
CHOCTAW,TOOMEY,65.0,103.0,103.0,1.0,house,2014
CHOCTAW,TOXEY,65.0,220.0,220.0,1.0,house,2014
CHOCTAW,WOMACK HILL,65.0,64.0,64.0,1.0,house,2014
CHOCTAW,YANTLEY,71.0,154.0,154.0,1.0,house,2014
CLARKE,ABSENTEE,65.0,203.0,280.0,0.725,house,2014
CLARKE,ABSENTEE,68.0,77.0,280.0,0.275,house,2014
CLARKE,ANTIOCH FIRE STATION,65.0,309.0,309.0,1.0,house,2014
CLARKE,BASHI METHODIST CHURCH,65.0,65.0,65.0,1.0,house,2014
CLARKE,CHOCTAW BLUFF FIRE STATION,68.0,177.0,177.0,1.0,house,2014
CLARKE,CITY HALL - JACKSON,65.0,101.0,631.0,0.1600633914421553,house,2014
CLARKE,CITY HALL - JACKSON,68.0,530.0,631.0,0.8399366085578447,house,2014
CLARKE,COFFEEVILLE - LEGION HALL,65.0,399.0,399.0,1.0,house,2014
CLARKE,FULTON FIRE STATION,65.0,350.0,515.0,0.6796116504854369,house,2014
CLARKE,FULTON FIRE STATION,68.0,165.0,515.0,0.32038834951456313,house,2014
CLARKE,GAINESTOWN,68.0,287.0,287.0,1.0,house,2014
CLARKE,GOSPORT FIRE DEPARTMENT,68.0,99.0,99.0,1.0,house,2014
CLARKE,GROVE HILL CITY HALL,65.0,302.0,357.0,0.84593837535014,house,2014
CLARKE,GROVE HILL CITY HALL,68.0,55.0,357.0,0.15406162464985995,house,2014
CLARKE,GROVE HILL OLD ENGINEERS,65.0,356.0,397.0,0.8967254408060453,house,2014
CLARKE,GROVE HILL OLD ENGINEERS,68.0,41.0,397.0,0.10327455919395466,house,2014
CLARKE,GROVE HILL-NATIONAL GUARD,68.0,217.0,217.0,1.0,house,2014
CLARKE,HELWESTERN MAG ASSEMBLY,65.0,272.0,276.0,0.9855072463768116,house,2014
CLARKE,HELWESTERN MAG ASSEMBLY,68.0,4.0,276.0,0.014492753623188406,house,2014
CLARKE,HOPEWELL BAPTIST CHURCH,65.0,79.0,79.0,1.0,house,2014
CLARKE,JACKSON DOWNTOWN FIRE,65.0,331.0,486.0,0.6810699588477366,house,2014
CLARKE,JACKSON DOWNTOWN FIRE,68.0,155.0,486.0,0.31893004115226337,house,2014
CLARKE,JACKSON NATIONAL GUARD,65.0,403.0,403.0,1.0,house,2014
CLARKE,JACKSON-SKIPPER FIRE STATION,65.0,577.0,577.0,1.0,house,2014
CLARKE,MORNING STAR CHURCH #2,68.0,165.0,165.0,1.0,house,2014
CLARKE,NETTLESBORO FIRE STATION,68.0,133.0,133.0,1.0,house,2014
CLARKE,OPINE - TALLAHATTA,65.0,94.0,94.0,1.0,house,2014
CLARKE,PROVISIONAL,65.0,6.0,12.0,0.5,house,2014
CLARKE,PROVISIONAL,68.0,6.0,12.0,0.5,house,2014
CLARKE,ROCKVILLE VOTING,68.0,103.0,103.0,1.0,house,2014
CLARKE,SALITPA FIRE DEPARTMENT,65.0,118.0,118.0,1.0,house,2014
CLARKE,SPRINGFIELD METHODIST CHURCH,65.0,202.0,202.0,1.0,house,2014
CLARKE,THOMASVILLE BASHI FIRE,65.0,139.0,480.0,0.28958333333333336,house,2014
CLARKE,THOMASVILLE BASHI FIRE,68.0,341.0,480.0,0.7104166666666667,house,2014
CLARKE,THOMASVILLE CITY HALL,65.0,246.0,487.0,0.5051334702258727,house,2014
CLARKE,THOMASVILLE CITY HALL,68.0,241.0,487.0,0.4948665297741273,house,2014
CLARKE,THOMASVILLE NATIONAL GUARD,65.0,153.0,673.0,0.22734026745913818,house,2014
CLARKE,THOMASVILLE NATIONAL GUARD,68.0,520.0,673.0,0.7726597325408618,house,2014
CLARKE,WALKER SPR OVERSTREET GROCERY,65.0,102.0,239.0,0.42677824267782427,house,2014
CLARKE,WALKER SPR OVERSTREET GROCERY,68.0,137.0,239.0,0.5732217573221757,house,2014
CLARKE,WALNUT GROVE MISSIONARY,65.0,95.0,95.0,1.0,house,2014
CLARKE,WHATLEY,68.0,131.0,131.0,1.0,house,2014
CLARKE,WINN FIRE DEPARTMENT,65.0,175.0,175.0,1.0,house,2014
CLAY,ABSENTEE,33.0,21.0,117.0,0.1794871794871795,house,2014
CLAY,ABSENTEE,35.0,96.0,117.0,0.8205128205128205,house,2014
CLAY,ASHLAND NG ARMORY,33.0,12.0,766.0,0.015665796344647518,house,2014
CLAY,ASHLAND NG ARMORY,35.0,754.0,766.0,0.9843342036553525,house,2014
CLAY,BARFIELD VOL. FIRE DEPARTMENT,35.0,344.0,344.0,1.0,house,2014
CLAY,BLUFF SPRINGS FIRE DEPARTMENT,35.0,189.0,189.0,1.0,house,2014
CLAY,COLETA VALLEY FIRE DEPARTMENT,33.0,89.0,89.0,1.0,house,2014
CLAY,CRAGFORD FIRE DEPARTMENT,35.0,86.0,86.0,1.0,house,2014
CLAY,DELTA COMMUNITY CENTER,35.0,143.0,143.0,1.0,house,2014
CLAY,HIGHLAND COPPERMINE,35.0,106.0,106.0,1.0,house,2014
CLAY,HIPINE FIRE DEPARTMENT,33.0,62.0,62.0,1.0,house,2014
CLAY,HOLLINS COMMUNITY CENTER,33.0,154.0,154.0,1.0,house,2014
CLAY,IDAHO FIRE DEPARTMENT,33.0,76.0,155.0,0.49032258064516127,house,2014
CLAY,IDAHO FIRE DEPARTMENT,35.0,79.0,155.0,0.5096774193548387,house,2014
CLAY,LINEVILLE NG ARMORY,35.0,600.0,600.0,1.0,house,2014
CLAY,MELLOW VALLEY HIGH SCHOOL,35.0,201.0,201.0,1.0,house,2014
CLAY,MILLERVILLE FIRE DEPARTMENT,33.0,177.0,228.0,0.7763157894736842,house,2014
CLAY,MILLERVILLE FIRE DEPARTMENT,35.0,51.0,228.0,0.2236842105263158,house,2014
CLAY,PROVISIONAL,33.0,4.0,18.0,0.2222222222222222,house,2014
CLAY,PROVISIONAL,35.0,14.0,18.0,0.7777777777777778,house,2014
CLAY,SHINBONE VFD,35.0,122.0,122.0,1.0,house,2014
CLAY,TRI-COMMUNITY FIRE DEPARTMENT,33.0,85.0,163.0,0.5214723926380368,house,2014
CLAY,TRI-COMMUNITY FIRE DEPARTMENT,35.0,78.0,163.0,0.4785276073619632,house,2014
CLEBURNE,ABEL VOTING HOUSE,37.0,103.0,103.0,1.0,house,2014
CLEBURNE,ABSENTEE,37.0,44.0,92.0,0.4782608695652174,house,2014
CLEBURNE,ABSENTEE,39.0,48.0,92.0,0.5217391304347826,house,2014
CLEBURNE,BORDEN SPRINGS VOL_ FIRE,39.0,78.0,78.0,1.0,house,2014
CLEBURNE,CHULAFINNEE MASONIC,37.0,470.0,470.0,1.0,house,2014
CLEBURNE,EDWARDSVILLE COMM_,39.0,184.0,184.0,1.0,house,2014
CLEBURNE,FRUITHURST CITY HALL,39.0,161.0,161.0,1.0,house,2014
CLEBURNE,GREENS CHAPEL UMC,37.0,117.0,125.0,0.936,house,2014
CLEBURNE,GREENS CHAPEL UMC,39.0,8.0,125.0,0.064,house,2014
CLEBURNE,HEFLIN RECREATIONAL CTR_,39.0,1042.0,1042.0,1.0,house,2014
CLEBURNE,HOPEWELL SCHOOL,37.0,13.0,258.0,0.050387596899224806,house,2014
CLEBURNE,HOPEWELL SCHOOL,39.0,245.0,258.0,0.9496124031007752,house,2014
CLEBURNE,MICAVILLE VFD,37.0,166.0,166.0,1.0,house,2014
CLEBURNE,MUSCADINE VFD,39.0,88.0,88.0,1.0,house,2014
CLEBURNE,OAK LEVEL PINEYWDS,39.0,156.0,156.0,1.0,house,2014
CLEBURNE,PLAINVIEW COMMUNITY CTR_,39.0,98.0,98.0,1.0,house,2014
CLEBURNE,PROVISIONAL,37.0,0.0,0.0,,house,2014
CLEBURNE,PROVISIONAL,39.0,0.0,0.0,,house,2014
CLEBURNE,RANBURNE VFD,37.0,669.0,680.0,0.9838235294117647,house,2014
CLEBURNE,RANBURNE VFD,39.0,11.0,680.0,0.016176470588235296,house,2014
CLEBURNE,TURKEY HEAVEN VFD,37.0,167.0,217.0,0.7695852534562212,house,2014
CLEBURNE,TURKEY HEAVEN VFD,39.0,50.0,217.0,0.2304147465437788,house,2014
COFFEE,ABSENTEE,90.0,3.0,205.0,0.014634146341463415,house,2014
COFFEE,ABSENTEE,91.0,197.0,205.0,0.9609756097560975,house,2014
COFFEE,ABSENTEE,92.0,5.0,205.0,0.024390243902439025,house,2014
COFFEE,BASIN,90.0,3.0,171.0,0.017543859649122806,house,2014
COFFEE,BASIN,92.0,168.0,171.0,0.9824561403508771,house,2014
COFFEE,BLUFF SPRINGS,91.0,48.0,48.0,1.0,house,2014
COFFEE,CHESTNUT GROVE VOTING,91.0,88.0,88.0,1.0,house,2014
COFFEE,COOL SPRINGS,91.0,419.0,419.0,1.0,house,2014
COFFEE,DAMASCUS,91.0,240.0,240.0,1.0,house,2014
COFFEE,EANON,91.0,253.0,253.0,1.0,house,2014
COFFEE,ELBA NATIONAL GUARD,90.0,101.0,219.0,0.4611872146118721,house,2014
COFFEE,ELBA NATIONAL GUARD,91.0,118.0,219.0,0.5388127853881278,house,2014
COFFEE,ELBA NATIONAL GUARD,92.0,0.0,219.0,0.0,house,2014
COFFEE,ELBA REC CENTER,90.0,85.0,548.0,0.1551094890510949,house,2014
COFFEE,ELBA REC CENTER,91.0,449.0,548.0,0.8193430656934306,house,2014
COFFEE,ELBA REC CENTER,92.0,14.0,548.0,0.025547445255474453,house,2014
COFFEE,ENTERPRISE REC_ CENTER,91.0,1719.0,1719.0,1.0,house,2014
COFFEE,EPRISE STATE COMM COLLEGE,91.0,619.0,619.0,1.0,house,2014
COFFEE,FARM CENTER COMM_ ROOM,91.0,379.0,379.0,1.0,house,2014
COFFEE,FRISCO,91.0,199.0,199.0,1.0,house,2014
COFFEE,GOODMAN,91.0,246.0,246.0,1.0,house,2014
COFFEE,HERITAGE UMC,91.0,782.0,782.0,1.0,house,2014
COFFEE,HOLLEY'S STORE,92.0,50.0,50.0,1.0,house,2014
COFFEE,INO,92.0,107.0,107.0,1.0,house,2014
COFFEE,JOHNS CHAPEL AME,91.0,806.0,806.0,1.0,house,2014
COFFEE,KINSTON CITY HALL,92.0,209.0,209.0,1.0,house,2014
COFFEE,LEE COMMUNITY,91.0,77.0,77.0,1.0,house,2014
COFFEE,MT PLEASANT SENIOR CENTER,91.0,592.0,592.0,1.0,house,2014
COFFEE,NEW BROCKTON SENIOR CENTER,91.0,175.0,175.0,1.0,house,2014
COFFEE,NEWBIA,91.0,39.0,39.0,1.0,house,2014
COFFEE,PINE LEVEL SENIOR CENTER,90.0,117.0,117.0,1.0,house,2014
COFFEE,PLEASANT RIDGE,91.0,348.0,348.0,1.0,house,2014
COFFEE,PROVISONAL,90.0,3.0,13.0,0.23076923076923078,house,2014
COFFEE,PROVISONAL,91.0,10.0,13.0,0.7692307692307693,house,2014
COFFEE,PROVISONAL,92.0,0.0,13.0,0.0,house,2014
COFFEE,VICTORIA,91.0,168.0,168.0,1.0,house,2014
COFFEE,WISE MILL CHURCH,91.0,173.0,173.0,1.0,house,2014
COFFEE,YMCA,91.0,1700.0,1700.0,1.0,house,2014
COFFEE,ZION CHAPEL SENIOR CENTER,91.0,196.0,196.0,1.0,house,2014
COFFEE,ZION CHRISTIAN COMMUNITY,90.0,119.0,160.0,0.74375,house,2014
COFFEE,ZION CHRISTIAN COMMUNITY,91.0,41.0,160.0,0.25625,house,2014
COLBERT,ABSENTEE,3.0,281.0,360.0,0.7805555555555556,house,2014
COLBERT,ABSENTEE,18.0,79.0,360.0,0.21944444444444444,house,2014
COLBERT,ALLSBORO CUMBERLAND PRES_,18.0,77.0,77.0,1.0,house,2014
COLBERT,BARTON FIRST BAPTIST,18.0,340.0,340.0,1.0,house,2014
COLBERT,CAVE SPRINGS MIS_ BAPTIST,3.0,109.0,109.0,1.0,house,2014
COLBERT,CHEROKEE LIONS DEN,18.0,588.0,588.0,1.0,house,2014
COLBERT,COLBERT CO_ HWY 72 OFFICE,3.0,478.0,651.0,0.7342549923195084,house,2014
COLBERT,COLBERT CO_ HWY 72 OFFICE,18.0,173.0,651.0,0.26574500768049153,house,2014
COLBERT,COLBERT HEIGHTS BAPTIST,18.0,727.0,727.0,1.0,house,2014
COLBERT,COUNTY HIGHWAY DEPARTMENT,3.0,235.0,547.0,0.4296160877513711,house,2014
COLBERT,COUNTY HIGHWAY DEPARTMENT,18.0,312.0,547.0,0.5703839122486288,house,2014
COLBERT,EAST COLBERT SEN_ CENTER,3.0,830.0,830.0,1.0,house,2014
COLBERT,FIRST SOUTHERN BAPTIST CHURCH,3.0,586.0,586.0,1.0,house,2014
COLBERT,GATMAN PARK & REC_ CENTER,3.0,795.0,795.0,1.0,house,2014
COLBERT,GRACE LIFE CHURCH,3.0,965.0,965.0,1.0,house,2014
COLBERT,HATTON BAPTIST CHURCH,3.0,502.0,502.0,1.0,house,2014
COLBERT,HOPE HAVEN SCHOOL,3.0,656.0,691.0,0.9493487698986975,house,2014
COLBERT,HOPE HAVEN SCHOOL,18.0,35.0,691.0,0.05065123010130246,house,2014
COLBERT,LA GRANGE FIRE DEPARTMENT,3.0,247.0,258.0,0.9573643410852714,house,2014
COLBERT,LA GRANGE FIRE DEPARTMENT,18.0,11.0,258.0,0.04263565891472868,house,2014
COLBERT,LEIGHTON CITY HALL,3.0,186.0,186.0,1.0,house,2014
COLBERT,LEIGHTON CIVIC CENTER,3.0,411.0,411.0,1.0,house,2014
COLBERT,LITTLEVILLE CITY HALL,18.0,477.0,477.0,1.0,house,2014
COLBERT,MARGERUM METHODIST CHURCH,18.0,188.0,188.0,1.0,house,2014
COLBERT,MUSCLE SHOALS CITY HALL,3.0,771.0,771.0,1.0,house,2014
COLBERT,MYNOT CHURCH OF CHRIST,18.0,64.0,64.0,1.0,house,2014
COLBERT,NEW BETHEL FIRE DEPARTMENT,18.0,381.0,381.0,1.0,house,2014
COLBERT,PLUMBER STEAMFITTER UNION,3.0,420.0,420.0,1.0,house,2014
COLBERT,PRIDE MISSIONARY BAPTIST,18.0,376.0,376.0,1.0,house,2014
COLBERT,PROVISIONAL,3.0,28.0,35.0,0.8,house,2014
COLBERT,PROVISIONAL,18.0,7.0,35.0,0.2,house,2014
COLBERT,SHEFF BOARD OF ED BUILDING,3.0,288.0,288.0,1.0,house,2014
COLBERT,SHEFFIELD FIRE MONTGOMERY,3.0,145.0,145.0,1.0,house,2014
COLBERT,SHEFFIELD FIRE STN 2ND ST,3.0,361.0,361.0,1.0,house,2014
COLBERT,SHEFFIELD MICHAEL CENTER,3.0,391.0,391.0,1.0,house,2014
COLBERT,SHEFFIELD RECREATION CENTER,3.0,517.0,517.0,1.0,house,2014
COLBERT,SPRING VALLEY CHURCH OF GOD,3.0,93.0,273.0,0.34065934065934067,house,2014
COLBERT,SPRING VALLEY CHURCH OF GOD,18.0,180.0,273.0,0.6593406593406593,house,2014
COLBERT,SRYGLEY CHURCH OF CHRIST,18.0,90.0,90.0,1.0,house,2014
COLBERT,TREE HOUSE SCHOOL,3.0,581.0,581.0,1.0,house,2014
COLBERT,TUSCUMBIA CALVARY BAPTIST,3.0,283.0,283.0,1.0,house,2014
COLBERT,TUSCUMBIA MULTI-PURPOSE,3.0,675.0,675.0,1.0,house,2014
COLBERT,WESTSIDE BAPTIST,3.0,313.0,352.0,0.8892045454545454,house,2014
COLBERT,WESTSIDE BAPTIST,18.0,39.0,352.0,0.11079545454545454,house,2014
COLBERT,WOODWARD AVE_ BAPTIST CHURCH,3.0,731.0,731.0,1.0,house,2014
CONECUH,2ND MOUNT ZION CHURCH,68.0,12.0,65.0,0.18461538461538463,house,2014
CONECUH,2ND MOUNT ZION CHURCH,90.0,53.0,65.0,0.8153846153846154,house,2014
CONECUH,ABSENTEE,68.0,266.0,303.0,0.8778877887788779,house,2014
CONECUH,ABSENTEE,90.0,37.0,303.0,0.12211221122112212,house,2014
CONECUH,ANNEX VOTING HOUSE,90.0,90.0,90.0,1.0,house,2014
CONECUH,ANTIOCH FIRE DEPARTMENT,90.0,165.0,165.0,1.0,house,2014
CONECUH,BELLEVILLE FIRE DEPARTMENT,68.0,306.0,306.0,1.0,house,2014
CONECUH,BERMUDA COMMUNTIY CENTER,68.0,145.0,145.0,1.0,house,2014
CONECUH,BROOKLYN MASONIC LODGE,90.0,48.0,48.0,1.0,house,2014
CONECUH,BROWNVILLE FIRE DEPARTMENT,90.0,159.0,159.0,1.0,house,2014
CONECUH,CARVER RECREATION,68.0,434.0,434.0,1.0,house,2014
CONECUH,CASTLEBERRY FIRE DEPARTMENT,68.0,122.0,122.0,1.0,house,2014
CONECUH,DAVID BURT BUILDING,68.0,557.0,557.0,1.0,house,2014
CONECUH,FLAT ROCK FIRE DEPARTMENT,90.0,73.0,73.0,1.0,house,2014
CONECUH,HEALTH DEPARTMENT,68.0,214.0,214.0,1.0,house,2014
CONECUH,HERBERT FIRE DEPARTMENT,90.0,87.0,87.0,1.0,house,2014
CONECUH,JOHNSONVILLE FIRE DEPARTMENT,90.0,95.0,95.0,1.0,house,2014
CONECUH,LENOX COMMUNITY HOUSE,90.0,131.0,131.0,1.0,house,2014
CONECUH,LITTLE ZION CHURCH,68.0,120.0,120.0,1.0,house,2014
CONECUH,LYEFFION FIRE DEPARTMENT,90.0,213.0,213.0,1.0,house,2014
CONECUH,NAZARENE BAPTIST CHURCH,68.0,167.0,167.0,1.0,house,2014
CONECUH,OLD CASTLEBERRY NUTRITION,90.0,215.0,215.0,1.0,house,2014
CONECUH,OLD FIELD CHURCH,68.0,185.0,185.0,1.0,house,2014
CONECUH,PAUL FIRE DEPARTMENT,90.0,97.0,97.0,1.0,house,2014
CONECUH,PROVISIONAL,68.0,3.0,6.0,0.5,house,2014
CONECUH,PROVISIONAL,90.0,3.0,6.0,0.5,house,2014
CONECUH,RANGE FIRE DEPARTMENT,90.0,99.0,99.0,1.0,house,2014
CONECUH,REPTON TOWN HALL,68.0,168.0,261.0,0.6436781609195402,house,2014
CONECUH,REPTON TOWN HALL,90.0,93.0,261.0,0.3563218390804598,house,2014
CONECUH,ROBINSONS MILL VOTING HOUSE,68.0,145.0,145.0,1.0,house,2014
CONECUH,SANDCUTT FIRE DEPARTMENT,90.0,156.0,156.0,1.0,house,2014
CONECUH,SKINNERTON FIRE DEPARTMENT,90.0,53.0,53.0,1.0,house,2014
CONECUH,WOOTEN VOTING HOUSE,68.0,187.0,187.0,1.0,house,2014
COOSA,ABSENTEE,33.0,30.0,50.0,0.6,house,2014
COOSA,ABSENTEE,35.0,0.0,50.0,0.0,house,2014
COOSA,ABSENTEE,81.0,20.0,50.0,0.4,house,2014
COOSA,COTTAGE GROVE DAYCARE BX9,81.0,182.0,182.0,1.0,house,2014
COOSA,COURTHOUSE BOX 10,33.0,267.0,446.0,0.5986547085201793,house,2014
COOSA,COURTHOUSE BOX 10,81.0,179.0,446.0,0.4013452914798206,house,2014
COOSA,EQUALITY FIRE DEPT. BOX 8,81.0,288.0,288.0,1.0,house,2014
COOSA,HANOVER BOX 3,33.0,170.0,170.0,1.0,house,2014
COOSA,KELLEYTON FIRE DEPT.BOX 2,33.0,11.0,454.0,0.024229074889867842,house,2014
COOSA,KELLEYTON FIRE DEPT.BOX 2,35.0,74.0,454.0,0.16299559471365638,house,2014
COOSA,KELLEYTON FIRE DEPT.BOX 2,81.0,369.0,454.0,0.8127753303964758,house,2014
COOSA,MARBLE VALLEY FIRE BOX 18,33.0,58.0,58.0,1.0,house,2014
COOSA,MT. OLIVE COMM CTR BOX20,33.0,136.0,136.0,1.0,house,2014
COOSA,OLD RAILROAD DEPOT BOX 1,35.0,189.0,189.0,1.0,house,2014
COOSA,PROVISIONAL,33.0,0.0,1.0,0.0,house,2014
COOSA,PROVISIONAL,35.0,0.0,1.0,0.0,house,2014
COOSA,PROVISIONAL,81.0,1.0,1.0,1.0,house,2014
COOSA,RAY FIRE DEPT. BOX 7,81.0,261.0,261.0,1.0,house,2014
COOSA,RICHVILLE FIRE BOX 13,33.0,26.0,196.0,0.1326530612244898,house,2014
COOSA,RICHVILLE FIRE BOX 13,81.0,170.0,196.0,0.8673469387755102,house,2014
COOSA,WEOGUFKA VOTING HS BX 17,33.0,257.0,257.0,1.0,house,2014
COOSA,WEST COOSA SR. CTR. BOX 5,33.0,487.0,487.0,1.0,house,2014
COVINGTON,ABSENTEE,92.0,100.0,100.0,1.0,house,2014
COVINGTON,ANDALUSIA KIWANIS FAIR BD,92.0,2018.0,2018.0,1.0,house,2014
COVINGTON,BABBIE FIRE,92.0,227.0,227.0,1.0,house,2014
COVINGTON,BEULAH VOTING HOUSE,92.0,166.0,166.0,1.0,house,2014
COVINGTON,BLUE SPRINGS HORN HILL,92.0,171.0,171.0,1.0,house,2014
COVINGTON,BUCK CREEK FIRE,92.0,208.0,208.0,1.0,house,2014
COVINGTON,CAROLINA CITY HALL,92.0,253.0,253.0,1.0,house,2014
COVINGTON,FLORALA OLD NATIONAL GUARD,92.0,407.0,407.0,1.0,house,2014
COVINGTON,GANTT CITY HALL,92.0,306.0,306.0,1.0,house,2014
COVINGTON,HARMONY,92.0,177.0,177.0,1.0,house,2014
COVINGTON,HEATH CITY HALL,92.0,230.0,230.0,1.0,house,2014
COVINGTON,HOPEWELL,92.0,134.0,134.0,1.0,house,2014
COVINGTON,LIBERTYVILLE CITY HALL,92.0,145.0,145.0,1.0,house,2014
COVINGTON,LOANGO FIRE DEPT_,92.0,122.0,122.0,1.0,house,2014
COVINGTON,LOCKHART CITY HALL,92.0,228.0,228.0,1.0,house,2014
COVINGTON,MARVIN ODOMS PLACE,92.0,66.0,66.0,1.0,house,2014
COVINGTON,OPP SENIOR ACTIVITY CENTER,92.0,1430.0,1430.0,1.0,house,2014
COVINGTON,PLEASANT HOME/CATOE'S,92.0,59.0,59.0,1.0,house,2014
COVINGTON,PROVSIONAL,92.0,0.0,0.0,,house,2014
COVINGTON,RED LEVEL FIRE DEPARTMENT,92.0,200.0,200.0,1.0,house,2014
COVINGTON,RED OAK,92.0,127.0,127.0,1.0,house,2014
COVINGTON,RIVER FALLS CITY HALL,92.0,201.0,201.0,1.0,house,2014
COVINGTON,ROSE HILL COMMUNITY CENTER,92.0,199.0,199.0,1.0,house,2014
