cycle,state_code,chamber,district,incumbent_name,party_family,incumbent_ran,open_seat,election_status,won_general,method,roster_source_url,ballotpedia_url,wikipedia_url,coverage_status,notes,adjudication_id,source_local_path,source_sha256
2018,KY,upper,20,"HORNBACK, PAUL R",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=PAUL R HORNBACK",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,22,"BUFORD, TOM",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=TOM BUFORD",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,24,"SCHRODER, WIL",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=WIL SCHRODER",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,26,"HARRIS, ERNIE",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=ERNIE HARRIS",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,28,"ALVARADO, RALPH",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=RALPH ALVARADO",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,30,"SMITH, BRANDON D",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=BRANDON SMITH",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,32,"WILSON, MIKE",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=MIKE WILSON",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,34,"CARPENTER, JARED K",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=JARED K CARPENTER",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,36,"ADAMS, JULIE R",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=JULIE RAQUE ADAMS",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,4,"RIDLEY, J DORSEY",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=J DORSEY RIDLEY",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,6,"EMBRY, C B, JR",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=C B EMBRY JR",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2018,KY,upper,8,Joe Bowen,republican,0,1,retiring,0.0,ballotpedia_explicit_open_seat,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+State+Senate+elections%2C+2018&prop=wikitext&format=json,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+State+Senate+elections%2C+2018&prop=wikitext&format=json,,explicit_ballotpedia_open_seat,Ballotpedia section: Incumbents retiring,,data/raw/candidates/incumbency_web/ballotpedia/KY/2018/upper/8d142778415b1ff4.json,8d142778415b1ff46a9e297f57ca5e5d598effe551b51683d3c8e1efa62d2cfd
2020,KY,lower,10,"SCHAMORE, DEAN",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=DEAN SCHAMORE",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,100,"CLARK, TERRI B",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=TERRI BRANHAM CLARK",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,11,"WIEDERSTEIN, ROBERT (ROB)",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=ROBERT ""ROB"" WIEDERSTEIN",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,12,"GOOCH, JIM, JR",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=JIM GOOCH JR",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,13,"GLENN, JIM",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=JIM GLENN",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,15,"GIBBONSPRUNTY, MELINDA G",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=MELINDA GIBBONS PRUNTY",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,19,"MEREDITH, MICHAEL L",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=MICHAEL LEE MEREDITH",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,21,"ROWLAND, BART",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=BART T ROWLAND",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,22,Wilson Stone,democratic,0,1,retiring,0.0,ballotpedia_explicit_open_seat,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,,explicit_ballotpedia_open_seat,Ballotpedia section: Retiring incumbents,,data/raw/candidates/incumbency_web/ballotpedia/KY/2020/lower/c26d7508f870c86a.json,c26d7508f870c86a43bbfb4274d3eca00ca9730cf006a5128fe59b2cdfc0c22c
2020,KY,lower,23,"RILEY, STEVE",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=STEVE RILEY",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,24,"REED, WILLIAM B",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=BRANDON REED",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,27,"TATE, NANCY J",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=NANCY J TATE",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,29,"BRATCHER, KEVIN D",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=KEVIN D BRATCHER",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,3,"BRIDGES, RANDY",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=RANDY BRIDGES",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,32,"BOJANOWSKI, TINA",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=TINA BOJANOWSKI",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,33,"NEMES, JASON M",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=JASON NEMES",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,36,"MILLER, JERRY T",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=JERRY T MILLER",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,37,"DONOHUE, JEFFERY M",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=JEFFERY MARTIN DONOHUE",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,39,Russ Meyer,democratic,0,1,retiring,0.0,ballotpedia_explicit_open_seat,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,,explicit_ballotpedia_open_seat,Ballotpedia section: Retiring incumbents,,data/raw/candidates/incumbency_web/ballotpedia/KY/2020/lower/c26d7508f870c86a.json,c26d7508f870c86a43bbfb4274d3eca00ca9730cf006a5128fe59b2cdfc0c22c
2020,KY,lower,4,"BECHLER, C LYNN 1",republican,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_surname,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_surname; modeled_candidate=LYNN BECHLER",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,45,Stan Lee,republican,0,1,retiring,0.0,ballotpedia_explicit_open_seat,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,,explicit_ballotpedia_open_seat,Ballotpedia section: Retiring incumbents,,data/raw/candidates/incumbency_web/ballotpedia/KY/2020/lower/c26d7508f870c86a.json,c26d7508f870c86a43bbfb4274d3eca00ca9730cf006a5128fe59b2cdfc0c22c
2020,KY,lower,46,"GENTRY, ALAN (AL)",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=ALAN ""AL"" GENTRY",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
2020,KY,lower,47,Rick Rand,democratic,0,1,retiring,0.0,ballotpedia_explicit_open_seat,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,https://ballotpedia.org/wiki/api.php?action=parse&page=Kentucky+House+of+Representatives+elections%2C+2020&prop=wikitext&format=json,,explicit_ballotpedia_open_seat,Ballotpedia section: Retiring incumbents,,data/raw/candidates/incumbency_web/ballotpedia/KY/2020/lower/c26d7508f870c86a.json,c26d7508f870c86a43bbfb4274d3eca00ca9730cf006a5128fe59b2cdfc0c22c
2020,KY,lower,48,"SOROLIS, MARIA",democratic,1,0,incumbent_observed_in_general,,provider_reported_incumbent,,,,source_reported_exact_race_party_and_name,"provider-reported incumbent_status from Carl Klarner, State Legislative Election Returns, 1967-2022 (klarner); identity=exact_race_party_and_name; modeled_candidate=MARIA SOROLIS",,data/raw/historical_statewide_elections/dataverse_files.zip,b4c0913fa7bfb0aff4da2dbf67a22da696e9f07b45615f30e78127edd794a3e1
