chamber,district,step,variable,value,contribution,model,model_label,running_margin
house,99,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.14439102597182
house,101,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.155551039265838
senate,2,5,ftm_finance_complete,1,-0.33171043321671423,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.111105992155931
senate,3,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-32.62460020930207
senate,6,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-46.86549684592378
senate,7,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-3.8561167523540814
senate,8,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.15980091892236
senate,11,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.467244578308396
senate,13,5,ftm_finance_complete,1,-0.33171043321671423,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-42.595663641494305
senate,14,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.38274160872407
senate,16,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-16.252658661715756
senate,22,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.274983220502875
senate,23,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,11.589944921010934
senate,25,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.65062633416729
senate,28,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,10.09788861547649
senate,29,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-51.966544326210354
senate,32,5,ftm_finance_complete,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-46.112399591685154
house,2,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-59.851547374055286
house,4,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-25.58064209156381
house,5,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.26324283917957
house,8,6,open_seat,1,-0.32654343870244906,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.67150528241599
house,10,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.960370781961181
house,15,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.063819870594415
house,16,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-70.01084380196114
house,19,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,40.671810899382464
house,20,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-17.05023069840277
house,21,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-11.92285367718875
house,25,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,2.5793853051338305
house,28,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-21.26437842772635
house,32,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.494862232569096
house,37,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.8084598866956
house,38,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.61024072544296
house,40,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-56.395475032747676
house,41,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-40.23063792220859
house,43,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-34.71363218517358
house,45,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.7784850885359
house,47,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-8.083711170304944
house,50,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.133005004617544
house,63,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.160319387719156
house,68,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.749056773303754
house,69,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,16.250851904505367
house,70,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,46.976941551167286
house,74,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.32391099097124
house,75,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.615768361922697
house,80,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-28.10526733826555
house,82,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,37.89529958654738
house,85,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.642456180810925
house,96,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.143526720264475
house,99,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.14439102597182
house,101,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.155551039265838
senate,2,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,6.7845625534534815
senate,3,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-32.951143648004525
senate,6,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.19204028462623
senate,7,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-4.18266019105653
senate,8,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.48634435762481
senate,11,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.79378801701085
senate,13,6,open_seat,1,-0.3265434387024495,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-42.922207080196756
senate,14,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.70928504742652
senate,16,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-16.579202100418204
senate,22,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.60152665920533
senate,23,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,11.263401482308485
senate,25,6,open_seat,0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.65062633416729
senate,28,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.771345176774041
senate,29,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-52.293087764912805
senate,32,6,open_seat,1,-0.3265434387024486,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-46.438943030387605
house,2,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-59.851547374055286
house,4,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-25.58064209156381
house,5,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.26324283917957
house,8,7,finance_x_open,-3.0,-0.6318344878309801,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-23.30333977024697
house,10,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.960370781961181
house,15,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.063819870594415
house,16,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-70.01084380196114
house,19,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,40.671810899382464
house,20,7,finance_x_open,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-17.05023069840277
house,21,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-11.92285367718875
house,25,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,2.5793853051338305
house,28,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-21.26437842772635
house,32,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.494862232569096
house,37,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.8084598866956
house,38,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.61024072544296
house,40,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-56.395475032747676
house,41,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-40.23063792220859
house,43,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-34.71363218517358
house,45,7,finance_x_open,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.7784850885359
house,47,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-8.083711170304944
house,50,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.133005004617544
house,63,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.160319387719156
house,68,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.749056773303754
house,69,7,finance_x_open,0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,16.250851904505367
house,70,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,46.976941551167286
house,74,7,finance_x_open,2.83185814046823,0.5964218792642448,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.920332870235484
house,75,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.615768361922697
house,80,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-28.10526733826555
house,82,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,37.89529958654738
house,85,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.642456180810925
house,96,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.143526720264475
house,99,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.14439102597182
house,101,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.155551039265838
senate,2,7,finance_x_open,-3.0,-0.6318344878309801,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,6.152728065622502
senate,3,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-32.951143648004525
senate,6,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.19204028462623
senate,7,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-4.18266019105653
senate,8,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.48634435762481
senate,11,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.79378801701085
senate,13,7,finance_x_open,-3.0,-0.6318344878309801,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.554041568027735
senate,14,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.70928504742652
senate,16,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-16.579202100418204
senate,22,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.60152665920533
senate,23,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,11.263401482308485
senate,25,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.65062633416729
senate,28,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.771345176774041
senate,29,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-52.293087764912805
senate,32,7,finance_x_open,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-46.438943030387605
house,2,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-59.851547374055286
house,4,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-25.58064209156381
house,5,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.26324283917957
house,8,8,finance_x_dem_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-23.30333977024697
house,10,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.960370781961181
house,15,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.063819870594415
house,16,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-70.01084380196114
house,19,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,40.671810899382464
house,20,8,finance_x_dem_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-17.05023069840277
house,21,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-11.92285367718875
house,25,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,2.5793853051338305
house,28,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-21.26437842772635
house,32,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.494862232569096
house,37,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.8084598866956
house,38,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.61024072544296
house,40,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-56.395475032747676
house,41,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-40.23063792220859
house,43,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-34.71363218517358
house,45,8,finance_x_dem_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.7784850885359
house,47,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-8.083711170304944
house,50,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.133005004617544
house,63,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.160319387719156
house,68,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.749056773303754
house,69,8,finance_x_dem_inc,1.9528328663907186,0.7222599641185639,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,16.97311186862393
house,70,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,46.976941551167286
house,74,8,finance_x_dem_inc,0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.920332870235484
house,75,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.615768361922697
house,80,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-28.10526733826555
house,82,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,37.89529958654738
house,85,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.642456180810925
house,96,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.143526720264475
house,99,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.14439102597182
house,101,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.155551039265838
senate,2,8,finance_x_dem_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,6.152728065622502
senate,3,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-32.951143648004525
senate,6,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.19204028462623
senate,7,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-4.18266019105653
senate,8,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.48634435762481
senate,11,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.79378801701085
senate,13,8,finance_x_dem_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.554041568027735
senate,14,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.70928504742652
senate,16,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-16.579202100418204
senate,22,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.60152665920533
senate,23,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,11.263401482308485
senate,25,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.65062633416729
senate,28,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.771345176774041
senate,29,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-52.293087764912805
senate,32,8,finance_x_dem_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-46.438943030387605
house,2,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-59.851547374055286
house,4,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-25.58064209156381
house,5,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.26324283917957
house,8,9,finance_x_rep_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-23.30333977024697
house,10,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.960370781961181
house,15,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.063819870594415
house,16,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-70.01084380196114
house,19,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,40.671810899382464
house,20,9,finance_x_rep_inc,-3.0,-1.0110816019128974,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-18.06131230031567
house,21,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-11.92285367718875
house,25,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,2.5793853051338305
house,28,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-21.26437842772635
house,32,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.494862232569096
house,37,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-38.8084598866956
house,38,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.61024072544296
house,40,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-56.395475032747676
house,41,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-40.23063792220859
house,43,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-34.71363218517358
house,45,9,finance_x_rep_inc,-1.9317540755743585,-0.6510536684111639,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.42953875694707
house,47,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-8.083711170304944
house,50,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.133005004617544
house,63,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-9.160319387719156
house,68,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,7.749056773303754
house,69,9,finance_x_rep_inc,0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,16.97311186862393
house,70,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,46.976941551167286
house,74,9,finance_x_rep_inc,0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.920332870235484
house,75,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.615768361922697
house,80,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-28.10526733826555
house,82,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,37.89529958654738
house,85,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-20.642456180810925
house,96,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-37.143526720264475
house,99,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,36.14439102597182
house,101,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.155551039265838
senate,2,9,finance_x_rep_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,6.152728065622502
senate,3,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-32.951143648004525
senate,6,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.19204028462623
senate,7,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-4.18266019105653
senate,8,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-47.48634435762481
senate,11,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.79378801701085
senate,13,9,finance_x_rep_inc,-0.0,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-43.554041568027735
senate,14,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-36.70928504742652
senate,16,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-16.579202100418204
senate,22,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-53.60152665920533
senate,23,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,11.263401482308485
senate,25,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-22.65062633416729
senate,28,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,9.771345176774041
senate,29,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-52.293087764912805
senate,32,9,finance_x_rep_inc,,0.0,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-46.438943030387605
house,2,10,nonwhite_share,0.12924074255967,-0.061356425164258876,ensemble_ramp_ridge_80_20,80/20 ramp + ridge,-59.91290379921955
