war_outcome_id,state_code,cycle,chamber,district,candidate_name,war,canonical_party,candidate_cycle_war,score_identification,model_run_id,code_version
WAROUT-3FB756377497FF5C9CC1,TX,2020,lower,142,DUTTON,-1.4528565309098422,D,-1.4528565309098422,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-82345BD7C465E5D97614,TX,2020,lower,144,PEREZ,0.456377302822669,D,0.456377302822669,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-DEFCCA5B87CF9B249AC1,TX,2020,lower,145,MORALES,-0.1818360226481881,D,-0.1818360226481881,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-4B8393C8E93BF8567444,TX,2020,lower,148,SHAW,-0.23711179061275445,D,-0.23711179061275445,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-0F5797596B38466D2F02,TX,2020,lower,149,VO,-2.5456198692276244,D,-2.5456198692276244,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-2EE8F092FF7B2EEF0065,TX,2020,lower,150,WALSH,0.4198658592984934,D,0.4198658592984934,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-5F022F2D553FFA6F4F0D,TX,2020,upper,1,SPANKO,0.0360687407923983,D,0.0360687407923983,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-D5506B12449301C55BC9,TX,2020,upper,4,STITTLEBURG,-0.12912976402339194,D,-0.12912976402339194,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-9F6E19FDAFD1032F6797,TX,2020,upper,11,CRISS,2.2147448592226544,D,2.2147448592226544,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-10DE3DAC4AD65456B4D1,TX,2020,upper,12,ZITOON,-3.5940290383567515,D,-3.5940290383567515,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-E25546528D8FB35AB696,TX,2020,upper,13,MILES,-1.783842759757291,D,-1.783842759757291,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-CEC9F45BB755CC2FCAC9,TX,2020,upper,18,ANTALAN,-0.4380002619731931,D,-0.4380002619731931,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-1299D5BBC6D478CC08DF,TX,2020,upper,19,GUTIERREZ,1.140617971129477,D,1.140617971129477,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-7EA0E90C24D881CE8822,TX,2020,upper,20,HINOJOSA,7.542476994602681,D,7.542476994602681,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-4BA972196DF0AF2B1092,TX,2020,upper,21,ZAFFIRINI,8.779510735254835,D,8.779510735254835,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-1F9410F338A9B6425BA1,TX,2020,upper,22,VICK,-0.00368925314181201,D,-0.00368925314181201,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-36822229202650481353,TX,2020,upper,24,TUCKER,0.24233204937284558,D,0.24233204937284558,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-62666C2DB8B322FB943F,TX,2020,upper,27,LUCIO,9.074978405916998,D,9.074978405916998,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-B66E76C13DA346E17B40,TX,2020,upper,29,BLANCO,2.3909146694882253,D,2.3909146694882253,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-9346EC48619159E746CC,TX,2022,lower,6,"GRACE, CODY J",-1.505895472756915,D,-1.505895472756915,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-2CF6FFF7B3C0A174E64C,TX,2022,lower,9,"ROGERS, JASON",-6.191803570717337,D,-6.191803570717337,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-7AD77457FE2B49CAD802,TX,2022,lower,13,"DAVIS, CEDRIC, SR",-7.499281027259575,D,-7.499281027259575,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-2CF25040EBD7B1E1BCBB,TX,2022,lower,15,"JOHNSON, KRISTIN",4.01143401897725,D,4.01143401897725,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-1A8E4EFF81FB7641A315,TX,2022,lower,17,"EDEN, MADELINE",-1.4694902255385998,D,-1.4694902255385998,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-E2F0E9BF3E4953FC175A,TX,2022,lower,19,"BAGGETT, PAM",0.20467001816136632,D,0.20467001816136632,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-2FDFCE7EC4B773B0564E,TX,2022,lower,20,"CAMACHO, RAUL",2.7285786100767617,D,2.7285786100767617,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-7738533C71EF38A9CAE8,TX,2022,lower,22,"HAYES, CHRISTIAN (MANUEL)",-4.8111919779862875,D,-4.8111919779862875,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-E57D796E6753FEE9AC9E,TX,2022,lower,23,"HENRY, KEITH G",-1.5300281912572826,D,-1.5300281912572826,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-00C2138BA1D175AC7C0F,TX,2022,lower,24,"CREEDON, MICHAEL J",1.6860493205713574,D,1.6860493205713574,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-F233D11E3FE294E02694,TX,2022,lower,26,"LEE, DANIEL",2.026430812915888,D,2.026430812915888,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-26957D88E35CF9A68DC1,TX,2022,lower,27,"REYNOLDS, RONALD (RON)",-3.093836546341012,D,-3.093836546341012,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-AFE4854140701BFD0D57,TX,2022,lower,28,"ADRIATICO, NELVIN J",-1.163775330332082,D,-1.163775330332082,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-DF77A4A176CBDE7F67D9,TX,2022,lower,31,"GUTIERREZ, MARTHA M",-8.21319824873834,D,-8.21319824873834,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-B0191606F6F6622C3318,TX,2022,lower,33,"LYNSKEY, GRAESON",-0.9514845229283175,D,-0.9514845229283175,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-C5888FA952949D14362F,TX,2022,lower,34,"HERRERO, ABEL",7.373194362487118,D,7.373194362487118,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-20E62B7973A4A14FB5F3,TX,2022,lower,35,"LONGORIA, OSCAR",14.053003346981289,D,14.053003346981289,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-A0ACD333AE9AAB7D5AFD,TX,2022,lower,37,"VILLARREAL, LUIS, JR",1.2602714063600218,D,1.2602714063600218,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-505367FB65A24CF11C37,TX,2022,lower,39,"MARTINEZ, ARMANDO M (MANDO)",11.05881859910673,D,11.05881859910673,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-B545A38D9059FBE27204,TX,2022,lower,41,"GUERRA, ROBERT (BOBBY)",4.354053971182364,D,4.354053971182364,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-628917DE4EBF5B5746FA,TX,2022,lower,42,"PENARAYMOND, RICHARD P",21.06544496779299,D,21.06544496779299,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-D09FD73A59FDAA2D1809,TX,2022,lower,44,"BOHMFALK, ROBERT M",-2.683596577391489,D,-2.683596577391489,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-2D4A336722B8B6CB5BD7,TX,2022,lower,45,"ZWIENER, ERIN",-0.023212529878706256,D,-0.023212529878706256,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-B833F112C4BABC8FC524,TX,2022,lower,46,"COLE, SHERYL",1.3697786973965016,D,1.3697786973965016,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-3E6F749CDEF36D4B2A05,TX,2022,lower,47,"GOODWIN, VIKKI",-2.5956802140110034,D,-2.5956802140110034,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-6C5ED700760CD5484F12,TX,2022,lower,49,"HINOJOSA, GINA",0.24382282033301372,D,0.24382282033301372,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-BDCB134B41B79A8E4E59,TX,2022,lower,50,"TALARICO, JAMES",3.2493485048301665,D,3.2493485048301665,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-55EF78E06EF35FC86BA2,TX,2022,lower,51,"FLORES, MARIA L (LULU)",1.6770596575461996,D,1.6770596575461996,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-7A42C99AF5190401D6F7,TX,2022,lower,52,"ECHEGARAY, LUIS",-2.6553745817735375,D,-2.6553745817735375,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-BDF936F6AD3154DDA4D0,TX,2022,lower,53,"HERRERA, JOE P",3.1793358604736284,D,3.1793358604736284,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-B77D6CC386E1E7160C54,TX,2022,lower,54,"HILDNER, JONATHAN",-11.118104522920746,D,-11.118104522920746,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-F65E3E80AEC53F81D586,TX,2022,lower,55,"SANDERS, TRISTIAN T D",-3.945375868675961,D,-3.945375868675961,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-BBD6A7CB8FA9B193B39D,TX,2022,lower,56,"SHANK, ERIN",-1.7778806584571698,D,-1.7778806584571698,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-F319857AB9EFAE9694D6,TX,2022,lower,61,"KING, SHEENA",-1.2483785564419005,D,-1.2483785564419005,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-64DDF708B247AA8FD373,TX,2022,lower,63,"WOOTEN, H DENISE",-0.110114960173056,D,-0.110114960173056,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-FE387E6D546D1C4103D0,TX,2022,lower,65,"VERDELL, BRITTNEY",-4.98233386208865,D,-4.98233386208865,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-459E65A25C18E74F45DC,TX,2022,lower,66,"RINGNESS, JESSE",-2.956825318952929,D,-2.956825318952929,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-9DE257039667B02FF371,TX,2022,lower,67,"MORRIS, KEVIN",-1.4399009184438658,D,-1.4399009184438658,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-95388FCCEC753DFEAD78,TX,2022,lower,69,"COPPAGE, WALTER",-2.1173130594577447,D,-2.1173130594577447,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-C481F0D644CC524DD035,TX,2022,lower,70,"PLESA, MIHAELA E",-3.9643946112883173,D,-3.9643946112883173,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-D00964AE0B167A59E558,TX,2022,lower,71,"GOOLSBEE, LINDA",-1.9162023144918534,D,-1.9162023144918534,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-E880DBB447A2BAC175EE,TX,2022,lower,73,"CALHOUN, JUSTIN",2.3405621455456647,D,2.3405621455456647,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-3CD8FD6C773F25938401,TX,2022,lower,74,"MORALES, EDDIE",8.706437500050608,D,8.706437500050608,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-F8B357841F905F992B9D,TX,2022,lower,76,"LALANI, SULEMAN",-3.1466586232302145,D,-3.1466586232302145,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-DDFF590D300023DFCBB0,TX,2022,lower,85,"BAGGETT, LARRY E",-6.7556378691206875,D,-6.7556378691206875,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-04F15F7177CCFC74E35B,TX,2022,lower,92,"BHOJANI, SALMAN",-3.2897052560161635,D,-3.2897052560161635,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-9EB260C1551DFA58A01B,TX,2022,lower,93,"CHOWDHURY, K C",0.6774993959238527,D,0.6774993959238527,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-080DA8705239CCBCC919,TX,2022,lower,94,"SHERRARD, DENNIS",4.44293454434419,D,4.44293454434419,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-3DEE5278CC1AA2937AAB,TX,2022,lower,95,"COLLIER, NICOLE",-4.068793906300833,D,-4.068793906300833,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-689F69A9B45A8AC09ED0,TX,2022,lower,97,"MCLAURIN, LAURIN",1.5178264259079015,D,1.5178264259079015,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-23C86D12EF6CDFA08CEA,TX,2022,lower,98,"ELKINS, SHANNON",0.4294795406762537,D,0.4294795406762537,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-5B5EBF47F39C62A835D1,TX,2022,lower,99,"COFFEY, MIMI",1.004378581348037,D,1.004378581348037,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-DDFC2D692B0A0681D1D9,TX,2022,lower,102,"RAMOS, ANAMARIA",-5.21180202616178,D,-5.21180202616178,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-D182CD10B1DCF06DD045,TX,2022,lower,105,"MEZA, THRESA (TERRY)",-7.264450257209501,D,-7.264450257209501,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-A97D1D1D3FD2B4EE40B5,TX,2022,lower,108,"GINSBERG, ELIZABETH",-2.4051294400387215,D,-2.4051294400387215,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-549E53AB420468998FE7,TX,2022,lower,111,"DAVIS, YVONNE",-1.4379849515996375,D,-1.4379849515996375,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-1C308680E88DBD3CBBCA,TX,2022,lower,112,"CURL, ELVA",-0.7802196846160896,D,-0.7802196846160896,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-E22D82A7DB79B3787CBD,TX,2022,lower,114,"BRYANT, JOHN",-2.8630948219533234,D,-2.8630948219533234,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-4B17BF082EC76B8DCB59,TX,2022,lower,115,"JOHNSON, JULIE",-2.1797270193188254,D,-2.1797270193188254,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-0F23EA3E8EDA1715ED8F,TX,2022,lower,117,"CORTEZ, PHILIP",1.9976372258957324,D,1.9976372258957324,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-E7BC43E7858BB0756E87,TX,2022,lower,118,"RAMIREZ, FRANK",2.7694718312421207,D,2.7694718312421207,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-1957718FC0975C216258,TX,2022,lower,120,"GERVINHAWKINS, BARBARA",-0.9957078263891859,D,-0.9957078263891859,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-D693AD3EA77FE63D5419,TX,2022,lower,121,"MOYERDEFELICE, BECCA",2.1806958064356934,D,2.1806958064356934,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-8D97178EB3607B2302D5,TX,2022,lower,122,"ARAMBURU, ANGI",1.7131997177172706,D,1.7131997177172706,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-D0B09550E684C4CEAD7E,TX,2022,lower,123,"BERNANL, DIEGO",1.6197896754116536,D,1.6197896754116536,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-DE05F12FD0A22024F95B,TX,2022,lower,124,"GARCIA, JOSEY",1.8637254478044412,D,1.8637254478044412,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-CF987535A1B765CA4A82,TX,2022,lower,125,"LOPEZ, RAY",2.5532266722590684,D,2.5532266722590684,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-6F641D6501BC147375BD,TX,2022,lower,128,"CREWS, CHARLES (CHUCK)",4.571690382896817,D,4.571690382896817,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-6AB0729A37FC27A3B038,TX,2022,lower,129,"MARVEL, KAT",1.6652907737901106,D,1.6652907737901106,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-6875400A8183DED7F142,TX,2022,lower,131,"ALLEN, ALMA A",-0.31399547690392104,D,-0.31399547690392104,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-31FA500A69B838B31068,TX,2022,lower,132,"CAMPBELL, CAMERON (CAM)",4.365574403821781,D,4.365574403821781,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-AB828F2B02ADC61C0D66,TX,2022,lower,133,"MAAROUF, MOHAMAD",-15.999369415075957,D,-15.999369415075957,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-246D9FFD4F199C553FE8,TX,2022,lower,134,"JOHNSON, ANN",-0.22367533240863047,D,-0.22367533240863047,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-8EE68B5F9AB526BE09E8,TX,2022,lower,135,"ROSENTHAL, JON E",-4.211668466635251,D,-4.211668466635251,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-071249B96F44580C95BF,TX,2022,lower,136,"BUCY, JOHN H, III",-0.026525185431931497,D,-0.026525185431931497,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-1F115AD2B34CE3A89D08,TX,2022,lower,138,"MORALES, STEPHANIE",2.438094180627327,D,2.438094180627327,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-82EC2F4E1DBD9AF15275,TX,2022,lower,145,"MORALES, CHRISTINA",0.7993825847624167,D,0.7993825847624167,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-B39F755EE7A6E160BD50,TX,2022,lower,148,"MORALESSHAW, PENNY",-1.605424205833251,D,-1.605424205833251,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-F6E72DB5C8DF304431F7,TX,2022,lower,149,"VO, HUBERT",-0.9117816780069292,D,-0.9117816780069292,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-54471F68BBF03B602E61,TX,2022,lower,150,"BROWNDANIEL, GINNY",3.01863884846171,D,3.01863884846171,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-D5E7C74A1A52AA67E66A,TX,2022,upper,2,"GIADOLOR, PRINCE S",0.7129930760547227,D,0.7129930760547227,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
WAROUT-AAB1C8ED3A6024DC6BCB,TX,2022,upper,3,"RUSSELL, STEVE",-3.6725920013980513,D,-3.6725920013980513,race_differential_party_orientation,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
