canonical_candidate_id,cycle,observed_issues,scored_issues,evidence_records,source_types,ideology_v3_scored_family_count,ideology_v3_model_eligible
AL-2018-house-20-R-HOWARD-SANDERFORD,2018,19.0,19.0,131.0,3.0,1,False
AL-2018-house-21-D-TERRY-JONES,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-21-R-REX-REYNOLDS,2018,3.0,3.0,3.0,1.0,0,False
AL-2018-house-22-R-RITCHIE-WHORTON,2018,20.0,18.0,126.0,2.0,2,True
AL-2018-house-23-R-TOMMY-HANES,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-24-R-NATHANIEL-LEDBETTER,2018,20.0,19.0,127.0,2.0,2,True
AL-2018-house-25-R-MAC-MCCUTCHEON,2018,19.0,19.0,131.0,3.0,1,False
AL-2018-house-26-R-KERRY-RICH,2018,17.0,16.0,130.0,3.0,1,False
AL-2018-house-27-D-BILL-JONES,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-27-R-WES-KITCHENS,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-28-D-KYLE-PIERCE,2018,10.0,10.0,11.0,1.0,0,False
AL-2018-house-28-R-GIL-F-ISBELL,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-29-D-JARED-MILLICAN,2018,4.0,4.0,5.0,1.0,0,False
AL-2018-house-29-R-BECKY-NORDGREN,2018,23.0,22.0,131.0,4.0,2,True
AL-2018-house-30-D-JARED-VAUGHN,2018,1.0,1.0,2.0,1.0,0,False
AL-2018-house-30-R-B-CRAIG-LIPSCOMB,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-31-R-MIKE-HOLMES,2018,20.0,20.0,128.0,3.0,2,True
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-32-R-JAMES-ALLEN-LLOYD,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-33-D-SCOTT-BREWER,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-33-R-RON-JOHNSON,2018,3.0,2.0,5.0,2.0,0,False
AL-2018-house-34-R-DAVID-STANDRIDGE,2018,20.0,19.0,120.0,2.0,2,True
AL-2018-house-35-R-STEVE-HURST,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-36-D-NICKI-ARNOLD-SWINDLE,2018,1.0,1.0,2.0,1.0,0,False
AL-2018-house-36-R-RANDY-WOOD,2018,19.0,19.0,133.0,2.0,2,True
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,2018,20.0,18.0,37.0,2.0,2,True
AL-2018-house-37-R-BOB-FINCHER,2018,20.0,19.0,130.0,2.0,2,True
AL-2018-house-38-D-BRIAN-MCGEE,2018,25.0,20.0,47.0,2.0,3,True
AL-2018-house-38-R-DEBBIE-HAMBY-WOOD,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-39-R-GINNY-SHAVER,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-40-D-PAMELA-JEAN-HOWARD,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-40-R-KOVEN-K-L-BROWN,2018,2.0,2.0,4.0,2.0,0,False
AL-2018-house-41-D-EMILY-ANNE-MARCUM,2018,18.0,16.0,34.0,2.0,1,False
AL-2018-house-41-R-CORLEY-ELLIS,2018,17.0,17.0,54.0,1.0,1,False
AL-2018-house-42-R-JAMES-M-JIMMY-MARTIN,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-43-D-CARIN-MAYO,2018,5.0,5.0,6.0,1.0,0,False
AL-2018-house-43-R-ARNOLD-G-MOONEY-II,2018,9.0,9.0,12.0,2.0,1,False
AL-2018-house-44-R-DANNY-GARRETT,2018,20.0,20.0,126.0,2.0,2,True
AL-2018-house-45-D-JENN-GRAY,2018,22.0,22.0,37.0,1.0,3,True
AL-2018-house-45-R-DICKIE-DRAKE,2018,20.0,19.0,122.0,2.0,1,False
AL-2018-house-46-D-FELICIA-STEWART,2018,18.0,17.0,30.0,3.0,4,True
AL-2018-house-46-R-DAVID-FAULKNER,2018,20.0,20.0,120.0,2.0,2,True
AL-2018-house-47-D-JIM-TOOMEY,2018,21.0,19.0,39.0,2.0,1,False
AL-2018-house-47-R-DAVID-WHEELER,2018,5.0,5.0,6.0,1.0,0,False
AL-2018-house-48-D-ALLI-SUMMERFORD,2018,5.0,5.0,6.0,1.0,0,False
AL-2018-house-48-R-JIM-CARNS,2018,22.0,21.0,123.0,2.0,2,True
AL-2018-house-49-R-APRIL-WEAVER,2018,20.0,20.0,133.0,2.0,2,True
AL-2018-house-50-R-JIM-HILL,2018,17.0,16.0,116.0,2.0,1,False
AL-2018-house-51-D-VERONICA-R-JOHNSON,2018,2.0,1.0,2.0,1.0,0,False
AL-2018-house-51-R-ALLEN-TREADAWAY,2018,19.0,18.0,117.0,2.0,1,False
AL-2018-house-52-D-JOHN-W-ROGERS-JR,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-53-D-ANTHONY-DANIELS,2018,18.0,18.0,95.0,2.0,2,True
AL-2018-house-54-D-NEIL-RAFFERTY,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-55-D-RODERICK-ROD-HAMPTON-SCOTT,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-56-D-LOUISE-LULU-ALEXANDER,2018,2.0,1.0,3.0,1.0,0,False
AL-2018-house-57-D-MERIKA-COLEMAN,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-58-D-ROLANDA-HOLLIS,2018,11.0,11.0,40.0,1.0,0,False
AL-2018-house-59-D-MARY-MOORE,2018,19.0,18.0,111.0,2.0,2,True
AL-2018-house-60-D-JUANDALYNN-GIVAN,2018,16.0,15.0,112.0,2.0,1,False
AL-2018-house-61-D-THOMAS-TOMMY-HYCHE,2018,19.0,16.0,37.0,2.0,2,True
AL-2018-house-61-R-RODNEY-SULLIVAN,2018,1.0,1.0,2.0,1.0,0,False
AL-2018-house-62-D-WILL-BENTON,2018,1.0,1.0,3.0,1.0,0,False
AL-2018-house-62-R-RICH-WINGO,2018,21.0,20.0,128.0,3.0,2,True
AL-2018-house-63-R-BILL-POOLE,2018,4.0,3.0,8.0,2.0,0,False
AL-2018-house-64-D-AMBER-SELMAN-LYNN,2018,5.0,5.0,5.0,1.0,0,False
AL-2018-house-64-R-HARRY-SHIVER,2018,21.0,20.0,140.0,3.0,2,True
AL-2018-house-65-D-ELAINE-BEECH,2018,17.0,14.0,118.0,2.0,1,False
AL-2018-house-65-R-BRETT-EASTERBROOK,2018,6.0,6.0,6.0,1.0,0,False
AL-2018-house-66-D-SUSAN-E-SMITH,2018,23.0,19.0,42.0,1.0,2,True
AL-2018-house-66-R-ALAN-BAKER,2018,21.0,20.0,132.0,2.0,2,True
AL-2018-house-67-D-PRINCE-CHESTNUT,2018,9.0,9.0,27.0,1.0,0,False
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,2018,2.0,1.0,3.0,1.0,0,False
AL-2018-house-72-D-RALPH-A-HOWARD,2018,2.0,0.0,3.0,1.0,0,False
AL-2018-house-73-D-JACK-JACOBS,2018,2.0,2.0,4.0,1.0,0,False
AL-2018-house-73-R-MATT-FRIDY,2018,21.0,20.0,132.0,4.0,2,True
AL-2018-house-74-D-RAYFORD-MACK,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-74-R-DIMITRI-POLIZOS,2018,21.0,21.0,125.0,3.0,2,True
AL-2018-house-75-R-REED-INGRAM,2018,19.0,18.0,117.0,2.0,1,False
AL-2018-house-76-D-THAD-MCCLAMMY,2018,20.0,19.0,128.0,2.0,2,True
AL-2018-house-77-D-TASHINA-MORRIS,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-78-D-KIRK-HATCHER,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-79-D-MARY-WYNNE-KLING,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-79-R-JOE-LOVVORN,2018,17.0,16.0,53.0,1.0,1,False
AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,2018,1.0,1.0,2.0,1.0,0,False
AL-2018-house-81-R-ED-OLIVER,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-83-R-MICHAEL-J-HOLDEN-II,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-84-D-BERRY-FORTE,2018,18.0,18.0,124.0,2.0,1,False
AL-2018-house-85-D-DEXTER-GRIMSLEY,2018,19.0,18.0,119.0,2.0,0,False
AL-2018-house-85-R-J-RON-WILSON,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-86-D-KRISTY-M-KIRKLAND,2018,16.0,10.0,30.0,1.0,1,False
AL-2018-house-86-R-PAUL-W-LEE,2018,2.0,2.0,3.0,2.0,0,False
AL-2018-house-87-R-JEFF-SORRELLS,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-88-D-CORY-CREEL,2018,21.0,19.0,37.0,1.0,2,True
AL-2018-house-88-R-WILL-DISMUKES,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-89-D-JOEL-LEE-WILLIAMS,2018,4.0,4.0,5.0,1.0,0,False
AL-2018-house-89-R-WES-ALLEN,2018,5.0,5.0,5.0,1.0,0,False
AL-2018-house-90-D-JOANNE-WHETSTONE,2018,19.0,18.0,36.0,2.0,2,True
AL-2018-house-90-R-CHRIS-SELLS,2018,18.0,16.0,112.0,2.0,1,False
AL-2018-house-91-R-RHETT-MARQUES,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-house-92-R-MIKE-JONES-JR,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-93-R-STEVE-CLOUSE,2018,21.0,20.0,145.0,2.0,2,True
AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,2018,8.0,8.0,8.0,1.0,1,False
AL-2018-house-94-R-JOE-FAUST,2018,24.0,22.0,142.0,2.0,2,True
AL-2018-house-95-R-STEVE-MCMILLAN,2018,18.0,16.0,126.0,3.0,2,True
AL-2018-house-96-D-MAURICE-HORSEY,2018,19.0,17.0,35.0,1.0,2,True
AL-2018-house-96-R-MATT-SIMPSON,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-97-D-ADLINE-C-CLARKE,2018,7.0,7.0,7.0,1.0,0,False
AL-2018-house-97-R-STEPHEN-MCNAIR,2018,5.0,4.0,5.0,1.0,0,False
AL-2018-house-98-D-NAPOLEON-BRACY-JR,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-house-99-D-SAM-JONES,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-99-R-CHARLES-W-TALBERT,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-house-100-R-VICTOR-GASTON,2018,20.0,19.0,135.0,3.0,2,True
AL-2018-house-101-R-CHRIS-PRINGLE,2018,17.0,17.0,104.0,2.0,2,True
AL-2018-house-102-R-SHANE-STRINGER,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-house-103-D-BARBARA-DRUMMOND,2018,18.0,18.0,120.0,2.0,2,True
AL-2018-house-104-D-ARLENE-CUNNINGHAM-EASLEY,2018,5.0,5.0,5.0,1.0,0,False
AL-2018-house-104-R-MARGIE-WILCOX,2018,22.0,22.0,126.0,2.0,2,True
AL-2018-house-105-R-CHIP-BROWN,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-senate-1-D-CAROLINE-SELF,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-senate-1-R-TIM-MELSON,2018,17.0,15.0,110.0,3.0,1,False
AL-2018-senate-2-D-AMY-WASYLUKA,2018,20.0,20.0,24.0,2.0,4,True
AL-2018-senate-2-R-TOM-BUTLER,2018,4.0,4.0,4.0,1.0,0,False
AL-2018-senate-3-R-ARTHUR-ORR,2018,17.0,15.0,110.0,2.0,1,False
AL-2018-senate-4-R-GARLAN-GUDGER,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-senate-5-R-GREG-J-REED,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-senate-6-D-JOHNNY-MACK-MORROW,2018,8.0,7.0,9.0,1.0,0,False
AL-2018-senate-6-R-LARRY-STUTTS,2018,19.0,17.0,119.0,2.0,2,True
AL-2018-senate-7-D-DEBORAH-BARROS,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-senate-7-R-SAM-GIVHAN,2018,4.0,4.0,4.0,1.0,0,False
AL-2018-senate-8-R-STEVE-LIVINGSTON,2018,15.0,13.0,117.0,2.0,1,False
AL-2018-senate-9-R-CLAY-SCOFIELD,2018,16.0,13.0,109.0,2.0,1,False
AL-2018-senate-10-R-ANDREW-JONES,2018,1.0,1.0,1.0,1.0,0,False
AL-2018-senate-11-D-CARL-CARTER,2018,9.0,9.0,10.0,1.0,0,False
AL-2018-senate-11-R-JIM-MCCLENDON,2018,17.0,15.0,131.0,3.0,1,False
AL-2018-senate-12-D-JIM-WILLIAMS,2018,1.0,1.0,2.0,1.0,0,False
AL-2018-senate-12-R-DEL-MARSH,2018,16.0,14.0,113.0,4.0,1,False
AL-2018-senate-13-D-DARRELL-TURNER,2018,1.0,1.0,3.0,2.0,0,False
AL-2018-senate-13-R-RANDY-PRICE,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-senate-14-D-JERRY-MCDONALD,2018,20.0,19.0,37.0,2.0,1,False
AL-2018-senate-14-R-CAM-WARD,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-senate-15-R-DAN-ROBERTS,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-senate-16-D-LINDSEY-DECKARD,2018,7.0,7.0,7.0,1.0,0,False
AL-2018-senate-16-R-J-T-JABO-WAGGONER,2018,3.0,3.0,4.0,2.0,0,False
AL-2018-senate-17-R-SHAY-SHELNUTT,2018,17.0,15.0,102.0,2.0,1,False
AL-2018-senate-18-D-RODGER-M-SMITHERMAN,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-senate-19-D-PRISCILLA-DUNN,2018,16.0,13.0,105.0,2.0,1,False
AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,2018,17.0,14.0,92.0,2.0,1,False
AL-2018-senate-21-D-RICK-BURNHAM,2018,17.0,16.0,30.0,2.0,2,True
AL-2018-senate-21-R-GERALD-ALLEN,2018,17.0,15.0,120.0,3.0,1,False
AL-2018-senate-22-R-GREG-ALBRITTON,2018,16.0,16.0,104.0,2.0,1,False
AL-2018-senate-23-D-MALIKA-SANDERS-FORTIER,2018,0.0,0.0,0.0,0.0,0,False
AL-2018-senate-24-D-BOBBY-SINGLETON,2018,15.0,14.0,100.0,2.0,1,False
AL-2018-senate-25-D-DAVID-A-SADLER,2018,4.0,4.0,5.0,1.0,0,False
AL-2018-senate-25-R-WILL-BARFOOT,2018,4.0,4.0,4.0,1.0,0,False
AL-2018-senate-26-D-DAVID-COACH-BURKETTE,2018,3.0,2.0,4.0,1.0,0,False
AL-2018-senate-26-R-D-J-JOHNSON,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,2018,20.0,20.0,37.0,2.0,2,True
AL-2018-senate-27-R-TOM-WHATLEY,2018,7.0,7.0,9.0,2.0,0,False
AL-2018-senate-28-D-BILLY-BEASLEY,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-senate-29-R-DONNIE-CHESTEEN,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-senate-30-R-CLYDE-CHAMBLISS-JR,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-senate-31-R-JIMMY-W-HOLLEY,2018,3.0,3.0,7.0,2.0,0,False
AL-2018-senate-32-D-JASON-FISHER,2018,4.0,4.0,5.0,1.0,0,False
AL-2018-senate-32-R-CHRIS-ELLIOTT,2018,4.0,4.0,4.0,1.0,0,False
AL-2018-senate-33-D-VIVIAN-DAVIS-FIGURES,2018,2.0,0.0,2.0,1.0,0,False
AL-2018-senate-34-R-JACK-WILLIAMS,2018,2.0,2.0,3.0,1.0,0,False
AL-2018-senate-35-D-TOM-HOLMES,2018,2.0,2.0,2.0,1.0,0,False
AL-2018-senate-35-R-DAVID-SESSIONS,2018,2.0,2.0,2.0,1.0,0,False
AL-2022-house-1-R-GSL001RPET,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-2-R-GSL002RHAR,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-3-D-GSL003DTHO,2022,4.0,3.0,4.0,1.0,0,False
AL-2022-house-3-R-GSL003RUND,2022,4.0,4.0,5.0,2.0,0,False
AL-2022-house-4-R-GSL004RMOO,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-5-R-GSL005RCRA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-6-R-GSL006RWHI,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-7-D-GSL007DJON,2022,1.0,0.0,1.0,1.0,0,False
AL-2022-house-7-R-GSL007RYAR,2022,22.0,22.0,23.0,2.0,1,False
AL-2022-house-8-R-GSL008RCOL,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-house-9-R-GSL009RSTA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-10-D-GSL010DLAN,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-house-10-R-GSL010RCOL,2022,3.0,2.0,3.0,1.0,0,False
AL-2022-house-11-R-GSL011RSHE,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-house-12-D-GSL012DFIE,2022,14.0,14.0,15.0,1.0,2,True
AL-2022-house-12-R-GSL012RHAR,2022,4.0,3.0,6.0,3.0,0,False
AL-2022-house-13-R-GSL013RWOO,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-14-R-GSL014RWAD,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-15-D-GSL015DROU,2022,6.0,6.0,8.0,2.0,0,False
AL-2022-house-15-R-GSL015RHUL,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-16-R-GSL016RSOU,2022,4.0,3.0,6.0,2.0,0,False
AL-2022-house-17-R-GSL017REST,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-house-18-R-GSL018RKIE,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-19-D-GSL019DHAL,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-20-R-GSL020RLOM,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-21-R-GSL021RREY,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-22-R-GSL022RWHO,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-23-R-GSL023RKIR,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-24-R-GSL024RLED,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-25-D-GSL025DHAG,2022,3.0,2.0,3.0,1.0,0,False
AL-2022-house-25-R-GSL025RRIG,2022,2.0,2.0,3.0,2.0,0,False
AL-2022-house-26-D-GSL026DALF,2022,1.0,1.0,2.0,1.0,0,False
AL-2022-house-26-R-GSL026RCOL,2022,5.0,5.0,6.0,2.0,0,False
AL-2022-house-27-D-GSL027DNEU,2022,16.0,16.0,17.0,1.0,1,False
AL-2022-house-27-R-GSL027RKIT,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-28-R-GSL028RBUT,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-29-R-GSL029RGID,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-30-R-GSL030RLIP,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-31-R-GSL031RSTU,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-32-D-GSL032DBOY,2022,4.0,3.0,5.0,1.0,1,False
AL-2022-house-32-R-GSL032RJAC,2022,2.0,2.0,3.0,1.0,0,False
AL-2022-house-33-D-GSL033DCRU,2022,1.0,0.0,1.0,1.0,0,False
AL-2022-house-33-R-GSL033RROB,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-34-R-GSL034RSTA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-35-R-GSL035RHUR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-36-R-GSL036RWOO,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-37-R-GSL037RFIN,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-house-38-R-GSL038RWOO,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-house-39-R-GSL039RSHA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-40-D-GSL040DHOW,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-40-R-GSL040RROB,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-41-D-GSL041DNEL,2022,1.0,0.0,1.0,1.0,0,False
AL-2022-house-41-R-GSL041RELL,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-42-R-GSL042RSMI,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-43-D-GSL043DCLE,2022,6.0,6.0,7.0,1.0,0,False
AL-2022-house-43-R-GSL043RMOO,2022,23.0,23.0,23.0,1.0,1,False
AL-2022-house-44-R-GSL044RGAR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-45-R-GSL045RDUB,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-46-R-GSL046RFAU,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-47-D-GSL047DCOL,2022,14.0,14.0,16.0,2.0,1,False
AL-2022-house-47-R-GSL047RSHA,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-48-R-GSL048RCAR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-49-R-GSL049RBED,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-50-R-GSL050RHIL,2022,3.0,2.0,3.0,1.0,0,False
AL-2022-house-51-R-GSL051RTRE,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-52-D-GSL052DROG,2022,4.0,2.0,5.0,1.0,0,False
AL-2022-house-53-D-GSL053DDAN,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-54-D-GSL054DRAF,2022,3.0,2.0,3.0,1.0,0,False
AL-2022-house-55-D-GSL055DPLU,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-56-D-GSL056DTIL,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-57-D-GSL057DSEL,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-57-R-GSL057RBAU,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-58-D-GSL058DHOL,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-59-D-GSL059DMOO,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-60-D-GSL060DGIV,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-61-R-GSL061RBOL,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-62-D-GSL062DCEP,2022,1.0,1.0,2.0,1.0,0,False
AL-2022-house-62-R-GSL062RLAM,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-63-D-GSL063DADA,2022,9.0,8.0,9.0,1.0,0,False
AL-2022-house-63-R-GSL063RALM,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-64-R-GSL064RGIV,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-65-D-GSL065DCAS,2022,1.0,0.0,1.0,1.0,0,False
AL-2022-house-65-R-GSL065REAS,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-house-66-R-GSL066RBAK,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-67-D-GSL067DCHE,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-68-D-GSL068DJAC,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-68-R-GSL068RKEL,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-69-D-GSL069DLAW,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-69-R-GSL069RMAD,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-house-70-D-GSL070DENG,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-71-D-GSL071DMCC,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-72-D-GSL072DTRA,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-73-R-GSL073RPAS,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-74-D-GSL074DENS,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-74-R-GSL074RMEA,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-house-75-R-GSL075RING,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-76-D-GSL076DMCC,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-77-D-GSL077DMOR,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-78-D-GSL078DHAS,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-79-R-GSL079RLOV,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-80-R-GSL080RBLA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-81-R-GSL081ROLI,2022,3.0,2.0,4.0,2.0,0,False
AL-2022-house-82-D-GSL082DWAR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-82-R-GSL082RPIE,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-83-D-GSL083DGRA,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-84-D-GSL084DFOR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-85-D-GSL085DGRI,2022,4.0,2.0,4.0,1.0,0,False
AL-2022-house-85-R-GSL085RREH,2022,3.0,3.0,3.0,1.0,0,False
AL-2022-house-86-R-GSL086RLEE,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-87-R-GSL087RSOR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-88-R-GSL088RSTA,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-89-R-GSL089RPAR,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-90-R-GSL090RSEL,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-91-R-GSL091RMAR,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-92-D-GSL092DHUB,2022,2.0,1.0,2.0,1.0,0,False
AL-2022-house-92-R-GSL092RHAM,2022,1.0,1.0,1.0,1.0,0,False
AL-2022-house-93-R-GSL093RCLO,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-94-R-GSL094RFID,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-95-D-GSL095DBRA,2022,6.0,6.0,8.0,2.0,0,False
AL-2022-house-95-R-GSL095RHOL,2022,0.0,0.0,0.0,0.0,0,False
AL-2022-house-96-R-GSL096RSIM,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-97-D-GSL097DCLA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-98-D-GSL098DBRA,2022,2.0,2.0,2.0,1.0,0,False
AL-2022-house-99-D-GSL099DJON,2022,3.0,1.0,3.0,1.0,0,False
AL-2022-house-100-R-GSL100RSHI,2022,1.0,1.0,1.0,1.0,0,False
