canonical_candidate_id,person_id,canonical_name,cycle,chamber,district,canonical_party,candidate_margin_overperformance,absolute_cmo,has_issue_evidence,manual_broad_search_logged,any_manual_search_logged,accepted_votesmart_identity,manual_identity_alias,legislative_source_checked_and_present,votesmart_questionnaire_checked_and_present,votesmart_rating_checked_and_present,votesmart_endorsement_checked_and_present,latest_manual_result,identity_status,final_research_status,exhaustion_basis,neutrality_imputed,prior_status,new_evidence_source_types,restated_at_utc
AL-2010-house-93-D-RONNIE-HELMS,ALPERSON-RONNIE-HELMS,RONNIE HELMS,2010,house,93,D,-34.646022777969655,34.646022777969655,True,True,True,True,False,False,False,False,True,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-93-R-STEVE-CLOUSE,ALPERSON-STEVE-CLOUSE,STEVE CLOUSE,2010,house,93,R,34.646022777969655,34.646022777969655,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-senate-22-R-GSU22RALB,ALPERSON-GSU22RALB,GSU22RALB,2022,senate,22,R,34.48543650679852,34.48543650679852,True,False,False,True,False,False,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,"JAMES C. FIELDS, JR.",2010,house,12,D,34.308471040310884,34.308471040310884,True,True,True,True,False,True,False,True,True,searched_existing_structured_evidence_no_new_manual_position,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-12-R-MAC-BUTTRAM,ALPERSON-MAC-BUTTRAM,MAC BUTTRAM,2010,house,12,R,-34.308471040310884,34.308471040310884,True,True,True,True,False,False,False,True,True,searched_existing_structured_evidence_no_new_manual_position,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-26-D-MCDANIEL-FRANK,ALPERSON-MCDANIEL-FRANK,"McDaniel, Frank",2002,house,26,D,33.96226431938186,33.96226431938186,True,True,True,True,True,False,True,True,False,searched_no_new_same_cycle_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-26-R-PATTERSON-JEFFREY,ALPERSON-PATTERSON-JEFFREY,"Patterson, Jeffrey",2002,house,26,R,-33.96226431938186,33.96226431938186,True,True,True,True,False,False,True,False,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,house,7,D,33.9402271600584,33.9402271600584,True,True,True,True,False,False,True,True,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-7-R-KEN-JOHNSON,ALPERSON-KEN-JOHNSON,Ken Johnson,2014,house,7,R,-33.9402271600584,33.9402271600584,True,True,True,True,False,True,False,True,True,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-9-D-GRANTLAND-RONALD,ALPERSON-GRANTLAND-RONALD,"Grantland, Ronald",2002,house,9,D,33.91291117467176,33.91291117467176,True,True,True,True,True,True,True,True,False,searched_existing_group_evidence_no_new_manual_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-9-R-COLEY-ROY,ALPERSON-COLEY-ROY,"Coley, Roy",2002,house,9,R,-33.91291117467176,33.91291117467176,True,True,True,True,True,False,False,False,False,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"ROGER BEDFORD, JR.",2010,senate,6,D,33.69033973459736,33.69033973459736,True,True,True,True,False,True,True,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-6-R-JIM-BONNER,ALPERSON-JIM-BONNER,JIM BONNER,2010,senate,6,R,-33.69033973459736,33.69033973459736,True,True,True,True,False,False,True,True,False,searched_no_directional_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-4-D-ZEB-LITTLE,ALPERSON-ZEB-LITTLE,ZEB LITTLE,2006,senate,4,D,33.583178365744075,33.583178365744075,True,True,True,True,False,False,False,True,True,new_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-86-R-GSL086RLEE,ALPERSON-GSL086RLEE,GSL086RLEE,2022,house,86,R,33.571937939787816,33.571937939787816,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-105-R-GSL105RBRO,ALPERSON-GSL105RBRO,GSL105RBRO,2022,house,105,R,33.43581974324789,33.43581974324789,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-51-R-ALLEN-TREADAWAY,ALPERSON-ALLEN-TREADAWAY,Allen Treadaway,2014,house,51,R,33.17224581419848,33.17224581419848,True,False,False,True,False,True,True,True,False,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-12-R-COREY-HARBISON,ALPERSON-COREY-HARBISON,Corey Harbison,2018,house,12,R,33.08138824877821,33.08138824877821,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-87-R-JEFF-SORRELLS,ALPERSON-JEFF-SORRELLS,Jeff Sorrells,2018,house,87,R,32.97851153170049,32.97851153170049,True,False,False,True,False,False,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,senate,22,D,32.50130012323631,32.50130012323631,True,True,True,True,False,True,False,True,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-22-R-DANNY-B-JOYNER,ALPERSON-DANNY-B-JOYNER,DANNY B. JOYNER,2010,senate,22,R,-32.50130012323631,32.50130012323631,True,True,True,True,True,False,True,True,False,searched_no_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-5-D-HENRY-A-WHITE,ALPERSON-HENRY-A-WHITE,Henry A. White,2014,house,5,D,32.215919355918466,32.215919355918466,True,True,True,True,False,False,False,True,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2014-house-5-R-DAN-WILLIAMS,ALPERSON-DAN-WILLIAMS,Dan Williams,2014,house,5,R,-32.215919355918466,32.215919355918466,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-66-D-WHITE,ALPERSON-WHITE,White,1998,house,66,D,32.0154449800388,32.0154449800388,True,True,True,True,True,False,True,True,False,searched_no_new_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-senate-15-R-FRENCH-STEVE,ALPERSON-FRENCH-STEVE,"French, Steve",2002,senate,15,R,31.94570289716272,31.94570289716272,True,True,True,True,True,True,False,True,True,searched_existing_structured_evidence_no_new_manual_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,Thad McClammy,2018,house,76,D,31.81802655968864,31.81802655968864,True,False,False,True,False,True,True,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-31-R-GSL031RSTU,ALPERSON-GSL031RSTU,GSL031RSTU,2022,house,31,R,31.741655052598333,31.741655052598333,True,False,False,True,False,False,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-senate-7-D-ENFINGER-JEFF,ALPERSON-ENFINGER-JEFF,"Enfinger, Jeff",2002,senate,7,D,31.73672064514649,31.73672064514649,True,True,True,True,False,True,False,True,True,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-12-D-MORRISON,ALPERSON-MORRISON,Morrison,1998,house,12,D,31.60457608814788,31.60457608814788,True,True,True,True,True,True,True,True,False,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-28-D-CRAIG-FORD,ALPERSON-CRAIG-FORD,CRAIG FORD,2006,house,28,D,31.56959876619999,31.56959876619999,True,True,True,True,True,True,True,True,True,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-28-R-CHRISTOPHER-P-WORD,ALPERSON-CHRISTOPHER-P-WORD,CHRISTOPHER P. WORD,2006,house,28,R,-31.56959876619999,31.56959876619999,True,True,True,True,False,False,True,False,False,searched_existing_structured_evidence_no_new_manual_position,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-102-R-TURNER-J-E,ALPERSON-TURNER-J-E,"Turner, J.E.",2002,house,102,R,31.29495351062865,31.29495351062865,True,True,True,True,False,True,False,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-52-D-GSL052DROG,ALPERSON-GSL052DROG,GSL052DROG,2022,house,52,D,31.270741953111298,31.270741953111298,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-51-R-GSL051RTRE,ALPERSON-GSL051RTRE,GSL051RTRE,2022,house,51,R,31.268564197510315,31.268564197510315,True,False,False,True,False,True,True,True,False,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-senate-10-R-GSU10RJON,ALPERSON-GSU10RJON,GSU10RJON,2022,senate,10,R,31.2659711863367,31.2659711863367,True,False,False,True,False,False,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-22-D-HALL,ALPERSON-HALL,Hall,1998,house,22,D,31.170576768011166,31.170576768011166,True,True,True,True,True,True,True,True,False,searched_existing_structured_evidence_no_new_same_cycle_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-22-R-HOLLINGSWORTH,ALPERSON-HOLLINGSWORTH,Hollingsworth,1998,house,22,R,-31.170576768011166,31.170576768011166,True,True,True,True,True,False,True,False,False,searched_existing_structured_evidence_no_new_manual_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-1-D-DENTON,ALPERSON-DENTON,Denton,1998,senate,1,D,31.0040286952911,31.0040286952911,True,True,True,True,False,False,True,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-102-R-GSL102RSTR,ALPERSON-GSL102RSTR,GSL102RSTR,2022,house,102,R,30.948238729321105,30.948238729321105,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-senate-9-R-GSU09RSCO,ALPERSON-GSU09RSCO,GSU09RSCO,2022,senate,9,R,30.65894836304659,30.65894836304659,True,False,False,True,False,False,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-80-D-LESLEY-VANCE,ALPERSON-LESLEY-VANCE,LESLEY VANCE,2010,house,80,D,30.569338847386803,30.569338847386803,True,True,True,True,True,True,False,True,True,identity_resolved_existing_votesmart_and_legislative_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-80-R-MERVIN-DUDLEY,ALPERSON-MERVIN-DUDLEY,MERVIN DUDLEY,2010,house,80,R,-30.569338847386803,30.569338847386803,True,True,True,True,True,False,False,True,False,identity_resolved_no_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-5-D-CARTER-TOMMY,ALPERSON-CARTER-TOMMY,"Carter, Tommy",2002,house,5,D,30.45114801394694,30.45114801394694,True,True,True,True,False,True,False,True,False,searched_no_new_directional_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-5-R-COFFMAN-RONNIE-G,ALPERSON-COFFMAN-RONNIE-G,"Coffman, Ronnie G.",2002,house,5,R,-30.45114801394694,30.45114801394694,True,True,True,True,False,False,True,False,False,searched_no_temporally_suitable_directional_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2022-house-50-R-GSL050RHIL,ALPERSON-GSL050RHIL,GSL050RHIL,2022,house,50,R,30.32599646581013,30.32599646581013,True,False,False,True,False,True,False,True,True,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,"JOHN ""JODY"" LETSON",2006,house,7,D,30.28778088904165,30.28778088904165,True,True,True,True,True,False,True,True,False,new_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1994-house-96-D-BOX,ALPERSON-BOX,Box,1994,house,96,D,30.2185972097784,30.2185972097784,True,True,True,False,True,False,False,False,False,new_historical_directional_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-16-D-WILLIAM-E-THIGPEN-SR,ALPERSON-WILLIAM-E-THIGPEN-SR,"WILLIAM E. THIGPEN, SR.",2010,house,16,D,30.020910459902723,30.020910459902723,True,True,True,True,False,True,True,True,True,new_legislative_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-house-16-R-DANIEL-H-BOMAN,ALPERSON-DANIEL-H-BOMAN,DANIEL H. BOMAN,2010,house,16,R,-30.020910459902723,30.020910459902723,True,True,True,True,False,False,True,True,False,evidence_found,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-65-D-DOLBARE,ALPERSON-DOLBARE,Dolbare,1998,house,65,D,29.70098553082501,29.70098553082501,True,True,True,True,True,True,False,True,False,new_historical_evidence_added,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-senate-21-D-POOLE-PHIL,ALPERSON-POOLE-PHIL,"Poole, Phil",2002,senate,21,D,29.555633734450183,29.555633734450183,True,True,True,True,False,True,False,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-senate-1-D-DENTON-BOBBY,ALPERSON-DENTON-BOBBY,"Denton, Bobby",2002,senate,1,D,29.372873035654614,29.372873035654614,True,True,True,True,False,True,True,True,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-senate-17-D-MOORE-CAROLINE-B,ALPERSON-MOORE-CAROLINE-B,"Moore, Caroline B.",2002,senate,17,D,-29.164920426151667,29.164920426151667,True,True,True,True,False,False,True,False,False,searched_no_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-senate-17-R-BIDDLE-JACK-III,ALPERSON-BIDDLE-JACK-III,"Biddle, Jack, III",2002,senate,17,R,29.164920426151667,29.164920426151667,True,True,True,True,False,False,False,True,False,new_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-11-D-JIM-PREUITT,ALPERSON-JIM-PREUITT,JIM PREUITT,2006,senate,11,D,29.140694854743646,29.140694854743646,True,True,True,True,False,True,False,True,True,new_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2006-senate-11-R-JIM-HETHCOX,ALPERSON-JIM-HETHCOX,JIM HETHCOX,2006,senate,11,R,-29.140694854743646,29.140694854743646,True,True,True,True,False,False,True,False,False,searched_no_new_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-63-D-STANLEY,ALPERSON-STANLEY,Stanley,1998,house,63,D,-29.1246840250128,29.1246840250128,True,True,True,True,True,False,True,False,False,evidence_found,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-house-63-R-PARKER,ALPERSON-PARKER,Parker,1998,house,63,R,29.1246840250128,29.1246840250128,True,True,True,True,True,False,False,True,False,searched_no_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-25-D-CHAPPELL,ALPERSON-CHAPPELL,Chappell,1998,senate,25,D,-29.10887833564372,29.10887833564372,True,True,True,True,True,False,True,False,False,searched_existing_broad_questionnaire_no_new_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-1998-senate-25-R-DIXON,ALPERSON-DIXON,Dixon,1998,senate,25,R,29.10887833564372,29.10887833564372,True,True,True,True,True,False,True,True,False,searched_existing_structured_evidence_no_new_manual_position,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2018-house-59-D-MARY-MOORE,ALPERSON-MARY-MOORE,Mary Moore,2018,house,59,D,29.07116025710204,29.07116025710204,True,False,False,True,False,True,True,True,False,,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-35-D-HURST-STEVE,ALPERSON-HURST-STEVE,"Hurst, Steve",2002,house,35,D,28.89535781157253,28.89535781157253,True,True,True,True,False,True,False,True,True,searched_no_new_same_cycle_evidence,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-1-D-TAMMY-L-IRONS,ALPERSON-TAMMY-L-IRONS,TAMMY L. IRONS,2010,senate,1,D,28.715569833284945,28.715569833284945,True,True,True,True,False,True,True,True,False,new_post_election_evidence_added,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2010-senate-1-R-JERRY-FREEMAN,ALPERSON-JERRY-FREEMAN,JERRY FREEMAN,2010,senate,1,R,-28.715569833284945,28.715569833284945,True,True,True,True,False,False,False,True,False,searched_existing_structured_evidence_no_new_manual_position,verified_votesmart_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
AL-2002-house-13-D-SHERER-TOMMY,ALPERSON-SHERER-TOMMY,"Sherer, Tommy",2002,house,13,D,28.638371259967016,28.638371259967016,True,True,True,True,True,False,True,True,True,searched_no_evidence,verified_manual_identity,evidence_recovered,not_applicable,False,evidence_recovered,,
