result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note
1274,MORGAN,BETHLEHEM BAPTIST CHURCH,BETHLEHEM BAPTIST CHURCH,BETHLEHEM BAPTIST CHURCH,2014-General-Morgan.xlsx,contest_rows,False,0110328-1,28-1,Lebanon Baptist Church,LEBANON BAPTIST CHURCH,review,73.91,15.73,1,CENTER SPRINGS METHODIST CHURCH,58.18,MACEDONIA CUMBERLAND PRES CHURCH,46.43,False,True,low_or_ambiguous_score,,
1275,MORGAN,CARRIE MATTHEWS REC_ CENTER,CARRIE MATTHEWS RECREATION CENTER,CARRIE MATTHEWS RECREATION CENTER,2014-General-Morgan.xlsx,contest_rows,False,011033-3,3-3,Aquadome Rec Center,AQUADOME RECREATION CENTER,review,75.12,21.68,1,CENTER SPRINGS METHODIST CHURCH,53.44,DECATUR FIRE AND RESCUE STATION,53.12,False,True,low_or_ambiguous_score,,
1277,MORGAN,COTACO FIRE STATION,COTACO FIRE STATION,COTACO FIRE STATION,2014-General-Morgan.xlsx,contest_rows,False,011034-1,4-1,Decatur Fire & Rescue Station,DECATUR FIRE AND RESCUE STATION,review,85.5,0.0,3,ODEN RIDGE VOLUNTEER FIRE DEPARTMENT,85.5,DANVILLE VOLUNTEER FIRE STATION,85.5,False,True,low_or_ambiguous_score,,
1278,MORGAN,DANVILLE VOL_ FIRE DEPARTMENT,DANVILLE VOLUNTEER FIRE DEPARTMENT,DANVILLE VOLUNTEER FIRE DEPARTMENT,2014-General-Morgan.xlsx,contest_rows,False,0110325-1,25-1,Eva Volunteer FD,EVA VOLUNTEER FIRE DEPARTMENT,review,87.96,2.25,1,ODEN RIDGE VOLUNTEER FIRE DEPARTMENT,85.71,GUM POND FIRE STATION,85.5,False,True,low_or_ambiguous_score,,
1279,MORGAN,DECATUR BAPTIST CHURCH,DECATUR BAPTIST CHURCH,DECATUR BAPTIST CHURCH,2014-General-Morgan.xlsx,contest_rows,False,011032-1,2-1,Decatur Fire and Rescue- 4119 Old Highway 31,DECATUR FIRE AND RESCUE 4119 OLD HIGHWAY 31,review,85.5,8.23,1,LEBANON BAPTIST CHURCH,77.27,CENTER SPRINGS METHODIST CHURCH,60.38,False,True,low_or_ambiguous_score,,
1282,MORGAN,DECATUR UTILITIES AUDIT,DECATUR UTILITIES AUDIT,DECATUR UTILITIES AUDIT,2014-General-Morgan.xlsx,contest_rows,False,011033-7,3-7,Decatur Utilities Auditorium,DECATUR UTILITIES AUDITORIUM,review,90.2,4.7,1,DECATUR FIRE AND RESCUE 4119 OLD HIGHWAY 31,85.5,DECATUR FIRE AND RESCUE,57.83,False,True,low_or_ambiguous_score,,
1284,MORGAN,EVA VOLUNTEER FIRE,EVA VOLUNTEER FIRE,EVA VOLUNTEER FIRE,2014-General-Morgan.xlsx,contest_rows,False,0110325-1,25-1,Eva Volunteer FD,EVA VOLUNTEER FIRE DEPARTMENT,review,90.0,4.5,1,DECATUR FIRE AND RESCUE STATION,85.5,ODEN RIDGE VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
1286,MORGAN,FIRST BIBLE CHURCH,FIRST BIBLE CHURCH,FIRST BIBLE CHURCH,2014-General-Morgan.xlsx,contest_rows,False,011031-1,1-1,Macedonia Cumberland Pres. Church,MACEDONIA CUMBERLAND PRES CHURCH,review,85.5,0.0,2,CENTER SPRINGS METHODIST CHURCH,85.5,LEBANON BAPTIST CHURCH,52.25,False,True,low_or_ambiguous_score,,
1287,MORGAN,FLORETTE VFD,FLORETTE VOLUNTEER FIRE DEPARTMENT,FLORETTE VOLUNTEER FIRE DEPARTMENT,2014-General-Morgan.xlsx,contest_rows,False,0110325-1,25-1,Eva Volunteer FD,EVA VOLUNTEER FIRE DEPARTMENT,review,87.96,2.46,1,GUM POND FIRE STATION,85.5,NEEL FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
1288,MORGAN,FORT DECATUR REC_ CENTER,FORT DECATUR RECREATION CENTER,FORT DECATUR RECREATION CENTER,2014-General-Morgan.xlsx,contest_rows,False,011033-4,3-4,Decatur High School,DECATUR HIGH SCHOOL,review,85.5,10.38,1,AQUADOME RECREATION CENTER,75.12,DECATUR FIRE AND RESCUE STATION,68.52,False,True,low_or_ambiguous_score,,
1289,MORGAN,GUM POND FIRE DEPARTMENT,GUM POND FIRE DEPARTMENT,GUM POND FIRE DEPARTMENT,2014-General-Morgan.xlsx,contest_rows,False,011033-13,3-13,Morgan Co Dept Of Human Resources,MORGAN COUNTY DEPARTMENT OF HUMAN RESOURCES,review,85.5,0.0,3,ODEN RIDGE VOLUNTEER FIRE DEPARTMENT,85.5,DECATUR FIRE AND RESCUE 4119 OLD HIGHWAY 31,85.5,False,True,low_or_ambiguous_score,,
1290,MORGAN,JOHN F THOMPSON POST 52,JOHN F THOMPSON POST 52,JOHN F THOMPSON POST 52,2014-General-Morgan.xlsx,contest_rows,False,0110327-1,27-1,Gum Pond Fire Station,GUM POND FIRE STATION,review,43.18,2.14,1,COTACO SCHOOL,41.04,MORGAN COUNTY DEPARTMENT OF HUMAN RESOURCES,40.91,False,True,low_or_ambiguous_score,,
1294,MORGAN,MASSEY FIRE STATION #1,MASSEY FIRE STATION 1,MASSEY FIRE STATION,2014-General-Morgan.xlsx,contest_rows,False,011034-1,4-1,Decatur Fire & Rescue Station,DECATUR FIRE AND RESCUE STATION,review,85.5,0.0,3,ODEN RIDGE VOLUNTEER FIRE DEPARTMENT,85.5,DANVILLE VOLUNTEER FIRE STATION,85.5,False,True,low_or_ambiguous_score,,
1296,MORGAN,MORGAN COUNTY DISTRICT,MORGAN COUNTY DISTRICT,MORGAN COUNTY DISTRICT,2014-General-Morgan.xlsx,contest_rows,False,011033-13,3-13,Morgan Co Dept Of Human Resources,MORGAN COUNTY DEPARTMENT OF HUMAN RESOURCES,review,85.5,0.0,2,WEST MORGAN EAST LAW WATER AUTHORITY,85.5,MORGAN COUNTY COURTHOUSE,70.57,False,True,low_or_ambiguous_score,,
1297,MORGAN,NEEL VOLUNTEER FIRE DEPARTMENT,NEEL VOLUNTEER FIRE DEPARTMENT,NEEL VOLUNTEER FIRE DEPARTMENT,2014-General-Morgan.xlsx,contest_rows,False,0110325-1,25-1,Eva Volunteer FD,EVA VOLUNTEER FIRE DEPARTMENT,review,91.53,0.9,2,EBENEZER VOLUNTEER FIRE DEPARTMENT,90.62,ODEN RIDGE VOLUNTEER FIRE DEPARTMENT,86.36,False,True,low_or_ambiguous_score,,
1298,MORGAN,OAK PARK BAPTIST CHURCH,OAK PARK BAPTIST CHURCH,OAK PARK BAPTIST CHURCH,2014-General-Morgan.xlsx,contest_rows,False,0110328-1,28-1,Lebanon Baptist Church,LEBANON BAPTIST CHURCH,review,73.89,18.33,1,CENTER SPRINGS METHODIST CHURCH,55.56,MACEDONIA CUMBERLAND PRES CHURCH,51.82,False,True,low_or_ambiguous_score,,
1300,MORGAN,PRICEVILLE MUNICIPAL BLDG,PRICEVILLE MUNICIPAL BUILDING,PRICEVILLE MUNICIPAL BUILDING,2014-General-Morgan.xlsx,contest_rows,False,0110321-1,21-1,Falkville Municipal Building,FALKVILLE MUNICIPAL BUILDING,review,84.21,4.21,1,TRINITY MUNICIPAL BUILDING,80.0,PRICEVILLE FIRE STATION,57.69,False,True,low_or_ambiguous_score,,
1302,MORGAN,S_A_V_E_S_ FIRE DEPT #1,S A V E S FIRE DEPARTMENT 1,S A V E S FIRE DEPARTMENT,2014-General-Morgan.xlsx,contest_rows,False,0110313-1,13-1,SAVES Fire Dept #1,SAVES FIRE DEPARTMENT 1,review,87.5,2.0,3,MORGAN COUNTY DEPARTMENT OF HUMAN RESOURCES,85.5,DECATUR FIRE AND RESCUE 4119 OLD HIGHWAY 31,85.5,False,True,low_or_ambiguous_score,,
1304,MORGAN,T_C_ ALMON RECREATION CENTER,T C ALMON RECREATION CENTER,T C ALMON RECREATION CENTER,2014-General-Morgan.xlsx,contest_rows,False,011033-3,3-3,Aquadome Rec Center,AQUADOME RECREATION CENTER,review,75.47,20.93,1,JOHN J SPARKMAN CIVIC CENTER,54.55,DECATUR FIRE AND RESCUE STATION,52.41,False,True,low_or_ambiguous_score,,
1305,MORGAN,TRI-COUNTY VFD,TRI COUNTY VOLUNTEER FIRE DEPARTMENT,TRI COUNTY VOLUNTEER FIRE DEPARTMENT,2014-General-Morgan.xlsx,contest_rows,False,0110325-1,25-1,Eva Volunteer FD,EVA VOLUNTEER FIRE DEPARTMENT,review,87.96,2.46,1,DECATUR FIRE AND RESCUE,85.5,GUM POND FIRE STATION,85.5,False,True,low_or_ambiguous_score,,
1308,MORGAN,UNION HILL SR_ CENTER,UNION HILL SR CENTER,UNION HILL SR CENTER,2014-General-Morgan.xlsx,contest_rows,False,011033-12,3-12,Turner Surles Community Resource Center,TURNER SURLES COMMUNITY RESOURCE CENTER,review,85.5,0.0,2,CENTER SPRINGS METHODIST CHURCH,85.5,UNION HILL JR HIGH SCHOOL,63.33,False,True,low_or_ambiguous_score,,
1309,MORGAN,W MORGAN E LAWRENCE W&S,W MORGAN E LAWRENCE W AND S,W MORGAN E LAWRENCE W AND S,2014-General-Morgan.xlsx,contest_rows,False,011033-13,3-13,Morgan Co Dept Of Human Resources,MORGAN COUNTY DEPARTMENT OF HUMAN RESOURCES,review,85.5,0.0,2,DECATUR FIRE AND RESCUE 4119 OLD HIGHWAY 31,85.5,WEST MORGAN EAST LAW WATER AUTHORITY,57.14,False,True,low_or_ambiguous_score,,
1310,MORGAN,WESTMEADE BAPTIST CHURCH,WESTMEADE BAPTIST CHURCH,WESTMEADE BAPTIST CHURCH,2014-General-Morgan.xlsx,contest_rows,False,0110328-1,28-1,Lebanon Baptist Church,LEBANON BAPTIST CHURCH,review,73.91,15.73,1,CENTER SPRINGS METHODIST CHURCH,58.18,MACEDONIA CUMBERLAND PRES CHURCH,53.57,False,True,low_or_ambiguous_score,,
1312,PERRY,AIRPORT,AIRPORT,AIRPORT,2014-General-Perry.xlsx,contest_rows,False,011054,4,UCH-Airport-Armory,UCH AIRPORT ARMORY,review,90.0,0.0,2,UNIONTOWN CITY HALL AIRPORT,90.0,NATIONAL GUARD ARMORY,57.0,False,True,low_or_ambiguous_score,,
1313,PERRY,ARMORY,ARMORY,ARMORY,2014-General-Perry.xlsx,contest_rows,False,011054,4,UCH-Airport-Armory,UCH AIRPORT ARMORY,review,90.0,0.0,3,NATIONAL GUARD ARMORY,90.0,HEIBERGER GROCERY ARMORY,90.0,False,True,low_or_ambiguous_score,,
1315,PERRY,EAST PERRY,EAST PERRY,EAST PERRY,2014-General-Perry.xlsx,contest_rows,False,011056,6,North Perry Fire Station,NORTH PERRY FIRE STATION,review,85.5,35.5,1,UCH AIRPORT ARMORY,50.0,NATIONAL GUARD ARMORY,45.0,False,True,low_or_ambiguous_score,,
1317,PERRY,HINTON HALL,HINTON HALL,HINTON HALL,2014-General-Perry.xlsx,contest_rows,False,011052,2,Uniontown City Hall-Airport,UNIONTOWN CITY HALL AIRPORT,review,85.5,28.66,1,NATIONAL GUARD ARMORY,56.84,NORTH PERRY FIRE STATION,42.75,False,True,low_or_ambiguous_score,,
1319,PERRY,OFS FIRE STATION,OFS FIRE STATION,OFS FIRE STATION,2014-General-Perry.xlsx,contest_rows,False,011056,6,North Perry Fire Station,NORTH PERRY FIRE STATION,review,85.5,4.07,1,OCMULGEE FIRE STATION,81.43,SEVERE,45.0,False,True,low_or_ambiguous_score,,
1324,PERRY,WEST PERRY,WEST PERRY,WEST PERRY,2014-General-Perry.xlsx,contest_rows,False,011056,6,North Perry Fire Station,NORTH PERRY FIRE STATION,review,85.5,35.5,1,UCH AIRPORT ARMORY,50.0,HEIBERGER GROCERY ARMORY,45.0,False,True,low_or_ambiguous_score,,
1327,PIKE,ANTIOCH CHURCH,ANTIOCH CHURCH,ANTIOCH CHURCH,2014-General-Pike.xlsx,contest_rows,False,011090220,0220,First Baptist Church- Troy,FIRST BAPTIST CHURCH TROY,review,85.5,0.0,2,OAK BOWERY CHURCH OF CHRIST,85.5,M PILLAR CHURCH,57.0,False,True,low_or_ambiguous_score,,
1328,PIKE,BANKS VOTING CENTER #1,BANKS VOTING CENTER 1,BANKS VOTING CENTER,2014-General-Pike.xlsx,contest_rows,False,011090190,0190,Galloway Road Community Center,GALLOWAY ROAD COMMUNITY CENTER,review,85.5,4.42,1,DUNN VOTING CENTER,81.08,BANKS CITY HALL,50.29,False,True,low_or_ambiguous_score,,
1329,PIKE,BANKS VOTING CENTER #2,BANKS VOTING CENTER 2,BANKS VOTING CENTER,2014-General-Pike.xlsx,contest_rows,False,011090190,0190,Galloway Road Community Center,GALLOWAY ROAD COMMUNITY CENTER,review,85.5,4.42,1,DUNN VOTING CENTER,81.08,BANKS CITY HALL,50.29,False,True,low_or_ambiguous_score,,
1334,PIKE,EBENEZER VOTING CENTER #1,EBENEZER VOTING CENTER 1,EBENEZER VOTING CENTER,2014-General-Pike.xlsx,contest_rows,False,011090280,0280,Dunn Voting Center,DUNN VOTING CENTER,review,79.68,20.1,1,EBERNEZER COUNTY BUILDING,59.57,HENDERSON FIRE DEPARTMENT,44.47,False,True,low_or_ambiguous_score,,
1335,PIKE,EBENEZER VOTING CENTER #2,EBENEZER VOTING CENTER 2,EBENEZER VOTING CENTER,2014-General-Pike.xlsx,contest_rows,False,011090280,0280,Dunn Voting Center,DUNN VOTING CENTER,review,79.68,20.1,1,EBERNEZER COUNTY BUILDING,59.57,HENDERSON FIRE DEPARTMENT,44.47,False,True,low_or_ambiguous_score,,
1339,PIKE,GOLDEN-SATELLITE BUILDING,GOLDEN SATELLITE BUILDING,GOLDEN SATELLITE BUILDING,2014-General-Pike.xlsx,contest_rows,False,011090140,0140,Brundidge-Haisten Building,BRUNDIDGE HAISTEN BUILDING,review,62.75,0.79,2,JOSIE COUNTY BUILDING,61.96,LITTLE OAK COUNTY BUILDING,59.61,False,True,low_or_ambiguous_score,,
1341,PIKE,HAMILTON CROSS ROADS,HAMILTON CROSS ROADS,HAMILTON CROSS ROADS,2014-General-Pike.xlsx,contest_rows,False,011090040,0040,Hamilton X Roads Hwy 231 S,HAMILTON X ROADS HWY 231 S,review,78.24,30.74,1,GOSHEN TOWN HALL,47.5,GALLOWAY ROAD COMMUNITY CENTER,45.26,False,True,low_or_ambiguous_score,,
1342,PIKE,HENDERSON VOTING CENTER #1,HENDERSON VOTING CENTER 1,HENDERSON VOTING CENTER,2014-General-Pike.xlsx,contest_rows,False,011090280,0280,Dunn Voting Center,DUNN VOTING CENTER,review,79.68,17.18,1,HENDERSON FIRE DEPARTMENT,62.5,TENNVILLE HOLDER S GROCERY,46.53,False,True,low_or_ambiguous_score,,
1343,PIKE,HENDERSON VOTING CENTER #2,HENDERSON VOTING CENTER 2,HENDERSON VOTING CENTER,2014-General-Pike.xlsx,contest_rows,False,011090280,0280,Dunn Voting Center,DUNN VOTING CENTER,review,79.68,17.18,1,HENDERSON FIRE DEPARTMENT,62.5,TENNVILLE HOLDER S GROCERY,46.53,False,True,low_or_ambiguous_score,,
1347,PIKE,OAK BOWERY CHURCH,OAK BOWERY CHURCH,OAK BOWERY CHURCH,2014-General-Pike.xlsx,contest_rows,False,011090270,0270,Oak Bowery Church of Christ,OAK BOWERY CHURCH OF CHRIST,review,90.0,4.5,1,LITTLE OAK COUNTY BUILDING,85.5,PARK MEMORIAL CHURCH,64.86,False,True,low_or_ambiguous_score,,
1355,PIKE,SWEET PILGRIM CHURCH,SWEET PILGRIM CHURCH,SWEET PILGRIM CHURCH,2014-General-Pike.xlsx,contest_rows,False,011090110,0110,M Pillar Church,M PILLAR CHURCH,review,68.57,15.24,1,FIRST BAPTIST CHURCH TROY,53.33,PARK MEMORIAL CHURCH,50.0,False,True,low_or_ambiguous_score,,
1357,PIKE,TENNILLE METHODIST,TENNILLE METHODIST,TENNILLE METHODIST,2014-General-Pike.xlsx,contest_rows,False,011090150,0150,Tennville Holder's Grocery,TENNVILLE HOLDER S GROCERY,review,60.45,15.45,1,SPRINGHILL HOUSING AUTHORITY,45.0,HENDERSON FIRE DEPARTMENT,41.86,False,True,low_or_ambiguous_score,,
1359,PIKE,TROY REC_ CENTER,TROY RECREATION CENTER,TROY RECREATION CENTER,2014-General-Pike.xlsx,contest_rows,False,011090280,0280,Dunn Voting Center,DUNN VOTING CENTER,review,55.0,1.15,2,GALLOWAY ROAD COMMUNITY CENTER,53.85,MEEKSVILLE VOLUNTEER FIRE DEPARTMENT,47.14,False,True,low_or_ambiguous_score,,
1368,RANDOLPH,MOORES STORE,MOORES STORE,MOORES STORE,2014-General-Randolph.xlsx,contest_rows,False,011114,4,"Bethel, Moore's Store, Woodland",BETHEL MOORE S STORE WOODLAND,review,85.5,0.0,2,ROCK MILLS WILSON S STORE,85.5,MIDWAYM NEW HOPE WEDOWEE,39.13,False,True,low_or_ambiguous_score,,
1369,RANDOLPH,MORRISON XR FD,MORRISON XR FIRE DEPARTMENT,MORRISON XR FIRE DEPARTMENT,2014-General-Randolph.xlsx,contest_rows,False,011118,8,Wadley,WADLEY,review,42.75,3.46,1,BETHEL MOORE S STORE WOODLAND,39.29,CEDRON CORINTH,39.02,False,True,low_or_ambiguous_score,,
1380,RANDOLPH,TIN SHOP FD,TIN SHOP FIRE DEPARTMENT,TIN SHOP FIRE DEPARTMENT,2014-General-Randolph.xlsx,contest_rows,False,0111114,14,Pine Hill,PINE HILL,review,48.0,2.17,1,MIDWAYM NEW HOPE WEDOWEE,45.83,WADLEY,42.75,False,True,low_or_ambiguous_score,,
1382,RANDOLPH,WEDOWEE CITY HALL #1,WEDOWEE CITY HALL 1,WEDOWEE CITY HALL,2014-General-Randolph.xlsx,contest_rows,False,011116,6,"Midwaym New Hope,Wedowee",MIDWAYM NEW HOPE WEDOWEE,review,55.42,2.08,1,WESLEY CHAPEL,53.33,PINE HILL,52.94,False,True,low_or_ambiguous_score,,
1383,RANDOLPH,WEDOWEE CITY HALL #2,WEDOWEE CITY HALL 2,WEDOWEE CITY HALL,2014-General-Randolph.xlsx,contest_rows,False,011116,6,"Midwaym New Hope,Wedowee",MIDWAYM NEW HOPE WEDOWEE,review,55.42,2.08,1,WESLEY CHAPEL,53.33,PINE HILL,52.94,False,True,low_or_ambiguous_score,,
1386,RANDOLPH,WILSON STORE,WILSON STORE,WILSON STORE,2014-General-Randolph.xlsx,contest_rows,False,011114,4,"Bethel, Moore's Store, Woodland",BETHEL MOORE S STORE WOODLAND,review,85.5,0.0,2,ROCK MILLS WILSON S STORE,85.5,WADLEY,40.0,False,True,low_or_ambiguous_score,,
1387,RANDOLPH,WOODLAND FIRE DEPT_ 1,WOODLAND FIRE DEPARTMENT 1,WOODLAND FIRE DEPARTMENT,2014-General-Randolph.xlsx,contest_rows,False,011114,4,"Bethel, Moore's Store, Woodland",BETHEL MOORE S STORE WOODLAND,review,57.36,8.27,1,WADLEY,49.09,LEVEL ROAD,42.75,False,True,low_or_ambiguous_score,,
1390,RUSSELL,CENTRAL ACTIVITIES BUILDING,CENTRAL ACTIVITIES BUILDING,CENTRAL ACTIVITIES BUILDING,2014-General-Russell.xlsx,contest_rows,False,011133-1B,3-1B,Central Activities Center-B,CENTRAL ACTIVITIES CENTER B,review,76.0,22.8,1,CLAUDE PARKMAN BUILDING,53.2,CVCC,45.0,False,True,low_or_ambiguous_score,,
1392,RUSSELL,COTTONTON FIRE STATION,COTTONTON FIRE STATION,COTTONTON FIRE STATION,2014-General-Russell.xlsx,contest_rows,False,011137-1,7-1,Cottonton Fire Dept,COTTONTON FIRE DEPARTMENT,review,76.6,25.53,1,HURTSBORO FIRE DEPARTMENT,51.06,LADONIA FIRE DEPARTMENT,50.67,False,True,low_or_ambiguous_score,,
1394,RUSSELL,DIXIE VFD,DIXIE VOLUNTEER FIRE DEPARTMENT,DIXIE VOLUNTEER FIRE DEPARTMENT,2014-General-Russell.xlsx,contest_rows,False,011136-3,6-3,Dixie V F D Voting District,DIXIE V F D,review,85.5,10.5,1,LADONIA FIRE DEPARTMENT,75.0,CRAWFORD FIRE DEPARTMENT,73.08,False,True,low_or_ambiguous_score,,
1401,RUSSELL,PITTSVIEW FIRE,PITTSVIEW FIRE,PITTSVIEW FIRE,2014-General-Russell.xlsx,contest_rows,False,011137-2,7-2,Pittsview Fire Dept,PITTSVIEW FIRE DEPARTMENT,review,90.0,4.5,1,COTTONTON FIRE DEPARTMENT,85.5,HATCHECHUBBEE FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
1406,RUSSELL,TROY UNIVERSITY,TROY UNIVERSITY,TROY UNIVERSITY,2014-General-Russell.xlsx,contest_rows,False,011135-2,5-2,Fort Mitchell Community Center Voting District,FORT MITCHELL COMMUNITY CENTER,review,45.6,1.85,2,ROY MARTIN CENTER,43.75,COTTONTON FIRE DEPARTMENT,42.0,False,True,low_or_ambiguous_score,,
1407,SHELBY,1ST BAPTIST PELHAM ANNEX,FIRST BAPTIST PELHAM ANNEX,FIRST BAPTIST PELHAM ANNEX,2014-General-Shelby.xlsx,contest_rows,False,0111745,45,First United Methodist Church of Alabaster,FIRST UNITED METHODIST CHURCH OF ALABASTER,review,85.5,30.6,1,UNIVERSITY BAPTIST CHURCH,54.9,SOUTHCREST BAPTIST CHURCH,50.98,False,True,low_or_ambiguous_score,,
1409,SHELBY,1ST PRESBYTERIAN CHURCH,FIRST PRESBYTERIAN CHURCH,FIRST PRESBYTERIAN CHURCH,2014-General-Shelby.xlsx,contest_rows,False,0111743,43,Faith Presbyterian Church,FAITH PRESBYTERIAN CHURCH,review,92.0,2.0,2,FIRST PRESBYTERIAN CHURCH OF ALABASTER,90.0,NEW HOPE CUMBERLAND PRESBYTERIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,
1416,SHELBY,CHELSEA CHURCH OF GOD,CHELSEA CHURCH OF GOD,CHELSEA CHURCH OF GOD,2014-General-Shelby.xlsx,contest_rows,False,0111739,39,Wilsonville United Methodist Church,WILSONVILLE UNITED METHODIST CHURCH,review,85.5,0.0,3,NEW HOPE CUMBERLAND PRESBYTERIAN CHURCH,85.5,RIVERCHASE UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1422,SHELBY,EVANGEL PRESBY_ CHURCH,EVANGEL PRESBY CHURCH,EVANGEL PRESBY CHURCH,2014-General-Shelby.xlsx,contest_rows,False,0111726,26,Evangel Presbyterian Church,EVANGEL PRESBYTERIAN CHURCH,review,87.5,2.0,3,WILSONVILLE UNITED METHODIST CHURCH,85.5,NEW HOPE CUMBERLAND PRESBYTERIAN CHURCH,85.5,False,True,low_or_ambiguous_score,,
1424,SHELBY,FOURMILE VOL_ FIRE/RESCUE,FOURMILE VOLUNTEER FIRE RESCUE,FOURMILE VOLUNTEER FIRE RESCUE,2014-General-Shelby.xlsx,contest_rows,False,0111738,38,Fourmile Volunteer Fire & Rescue Dept.,FOURMILE VOLUNTEER FIRE AND RESCUE DEPARTMENT,review,85.5,23.0,1,VANDIVER VOLUNTEER FIRE DEPARTMENT,62.5,HOOVER FIRE STATION 8 GREYSTONE,45.9,False,True,low_or_ambiguous_score,,
1427,SHELBY,HELENA COMMUNITY CENTER,HELENA COMMUNITY CENTER,HELENA COMMUNITY CENTER,2014-General-Shelby.xlsx,contest_rows,False,0111734,34,Calera Community Center,CALERA COMMUNITY CENTER,review,86.96,9.01,1,PEA RIDGE COMMUNITY CENTER,77.95,DUNNAVANT COMMUNITY CENTER,77.95,False,True,low_or_ambiguous_score,,
1428,SHELBY,HOOVER FIRE STATION #8,HOOVER FIRE STATION 8,HOOVER FIRE STATION,2014-General-Shelby.xlsx,contest_rows,False,0111713,13,Hoover Fire Station #8 (Greystone),HOOVER FIRE STATION 8 GREYSTONE,review,90.0,4.5,1,VANDIVER VOLUNTEER FIRE DEPARTMENT,85.5,FOURMILE VOLUNTEER FIRE AND RESCUE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,
1429,SHELBY,MAYLENE PENTECOSTAL LIGHT,MAYLENE PENTECOSTAL LIGHT,MAYLENE PENTECOSTAL LIGHT,2014-General-Shelby.xlsx,contest_rows,False,0111723,23,Maylene Pentecostal Lighthouse Church,MAYLENE PENTECOSTAL LIGHTHOUSE CHURCH,review,82.05,38.05,1,VALLEYDALE BAPTIST CHURCH,44.0,ASBURY UNITED METHODIST CHURCH,43.64,False,True,low_or_ambiguous_score,,
1432,SHELBY,NEW HOPE CUMBERLAND PRSBY,NEW HOPE CUMBERLAND PRSBY,NEW HOPE CUMBERLAND PRSBY,2014-General-Shelby.xlsx,contest_rows,False,0111716,16,New Hope Cumberland Presbyterian Church,NEW HOPE CUMBERLAND PRESBYTERIAN CHURCH,review,86.4,38.9,1,EVANGEL PRESBYTERIAN CHURCH,47.5,TURNER HOLLIS AMERICAN LEGION POST 195,45.0,False,True,low_or_ambiguous_score,,
1438,SHELBY,RIVERCHASE BAPTIST,RIVERCHASE BAPTIST,RIVERCHASE BAPTIST,2014-General-Shelby.xlsx,contest_rows,False,0111747,47,Chelsea Liberty Baptist Church,CHELSEA LIBERTY BAPTIST CHURCH,review,85.5,0.0,3,NORTH SHELBY BAPTIST CHURCH,85.5,RIVERCHASE UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1440,SHELBY,SHELBY IRON WORKS PARK,SHELBY IRON WORKS PARK,SHELBY IRON WORKS PARK,2014-General-Shelby.xlsx,contest_rows,False,0111733,33,Montevallo Parks & Rec. Bldg. (Orr Park),MONTEVALLO PARKS AND RECREATION BUILDING ORR PARK,review,85.5,30.08,1,SPORTS BLAST SHELBY COUNTY,55.42,NORTH SHELBY BAPTIST CHURCH,50.41,False,True,low_or_ambiguous_score,,
1447,SHELBY,TURNER HOLLIS LEGION #195,TURNER HOLLIS LEGION 195,TURNER HOLLIS LEGION,2014-General-Shelby.xlsx,contest_rows,False,011173,3,Turner Hollis American Legion Post #195,TURNER HOLLIS AMERICAN LEGION POST 195,review,85.5,38.0,1,FIRST UNITED METHODIST CHURCH OF ALABASTER,47.5,MAYLENE PENTECOSTAL LIGHTHOUSE CHURCH,42.75,False,True,low_or_ambiguous_score,,
1449,SHELBY,UNITED METHODIST ALABASTER,UNITED METHODIST ALABASTER,UNITED METHODIST ALABASTER,2014-General-Shelby.xlsx,contest_rows,False,0111745,45,First United Methodist Church of Alabaster,FIRST UNITED METHODIST CHURCH OF ALABASTER,review,85.5,13.12,1,WILSONVILLE UNITED METHODIST CHURCH,72.38,ASBURY UNITED METHODIST CHURCH,72.38,False,True,low_or_ambiguous_score,,
1455,SHELBY,WILTON BAPTIST,WILTON BAPTIST,WILTON BAPTIST,2014-General-Shelby.xlsx,contest_rows,False,0111741,41,Bay Springs Baptist Church,BAY SPRINGS BAPTIST CHURCH,review,85.5,0.0,3,CHELSEA LIBERTY BAPTIST CHURCH,85.5,SOUTHCREST BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,
1457,SAINT CLAIR,ALABAMA NATIONAL GUARD,ALABAMA NATIONAL GUARD,ALABAMA NATIONAL GUARD,2014-General-St. Clair.xlsx,contest_rows,False,011150250,0250,Margaret Town Hall Voting District,MARGARET TOWN HALL,review,52.25,3.53,1,RAGLAND TOWN HALL,48.72,CHANDLER MOUNT COMMUNITY GALLANT FIRE DEPARTMENT SLATE UNION,42.75,False,True,low_or_ambiguous_score,,
