result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
980,MOBILE,DAUPHIN ISLAND METHODIST #1,DAUPHIN ISLAND METHODIST 1,DAUPHIN ISLAND METHODIST,2014-General-Mobile.xlsx,contest_rows,False,0109799,99,Dauphin Isl. Baptist Resort,DAUPHIN ISL BAPTIST RESORT,review,64.0,5.03,1,SAINT JOHN UNITED METHODIST CHURCH,58.97,FIRST INDEPENDENT METHODIST,58.82,False,True,low_or_ambiguous_score,,,True,105,35,1.0,1.0,1.0,1.0,105,35,1.0000000000000004,0.999999999363437,True,True,compatible,False,False,False,0109799,Dauphin Isl. Baptist Resort,64.0,9.83,district_constrained_review,14.0,01097000088,Dauphin Island UMC,review,83.12,29.28,False,False,False,compatible,,,,,unresolved,,,unresolved,
981,MOBILE,DAUPHIN ISLAND METHODIST #2,DAUPHIN ISLAND METHODIST 2,DAUPHIN ISLAND METHODIST,2014-General-Mobile.xlsx,contest_rows,False,0109799,99,Dauphin Isl. Baptist Resort,DAUPHIN ISL BAPTIST RESORT,review,64.0,5.03,1,SAINT JOHN UNITED METHODIST CHURCH,58.97,FIRST INDEPENDENT METHODIST,58.82,False,True,low_or_ambiguous_score,,,True,105,35,1.0,1.0,1.0,1.0,105,35,1.0000000000000004,0.999999999363437,True,True,compatible,False,False,False,0109799,Dauphin Isl. Baptist Resort,64.0,9.83,district_constrained_review,14.0,01097000088,Dauphin Island UMC,review,83.12,29.28,False,False,False,compatible,,,,,unresolved,,,unresolved,
1017,MOBILE,JAMES SEALS JR PARK REC #1,JAMES SEALS JR PARK RECREATION 1,JAMES SEALS JR PARK RECREATION,2014-General-Mobile.xlsx,contest_rows,False,0109738,38,Figures Recreation Center,FIGURES RECREATION CENTER,review,58.73,7.68,1,SPRINGHILL AVENUE RECREATIONAL CENTER,51.04,SEVEN HILLS CENTRAL FIRE STATION,48.39,False,True,low_or_ambiguous_score,,,True,97,33,1.0,1.0,1.0,1.0,97;99,33,0.6198406690225555,0.9999999999999992,True,True,compatible,False,False,False,0109738,Figures Recreation Center,58.73,7.68,district_constrained_review,18.0,01097000048,James Seals Jr Rec Ctr,review,86.36,27.64,False,False,False,compatible,,,,,unresolved,,,unresolved,
1018,MOBILE,JAMES SEALS JR PARK REC #2,JAMES SEALS JR PARK RECREATION 2,JAMES SEALS JR PARK RECREATION,2014-General-Mobile.xlsx,contest_rows,False,0109738,38,Figures Recreation Center,FIGURES RECREATION CENTER,review,58.73,7.68,1,SPRINGHILL AVENUE RECREATIONAL CENTER,51.04,SEVEN HILLS CENTRAL FIRE STATION,48.39,False,True,low_or_ambiguous_score,,,True,97,33,1.0,1.0,1.0,1.0,97;99,33,0.6198406690225555,0.9999999999999992,True,True,compatible,False,False,False,0109738,Figures Recreation Center,58.73,7.68,district_constrained_review,18.0,01097000048,James Seals Jr Rec Ctr,review,86.36,27.64,False,False,False,compatible,,,,,unresolved,,,unresolved,
1045,MOBILE,NEW SHILOH MISSIONARY #1,NEW SHILOH MISSIONARY 1,NEW SHILOH MISSIONARY,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,CORINTHIAN MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,97;99;103,33,3.0,1.0,0.6938110749185668,1.0,98,33,1.0,1.0,False,True,conflict,False,False,False,0109753,Friendship Missionary Baptist Church,85.5,0.0,district_constrained_review,35.0,01097000044,New Shiloh Miss Baptist,review,72.73,21.56,False,False,False,compatible,,,,,unresolved,,,unresolved,
1046,MOBILE,NEW SHILOH MISSIONARY #2,NEW SHILOH MISSIONARY 2,NEW SHILOH MISSIONARY,2014-General-Mobile.xlsx,contest_rows,False,0109719,19,Mt. Sinai Missionary Baptist Church,MOUNT SINAI MISSIONARY BAPTIST CHURCH,review,85.5,0.0,3,FRIENDSHIP MISSIONARY BAPTIST CHURCH,85.5,CORINTHIAN MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,97;99;103,33,3.0,1.0,0.7531055900621118,1.0,98,33,1.0,1.0,False,True,conflict,False,False,False,0109753,Friendship Missionary Baptist Church,85.5,0.0,district_constrained_review,35.0,01097000044,New Shiloh Miss Baptist,review,72.73,21.56,False,False,False,compatible,,,,,unresolved,,,unresolved,
1050,MOBILE,PALMER PILLIANS MIDDLE SCH #1,PALMER PILLIANS MIDDLE SCHOOL 1,PALMER PILLIANS MIDDLE SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109732,32,Vigor High School,VIGOR HIGH SCHOOL,review,85.5,0.0,3,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,97,33,1.0,1.0,1.0,1.0,97;98,33,0.6644621244270669,0.9999999999999992,True,True,compatible,False,False,False,0109732,Vigor High School,85.5,0.0,district_constrained_review,18.0,01097000080,Grand Bay Middle,review,85.5,1.5,False,False,False,conflict,,,,,unresolved,,,unresolved,
1051,MOBILE,PALMER PILLIANS MIDDLE SCH #2,PALMER PILLIANS MIDDLE SCHOOL 2,PALMER PILLIANS MIDDLE SCHOOL,2014-General-Mobile.xlsx,contest_rows,False,0109732,32,Vigor High School,VIGOR HIGH SCHOOL,review,85.5,0.0,3,WHITLEY SCHOOL,85.5,MAE EANES SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,97,33,1.0,1.0,1.0,1.0,97;98,33,0.6644621244270669,0.9999999999999992,True,True,compatible,False,False,False,0109732,Vigor High School,85.5,0.0,district_constrained_review,18.0,01097000080,Grand Bay Middle,review,85.5,1.5,False,False,False,conflict,,,,,unresolved,,,unresolved,
1063,MOBILE,RIVER OF LIFE CHURCH #1,RIVER OF LIFE CHURCH 1,RIVER OF LIFE CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109736,36,100 Black Men of Greater Mobile,100 BLACK MEN OF GREATER MOBILE,review,85.5,0.0,3,SAINT JOAN OF ARC CATHOLIC CHURCH,85.5,SAINT ANDREWS EPISCOPAL CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,102,34,1.0,1.0,1.0,1.0,97;98,33,0.7539581908638773,1.0000000000000004,False,False,conflict,False,False,False,010979,First Baptist Ch/Wilmer Off Campus Site,85.5,10.65,district_constrained_review,14.0,01097000069,Tree of Life Church,review,87.18,1.68,False,False,False,conflict,,,,,unresolved,,,unresolved,
1064,MOBILE,RIVER OF LIFE CHURCH #2,RIVER OF LIFE CHURCH 2,RIVER OF LIFE CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109736,36,100 Black Men of Greater Mobile,100 BLACK MEN OF GREATER MOBILE,review,85.5,0.0,3,SAINT JOAN OF ARC CATHOLIC CHURCH,85.5,SAINT ANDREWS EPISCOPAL CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,102,34,1.0,1.0,1.0,1.0,97;98,33,0.7539581908638773,1.0000000000000004,False,False,conflict,False,False,False,010979,First Baptist Ch/Wilmer Off Campus Site,85.5,10.65,district_constrained_review,14.0,01097000069,Tree of Life Church,review,87.18,1.68,False,False,False,conflict,,,,,unresolved,,,unresolved,
1074,MOBILE,SATSUMA HIGH SCH ANNEX #1,SATSUMA HIGH SCHOOL ANNEX 1,SATSUMA HIGH SCHOOL ANNEX,2014-General-Mobile.xlsx,contest_rows,False,0109735,35,Whitley School,WHITLEY SCHOOL,review,85.5,0.0,3,MAE EANES SCHOOL,85.5,DODGE SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,96;98,34,2.0,1.0,0.6106604866743917,1.0,97;98,33,0.9041952506420236,1.0000000000000002,True,False,conflict,False,False,False,0109714,Satsuma City Hall,57.14,11.86,district_constrained_review,10.0,01097000012,Satsuma High,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
1075,MOBILE,SATSUMA HIGH SCH ANNEX #2,SATSUMA HIGH SCHOOL ANNEX 2,SATSUMA HIGH SCHOOL ANNEX,2014-General-Mobile.xlsx,contest_rows,False,0109735,35,Whitley School,WHITLEY SCHOOL,review,85.5,0.0,3,MAE EANES SCHOOL,85.5,DODGE SCHOOL,85.5,False,True,low_or_ambiguous_score,,,True,96;98,34,2.0,1.0,0.6018845700824499,1.0,97;98,33,0.9041952506420236,1.0000000000000002,True,False,conflict,False,False,False,0109714,Satsuma City Hall,57.14,11.86,district_constrained_review,10.0,01097000012,Satsuma High,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
1076,MOBILE,SAVING GRACE LUTHERN CH #1,SAVING GRACE LUTHERN CHURCH 1,SAVING GRACE LUTHERN CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,OUR SAVIOR CATHOLIC CHURCH,60.94,False,True,low_or_ambiguous_score,,,True,100,34,1.0,1.0,1.0,1.0,100,34,0.993942891479366,0.9999999975430652,True,True,compatible,False,False,False,0109756,Covenant Church,85.5,32.44,district_constrained_review,6.0,01097000065,Living Word Church,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
1077,MOBILE,SAVING GRACE LUTHERN CH #2,SAVING GRACE LUTHERN CHURCH 2,SAVING GRACE LUTHERN CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109756,56,Covenant Church,COVENANT CHURCH,review,85.5,0.0,2,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,OUR SAVIOR CATHOLIC CHURCH,60.94,False,True,low_or_ambiguous_score,,,True,100,34,1.0,1.0,1.0,1.0,100,34,0.993942891479366,0.9999999975430652,True,True,compatible,False,False,False,0109756,Covenant Church,85.5,32.44,district_constrained_review,6.0,01097000065,Living Word Church,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
1092,MOBILE,ST JOHNS EPISCOPAL CHURCH #1,SAINT JOHNS EPISCOPAL CHURCH 1,SAINT JOHNS EPISCOPAL CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109789,89,St. Andrews Episcopal Church,SAINT ANDREWS EPISCOPAL CHURCH,review,86.21,0.71,3,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,False,True,low_or_ambiguous_score,,,True,103,33,1.0,1.0,1.0,1.0,97;103,33;35,0.5806589269670136,0.694864218371826,True,True,compatible,False,False,False,0109789,St. Andrews Episcopal Church,86.21,32.64,district_constrained_review,8.0,01097000065,Living Word Church,review,85.5,0.0,False,False,False,conflict,,,,,unresolved,,,unresolved,
1093,MOBILE,ST JOHNS EPISCOPAL CHURCH #2,SAINT JOHNS EPISCOPAL CHURCH 2,SAINT JOHNS EPISCOPAL CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109789,89,St. Andrews Episcopal Church,SAINT ANDREWS EPISCOPAL CHURCH,review,86.21,0.71,3,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,False,True,low_or_ambiguous_score,,,True,103,33,1.0,1.0,1.0,1.0,97;103,33;35,0.5806589269670136,0.694864218371826,True,True,compatible,False,False,False,0109789,St. Andrews Episcopal Church,86.21,32.64,district_constrained_review,8.0,01097000065,Living Word Church,review,85.5,0.0,False,False,False,conflict,,,,,unresolved,,,unresolved,
1094,MOBILE,ST JOHNS EPISCOPAL CHURCH #3,SAINT JOHNS EPISCOPAL CHURCH 3,SAINT JOHNS EPISCOPAL CHURCH,2014-General-Mobile.xlsx,contest_rows,False,0109789,89,St. Andrews Episcopal Church,SAINT ANDREWS EPISCOPAL CHURCH,review,86.21,0.71,3,COVENANT CHURCH,85.5,FIRST BAPTIST CHURCH WILMER OFF CAMPUS SITE,85.5,False,True,low_or_ambiguous_score,,,True,103,33,1.0,1.0,1.0,1.0,97;103,33;35,0.5806589269670136,0.694864218371826,True,True,compatible,False,False,False,0109789,St. Andrews Episcopal Church,86.21,32.64,district_constrained_review,8.0,01097000065,Living Word Church,review,85.5,0.0,False,False,False,conflict,,,,,unresolved,,,unresolved,
1128,MONROE,BETHEL BAPTIST CHURCH,BETHEL BAPTIST CHURCH,BETHEL BAPTIST CHURCH,2014-General-Monroe.xlsx,contest_rows,False,010995,5,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,PHILADELPHIA BAPTIST CHURCH TUNNEL SPRINGS PETERMAN WATER DEPARTMENT VOTING DISTRICT,review,85.5,0.0,2,TINELA HYBART PINE FLAT BAPTIST CHURCH,85.5,BETHEL BAPTIST HOUSE,82.93,False,True,low_or_ambiguous_score,,,True,68,22,1.0,1.0,1.0,1.0,68,23,1.0000000000000018,1.0000000000000018,True,False,conflict,False,False,False,010993A,Bethel Bapt House,82.93,27.51,district_constrained_review,13.0,010990003-4,Bethel Baptist,review,90.0,4.5,False,False,False,conflict,,,,,unresolved,,,unresolved,
1129,MONROE,BUENA VISTA VREN FD,BUENA VISTA VREN FIRE DEPARTMENT,BUENA VISTA VREN FIRE DEPARTMENT,2014-General-Monroe.xlsx,contest_rows,False,010995,5,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,PHILADELPHIA BAPTIST CHURCH TUNNEL SPRINGS PETERMAN WATER DEPARTMENT VOTING DISTRICT,review,85.5,0.0,3,FRANKLIN FIRE WAINWRIGHT FINCHBURG FIRE DEPARTMENT,85.5,URIAH FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,1.0000000000000018,1.0000000000000018,True,True,compatible,False,False,False,010995,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,85.5,0.0,district_constrained_review,24.0,010990013-3,Uriah FD,review,85.5,0.0,False,False,False,conflict,,,,,unresolved,,,unresolved,
1133,MONROE,EXCEL BAPTIST,EXCEL BAPTIST,EXCEL BAPTIST,2014-General-Monroe.xlsx,contest_rows,False,010995,5,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,PHILADELPHIA BAPTIST CHURCH TUNNEL SPRINGS PETERMAN WATER DEPARTMENT VOTING DISTRICT,review,85.5,0.0,3,OAK GROVE BAPTIST CHURCH,85.5,ANTIOCH BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,64;68,22,2.0,1.0,0.965229485396384,1.0,68,23,1.0000000000000018,1.0000000000000018,True,False,conflict,False,False,False,0109914A,Oak Grove Bapt Church,85.5,0.0,district_constrained_review,19.0,010990003-4,Bethel Baptist,review,81.48,14.81,False,False,False,conflict,,,,,unresolved,,,unresolved,
1134,MONROE,FRANKLIN FIRE STATION,FRANKLIN FIRE STATION,FRANKLIN FIRE STATION,2014-General-Monroe.xlsx,contest_rows,False,010997,7,Franklin Fire/Wainwright/Finchburg FD Voting District,FRANKLIN FIRE WAINWRIGHT FINCHBURG FIRE DEPARTMENT,review,85.5,9.5,1,MEXIA FIRE STATION,76.0,MONROEVILLE FIRE STATION,69.09,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,0.9999999999999998,0.9999999999999998,True,True,compatible,False,False,False,010997,Franklin Fire/Wainwright/Finchburg FD Voting District,85.5,9.5,district_constrained_review,24.0,010990007-1,Franklin FD,review,75.56,16.1,False,False,False,compatible,,,,,unresolved,,,unresolved,
1142,MONROE,MINEOLA METHODIST CHURCH,MINEOLA METHODIST CHURCH,MINEOLA METHODIST CHURCH,2014-General-Monroe.xlsx,contest_rows,False,010995,5,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,PHILADELPHIA BAPTIST CHURCH TUNNEL SPRINGS PETERMAN WATER DEPARTMENT VOTING DISTRICT,review,85.5,0.0,2,TINELA HYBART PINE FLAT BAPTIST CHURCH,85.5,OAK GROVE BAPTIST CHURCH,62.5,False,True,low_or_ambiguous_score,,,True,64,22,1.0,1.0,1.0,1.0,68,23,1.0000000000000018,1.0000000000000018,False,False,conflict,False,False,False,0109914A,Oak Grove Bapt Church,62.5,16.46,district_constrained_review,15.0,010990001-2,Mineola Church,review,85.5,23.6,False,False,False,compatible,,,,,unresolved,,,unresolved,
1151,MONROE,PHILADELPHIA BC TUN SPRI,PHILADELPHIA BC TUN SPRI,PHILADELPHIA BC TUN SPRI,2014-General-Monroe.xlsx,contest_rows,False,010995,5,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,PHILADELPHIA BAPTIST CHURCH TUNNEL SPRINGS PETERMAN WATER DEPARTMENT VOTING DISTRICT,review,85.5,37.5,1,PURDUE HILL,48.0,TINELA HYBART PINE FLAT BAPTIST CHURCH,45.0,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,1.0000000000000018,1.0000000000000018,True,True,compatible,False,False,False,010995,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,85.5,37.5,district_constrained_review,24.0,010990005-1,Philadelphia Church,review,74.42,31.56,False,False,False,compatible,,,,,unresolved,,,unresolved,
1153,MONROE,SHILOH MISSIONARY,SHILOH MISSIONARY,SHILOH MISSIONARY,2014-General-Monroe.xlsx,contest_rows,False,0109913D,13D,Shiloh/Grimes,SHILOH GRIMES,review,60.0,13.36,1,ANTIOCH,46.64,MONROEVILLE HOUSING AUTHORITY,42.35,False,True,low_or_ambiguous_score,,,True,64;68,22;23,2.0,2.0,0.7777777777777778,0.7777777777777778,64;68,22;23,0.5528464345253901,0.93254568034909,True,True,compatible,False,False,False,0109913D,Shiloh/Grimes,60.0,13.36,district_constrained_review,34.0,010990013-4,Shiloh Miss Church,review,68.57,28.57,False,False,False,compatible,,,,,unresolved,,,unresolved,
1156,MONROE,WAINWRIGHT FINCH FD,WAINWRIGHT FINCH FIRE DEPARTMENT,WAINWRIGHT FINCH FIRE DEPARTMENT,2014-General-Monroe.xlsx,contest_rows,False,010995,5,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,PHILADELPHIA BAPTIST CHURCH TUNNEL SPRINGS PETERMAN WATER DEPARTMENT VOTING DISTRICT,review,85.5,0.0,3,FRANKLIN FIRE WAINWRIGHT FINCHBURG FIRE DEPARTMENT,85.5,URIAH FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,1.0000000000000018,1.0000000000000018,True,True,compatible,False,False,False,010995,Philadelphia Bapt.Church/Tunnel Springs/Peterman Water Dept.Voting District,85.5,0.0,district_constrained_review,24.0,010990007-2,Wainwright/Finchburg,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
1157,MONTGOMERY,101 HUNTINGDON COLLEGE 1,101 HUNTINGDON COLLEGE 1,HUNTINGDON COLLEGE,2014-General-Montgomery.xlsx,contest_rows,False,011010210,0210,2J Hunter Station Community Center Voting District,HUNTER STATION COMMUNITY CENTER,review,51.43,1.03,3,UNION CHAPEL AME ZION CHURCH,50.4,GEORGIA WASHINGTON JR HIGH SCHOOL,50.29,False,True,low_or_ambiguous_score,,,True,76;77,25;26,2.0,2.0,0.825938566552901,0.9726962457337884,69,26,0.9999999999999992,0.9999999793653036,False,True,conflict,False,False,False,011010402,4B Houston Hills Community Center Voting District,48.0,2.76,district_constrained_review,24.0,01101000101,Leo Drum Theater/Huntingdon,review,85.5,34.07,False,False,False,compatible,,,,,unresolved,,,unresolved,
1158,MONTGOMERY,101 HUNTINGDON COLLEGE 2,101 HUNTINGDON COLLEGE 2,HUNTINGDON COLLEGE,2014-General-Montgomery.xlsx,contest_rows,False,011010210,0210,2J Hunter Station Community Center Voting District,HUNTER STATION COMMUNITY CENTER,review,51.43,1.03,3,UNION CHAPEL AME ZION CHURCH,50.4,GEORGIA WASHINGTON JR HIGH SCHOOL,50.29,False,True,low_or_ambiguous_score,,,True,76;77,25;26,2.0,2.0,0.8230958230958231,0.9656019656019657,69,26,0.9999999999999992,0.9999999793653036,False,True,conflict,False,False,False,011010402,4B Houston Hills Community Center Voting District,48.0,2.76,district_constrained_review,24.0,01101000101,Leo Drum Theater/Huntingdon,review,85.5,34.07,False,False,False,compatible,,,,,unresolved,,,unresolved,
1159,MONTGOMERY,101 HUNTINGDON COLLEGE 3,101 HUNTINGDON COLLEGE 3,HUNTINGDON COLLEGE,2014-General-Montgomery.xlsx,contest_rows,False,011010210,0210,2J Hunter Station Community Center Voting District,HUNTER STATION COMMUNITY CENTER,review,51.43,1.03,3,UNION CHAPEL AME ZION CHURCH,50.4,GEORGIA WASHINGTON JR HIGH SCHOOL,50.29,False,True,low_or_ambiguous_score,,,True,76;77,25;26,2.0,2.0,0.817838246409675,0.9629629629629628,69,26,0.9999999999999992,0.9999999793653036,False,True,conflict,False,False,False,011010402,4B Houston Hills Community Center Voting District,48.0,2.76,district_constrained_review,24.0,01101000101,Leo Drum Theater/Huntingdon,review,85.5,34.07,False,False,False,compatible,,,,,unresolved,,,unresolved,
1166,MONTGOMERY,104 WHITFIELD METHODIST 1,104 WHITFIELD METHODIST 1,WHITFIELD METHODIST,2014-General-Montgomery.xlsx,contest_rows,False,011010512,0512,5L Saint James United Methodist Church,SAINT JAMES UNITED METHODIST CHURCH,review,85.5,0.0,3,WHITFIELD MEMORIAL UNITED METHODIST CHURCH,85.5,ALDERSGATE UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,77,25;26,1.0,2.0,1.0,0.8669467787114846,75,25,1.0000000000000004,1.0000000000000004,False,True,conflict,False,False,False,011010104,1D Whitfield Memorial United Methodist Church,85.5,0.0,district_constrained_review,15.0,01101000104,Whitfield UMC,review,77.73,30.36,False,False,False,compatible,,,,,unresolved,,,unresolved,
1167,MONTGOMERY,104 WHITFIELD METHODIST 2,104 WHITFIELD METHODIST 2,WHITFIELD METHODIST,2014-General-Montgomery.xlsx,contest_rows,False,011010512,0512,5L Saint James United Methodist Church,SAINT JAMES UNITED METHODIST CHURCH,review,85.5,0.0,3,WHITFIELD MEMORIAL UNITED METHODIST CHURCH,85.5,ALDERSGATE UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,77,25;26,1.0,2.0,1.0,0.8694362017804155,75,25,1.0000000000000004,1.0000000000000004,False,True,conflict,False,False,False,011010104,1D Whitfield Memorial United Methodist Church,85.5,0.0,district_constrained_review,15.0,01101000104,Whitfield UMC,review,77.73,30.36,False,False,False,compatible,,,,,unresolved,,,unresolved,
1168,MONTGOMERY,105 ALDERSGATE METHODIST 1,105 ALDERSGATE METHODIST 1,ALDERSGATE METHODIST,2014-General-Montgomery.xlsx,contest_rows,False,011010512,0512,5L Saint James United Methodist Church,SAINT JAMES UNITED METHODIST CHURCH,review,85.5,0.0,3,WHITFIELD MEMORIAL UNITED METHODIST CHURCH,85.5,ALDERSGATE UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,,,,,,,75,25,1.0000000000000004,1.0000000000000004,,,no_election_evidence,False,False,False,011010512,5L Saint James United Methodist Church,85.5,0.0,district_constrained_review,56.0,01101000105,Aldersgate UMC,review,79.17,27.88,False,False,False,no_election_evidence,,,,,unresolved,,,unresolved,
1169,MONTGOMERY,105 ALDERSGATE METHODIST 2,105 ALDERSGATE METHODIST 2,ALDERSGATE METHODIST,2014-General-Montgomery.xlsx,contest_rows,False,011010512,0512,5L Saint James United Methodist Church,SAINT JAMES UNITED METHODIST CHURCH,review,85.5,0.0,3,WHITFIELD MEMORIAL UNITED METHODIST CHURCH,85.5,ALDERSGATE UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,76;77,26,2.0,1.0,0.8635897435897436,1.0,75,25,1.0000000000000004,1.0000000000000004,False,False,conflict,False,False,False,011010104,1D Whitfield Memorial United Methodist Church,85.5,0.0,district_constrained_review,22.0,01101000105,Aldersgate UMC,review,79.17,27.88,False,False,False,compatible,,,,,unresolved,,,unresolved,
1170,MONTGOMERY,105 ALDERSGATE METHODIST 3,105 ALDERSGATE METHODIST 3,ALDERSGATE METHODIST,2014-General-Montgomery.xlsx,contest_rows,False,011010512,0512,5L Saint James United Methodist Church,SAINT JAMES UNITED METHODIST CHURCH,review,85.5,0.0,3,WHITFIELD MEMORIAL UNITED METHODIST CHURCH,85.5,ALDERSGATE UNITED METHODIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,76;77,26,2.0,1.0,0.83625,1.0,75,25,1.0000000000000004,1.0000000000000004,False,False,conflict,False,False,False,011010104,1D Whitfield Memorial United Methodist Church,85.5,0.0,district_constrained_review,22.0,01101000105,Aldersgate UMC,review,79.17,27.88,False,False,False,compatible,,,,,unresolved,,,unresolved,
1181,MONTGOMERY,204 FRESH ANNOINTING HOUSE 1,204 FRESH ANNOINTING HOUSE 1,FRESH ANNOINTING HOUSE,2014-General-Montgomery.xlsx,contest_rows,False,011010206,0206,2F Fire Station No. 14 Voting District,FIRE STATION NO 14,review,50.0,3.85,1,LAKEVIEW BAPTIST CHURCH VOTING CENTER,46.15,NORTH MONTGOMERY COMMUNITY CENTER,45.0,False,True,low_or_ambiguous_score,,,True,69;76;78,25;26,3.0,2.0,0.7604673807205453,0.9990262901655308,69;78,26,0.7322697354155719,0.9999999808791424,True,True,compatible,False,False,False,011010206,2F Fire Station No. 14 Voting District,50.0,3.85,district_constrained_review,36.0,01101000204,Fresh Anointing House of Worship,review,77.78,22.39,False,False,False,compatible,,,,,unresolved,,,unresolved,
